ID;Geslacht;Migratieachtergrond;Onderwijssoort;Vooropleiding;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
8900;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2012/'13;1224.0
8901;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2013/'14;1223.0
8902;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2014/'15;1615.0
8903;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2015/'16;1578.0
8904;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2016/'17;1657.0
8905;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2017/'18;1743.0
8906;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2018/'19;1743.0
8907;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2019/'20;1640.0
8908;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2020/'21;1753.0
8909;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2021/'22;1852.0
8910;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2000/'01;
8911;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2001/'02;
8912;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2002/'03;
8913;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2003/'04;
8914;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2004/'05;
8915;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2005/'06;
8916;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2006/'07;
8917;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2007/'08;
8918;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2008/'09;
8919;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2009/'10;
8920;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2010/'11;
8921;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2011/'12;
8922;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2012/'13;
8923;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2013/'14;
8924;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2014/'15;
8925;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2015/'16;
8926;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2016/'17;
8927;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2017/'18;
8928;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2018/'19;
8929;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2019/'20;
8930;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2020/'21;
8931;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Opleidingsfase totaal;2021/'22;
8932;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2000/'01;
8933;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2001/'02;
8934;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2002/'03;
8935;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2003/'04;
8936;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2004/'05;
8937;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2005/'06;
8938;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2006/'07;
8939;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2007/'08;
8940;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2008/'09;
8941;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2009/'10;
8942;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2010/'11;
8943;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2011/'12;
8944;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2012/'13;
8945;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2013/'14;
8946;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2014/'15;
8947;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2015/'16;
8948;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2016/'17;
8949;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2017/'18;
8950;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2018/'19;
8951;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2019/'20;
8952;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2020/'21;
8953;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Bachelor- en doctoraalopleidingen;2021/'22;
8954;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2000/'01;
8955;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2001/'02;
8956;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2002/'03;
8957;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2003/'04;
8958;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2004/'05;
8959;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2005/'06;
8960;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2006/'07;
8961;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2007/'08;
8962;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2008/'09;
8963;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2009/'10;
8964;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2010/'11;
8965;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2011/'12;
8966;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2012/'13;
8967;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2013/'14;
8968;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2014/'15;
8969;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2015/'16;
8970;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2016/'17;
8971;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2017/'18;
8972;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2018/'19;
8973;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2019/'20;
8974;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2020/'21;
8975;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo-diploma;Master- en vervolgopleidingen;2021/'22;
8976;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2000/'01;
8977;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2001/'02;
8978;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2002/'03;
8979;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2003/'04;
8980;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2004/'05;
8981;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2005/'06;
8982;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2006/'07;
8983;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2007/'08;
8984;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2008/'09;
8985;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2009/'10;
8986;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2010/'11;
8987;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2011/'12;
8988;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2012/'13;
8989;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2013/'14;
8990;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2014/'15;
8991;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2015/'16;
8992;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2016/'17;
8993;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2017/'18;
8994;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2018/'19;
8995;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2019/'20;
8996;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2020/'21;
8997;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Opleidingsfase totaal;2021/'22;
8998;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2000/'01;
8999;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2001/'02;
9000;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2002/'03;
9001;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2003/'04;
9002;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2004/'05;
9003;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2005/'06;
9004;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2006/'07;
9005;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2007/'08;
9006;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2008/'09;
9007;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2009/'10;
9008;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2010/'11;
9009;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2011/'12;
9010;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2012/'13;
9011;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2013/'14;
9012;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2014/'15;
9013;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2015/'16;
9014;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2016/'17;
9015;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2017/'18;
9016;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2018/'19;
9017;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2019/'20;
9018;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2020/'21;
9019;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Bachelor- en doctoraalopleidingen;2021/'22;
9020;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2000/'01;
9021;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2001/'02;
9022;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2002/'03;
9023;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2003/'04;
9024;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2004/'05;
9025;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2005/'06;
9026;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2006/'07;
9027;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2007/'08;
9028;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2008/'09;
9029;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2009/'10;
9030;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2010/'11;
9031;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2011/'12;
9032;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2012/'13;
9033;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2013/'14;
9034;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2014/'15;
9035;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2015/'16;
9036;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2016/'17;
9037;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2017/'18;
9038;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2018/'19;
9039;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2019/'20;
9040;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2020/'21;
9041;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Wo zonder diploma;Master- en vervolgopleidingen;2021/'22;
9042;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2000/'01;846.0
9043;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2001/'02;968.0
9044;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2002/'03;899.0
9045;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2003/'04;909.0
9046;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2004/'05;964.0
9047;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2005/'06;978.0
9048;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2006/'07;940.0
9049;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2007/'08;1040.0
9050;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2008/'09;901.0
9051;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2009/'10;963.0
9052;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2010/'11;1202.0
9053;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2011/'12;583.0
9054;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Overige vooropleidingen;Opleidingsfase totaal;2012/'13;864.0
