ID;Geslacht;Leeftijd;KenmerkenPersonen;Marges;Perioden;Rokers_1;ExRokers_2;NooitRokers_3;Drinkers_4;ExDrinkers_5;NooitDrinkers_6;ZwareDrinkersOnderDrinkers_7;OvermatigeDrinkersOnderDrinkers_8;GlazenAlcoholPerDag_9;Maximaal1GlasPerDagOnderBevolking_10;RichtlijnAlcoholgebruik12JrOfOuder_11;AfgelopenMaand_12;AfgelopenJaar_13;Ooit_14;AfgelopenMaand_15;AfgelopenJaar_16;Ooit_17;AgelopenMaand_18;AfgelopenJaar_19;Ooit_20;AfgelopenMaand_21;AfgelopenJaar_22;Ooit_23;AfgelopenMaand_24;AfgelopenJaar_25;Ooit_26;AfgelopenMaand_27;AfgelopenJaar_28;Ooit_29;AfgelopenMaand_30;AfgelopenJaar_31;Ooit_32;OpgegevenLengte18JaarOfOuder_33;OpgegevenGewicht18JaarOfOuder_34;Ondergewicht_35;NormaalGewicht_36;Overgewicht_37;MatigOvergewicht_38;ErnstigOvergewicht_39;VoldoetAanBeweegrichtlijn_40;VoldoendeMatigIntensieveInspanning_41;VoldoendeBotSpierversterkActiviteit_42;WekelijkseSporters_43;AbonnementSportaanbieder_44;LidSportvereniging_45;Inactief_46;SemiActief_47;Normactief_48;Inactief_49;SemiActief_50;Normactief_51;VoldoenAanCombinorm_52;WekelijkseSporters_53;HeeftRisicovolleSeksGehad_54;RisicoOngeplandeZwangerschap1649Jr_55;HivTest_56;SoaTestExclHivTest_57;AnticonceptiegebruikInclPil1649_58;GebruikAnticonceptiepil1649Jaar_59;k_7DagenPerWeekVoldoendeFruit_60;Minimaal5DagenPWVoldoendeFruit_61;k_7DagenPerWeekVoldoendeGroente_62;Minimaal5DagenPWVoldoendeGroente_63;Minimaal1DagPerWeek_64;Min2DagenPWWaarvan1XVetteVis_65;InDeAfgelopen5Jaar_66;LangerDan5JaarGeleden_67;Nooit_68;WeetNiet_69;InDeAfgelopen2Jaar_70;LangerDan2JaarGeleden_71;Nooit_72;WeetNiet_73;InDeAfgelopen5Jaar_74;NietInDeAfgelopen5Jaar_75;WeetNiet_76;InDeAfgelopen12Maanden_77;LangerDan12MaandenGeleden_78;Nooit_79;WeetNiet_80;InDeAfgelopen12Maanden_81;LangerDan12MaandenGeleden_82;Nooit_83;WeetNiet_84;InDeAfgelopen12Maanden_85;LangerDan12MaandenGeleden_86;Nooit_87;WeetNiet_88;InDeAfgelopen2Jaar_89;LangerDan2JaarGeleden_90;Nooit_91;WeetNiet_92;InDeAfgelopen12Maanden_93;LangerDan12MaandenGeleden_94;Nooit_95;WeetNiet_96;Griepprik16JaarOfOuder_97;Bloeddonoren18Tot70Jaar_98;Mantelzorger_99;UrenMantelzorgPerWeek_100;ZwaarBelasteMantelzorgers_101
2101;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2016/2017;29.0;36.4;34.6;64.9;18.6;16.5;10.8;11.4;0.9;59.6;59.6;1.7;2.1;16.3;0.0;0.3;4.4;0.0;0.0;1.6;0.0;0.3;2.6;0.0;0.3;2.6;0.0;0.0;1.4;1.7;2.4;16.6;166.5;74.0;2.1;39.5;58.4;35.4;23.0;41.9;49.8;71.2;33.2;16.9;7.3;15.0;31.7;53.3;66.8;10.4;22.8;56.1;37.5;2.7;;2.1;2.5;;;30.6;38.7;18.3;35.1;59.0;19.0;69.8;20.0;6.7;3.4;55.9;21.5;21.9;0.7;;;;54.1;41.6;0.9;3.3;37.5;30.5;26.6;5.3;38.9;32.6;21.5;7.0;20.1;7.8;67.9;4.2;6.0;16.6;76.3;1.1;28.3;;26.2;;
2102;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2018/2019;26.4;35.4;38.2;63.8;15.4;20.9;9.9;5.3;0.7;63.3;63.3;2.7;3.5;14.6;1.0;1.0;4.1;0.2;0.2;1.2;0.5;0.5;2.4;0.2;0.2;1.1;0.7;1.0;2.3;3.2;4.0;15.7;167.1;75.2;2.1;41.4;56.5;29.8;26.7;42.0;48.8;75.3;36.2;19.4;6.3;;;;;;;;;2.6;;1.8;1.6;;;29.9;39.0;18.6;37.3;57.3;16.0;73.1;16.4;7.6;2.9;56.9;19.3;22.5;1.3;;;;60.9;34.6;1.4;3.1;41.6;31.0;20.8;6.6;43.8;29.3;17.9;9.0;27.2;6.0;61.9;4.9;4.2;19.9;74.6;1.3;24.1;;26.1;18.8;24.8
2103;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2020/2021;23.9;35.1;41.0;64.3;20.5;15.2;9.0;9.0;0.8;60.2;60.2;0.7;2.3;10.2;1.1;1.1;4.1;0.2;0.2;1.4;0.6;0.6;3.7;0.0;0.0;2.2;0.5;0.5;2.4;1.3;2.9;10.6;167.7;74.5;1.8;41.7;56.6;36.0;20.5;39.6;48.6;74.4;36.4;16.4;8.8;;;;;;;;;1.0;;1.2;2.2;;;36.1;45.2;21.6;40.6;56.3;21.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.1;;27.2;;
2104;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2014/2015;27.8;30.1;27.4;61.4;14.3;11.6;5.0;8.6;0.8;50.3;50.3;;;;;;;;;;;;;;;;;;;;;;165.7;72.4;0.7;32.4;55.1;32.3;18.5;;;;;;;11.0;26.4;48.7;59.5;8.1;19.5;50.1;26.5;0.5;;0.3;0.5;;;24.1;31.6;24.7;46.5;52.2;13.6;65.6;16.0;2.9;2.2;55.1;13.8;16.5;0.1;;;;59.8;27.3;0.4;0.2;39.4;21.0;17.4;5.3;39.9;20.5;17.0;5.7;7.2;4.9;74.6;1.4;3.2;18.2;65.5;0.3;25.8;1.3;;;
2105;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2016/2017;24.3;31.4;29.7;59.9;14.6;12.6;6.8;7.3;0.7;54.5;54.5;0.4;0.6;12.5;0.0;0.0;2.3;0.0;0.0;0.3;0.0;0.0;0.9;0.0;0.0;0.9;0.0;0.0;0.2;0.4;0.8;12.7;165.8;72.5;0.6;34.4;53.2;30.4;18.6;36.7;44.5;66.4;28.2;13.0;4.6;11.2;26.8;48.0;61.8;7.1;18.3;50.9;32.4;0.8;;0.5;0.8;;;25.8;33.6;14.3;30.1;53.9;15.0;65.0;15.9;4.1;1.5;50.8;17.2;17.6;0.0;;;;48.9;36.5;0.0;1.5;32.5;25.7;22.0;3.0;33.8;27.7;17.2;4.4;16.0;5.0;63.0;2.1;3.5;12.7;71.9;0.0;23.6;;21.7;;
2106;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2018/2019;21.9;30.6;33.3;58.9;11.7;16.7;6.1;2.5;0.5;58.4;58.4;1.1;1.6;11.0;0.0;0.0;2.1;0.0;0.0;0.1;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;1.4;2.0;12.0;166.4;73.6;0.6;36.4;51.4;25.1;22.1;36.9;43.6;70.8;31.2;15.4;3.8;;;;;;;;;0.8;;0.4;0.3;;;25.2;34.1;14.7;32.4;52.3;12.3;68.6;12.6;4.9;1.2;51.9;15.3;18.3;0.1;;;;56.0;29.8;0.2;1.3;36.6;26.4;16.7;4.0;38.8;24.7;14.0;6.1;22.7;3.6;57.0;2.7;2.2;15.9;70.2;0.1;19.7;;21.6;11.5;16.2
2107;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2020/2021;19.0;29.6;35.2;58.2;16.1;11.0;5.4;5.4;0.6;54.2;54.2;0.2;1.0;7.1;0.4;0.4;2.3;0.0;0.0;0.5;0.1;0.1;2.0;;;1.0;0.1;0.1;1.1;0.5;1.4;7.4;166.7;72.6;0.8;35.8;50.4;30.4;16.0;33.8;42.5;68.4;30.7;12.4;6.0;;;;;;;;;0.3;;0.4;0.9;;;30.5;39.2;16.9;34.8;50.2;17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.2;;22.3;;
2108;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2014/2015;37.6;40.0;37.1;71.3;22.3;19.1;12.2;17.1;1.2;60.7;60.7;;;;;;;;;;;;;;;;;;;;;;167.1;75.5;3.7;42.6;65.5;42.5;27.4;;;;;;;18.5;36.2;59.2;69.7;14.8;28.5;60.7;36.4;3.8;;3.1;3.4;;;33.6;41.6;34.1;56.9;62.5;21.5;75.1;24.3;7.5;6.4;65.3;21.7;24.9;2.5;;;;69.7;37.0;3.0;2.6;49.8;30.1;26.0;11.0;50.3;29.5;25.5;11.5;13.5;10.4;83.1;5.0;8.0;26.9;75.0;2.9;35.6;4.9;;;
2109;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2016/2017;33.7;41.4;39.5;69.9;22.7;20.3;14.8;15.5;1.1;64.7;64.7;3.1;3.6;20.1;0.0;0.9;6.5;0.0;0.0;2.9;0.0;0.9;4.3;0.0;0.9;4.2;0.0;0.0;2.6;3.1;4.0;20.4;167.3;75.5;3.5;44.7;63.6;40.5;27.4;47.1;55.1;75.9;38.1;20.8;10.0;18.8;36.7;58.6;71.8;13.6;27.2;61.4;42.7;4.6;;3.7;4.2;;;35.4;43.7;22.3;40.0;64.1;23.1;74.6;24.2;9.4;5.3;61.1;25.7;26.2;1.6;;;;59.3;46.7;2.0;5.2;42.6;35.3;31.2;7.6;44.0;37.5;25.8;9.7;24.3;10.5;72.7;6.3;8.4;20.5;80.7;2.2;33.0;;30.8;;
2110;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2018/2019;30.9;40.3;43.1;68.6;19.0;25.0;13.7;8.2;0.9;68.1;68.1;4.3;5.4;18.1;2.0;2.0;6.1;0.7;0.7;2.3;1.2;1.2;3.9;0.7;0.7;2.1;1.6;2.0;3.8;5.0;6.0;19.4;167.9;76.8;3.5;46.5;61.6;34.5;31.2;47.1;53.9;79.7;41.2;23.4;8.7;;;;;;;;;4.4;;3.2;3.0;;;34.5;44.0;22.5;42.2;62.3;19.7;77.6;20.1;10.3;4.6;61.9;23.3;26.7;2.4;;;;65.9;39.5;2.5;4.8;46.6;35.7;24.9;9.1;48.8;33.9;21.8;11.9;31.7;8.4;66.9;7.1;6.2;24.0;79.0;2.4;28.5;;30.5;26.1;33.4
2111;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2020/2021;29.7;40.9;47.1;70.0;25.9;20.5;14.7;14.6;1.0;66.0;66.0;2.3;5.1;14.4;3.1;3.1;7.2;1.6;1.6;3.8;2.5;2.5;6.8;;;4.9;2.2;2.2;5.0;3.2;5.8;14.8;168.6;76.4;4.1;47.8;62.5;42.0;26.0;45.7;54.8;79.5;42.5;21.3;12.7;;;;;;;;;4.1;;3.2;5.4;;;42.1;51.3;27.1;46.7;62.2;27.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.6;;32.8;;
2112;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2014/2015;28.1;36.0;35.9;78.6;14.5;6.9;5.8;9.7;1.0;44.6;44.6;;;;;;;;;;;;;;;;;;;;;;167.4;73.1;1.0;44.7;54.3;36.3;18.0;;;;;;;8.3;29.8;61.9;59.3;14.2;26.5;63.6;41.4;2.1;35.2;0.9;1.8;60.3;30.2;30.4;40.7;27.6;52.2;58.8;19.3;77.7;16.5;4.2;1.5;63.2;15.7;20.8;0.4;;;;54.6;40.6;2.0;2.7;35.9;32.9;24.9;6.2;36.7;29.2;24.4;9.8;7.2;4.2;84.5;4.0;3.1;16.1;79.3;1.5;23.9;3.2;;;
2113;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2016/2017;23.4;36.6;40.0;71.2;15.0;13.8;7.3;7.9;0.8;54.9;54.9;1.1;1.1;10.2;0.0;0.0;2.9;0.0;0.0;0.8;0.0;0.0;1.2;0.0;0.0;1.1;0.0;0.0;1.8;1.1;1.1;10.7;166.7;72.4;1.4;45.6;53.0;35.3;17.7;46.5;53.1;77.1;39.9;17.1;12.5;9.2;28.2;62.6;62.3;12.8;24.9;64.6;42.4;0.2;;2.7;2.2;60.0;19.6;28.5;35.5;17.7;38.6;59.4;18.9;78.8;15.2;4.1;1.9;56.4;15.5;27.1;1.0;;;;55.5;40.4;1.5;2.6;37.0;31.8;25.7;5.6;38.8;32.5;21.6;7.1;20.6;5.0;70.5;3.9;5.3;15.5;78.0;1.2;21.8;;24.2;10.5;14.5
2114;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2018/2019;23.8;37.2;39.1;76.3;15.3;8.4;10.8;9.4;0.8;48.9;48.9;1.7;2.3;13.4;0.2;0.6;4.1;0.2;0.2;1.3;0.0;0.4;3.5;0.0;0.1;1.5;0.0;0.0;1.6;1.9;2.6;14.8;168.0;74.4;0.9;44.2;54.9;33.1;21.8;42.1;51.3;74.5;42.0;24.9;11.6;;;;;;;;;1.2;;3.4;3.7;58.8;20.0;32.4;41.0;19.7;40.9;57.9;18.8;71.4;20.9;4.6;3.2;59.8;16.7;22.5;1.0;;;;56.4;38.5;1.7;3.4;35.6;29.8;25.0;9.6;37.5;27.2;23.6;11.7;28.6;6.4;61.1;3.8;4.3;19.0;75.5;1.2;17.1;;23.8;10.0;15.8
2115;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2020/2021;17.9;38.7;43.5;70.2;17.1;12.6;6.2;3.6;0.6;59.2;59.2;1.7;1.9;11.5;0.3;0.8;4.6;0.2;0.2;1.4;0.0;0.4;3.7;0.0;0.0;1.3;0.1;0.6;1.2;2.1;2.7;11.7;167.4;75.3;1.3;39.5;59.2;35.3;23.9;50.8;56.7;81.1;42.9;20.5;12.4;;;;;;;;;1.1;;1.1;2.5;;24.4;31.5;39.5;21.1;41.0;52.9;15.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.1;;21.3;9.7;12.9
2116;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2014/2015;24.0;31.7;31.6;74.9;11.3;4.6;3.4;6.7;0.9;40.2;40.2;;;;;;;;;;;;;;;;;;;;;;166.8;71.8;0.1;40.2;49.8;31.9;14.5;;;;;;;5.7;25.6;57.5;54.8;11.0;22.4;59.2;36.9;0.7;26.4;0.0;0.5;50.7;22.1;26.3;36.3;23.6;47.7;54.3;15.7;74.0;13.2;2.4;0.4;58.8;12.4;17.1;0.0;;;;50.1;36.2;0.8;1.3;31.6;28.7;21.0;4.1;32.3;25.1;20.5;7.1;4.9;2.4;81.3;2.2;1.5;12.8;75.7;0.4;19.9;1.6;;;
2117;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2016/2017;19.7;32.4;35.7;67.2;11.9;10.7;4.5;5.1;0.7;50.5;50.5;0.2;0.2;7.6;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.7;0.2;0.2;8.0;166.0;71.2;0.4;41.2;48.6;31.1;14.3;42.1;48.7;73.4;35.6;13.9;9.6;6.6;24.2;58.3;58.0;9.8;21.1;60.3;38.0;0.0;;1.2;0.9;50.6;12.7;24.6;31.3;14.4;34.3;55.1;15.5;75.2;12.1;2.4;0.7;52.1;12.3;23.2;0.1;;;;51.2;36.1;0.4;1.2;32.8;27.7;21.8;3.6;34.5;28.4;18.0;4.9;17.1;3.1;66.5;2.2;3.3;12.3;74.4;0.3;18.2;;20.4;6.2;8.2
2118;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2018/2019;19.9;32.8;34.7;72.5;12.0;5.9;7.6;6.4;0.7;44.4;44.4;0.5;1.0;10.3;0.0;0.0;2.3;0.0;0.0;0.3;0.0;0.0;1.8;0.0;0.0;0.4;0.0;0.0;0.5;0.7;1.2;11.6;167.4;73.1;0.0;39.7;50.4;28.8;18.1;37.6;46.7;70.5;37.5;21.0;8.8;;;;;;;;;0.1;;1.7;2.0;49.4;12.4;28.2;36.6;16.1;36.4;53.4;15.3;67.3;17.2;2.7;1.6;55.4;13.4;18.7;0.1;;;;52.0;34.1;0.6;1.8;31.3;25.7;21.1;7.0;33.2;23.2;19.8;8.8;24.6;4.2;56.8;2.1;2.5;15.5;71.7;0.2;13.7;;20.0;6.4;9.1
2119;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2020/2021;14.2;34.0;38.6;65.4;13.7;9.6;3.9;1.9;0.5;54.3;54.3;0.9;1.0;8.7;0.1;0.2;2.8;0.0;0.0;0.6;;0.1;2.1;;;0.5;0.0;0.1;0.5;1.1;1.5;8.8;166.7;73.7;0.6;34.7;54.3;30.7;19.9;45.7;51.6;76.7;38.0;16.8;9.5;;;;;;;;;0.3;;0.4;1.3;;16.6;27.1;34.7;17.3;36.2;47.9;12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;;17.7;5.8;7.5
2120;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2014/2015;32.1;40.3;40.2;82.3;17.6;9.2;8.2;12.7;1.2;49.1;49.1;;;;;;;;;;;;;;;;;;;;;;168.1;74.4;2.0;49.2;58.8;40.6;21.5;;;;;;;10.8;34.0;66.4;63.9;17.4;30.5;68.0;45.9;3.5;44.0;1.8;3.0;69.8;38.2;34.6;45.1;31.7;56.7;63.2;22.8;81.4;19.9;6.0;2.6;67.5;19.0;24.4;1.0;;;;59.1;45.1;3.3;4.2;40.2;37.2;28.8;8.4;41.0;33.3;28.3;12.4;9.6;6.1;87.8;5.7;4.6;19.4;83.0;2.6;27.9;4.8;;;
2121;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2016/2017;27.1;40.8;44.3;75.2;18.2;16.8;10.0;10.7;0.9;59.2;59.2;2.0;2.0;12.9;0.0;0.0;4.4;0.0;0.0;1.5;0.0;0.0;2.1;0.0;0.0;2.0;0.0;0.0;3.0;2.0;2.0;13.4;167.3;73.7;2.4;50.0;57.4;39.5;21.1;50.9;57.5;80.9;44.3;20.4;15.4;11.7;32.2;66.9;66.6;15.8;28.8;68.9;46.8;0.7;;4.1;3.6;69.4;26.4;32.5;39.7;21.1;42.8;63.7;22.3;82.3;18.3;5.9;3.1;60.8;18.7;30.9;1.9;;;;59.9;44.7;2.5;4.0;41.2;35.8;29.5;7.6;43.0;36.6;25.2;9.4;24.2;6.9;74.5;5.6;7.2;18.6;81.7;2.2;25.4;;27.9;14.8;20.8
2122;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2018/2019;27.6;41.5;43.4;80.1;18.5;10.9;14.0;12.5;0.9;53.3;53.3;2.8;3.7;16.5;0.6;1.2;5.9;0.6;0.6;2.3;0.0;0.9;5.1;0.0;0.5;2.6;0.0;0.0;2.7;3.1;4.1;18.0;168.7;75.8;1.7;48.8;59.4;37.4;25.6;46.6;55.9;78.5;46.6;28.8;14.5;;;;;;;;;2.3;;5.0;5.5;68.1;27.5;36.6;45.4;23.3;45.3;62.3;22.3;75.4;24.5;6.5;4.7;64.2;20.1;26.2;1.8;;;;60.9;42.8;2.9;5.0;40.0;33.9;28.9;12.3;41.9;31.2;27.4;14.6;32.7;8.6;65.5;5.6;6.1;22.5;79.4;2.1;20.5;;27.6;13.5;22.6
2123;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2020/2021;22.2;43.5;48.5;74.6;21.2;16.5;9.7;6.7;0.6;63.9;63.9;3.5;3.7;15.2;1.4;2.6;7.5;1.4;1.4;3.1;;2.9;6.5;;;3.3;1.0;2.5;3.1;3.9;4.8;15.4;168.1;76.9;2.9;44.4;64.0;40.1;28.5;55.8;61.6;84.9;48.0;24.7;15.9;;;;;;;;;3.3;;3.1;4.8;;34.4;36.2;44.4;25.5;45.9;57.8;19.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.2;;25.4;13.6;21.5
2124;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2014/2015;18.5;39.5;42.0;76.7;13.1;10.2;10.3;10.1;1.0;47.6;47.6;;;;;;;;;;;;;;;;;;;;;;167.8;72.8;2.0;48.0;50.0;34.1;15.9;;;;;;;7.5;26.5;66.0;54.3;19.1;26.6;66.5;49.6;0.5;33.8;2.1;1.0;63.8;24.6;36.3;46.0;29.5;58.5;63.2;20.0;77.6;15.9;3.0;3.5;60.6;18.3;19.9;1.2;;;;53.7;42.7;1.4;2.2;35.3;33.3;24.6;6.8;34.9;32.9;22.4;9.8;7.0;6.3;80.6;6.1;4.0;14.6;80.0;1.5;22.4;5.7;;;
2125;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2016/2017;19.0;39.1;41.9;80.4;10.4;9.2;9.7;11.9;1.0;44.3;44.3;1.0;1.1;8.1;0.4;1.6;3.8;0.1;0.5;1.5;0.0;0.4;2.2;0.0;0.5;1.3;0.3;0.8;2.2;1.4;2.3;9.1;168.2;73.7;1.5;45.5;53.0;36.2;16.8;48.1;54.8;81.5;50.6;27.3;13.8;7.8;30.4;61.8;56.4;16.3;27.3;62.8;53.3;1.4;;1.3;1.1;66.5;22.7;36.7;44.1;16.3;39.2;60.5;18.4;79.7;15.4;2.5;2.3;63.1;17.2;18.8;0.9;;;;52.1;44.4;1.2;2.4;34.7;34.2;24.3;6.8;35.3;35.4;21.7;7.6;16.1;6.5;73.7;3.8;2.6;17.4;78.7;1.2;18.6;;27.9;9.4;16.2
2126;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2018/2019;15.4;37.1;47.5;78.9;12.4;8.8;7.2;10.3;0.9;47.6;47.6;1.1;1.5;10.7;0.7;1.0;3.6;0.2;0.6;1.8;0.4;0.7;1.8;0.1;0.3;1.5;0.6;0.6;2.0;1.3;1.9;11.4;168.2;74.5;0.8;44.8;54.4;34.1;20.4;53.3;58.0;84.7;52.6;29.3;14.7;;;;;;;;;1.5;;1.9;2.1;71.3;24.3;32.4;43.4;24.5;45.3;60.8;19.7;77.3;17.4;2.9;2.5;63.8;11.2;24.7;0.3;;;;54.9;40.3;2.0;2.7;34.8;32.1;24.0;9.1;35.6;32.4;20.1;12.0;28.4;3.2;63.3;5.2;2.7;18.0;77.9;1.5;18.0;;30.5;7.9;14.8
2127;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2020/2021;12.6;37.8;49.6;77.5;16.0;6.4;8.5;8.3;0.8;53.8;53.8;1.4;1.7;11.5;0.3;0.8;3.8;0.0;0.0;0.6;0.2;0.5;2.4;0.0;0.1;0.6;0.1;0.1;2.3;1.8;2.3;12.4;168.8;75.0;1.4;43.9;54.7;36.5;18.2;52.3;55.8;88.5;52.4;25.4;16.1;;;;;;;;;0.5;6.1;0.5;0.3;68.7;25.3;26.2;37.5;19.4;42.9;59.3;17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.1;;27.7;8.4;16.6
2128;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2014/2015;15.5;35.6;38.1;73.4;10.5;7.8;7.5;7.4;0.9;43.6;43.6;;;;;;;;;;;;;;;;;;;;;;167.2;71.7;0.9;44.1;46.1;30.4;13.0;;;;;;;5.4;22.9;62.2;50.3;16.0;23.0;62.7;45.6;0.0;26.6;0.9;0.2;56.2;18.2;32.6;42.0;26.0;54.6;59.4;16.9;74.3;13.1;1.7;2.0;56.8;15.3;16.8;0.3;;;;49.8;38.8;0.5;1.0;31.6;29.6;21.2;4.9;31.2;29.2;19.1;7.5;5.0;4.4;77.5;4.2;2.4;11.8;76.8;0.5;19.0;3.9;;;
2129;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2016/2017;16.0;35.4;38.2;77.4;8.1;7.0;7.2;9.1;0.9;40.5;40.5;0.2;0.3;6.0;0.0;0.6;2.3;0.0;0.0;0.6;0.0;0.0;1.1;0.0;0.0;0.5;0.0;0.1;1.1;0.5;1.2;6.9;167.7;72.6;0.6;41.7;49.2;32.6;13.9;44.3;50.9;78.5;46.7;24.0;11.2;5.7;26.8;58.1;52.6;13.4;23.9;59.1;49.5;0.4;;0.4;0.3;58.8;16.3;33.0;40.3;13.5;35.5;56.8;15.4;76.7;12.7;1.4;1.2;59.4;14.4;15.8;0.2;;;;48.3;40.6;0.4;1.2;31.1;30.6;21.1;4.9;31.7;31.7;18.6;5.6;13.3;4.6;70.3;2.3;1.4;14.6;75.6;0.4;15.7;;24.5;6.8;10.9
2130;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2018/2019;12.6;33.4;43.7;75.7;9.8;6.6;5.0;7.7;0.7;43.7;43.7;0.3;0.6;8.3;0.1;0.3;2.2;0.0;0.0;0.8;0.0;0.1;0.8;0.0;0.0;0.6;0.0;0.0;0.9;0.5;0.9;8.9;167.7;73.4;0.1;41.0;50.6;30.4;17.2;49.4;54.2;81.9;48.7;25.8;12.0;;;;;;;;;0.4;;0.8;0.9;64.0;17.4;28.8;39.6;21.1;41.4;57.0;16.7;74.0;14.5;1.6;1.3;60.1;8.8;21.4;0.0;;;;51.1;36.6;0.9;1.5;31.1;28.5;20.7;6.9;31.9;28.8;17.0;9.5;24.9;1.8;59.6;3.5;1.5;15.0;74.7;0.5;15.0;;27.0;5.7;9.8
2131;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2020/2021;10.0;34.0;45.5;74.0;13.3;4.7;6.2;6.0;0.7;49.8;49.8;0.7;0.9;9.2;0.1;0.3;2.6;;;0.2;0.0;0.2;1.4;;0.0;0.2;0.0;0.0;1.3;0.9;1.4;10.0;168.2;73.8;0.7;39.9;50.6;32.7;15.3;48.2;51.7;85.6;48.3;22.0;13.4;;;;;;;;;0.1;3.1;0.2;0.1;59.3;18.6;22.9;33.7;16.4;39.0;55.3;14.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;;24.3;5.8;11.8
2132;Vrouwen;45 tot 65 jaar;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2014/2015;21.6;43.3;45.9;80.0;15.7;12.6;13.0;12.9;1.1;51.5;51.5;;;;;;;;;;;;;;;;;;;;;;168.3;73.9;3.1;52.0;53.9;37.9;18.8;;;;;;;9.6;30.0;69.9;58.3;22.3;30.1;70.3;53.6;1.1;41.1;3.2;1.7;71.3;31.0;40.1;49.9;33.1;62.3;67.0;23.2;80.9;18.8;4.3;4.9;64.4;21.3;23.0;2.0;;;;57.6;46.6;2.3;3.3;39.1;37.0;27.9;8.8;38.7;36.5;25.6;12.2;9.0;8.2;83.7;8.0;5.5;17.3;83.1;2.4;25.8;7.6;;;
