ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;Opleiding;EerderGedetineerd;Perioden;Gedetineerden_1
8555;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2010;
8556;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2011;
8557;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2012;
8558;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2013;
8559;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2014;
8560;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2015;
8561;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2016;
8562;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2017;
8563;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2018;
8564;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2019;
8565;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2020;
8566;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2021;
8567;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2022;
8568;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2023;
8569;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2005;
8570;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2006;
8571;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2007;
8572;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2008;
8573;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2009;
8574;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2010;
8575;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2011;
8576;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2012;
8577;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2013;
8578;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2014;
8579;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2015;
8580;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2016;
8581;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2017;
8582;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2018;
8583;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2019;
8584;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2020;
8585;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2021;
8586;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2022;
8587;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2023;
8588;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2005;
8589;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2006;
8590;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2007;
8591;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2008;
8592;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2009;
8593;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2010;
8594;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2011;
8595;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2012;
8596;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2013;
8597;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2014;
8598;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2015;
8599;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2016;
8600;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2017;
8601;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2018;
8602;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2019;
8603;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2020;
8604;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2021;
8605;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2022;
8606;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2023;
8607;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2005;
8608;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2006;
8609;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2007;
8610;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2008;
8611;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2009;
8612;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2010;
8613;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2011;
8614;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2012;
8615;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2013;
8616;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2014;
8617;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2015;
8618;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2016;
8619;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2017;
8620;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2018;
8621;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2019;
8622;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2020;
8623;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2021;
8624;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2022;
8625;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2023;
8626;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2005;
8627;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2006;
8628;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2007;
8629;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2008;
8630;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2009;
8631;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2010;
8632;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2011;
8633;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2012;
8634;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2013;
8635;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2014;
8636;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2015;
8637;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2016;
8638;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2017;
8639;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2018;
8640;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2019;
8641;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2020;
8642;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2021;
8643;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2022;
8644;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2023;
8645;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2005;
8646;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2006;
8647;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2007;
8648;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2008;
8649;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2009;
8650;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2010;
8651;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2011;
8652;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2012;
8653;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2013;
8654;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2014;
8655;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2015;
8656;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2016;
8657;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2017;
8658;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2018;
8659;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2019;
8660;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2020;
8661;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2021;
8662;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2022;
8663;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Hbo, wo;Niet eerder gedetineerd;2023;
8664;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2005;
8665;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2006;
8666;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2007;
8667;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2008;
8668;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2009;
8669;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2010;
8670;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2011;
8671;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2012;
8672;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2013;
8673;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2014;
8674;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2015;
8675;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2016;
8676;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2017;
8677;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2018;
8678;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2019;
8679;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2020;
8680;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2021;
8681;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2022;
8682;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Totaal gedetineerden;2023;
8683;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2005;
8684;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2006;
8685;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2007;
8686;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2008;
8687;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2009;
8688;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2010;
8689;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2011;
8690;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2012;
8691;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2013;
8692;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2014;
8693;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2015;
8694;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2016;
8695;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2017;
8696;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2018;
8697;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2019;
8698;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2020;
8699;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2021;
8700;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2022;
8701;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Eerder gedetineerd;2023;
8702;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2005;
8703;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2006;
8704;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2007;
8705;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2008;
8706;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2009;
8707;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2010;
8708;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2011;
8709;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2012;
8710;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2013;
8711;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2014;
8712;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2015;
8713;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2016;
8714;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Opleiding onbekend;Niet eerder gedetineerd;2017;
