ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingBeldo;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
6558;Vrouwen;1-24 jaar;2 Nieuwvormingen;2000;1.8;;
6559;Vrouwen;1-24 jaar;2 Nieuwvormingen;2001;2.4;;
6560;Vrouwen;1-24 jaar;2 Nieuwvormingen;2002;1.6;;
6561;Vrouwen;1-24 jaar;2 Nieuwvormingen;2003;1.4;;
6562;Vrouwen;1-24 jaar;2 Nieuwvormingen;2004;1.1;;
6563;Vrouwen;1-24 jaar;2 Nieuwvormingen;2005;1.6;;
6564;Vrouwen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2000;12.0;;
6565;Vrouwen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2001;13.0;;
6566;Vrouwen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2002;9.7;;
6567;Vrouwen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2003;7.8;;
6568;Vrouwen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2004;8.2;;
6569;Vrouwen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2005;9.2;;
6570;Vrouwen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2000;;;
6571;Vrouwen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2001;;;
6572;Vrouwen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2002;;;
6573;Vrouwen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2003;;;
6574;Vrouwen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2004;;;
6575;Vrouwen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2005;;;
6576;Vrouwen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2000;;;
6577;Vrouwen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2001;;;
6578;Vrouwen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2002;;;
6579;Vrouwen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2003;;;
6580;Vrouwen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2004;;;
6581;Vrouwen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2005;;;
6582;Vrouwen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2000;;;
6583;Vrouwen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2001;;;
6584;Vrouwen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2002;;;
6585;Vrouwen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2003;;;
6586;Vrouwen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2004;;;
6587;Vrouwen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2005;;;
6588;Vrouwen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2000;;;
6589;Vrouwen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2001;;;
6590;Vrouwen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2002;;;
6591;Vrouwen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2003;;;
6592;Vrouwen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2004;;;
6593;Vrouwen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2005;;;
6594;Vrouwen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2000;;;
6595;Vrouwen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2001;;;
6596;Vrouwen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2002;;;
6597;Vrouwen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2003;;;
6598;Vrouwen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2004;;;
6599;Vrouwen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2005;;;
6600;Vrouwen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2000;;;
6601;Vrouwen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2001;;;
6602;Vrouwen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2002;;;
6603;Vrouwen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2003;;;
6604;Vrouwen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2004;;;
6605;Vrouwen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2005;;;
6606;Vrouwen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2000;;;
6607;Vrouwen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2001;;;
6608;Vrouwen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2002;;;
6609;Vrouwen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2003;;;
6610;Vrouwen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2004;;;
6611;Vrouwen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2005;;;
6612;Vrouwen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2000;;;
6613;Vrouwen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2001;;;
6614;Vrouwen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2002;;;
6615;Vrouwen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2003;;;
6616;Vrouwen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2004;;;
6617;Vrouwen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2005;;;
6618;Vrouwen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2000;;;
6619;Vrouwen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2001;;;
6620;Vrouwen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2002;;;
6621;Vrouwen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2003;;;
6622;Vrouwen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2004;;;
6623;Vrouwen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2005;;;
6624;Vrouwen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2000;;;
6625;Vrouwen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2001;;;
6626;Vrouwen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2002;;;
6627;Vrouwen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2003;;;
6628;Vrouwen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2004;;;
6629;Vrouwen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2005;;;
6630;Vrouwen;1-24 jaar;2.1.11 Melanoom van huid;2000;;;
6631;Vrouwen;1-24 jaar;2.1.11 Melanoom van huid;2001;;;
6632;Vrouwen;1-24 jaar;2.1.11 Melanoom van huid;2002;;;
6633;Vrouwen;1-24 jaar;2.1.11 Melanoom van huid;2003;;;
6634;Vrouwen;1-24 jaar;2.1.11 Melanoom van huid;2004;;;
6635;Vrouwen;1-24 jaar;2.1.11 Melanoom van huid;2005;;;
6636;Vrouwen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2000;;;
6637;Vrouwen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2001;;;
6638;Vrouwen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2002;;;
6639;Vrouwen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2003;;;
6640;Vrouwen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2004;;;
6641;Vrouwen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2005;;;
6642;Vrouwen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2000;;;
6643;Vrouwen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2001;;;
6644;Vrouwen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2002;;;
6645;Vrouwen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2003;;;
6646;Vrouwen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2004;;;
6647;Vrouwen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2005;;;
6648;Vrouwen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2000;;;
6649;Vrouwen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2001;;;
6650;Vrouwen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2002;;;
6651;Vrouwen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2003;;;
6652;Vrouwen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2004;;;
6653;Vrouwen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2005;;;
6654;Vrouwen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2000;;;
6655;Vrouwen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2001;;;
6656;Vrouwen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2002;;;
6657;Vrouwen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2003;;;
6658;Vrouwen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2004;;;
6659;Vrouwen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2005;;;
6660;Vrouwen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2000;;;
6661;Vrouwen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2001;;;
6662;Vrouwen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2002;;;
6663;Vrouwen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2003;;;
6664;Vrouwen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2004;;;
6665;Vrouwen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2005;;;
6666;Vrouwen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2000;;;
6667;Vrouwen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2001;;;
6668;Vrouwen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2002;;;
6669;Vrouwen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2003;;;
6670;Vrouwen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2004;;;
6671;Vrouwen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2005;;;
6672;Vrouwen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2000;;;
6673;Vrouwen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2001;;;
6674;Vrouwen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2002;;;
6675;Vrouwen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2003;;;
6676;Vrouwen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2004;;;
6677;Vrouwen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2005;;;
6678;Vrouwen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2000;9.0;;
6679;Vrouwen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2001;7.8;;
6680;Vrouwen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2002;10.8;;
6681;Vrouwen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2003;8.2;;
6682;Vrouwen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2004;7.1;;
6683;Vrouwen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2005;7.6;;
6684;Vrouwen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2000;19.2;;
6685;Vrouwen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2001;20.6;;
6686;Vrouwen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2002;13.0;;
6687;Vrouwen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2003;12.9;;
6688;Vrouwen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2004;9.6;;
6689;Vrouwen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2005;15.0;;
6690;Vrouwen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2000;1.6;;
6691;Vrouwen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2001;2.2;;
6692;Vrouwen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2002;2.1;;
6693;Vrouwen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2003;1.3;;
6694;Vrouwen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2004;1.4;;
6695;Vrouwen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2005;1.5;;
6696;Vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2000;0.9;;
6697;Vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2001;0.9;;
6698;Vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2002;1.0;;
6699;Vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2003;0.9;;
6700;Vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2004;0.9;;
6701;Vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2005;0.6;;
6702;Vrouwen;1-24 jaar;4.1 Suikerziekte;2000;0.4;;
6703;Vrouwen;1-24 jaar;4.1 Suikerziekte;2001;0.0;;
6704;Vrouwen;1-24 jaar;4.1 Suikerziekte;2002;0.0;;
6705;Vrouwen;1-24 jaar;4.1 Suikerziekte;2003;0.6;;
6706;Vrouwen;1-24 jaar;4.1 Suikerziekte;2004;0.3;;
6707;Vrouwen;1-24 jaar;4.1 Suikerziekte;2005;0.0;;
6708;Vrouwen;1-24 jaar;5 Psychische stoornissen;2000;0.7;;
6709;Vrouwen;1-24 jaar;5 Psychische stoornissen;2001;0.3;;
6710;Vrouwen;1-24 jaar;5 Psychische stoornissen;2002;0.4;;
6711;Vrouwen;1-24 jaar;5 Psychische stoornissen;2003;0.7;;
6712;Vrouwen;1-24 jaar;5 Psychische stoornissen;2004;0.9;;
6713;Vrouwen;1-24 jaar;5 Psychische stoornissen;2005;0.5;;
6714;Vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2000;0.0;;
6715;Vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2001;0.0;;
6716;Vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2002;0.0;;
6717;Vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2003;0.0;;
6718;Vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2004;0.0;;
6719;Vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2005;0.0;;
6720;Vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2000;0.0;;
6721;Vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2001;0.0;;
6722;Vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2002;0.0;;
6723;Vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2003;0.0;;
6724;Vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2004;0.0;;
6725;Vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2005;0.0;;
6726;Vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2000;0.2;;
6727;Vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2001;0.2;;
6728;Vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2002;0.2;;
6729;Vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2003;0.2;;
6730;Vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2004;0.2;;
6731;Vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2005;0.2;;
6732;Vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2000;4.2;;
6733;Vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2001;1.1;;
6734;Vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2002;2.8;;
6735;Vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2003;6.1;;
6736;Vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2004;0.0;;
6737;Vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2005;1.7;;
6738;Vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2000;;;
6739;Vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2001;;;
6740;Vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2002;;;
6741;Vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2003;;;
6742;Vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2004;;;
6743;Vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2005;;;
6744;Vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2000;3.6;;
6745;Vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2001;2.8;;
6746;Vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2002;2.1;;
6747;Vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2003;3.9;;
6748;Vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2004;2.8;;
6749;Vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2005;2.6;;
6750;Vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2000;;;
6751;Vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2001;;;
6752;Vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2002;;;
6753;Vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2003;;;
6754;Vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2004;;;
6755;Vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2005;;;
6756;Vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2000;;;
6757;Vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2001;;;
6758;Vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2002;;;
6759;Vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2003;;;
6760;Vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2004;;;
6761;Vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2005;;;
6762;Vrouwen;1-24 jaar;7.2 Overige hartziekten;2000;8.1;;
6763;Vrouwen;1-24 jaar;7.2 Overige hartziekten;2001;5.3;;
6764;Vrouwen;1-24 jaar;7.2 Overige hartziekten;2002;4.8;;
6765;Vrouwen;1-24 jaar;7.2 Overige hartziekten;2003;5.8;;
6766;Vrouwen;1-24 jaar;7.2 Overige hartziekten;2004;6.0;;
6767;Vrouwen;1-24 jaar;7.2 Overige hartziekten;2005;2.8;;
6768;Vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2000;11.9;;
6769;Vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2001;5.7;;
6770;Vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2002;6.5;;
6771;Vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2003;13.7;;
6772;Vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2004;9.0;;
6773;Vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2005;10.6;;
6774;Vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2000;0.1;;
6775;Vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2001;0.2;;
6776;Vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2002;0.1;;
6777;Vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2003;0.1;;
6778;Vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2004;0.1;;
6779;Vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2005;0.1;;
6780;Vrouwen;1-24 jaar;8.1 Griep (influenza);2000;0.0;;
6781;Vrouwen;1-24 jaar;8.1 Griep (influenza);2001;;;
6782;Vrouwen;1-24 jaar;8.1 Griep (influenza);2002;0.0;;
6783;Vrouwen;1-24 jaar;8.1 Griep (influenza);2003;0.0;;
6784;Vrouwen;1-24 jaar;8.1 Griep (influenza);2004;3.4;;
6785;Vrouwen;1-24 jaar;8.1 Griep (influenza);2005;4.2;;
6786;Vrouwen;1-24 jaar;8.2 Longontsteking;2000;1.5;;
6787;Vrouwen;1-24 jaar;8.2 Longontsteking;2001;1.3;;
6788;Vrouwen;1-24 jaar;8.2 Longontsteking;2002;1.6;;
6789;Vrouwen;1-24 jaar;8.2 Longontsteking;2003;1.0;;
6790;Vrouwen;1-24 jaar;8.2 Longontsteking;2004;0.8;;
6791;Vrouwen;1-24 jaar;8.2 Longontsteking;2005;1.0;;
6792;Vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2000;0.6;;
6793;Vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2001;0.2;;
6794;Vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2002;0.2;;
6795;Vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2003;0.3;;
6796;Vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2004;0.3;;
6797;Vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2005;0.3;;
6798;Vrouwen;1-24 jaar;8.3.1 Astma;2000;0.0;;
6799;Vrouwen;1-24 jaar;8.3.1 Astma;2001;0.2;;
6800;Vrouwen;1-24 jaar;8.3.1 Astma;2002;0.2;;
6801;Vrouwen;1-24 jaar;8.3.1 Astma;2003;0.3;;
6802;Vrouwen;1-24 jaar;8.3.1 Astma;2004;0.0;;
6803;Vrouwen;1-24 jaar;8.3.1 Astma;2005;0.1;;
6804;Vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2000;0.1;;
6805;Vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2001;0.2;;
6806;Vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2002;0.1;;
6807;Vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2003;0.1;;
6808;Vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2004;0.1;;
6809;Vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2005;0.1;;
6810;Vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2000;;;
6811;Vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2001;;;
6812;Vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2002;;;
6813;Vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2003;;;
6814;Vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2004;;;
6815;Vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2005;;;
6816;Vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2000;;;
6817;Vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2001;;;
6818;Vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2002;0.0;;
6819;Vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2003;0.0;;
6820;Vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2004;0.0;;
6821;Vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2005;;;
6822;Vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2000;;;
6823;Vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2001;;;
6824;Vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2002;;;
6825;Vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2003;;;
6826;Vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2004;;;
6827;Vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2005;;;
6828;Vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2000;0.0;;
6829;Vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2001;0.1;;
6830;Vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2002;0.0;;
6831;Vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2003;0.2;;
6832;Vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2004;0.0;;
6833;Vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2005;0.1;;
6834;Vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2000;0.1;;
6835;Vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2001;0.1;;
6836;Vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2002;0.1;;
6837;Vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2003;0.0;;
6838;Vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2004;0.1;;
6839;Vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2005;0.1;;
6840;Vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2000;0.1;;
6841;Vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2001;0.2;;
6842;Vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2002;0.1;;
6843;Vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2003;0.0;;
6844;Vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2004;0.0;;
6845;Vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2005;0.1;;
6846;Vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2000;0.2;;
6847;Vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2001;0.1;;
6848;Vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2002;0.1;;
6849;Vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2003;0.1;;
6850;Vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2004;0.0;;
6851;Vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2005;0.3;;
6852;Vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2000;1.8;;
6853;Vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2001;2.1;;
6854;Vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2002;1.6;;
6855;Vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2003;1.0;;
6856;Vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2004;1.5;;
6857;Vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2005;0.9;;
6858;Vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2000;0.2;;
6859;Vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2001;0.4;;
6860;Vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2002;0.4;;
