ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
9767;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;2
9768;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;2
9769;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2022;1
9770;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;3
9771;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;2
9772;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;1
9773;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;2
9774;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2023;2
9775;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;2
9776;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;2
9777;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;2
9778;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;2
9779;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2024;2
9780;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;2
9781;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;2
9782;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;3
9783;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;2
9784;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2013;2
9785;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;3
9786;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;2
9787;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;2
9788;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;3
9789;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2014;2
9790;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;3
9791;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;3
9792;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;1
9793;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;1
9794;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2015 ;2
9795;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;2
9796;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;1
9797;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;1
9798;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;1
9799;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2016;1
9800;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;1
9801;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;1
9802;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;1
9803;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;2
9804;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2017;1
9805;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;2
9806;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;1
9807;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;2
9808;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;2
9809;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2018;2
9810;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;1
9811;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;2
9812;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;2
9813;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;2
9814;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2019;2
9815;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;1
9816;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;2
9817;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;2
9818;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;3
9819;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2020;2
9820;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;1
9821;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;1
9822;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;1
9823;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;1
9824;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2021;1
9825;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;1
9826;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;2
9827;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;2
9828;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;2
9829;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2022;2
9830;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;2
9831;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;2
9832;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;1
9833;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;1
9834;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2023;2
9835;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;1
9836;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;2
9837;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;1
9838;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;2
9839;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2024;1
9840;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;3
9841;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;3
9842;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;4
9843;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;2
9844;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2013;3
9845;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;3
9846;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;3
9847;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;3
9848;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;3
9849;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2014;3
9850;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;3
9851;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;4
9852;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;2
9853;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;2
9854;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2015 ;3
9855;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;3
9856;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;2
9857;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;2
9858;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;2
9859;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2016;2
9860;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;2
9861;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;3
9862;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;4
9863;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;4
9864;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2017;3
9865;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;4
9866;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;2
9867;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;3
9868;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;3
9869;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2018;3
9870;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;3
9871;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;3
9872;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;4
9873;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;3
9874;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2019;3
9875;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;3
9876;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;4
9877;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;3
9878;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;5
9879;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2020;3
9880;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;1
9881;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;2
9882;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;3
9883;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;3
9884;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2021;2
9885;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;3
9886;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;3
9887;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;4
9888;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;4
9889;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2022;4
9890;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;3
9891;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;3
9892;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;2
9893;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;2
9894;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2023;2
9895;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;2
9896;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;2
9897;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;3
9898;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;3
9899;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2024;3
9900;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;1
9901;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;0
9902;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;1
9903;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;0
9904;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2013;1
9905;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;1
9906;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;1
9907;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;1
9908;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;0
9909;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2014;1
9910;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;0
9911;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;1
9912;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;1
9913;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;1
9914;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2015 ;1
9915;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;1
9916;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;1
9917;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;1
9918;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;1
9919;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2016;1
9920;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;1
9921;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;1
9922;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;2
9923;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;1
9924;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2017;1
9925;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;1
9926;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;1
9927;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;1
9928;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;2
9929;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2018;1
9930;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;2
9931;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;2
9932;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;2
9933;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;1
9934;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2019;2
9935;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;2
9936;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;2
9937;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;0
9938;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;1
9939;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2020;1
9940;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;0
9941;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;1
9942;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;1
9943;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;1
9944;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2021;1
9945;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;1
9946;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;0
9947;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;1
9948;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;1
9949;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2022;1
9950;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;1
9951;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;1
9952;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;1
9953;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;0
9954;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2023;1
9955;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;1
9956;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;1
9957;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;1
9958;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;2
9959;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2024;1
9960;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2013 1e kwartaal;0
9961;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2013 2e kwartaal;1
9962;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2013 3e kwartaal;1
9963;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2013 4e kwartaal;0
9964;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2013;0
9965;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2014 1e kwartaal;0
9966;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2014 2e kwartaal;0
9967;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2014 3e kwartaal;0
9968;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2014 4e kwartaal;0
9969;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2014;0
9970;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2015 1e kwartaal;0
9971;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2015 2e kwartaal;0
9972;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2015 3e kwartaal;0
9973;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2015 4e kwartaal;0
9974;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2015 ;0
9975;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2016 1e kwartaal;0
9976;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2016 2e kwartaal;0
9977;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2016 3e kwartaal;0
