ID;SectorsAssets;CounterpartSectorsLiabilities;BalanceSheetsAndTransactions;Periods;SavingsTransferableAndOtherDeposits_1;ShortTermSecurities_2;LongTermSecurities_3;ShortTermLoans_4;LongTermLoans_5;HomeMortgages_6;ListedShares_7;InvestmentFundSharesOrUnits_8
8783;Total domestic sectors;Financial auxiliaries;Financial transactions;2013 4th quarter;0.0;0.0;-227.0;-382.0;114.0;0.0;-1119.0;0.0
8784;Total domestic sectors;Financial auxiliaries;Financial transactions;2013;;;;;;;;
8785;Total domestic sectors;Financial auxiliaries;Financial transactions;2014 1st quarter;0.0;0.0;-54.0;-319.0;64.0;0.0;-208.0;0.0
8786;Total domestic sectors;Financial auxiliaries;Financial transactions;2014 2nd quarter;0.0;0.0;-64.0;-212.0;223.0;0.0;-1078.0;0.0
8787;Total domestic sectors;Financial auxiliaries;Financial transactions;2014 3rd quarter;0.0;0.0;-43.0;-31.0;-78.0;0.0;4940.0;0.0
8788;Total domestic sectors;Financial auxiliaries;Financial transactions;2014 4th quarter;0.0;0.0;-68.0;-472.0;208.0;0.0;73.0;0.0
8789;Total domestic sectors;Financial auxiliaries;Financial transactions;2014;0.0;0.0;-229.0;-1034.0;417.0;0.0;3727.0;0.0
8790;Total domestic sectors;Financial auxiliaries;Financial transactions;2015 1st quarter;0.0;0.0;-350.0;717.0;236.0;0.0;-2800.0;0.0
8791;Total domestic sectors;Financial auxiliaries;Financial transactions;2015 2nd quarter;0.0;0.0;15.0;-592.0;66.0;0.0;-1538.0;0.0
8792;Total domestic sectors;Financial auxiliaries;Financial transactions;2015 3rd quarter;0.0;0.0;-120.0;-890.0;308.0;0.0;90.0;0.0
8793;Total domestic sectors;Financial auxiliaries;Financial transactions;2015 4th quarter;0.0;0.0;72.0;-63.0;192.0;0.0;-987.0;0.0
8794;Total domestic sectors;Financial auxiliaries;Financial transactions;2015;0.0;0.0;-383.0;-828.0;802.0;0.0;-5235.0;0.0
8795;Total domestic sectors;Financial auxiliaries;Financial transactions;2016 1st quarter;0.0;0.0;353.0;1462.0;427.0;0.0;-833.0;0.0
8796;Total domestic sectors;Financial auxiliaries;Financial transactions;2016 2nd quarter;0.0;0.0;176.0;-1468.0;186.0;0.0;950.0;0.0
8797;Total domestic sectors;Financial auxiliaries;Financial transactions;2016 3rd quarter;0.0;0.0;287.0;0.0;-606.0;0.0;24.0;0.0
8798;Total domestic sectors;Financial auxiliaries;Financial transactions;2016 4th quarter;0.0;0.0;52.0;599.0;-1189.0;0.0;-772.0;0.0
8799;Total domestic sectors;Financial auxiliaries;Financial transactions;2016;0.0;0.0;868.0;593.0;-1182.0;0.0;-631.0;0.0
8800;Total domestic sectors;Financial auxiliaries;Financial transactions;2017 1st quarter;0.0;0.0;160.0;500.0;-916.0;0.0;-427.0;0.0
8801;Total domestic sectors;Financial auxiliaries;Financial transactions;2017 2nd quarter;0.0;0.0;77.0;-67.0;-892.0;0.0;-1332.0;0.0
8802;Total domestic sectors;Financial auxiliaries;Financial transactions;2017 3rd quarter;0.0;0.0;329.0;801.0;-588.0;0.0;-1247.0;0.0
8803;Total domestic sectors;Financial auxiliaries;Financial transactions;2017 4th quarter;0.0;0.0;6.0;278.0;-1151.0;0.0;-242.0;0.0
8804;Total domestic sectors;Financial auxiliaries;Financial transactions;2017;0.0;0.0;572.0;1512.0;-3547.0;0.0;-3248.0;0.0
8805;Total domestic sectors;Financial auxiliaries;Financial transactions;2018 1st quarter;0.0;0.0;245.0;-542.0;-138.0;0.0;141.0;0.0
8806;Total domestic sectors;Financial auxiliaries;Financial transactions;2018 2nd quarter;0.0;0.0;92.0;-917.0;-241.0;0.0;-203.0;0.0
8807;Total domestic sectors;Financial auxiliaries;Financial transactions;2018 3rd quarter;0.0;0.0;91.0;-193.0;-414.0;0.0;37.0;0.0
8808;Total domestic sectors;Financial auxiliaries;Financial transactions;2018 4th quarter;0.0;0.0;-60.0;-177.0;-1235.0;0.0;431.0;0.0
8809;Total domestic sectors;Financial auxiliaries;Financial transactions;2018;0.0;0.0;368.0;-1829.0;-2028.0;0.0;406.0;0.0
8810;Total domestic sectors;Financial auxiliaries;Financial transactions;2019 1st quarter;0.0;0.0;128.0;1415.0;-680.0;0.0;-47.0;0.0
8811;Total domestic sectors;Financial auxiliaries;Financial transactions;2019 2nd quarter;0.0;0.0;121.0;1246.0;-1283.0;0.0;-45.0;0.0
8812;Total domestic sectors;Financial auxiliaries;Financial transactions;2019 3rd quarter;0.0;0.0;135.0;1443.0;-509.0;0.0;547.0;0.0
8813;Total domestic sectors;Financial auxiliaries;Financial transactions;2019 4th quarter;0.0;0.0;136.0;-620.0;-1829.0;0.0;-280.0;0.0
8814;Total domestic sectors;Financial auxiliaries;Financial transactions;2019;0.0;0.0;520.0;3484.0;-4301.0;0.0;175.0;0.0
8815;Total domestic sectors;Financial auxiliaries;Financial transactions;2020 1st quarter;0.0;0.0;125.0;1923.0;-177.0;0.0;2121.0;0.0
8816;Total domestic sectors;Financial auxiliaries;Financial transactions;2020 2nd quarter;0.0;0.0;126.0;-981.0;13.0;0.0;230.0;0.0
8817;Total domestic sectors;Financial auxiliaries;Financial transactions;2020 3rd quarter;0.0;0.0;124.0;170.0;668.0;0.0;571.0;0.0
8818;Total domestic sectors;Financial auxiliaries;Financial transactions;2020 4th quarter;0.0;0.0;125.0;-110.0;-516.0;0.0;-111.0;0.0
8819;Total domestic sectors;Financial auxiliaries;Financial transactions;2020;0.0;0.0;500.0;1002.0;-12.0;0.0;2811.0;0.0
8820;Total domestic sectors;Financial auxiliaries;Financial transactions;2021 1st quarter;0.0;0.0;14.0;347.0;82.0;0.0;-219.0;0.0
8821;Total domestic sectors;Financial auxiliaries;Financial transactions;2021 2nd quarter;0.0;21.0;46.0;-1775.0;-47.0;0.0;-4.0;0.0
8822;Total domestic sectors;Financial auxiliaries;Financial transactions;2021 3rd quarter;0.0;22.0;12.0;-268.0;-29.0;0.0;-258.0;0.0
8823;Total domestic sectors;Financial auxiliaries;Financial transactions;2021 4th quarter;0.0;-21.0;348.0;270.0;-912.0;0.0;-60.0;0.0
8824;Total domestic sectors;Financial auxiliaries;Financial transactions;2021;0.0;22.0;420.0;-1426.0;-906.0;0.0;-541.0;0.0
8825;Total domestic sectors;Financial auxiliaries;Financial transactions;2022 1st quarter;0.0;0.0;-20.0;-1788.0;-5.0;0.0;244.0;0.0
8826;Total domestic sectors;Financial auxiliaries;Financial transactions;2022 2nd quarter;0.0;0.0;49.0;-2269.0;1124.0;0.0;-5.0;0.0
8827;Total domestic sectors;Financial auxiliaries;Financial transactions;2022 3rd quarter;0.0;0.0;63.0;-40.0;52.0;0.0;-53.0;0.0
8828;Total domestic sectors;Financial auxiliaries;Financial transactions;2022 4th quarter;0.0;0.0;14.0;718.0;6.0;0.0;-463.0;0.0
8829;Total domestic sectors;Financial auxiliaries;Financial transactions;2022;0.0;0.0;106.0;-3379.0;1177.0;0.0;-277.0;0.0
8830;Total domestic sectors;Financial auxiliaries;Financial transactions;2023 1st quarter;0.0;0.0;-155.0;-44.0;35.0;0.0;351.0;0.0
8831;Total domestic sectors;Financial auxiliaries;Financial transactions;2023 2nd quarter;0.0;0.0;-79.0;-1272.0;23.0;0.0;-156.0;0.0
8832;Total domestic sectors;Financial auxiliaries;Financial transactions;2023 3rd quarter;0.0;0.0;-109.0;451.0;20.0;0.0;2405.0;0.0
8833;Total domestic sectors;Financial auxiliaries;Financial transactions;2023 4th quarter;0.0;0.0;-37.0;-173.0;-87.0;0.0;-2644.0;0.0
8834;Total domestic sectors;Financial auxiliaries;Financial transactions;2023;0.0;0.0;-380.0;-1038.0;-9.0;0.0;-44.0;0.0
8835;Total domestic sectors;Financial auxiliaries;Financial transactions;2024 1st quarter;0.0;0.0;122.0;-379.0;24.0;0.0;-85.0;0.0
8836;Total domestic sectors;Financial auxiliaries;Financial transactions;2024 2nd quarter;0.0;0.0;-64.0;-127.0;6.0;0.0;-159.0;0.0
8837;Total domestic sectors;Financial auxiliaries;Financial transactions;2024 3rd quarter;0.0;0.0;196.0;-157.0;-277.0;0.0;-123.0;0.0
8838;Total domestic sectors;Financial auxiliaries;Financial transactions;2024 4th quarter;0.0;0.0;3.0;-887.0;91.0;0.0;90.0;0.0
8839;Total domestic sectors;Financial auxiliaries;Financial transactions;2024;0.0;0.0;257.0;-1550.0;-156.0;0.0;-277.0;0.0
8840;Total domestic sectors;Financial auxiliaries;Other changes;1999 1st quarter;;;;;;;;
8841;Total domestic sectors;Financial auxiliaries;Other changes;1999 2nd quarter;;;;;;;;
8842;Total domestic sectors;Financial auxiliaries;Other changes;1999 3rd quarter;;;;;;;;
8843;Total domestic sectors;Financial auxiliaries;Other changes;1999 4th quarter;;;;;;;;
8844;Total domestic sectors;Financial auxiliaries;Other changes;1999;;;;;;;;
8845;Total domestic sectors;Financial auxiliaries;Other changes;2000 1st quarter;;;;;;;;
8846;Total domestic sectors;Financial auxiliaries;Other changes;2000 2nd quarter;;;;;;;;
8847;Total domestic sectors;Financial auxiliaries;Other changes;2000 3rd quarter;;;;;;;;
8848;Total domestic sectors;Financial auxiliaries;Other changes;2000 4th quarter;;;;;;;;
8849;Total domestic sectors;Financial auxiliaries;Other changes;2000;;;;;;;;
8850;Total domestic sectors;Financial auxiliaries;Other changes;2001 1st quarter;;;;;;;;
8851;Total domestic sectors;Financial auxiliaries;Other changes;2001 2nd quarter;;;;;;;;
8852;Total domestic sectors;Financial auxiliaries;Other changes;2001 3rd quarter;;;;;;;;
8853;Total domestic sectors;Financial auxiliaries;Other changes;2001 4th quarter;;;;;;;;
8854;Total domestic sectors;Financial auxiliaries;Other changes;2001;;;;;;;;
8855;Total domestic sectors;Financial auxiliaries;Other changes;2002 1st quarter;;;;;;;;
8856;Total domestic sectors;Financial auxiliaries;Other changes;2002 2nd quarter;;;;;;;;
8857;Total domestic sectors;Financial auxiliaries;Other changes;2002 3rd quarter;;;;;;;;
8858;Total domestic sectors;Financial auxiliaries;Other changes;2002 4th quarter;;;;;;;;
8859;Total domestic sectors;Financial auxiliaries;Other changes;2002;;;;;;;;
8860;Total domestic sectors;Financial auxiliaries;Other changes;2003 1st quarter;;;;;;;;
8861;Total domestic sectors;Financial auxiliaries;Other changes;2003 2nd quarter;;;;;;;;
8862;Total domestic sectors;Financial auxiliaries;Other changes;2003 3rd quarter;;;;;;;;
8863;Total domestic sectors;Financial auxiliaries;Other changes;2003 4th quarter;;;;;;;;
8864;Total domestic sectors;Financial auxiliaries;Other changes;2003;;;;;;;;
8865;Total domestic sectors;Financial auxiliaries;Other changes;2004 1st quarter;;;;;;;;
8866;Total domestic sectors;Financial auxiliaries;Other changes;2004 2nd quarter;;;;;;;;
8867;Total domestic sectors;Financial auxiliaries;Other changes;2004 3rd quarter;;;;;;;;
8868;Total domestic sectors;Financial auxiliaries;Other changes;2004 4th quarter;;;;;;;;
8869;Total domestic sectors;Financial auxiliaries;Other changes;2004;;;;;;;;
8870;Total domestic sectors;Financial auxiliaries;Other changes;2005 1st quarter;;;;;;;;
8871;Total domestic sectors;Financial auxiliaries;Other changes;2005 2nd quarter;;;;;;;;
8872;Total domestic sectors;Financial auxiliaries;Other changes;2005 3rd quarter;;;;;;;;
8873;Total domestic sectors;Financial auxiliaries;Other changes;2005 4th quarter;;;;;;;;
8874;Total domestic sectors;Financial auxiliaries;Other changes;2005;;;;;;;;
8875;Total domestic sectors;Financial auxiliaries;Other changes;2006 1st quarter;;;;;;;;
8876;Total domestic sectors;Financial auxiliaries;Other changes;2006 2nd quarter;;;;;;;;
8877;Total domestic sectors;Financial auxiliaries;Other changes;2006 3rd quarter;;;;;;;;
8878;Total domestic sectors;Financial auxiliaries;Other changes;2006 4th quarter;;;;;;;;
8879;Total domestic sectors;Financial auxiliaries;Other changes;2006;;;;;;;;
8880;Total domestic sectors;Financial auxiliaries;Other changes;2007 1st quarter;;;;;;;;
8881;Total domestic sectors;Financial auxiliaries;Other changes;2007 2nd quarter;;;;;;;;
8882;Total domestic sectors;Financial auxiliaries;Other changes;2007 3rd quarter;;;;;;;;
8883;Total domestic sectors;Financial auxiliaries;Other changes;2007 4th quarter;;;;;;;;
8884;Total domestic sectors;Financial auxiliaries;Other changes;2007;;;;;;;;
8885;Total domestic sectors;Financial auxiliaries;Other changes;2008 1st quarter;;;;;;;;
8886;Total domestic sectors;Financial auxiliaries;Other changes;2008 2nd quarter;;;;;;;;
8887;Total domestic sectors;Financial auxiliaries;Other changes;2008 3rd quarter;;;;;;;;
8888;Total domestic sectors;Financial auxiliaries;Other changes;2008 4th quarter;;;;;;;;
8889;Total domestic sectors;Financial auxiliaries;Other changes;2008;;;;;;;;
8890;Total domestic sectors;Financial auxiliaries;Other changes;2009 1st quarter;;;;;;;;
8891;Total domestic sectors;Financial auxiliaries;Other changes;2009 2nd quarter;;;;;;;;
8892;Total domestic sectors;Financial auxiliaries;Other changes;2009 3rd quarter;;;;;;;;
8893;Total domestic sectors;Financial auxiliaries;Other changes;2009 4th quarter;;;;;;;;
8894;Total domestic sectors;Financial auxiliaries;Other changes;2009;;;;;;;;
8895;Total domestic sectors;Financial auxiliaries;Other changes;2010 1st quarter;;;;;;;;
8896;Total domestic sectors;Financial auxiliaries;Other changes;2010 2nd quarter;;;;;;;;
8897;Total domestic sectors;Financial auxiliaries;Other changes;2010 3rd quarter;;;;;;;;
8898;Total domestic sectors;Financial auxiliaries;Other changes;2010 4th quarter;;;;;;;;
8899;Total domestic sectors;Financial auxiliaries;Other changes;2010;;;;;;;;
8900;Total domestic sectors;Financial auxiliaries;Other changes;2011 1st quarter;;;;;;;;
8901;Total domestic sectors;Financial auxiliaries;Other changes;2011 2nd quarter;;;;;;;;
8902;Total domestic sectors;Financial auxiliaries;Other changes;2011 3rd quarter;;;;;;;;
8903;Total domestic sectors;Financial auxiliaries;Other changes;2011 4th quarter;;;;;;;;
8904;Total domestic sectors;Financial auxiliaries;Other changes;2011;;;;;;;;
8905;Total domestic sectors;Financial auxiliaries;Other changes;2012 1st quarter;;;;;;;;
8906;Total domestic sectors;Financial auxiliaries;Other changes;2012 2nd quarter;;;;;;;;
8907;Total domestic sectors;Financial auxiliaries;Other changes;2012 3rd quarter;;;;;;;;
8908;Total domestic sectors;Financial auxiliaries;Other changes;2012 4th quarter;;;;;;;;
8909;Total domestic sectors;Financial auxiliaries;Other changes;2012;;;;;;;;
8910;Total domestic sectors;Financial auxiliaries;Other changes;2013 1st quarter;;;;;;;;
8911;Total domestic sectors;Financial auxiliaries;Other changes;2013 2nd quarter;;;;;;;;
8912;Total domestic sectors;Financial auxiliaries;Other changes;2013 3rd quarter;;;;;;;;
8913;Total domestic sectors;Financial auxiliaries;Other changes;2013 4th quarter;0.0;0.0;40.0;-4.0;13.0;0.0;1252.0;0.0
8914;Total domestic sectors;Financial auxiliaries;Other changes;2013;;;;;;;;
8915;Total domestic sectors;Financial auxiliaries;Other changes;2014 1st quarter;0.0;0.0;-13.0;-11.0;-8.0;0.0;409.0;0.0
8916;Total domestic sectors;Financial auxiliaries;Other changes;2014 2nd quarter;0.0;0.0;-14.0;-11.0;-1.0;0.0;944.0;0.0
8917;Total domestic sectors;Financial auxiliaries;Other changes;2014 3rd quarter;0.0;0.0;-18.0;-10.0;20.0;0.0;665.0;0.0
8918;Total domestic sectors;Financial auxiliaries;Other changes;2014 4th quarter;0.0;0.0;-16.0;-11.0;4.0;0.0;-610.0;0.0
8919;Total domestic sectors;Financial auxiliaries;Other changes;2014;0.0;0.0;-61.0;-43.0;15.0;0.0;1408.0;0.0
8920;Total domestic sectors;Financial auxiliaries;Other changes;2015 1st quarter;0.0;0.0;4.0;-1014.0;306.0;0.0;1778.0;0.0
8921;Total domestic sectors;Financial auxiliaries;Other changes;2015 2nd quarter;0.0;0.0;-18.0;67.0;3.0;0.0;-778.0;0.0
8922;Total domestic sectors;Financial auxiliaries;Other changes;2015 3rd quarter;0.0;0.0;-20.0;-290.0;-204.0;0.0;-1361.0;0.0
8923;Total domestic sectors;Financial auxiliaries;Other changes;2015 4th quarter;0.0;0.0;-24.0;56.0;4.0;0.0;770.0;0.0
8924;Total domestic sectors;Financial auxiliaries;Other changes;2015;0.0;0.0;-58.0;-1181.0;109.0;0.0;409.0;0.0
8925;Total domestic sectors;Financial auxiliaries;Other changes;2016 1st quarter;0.0;0.0;12.0;-18.0;-23.0;0.0;-1088.0;0.0
8926;Total domestic sectors;Financial auxiliaries;Other changes;2016 2nd quarter;0.0;0.0;96.0;0.0;-6.0;0.0;-1290.0;0.0
8927;Total domestic sectors;Financial auxiliaries;Other changes;2016 3rd quarter;0.0;0.0;-59.0;-5.0;-5.0;0.0;465.0;0.0
8928;Total domestic sectors;Financial auxiliaries;Other changes;2016 4th quarter;0.0;0.0;90.0;-3.0;0.0;0.0;2352.0;0.0
8929;Total domestic sectors;Financial auxiliaries;Other changes;2016;0.0;0.0;139.0;-26.0;-34.0;0.0;439.0;0.0
8930;Total domestic sectors;Financial auxiliaries;Other changes;2017 1st quarter;0.0;0.0;-7.0;-4.0;0.0;0.0;429.0;0.0
8931;Total domestic sectors;Financial auxiliaries;Other changes;2017 2nd quarter;0.0;0.0;38.0;16.0;0.0;0.0;222.0;0.0
8932;Total domestic sectors;Financial auxiliaries;Other changes;2017 3rd quarter;0.0;0.0;-36.0;4.0;0.0;0.0;691.0;0.0
8933;Total domestic sectors;Financial auxiliaries;Other changes;2017 4th quarter;0.0;0.0;18.0;2.0;0.0;0.0;-71.0;0.0
8934;Total domestic sectors;Financial auxiliaries;Other changes;2017;0.0;0.0;13.0;18.0;0.0;0.0;1271.0;0.0
8935;Total domestic sectors;Financial auxiliaries;Other changes;2018 1st quarter;0.0;0.0;-19.0;0.0;-1.0;0.0;-55.0;0.0
8936;Total domestic sectors;Financial auxiliaries;Other changes;2018 2nd quarter;0.0;0.0;3.0;0.0;1.0;0.0;-250.0;0.0
8937;Total domestic sectors;Financial auxiliaries;Other changes;2018 3rd quarter;0.0;0.0;-83.0;0.0;0.0;0.0;72.0;0.0
8938;Total domestic sectors;Financial auxiliaries;Other changes;2018 4th quarter;0.0;0.0;-1471.0;0.0;0.0;0.0;-2064.0;0.0
8939;Total domestic sectors;Financial auxiliaries;Other changes;2018;0.0;0.0;-1570.0;0.0;0.0;0.0;-2297.0;0.0
8940;Total domestic sectors;Financial auxiliaries;Other changes;2019 1st quarter;0.0;0.0;0.0;0.0;0.0;0.0;750.0;0.0
8941;Total domestic sectors;Financial auxiliaries;Other changes;2019 2nd quarter;0.0;0.0;0.0;0.0;0.0;0.0;178.0;0.0
8942;Total domestic sectors;Financial auxiliaries;Other changes;2019 3rd quarter;0.0;0.0;0.0;0.0;0.0;0.0;-673.0;0.0
8943;Total domestic sectors;Financial auxiliaries;Other changes;2019 4th quarter;0.0;0.0;0.0;0.0;0.0;0.0;675.0;0.0
8944;Total domestic sectors;Financial auxiliaries;Other changes;2019;0.0;0.0;0.0;0.0;0.0;0.0;930.0;0.0
8945;Total domestic sectors;Financial auxiliaries;Other changes;2020 1st quarter;0.0;0.0;0.0;23.0;-3.0;0.0;-7416.0;0.0
8946;Total domestic sectors;Financial auxiliaries;Other changes;2020 2nd quarter;0.0;0.0;0.0;1.0;1.0;0.0;445.0;0.0
8947;Total domestic sectors;Financial auxiliaries;Other changes;2020 3rd quarter;0.0;0.0;0.0;0.0;-2.0;0.0;-1847.0;0.0
8948;Total domestic sectors;Financial auxiliaries;Other changes;2020 4th quarter;0.0;0.0;0.0;1.0;-3.0;0.0;4462.0;0.0
8949;Total domestic sectors;Financial auxiliaries;Other changes;2020;0.0;0.0;0.0;25.0;-7.0;0.0;-4356.0;0.0
8950;Total domestic sectors;Financial auxiliaries;Other changes;2021 1st quarter;0.0;0.0;1.0;0.0;0.0;0.0;1429.0;0.0
8951;Total domestic sectors;Financial auxiliaries;Other changes;2021 2nd quarter;0.0;0.0;-7.0;0.0;0.0;0.0;-146.0;0.0
8952;Total domestic sectors;Financial auxiliaries;Other changes;2021 3rd quarter;0.0;0.0;0.0;0.0;0.0;0.0;1067.0;0.0
