ID;LeeftijdMoederBijGeboorteKind;SamenstellingHuishouden;AantalKinderenInHetHuishouden;HerkomstlandKind;Perioden;LevendGeborenKinderen_1
9518;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Onbekend herkomstland;2023;0
9519;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Totaal;2021;0
9520;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Totaal;2022;0
9521;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Totaal;2023;0
9522;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Nederland;2021;0
9523;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Nederland;2022;0
9524;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Nederland;2023;0
9525;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Buiten Nederland;2021;0
9526;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Buiten Nederland;2022;0
9527;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Buiten Nederland;2023;0
9528;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Europa (exclusief Nederland);2021;0
9529;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Europa (exclusief Nederland);2022;0
9530;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Europa (exclusief Nederland);2023;0
9531;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Europese Unie (exclusief Nederland);2021;0
9532;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Europese Unie (exclusief Nederland);2022;0
9533;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Europese Unie (exclusief Nederland);2023;0
9534;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Buiten Europa;2021;0
9535;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Buiten Europa;2022;0
9536;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Buiten Europa;2023;0
9537;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Indonesië;2021;0
9538;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Indonesië;2022;0
9539;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Indonesië;2023;0
9540;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Marokko;2021;0
9541;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Marokko;2022;0
9542;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Marokko;2023;0
9543;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Nederlandse Cariben;2021;0
9544;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Nederlandse Cariben;2022;0
9545;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Nederlandse Cariben;2023;0
9546;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Suriname;2021;0
9547;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Suriname;2022;0
9548;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Suriname;2023;0
9549;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Turkije;2021;0
9550;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Turkije;2022;0
9551;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Turkije;2023;0
9552;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Afrika (exclusief Marokko);2021;0
9553;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Afrika (exclusief Marokko);2022;0
9554;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Afrika (exclusief Marokko);2023;0
9555;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2021;0
9556;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2022;0
9557;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2023;0
9558;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2021;0
9559;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2022;0
9560;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2023;0
9561;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Afrika;2021;0
9562;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Afrika;2022;0
9563;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Afrika;2023;0
9564;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Amerika;2021;0
9565;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Amerika;2022;0
9566;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Amerika;2023;0
9567;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Azië;2021;0
9568;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Azië;2022;0
9569;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Azië;2023;0
9570;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Oceanië;2021;0
9571;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Oceanië;2022;0
9572;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Oceanië;2023;0
9573;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Onbekend herkomstland;2021;0
9574;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Onbekend herkomstland;2022;0
9575;35 tot 40 jaar;Gehuwd paar;Overig, onbekend;Onbekend herkomstland;2023;0
9576;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Totaal;2021;11517
9577;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Totaal;2022;10693
9578;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Totaal;2023;10546
9579;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Nederland;2021;8857
9580;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Nederland;2022;7996
9581;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Nederland;2023;7895
9582;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2021;2660
9583;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2022;2697
9584;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2023;2651
9585;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2021;1299
9586;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2022;1246
9587;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2023;1294
9588;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2021;1080
9589;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2022;1000
9590;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2023;1001
9591;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Buiten Europa;2021;1361
9592;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Buiten Europa;2022;1451
9593;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Buiten Europa;2023;1357
9594;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Indonesië;2021;24
9595;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Indonesië;2022;28
9596;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Indonesië;2023;18
9597;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Marokko;2021;79
9598;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Marokko;2022;96
9599;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Marokko;2023;89
9600;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2021;132
9601;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2022;125
9602;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2023;119
9603;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Suriname;2021;175
9604;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Suriname;2022;157
9605;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Suriname;2023;136
9606;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Turkije;2021;66
9607;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Turkije;2022;66
9608;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Turkije;2023;68
9609;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2021;174
9610;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2022;238
9611;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2023;221
9612;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;311
9613;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;331
9614;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;296
9615;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2021;400
9616;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2022;410
9617;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2023;410
9618;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Afrika;2021;253
9619;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Afrika;2022;334
9620;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Afrika;2023;310
9621;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Amerika;2021;587
9622;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Amerika;2022;582
9623;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Amerika;2023;519
9624;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Azië;2021;490
9625;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Azië;2022;504
9626;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Azië;2023;496
9627;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Oceanië;2021;31
9628;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Oceanië;2022;31
9629;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Oceanië;2023;32
9630;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2021;0
9631;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2022;0
9632;35 tot 40 jaar;Niet-gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2023;0
9633;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Totaal;2021;3787
9634;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Totaal;2022;3755
9635;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Totaal;2023;3684
9636;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Nederland;2021;2724
9637;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Nederland;2022;2616
9638;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Nederland;2023;2563
9639;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Buiten Nederland;2021;1063
9640;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Buiten Nederland;2022;1139
9641;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Buiten Nederland;2023;1121
9642;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Europa (exclusief Nederland);2021;598
9643;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Europa (exclusief Nederland);2022;611
9644;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Europa (exclusief Nederland);2023;619
9645;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2021;501
9646;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2022;500
9647;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2023;489
9648;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Buiten Europa;2021;465
9649;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Buiten Europa;2022;528
9650;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Buiten Europa;2023;502
9651;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Indonesië;2021;6
9652;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Indonesië;2022;10
9653;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Indonesië;2023;10
9654;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Marokko;2021;13
9655;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Marokko;2022;18
9656;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Marokko;2023;17
9657;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Nederlandse Cariben;2021;31
9658;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Nederlandse Cariben;2022;41
9659;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Nederlandse Cariben;2023;37
9660;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Suriname;2021;46
9661;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Suriname;2022;46
9662;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Suriname;2023;43
9663;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Turkije;2021;22
9664;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Turkije;2022;18
9665;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Turkije;2023;23
9666;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Afrika (exclusief Marokko);2021;47
9667;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Afrika (exclusief Marokko);2022;73
9668;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Afrika (exclusief Marokko);2023;64
9669;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2021;144
9670;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2022;168
9671;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2023;153
9672;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2021;156
9673;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2022;154
9674;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2023;155
9675;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Afrika;2021;60
9676;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Afrika;2022;91
9677;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Afrika;2023;81
9678;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Amerika;2021;208
9679;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Amerika;2022;235
9680;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Amerika;2023;221
9681;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Azië;2021;184
9682;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Azië;2022;182
9683;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Azië;2023;188
9684;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Oceanië;2021;13
9685;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Oceanië;2022;20
9686;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Oceanië;2023;12
9687;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Onbekend herkomstland;2021;0
9688;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Onbekend herkomstland;2022;0
9689;35 tot 40 jaar;Niet-gehuwd paar;Één kind;Onbekend herkomstland;2023;0
9690;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Totaal;2021;5114
9691;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Totaal;2022;4541
9692;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Totaal;2023;4604
9693;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Nederland;2021;4087
9694;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Nederland;2022;3566
9695;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Nederland;2023;3628
9696;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Buiten Nederland;2021;1027
9697;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Buiten Nederland;2022;975
9698;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Buiten Nederland;2023;976
9699;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2021;534
9700;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2022;490
9701;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2023;502
9702;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2021;458
9703;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2022;391
9704;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2023;383
9705;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Buiten Europa;2021;493
9706;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Buiten Europa;2022;485
9707;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Buiten Europa;2023;474
9708;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Indonesië;2021;13
9709;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Indonesië;2022;10
9710;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Indonesië;2023;5
9711;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Marokko;2021;16
9712;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Marokko;2022;20
9713;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Marokko;2023;24
9714;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Nederlandse Cariben;2021;45
9715;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Nederlandse Cariben;2022;38
9716;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Nederlandse Cariben;2023;44
9717;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Suriname;2021;74
9718;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Suriname;2022;61
9719;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Suriname;2023;40
9720;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Turkije;2021;24
9721;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Turkije;2022;22
9722;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Turkije;2023;19
9723;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2021;64
9724;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2022;83
9725;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2023;80
9726;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;121
9727;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;114
9728;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;113
9729;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2021;136
9730;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2022;137
9731;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2023;149
9732;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Afrika;2021;80
9733;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Afrika;2022;103
9734;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Afrika;2023;104
9735;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Amerika;2021;228
9736;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Amerika;2022;204
9737;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Amerika;2023;181
9738;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Azië;2021;173
9739;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Azië;2022;169
9740;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Azië;2023;173
9741;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Oceanië;2021;12
9742;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Oceanië;2022;9
9743;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Oceanië;2023;16
9744;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Onbekend herkomstland;2021;0
9745;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Onbekend herkomstland;2022;0
9746;35 tot 40 jaar;Niet-gehuwd paar;Twee kinderen;Onbekend herkomstland;2023;0
9747;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Totaal;2021;2053
9748;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Totaal;2022;1870
9749;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Totaal;2023;1712
9750;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Nederland;2021;1646
9751;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Nederland;2022;1468
9752;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Nederland;2023;1360
9753;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Buiten Nederland;2021;407
9754;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Buiten Nederland;2022;402
9755;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Buiten Nederland;2023;352
9756;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2021;138
9757;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2022;118
9758;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2023;132
9759;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2021;101
9760;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2022;88
9761;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2023;101
9762;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Buiten Europa;2021;269
9763;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Buiten Europa;2022;284
9764;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Buiten Europa;2023;220
9765;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Indonesië;2021;4
9766;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Indonesië;2022;8
9767;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Indonesië;2023;3
9768;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Marokko;2021;25
9769;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Marokko;2022;31
9770;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Marokko;2023;22
9771;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Nederlandse Cariben;2021;35
9772;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Nederlandse Cariben;2022;28
9773;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Nederlandse Cariben;2023;16
9774;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Suriname;2021;43
9775;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Suriname;2022;34
9776;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Suriname;2023;37
9777;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Turkije;2021;15
9778;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Turkije;2022;18
9779;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Turkije;2023;13
9780;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2021;37
9781;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2022;44
9782;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2023;37
9783;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;38
9784;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;32
9785;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;21
9786;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2021;72
9787;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2022;89
9788;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2023;71
9789;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Afrika;2021;62
9790;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Afrika;2022;75
9791;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Afrika;2023;59
9792;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Amerika;2021;110
9793;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Amerika;2022;92
9794;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Amerika;2023;73
9795;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Azië;2021;91
9796;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Azië;2022;115
9797;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Azië;2023;87
9798;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Oceanië;2021;6
9799;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Oceanië;2022;2
9800;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Oceanië;2023;1
9801;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Onbekend herkomstland;2021;0
9802;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Onbekend herkomstland;2022;0
9803;35 tot 40 jaar;Niet-gehuwd paar;Drie kinderen;Onbekend herkomstland;2023;0
9804;35 tot 40 jaar;Niet-gehuwd paar;Vier of meer kinderen;Totaal;2021;563
9805;35 tot 40 jaar;Niet-gehuwd paar;Vier of meer kinderen;Totaal;2022;527
9806;35 tot 40 jaar;Niet-gehuwd paar;Vier of meer kinderen;Totaal;2023;546
