ID;Geslacht;Leeftijd;TypeInstelling;BurgerlijkeStaat;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
1773;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;1815;0.1;;;
1774;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;1895;0.1;2140.0;0.11;657.0
1775;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;2000;0.11;2270.0;0.12;696.0
1776;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2004;1005;0.29;1135.0;0.32;350.0
1777;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2005;1115;0.3;1240.0;0.33;386.0
1778;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2006;1215;0.31;1370.0;0.34;431.0
1779;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2007;1220;0.31;;;
1780;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2008;1280;0.31;1415.0;0.34;449.0
1781;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2009;1375;0.32;1525.0;0.36;481.0
1782;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;135;0.01;195.0;0.01;50.0
1783;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;135;0.01;195.0;0.02;54.0
1784;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;155;0.01;210.0;0.02;55.0
1785;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;85;0.01;;;
1786;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;90;0.01;120.0;0.01;33.0
1787;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;90;0.01;145.0;0.01;35.0
1788;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2004;25;0.14;30.0;0.15;9.0
1789;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2005;30;0.15;30.0;0.18;9.0
1790;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2006;30;0.16;30.0;0.18;10.0
1791;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2007;20;0.13;;;
1792;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2008;20;0.13;20.0;0.15;7.0
1793;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2009;25;0.15;25.0;0.17;8.0
1794;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;435;0.19;510.0;0.24;142.0
1795;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;485;0.22;550.0;0.26;154.0
1796;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;510;0.23;560.0;0.26;167.0
1797;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;490;0.2;;;
1798;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;505;0.21;575.0;0.25;168.0
1799;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;505;0.21;575.0;0.25;172.0
1800;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;10070;0.67;12250.0;0.81;3624.0
1801;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;10705;0.69;12955.0;0.84;3812.0
1802;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;11400;0.72;13985.0;0.89;4074.0
1803;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;12075;0.75;;;
1804;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;12325;0.76;15430.0;0.94;4477.0
1805;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;12935;0.78;16065.0;0.97;4640.0
1806;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2004;6915;7.17;7410.0;7.58;2532.0
1807;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2005;7240;6.8;7730.0;7.25;2636.0
1808;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2006;7560;6.62;8180.0;7.09;2766.0
1809;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2007;8035;6.69;;;
1810;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2008;8115;6.29;8990.0;6.9;3021.0
1811;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2009;8525;6.12;9270.0;6.61;3110.0
1812;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;1025;0.09;1840.0;0.16;366.0
1813;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;1115;0.1;1995.0;0.18;396.0
1814;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;1235;0.11;2210.0;0.19;431.0
1815;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;1115;0.1;;;
1816;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;1130;0.1;2180.0;0.19;403.0
1817;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;1205;0.1;2290.0;0.19;416.0
1818;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2004;580;0.57;890.0;0.94;189.0
1819;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2005;620;0.62;885.0;0.95;193.0
1820;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2006;610;0.61;955.0;1.03;199.0
1821;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2007;605;0.61;;;
1822;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2008;635;0.65;955.0;1.05;204.0
1823;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2009;640;0.67;985.0;1.12;209.0
1824;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2004;1545;0.76;2110.0;1.04;536.0
1825;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2005;1730;0.83;2345.0;1.13;587.0
1826;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2006;1995;0.92;2640.0;1.23;678.0
1827;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2007;2320;1.01;;;
1828;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2008;2445;1.03;3310.0;1.4;848.0
1829;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2009;2565;1.04;3520.0;1.44;904.0
1830;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2004;2280;0.15;4085.0;0.27;786.0
1831;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2005;2500;0.16;4380.0;0.28;833.0
1832;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2006;2680;0.17;4870.0;0.31;914.0
1833;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2007;2795;0.17;;;
1834;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2008;2885;0.18;5415.0;0.33;991.0
1835;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2009;2975;0.18;5695.0;0.34;1028.0
1836;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Ongehuwd;2004;535;0.55;810.0;0.83;186.0
1837;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Ongehuwd;2005;595;0.56;865.0;0.81;202.0
1838;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Ongehuwd;2006;620;0.54;995.0;0.86;220.0
1839;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Ongehuwd;2007;690;0.57;;;
1840;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Ongehuwd;2008;700;0.54;1165.0;0.9;252.0
1841;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Ongehuwd;2009;755;0.54;1260.0;0.9;269.0
1842;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2004;775;0.07;1530.0;0.14;277.0
1843;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2005;825;0.07;1650.0;0.14;294.0
1844;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2006;920;0.08;1825.0;0.16;316.0
1845;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2007;875;0.08;;;
1846;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2008;890;0.08;1890.0;0.16;314.0
1847;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2009;920;0.08;1950.0;0.16;317.0
1848;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Verweduwd;2004;395;0.39;695.0;0.73;127.0
1849;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Verweduwd;2005;410;0.41;675.0;0.72;124.0
1850;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Verweduwd;2006;390;0.39;735.0;0.79;126.0
1851;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Verweduwd;2007;385;0.39;;;
1852;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Verweduwd;2008;405;0.42;715.0;0.79;128.0
1853;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Verweduwd;2009;400;0.42;740.0;0.84;127.0
1854;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gescheiden;2004;575;0.28;1050.0;0.52;197.0
1855;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gescheiden;2005;665;0.32;1190.0;0.57;213.0
1856;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gescheiden;2006;755;0.35;1320.0;0.61;251.0
1857;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gescheiden;2007;845;0.37;;;
1858;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gescheiden;2008;890;0.37;1645.0;0.7;297.0
1859;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gescheiden;2009;905;0.37;1745.0;0.71;314.0
1860;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2004;5870;0.39;6105.0;0.4;2159.0
1861;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2005;6160;0.4;6380.0;0.41;2250.0
1862;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2006;6455;0.41;6710.0;0.43;2360.0
1863;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2007;6870;0.43;;;
1864;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2008;6945;0.43;7390.0;0.45;2590.0
1865;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2009;7295;0.44;7595.0;0.46;2658.0
1866;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Ongehuwd;2004;5570;5.77;5770.0;5.9;2054.0
1867;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Ongehuwd;2005;5805;5.45;5990.0;5.62;2129.0
1868;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Ongehuwd;2006;6020;5.27;6240.0;5.41;2214.0
1869;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Ongehuwd;2007;6340;5.28;;;
1870;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Ongehuwd;2008;6360;4.93;6750.0;5.18;2385.0
1871;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Ongehuwd;2009;6645;4.77;6880.0;4.9;2432.0
1872;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2004;75;0.01;90.0;0.01;25.0
1873;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2005;85;0.01;105.0;0.01;29.0
1874;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2006;95;0.01;125.0;0.01;34.0
1875;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2007;95;0.01;;;
1876;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2008;100;0.01;120.0;0.01;35.0
1877;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2009;125;0.01;150.0;0.01;42.0
1878;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Verweduwd;2004;60;0.06;65.0;0.07;21.0
1879;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Verweduwd;2005;70;0.07;70.0;0.07;22.0
1880;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Verweduwd;2006;80;0.08;80.0;0.09;26.0
1881;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Verweduwd;2007;100;0.1;;;
1882;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Verweduwd;2008;105;0.11;110.0;0.12;36.0
1883;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Verweduwd;2009;110;0.12;115.0;0.13;37.0
1884;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gescheiden;2004;170;0.08;180.0;0.09;59.0
1885;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gescheiden;2005;200;0.1;220.0;0.11;70.0
1886;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gescheiden;2006;260;0.12;265.0;0.12;86.0
1887;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gescheiden;2007;340;0.15;;;
1888;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gescheiden;2008;385;0.16;410.0;0.17;134.0
1889;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gescheiden;2009;420;0.17;455.0;0.19;148.0
1890;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;1920;0.13;2145.0;0.14;679.0
1891;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;2045;0.13;2290.0;0.15;728.0
1892;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;2260;0.14;2490.0;0.16;800.0
1893;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;2410;0.15;;;
1894;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;2495;0.15;2785.0;0.17;896.0
1895;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;2665;0.16;2980.0;0.18;954.0
1896;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Ongehuwd;2004;815;0.84;875.0;0.89;293.0
1897;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Ongehuwd;2005;840;0.79;915.0;0.86;305.0
1898;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Ongehuwd;2006;920;0.8;985.0;0.85;331.0
1899;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Ongehuwd;2007;1005;0.84;;;
1900;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Ongehuwd;2008;1060;0.82;1160.0;0.89;385.0
1901;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Ongehuwd;2009;1130;0.81;1235.0;0.88;410.0
1902;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;175;0.02;235.0;0.02;65.0
1903;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;205;0.02;260.0;0.02;72.0
1904;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;220;0.02;270.0;0.02;80.0
1905;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;150;0.01;;;
1906;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;140;0.01;185.0;0.02;54.0
1907;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;160;0.01;210.0;0.02;57.0
1908;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Verweduwd;2004;125;0.12;140.0;0.15;41.0
1909;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Verweduwd;2005;140;0.14;150.0;0.16;47.0
1910;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Verweduwd;2006;140;0.14;150.0;0.16;47.0
1911;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Verweduwd;2007;120;0.12;;;
1912;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Verweduwd;2008;125;0.13;140.0;0.15;40.0
1913;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Verweduwd;2009;135;0.14;150.0;0.17;45.0
1914;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;805;0.4;900.0;0.45;281.0
1915;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;865;0.42;970.0;0.47;304.0
1916;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;980;0.45;1080.0;0.5;342.0
1917;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;1135;0.49;;;
1918;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;1170;0.49;1305.0;0.55;417.0
1919;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;1240;0.5;1385.0;0.57;442.0
1920;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;27550;2.95;41210.0;4.34;9644.0
1921;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;27425;2.91;41370.0;4.31;9464.0
1922;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;27040;2.84;41505.0;4.29;9432.0
1923;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;25880;2.69;;;
1924;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;25305;2.58;40345.0;4.06;8759.0
1925;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;25405;2.54;40680.0;4.01;8755.0
1926;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2004;5525;10.41;6910.0;12.71;2022.0
1927;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2005;5415;10.41;6750.0;12.71;1965.0
1928;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2006;5255;10.41;6555.0;12.7;1912.0
1929;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2007;5155;10.45;;;
1930;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2008;4995;10.28;6375.0;12.84;1835.0
1931;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2009;4950;10.23;6230.0;12.65;1790.0
1932;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;5555;1.11;10070.0;1.92;2094.0
1933;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;5655;1.1;10415.0;1.94;2120.0
1934;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;5685;1.09;10525.0;1.92;2117.0
1935;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;5385;1.0;;;
1936;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;5340;0.96;10360.0;1.8;1961.0
1937;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;5520;0.96;10780.0;1.81;2027.0
1938;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2004;13525;4.41;19790.0;6.7;4496.0
1939;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2005;13275;4.41;19575.0;6.75;4313.0
1940;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2006;12850;4.36;19410.0;6.83;4254.0
1941;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2007;11955;4.12;;;
1942;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2008;11460;4.03;18140.0;6.63;3740.0
1943;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2009;11265;4.02;17800.0;6.61;3656.0
1944;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2004;2950;4.05;4440.0;5.98;1032.0
1945;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2005;3080;3.99;4630.0;5.88;1065.0
1946;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2006;3250;3.99;5010.0;6.03;1150.0
1947;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2007;3380;3.89;;;
1948;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2008;3510;3.79;5470.0;5.82;1223.0
1949;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2009;3670;3.72;5865.0;5.86;1282.0
1950;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2004;23700;2.54;37075.0;3.9;8198.0
1951;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2005;23565;2.5;37215.0;3.88;8019.0
1952;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2006;23155;2.44;37335.0;3.86;7984.0
1953;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2007;21855;2.27;;;
1954;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2008;21305;2.18;36045.0;3.63;7252.0
1955;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2009;21290;2.13;36305.0;3.58;7227.0
1956;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2004;2810;5.3;4030.0;7.42;999.0
1957;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2005;2700;5.19;3860.0;7.26;948.0
1958;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2006;2560;5.07;3680.0;7.13;897.0
1959;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2007;2350;4.76;;;
1960;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2008;2225;4.58;3385.0;6.82;780.0
1961;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2009;2105;4.35;3240.0;6.58;733.0
1962;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2004;5355;1.07;9845.0;1.87;2019.0
1963;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2005;5450;1.06;10180.0;1.89;2042.0
1964;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2006;5470;1.04;10265.0;1.88;2036.0
1965;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2007;5190;0.97;;;
1966;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2008;5150;0.93;10150.0;1.76;1890.0
1967;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2009;5325;0.93;10550.0;1.77;1951.0
1968;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2004;13070;4.27;19290.0;6.53;4328.0
1969;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2005;12820;4.26;19095.0;6.58;4148.0
1970;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2006;12385;4.2;18925.0;6.66;4089.0
1971;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2007;11530;3.98;;;
1972;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2008;11040;3.88;17705.0;6.47;3589.0
1973;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2009;10840;3.86;17350.0;6.45;3506.0
1974;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2004;2465;3.38;3905.0;5.26;852.0
1975;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2005;2600;3.37;4085.0;5.2;881.0
1976;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2006;2740;3.36;4465.0;5.38;961.0
1977;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2007;2785;3.21;;;
1978;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2008;2890;3.12;4805.0;5.12;994.0
1979;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2009;3020;3.07;5160.0;5.15;1037.0
1980;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2004;2225;0.24;2400.0;0.25;835.0
1981;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2005;2275;0.24;2435.0;0.25;848.0
1982;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2006;2300;0.24;2490.0;0.26;863.0
1983;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2007;2465;0.26;;;
1984;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2008;2465;0.25;2720.0;0.27;937.0
1985;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2009;2605;0.26;2785.0;0.27;962.0
1986;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2004;2085;3.93;2245.0;4.13;785.0
1987;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2005;2115;4.07;2260.0;4.26;791.0
