ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
7501;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2013 2e kwartaal;5
7502;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2013 3e kwartaal;7
7503;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2013 4e kwartaal;7
7504;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2013;6
7505;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2014 1e kwartaal;9
7506;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2014 2e kwartaal;8
7507;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2014 3e kwartaal;7
7508;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2014 4e kwartaal;4
7509;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2014;7
7510;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2015 1e kwartaal;5
7511;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2015 2e kwartaal;4
7512;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2015 3e kwartaal;6
7513;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2015 4e kwartaal;4
7514;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2015;5
7515;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2016 1e kwartaal;5
7516;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2016 2e kwartaal;5
7517;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2016 3e kwartaal;4
7518;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2016 4e kwartaal;6
7519;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2016;5
7520;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2017 1e kwartaal;6
7521;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2017 2e kwartaal;5
7522;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2017 3e kwartaal;4
7523;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2017 4e kwartaal;4
7524;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2017;5
7525;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2018 1e kwartaal;4
7526;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2018 2e kwartaal;4
7527;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2018 3e kwartaal;5
7528;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2018 4e kwartaal;8
7529;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2018;5
7530;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2019 1e kwartaal;5
7531;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2019 2e kwartaal;5
7532;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2019 3e kwartaal;4
7533;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2019 4e kwartaal;3
7534;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2019;4
7535;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2020 1e kwartaal;4
7536;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2020 2e  kwartaal;5
7537;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2020 3e kwartaal;7
7538;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2020 4e kwartaal;7
7539;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2020;6
7540;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2021 1e kwartaal;9
7541;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2021 2e kwartaal;10
7542;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2021 3e kwartaal;5
7543;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2021 4e kwartaal;7
7544;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2021;8
7545;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2022 1e kwartaal;8
7546;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2022 2e kwartaal;5
7547;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2022 3e kwartaal;8
7548;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2022 4e kwartaal;7
7549;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2022;7
7550;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2023 1e kwartaal;7
7551;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2023 2e kwartaal;7
7552;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2023 3e kwartaal;4
7553;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2023 4e kwartaal;6
7554;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2023;6
7555;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2024 1e kwartaal;8
7556;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2024 2e kwartaal;6
7557;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2024 3e kwartaal;4
7558;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2024 4e kwartaal;4
7559;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2024;6
7560;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2013 1e kwartaal;1
7561;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2013 2e kwartaal;1
7562;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2013 3e kwartaal;1
7563;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2013 4e kwartaal;1
7564;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2013;1
7565;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2014 1e kwartaal;1
7566;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2014 2e kwartaal;1
7567;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2014 3e kwartaal;1
7568;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2014 4e kwartaal;0
7569;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2014;1
7570;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2015 1e kwartaal;0
7571;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2015 2e kwartaal;1
7572;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2015 3e kwartaal;1
7573;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2015 4e kwartaal;1
7574;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2015;1
7575;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2016 1e kwartaal;2
7576;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2016 2e kwartaal;2
7577;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2016 3e kwartaal;4
7578;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2016 4e kwartaal;2
7579;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2016;2
7580;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2017 1e kwartaal;1
7581;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2017 2e kwartaal;1
7582;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2017 3e kwartaal;1
7583;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2017 4e kwartaal;1
7584;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2017;1
7585;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2018 1e kwartaal;1
7586;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2018 2e kwartaal;1
7587;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2018 3e kwartaal;1
7588;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2018 4e kwartaal;1
7589;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2018;1
7590;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2019 1e kwartaal;1
7591;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2019 2e kwartaal;1
7592;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2019 3e kwartaal;1
7593;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2019 4e kwartaal;0
7594;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2019;1
7595;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2020 1e kwartaal;2
7596;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2020 2e  kwartaal;2
7597;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2020 3e kwartaal;2
7598;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2020 4e kwartaal;2
7599;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2020;2
7600;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2021 1e kwartaal;1
7601;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2021 2e kwartaal;0
7602;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2021 3e kwartaal;1
7603;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2021 4e kwartaal;1
7604;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2021;1
7605;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2022 1e kwartaal;1
7606;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2022 2e kwartaal;1
7607;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2022 3e kwartaal;1
7608;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2022 4e kwartaal;2
7609;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2022;1
7610;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2023 1e kwartaal;3
7611;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2023 2e kwartaal;2
7612;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2023 3e kwartaal;1
7613;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2023 4e kwartaal;0
7614;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2023;2
7615;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2024 1e kwartaal;0
7616;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2024 2e kwartaal;0
7617;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2024 3e kwartaal;1
7618;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2024 4e kwartaal;1
7619;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;26 Elektrotechnische industrie;2024;1
7620;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2013 1e kwartaal;1
7621;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2013 2e kwartaal;1
7622;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2013 3e kwartaal;1
7623;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2013 4e kwartaal;1
7624;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2013;1
7625;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2014 1e kwartaal;1
7626;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2014 2e kwartaal;1
7627;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2014 3e kwartaal;1
7628;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2014 4e kwartaal;0
7629;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2014;1
7630;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2015 1e kwartaal;1
7631;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2015 2e kwartaal;0
7632;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2015 3e kwartaal;0
7633;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2015 4e kwartaal;0
7634;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2015;0
7635;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2016 1e kwartaal;0
7636;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2016 2e kwartaal;0
7637;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2016 3e kwartaal;1
7638;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2016 4e kwartaal;1
7639;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2016;0
7640;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2017 1e kwartaal;0
7641;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2017 2e kwartaal;0
7642;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2017 3e kwartaal;1
7643;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2017 4e kwartaal;0
7644;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2017;0
7645;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2018 1e kwartaal;1
7646;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2018 2e kwartaal;1
7647;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2018 3e kwartaal;1
7648;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2018 4e kwartaal;0
7649;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2018;1
7650;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2019 1e kwartaal;1
7651;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2019 2e kwartaal;2
7652;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2019 3e kwartaal;2
7653;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2019 4e kwartaal;1
7654;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2019;1
7655;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2020 1e kwartaal;1
7656;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2020 2e  kwartaal;1
7657;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2020 3e kwartaal;1
7658;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2020 4e kwartaal;2
7659;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2020;1
7660;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2021 1e kwartaal;0
7661;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2021 2e kwartaal;0
7662;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2021 3e kwartaal;1
7663;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2021 4e kwartaal;1
7664;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;27 Elektrische apparatenindustrie;2021;0
