ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Migratieachtergrond;Perioden;BanenWerknemersGeborenInBuitenland_1
9399;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2019;0.6
9400;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2020 1e kwartaal;0.7
9401;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2020 2e kwartaal;0.7
9402;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2020 3e kwartaal;0.8
9403;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2020 4e kwartaal;0.8
9404;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2020;0.8
9405;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2010 1e kwartaal;0.1
9406;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2010 2e kwartaal;0.1
9407;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2010 3e kwartaal;0.1
9408;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2010 4e kwartaal;0.1
9409;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2010;0.1
9410;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2011 1e kwartaal;0.1
9411;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2011 2e kwartaal;0.1
9412;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2011 3e kwartaal;0.1
9413;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2011 4e kwartaal;0.1
9414;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2011;0.1
9415;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2012 1e kwartaal;0.1
9416;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2012 2e kwartaal;0.1
9417;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2012 3e kwartaal;0.1
9418;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2012 4e kwartaal;0.1
9419;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2012;0.1
9420;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2013 1e kwartaal;0.1
9421;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2013 2e kwartaal;0.1
9422;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2013 3e kwartaal;0.1
9423;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2013 4e kwartaal;0.1
9424;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2013;0.1
9425;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2014 1e kwartaal;0.1
9426;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2014 2e kwartaal;0.1
9427;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2014 3e kwartaal;0.1
9428;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2014 4e kwartaal;0.1
9429;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2014;0.1
9430;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2015 1e kwartaal;0.1
9431;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2015 2e kwartaal;0.1
9432;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2015 3e kwartaal;0.1
9433;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2015 4e kwartaal;0.1
9434;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2015;0.1
9435;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2016 1e kwartaal;0.1
9436;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2016 2e kwartaal;0.1
9437;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2016 3e kwartaal;0.1
9438;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2016 4e kwartaal;0.2
9439;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2016;0.1
9440;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2017 1e kwartaal;0.1
9441;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2017 2e kwartaal;0.2
9442;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2017 3e kwartaal;0.2
9443;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2017 4e kwartaal;0.2
9444;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2017;0.2
9445;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2018 1e kwartaal;0.2
9446;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2018 2e kwartaal;0.2
9447;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2018 3e kwartaal;0.2
9448;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2018 4e kwartaal;0.2
9449;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2018;0.2
9450;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2019 1e kwartaal;0.2
9451;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2019 2e kwartaal;0.3
9452;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2019 3e kwartaal;0.3
9453;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2019 4e kwartaal;0.3
9454;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2019;0.3
9455;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2020 1e kwartaal;0.3
9456;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2020 2e kwartaal;0.3
9457;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2020 3e kwartaal;0.3
9458;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2020 4e kwartaal;0.3
9459;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Portugal;2020;0.3
9460;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2010 1e kwartaal;0.1
9461;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2010 2e kwartaal;0.1
9462;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2010 3e kwartaal;0.1
9463;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2010 4e kwartaal;0.1
9464;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2010;0.1
9465;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2011 1e kwartaal;0.1
9466;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2011 2e kwartaal;0.1
9467;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2011 3e kwartaal;0.1
9468;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2011 4e kwartaal;0.1
9469;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2011;0.1
9470;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2012 1e kwartaal;0.1
9471;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2012 2e kwartaal;0.1
9472;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2012 3e kwartaal;0.1
9473;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2012 4e kwartaal;0.1
9474;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2012;0.1
9475;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2013 1e kwartaal;0.2
9476;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2013 2e kwartaal;0.2
9477;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2013 3e kwartaal;0.2
9478;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2013 4e kwartaal;0.2
9479;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2013;0.2
9480;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2014 1e kwartaal;0.2
9481;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2014 2e kwartaal;0.2
9482;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2014 3e kwartaal;0.2
9483;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2014 4e kwartaal;0.2
9484;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2014;0.2
9485;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2015 1e kwartaal;0.2
9486;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2015 2e kwartaal;0.3
9487;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2015 3e kwartaal;0.3
9488;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2015 4e kwartaal;0.3
9489;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2015;0.3
9490;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2016 1e kwartaal;0.3
9491;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2016 2e kwartaal;0.3
9492;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2016 3e kwartaal;0.3
9493;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2016 4e kwartaal;0.3
9494;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2016;0.3
9495;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2017 1e kwartaal;0.3
9496;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2017 2e kwartaal;0.3
9497;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2017 3e kwartaal;0.3
9498;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2017 4e kwartaal;0.3
9499;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2017;0.3
9500;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2018 1e kwartaal;0.4
9501;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2018 2e kwartaal;0.4
9502;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2018 3e kwartaal;0.4
9503;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2018 4e kwartaal;0.4
9504;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2018;0.4
9505;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2019 1e kwartaal;0.4
9506;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2019 2e kwartaal;0.5
9507;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2019 3e kwartaal;0.5
9508;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2019 4e kwartaal;0.5
9509;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2019;0.5
9510;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2020 1e kwartaal;0.6
9511;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2020 2e kwartaal;0.6
9512;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2020 3e kwartaal;0.6
9513;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2020 4e kwartaal;0.6
9514;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Roemenië;2020;0.6
9515;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2010 1e kwartaal;0.2
9516;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2010 2e kwartaal;0.2
9517;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2010 3e kwartaal;0.2
9518;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2010 4e kwartaal;0.2
9519;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2010;0.2
9520;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2011 1e kwartaal;0.2
9521;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2011 2e kwartaal;0.2
9522;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2011 3e kwartaal;0.2
9523;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2011 4e kwartaal;0.2
9524;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2011;0.2
9525;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2012 1e kwartaal;0.2
9526;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2012 2e kwartaal;0.2
9527;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2012 3e kwartaal;0.2
9528;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2012 4e kwartaal;0.2
9529;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2012;0.2
9530;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2013 1e kwartaal;0.2
9531;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2013 2e kwartaal;0.2
9532;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2013 3e kwartaal;0.2
9533;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2013 4e kwartaal;0.2
9534;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2013;0.2
9535;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2014 1e kwartaal;0.2
9536;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2014 2e kwartaal;0.2
9537;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2014 3e kwartaal;0.2
9538;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2014 4e kwartaal;0.3
9539;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2014;0.2
9540;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2015 1e kwartaal;0.3
9541;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2015 2e kwartaal;0.3
9542;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2015 3e kwartaal;0.3
9543;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2015 4e kwartaal;0.3
9544;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2015;0.3
9545;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2016 1e kwartaal;0.3
9546;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2016 2e kwartaal;0.3
9547;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2016 3e kwartaal;0.3
9548;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2016 4e kwartaal;0.3
9549;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2016;0.3
9550;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2017 1e kwartaal;0.4
9551;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2017 2e kwartaal;0.4
9552;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2017 3e kwartaal;0.4
9553;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2017 4e kwartaal;0.4
9554;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2017;0.4
9555;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2018 1e kwartaal;0.4
9556;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2018 2e kwartaal;0.4
9557;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2018 3e kwartaal;0.5
9558;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2018 4e kwartaal;0.5
9559;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2018;0.5
9560;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2019 1e kwartaal;0.5
9561;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2019 2e kwartaal;0.5
9562;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2019 3e kwartaal;0.5
9563;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2019 4e kwartaal;0.6
9564;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2019;0.5
9565;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2020 1e kwartaal;0.6
9566;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2020 2e kwartaal;0.6
9567;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Spanje;2020 3e kwartaal;0.6
