ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;TotaalAlleBeeindigingen_1;DoorSchoneLei_2;DoorAkkoord_3;DoorFaillissement_4;DoorBetalingenHervat_5;ZonderSchoneLei_6;Onbekend_7
7982;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2006;;;;;;;
7983;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2007;;;;;;;
7984;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2008;;;;;;;
7985;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2009;;;;;;;
7986;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2010;;;;;;;
7987;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2011;;;;;;;
7988;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2012;;;;;;;
7989;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2013;;;;;;;
7990;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2014;;;;;;;
7991;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2015;;;;;;;
7992;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2016;;;;;;;
7993;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2017;;;;;;;
7994;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2018;;;;;;;
7995;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2019;;;;;;;
7996;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2020;;;;;;;
7997;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2021;;;;;;;
7998;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2022;;;;;;;
7999;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2023;;;;;;;
8000;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;1999;;;;;;;
8001;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2000;;;;;;;
8002;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2001;;;;;;;
8003;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2002;;;;;;;
8004;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2003;;;;;;;
8005;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2004;;;;;;;
8006;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2005;;;;;;;
8007;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2006;;;;;;;
8008;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2007;10.0;;;;;;
8009;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2008;10.0;;;;;;
8010;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2009;10.0;10.0;;;;;
8011;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2010;;;;;;;
8012;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2011;;;;;;;
8013;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2012;;;;;;;
8014;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2013;10.0;;;;;;
8015;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2014;;;;;;;
8016;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2015;;;;;;;
8017;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2016;10.0;;;;;;
8018;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2017;;;;;;;
8019;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2018;;;;;;;
8020;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2019;;;;;;;
8021;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2020;;;;;;;
8022;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2021;;;;;;;
8023;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2022;;;;;;;
8024;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Totaal;2023;;;;;;;
8025;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;1999;;;;;;;
8026;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2000;;;;;;;
8027;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2001;;;;;;;
8028;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2002;;;;;;;
8029;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2003;;;;;;;
8030;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2004;;;;;;;
8031;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2005;;;;;;;
8032;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2006;;;;;;;
8033;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2007;;;;;;;
8034;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2008;;;;;;;
8035;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2009;;;;;;;
8036;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2010;;;;;;;
8037;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2011;;;;;;;
8038;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2012;;;;;;;
8039;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2013;;;;;;;
8040;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2014;;;;;;;
8041;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2015;;;;;;;
8042;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2016;;;;;;;
8043;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2017;;;;;;;
8044;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2018;;;;;;;
8045;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2019;;;;;;;
8046;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2020;;;;;;;
8047;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2021;;;;;;;
8048;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2022;;;;;;;
8049;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Werknemer;2023;;;;;;;
8050;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);1999;;;;;;;
8051;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2000;;;;;;;
8052;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2001;;;;;;;
8053;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2002;;;;;;;
8054;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2003;;;;;;;
8055;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2004;;;;;;;
8056;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2005;;;;;;;
8057;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2006;;;;;;;
8058;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2007;;;;;;;
8059;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2008;;;;;;;
8060;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2009;;;;;;;
8061;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2010;;;;;;;
8062;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2011;;;;;;;
8063;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2012;;;;;;;
8064;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2013;;;;;;;
8065;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2014;;;;;;;
8066;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2015;;;;;;;
8067;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2016;;;;;;;
8068;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2017;;;;;;;
8069;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2018;;;;;;;
8070;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2019;;;;;;;
8071;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2020;;;;;;;
8072;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2021;;;;;;;
8073;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2022;;;;;;;
8074;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Zelfstandige (totaal);2023;;;;;;;
8075;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;1999;;;;;;;
8076;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2000;;;;;;;
8077;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2001;;;;;;;
8078;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2002;;;;;;;
8079;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2003;;;;;;;
8080;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2004;;;;;;;
8081;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2005;;;;;;;
8082;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2006;;;;;;;
8083;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2007;;;;;;;
8084;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2008;;;;;;;
8085;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2009;;;;;;;
8086;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2010;;;;;;;
8087;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2011;;;;;;;
8088;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2012;;;;;;;
8089;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2013;;;;;;;
8090;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2014;;;;;;;
8091;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2015;;;;;;;
8092;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2016;;;;;;;
8093;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2017;;;;;;;
8094;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2018;;;;;;;
8095;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2019;;;;;;;
8096;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2020;;;;;;;
8097;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2021;;;;;;;
8098;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2022;;;;;;;
8099;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Uitkeringsontvanger;2023;;;;;;;
8100;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;1999;;;;;;;
8101;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2000;;;;;;;
8102;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2001;;;;;;;
8103;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2002;;;;;;;
8104;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2003;;;;;;;
8105;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2004;;;;;;;
8106;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2005;;;;;;;
8107;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2006;;;;;;;
8108;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2007;;;;;;;
8109;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2008;;;;;;;
8110;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2009;;;;;;;
8111;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2010;;;;;;;
8112;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2011;;;;;;;
8113;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2012;;;;;;;
8114;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2013;;;;;;;
8115;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2014;;;;;;;
8116;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2015;;;;;;;
8117;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2016;;;;;;;
8118;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2017;;;;;;;
8119;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2018;;;;;;;
8120;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2019;;;;;;;
8121;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2020;;;;;;;
8122;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2021;;;;;;;
8123;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2022;;;;;;;
8124;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Pensioenontvanger;2023;;;;;;;
8125;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;1999;;;;;;;
8126;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2000;;;;;;;
8127;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2001;;;;;;;
8128;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2002;;;;;;;
8129;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2003;;;;;;;
8130;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2004;;;;;;;
8131;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2005;;;;;;;
8132;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2006;;;;;;;
8133;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2007;;;;;;;
8134;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2008;;;;;;;
8135;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2009;;;;;;;
8136;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2010;;;;;;;
8137;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2011;;;;;;;
8138;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2012;;;;;;;
8139;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2013;;;;;;;
8140;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2014;;;;;;;
8141;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2015;;;;;;;
8142;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2016;;;;;;;
8143;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2017;;;;;;;
8144;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2018;;;;;;;
8145;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2019;;;;;;;
8146;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2020;;;;;;;
8147;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2021;;;;;;;
8148;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2022;;;;;;;
8149;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;(School)kind of student;2023;;;;;;;
8150;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Overig (geen inkomen, kind of student);1999;;;;;;;
8151;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Overig (geen inkomen, kind of student);2000;;;;;;;
8152;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Institutioneel en overig huishouden;Overig (geen inkomen, kind of student);2001;;;;;;;
