ID;Geslacht;Leeftijd;Herkomst;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
8621;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Farmacie;2022;593.0;85.5
8622;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Mondzorg;2020;29.0;4.8
8623;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Mondzorg;2021;35.0;5.1
8624;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Mondzorg;2022;33.0;5.0
8625;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geboortezorg;2020;0.0;0.0
8626;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geboortezorg;2021;0.0;0.0
8627;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geboortezorg;2022;0.0;0.0
8628;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Paramedische zorg;2020;62.0;10.8
8629;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Paramedische zorg;2021;82.0;11.8
8630;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Paramedische zorg;2022;85.0;12.3
8631;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Hulpmiddelen;2020;204.0;29.1
8632;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Hulpmiddelen;2021;205.0;29.1
8633;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Hulpmiddelen;2022;209.0;29.5
8634;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Ziekenvervoer;2020;96.0;8.5
8635;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Ziekenvervoer;2021;107.0;8.9
8636;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Ziekenvervoer;2022;107.0;8.9
8637;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Buitenland;2020;27.0;1.2
8638;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Buitenland;2021;19.0;1.0
8639;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Buitenland;2022;34.0;1.7
8640;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geriatrische revalidatiezorg;2020;140.0;1.0
8641;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geriatrische revalidatiezorg;2021;162.0;1.1
8642;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geriatrische revalidatiezorg;2022;157.0;1.1
8643;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geestelijke gezondheidszorg-ZPM;2020;;
8644;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geestelijke gezondheidszorg-ZPM;2021;;
8645;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Geestelijke gezondheidszorg-ZPM;2022;167.0;2.9
8646;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Verpleging en verzorging;2020;598.0;10.6
8647;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Verpleging en verzorging;2021;572.0;10.5
8648;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Verpleging en verzorging;2022;515.0;10.2
8649;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Zorg zintuiglijk gehandicapten;2020;5.0;0.2
8650;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Zorg zintuiglijk gehandicapten;2021;8.0;0.2
8651;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Zorg zintuiglijk gehandicapten;2022;6.0;0.3
8652;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Eerstelijnsverblijf;2020;64.0;0.8
8653;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Eerstelijnsverblijf;2021;68.0;0.9
8654;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Eerstelijnsverblijf;2022;60.0;0.7
8655;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Generalistische basis GGZ;2020;6.0;0.6
8656;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Generalistische basis GGZ;2021;5.0;0.6
8657;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Generalistische basis GGZ;2022;;
8658;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Gespecialiseerde GGZ;2020;151.0;1.9
8659;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Gespecialiseerde GGZ;2021;99.0;1.9
8660;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Gespecialiseerde GGZ;2022;;
8661;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Overige zorgvormen;2020;13.0;3.8
8662;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Overige zorgvormen;2021;23.0;4.4
8663;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Overige zorgvormen;2022;21.0;4.7
8664;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Totaal alle zorgvormen;2020;4722.0;98.6
8665;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Totaal alle zorgvormen;2021;5108.0;98.8
8666;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Totaal alle zorgvormen;2022;5014.0;98.8
8667;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Huisartsenzorg;2020;230.0;98.0
8668;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Huisartsenzorg;2021;252.0;98.2
8669;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Huisartsenzorg;2022;257.0;98.1
8670;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Multidisciplinaire zorg;2020;102.0;73.7
8671;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Multidisciplinaire zorg;2021;107.0;74.6
8672;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Multidisciplinaire zorg;2022;111.0;79.6
8673;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Ziekenhuiszorg;2020;2476.0;77.9
8674;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Ziekenhuiszorg;2021;2868.0;81.0
8675;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Ziekenhuiszorg;2022;2741.0;82.0
8676;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Farmacie;2020;625.0;86.5
8677;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Farmacie;2021;609.0;87.0
8678;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Farmacie;2022;629.0;87.5
8679;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Mondzorg;2020;37.0;6.0
8680;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Mondzorg;2021;46.0;6.5
8681;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Mondzorg;2022;46.0;6.6
8682;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geboortezorg;2020;0.0;0.0
8683;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geboortezorg;2021;0.0;0.0
8684;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geboortezorg;2022;0.0;0.0
8685;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Paramedische zorg;2020;40.0;8.3
8686;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Paramedische zorg;2021;54.0;9.2
8687;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Paramedische zorg;2022;57.0;9.7
8688;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Hulpmiddelen;2020;165.0;26.8
8689;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Hulpmiddelen;2021;170.0;27.3
8690;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Hulpmiddelen;2022;178.0;27.3
8691;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Ziekenvervoer;2020;97.0;7.8
8692;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Ziekenvervoer;2021;105.0;8.3
8693;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Ziekenvervoer;2022;99.0;7.8
8694;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Buitenland;2020;29.0;1.7
8695;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Buitenland;2021;38.0;1.6
8696;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Buitenland;2022;49.0;2.4
8697;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geriatrische revalidatiezorg;2020;102.0;0.7
8698;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geriatrische revalidatiezorg;2021;125.0;0.8
8699;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geriatrische revalidatiezorg;2022;108.0;0.8
8700;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geestelijke gezondheidszorg-ZPM;2020;;
8701;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geestelijke gezondheidszorg-ZPM;2021;;
8702;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Geestelijke gezondheidszorg-ZPM;2022;182.0;3.0
8703;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Verpleging en verzorging;2020;589.0;8.8
8704;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Verpleging en verzorging;2021;545.0;8.5
8705;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Verpleging en verzorging;2022;497.0;7.8
8706;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Zorg zintuiglijk gehandicapten;2020;4.0;0.2
8707;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Zorg zintuiglijk gehandicapten;2021;8.0;0.2
8708;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Zorg zintuiglijk gehandicapten;2022;4.0;0.2
8709;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Eerstelijnsverblijf;2020;43.0;0.6
8710;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Eerstelijnsverblijf;2021;41.0;0.5
8711;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Eerstelijnsverblijf;2022;40.0;0.5
8712;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Generalistische basis GGZ;2020;6.0;0.5
8713;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Generalistische basis GGZ;2021;5.0;0.6
8714;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Generalistische basis GGZ;2022;;
8715;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Gespecialiseerde GGZ;2020;163.0;2.0
8716;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Gespecialiseerde GGZ;2021;116.0;2.0
8717;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Gespecialiseerde GGZ;2022;;
8718;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Overige zorgvormen;2020;14.0;4.1
8719;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Overige zorgvormen;2021;19.0;5.0
8720;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Buiten Europa (excl. 5 ...;Overige zorgvormen;2022;16.0;5.1
8721;Totaal mannen en vrouwen;0 jaar;Totaal;Totaal alle zorgvormen;2020;3787.0;92.0
8722;Totaal mannen en vrouwen;0 jaar;Totaal;Totaal alle zorgvormen;2021;4154.0;93.2
8723;Totaal mannen en vrouwen;0 jaar;Totaal;Totaal alle zorgvormen;2022;4380.0;93.4
8724;Totaal mannen en vrouwen;0 jaar;Totaal;Huisartsenzorg;2020;90.0;78.8
8725;Totaal mannen en vrouwen;0 jaar;Totaal;Huisartsenzorg;2021;115.0;80.9
8726;Totaal mannen en vrouwen;0 jaar;Totaal;Huisartsenzorg;2022;120.0;81.6
8727;Totaal mannen en vrouwen;0 jaar;Totaal;Multidisciplinaire zorg;2020;2.0;32.5
8728;Totaal mannen en vrouwen;0 jaar;Totaal;Multidisciplinaire zorg;2021;2.0;33.8
8729;Totaal mannen en vrouwen;0 jaar;Totaal;Multidisciplinaire zorg;2022;3.0;37.5
8730;Totaal mannen en vrouwen;0 jaar;Totaal;Ziekenhuiszorg;2020;3470.0;72.4
8731;Totaal mannen en vrouwen;0 jaar;Totaal;Ziekenhuiszorg;2021;3788.0;74.5
8732;Totaal mannen en vrouwen;0 jaar;Totaal;Ziekenhuiszorg;2022;4007.0;75.0
8733;Totaal mannen en vrouwen;0 jaar;Totaal;Farmacie;2020;84.0;33.3
8734;Totaal mannen en vrouwen;0 jaar;Totaal;Farmacie;2021;88.0;38.1
8735;Totaal mannen en vrouwen;0 jaar;Totaal;Farmacie;2022;83.0;38.7
8736;Totaal mannen en vrouwen;0 jaar;Totaal;Mondzorg;2020;6.0;2.2
8737;Totaal mannen en vrouwen;0 jaar;Totaal;Mondzorg;2021;6.0;2.4
8738;Totaal mannen en vrouwen;0 jaar;Totaal;Mondzorg;2022;7.0;2.9
8739;Totaal mannen en vrouwen;0 jaar;Totaal;Geboortezorg;2020;0.0;0.0
8740;Totaal mannen en vrouwen;0 jaar;Totaal;Geboortezorg;2021;0.0;0.0
8741;Totaal mannen en vrouwen;0 jaar;Totaal;Geboortezorg;2022;;0.0
8742;Totaal mannen en vrouwen;0 jaar;Totaal;Paramedische zorg;2020;58.0;15.8
8743;Totaal mannen en vrouwen;0 jaar;Totaal;Paramedische zorg;2021;57.0;17.2
8744;Totaal mannen en vrouwen;0 jaar;Totaal;Paramedische zorg;2022;56.0;17.1
8745;Totaal mannen en vrouwen;0 jaar;Totaal;Hulpmiddelen;2020;8.0;4.1
8746;Totaal mannen en vrouwen;0 jaar;Totaal;Hulpmiddelen;2021;9.0;8.6
8747;Totaal mannen en vrouwen;0 jaar;Totaal;Hulpmiddelen;2022;10.0;9.1
8748;Totaal mannen en vrouwen;0 jaar;Totaal;Ziekenvervoer;2020;30.0;3.4
8749;Totaal mannen en vrouwen;0 jaar;Totaal;Ziekenvervoer;2021;39.0;4.1
8750;Totaal mannen en vrouwen;0 jaar;Totaal;Ziekenvervoer;2022;39.0;4.1
8751;Totaal mannen en vrouwen;0 jaar;Totaal;Buitenland;2020;8.0;0.3
8752;Totaal mannen en vrouwen;0 jaar;Totaal;Buitenland;2021;17.0;0.7
8753;Totaal mannen en vrouwen;0 jaar;Totaal;Buitenland;2022;20.0;0.8
8754;Totaal mannen en vrouwen;0 jaar;Totaal;Geriatrische revalidatiezorg;2020;0.0;0.0
8755;Totaal mannen en vrouwen;0 jaar;Totaal;Geriatrische revalidatiezorg;2021;0.0;0.0
8756;Totaal mannen en vrouwen;0 jaar;Totaal;Geriatrische revalidatiezorg;2022;0.0;0.0
8757;Totaal mannen en vrouwen;0 jaar;Totaal;Geestelijke gezondheidszorg-ZPM;2020;;
8758;Totaal mannen en vrouwen;0 jaar;Totaal;Geestelijke gezondheidszorg-ZPM;2021;;
8759;Totaal mannen en vrouwen;0 jaar;Totaal;Geestelijke gezondheidszorg-ZPM;2022;;
8760;Totaal mannen en vrouwen;0 jaar;Totaal;Verpleging en verzorging;2020;27.0;1.2
8761;Totaal mannen en vrouwen;0 jaar;Totaal;Verpleging en verzorging;2021;27.0;1.4
8762;Totaal mannen en vrouwen;0 jaar;Totaal;Verpleging en verzorging;2022;25.0;1.5
8763;Totaal mannen en vrouwen;0 jaar;Totaal;Zorg zintuiglijk gehandicapten;2020;3.0;0.1
8764;Totaal mannen en vrouwen;0 jaar;Totaal;Zorg zintuiglijk gehandicapten;2021;2.0;0.1
8765;Totaal mannen en vrouwen;0 jaar;Totaal;Zorg zintuiglijk gehandicapten;2022;4.0;0.1
8766;Totaal mannen en vrouwen;0 jaar;Totaal;Eerstelijnsverblijf;2020;0.0;0.0
8767;Totaal mannen en vrouwen;0 jaar;Totaal;Eerstelijnsverblijf;2021;0.0;0.0
8768;Totaal mannen en vrouwen;0 jaar;Totaal;Eerstelijnsverblijf;2022;0.0;0.0
8769;Totaal mannen en vrouwen;0 jaar;Totaal;Generalistische basis GGZ;2020;;
8770;Totaal mannen en vrouwen;0 jaar;Totaal;Generalistische basis GGZ;2021;;
8771;Totaal mannen en vrouwen;0 jaar;Totaal;Generalistische basis GGZ;2022;;
8772;Totaal mannen en vrouwen;0 jaar;Totaal;Gespecialiseerde GGZ;2020;;
8773;Totaal mannen en vrouwen;0 jaar;Totaal;Gespecialiseerde GGZ;2021;;
8774;Totaal mannen en vrouwen;0 jaar;Totaal;Gespecialiseerde GGZ;2022;;
8775;Totaal mannen en vrouwen;0 jaar;Totaal;Overige zorgvormen;2020;2.0;1.9
8776;Totaal mannen en vrouwen;0 jaar;Totaal;Overige zorgvormen;2021;4.0;3.0
8777;Totaal mannen en vrouwen;0 jaar;Totaal;Overige zorgvormen;2022;5.0;3.2
8778;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Totaal alle zorgvormen;2020;3797.0;92.2
8779;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Totaal alle zorgvormen;2021;4162.0;93.3
8780;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Totaal alle zorgvormen;2022;4375.0;93.7
8781;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Huisartsenzorg;2020;90.0;79.0
8782;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Huisartsenzorg;2021;115.0;81.1
8783;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Huisartsenzorg;2022;121.0;81.8
8784;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Multidisciplinaire zorg;2020;2.0;32.6
8785;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Multidisciplinaire zorg;2021;2.0;33.9
8786;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Multidisciplinaire zorg;2022;3.0;37.7
8787;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Ziekenhuiszorg;2020;3484.0;72.7
8788;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Ziekenhuiszorg;2021;3804.0;74.8
8789;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Ziekenhuiszorg;2022;4013.0;75.4
8790;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Farmacie;2020;84.0;33.4
8791;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Farmacie;2021;88.0;38.2
8792;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Farmacie;2022;83.0;38.9
8793;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Mondzorg;2020;6.0;2.2
8794;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Mondzorg;2021;6.0;2.4
8795;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Mondzorg;2022;7.0;2.9
8796;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geboortezorg;2020;0.0;0.0
8797;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geboortezorg;2021;0.0;0.0
8798;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geboortezorg;2022;;0.0
8799;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Paramedische zorg;2020;58.0;15.8
8800;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Paramedische zorg;2021;58.0;17.3
8801;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Paramedische zorg;2022;56.0;17.2
8802;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Hulpmiddelen;2020;8.0;4.1
8803;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Hulpmiddelen;2021;10.0;8.6
8804;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Hulpmiddelen;2022;10.0;9.2
8805;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Ziekenvervoer;2020;30.0;3.4
8806;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Ziekenvervoer;2021;39.0;4.1
8807;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Ziekenvervoer;2022;39.0;4.1
8808;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Buitenland;2020;4.0;0.2
8809;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Buitenland;2021;7.0;0.6
8810;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Buitenland;2022;8.0;0.7
8811;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geriatrische revalidatiezorg;2020;0.0;0.0
8812;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geriatrische revalidatiezorg;2021;0.0;0.0
8813;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geriatrische revalidatiezorg;2022;0.0;0.0
8814;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geestelijke gezondheidszorg-ZPM;2020;;
8815;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geestelijke gezondheidszorg-ZPM;2021;;
8816;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Geestelijke gezondheidszorg-ZPM;2022;;
8817;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Verpleging en verzorging;2020;27.0;1.2
8818;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Verpleging en verzorging;2021;27.0;1.4
8819;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Verpleging en verzorging;2022;25.0;1.5
8820;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Zorg zintuiglijk gehandicapten;2020;3.0;0.1
8821;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Zorg zintuiglijk gehandicapten;2021;2.0;0.1
8822;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Zorg zintuiglijk gehandicapten;2022;4.0;0.1
8823;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Eerstelijnsverblijf;2020;0.0;0.0
8824;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Eerstelijnsverblijf;2021;0.0;0.0
8825;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Eerstelijnsverblijf;2022;0.0;0.0
8826;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Generalistische basis GGZ;2020;;
8827;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Generalistische basis GGZ;2021;;
8828;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Generalistische basis GGZ;2022;;
8829;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Gespecialiseerde GGZ;2020;;
8830;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Gespecialiseerde GGZ;2021;;
8831;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Gespecialiseerde GGZ;2022;;
8832;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Overige zorgvormen;2020;2.0;2.0
8833;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Overige zorgvormen;2021;4.0;3.0
8834;Totaal mannen en vrouwen;0 jaar;Herkomst: geboren in Nederland;Overige zorgvormen;2022;5.0;3.2
