ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
489;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1992;2110;52.0;78.0;84.0;87.0;88.0;88.0;52.0;76.0;80.0;81.0;82.0;82.0;0.0;2.0;4.0;5.0;6.0;6.0;5.0;6.0;7.0;8.0;9.0;10.0;10.0;10.0;10.0;95.0;93.0;91.0;39.0;13.0;6.0;3.0;2.0;1.0;89.0;85.0;83.0;32.0;7.0;3.0;1.0;1.0;0.0;2.0;3.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;5.0;5.0;5.0;4.0;3.0;2.0;1.0;0.0
490;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1993;760;51.0;74.0;82.0;86.0;87.0;88.0;50.0;72.0;76.0;77.0;78.0;79.0;0.0;2.0;6.0;8.0;9.0;10.0;5.0;7.0;7.0;8.0;8.0;9.0;10.0;10.0;10.0;95.0;93.0;92.0;42.0;18.0;8.0;5.0;3.0;2.0;85.0;81.0;81.0;30.0;9.0;4.0;2.0;2.0;1.0;2.0;4.0;4.0;4.0;2.0;1.0;0.0;0.0;0.0;8.0;8.0;8.0;8.0;7.0;4.0;2.0;1.0;1.0
491;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1994;2220;56.0;78.0;84.0;87.0;89.0;;56.0;76.0;80.0;82.0;82.0;;0.0;2.0;4.0;6.0;6.0;;5.0;6.0;7.0;8.0;8.0;8.0;9.0;9.0;;95.0;93.0;93.0;36.0;14.0;7.0;4.0;2.0;;88.0;86.0;85.0;28.0;9.0;4.0;2.0;1.0;;2.0;3.0;3.0;3.0;1.0;1.0;1.0;0.0;;4.0;5.0;5.0;5.0;4.0;3.0;1.0;1.0;
492;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1991;1770;34.0;60.0;65.0;67.0;68.0;68.0;34.0;58.0;62.0;63.0;63.0;64.0;1.0;2.0;3.0;4.0;4.0;5.0;19.0;26.0;28.0;29.0;30.0;30.0;30.0;31.0;31.0;81.0;72.0;69.0;37.0;11.0;5.0;3.0;2.0;1.0;78.0;66.0;64.0;32.0;8.0;3.0;2.0;1.0;1.0;3.0;5.0;5.0;4.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
493;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1992;1320;34.0;58.0;63.0;64.0;65.0;65.0;34.0;56.0;60.0;61.0;61.0;62.0;0.0;2.0;3.0;3.0;4.0;4.0;20.0;27.0;31.0;31.0;32.0;33.0;33.0;33.0;33.0;80.0;72.0;67.0;35.0;10.0;4.0;2.0;2.0;2.0;76.0;67.0;63.0;30.0;8.0;3.0;2.0;2.0;1.0;3.0;4.0;4.0;4.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
494;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1993;500;40.0;61.0;66.0;69.0;69.0;69.0;39.0;58.0;62.0;64.0;64.0;64.0;0.0;3.0;4.0;5.0;5.0;5.0;17.0;25.0;26.0;26.0;28.0;29.0;29.0;30.0;30.0;83.0;75.0;73.0;34.0;11.0;5.0;2.0;1.0;1.0;78.0;69.0;67.0;28.0;9.0;4.0;1.0;1.0;0.0;4.0;5.0;4.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0
495;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1994;1730;43.0;63.0;68.0;70.0;71.0;;42.0;61.0;65.0;66.0;67.0;;0.0;2.0;3.0;4.0;4.0;;19.0;24.0;25.0;26.0;27.0;27.0;27.0;27.0;;82.0;72.0;69.0;31.0;10.0;5.0;3.0;3.0;;78.0;67.0;65.0;27.0;8.0;3.0;2.0;2.0;;4.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;
496;Vrouwen;Economisch onderwijs;Vooropleiding wo;Cohort 1991;470;46.0;74.0;80.0;82.0;83.0;84.0;46.0;72.0;77.0;78.0;79.0;79.0;0.0;2.0;3.0;4.0;4.0;4.0;8.0;11.0;12.0;14.0;15.0;16.0;15.0;15.0;15.0;93.0;88.0;87.0;40.0;11.0;4.0;4.0;3.0;2.0;89.0;81.0;79.0;34.0;8.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;6.0;6.0;5.0;3.0;1.0;1.0;1.0;0.0
497;Vrouwen;Economisch onderwijs;Vooropleiding wo;Cohort 1992;490;50.0;74.0;77.0;79.0;80.0;81.0;49.0;71.0;74.0;76.0;77.0;77.0;1.0;2.0;3.0;3.0;4.0;4.0;9.0;12.0;14.0;16.0;17.0;18.0;18.0;18.0;18.0;91.0;85.0;82.0;34.0;10.0;6.0;3.0;2.0;1.0;86.0;80.0;77.0;30.0;8.0;4.0;2.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;0.0;0.0
498;Vrouwen;Economisch onderwijs;Vooropleiding wo;Cohort 1993;480;52.0;74.0;78.0;80.0;82.0;82.0;52.0;71.0;76.0;77.0;78.0;79.0;0.0;3.0;3.0;3.0;3.0;4.0;5.0;8.0;11.0;11.0;12.0;14.0;13.0;14.0;15.0;94.0;88.0;83.0;36.0;13.0;7.0;6.0;3.0;1.0;89.0;83.0;78.0;31.0;10.0;5.0;4.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0
499;Vrouwen;Economisch onderwijs;Vooropleiding wo;Cohort 1994;370;48.0;68.0;74.0;77.0;78.0;;47.0;66.0;72.0;74.0;75.0;;1.0;2.0;2.0;3.0;4.0;;11.0;14.0;15.0;18.0;17.0;18.0;19.0;18.0;;89.0;84.0;80.0;34.0;14.0;8.0;4.0;3.0;;85.0;79.0;76.0;30.0;11.0;5.0;2.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;
500;Vrouwen;Economisch onderwijs;Andere vooropleiding;Cohort 1991;340;26.0;49.0;55.0;58.0;59.0;60.0;26.0;47.0;50.0;52.0;53.0;53.0;0.0;2.0;5.0;6.0;7.0;7.0;28.0;31.0;36.0;38.0;37.0;38.0;39.0;38.0;38.0;72.0;67.0;62.0;35.0;14.0;7.0;3.0;2.0;2.0;67.0;59.0;54.0;28.0;7.0;4.0;1.0;1.0;1.0;4.0;5.0;6.0;5.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;0.0
501;Vrouwen;Economisch onderwijs;Andere vooropleiding;Cohort 1992;490;26.0;44.0;52.0;54.0;54.0;56.0;25.0;40.0;45.0;46.0;46.0;47.0;1.0;4.0;7.0;8.0;8.0;9.0;30.0;34.0;36.0;38.0;40.0;40.0;41.0;41.0;41.0;69.0;63.0;60.0;35.0;15.0;7.0;4.0;3.0;2.0;62.0;52.0;49.0;25.0;8.0;4.0;2.0;2.0;1.0;5.0;7.0;8.0;7.0;4.0;1.0;1.0;0.0;1.0;1.0;4.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0
502;Vrouwen;Economisch onderwijs;Andere vooropleiding;Cohort 1993;4600;42.0;66.0;72.0;74.0;76.0;76.0;42.0;63.0;68.0;69.0;70.0;70.0;1.0;2.0;4.0;5.0;6.0;6.0;13.0;18.0;19.0;19.0;21.0;21.0;22.0;22.0;22.0;87.0;79.0;78.0;38.0;13.0;7.0;4.0;2.0;2.0;81.0;73.0;71.0;32.0;9.0;4.0;2.0;1.0;1.0;4.0;5.0;5.0;4.0;2.0;1.0;1.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
503;Vrouwen;Economisch onderwijs;Andere vooropleiding;Cohort 1994;510;27.0;51.0;57.0;61.0;61.0;;26.0;49.0;54.0;57.0;57.0;;0.0;2.0;3.0;4.0;4.0;;25.0;29.0;30.0;31.0;32.0;33.0;34.0;34.0;;74.0;68.0;65.0;41.0;16.0;8.0;5.0;4.0;;68.0;61.0;59.0;35.0;12.0;6.0;3.0;2.0;;5.0;5.0;4.0;4.0;2.0;1.0;1.0;1.0;;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;
504;Vrouwen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;3890;46.0;62.0;67.0;69.0;71.0;72.0;45.0;60.0;63.0;64.0;65.0;65.0;0.0;2.0;4.0;5.0;6.0;7.0;15.0;20.0;24.0;25.0;26.0;26.0;27.0;27.0;27.0;84.0;79.0;75.0;29.0;11.0;7.0;4.0;3.0;1.0;78.0;71.0;67.0;22.0;6.0;3.0;1.0;1.0;0.0;5.0;6.0;5.0;5.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
505;Vrouwen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;4600;46.0;62.0;67.0;70.0;71.0;73.0;45.0;60.0;63.0;64.0;64.0;65.0;0.0;2.0;4.0;6.0;7.0;8.0;14.0;19.0;23.0;24.0;25.0;26.0;26.0;26.0;26.0;86.0;81.0;76.0;30.0;12.0;7.0;5.0;3.0;2.0;78.0;71.0;67.0;21.0;6.0;3.0;2.0;1.0;1.0;4.0;5.0;5.0;5.0;3.0;2.0;2.0;1.0;1.0;4.0;4.0;4.0;4.0;3.0;3.0;1.0;1.0;1.0
506;Vrouwen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;5370;48.0;63.0;68.0;71.0;73.0;73.0;47.0;60.0;64.0;65.0;65.0;66.0;0.0;3.0;5.0;6.0;7.0;8.0;12.0;18.0;21.0;22.0;23.0;23.0;24.0;24.0;24.0;88.0;82.0;78.0;30.0;15.0;8.0;5.0;4.0;3.0;79.0;72.0;68.0;21.0;7.0;3.0;2.0;1.0;1.0;5.0;6.0;6.0;6.0;4.0;3.0;2.0;1.0;1.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;1.0;1.0
507;Vrouwen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;5880;47.0;63.0;68.0;71.0;73.0;;46.0;59.0;63.0;64.0;65.0;;1.0;3.0;6.0;7.0;8.0;;15.0;19.0;21.0;22.0;22.0;23.0;23.0;24.0;;85.0;81.0;78.0;31.0;15.0;9.0;5.0;4.0;;77.0;71.0;67.0;21.0;7.0;3.0;2.0;1.0;;6.0;7.0;7.0;7.0;5.0;3.0;2.0;1.0;;3.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;
508;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1991;1710;44.0;64.0;70.0;73.0;75.0;77.0;44.0;60.0;64.0;65.0;66.0;67.0;0.0;4.0;6.0;7.0;9.0;10.0;13.0;16.0;19.0;21.0;22.0;21.0;22.0;22.0;22.0;87.0;83.0;79.0;36.0;14.0;9.0;5.0;3.0;2.0;78.0;72.0;68.0;25.0;7.0;3.0;2.0;1.0;0.0;7.0;8.0;8.0;8.0;5.0;3.0;2.0;1.0;1.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;0.0
509;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1992;2090;44.0;63.0;68.0;71.0;73.0;75.0;43.0;60.0;63.0;64.0;65.0;65.0;0.0;3.0;5.0;7.0;8.0;9.0;12.0;16.0;20.0;22.0;23.0;23.0;23.0;23.0;23.0;88.0;84.0;80.0;34.0;15.0;8.0;6.0;4.0;2.0;78.0;72.0;69.0;24.0;7.0;3.0;2.0;1.0;0.0;6.0;7.0;7.0;6.0;4.0;3.0;2.0;1.0;1.0;4.0;5.0;4.0;4.0;3.0;3.0;2.0;1.0;1.0
510;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1993;820;41.0;60.0;69.0;73.0;75.0;76.0;40.0;56.0;61.0;62.0;63.0;63.0;1.0;4.0;8.0;11.0;12.0;13.0;10.0;13.0;15.0;18.0;18.0;20.0;19.0;20.0;21.0;89.0;86.0;84.0;41.0;21.0;11.0;7.0;4.0;3.0;77.0;71.0;68.0;26.0;10.0;3.0;3.0;2.0;1.0;7.0;10.0;11.0;10.0;7.0;4.0;2.0;1.0;1.0;5.0;5.0;5.0;5.0;4.0;3.0;2.0;1.0;1.0
511;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1994;2600;44.0;62.0;69.0;73.0;75.0;;44.0;58.0;63.0;64.0;65.0;;1.0;3.0;6.0;9.0;10.0;;13.0;16.0;18.0;19.0;19.0;20.0;20.0;21.0;;87.0;84.0;82.0;37.0;19.0;11.0;7.0;5.0;;77.0;71.0;68.0;24.0;9.0;4.0;2.0;1.0;;8.0;9.0;10.0;10.0;7.0;4.0;3.0;2.0;;3.0;4.0;4.0;4.0;4.0;3.0;2.0;2.0;
512;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1991;410;54.0;70.0;75.0;79.0;80.0;81.0;54.0;66.0;69.0;71.0;71.0;71.0;1.0;3.0;6.0;8.0;9.0;10.0;9.0;12.0;14.0;16.0;16.0;17.0;17.0;17.0;18.0;91.0;88.0;86.0;30.0;14.0;8.0;4.0;3.0;0.0;82.0;77.0;75.0;20.0;7.0;2.0;1.0;1.0;0.0;5.0;6.0;7.0;6.0;4.0;3.0;1.0;1.0;0.0;4.0;5.0;4.0;4.0;3.0;3.0;2.0;1.0;0.0
513;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1992;400;62.0;76.0;81.0;85.0;86.0;87.0;61.0;71.0;73.0;73.0;74.0;74.0;1.0;5.0;8.0;12.0;13.0;14.0;7.0;8.0;11.0;11.0;12.0;12.0;11.0;11.0;11.0;93.0;92.0;88.0;27.0;12.0;7.0;4.0;3.0;2.0;81.0;78.0;75.0;14.0;3.0;1.0;1.0;1.0;1.0;6.0;7.0;7.0;7.0;3.0;2.0;2.0;2.0;1.0;6.0;7.0;7.0;7.0;6.0;5.0;2.0;1.0;0.0
514;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1993;140;59.0;71.0;79.0;81.0;84.0;84.0;58.0;67.0;68.0;69.0;69.0;70.0;1.0;4.0;11.0;12.0;14.0;14.0;4.0;4.0;7.0;8.0;8.0;9.0;9.0;10.0;9.0;93.0;93.0;90.0;31.0;18.0;9.0;7.0;4.0;4.0;76.0;74.0;71.0;13.0;3.0;2.0;2.0;1.0;0.0;9.0;11.0;11.0;9.0;6.0;2.0;2.0;1.0;1.0;8.0;8.0;8.0;9.0;9.0;4.0;3.0;2.0;2.0
515;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1994;810;57.0;74.0;80.0;82.0;84.0;;54.0;66.0;68.0;69.0;69.0;;3.0;8.0;12.0;13.0;14.0;;7.0;8.0;10.0;10.0;10.0;11.0;12.0;12.0;;93.0;92.0;90.0;32.0;16.0;9.0;6.0;4.0;;80.0;74.0;72.0;17.0;5.0;2.0;1.0;1.0;;7.0;10.0;10.0;8.0;4.0;2.0;2.0;2.0;;7.0;8.0;7.0;7.0;6.0;4.0;3.0;2.0;
516;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1991;1300;43.0;57.0;60.0;61.0;62.0;63.0;43.0;56.0;59.0;60.0;60.0;60.0;0.0;1.0;2.0;2.0;2.0;3.0;21.0;27.0;31.0;33.0;35.0;36.0;36.0;36.0;36.0;79.0;72.0;67.0;24.0;8.0;4.0;2.0;2.0;1.0;75.0;68.0;63.0;20.0;5.0;2.0;1.0;1.0;0.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
517;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1992;1260;44.0;58.0;62.0;63.0;63.0;65.0;44.0;57.0;60.0;60.0;61.0;62.0;0.0;2.0;2.0;3.0;3.0;3.0;19.0;28.0;32.0;33.0;34.0;34.0;34.0;34.0;33.0;80.0;71.0;64.0;23.0;8.0;4.0;3.0;3.0;1.0;76.0;67.0;61.0;19.0;5.0;2.0;2.0;1.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
518;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1993;530;40.0;55.0;60.0;62.0;63.0;63.0;40.0;54.0;58.0;59.0;60.0;60.0;0.0;2.0;2.0;3.0;3.0;3.0;21.0;27.0;31.0;33.0;34.0;35.0;35.0;35.0;35.0;78.0;72.0;67.0;26.0;11.0;5.0;2.0;2.0;1.0;75.0;68.0;63.0;23.0;8.0;3.0;1.0;2.0;1.0;2.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
519;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1994;2010;46.0;60.0;64.0;65.0;66.0;;46.0;58.0;61.0;62.0;63.0;;0.0;2.0;3.0;3.0;4.0;;20.0;26.0;29.0;30.0;30.0;31.0;31.0;32.0;;80.0;74.0;68.0;24.0;10.0;5.0;3.0;2.0;;75.0;69.0;64.0;20.0;6.0;3.0;2.0;1.0;;3.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
520;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1991;170;68.0;84.0;86.0;88.0;89.0;88.0;66.0;81.0;84.0;85.0;85.0;85.0;2.0;2.0;3.0;4.0;4.0;3.0;5.0;7.0;14.0;12.0;11.0;11.0;12.0;12.0;12.0;97.0;95.0;86.0;22.0;8.0;5.0;2.0;1.0;2.0;96.0;91.0;84.0;20.0;5.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0
521;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1992;190;60.0;73.0;75.0;76.0;76.0;77.0;58.0;70.0;72.0;73.0;73.0;73.0;2.0;3.0;3.0;3.0;3.0;4.0;5.0;10.0;15.0;16.0;18.0;17.0;18.0;18.0;18.0;93.0;87.0;81.0;22.0;6.0;5.0;4.0;3.0;2.0;87.0;81.0;77.0;20.0;6.0;2.0;2.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;5.0;5.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0
522;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1993;260;69.0;80.0;83.0;84.0;85.0;86.0;69.0;78.0;80.0;81.0;81.0;82.0;0.0;2.0;3.0;3.0;4.0;4.0;3.0;7.0;11.0;12.0;12.0;12.0;14.0;14.0;13.0;97.0;93.0;85.0;19.0;8.0;5.0;2.0;1.0;2.0;92.0;88.0;80.0;14.0;5.0;3.0;1.0;1.0;1.0;3.0;3.0;3.0;4.0;3.0;2.0;1.0;0.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0
523;Vrouwen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1994;230;66.0;76.0;80.0;82.0;83.0;;64.0;73.0;77.0;78.0;79.0;;2.0;3.0;3.0;4.0;4.0;;6.0;10.0;12.0;12.0;13.0;13.0;12.0;13.0;;94.0;89.0;84.0;22.0;10.0;7.0;5.0;3.0;;91.0;85.0;79.0;17.0;7.0;3.0;1.0;1.0;;1.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;;2.0;3.0;4.0;4.0;3.0;3.0;2.0;0.0;
524;Vrouwen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1991;300;41.0;53.0;58.0;60.0;60.0;61.0;41.0;52.0;55.0;57.0;57.0;57.0;0.0;2.0;3.0;3.0;3.0;4.0;21.0;27.0;33.0;34.0;36.0;36.0;36.0;35.0;35.0;78.0;71.0;65.0;23.0;9.0;4.0;3.0;3.0;2.0;73.0;65.0;61.0;19.0;7.0;3.0;1.0;1.0;2.0;4.0;4.0;3.0;3.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
525;Vrouwen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1992;670;41.0;55.0;62.0;66.0;67.0;69.0;41.0;54.0;59.0;59.0;60.0;61.0;0.0;1.0;4.0;6.0;7.0;8.0;16.0;22.0;25.0;26.0;28.0;28.0;29.0;30.0;29.0;84.0;78.0;75.0;33.0;17.0;10.0;6.0;4.0;2.0;75.0;68.0;65.0;22.0;8.0;4.0;2.0;1.0;1.0;3.0;4.0;4.0;5.0;4.0;2.0;2.0;1.0;1.0;7.0;6.0;6.0;6.0;5.0;4.0;3.0;2.0;1.0
526;Vrouwen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1993;3640;48.0;62.0;68.0;70.0;72.0;73.0;48.0;60.0;63.0;64.0;65.0;65.0;0.0;2.0;4.0;6.0;7.0;7.0;13.0;19.0;21.0;23.0;23.0;24.0;24.0;24.0;24.0;87.0;81.0;77.0;29.0;14.0;9.0;5.0;4.0;3.0;78.0;71.0;67.0;20.0;7.0;3.0;2.0;1.0;1.0;5.0;5.0;5.0;5.0;3.0;3.0;2.0;1.0;1.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;1.0;1.0
527;Vrouwen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1994;230;37.0;46.0;53.0;53.0;54.0;;37.0;45.0;48.0;49.0;49.0;;0.0;1.0;4.0;4.0;5.0;;26.0;31.0;37.0;38.0;39.0;39.0;42.0;41.0;;73.0;68.0;61.0;24.0;14.0;7.0;4.0;4.0;;66.0;58.0;52.0;17.0;7.0;3.0;1.0;1.0;;5.0;7.0;5.0;4.0;3.0;2.0;2.0;2.0;;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;
528;Vrouwen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1991;1640;20.0;44.0;56.0;61.0;63.0;65.0;20.0;41.0;51.0;54.0;55.0;55.0;1.0;3.0;5.0;7.0;8.0;10.0;15.0;23.0;27.0;31.0;33.0;33.0;34.0;34.0;34.0;85.0;76.0;70.0;49.0;24.0;11.0;5.0;3.0;2.0;80.0;66.0;60.0;39.0;16.0;6.0;2.0;1.0;1.0;4.0;7.0;7.0;7.0;5.0;3.0;2.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;0.0
529;Vrouwen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1992;1720;24.0;48.0;59.0;63.0;66.0;67.0;23.0;45.0;54.0;56.0;57.0;58.0;1.0;3.0;5.0;7.0;8.0;8.0;13.0;20.0;23.0;27.0;29.0;31.0;31.0;32.0;31.0;87.0;80.0;75.0;49.0;23.0;10.0;5.0;3.0;2.0;80.0;71.0;66.0;39.0;16.0;6.0;3.0;1.0;1.0;4.0;6.0;6.0;6.0;4.0;2.0;1.0;1.0;1.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;0.0
530;Vrouwen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1993;1610;24.0;48.0;57.0;61.0;63.0;64.0;24.0;45.0;52.0;55.0;56.0;57.0;0.0;3.0;5.0;6.0;7.0;8.0;15.0;22.0;26.0;29.0;32.0;33.0;33.0;33.0;34.0;85.0;78.0;72.0;46.0;21.0;10.0;5.0;3.0;2.0;80.0;70.0;63.0;37.0;14.0;5.0;2.0;1.0;0.0;3.0;5.0;6.0;6.0;4.0;2.0;2.0;1.0;1.0;2.0;2.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0
531;Vrouwen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1994;1740;29.0;49.0;58.0;60.0;63.0;;28.0;46.0;53.0;55.0;56.0;;1.0;3.0;5.0;6.0;7.0;;17.0;22.0;25.0;29.0;31.0;32.0;33.0;32.0;;83.0;78.0;73.0;42.0;20.0;10.0;6.0;5.0;;77.0;70.0;63.0;33.0;12.0;5.0;3.0;2.0;;4.0;5.0;6.0;5.0;4.0;2.0;2.0;1.0;;2.0;3.0;4.0;4.0;3.0;3.0;2.0;1.0;
532;Vrouwen;Kunstonderwijs;Vooropleiding havo;Cohort 1991;590;14.0;41.0;56.0;63.0;66.0;68.0;14.0;37.0;48.0;52.0;53.0;53.0;0.0;5.0;8.0;11.0;13.0;15.0;13.0;20.0;25.0;28.0;29.0;30.0;31.0;30.0;31.0;87.0;80.0;74.0;58.0;30.0;14.0;6.0;5.0;2.0;79.0;66.0;59.0;44.0;19.0;7.0;2.0;1.0;1.0;7.0;12.0;12.0;12.0;8.0;4.0;3.0;2.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0
533;Vrouwen;Kunstonderwijs;Vooropleiding havo;Cohort 1992;570;24.0;51.0;63.0;68.0;71.0;72.0;23.0;46.0;56.0;60.0;61.0;62.0;1.0;4.0;7.0;9.0;9.0;10.0;11.0;14.0;16.0;21.0;22.0;24.0;25.0;25.0;26.0;88.0;86.0;82.0;55.0;27.0;12.0;6.0;4.0;2.0;80.0;73.0;70.0;43.0;19.0;8.0;4.0;1.0;0.0;8.0;11.0;10.0;10.0;6.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
534;Vrouwen;Kunstonderwijs;Vooropleiding havo;Cohort 1993;300;20.0;44.0;53.0;58.0;61.0;62.0;20.0;41.0;47.0;50.0;52.0;52.0;0.0;3.0;6.0;8.0;9.0;10.0;12.0;18.0;24.0;23.0;29.0;31.0;32.0;32.0;34.0;86.0;81.0;73.0;55.0;26.0;14.0;9.0;5.0;3.0;79.0;69.0;59.0;40.0;14.0;6.0;4.0;2.0;1.0;7.0;10.0;11.0;11.0;7.0;4.0;3.0;1.0;1.0;1.0;2.0;4.0;5.0;5.0;4.0;2.0;2.0;1.0
