ID;Geslacht;Onderwijssoort;SoortDiploma;Studierichting;Migratieachtergrond;Perioden;Gediplomeerden_1
7032;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Marokko;2015/'16;0
7033;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Marokko;2016/'17;0
7034;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Marokko;2017/'18;0
7035;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Marokko;2018/'19;0
7036;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Marokko;2019/'20;0
7037;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Marokko;2020/'21;0
7038;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Suriname;2015/'16;0
7039;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Suriname;2016/'17;0
7040;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Suriname;2017/'18;0
7041;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Suriname;2018/'19;0
7042;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Suriname;2019/'20;0
7043;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Suriname;2020/'21;0
7044;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0
7045;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
7046;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
7047;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
7048;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
7049;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
7050;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Overige niet-westerse migratieachterg...;2015/'16;0
7051;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Overige niet-westerse migratieachterg...;2016/'17;0
7052;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Overige niet-westerse migratieachterg...;2017/'18;0
7053;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Overige niet-westerse migratieachterg...;2018/'19;0
7054;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Overige niet-westerse migratieachterg...;2019/'20;0
7055;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Overige niet-westerse migratieachterg...;2020/'21;0
7056;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Onbekende migratieachtergrond;2015/'16;0
7057;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Onbekende migratieachtergrond;2016/'17;0
7058;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Onbekende migratieachtergrond;2017/'18;0
7059;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Onbekende migratieachtergrond;2018/'19;0
7060;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Onbekende migratieachtergrond;2019/'20;0
7061;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;080 Landbouw, diergeneeskunde en… z.n.d.;Onbekende migratieachtergrond;2020/'21;0
7062;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal;2015/'16;0
7063;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal;2016/'17;0
7064;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal;2017/'18;0
7065;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal;2018/'19;0
7066;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal;2019/'20;0
7067;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Totaal;2020/'21;0
7068;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Nederlandse achtergrond;2015/'16;0
7069;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Nederlandse achtergrond;2016/'17;0
7070;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Nederlandse achtergrond;2017/'18;0
7071;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Nederlandse achtergrond;2018/'19;0
7072;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Nederlandse achtergrond;2019/'20;0
7073;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Nederlandse achtergrond;2020/'21;0
7074;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Met migratieachtergrond;2015/'16;0
7075;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Met migratieachtergrond;2016/'17;0
7076;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Met migratieachtergrond;2017/'18;0
7077;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Met migratieachtergrond;2018/'19;0
7078;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Met migratieachtergrond;2019/'20;0
7079;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Met migratieachtergrond;2020/'21;0
7080;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Westerse migratieachtergrond;2015/'16;0
7081;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Westerse migratieachtergrond;2016/'17;0
7082;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Westerse migratieachtergrond;2017/'18;0
7083;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Westerse migratieachtergrond;2018/'19;0
7084;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Westerse migratieachtergrond;2019/'20;0
7085;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Westerse migratieachtergrond;2020/'21;0
7086;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Niet-westerse migratieachtergrond;2015/'16;0
7087;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Niet-westerse migratieachtergrond;2016/'17;0
7088;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Niet-westerse migratieachtergrond;2017/'18;0
7089;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Niet-westerse migratieachtergrond;2018/'19;0
7090;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Niet-westerse migratieachtergrond;2019/'20;0
7091;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Niet-westerse migratieachtergrond;2020/'21;0
7092;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Turkije;2015/'16;0
7093;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Turkije;2016/'17;0
7094;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Turkije;2017/'18;0
7095;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Turkije;2018/'19;0
7096;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Turkije;2019/'20;0
7097;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Turkije;2020/'21;0
7098;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Marokko;2015/'16;0
7099;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Marokko;2016/'17;0
7100;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Marokko;2017/'18;0
7101;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Marokko;2018/'19;0
7102;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Marokko;2019/'20;0
7103;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Marokko;2020/'21;0
7104;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Suriname;2015/'16;0
7105;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Suriname;2016/'17;0
7106;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Suriname;2017/'18;0
7107;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Suriname;2018/'19;0
7108;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Suriname;2019/'20;0
7109;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Suriname;2020/'21;0
7110;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0
7111;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
7112;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
7113;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
7114;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
7115;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
7116;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Overige niet-westerse migratieachterg...;2015/'16;0
7117;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Overige niet-westerse migratieachterg...;2016/'17;0
7118;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Overige niet-westerse migratieachterg...;2017/'18;0
7119;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Overige niet-westerse migratieachterg...;2018/'19;0
7120;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Overige niet-westerse migratieachterg...;2019/'20;0
7121;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Overige niet-westerse migratieachterg...;2020/'21;0
7122;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Onbekende migratieachtergrond;2015/'16;0
7123;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Onbekende migratieachtergrond;2016/'17;0
7124;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Onbekende migratieachtergrond;2017/'18;0
7125;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Onbekende migratieachtergrond;2018/'19;0
7126;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Onbekende migratieachtergrond;2019/'20;0
7127;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0800 Landbouw, diergeneeskunde … z.n.d.;Onbekende migratieachtergrond;2020/'21;0
7128;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Totaal;2015/'16;25
7129;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Totaal;2016/'17;32
7130;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Totaal;2017/'18;50
7131;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Totaal;2018/'19;43
7132;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Totaal;2019/'20;37
7133;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Totaal;2020/'21;59
7134;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Nederlandse achtergrond;2015/'16;25
7135;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Nederlandse achtergrond;2016/'17;32
7136;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Nederlandse achtergrond;2017/'18;48
7137;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Nederlandse achtergrond;2018/'19;43
7138;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Nederlandse achtergrond;2019/'20;34
7139;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Nederlandse achtergrond;2020/'21;58
7140;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Met migratieachtergrond;2015/'16;0
7141;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Met migratieachtergrond;2016/'17;0
7142;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Met migratieachtergrond;2017/'18;2
7143;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Met migratieachtergrond;2018/'19;0
7144;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Met migratieachtergrond;2019/'20;3
7145;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Met migratieachtergrond;2020/'21;1
7146;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Westerse migratieachtergrond;2015/'16;0
7147;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Westerse migratieachtergrond;2016/'17;0
7148;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Westerse migratieachtergrond;2017/'18;2
7149;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Westerse migratieachtergrond;2018/'19;0
7150;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Westerse migratieachtergrond;2019/'20;1
7151;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Westerse migratieachtergrond;2020/'21;0
7152;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Niet-westerse migratieachtergrond;2015/'16;0
7153;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Niet-westerse migratieachtergrond;2016/'17;0
7154;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Niet-westerse migratieachtergrond;2017/'18;0
7155;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Niet-westerse migratieachtergrond;2018/'19;0
7156;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Niet-westerse migratieachtergrond;2019/'20;2
7157;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Niet-westerse migratieachtergrond;2020/'21;1
7158;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Turkije;2015/'16;0
7159;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Turkije;2016/'17;0
7160;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Turkije;2017/'18;0
7161;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Turkije;2018/'19;0
7162;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Turkije;2019/'20;0
7163;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Turkije;2020/'21;0
7164;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Marokko;2015/'16;0
7165;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Marokko;2016/'17;0
7166;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Marokko;2017/'18;0
7167;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Marokko;2018/'19;0
7168;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Marokko;2019/'20;0
7169;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Marokko;2020/'21;0
7170;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Suriname;2015/'16;0
7171;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Suriname;2016/'17;0
7172;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Suriname;2017/'18;0
7173;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;081 Landbouw;Suriname;2018/'19;0
