ID;Geslacht;Leeftijd;Marges;Perioden;Ondergewicht_1;NormaalGewicht_2;Overgewicht_3;MatigOvergewicht_4;ErnstigOvergewicht_5;OpgegevenLengte20JaarOfOuder_6;OpgegevenGewicht20JaarOfOuder_7
3504;Vrouwen;30 tot 40 jaar;Waarde;1987;4.6;76.7;18.7;15.3;3.4;166.9;63.0
3505;Vrouwen;30 tot 40 jaar;Waarde;1988;4.1;77.0;18.9;14.6;4.3;167.5;63.9
3506;Vrouwen;30 tot 40 jaar;Waarde;1989;4.4;76.7;18.8;14.7;4.1;167.2;63.7
3507;Vrouwen;30 tot 40 jaar;Waarde;1990;4.3;73.5;22.2;16.2;6.0;168.0;65.0
3508;Vrouwen;30 tot 40 jaar;Waarde;1991;3.6;74.2;22.2;17.6;4.6;167.8;65.0
3509;Vrouwen;30 tot 40 jaar;Waarde;1992;5.3;74.4;20.3;15.4;4.9;167.5;64.1
3510;Vrouwen;30 tot 40 jaar;Waarde;1993;2.9;73.2;24.0;18.5;5.5;167.8;65.1
3511;Vrouwen;30 tot 40 jaar;Waarde;1994;4.2;73.2;22.7;17.1;5.5;168.3;65.4
3512;Vrouwen;30 tot 40 jaar;Waarde;1995;3.9;72.2;23.8;18.0;5.8;168.1;65.8
3513;Vrouwen;30 tot 40 jaar;Waarde;1996;3.4;70.5;26.1;21.1;4.9;168.7;66.4
3514;Vrouwen;30 tot 40 jaar;Waarde;1997;3.2;68.0;28.8;22.3;6.6;168.7;67.1
3515;Vrouwen;30 tot 40 jaar;Waarde;1998;1.8;69.1;29.1;20.0;9.1;168.4;67.6
3516;Vrouwen;30 tot 40 jaar;Waarde;1999;2.8;68.5;28.6;20.6;8.0;168.9;67.5
3517;Vrouwen;30 tot 40 jaar;Waarde;2000;3.0;63.6;33.4;24.9;8.5;169.2;68.5
3518;Vrouwen;30 tot 40 jaar;Waarde;2001;3.4;63.0;33.6;22.7;11.0;169.2;69.4
3519;Vrouwen;30 tot 40 jaar;Waarde;2002;2.7;64.4;32.9;24.0;8.9;169.0;69.2
3520;Vrouwen;30 tot 40 jaar;Waarde;2003;3.1;61.7;35.2;24.1;11.1;169.2;69.9
3521;Vrouwen;30 tot 40 jaar;Waarde;2004;2.5;61.2;36.3;24.2;12.1;169.4;70.4
3522;Vrouwen;30 tot 40 jaar;Waarde;2005;2.1;63.7;34.2;24.8;9.4;169.1;69.4
3523;Vrouwen;30 tot 40 jaar;Waarde;2006;2.7;61.5;35.9;21.9;14.0;169.8;71.0
3524;Vrouwen;30 tot 40 jaar;Waarde;2007;2.9;63.3;33.9;22.3;11.6;169.0;69.4
3525;Vrouwen;30 tot 40 jaar;Waarde;2008;2.6;60.1;37.3;25.4;12.0;169.9;70.8
3526;Vrouwen;30 tot 40 jaar;Waarde;2009;1.2;64.4;34.4;24.3;10.1;169.1;69.3
3527;Vrouwen;30 tot 40 jaar;Waarde;2010;3.0;63.9;33.2;23.3;9.8;169.1;68.9
3528;Vrouwen;30 tot 40 jaar;Waarde;2011;1.9;62.8;35.3;25.5;9.8;169.3;69.6
3529;Vrouwen;30 tot 40 jaar;Waarde;2012;2.4;62.8;34.8;23.6;11.2;169.7;70.2
3530;Vrouwen;30 tot 40 jaar;Waarde;2013;3.5;57.8;38.8;27.8;11.0;169.5;70.5
3531;Vrouwen;30 tot 40 jaar;Waarde;2014;2.8;59.3;38.0;26.5;11.4;169.0;70.3
3532;Vrouwen;30 tot 40 jaar;Waarde;2015;2.7;58.9;38.5;28.4;10.1;168.9;69.9
3533;Vrouwen;30 tot 40 jaar;Waarde;2016;1.6;58.8;39.6;25.6;14.0;168.7;70.4
3534;Vrouwen;30 tot 40 jaar;Waarde;2017;2.9;58.2;38.9;26.1;12.8;168.7;69.9
3535;Vrouwen;30 tot 40 jaar;Waarde;2018;1.9;58.8;39.3;23.3;16.0;168.8;71.7
3536;Vrouwen;30 tot 40 jaar;Waarde;2019;2.9;57.0;40.1;26.5;13.6;168.9;70.9
3537;Vrouwen;30 tot 40 jaar;Waarde;2020;1.6;56.3;42.1;27.6;14.4;168.4;71.4
3538;Vrouwen;30 tot 40 jaar;Waarde;2021;3.0;51.8;45.2;30.2;15.0;168.2;71.9
3539;Vrouwen;30 tot 40 jaar;Waarde;2022;3.4;53.6;43.0;27.4;15.6;168.8;71.7
3540;Vrouwen;30 tot 40 jaar;Waarde;2023;2.5;51.7;45.8;28.7;17.1;168.9;73.1
3541;Vrouwen;30 tot 40 jaar;Waarde;1981/1984;5.2;75.9;18.9;15.1;3.8;166.7;63.0
3542;Vrouwen;30 tot 40 jaar;Waarde;1985/1988;5.0;76.9;18.2;14.4;3.8;167.1;63.3
3543;Vrouwen;30 tot 40 jaar;Waarde;1989/1992;4.4;74.7;20.9;16.0;4.9;167.7;64.4
3544;Vrouwen;30 tot 40 jaar;Waarde;1993/1996;3.6;72.3;24.1;18.7;5.5;168.2;65.7
3545;Vrouwen;30 tot 40 jaar;Waarde;1997/2000;2.7;67.3;30.0;22.0;8.0;168.8;67.7
3546;Vrouwen;30 tot 40 jaar;Waarde;2001/2004;2.9;62.6;34.5;23.7;10.7;169.2;69.7
3547;Vrouwen;30 tot 40 jaar;Waarde;2005/2008;2.6;62.2;35.3;23.6;11.7;169.4;70.2
3548;Vrouwen;30 tot 40 jaar;Waarde;2009/2012;2.1;63.5;34.4;24.2;10.2;169.3;69.5
3549;Vrouwen;30 tot 40 jaar;Waarde;2013/2016;2.6;58.7;38.7;27.1;11.6;169.0;70.2
3550;Vrouwen;30 tot 40 jaar;Waarde;2017/2020;2.4;57.6;40.0;25.8;14.2;168.7;71.0
3551;Vrouwen;30 tot 40 jaar;Standaardfout;1981;0.7;1.5;1.4;1.3;0.6;0.2;0.4
3552;Vrouwen;30 tot 40 jaar;Standaardfout;1982;0.9;1.6;1.4;1.3;0.7;0.2;0.4
3553;Vrouwen;30 tot 40 jaar;Standaardfout;1983;0.8;1.6;1.5;1.3;0.8;0.2;0.4
3554;Vrouwen;30 tot 40 jaar;Standaardfout;1984;0.8;1.6;1.4;1.3;0.8;0.2;0.4
3555;Vrouwen;30 tot 40 jaar;Standaardfout;1985;0.8;1.6;1.4;1.3;0.6;0.2;0.4
3556;Vrouwen;30 tot 40 jaar;Standaardfout;1986;0.9;1.6;1.4;1.3;0.8;0.2;0.4
3557;Vrouwen;30 tot 40 jaar;Standaardfout;1987;0.8;1.7;1.5;1.4;0.7;0.3;0.4
3558;Vrouwen;30 tot 40 jaar;Standaardfout;1988;0.8;1.7;1.6;1.4;0.8;0.3;0.4
3559;Vrouwen;30 tot 40 jaar;Standaardfout;1989;0.8;1.6;1.5;1.4;0.8;0.3;0.4
3560;Vrouwen;30 tot 40 jaar;Standaardfout;1990;0.9;1.8;1.7;1.5;1.0;0.3;0.4
3561;Vrouwen;30 tot 40 jaar;Standaardfout;1991;0.8;1.8;1.7;1.6;0.9;0.3;0.5
3562;Vrouwen;30 tot 40 jaar;Standaardfout;1992;0.8;1.6;1.5;1.3;0.8;0.3;0.4
3563;Vrouwen;30 tot 40 jaar;Standaardfout;1993;0.6;1.7;1.7;1.5;0.9;0.2;0.4
3564;Vrouwen;30 tot 40 jaar;Standaardfout;1994;0.7;1.6;1.6;1.4;0.8;0.2;0.4
3565;Vrouwen;30 tot 40 jaar;Standaardfout;1995;0.7;1.6;1.5;1.4;0.8;0.3;0.4
3566;Vrouwen;30 tot 40 jaar;Standaardfout;1996;0.7;1.7;1.7;1.5;0.8;0.3;0.4
3567;Vrouwen;30 tot 40 jaar;Standaardfout;1997;0.6;1.6;1.5;1.4;0.8;0.2;0.4
3568;Vrouwen;30 tot 40 jaar;Standaardfout;1998;0.5;1.7;1.7;1.5;1.0;0.3;0.4
3569;Vrouwen;30 tot 40 jaar;Standaardfout;1999;0.6;1.6;1.6;1.4;1.0;0.2;0.4
3570;Vrouwen;30 tot 40 jaar;Standaardfout;2000;0.6;1.7;1.7;1.5;1.0;0.2;0.4
3571;Vrouwen;30 tot 40 jaar;Standaardfout;2001;0.6;1.7;1.7;1.5;1.1;0.2;0.5
3572;Vrouwen;30 tot 40 jaar;Standaardfout;2002;0.6;1.7;1.7;1.5;1.0;0.3;0.4
3573;Vrouwen;30 tot 40 jaar;Standaardfout;2003;0.6;1.8;1.7;1.5;1.1;0.2;0.5
3574;Vrouwen;30 tot 40 jaar;Standaardfout;2004;0.5;1.7;1.6;1.5;1.1;0.2;0.5
3575;Vrouwen;30 tot 40 jaar;Standaardfout;2005;0.5;1.7;1.7;1.5;1.0;0.2;0.4
3576;Vrouwen;30 tot 40 jaar;Standaardfout;2006;0.6;1.8;1.8;1.6;1.3;0.3;0.6
3577;Vrouwen;30 tot 40 jaar;Standaardfout;2007;0.7;1.9;1.9;1.7;1.3;0.3;0.5
3578;Vrouwen;30 tot 40 jaar;Standaardfout;2008;0.6;1.9;1.9;1.7;1.3;0.3;0.5
3579;Vrouwen;30 tot 40 jaar;Standaardfout;2009;0.4;1.9;1.9;1.7;1.2;0.3;0.5
3580;Vrouwen;30 tot 40 jaar;Standaardfout;2010;0.5;1.5;1.5;1.3;0.9;0.2;0.4
3581;Vrouwen;30 tot 40 jaar;Standaardfout;2011;0.5;1.6;1.6;1.5;1.0;0.2;0.4
3582;Vrouwen;30 tot 40 jaar;Standaardfout;2012;0.5;1.7;1.6;1.5;1.1;0.2;0.4
3583;Vrouwen;30 tot 40 jaar;Standaardfout;2013;0.6;1.7;1.7;1.6;1.1;0.3;0.5
3584;Vrouwen;30 tot 40 jaar;Standaardfout;2014;0.7;2.1;2.0;1.9;1.3;0.3;0.6
3585;Vrouwen;30 tot 40 jaar;Standaardfout;2015;0.7;2.1;2.1;1.9;1.3;0.3;0.6
3586;Vrouwen;30 tot 40 jaar;Standaardfout;2016;0.5;2.1;2.1;1.9;1.5;0.3;0.6
3587;Vrouwen;30 tot 40 jaar;Standaardfout;2017;0.7;2.0;2.0;1.8;1.4;0.3;0.6
3588;Vrouwen;30 tot 40 jaar;Standaardfout;2018;0.6;2.0;2.0;1.7;1.5;0.3;0.7
3589;Vrouwen;30 tot 40 jaar;Standaardfout;2019;0.7;2.0;2.0;1.8;1.4;0.3;0.6
3590;Vrouwen;30 tot 40 jaar;Standaardfout;2020;0.5;2.2;2.1;1.9;1.5;0.3;0.6
3591;Vrouwen;30 tot 40 jaar;Standaardfout;2021;0.8;2.2;2.2;2.0;1.6;0.3;0.7
3592;Vrouwen;30 tot 40 jaar;Standaardfout;2022;0.7;2.0;2.0;1.8;1.5;0.3;0.6
3593;Vrouwen;30 tot 40 jaar;Standaardfout;2023;0.6;2.1;2.0;1.9;1.5;0.3;0.6
3594;Vrouwen;30 tot 40 jaar;Standaardfout;1981/1984;0.4;0.8;0.7;0.7;0.4;0.1;0.2
3595;Vrouwen;30 tot 40 jaar;Standaardfout;1985/1988;0.4;0.8;0.7;0.7;0.4;0.1;0.2
3596;Vrouwen;30 tot 40 jaar;Standaardfout;1989/1992;0.4;0.9;0.8;0.7;0.4;0.1;0.2
3597;Vrouwen;30 tot 40 jaar;Standaardfout;1993/1996;0.3;0.8;0.8;0.7;0.4;0.1;0.2
3598;Vrouwen;30 tot 40 jaar;Standaardfout;1997/2000;0.3;0.8;0.8;0.7;0.5;0.1;0.2
3599;Vrouwen;30 tot 40 jaar;Standaardfout;2001/2004;0.3;0.9;0.8;0.8;0.5;0.1;0.2
3600;Vrouwen;30 tot 40 jaar;Standaardfout;2005/2008;0.3;0.9;0.9;0.8;0.6;0.1;0.3
3601;Vrouwen;30 tot 40 jaar;Standaardfout;2009/2012;0.2;0.8;0.8;0.7;0.5;0.1;0.2
3602;Vrouwen;30 tot 40 jaar;Standaardfout;2013/2016;0.3;1.0;1.0;0.9;0.6;0.1;0.3
3603;Vrouwen;30 tot 40 jaar;Standaardfout;2017/2020;0.3;1.0;1.0;0.9;0.7;0.2;0.3
3604;Vrouwen;40 tot 50 jaar;Waarde;1981;2.4;66.1;31.5;25.8;5.7;166.3;66.0
3605;Vrouwen;40 tot 50 jaar;Waarde;1982;1.9;68.9;29.3;22.6;6.7;166.2;66.0
3606;Vrouwen;40 tot 50 jaar;Waarde;1983;2.7;69.1;28.2;22.9;5.3;166.4;65.8
3607;Vrouwen;40 tot 50 jaar;Waarde;1984;2.2;69.4;28.4;22.3;6.1;166.2;65.6
3608;Vrouwen;40 tot 50 jaar;Waarde;1985;2.6;68.0;29.4;22.5;6.9;166.3;65.9
3609;Vrouwen;40 tot 50 jaar;Waarde;1986;3.3;64.4;32.4;26.7;5.7;166.5;66.3
3610;Vrouwen;40 tot 50 jaar;Waarde;1987;2.1;67.6;30.3;23.3;7.1;166.3;65.9
3611;Vrouwen;40 tot 50 jaar;Waarde;1988;1.3;69.9;28.8;23.0;5.8;166.2;65.3
3612;Vrouwen;40 tot 50 jaar;Waarde;1989;2.2;67.4;30.4;23.3;7.1;166.3;66.1
3613;Vrouwen;40 tot 50 jaar;Waarde;1990;4.1;68.2;27.7;21.0;6.7;167.2;66.4
3614;Vrouwen;40 tot 50 jaar;Waarde;1991;2.9;67.9;29.3;23.5;5.7;166.6;66.1
3615;Vrouwen;40 tot 50 jaar;Waarde;1992;2.9;67.6;29.4;22.8;6.6;166.8;66.5
3616;Vrouwen;40 tot 50 jaar;Waarde;1993;2.5;67.4;30.1;23.9;6.2;167.2;66.7
3617;Vrouwen;40 tot 50 jaar;Waarde;1994;2.9;66.2;30.8;24.4;6.5;166.8;66.8
3618;Vrouwen;40 tot 50 jaar;Waarde;1995;2.4;64.5;33.1;24.9;8.2;167.2;67.0
3619;Vrouwen;40 tot 50 jaar;Waarde;1996;4.1;59.3;36.6;27.8;8.8;167.3;68.0
3620;Vrouwen;40 tot 50 jaar;Waarde;1997;2.4;64.1;33.6;26.0;7.6;167.1;67.8
3621;Vrouwen;40 tot 50 jaar;Waarde;1998;3.2;62.6;34.3;25.9;8.3;167.2;67.6
3622;Vrouwen;40 tot 50 jaar;Waarde;1999;1.9;60.6;37.5;27.5;10.0;167.6;69.1
3623;Vrouwen;40 tot 50 jaar;Waarde;2000;1.5;58.0;40.4;30.3;10.1;168.2;69.8
3624;Vrouwen;40 tot 50 jaar;Waarde;2001;2.1;63.4;34.5;25.4;9.0;167.6;68.6
3625;Vrouwen;40 tot 50 jaar;Waarde;2002;2.4;62.4;35.2;24.7;10.5;167.9;69.3
3626;Vrouwen;40 tot 50 jaar;Waarde;2003;1.4;61.7;36.8;25.7;11.1;167.8;69.0
3627;Vrouwen;40 tot 50 jaar;Waarde;2004;2.6;55.7;41.7;28.9;12.8;168.0;70.2
3628;Vrouwen;40 tot 50 jaar;Waarde;2005;2.1;61.7;36.2;24.9;11.3;168.2;69.9
3629;Vrouwen;40 tot 50 jaar;Waarde;2006;1.1;58.4;40.5;27.7;12.8;167.9;70.3
3630;Vrouwen;40 tot 50 jaar;Waarde;2007;1.9;59.5;38.6;26.0;12.6;168.5;70.5
3631;Vrouwen;40 tot 50 jaar;Waarde;2008;1.4;58.1;40.4;29.2;11.2;168.9;70.9
3632;Vrouwen;40 tot 50 jaar;Waarde;2009;1.7;59.1;39.2;27.1;12.2;168.7;70.8
3633;Vrouwen;40 tot 50 jaar;Waarde;2010;1.6;57.3;41.1;28.1;13.0;168.6;71.0
3634;Vrouwen;40 tot 50 jaar;Waarde;2011;1.3;56.5;42.2;30.2;12.0;168.8;71.2
3635;Vrouwen;40 tot 50 jaar;Waarde;2012;1.2;56.7;42.1;29.4;12.7;168.9;71.7
3636;Vrouwen;40 tot 50 jaar;Waarde;2013;1.6;56.8;41.5;29.5;12.1;168.6;71.0
3637;Vrouwen;40 tot 50 jaar;Waarde;2014;1.2;51.9;46.9;30.8;16.1;168.4;72.7
3638;Vrouwen;40 tot 50 jaar;Waarde;2015;2.0;51.1;46.8;28.4;18.5;168.9;73.4
3639;Vrouwen;40 tot 50 jaar;Waarde;2016;2.1;50.0;47.9;30.9;17.0;168.4;72.7
3640;Vrouwen;40 tot 50 jaar;Waarde;2017;1.8;50.0;48.1;31.4;16.7;168.6;73.1
3641;Vrouwen;40 tot 50 jaar;Waarde;2018;0.8;50.8;48.4;31.4;16.9;169.2;73.4
3642;Vrouwen;40 tot 50 jaar;Waarde;2019;2.3;48.7;49.0;30.1;18.9;169.1;74.0
3643;Vrouwen;40 tot 50 jaar;Waarde;2020;0.9;51.6;47.6;31.1;16.5;168.5;73.0
3644;Vrouwen;40 tot 50 jaar;Waarde;2021;1.8;50.0;48.2;28.3;20.0;168.6;73.6
3645;Vrouwen;40 tot 50 jaar;Waarde;2022;1.6;49.5;48.9;30.8;18.1;168.5;73.8
3646;Vrouwen;40 tot 50 jaar;Waarde;2023;1.6;50.5;47.9;29.8;18.2;168.7;73.8
3647;Vrouwen;40 tot 50 jaar;Waarde;1981/1984;2.3;68.4;29.3;23.4;5.9;166.3;65.8
3648;Vrouwen;40 tot 50 jaar;Waarde;1985/1988;2.3;67.5;30.2;23.8;6.4;166.3;65.9
3649;Vrouwen;40 tot 50 jaar;Waarde;1989/1992;3.0;67.8;29.2;22.7;6.5;166.7;66.3
3650;Vrouwen;40 tot 50 jaar;Waarde;1993/1996;3.0;64.3;32.7;25.3;7.4;167.1;67.1
3651;Vrouwen;40 tot 50 jaar;Waarde;1997/2000;2.2;61.3;36.4;27.4;9.0;167.5;68.5
3652;Vrouwen;40 tot 50 jaar;Waarde;2001/2004;2.1;60.8;37.1;26.2;10.9;167.8;69.3
3653;Vrouwen;40 tot 50 jaar;Waarde;2005/2008;1.6;59.4;38.9;27.0;12.0;168.4;70.4
3654;Vrouwen;40 tot 50 jaar;Waarde;2009/2012;1.4;57.4;41.1;28.7;12.5;168.7;71.2
3655;Vrouwen;40 tot 50 jaar;Waarde;2013/2016;1.7;52.5;45.8;29.9;15.9;168.6;72.3
3656;Vrouwen;40 tot 50 jaar;Waarde;2017/2020;1.5;50.2;48.3;31.0;17.3;168.9;73.4
3657;Vrouwen;40 tot 50 jaar;Standaardfout;1981;0.7;2.1;2.0;1.9;1.0;0.3;0.4
3658;Vrouwen;40 tot 50 jaar;Standaardfout;1982;0.6;2.0;2.0;1.8;1.1;0.3;0.5
3659;Vrouwen;40 tot 50 jaar;Standaardfout;1983;0.7;2.0;2.0;1.8;1.0;0.3;0.5
3660;Vrouwen;40 tot 50 jaar;Standaardfout;1984;0.6;2.0;2.0;1.8;1.0;0.3;0.4
3661;Vrouwen;40 tot 50 jaar;Standaardfout;1985;0.7;2.0;2.0;1.8;1.1;0.3;0.5
3662;Vrouwen;40 tot 50 jaar;Standaardfout;1986;0.8;2.0;2.0;1.9;1.0;0.3;0.5
3663;Vrouwen;40 tot 50 jaar;Standaardfout;1987;0.6;2.0;2.0;1.8;1.1;0.3;0.5
3664;Vrouwen;40 tot 50 jaar;Standaardfout;1988;0.5;2.0;2.0;1.8;1.0;0.3;0.4
3665;Vrouwen;40 tot 50 jaar;Standaardfout;1989;0.6;2.0;1.9;1.8;1.1;0.2;0.5
3666;Vrouwen;40 tot 50 jaar;Standaardfout;1990;0.9;2.0;1.9;1.8;1.1;0.3;0.5
3667;Vrouwen;40 tot 50 jaar;Standaardfout;1991;0.8;2.1;2.1;2.0;1.1;0.3;0.5
3668;Vrouwen;40 tot 50 jaar;Standaardfout;1992;0.7;1.9;1.8;1.7;1.0;0.2;0.5
3669;Vrouwen;40 tot 50 jaar;Standaardfout;1993;0.6;1.9;1.8;1.7;1.0;0.2;0.4
3670;Vrouwen;40 tot 50 jaar;Standaardfout;1994;0.7;1.8;1.8;1.7;1.0;0.3;0.4
3671;Vrouwen;40 tot 50 jaar;Standaardfout;1995;0.6;1.8;1.8;1.6;1.0;0.2;0.4
3672;Vrouwen;40 tot 50 jaar;Standaardfout;1996;0.8;1.9;1.9;1.7;1.1;0.3;0.5
3673;Vrouwen;40 tot 50 jaar;Standaardfout;1997;0.5;1.7;1.7;1.6;0.9;0.3;0.4
3674;Vrouwen;40 tot 50 jaar;Standaardfout;1998;0.7;1.9;1.8;1.7;1.1;0.2;0.4
3675;Vrouwen;40 tot 50 jaar;Standaardfout;1999;0.5;1.8;1.8;1.7;1.1;0.3;0.5
3676;Vrouwen;40 tot 50 jaar;Standaardfout;2000;0.5;1.8;1.8;1.7;1.1;0.3;0.4
3677;Vrouwen;40 tot 50 jaar;Standaardfout;2001;0.5;1.8;1.8;1.6;1.1;0.3;0.4
3678;Vrouwen;40 tot 50 jaar;Standaardfout;2002;0.6;1.8;1.8;1.6;1.1;0.2;0.5
3679;Vrouwen;40 tot 50 jaar;Standaardfout;2003;0.4;1.8;1.8;1.6;1.2;0.2;0.4
3680;Vrouwen;40 tot 50 jaar;Standaardfout;2004;0.6;1.7;1.7;1.6;1.2;0.2;0.4
3681;Vrouwen;40 tot 50 jaar;Standaardfout;2005;0.5;1.7;1.7;1.6;1.1;0.2;0.5
3682;Vrouwen;40 tot 50 jaar;Standaardfout;2006;0.4;1.8;1.8;1.7;1.2;0.2;0.5
3683;Vrouwen;40 tot 50 jaar;Standaardfout;2007;0.5;1.9;1.9;1.7;1.3;0.3;0.5
3684;Vrouwen;40 tot 50 jaar;Standaardfout;2008;0.4;1.8;1.8;1.7;1.2;0.3;0.5
3685;Vrouwen;40 tot 50 jaar;Standaardfout;2009;0.5;1.9;1.9;1.7;1.3;0.3;0.5
3686;Vrouwen;40 tot 50 jaar;Standaardfout;2010;0.4;1.4;1.4;1.3;1.0;0.2;0.4
3687;Vrouwen;40 tot 50 jaar;Standaardfout;2011;0.3;1.5;1.5;1.4;1.0;0.2;0.4
3688;Vrouwen;40 tot 50 jaar;Standaardfout;2012;0.3;1.5;1.5;1.4;1.0;0.2;0.4
3689;Vrouwen;40 tot 50 jaar;Standaardfout;2013;0.4;1.6;1.6;1.4;1.0;0.2;0.4
3690;Vrouwen;40 tot 50 jaar;Standaardfout;2014;0.4;1.9;1.9;1.7;1.4;0.3;0.5
3691;Vrouwen;40 tot 50 jaar;Standaardfout;2015;0.5;1.9;1.9;1.7;1.5;0.3;0.6
3692;Vrouwen;40 tot 50 jaar;Standaardfout;2016;0.6;2.0;2.0;1.8;1.5;0.3;0.6
3693;Vrouwen;40 tot 50 jaar;Standaardfout;2017;0.5;1.9;1.9;1.8;1.4;0.3;0.5
3694;Vrouwen;40 tot 50 jaar;Standaardfout;2018;0.4;1.9;1.9;1.8;1.5;0.3;0.5
3695;Vrouwen;40 tot 50 jaar;Standaardfout;2019;0.6;2.0;2.0;1.8;1.6;0.3;0.6
3696;Vrouwen;40 tot 50 jaar;Standaardfout;2020;0.4;2.1;2.1;2.0;1.6;0.3;0.6
3697;Vrouwen;40 tot 50 jaar;Standaardfout;2021;0.6;2.2;2.2;2.0;1.7;0.3;0.7
3698;Vrouwen;40 tot 50 jaar;Standaardfout;2022;0.5;2.0;2.0;1.9;1.6;0.3;0.6
3699;Vrouwen;40 tot 50 jaar;Standaardfout;2023;0.5;2.1;2.1;1.9;1.6;0.3;0.7
3700;Vrouwen;40 tot 50 jaar;Standaardfout;1981/1984;0.3;1.0;1.0;0.9;0.5;0.1;0.2
3701;Vrouwen;40 tot 50 jaar;Standaardfout;1985/1988;0.3;1.0;1.0;0.9;0.5;0.1;0.2
3702;Vrouwen;40 tot 50 jaar;Standaardfout;1989/1992;0.4;1.0;1.0;0.9;0.5;0.1;0.2
3703;Vrouwen;40 tot 50 jaar;Standaardfout;1993/1996;0.3;0.9;0.9;0.8;0.5;0.1;0.2
3704;Vrouwen;40 tot 50 jaar;Standaardfout;1997/2000;0.3;0.9;0.9;0.8;0.5;0.1;0.2
3705;Vrouwen;40 tot 50 jaar;Standaardfout;2001/2004;0.3;0.9;0.9;0.8;0.6;0.1;0.2
3706;Vrouwen;40 tot 50 jaar;Standaardfout;2005/2008;0.2;0.9;0.9;0.8;0.6;0.1;0.2
3707;Vrouwen;40 tot 50 jaar;Standaardfout;2009/2012;0.2;0.8;0.8;0.7;0.5;0.1;0.2
3708;Vrouwen;40 tot 50 jaar;Standaardfout;2013/2016;0.2;0.9;0.9;0.8;0.7;0.1;0.3
3709;Vrouwen;40 tot 50 jaar;Standaardfout;2017/2020;0.2;1.0;1.0;0.9;0.8;0.1;0.3
3710;Vrouwen;50 tot 55 jaar;Waarde;1981;2.4;54.9;42.8;30.7;12.0;165.4;68.5
3711;Vrouwen;50 tot 55 jaar;Waarde;1982;0.7;54.4;44.9;37.0;7.9;165.6;68.5
3712;Vrouwen;50 tot 55 jaar;Waarde;1983;1.1;59.7;39.2;33.4;5.8;166.0;67.7
3713;Vrouwen;50 tot 55 jaar;Waarde;1984;0.8;61.6;37.6;29.5;8.0;166.2;67.9
3714;Vrouwen;50 tot 55 jaar;Waarde;1985;2.1;61.2;36.7;27.0;9.6;165.9;67.9
3715;Vrouwen;50 tot 55 jaar;Waarde;1986;2.2;57.8;40.0;31.9;8.1;165.5;67.8
3716;Vrouwen;50 tot 55 jaar;Waarde;1987;1.4;56.0;42.6;36.6;5.9;166.6;69.1
3717;Vrouwen;50 tot 55 jaar;Waarde;1988;3.9;54.2;42.0;31.0;11.0;165.8;68.2
3718;Vrouwen;50 tot 55 jaar;Waarde;1989;0.9;56.3;42.8;32.9;10.0;166.1;69.2
3719;Vrouwen;50 tot 55 jaar;Waarde;1990;1.7;58.3;40.0;24.5;15.5;165.7;68.8
3720;Vrouwen;50 tot 55 jaar;Waarde;1991;2.2;60.2;37.6;29.1;8.5;166.5;67.6
3721;Vrouwen;50 tot 55 jaar;Waarde;1992;0.9;56.4;42.7;31.5;11.3;166.3;69.6
3722;Vrouwen;50 tot 55 jaar;Waarde;1993;2.9;59.3;37.8;31.3;6.5;166.5;67.1
3723;Vrouwen;50 tot 55 jaar;Waarde;1994;2.0;53.1;45.0;32.4;12.5;166.8;70.1
3724;Vrouwen;50 tot 55 jaar;Waarde;1995;0.4;53.3;46.3;34.6;11.7;166.5;70.5
3725;Vrouwen;50 tot 55 jaar;Waarde;1996;1.8;54.4;43.8;32.1;11.6;166.1;69.6
3726;Vrouwen;50 tot 55 jaar;Waarde;1997;1.3;54.1;44.6;31.2;13.5;166.7;69.9
3727;Vrouwen;50 tot 55 jaar;Waarde;1998;1.8;56.1;42.1;28.8;13.3;166.4;68.9
3728;Vrouwen;50 tot 55 jaar;Waarde;1999;1.9;52.1;46.0;33.1;12.9;167.5;71.2
3729;Vrouwen;50 tot 55 jaar;Waarde;2000;0.6;53.3;46.1;32.6;13.5;166.3;70.4
3730;Vrouwen;50 tot 55 jaar;Waarde;2001;0.6;47.5;51.9;38.7;13.1;166.6;71.5
3731;Vrouwen;50 tot 55 jaar;Waarde;2002;1.0;48.9;50.1;35.0;15.1;167.1;71.7
3732;Vrouwen;50 tot 55 jaar;Waarde;2003;2.5;50.1;47.4;31.9;15.5;167.2;71.3
3733;Vrouwen;50 tot 55 jaar;Waarde;2004;1.4;54.7;43.9;30.2;13.7;166.6;70.3
3734;Vrouwen;50 tot 55 jaar;Waarde;2005;1.5;52.5;46.0;32.1;13.9;166.9;70.7
3735;Vrouwen;50 tot 55 jaar;Waarde;2006;0.8;55.1;44.1;30.7;13.4;168.0;71.3
3736;Vrouwen;50 tot 55 jaar;Waarde;2007;1.2;54.8;44.0;30.3;13.7;167.3;70.9
3737;Vrouwen;50 tot 55 jaar;Waarde;2008;2.1;53.9;44.1;32.1;11.9;167.3;70.9
3738;Vrouwen;50 tot 55 jaar;Waarde;2009;1.6;51.9;46.5;32.7;13.8;167.3;70.8
3739;Vrouwen;50 tot 55 jaar;Waarde;2010;2.0;53.9;44.1;31.9;12.2;167.2;70.5
3740;Vrouwen;50 tot 55 jaar;Waarde;2011;1.9;49.3;48.8;31.7;17.1;167.5;71.9
