ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
6636;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 november;49670.0;49670.0;23710.0;11130.0;13780.0;1040.0;49670.0;30470.0;11830.0;7260.0;;49670.0;47600.0;350.0;1710.0;49670.0;33130.0;7860.0;5220.0;3460.0;49670.0;45310.0;660.0;1940.0;1760.0;49670.0;8080.0;41580.0
6637;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 december;49400.0;49400.0;23570.0;11060.0;13730.0;1040.0;49400.0;30290.0;11800.0;7210.0;;49400.0;47360.0;350.0;1690.0;49400.0;32950.0;7810.0;5220.0;3420.0;49400.0;45250.0;620.0;1790.0;1750.0;49400.0;7950.0;41450.0
6638;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000;49400.0;49400.0;23570.0;11060.0;13730.0;1040.0;49400.0;30290.0;11800.0;7210.0;;49400.0;47360.0;350.0;1690.0;49400.0;32950.0;7810.0;5220.0;3420.0;49400.0;45250.0;620.0;1790.0;1750.0;49400.0;7950.0;41450.0
6639;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 januari;49340.0;49340.0;23540.0;11050.0;13710.0;1040.0;49340.0;30280.0;11760.0;7190.0;;49340.0;47300.0;340.0;1700.0;49340.0;32940.0;7800.0;5190.0;3410.0;49340.0;43750.0;510.0;3000.0;2090.0;49340.0;7950.0;41390.0
6640;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 februari;49240.0;49240.0;23500.0;11020.0;13670.0;1050.0;49240.0;30260.0;11730.0;7160.0;;49240.0;47210.0;340.0;1700.0;49240.0;32900.0;7780.0;5180.0;3390.0;49240.0;43250.0;330.0;3690.0;1980.0;49240.0;7900.0;41350.0
6641;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 maart;49080.0;49080.0;23410.0;10960.0;13660.0;1050.0;49080.0;30170.0;11700.0;7110.0;;49080.0;47050.0;340.0;1690.0;49080.0;32800.0;7730.0;5150.0;3390.0;49080.0;42400.0;400.0;4200.0;2070.0;49080.0;7900.0;41180.0
6642;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 april;49130.0;49130.0;23360.0;10960.0;13690.0;1110.0;49130.0;30230.0;11680.0;7110.0;;49130.0;47100.0;340.0;1690.0;49130.0;32890.0;7700.0;5150.0;3390.0;49130.0;43080.0;400.0;3570.0;2080.0;49130.0;8020.0;41110.0
6643;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 mei;48940.0;48940.0;23280.0;10900.0;13650.0;1110.0;48940.0;30100.0;11650.0;7090.0;;48940.0;46940.0;340.0;1660.0;48940.0;32760.0;7680.0;5120.0;3380.0;48940.0;42870.0;410.0;3510.0;2150.0;48940.0;7940.0;41000.0
6644;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 juni;48650.0;48650.0;23110.0;10830.0;13580.0;1120.0;48650.0;29920.0;11620.0;7010.0;;48650.0;46660.0;340.0;1650.0;48650.0;32550.0;7610.0;5120.0;3370.0;48650.0;42680.0;380.0;3440.0;2150.0;48650.0;7650.0;41010.0
6645;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 juli;48270.0;48270.0;22910.0;10750.0;13520.0;1090.0;48270.0;29630.0;11590.0;6950.0;;48270.0;46300.0;330.0;1640.0;48270.0;32250.0;7550.0;5120.0;3350.0;48270.0;42080.0;350.0;3640.0;2200.0;48270.0;7580.0;40690.0
6646;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 augustus;47900.0;47900.0;22750.0;10640.0;13420.0;1080.0;47900.0;29400.0;11520.0;6870.0;;47900.0;45960.0;330.0;1610.0;47900.0;32010.0;7480.0;5090.0;3320.0;47900.0;41500.0;350.0;3920.0;2130.0;47900.0;7450.0;40450.0
6647;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 september;47900.0;47900.0;22700.0;10690.0;13410.0;1100.0;47900.0;29390.0;11500.0;6900.0;;47900.0;45960.0;320.0;1620.0;47900.0;32020.0;7440.0;5100.0;3340.0;47900.0;41730.0;370.0;3660.0;2140.0;47900.0;7420.0;40470.0
6648;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 oktober;47710.0;47710.0;22620.0;10650.0;13350.0;1100.0;47710.0;29330.0;11390.0;6890.0;;47710.0;45810.0;320.0;1580.0;47710.0;31960.0;7400.0;5040.0;3310.0;47710.0;41530.0;340.0;3700.0;2140.0;47710.0;7590.0;40120.0
6649;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 november;47400.0;47400.0;22440.0;10590.0;13270.0;1090.0;47400.0;29130.0;11310.0;6860.0;;47400.0;45510.0;320.0;1570.0;47400.0;31770.0;7350.0;5000.0;3280.0;47400.0;41340.0;330.0;3580.0;2160.0;47400.0;7520.0;39880.0
6650;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 december;47100.0;47100.0;22270.0;10520.0;13210.0;1090.0;47100.0;28950.0;11230.0;6820.0;;47100.0;45240.0;320.0;1540.0;47100.0;31590.0;7280.0;4940.0;3290.0;47100.0;41070.0;310.0;3570.0;2140.0;47100.0;7460.0;39640.0
6651;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2001;47100.0;47100.0;22270.0;10520.0;13210.0;1090.0;47100.0;28950.0;11230.0;6820.0;;47100.0;45240.0;320.0;1540.0;47100.0;31590.0;7280.0;4940.0;3290.0;47100.0;41070.0;310.0;3570.0;2140.0;47100.0;7460.0;39640.0
6652;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 januari;46880.0;46880.0;22160.0;10460.0;13170.0;1080.0;46880.0;28830.0;11180.0;6780.0;;46880.0;45040.0;310.0;1530.0;46880.0;31460.0;7240.0;4920.0;3260.0;46880.0;41490.0;290.0;3050.0;2050.0;46880.0;7470.0;39410.0
6653;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 februari;46440.0;46440.0;21930.0;10380.0;13050.0;1070.0;46440.0;28520.0;11090.0;6740.0;;46440.0;44630.0;300.0;1510.0;46440.0;31140.0;7180.0;4870.0;3260.0;46440.0;40210.0;330.0;3850.0;2050.0;46440.0;7460.0;38980.0
6654;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 maart;46010.0;46010.0;21690.0;10260.0;12970.0;1070.0;46010.0;28250.0;10990.0;6670.0;;46010.0;44230.0;300.0;1480.0;46010.0;30870.0;7080.0;4830.0;3230.0;46010.0;40190.0;370.0;3420.0;2030.0;46010.0;7430.0;38580.0
6655;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 april;45520.0;45520.0;21420.0;10100.0;12920.0;1060.0;45520.0;27960.0;10900.0;6570.0;;45520.0;43760.0;300.0;1460.0;45520.0;30560.0;6990.0;4780.0;3200.0;45520.0;39870.0;370.0;3240.0;2040.0;45520.0;7500.0;38030.0
6656;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 mei;45060.0;45060.0;21190.0;9960.0;12830.0;1060.0;45060.0;27640.0;10830.0;6500.0;;45060.0;43320.0;290.0;1440.0;45060.0;30200.0;6940.0;4730.0;3190.0;45060.0;39590.0;310.0;3190.0;1960.0;45060.0;7440.0;37610.0
6657;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 juni;44700.0;44700.0;20960.0;9820.0;12830.0;1070.0;44700.0;27410.0;10780.0;6430.0;;44700.0;42980.0;290.0;1440.0;44700.0;29960.0;6890.0;4680.0;3180.0;44700.0;39250.0;320.0;3160.0;1970.0;44700.0;7350.0;37360.0
6658;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 juli;44330.0;44330.0;20790.0;9670.0;12770.0;1070.0;44330.0;27200.0;10710.0;6310.0;;44330.0;42630.0;280.0;1420.0;44330.0;29730.0;6820.0;4640.0;3130.0;44330.0;38870.0;290.0;3220.0;1950.0;44330.0;7440.0;36880.0
6659;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 augustus;44120.0;44120.0;20700.0;9600.0;12730.0;1070.0;44120.0;27040.0;10700.0;6270.0;;44120.0;42420.0;280.0;1420.0;44120.0;29540.0;6830.0;4630.0;3120.0;44120.0;38370.0;290.0;3560.0;1900.0;44120.0;7550.0;36570.0
6660;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 september;43890.0;43890.0;20540.0;9550.0;12700.0;1070.0;43890.0;26920.0;10620.0;6260.0;;43890.0;42230.0;270.0;1380.0;43890.0;29410.0;6750.0;4620.0;3110.0;43890.0;38370.0;290.0;3330.0;1890.0;43890.0;7400.0;36480.0
6661;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 oktober;43620.0;43620.0;20400.0;9480.0;12640.0;1080.0;43620.0;26770.0;10550.0;6210.0;;43620.0;41970.0;270.0;1380.0;43620.0;29280.0;6690.0;4570.0;3090.0;43620.0;38180.0;280.0;3290.0;1860.0;43620.0;7430.0;36190.0
6662;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 november;43430.0;43430.0;20290.0;9430.0;12590.0;1080.0;43430.0;26650.0;10480.0;6210.0;;43430.0;41790.0;260.0;1380.0;43430.0;29170.0;6610.0;4570.0;3080.0;43430.0;38000.0;310.0;3250.0;1870.0;43430.0;7480.0;35950.0
6663;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 december;43340.0;43340.0;20280.0;9380.0;12570.0;1080.0;43340.0;26630.0;10410.0;6210.0;;43340.0;41680.0;260.0;1400.0;43340.0;29150.0;6570.0;4550.0;3070.0;43340.0;37940.0;280.0;3280.0;1840.0;43340.0;7540.0;35800.0
6664;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2002;43340.0;43340.0;20280.0;9380.0;12570.0;1080.0;43340.0;26630.0;10410.0;6210.0;;43340.0;41680.0;260.0;1400.0;43340.0;29150.0;6570.0;4550.0;3070.0;43340.0;37940.0;280.0;3280.0;1840.0;43340.0;7540.0;35800.0
6665;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 januari;43180.0;43180.0;20210.0;9310.0;12540.0;1080.0;43180.0;26550.0;10350.0;6190.0;;43180.0;41500.0;260.0;1410.0;43180.0;29090.0;6530.0;4520.0;3040.0;43180.0;38260.0;280.0;2840.0;1800.0;43180.0;7580.0;35600.0
6666;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 februari;43290.0;43290.0;20320.0;9270.0;12560.0;1090.0;43290.0;26690.0;10320.0;6190.0;;43290.0;41570.0;270.0;1450.0;43290.0;29250.0;6520.0;4500.0;3020.0;43290.0;35140.0;360.0;5960.0;1820.0;43290.0;7770.0;35520.0
6667;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 maart;43340.0;43340.0;20420.0;9210.0;12580.0;1090.0;43340.0;26760.0;10300.0;6180.0;;43340.0;41600.0;270.0;1470.0;43340.0;29330.0;6510.0;4500.0;3000.0;43340.0;37720.0;350.0;3460.0;1820.0;43340.0;7930.0;35410.0
6668;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 april;43400.0;43400.0;20440.0;9190.0;12630.0;1100.0;43400.0;26820.0;10290.0;6200.0;;43400.0;41650.0;260.0;1490.0;43400.0;29410.0;6490.0;4500.0;3000.0;43400.0;37930.0;330.0;3280.0;1860.0;43400.0;8050.0;35350.0
6669;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 mei;43480.0;43480.0;;;;;43480.0;26870.0;10290.0;6210.0;;43480.0;41730.0;260.0;1500.0;43480.0;29480.0;6470.0;4530.0;3000.0;43480.0;37890.0;310.0;3410.0;1870.0;43480.0;8170.0;35320.0
6670;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 juni;43450.0;43450.0;;;;;43450.0;26870.0;10270.0;6210.0;;43450.0;41700.0;260.0;1500.0;43450.0;29460.0;6450.0;4540.0;3000.0;43450.0;37950.0;330.0;3310.0;1860.0;43450.0;8050.0;35400.0
6671;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 juli;43530.0;43530.0;;;;;43530.0;26910.0;10280.0;6240.0;;43530.0;41760.0;260.0;1510.0;43530.0;29500.0;6460.0;4560.0;3000.0;43530.0;37970.0;300.0;3400.0;1860.0;43530.0;8250.0;35280.0
6672;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 augustus;43720.0;43720.0;;;;;43720.0;27020.0;10330.0;6270.0;;43720.0;41920.0;260.0;1540.0;43720.0;29620.0;6510.0;4570.0;3020.0;43720.0;37890.0;320.0;3660.0;1850.0;43720.0;8260.0;35450.0
6673;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 september;43830.0;43830.0;;;;;43830.0;27080.0;10360.0;6300.0;;43830.0;42020.0;260.0;1550.0;43830.0;29680.0;6540.0;4590.0;3020.0;43830.0;38030.0;350.0;3580.0;1880.0;43830.0;8280.0;35550.0
6674;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 oktober;43810.0;43810.0;;;;;43810.0;27060.0;10320.0;6330.0;;43810.0;41990.0;250.0;1570.0;43810.0;29670.0;6520.0;4590.0;3030.0;43810.0;38040.0;310.0;3560.0;1890.0;43810.0;8250.0;35560.0
6675;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 november;43810.0;43810.0;;;;;43810.0;27050.0;10300.0;6360.0;;43810.0;41990.0;250.0;1570.0;43810.0;29670.0;6520.0;4560.0;3050.0;43810.0;38130.0;320.0;3430.0;1940.0;43810.0;8310.0;35500.0
6676;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 december;43840.0;43840.0;;;;;43840.0;27090.0;10260.0;6390.0;;43840.0;42000.0;250.0;1600.0;43840.0;29710.0;6520.0;4550.0;3050.0;43840.0;38100.0;320.0;3510.0;1900.0;43840.0;8290.0;35550.0
6677;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2003;43840.0;43840.0;;;;;43840.0;27090.0;10260.0;6390.0;;43840.0;42000.0;250.0;1600.0;43840.0;29710.0;6520.0;4550.0;3050.0;43840.0;38100.0;320.0;3510.0;1900.0;43840.0;8290.0;35550.0
6678;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 januari;43850.0;43850.0;;;;;43850.0;27110.0;10240.0;6410.0;;43850.0;41990.0;240.0;1620.0;43850.0;29730.0;6500.0;4560.0;3060.0;43850.0;38340.0;300.0;3330.0;1880.0;43850.0;8170.0;35680.0
6679;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 februari;43790.0;43790.0;;;;;43790.0;27090.0;10230.0;6390.0;;43790.0;41930.0;240.0;1620.0;43790.0;29710.0;6470.0;4570.0;3040.0;43790.0;37520.0;370.0;4030.0;1870.0;43790.0;8040.0;35760.0
6680;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 maart;43850.0;43850.0;;;;;43850.0;27150.0;10210.0;6410.0;;43850.0;41980.0;240.0;1630.0;43850.0;29780.0;6480.0;4550.0;3040.0;43850.0;37850.0;380.0;3760.0;1850.0;43850.0;7930.0;35920.0
6681;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 april;43870.0;43870.0;;;;;43870.0;27190.0;10170.0;6420.0;;43870.0;41990.0;240.0;1630.0;43870.0;29840.0;6460.0;4520.0;3050.0;43870.0;38200.0;320.0;3520.0;1830.0;43870.0;7830.0;36040.0
6682;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 mei;43800.0;43800.0;;;;;43800.0;27180.0;10130.0;6410.0;;43800.0;41930.0;240.0;1640.0;43800.0;29820.0;6440.0;4510.0;3030.0;43800.0;38140.0;310.0;3540.0;1810.0;43800.0;7630.0;36170.0
6683;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 juni;43550.0;43550.0;;;;;43550.0;27030.0;10080.0;6370.0;;43550.0;41710.0;230.0;1610.0;43550.0;29640.0;6400.0;4490.0;3030.0;43550.0;37890.0;290.0;3590.0;1790.0;43550.0;7250.0;36310.0
6684;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 juli;43340.0;43340.0;;;;;43340.0;26910.0;10040.0;6310.0;;43340.0;41520.0;230.0;1590.0;43340.0;29490.0;6380.0;4480.0;3000.0;43340.0;37880.0;280.0;3440.0;1750.0;43340.0;7070.0;36270.0
6685;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 augustus;43190.0;43190.0;;;;;43190.0;26850.0;10000.0;6260.0;;43190.0;41380.0;230.0;1580.0;43190.0;29420.0;6330.0;4480.0;2960.0;43190.0;37530.0;240.0;3750.0;1670.0;43190.0;6850.0;36350.0
6686;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 september;43290.0;43290.0;;;;;43290.0;26890.0;9990.0;6330.0;;43290.0;41460.0;230.0;1590.0;43290.0;29470.0;6350.0;4510.0;2960.0;43290.0;37770.0;260.0;3650.0;1600.0;43290.0;6910.0;36370.0
6687;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 oktober;43290.0;43290.0;;;;;43290.0;26940.0;9940.0;6340.0;;43290.0;41460.0;230.0;1600.0;43290.0;;;;;43290.0;37790.0;280.0;3610.0;1610.0;43290.0;6810.0;36480.0
6688;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 november;43280.0;43280.0;;;;;43280.0;26970.0;9870.0;6360.0;;43280.0;41440.0;230.0;1610.0;43280.0;;;;;43280.0;37560.0;360.0;3780.0;1590.0;43280.0;6820.0;36470.0
6689;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 december;43160.0;43160.0;;;;;43160.0;26860.0;9820.0;6400.0;;43160.0;41300.0;230.0;1630.0;43160.0;;;;;43160.0;37280.0;390.0;3920.0;1570.0;43160.0;6790.0;36370.0
6690;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2004;43160.0;43160.0;;;;;43160.0;26860.0;9820.0;6400.0;;43160.0;41300.0;230.0;1630.0;43160.0;;;;;43160.0;37280.0;390.0;3920.0;1570.0;43160.0;6790.0;36370.0
6691;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 januari;41830.0;41830.0;;;;;41830.0;25920.0;9560.0;6280.0;;41830.0;40100.0;220.0;1500.0;41830.0;;;;;41830.0;25820.0;1360.0;13630.0;1020.0;41830.0;5560.0;36260.0
6692;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 februari;41840.0;41840.0;;;;;41840.0;25970.0;9500.0;6310.0;;41840.0;40070.0;220.0;1550.0;41840.0;;;;;41840.0;25760.0;1330.0;13710.0;1050.0;41840.0;5600.0;36240.0
6693;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 maart;41740.0;41740.0;;;;;41740.0;25930.0;9420.0;6320.0;;41740.0;39950.0;210.0;1570.0;41740.0;;;;;41740.0;25120.0;1310.0;14210.0;1100.0;41740.0;5580.0;36160.0
6694;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 april;41620.0;41620.0;;;;;41620.0;25820.0;9380.0;6350.0;;41620.0;39840.0;210.0;1570.0;41620.0;;;;;41620.0;24990.0;1280.0;14240.0;1110.0;41620.0;5600.0;36020.0
6695;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 mei;41570.0;41570.0;;;;;41570.0;25800.0;9320.0;6390.0;;41570.0;39750.0;210.0;1610.0;41570.0;;;;;41570.0;25130.0;1270.0;14050.0;1110.0;41570.0;5610.0;35960.0
6696;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 juni;41280.0;41280.0;;;;;41280.0;25620.0;9240.0;6360.0;;41280.0;39470.0;210.0;1600.0;41280.0;;;;;41280.0;24830.0;1280.0;14050.0;1130.0;41280.0;5550.0;35730.0
6697;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 juli;41090.0;41090.0;;;;;41090.0;25490.0;9230.0;6300.0;;41090.0;39320.0;200.0;1570.0;41090.0;;;;;41090.0;24800.0;1240.0;13970.0;1090.0;41090.0;5620.0;35470.0
6698;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 augustus;40750.0;40750.0;;;;;40750.0;25280.0;9150.0;6250.0;;40750.0;39020.0;190.0;1540.0;40750.0;;;;;40750.0;24830.0;1200.0;13700.0;1020.0;40750.0;5430.0;35320.0
6699;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 september;40460.0;40460.0;;;;;40460.0;25080.0;9090.0;6220.0;;40460.0;38740.0;200.0;1520.0;40460.0;;;;;40460.0;24590.0;1200.0;13640.0;1030.0;40460.0;5390.0;35070.0
6700;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 oktober;40170.0;40170.0;;;;;40170.0;24900.0;8970.0;6220.0;;40170.0;38490.0;190.0;1490.0;40170.0;;;;;40170.0;24230.0;1270.0;13640.0;1030.0;40170.0;5340.0;34830.0
6701;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 november;39770.0;39770.0;;;;;39770.0;24630.0;8860.0;6210.0;;39770.0;38100.0;190.0;1480.0;39770.0;;;;;39770.0;23860.0;1270.0;13570.0;1060.0;39770.0;5290.0;34480.0
6702;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 december;39570.0;39570.0;;;;;39570.0;24470.0;8840.0;6190.0;;39570.0;37900.0;190.0;1480.0;39570.0;;;;;39570.0;23610.0;1290.0;13610.0;1060.0;39570.0;5350.0;34220.0
6703;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2005;39570.0;39570.0;;;;;39570.0;24470.0;8840.0;6190.0;;39570.0;37900.0;190.0;1480.0;39570.0;;;;;39570.0;23610.0;1290.0;13610.0;1060.0;39570.0;5350.0;34220.0
6704;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 januari;39460.0;39460.0;;;;;39460.0;24380.0;8810.0;6200.0;;39460.0;37810.0;190.0;1460.0;39460.0;;;;;39460.0;;;;;39460.0;5370.0;34100.0
6705;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 februari;39350.0;39350.0;;;;;39350.0;24290.0;8780.0;6200.0;;39350.0;37720.0;190.0;1440.0;39350.0;;;;;39350.0;;;;;39350.0;5350.0;34000.0
6706;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 maart;39290.0;39290.0;;;;;39290.0;24290.0;8770.0;6150.0;;39290.0;37670.0;190.0;1440.0;39290.0;;;;;39290.0;;;;;39290.0;5380.0;33910.0
6707;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 april;39230.0;39230.0;;;;;39230.0;24260.0;8750.0;6140.0;;39230.0;37610.0;190.0;1420.0;39230.0;;;;;39230.0;;;;;39230.0;5370.0;33860.0
6708;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 mei;39230.0;39230.0;;;;;39230.0;24270.0;8740.0;6150.0;;39230.0;37630.0;190.0;1420.0;39230.0;;;;;39230.0;;;;;39230.0;5470.0;33760.0
6709;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 juni;39380.0;39380.0;;;;;39380.0;24420.0;8710.0;6180.0;;39380.0;37770.0;190.0;1420.0;39380.0;;;;;39380.0;;;;;39380.0;5560.0;33810.0
6710;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 juli;39160.0;39160.0;;;;;39160.0;24270.0;8710.0;6100.0;;39160.0;37560.0;190.0;1410.0;39160.0;;;;;39160.0;;;;;39160.0;5530.0;33630.0
6711;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 augustus;38960.0;38960.0;;;;;38960.0;24200.0;8610.0;6070.0;;38960.0;37390.0;190.0;1390.0;38960.0;;;;;38960.0;;;;;38960.0;5500.0;33460.0
6712;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 september;38770.0;38770.0;;;;;38770.0;24070.0;8580.0;6050.0;;38770.0;37220.0;190.0;1360.0;38770.0;;;;;38770.0;;;;;38770.0;5330.0;33440.0
6713;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 oktober;38530.0;38530.0;;;;;38530.0;23880.0;8530.0;6040.0;;38530.0;37000.0;190.0;1340.0;38530.0;;;;;38530.0;;;;;38530.0;5150.0;33380.0
6714;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 november;38340.0;38340.0;;;;;38340.0;23770.0;8450.0;6030.0;;38340.0;36820.0;190.0;1330.0;38340.0;;;;;38340.0;;;;;38340.0;5090.0;33250.0
6715;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 december;38090.0;38090.0;;;;;38090.0;23620.0;8390.0;6000.0;;38090.0;36590.0;190.0;1310.0;38090.0;;;;;38090.0;;;;;38090.0;4960.0;33130.0
6716;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2006;38090.0;38090.0;;;;;38090.0;23620.0;8390.0;6000.0;;38090.0;36590.0;190.0;1310.0;38090.0;;;;;38090.0;;;;;38090.0;4960.0;33130.0
6717;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 januari;37940.0;37940.0;;;;;37940.0;23520.0;8350.0;6000.0;;37940.0;36430.0;190.0;1330.0;37940.0;;;;;37940.0;;;;;37940.0;4880.0;33060.0
6718;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 februari;37890.0;37890.0;;;;;37890.0;23550.0;8280.0;5980.0;;37890.0;36400.0;180.0;1310.0;37890.0;;;;;37890.0;;;;;37890.0;4820.0;33070.0
6719;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 maart;37830.0;37830.0;;;;;37830.0;23540.0;8250.0;5960.0;;37830.0;36340.0;180.0;1310.0;37830.0;;;;;37830.0;;;;;37830.0;4780.0;33050.0
6720;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 april;37830.0;37830.0;;;;;37830.0;23560.0;8210.0;5980.0;;37830.0;36340.0;180.0;1310.0;37830.0;;;;;37830.0;;;;;37830.0;4730.0;33100.0
6721;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 mei;37760.0;37760.0;;;;;37760.0;23590.0;8150.0;5950.0;;37760.0;36290.0;170.0;1300.0;37760.0;;;;;37760.0;;;;;37760.0;4580.0;33180.0
6722;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 juni;37510.0;37510.0;;;;;37510.0;23400.0;8130.0;5910.0;;37510.0;36100.0;170.0;1250.0;37510.0;;;;;37510.0;;;;;37510.0;4480.0;33030.0
6723;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 juli;37310.0;37310.0;;;;;37310.0;23280.0;8070.0;5890.0;;37310.0;35930.0;160.0;1220.0;37310.0;;;;;37310.0;;;;;37310.0;4420.0;32900.0
6724;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 augustus;36980.0;36980.0;;;;;36980.0;23090.0;7990.0;5820.0;;36980.0;35640.0;160.0;1180.0;36980.0;;;;;36980.0;;;;;36980.0;4290.0;32690.0
6725;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 september;36520.0;36520.0;;;;;36520.0;22810.0;7870.0;5770.0;;36520.0;35230.0;160.0;1130.0;36520.0;;;;;36520.0;;;;;36520.0;4130.0;32400.0
