ID;Geslacht;KerkelijkeGezindte;Regio;Bewoners_1
8215;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leersum;1
8216;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leeuwarden;5
8217;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leeuwarderadeel;1
8218;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leiden;87
8219;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leiderdorp;0
8220;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leimuiden;0
8221;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lekkerkerk;0
8222;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lekkerland (Nieuw-);0
8223;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lemsterland;0
8224;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Leusden;2
8225;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lexmond;0
8226;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lichtenvoorde;0
8227;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Liempde;0
8228;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lienden;0
8229;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lier (de);0
8230;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lierop;0
8231;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lieshout;0
8232;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Limbricht;0
8233;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Limmen;0
8234;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Linden;0
8235;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Linne;0
8236;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Linschoten;0
8237;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lisse;1
8238;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lith;0
8239;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lithoijen;0
8240;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lochem;3
8241;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Loenen;0
8242;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Loenersloot;0
8243;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lonneker;2
8244;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Loon op Zand;2
8245;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Loosdrecht;1
8246;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Lopik;0
8247;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Loppersum;0
8248;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Losser;0
8249;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Luijksgestel;0
8250;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maarheeze;0
8251;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maarn;0
8252;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maarssen;1
8253;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maarsseveen;2
8254;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maarten (St.);0
8255;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maartensdijk (St.);0
8256;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maartensdijk;8
8257;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maasbracht;0
8258;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maasbree;0
8259;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maasdam;0
8260;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maashees en Overloon;0
8261;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maasland;2
8262;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maasniel;0
8263;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maassluis;1
8264;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maastricht;9
8265;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Made en Drimmelen;0
8266;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Margraten;0
8267;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Markelo;0
8268;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Marken;0
8269;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Marum;0
8270;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Maurik;0
8271;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Medemblik;39
8272;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meeden;0
8273;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meerkerk;0
8274;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meerlo;0
8275;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meerssen;0
8276;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Megen, Haren en Macharen;0
8277;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meijel;0
8278;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Melick en Herkenbosch;0
8279;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meliskerke;0
8280;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Melissant;0
8281;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Menaldumadeel;0
8282;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Meppel;1
8283;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Merkelbeek;0
8284;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mesch;0
8285;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mheer;0
8286;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Michielsgestel (St.);0
8287;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Middelburg;3
8288;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Middelharnis;0
8289;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Middelie;0
8290;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Middelstum;0
8291;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Midwolda;0
8292;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Midwoud;0
8293;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mierlo;0
8294;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mijdrecht;0
8295;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mijnsheerenland;0
8296;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mill en Sint Hubert;0
8297;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Millingen;0
8298;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Moercapelle;0
8299;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Moergestel;0
8300;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Molenaarsgraaf;0
8301;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Monnikendam;1
8302;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Monster;0
8303;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Montfoort;0
8304;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Montfort;0
8305;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Mook en Middelaar;0
8306;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Moordrecht;0
8307;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Muiden;17
8308;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Munstergeleen;0
8309;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Muntendam;0
8310;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Naaldwijk;2
8311;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Naarden;12
8312;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nederhemert;0
8313;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nederhorst den Berg;0
8314;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nederweert;0
8315;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Neede;0
8316;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Neer;0
8317;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Neeritter;0
8318;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Neuzen;0
8319;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nibbixwoud;0
8320;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuw- en Sint Joosland;0
8321;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwe Pekela;3
8322;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwenhagen;0
8323;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwenhoorn;1
8324;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwe-Niedorp;0
8325;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwer-Amstel;69
8326;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwerkerk aan den IJssel;0
8327;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwerkerk;0
8328;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuweschans;0
8329;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwkoop;0
8330;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwkuijk;0
8331;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwland;0
8332;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwleusen;0
8333;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwolda;0
8334;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwpoort;0
8335;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwstadt;0
8336;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwveen;0
8337;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuwvliet;0
8338;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nieuw-Vossemeer;0
8339;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nigtevecht;0
8340;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nijeveen;0
8341;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nijkerk;0
8342;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nijmegen;26
8343;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nisse;0
8344;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nistelrode;0
8345;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noorbeek;0
8346;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noordbroek;0
8347;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noorddijk;0
8348;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noordeloos;0
8349;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noordgouwe;0
8350;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noord-Scharwoude;1
8351;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noordwelle;0
8352;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noordwijk;2
8353;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Noordwijkerhout;1
8354;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nootdorp;0
8355;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Norg;0
8356;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nuland;0
8357;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Numansdorp;0
8358;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nunen, Gerwen en Nederwetten;0
8359;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nunhem;0
8360;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Nuth;1
8361;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Obbicht en Papenhoven;0
8362;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Obdam;0
8363;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Odijk;0
8364;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Odiliënberg (St.);0
8365;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Odoorn;0
8366;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oedenrode (St.);0
8367;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oeffelt;0
8368;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oegstgeest;4
8369;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ohé en Laak;0
8370;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oijen en Teeffelen;0
8371;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oirsbeek;0
8372;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oirschot;0
8373;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oisterwijk;1
8374;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oldebroek;2
8375;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oldehove;0
8376;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oldekerk;0
8377;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oldemarkt;0
8378;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oldenzaal;0
8379;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Olst;0
8380;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ommen;3
8381;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Onstwedde;1
8382;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ooltgensplaat;0
8383;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oost- en West-Souburg;0
8384;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oost-, West- en Middelbeers;0
8385;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oostburg;2
8386;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oostdongeradeel;0
8387;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oosterhesselen;0
8388;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oosterhout;0
8389;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oosterland;1
8390;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oosthuizen;0
8391;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oostkapelle;0
8392;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ooststellingwerf;0
8393;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oostvoorne;0
8394;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oostzaan;0
8395;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ootmarsum;0
8396;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ophemert;0
8397;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oploo, Sint Anthonis en Ledeacker;0
8398;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Opmeer;0
8399;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Opperdoes;2
8400;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Opsterland;0
8401;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oss;0
8402;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ossendrecht;0
8403;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ossenisse;0
8404;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oterleek;0
8405;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ottersum;0
8406;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ottoland;0
8407;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oud en Nieuw Gastel;0
8408;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ouddorp;0
8409;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oude Pekela;3
8410;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudelande;0
8411;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudenbosch;0
8412;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudendijk;0
8413;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudenhoorn;0
8414;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oude-Niedorp;0
8415;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudenrijn;0
8416;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ouder-Amstel;18
8417;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ouderkerk aan den IJssel;0
8418;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudewater;0
8419;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudheusden;0
8420;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudkarspel;2
8421;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oudorp;0
8422;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oud-Valkenburg;0
8423;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Oud-Vossemeer;0
8424;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ouwerkerk;0
8425;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Overasselt;0
8426;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Overschie;2
8427;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Overslag;0
8428;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ovezande;0
8429;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Pancras (St.);0
8430;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Pannerden;0
8431;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Papekop;0
8432;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Papendrecht;0
8433;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Peize;0
8434;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Pernis;0
8435;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Peursum;0
8436;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Philippine;0
8437;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Philipsland (St.);0
8438;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Piershil;0
8439;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Pijnacker;3
8440;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Poederoijen;0
8441;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Polsbroek;0
8442;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Poortugaal;0
8443;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Poortvliet;0
8444;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Posterholt;0
8445;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Prinsenhage;0
8446;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Purmerend;17
8447;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Putte;0
8448;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Putten;3
8449;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Puttershoek;0
8450;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Raalte;0
8451;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Raamsdonk;2
8452;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rauwerderhem;0
8453;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ravenstein;0
8454;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Reek;0
8455;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Reeuwijk;0
8456;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Renesse;0
8457;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Renkum;6
8458;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Renswoude;0
8459;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Retranchement;0
8460;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Reusel;0
8461;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rheden;10
8462;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rhenen;1
8463;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rhoon;0
8464;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ridderkerk;3
8465;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Riethoven;0
8466;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rietveld;0
8467;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijckholt;0
8468;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijnsaterwoude;1
8469;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijnsburg;0
8470;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijp (de);0
8471;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijsbergen;3
8472;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijsenburg;0
8473;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijssen;1
8474;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijswijk (NB.);0
8475;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rijswijk (ZH.);17
8476;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rilland-Bath;0
8477;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ritthem;0
8478;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rockanje;1
8479;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Roden;0
8480;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Roermond;2
8481;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Roggel;0
8482;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rolde;0
8483;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Roosendaal en Nispen;0
8484;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Roosteren;0
8485;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rosmalen;1
8486;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rossum;0
8487;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rotterdam;187
8488;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rozenburg;0
8489;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rozendaal;0
8490;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Rucphen en Vorenseinde;0
8491;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ruinen;0
8492;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ruinerwold;0
8493;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ruurlo;2
8494;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Ruwiel;0
8495;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;s Gravenmoer;0
8496;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Sambeek;0
8497;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Sappemeer;0
8498;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Sas van Gent;0
8499;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Sassenheim;0
8500;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Schaesberg;1
8501;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;Schagen;0
