ID;Gender;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
8146;Total male and female;Employee;69-70 Legal and management consultancy;2003;264.0;276.0;234.0;413.0
8147;Total male and female;Employee;69-70 Legal and management consultancy;2004;263.0;276.0;232.0;415.0
8148;Total male and female;Employee;69-70 Legal and management consultancy;2005;262.0;275.0;232.0;407.0
8149;Total male and female;Employee;69-70 Legal and management consultancy;2006;272.0;286.0;241.0;420.0
8150;Total male and female;Employee;69-70 Legal and management consultancy;2007;283.0;297.0;248.0;434.0
8151;Total male and female;Employee;69-70 Legal and management consultancy;2008;296.0;311.0;258.0;451.0
8152;Total male and female;Employee;69-70 Legal and management consultancy;2009;298.0;313.0;260.0;454.0
8153;Total male and female;Employee;69-70 Legal and management consultancy;2010;268.0;282.0;235.0;409.0
8154;Total male and female;Employee;69-70 Legal and management consultancy;2011;269.0;282.0;236.0;411.0
8155;Total male and female;Employee;69-70 Legal and management consultancy;2012;268.0;282.0;236.0;410.0
8156;Total male and female;Employee;69-70 Legal and management consultancy;2013;259.0;272.0;228.0;398.0
8157;Total male and female;Employee;69-70 Legal and management consultancy;2014;262.0;275.0;229.0;403.0
8158;Total male and female;Employee;69-70 Legal and management consultancy;2015;266.0;279.0;233.0;410.0
8159;Total male and female;Employee;69-70 Legal and management consultancy;2016;271.0;284.0;239.0;421.0
8160;Total male and female;Employee;69-71 Management,  technical consultancy;1969;;;;
8161;Total male and female;Employee;69-71 Management,  technical consultancy;1970;;;;
8162;Total male and female;Employee;69-71 Management,  technical consultancy;1971;;;;
8163;Total male and female;Employee;69-71 Management,  technical consultancy;1972;;;;
8164;Total male and female;Employee;69-71 Management,  technical consultancy;1973;;;;
8165;Total male and female;Employee;69-71 Management,  technical consultancy;1974;;;;
8166;Total male and female;Employee;69-71 Management,  technical consultancy;1975;;;;
8167;Total male and female;Employee;69-71 Management,  technical consultancy;1976;;;;
8168;Total male and female;Employee;69-71 Management,  technical consultancy;1977;;;;
8169;Total male and female;Employee;69-71 Management,  technical consultancy;1978;;;;
8170;Total male and female;Employee;69-71 Management,  technical consultancy;1979;;;;
8171;Total male and female;Employee;69-71 Management,  technical consultancy;1980;;;;
8172;Total male and female;Employee;69-71 Management,  technical consultancy;1981;;;;
8173;Total male and female;Employee;69-71 Management,  technical consultancy;1982;;;;
8174;Total male and female;Employee;69-71 Management,  technical consultancy;1983;;;;
8175;Total male and female;Employee;69-71 Management,  technical consultancy;1984;;;;
8176;Total male and female;Employee;69-71 Management,  technical consultancy;1985;;;;
8177;Total male and female;Employee;69-71 Management,  technical consultancy;1986;;;;
8178;Total male and female;Employee;69-71 Management,  technical consultancy;1987;;;;
8179;Total male and female;Employee;69-71 Management,  technical consultancy;1988;;;;
8180;Total male and female;Employee;69-71 Management,  technical consultancy;1989;;;;
8181;Total male and female;Employee;69-71 Management,  technical consultancy;1990;;;;
8182;Total male and female;Employee;69-71 Management,  technical consultancy;1991;;;;
8183;Total male and female;Employee;69-71 Management,  technical consultancy;1992;;;;
8184;Total male and female;Employee;69-71 Management,  technical consultancy;1993;;;;
8185;Total male and female;Employee;69-71 Management,  technical consultancy;1994;;;;
8186;Total male and female;Employee;69-71 Management,  technical consultancy;1995;265.0;278.0;241.0;432.0
8187;Total male and female;Employee;69-71 Management,  technical consultancy;1996;279.0;290.0;252.0;456.0
8188;Total male and female;Employee;69-71 Management,  technical consultancy;1997;284.0;295.0;262.0;470.0
8189;Total male and female;Employee;69-71 Management,  technical consultancy;1998;298.0;310.0;274.0;492.0
8190;Total male and female;Employee;69-71 Management,  technical consultancy;1999;315.0;328.0;290.0;522.0
8191;Total male and female;Employee;69-71 Management,  technical consultancy;2000;336.0;350.0;307.0;548.0
8192;Total male and female;Employee;69-71 Management,  technical consultancy;2001;355.0;368.0;325.0;580.0
8193;Total male and female;Employee;69-71 Management,  technical consultancy;2002;366.0;380.0;328.0;582.0
8194;Total male and female;Employee;69-71 Management,  technical consultancy;2003;358.0;373.0;321.0;570.0
8195;Total male and female;Employee;69-71 Management,  technical consultancy;2004;355.0;371.0;318.0;571.0
8196;Total male and female;Employee;69-71 Management,  technical consultancy;2005;355.0;371.0;318.0;564.0
8197;Total male and female;Employee;69-71 Management,  technical consultancy;2006;369.0;386.0;330.0;581.0
8198;Total male and female;Employee;69-71 Management,  technical consultancy;2007;384.0;402.0;342.0;601.0
8199;Total male and female;Employee;69-71 Management,  technical consultancy;2008;403.0;421.0;356.0;627.0
8200;Total male and female;Employee;69-71 Management,  technical consultancy;2009;404.0;423.0;358.0;629.0
8201;Total male and female;Employee;69-71 Management,  technical consultancy;2010;371.0;388.0;329.0;576.0
8202;Total male and female;Employee;69-71 Management,  technical consultancy;2011;369.0;386.0;328.0;576.0
8203;Total male and female;Employee;69-71 Management,  technical consultancy;2012;368.0;385.0;326.0;572.0
8204;Total male and female;Employee;69-71 Management,  technical consultancy;2013;360.0;376.0;318.0;563.0
8205;Total male and female;Employee;69-71 Management,  technical consultancy;2014;363.0;378.0;321.0;571.0
8206;Total male and female;Employee;69-71 Management,  technical consultancy;2015;367.0;383.0;326.0;579.0
8207;Total male and female;Employee;69-71 Management,  technical consultancy;2016;374.0;391.0;333.0;593.0
8208;Total male and female;Employee;71 Architects, technical services etc.;1969;;;;
8209;Total male and female;Employee;71 Architects, technical services etc.;1970;;;;
8210;Total male and female;Employee;71 Architects, technical services etc.;1971;;;;
8211;Total male and female;Employee;71 Architects, technical services etc.;1972;;;;
8212;Total male and female;Employee;71 Architects, technical services etc.;1973;;;;
8213;Total male and female;Employee;71 Architects, technical services etc.;1974;;;;
8214;Total male and female;Employee;71 Architects, technical services etc.;1975;;;;
8215;Total male and female;Employee;71 Architects, technical services etc.;1976;;;;
8216;Total male and female;Employee;71 Architects, technical services etc.;1977;;;;
8217;Total male and female;Employee;71 Architects, technical services etc.;1978;;;;
8218;Total male and female;Employee;71 Architects, technical services etc.;1979;;;;
8219;Total male and female;Employee;71 Architects, technical services etc.;1980;;;;
8220;Total male and female;Employee;71 Architects, technical services etc.;1981;;;;
8221;Total male and female;Employee;71 Architects, technical services etc.;1982;;;;
8222;Total male and female;Employee;71 Architects, technical services etc.;1983;;;;
8223;Total male and female;Employee;71 Architects, technical services etc.;1984;;;;
8224;Total male and female;Employee;71 Architects, technical services etc.;1985;;;;
8225;Total male and female;Employee;71 Architects, technical services etc.;1986;;;;
8226;Total male and female;Employee;71 Architects, technical services etc.;1987;;;;
8227;Total male and female;Employee;71 Architects, technical services etc.;1988;;;;
8228;Total male and female;Employee;71 Architects, technical services etc.;1989;;;;
8229;Total male and female;Employee;71 Architects, technical services etc.;1990;;;;
8230;Total male and female;Employee;71 Architects, technical services etc.;1991;;;;
8231;Total male and female;Employee;71 Architects, technical services etc.;1992;;;;
8232;Total male and female;Employee;71 Architects, technical services etc.;1993;;;;
8233;Total male and female;Employee;71 Architects, technical services etc.;1994;;;;
8234;Total male and female;Employee;71 Architects, technical services etc.;1995;68.0;70.0;62.0;118.0
8235;Total male and female;Employee;71 Architects, technical services etc.;1996;72.0;76.0;67.0;127.0
8236;Total male and female;Employee;71 Architects, technical services etc.;1997;76.0;79.0;71.0;132.0
8237;Total male and female;Employee;71 Architects, technical services etc.;1998;80.0;84.0;76.0;141.0
8238;Total male and female;Employee;71 Architects, technical services etc.;1999;86.0;90.0;81.0;150.0
8239;Total male and female;Employee;71 Architects, technical services etc.;2000;91.0;94.0;84.0;155.0
8240;Total male and female;Employee;71 Architects, technical services etc.;2001;96.0;98.0;89.0;160.0
8241;Total male and female;Employee;71 Architects, technical services etc.;2002;96.0;98.0;86.0;155.0
8242;Total male and female;Employee;71 Architects, technical services etc.;2003;94.0;97.0;87.0;157.0
8243;Total male and female;Employee;71 Architects, technical services etc.;2004;92.0;95.0;85.0;156.0
8244;Total male and female;Employee;71 Architects, technical services etc.;2005;93.0;96.0;86.0;156.0
8245;Total male and female;Employee;71 Architects, technical services etc.;2006;97.0;100.0;89.0;161.0
8246;Total male and female;Employee;71 Architects, technical services etc.;2007;102.0;105.0;93.0;167.0
8247;Total male and female;Employee;71 Architects, technical services etc.;2008;107.0;110.0;98.0;176.0
8248;Total male and female;Employee;71 Architects, technical services etc.;2009;107.0;110.0;98.0;175.0
8249;Total male and female;Employee;71 Architects, technical services etc.;2010;103.0;106.0;94.0;167.0
8250;Total male and female;Employee;71 Architects, technical services etc.;2011;101.0;104.0;92.0;164.0
8251;Total male and female;Employee;71 Architects, technical services etc.;2012;100.0;103.0;90.0;162.0
8252;Total male and female;Employee;71 Architects, technical services etc.;2013;100.0;103.0;91.0;165.0
8253;Total male and female;Employee;71 Architects, technical services etc.;2014;101.0;104.0;92.0;168.0
8254;Total male and female;Employee;71 Architects, technical services etc.;2015;101.0;104.0;93.0;169.0
8255;Total male and female;Employee;71 Architects, technical services etc.;2016;103.0;106.0;94.0;172.0
8256;Total male and female;Employee;72 Research and development;1969;;;;
8257;Total male and female;Employee;72 Research and development;1970;;;;
8258;Total male and female;Employee;72 Research and development;1971;;;;
8259;Total male and female;Employee;72 Research and development;1972;;;;
8260;Total male and female;Employee;72 Research and development;1973;;;;
8261;Total male and female;Employee;72 Research and development;1974;;;;
8262;Total male and female;Employee;72 Research and development;1975;;;;
8263;Total male and female;Employee;72 Research and development;1976;;;;
8264;Total male and female;Employee;72 Research and development;1977;;;;
8265;Total male and female;Employee;72 Research and development;1978;;;;
8266;Total male and female;Employee;72 Research and development;1979;;;;
8267;Total male and female;Employee;72 Research and development;1980;;;;
8268;Total male and female;Employee;72 Research and development;1981;;;;
8269;Total male and female;Employee;72 Research and development;1982;;;;
8270;Total male and female;Employee;72 Research and development;1983;;;;
8271;Total male and female;Employee;72 Research and development;1984;;;;
8272;Total male and female;Employee;72 Research and development;1985;;;;
8273;Total male and female;Employee;72 Research and development;1986;;;;
8274;Total male and female;Employee;72 Research and development;1987;;;;
8275;Total male and female;Employee;72 Research and development;1988;;;;
8276;Total male and female;Employee;72 Research and development;1989;;;;
8277;Total male and female;Employee;72 Research and development;1990;;;;
8278;Total male and female;Employee;72 Research and development;1991;;;;
8279;Total male and female;Employee;72 Research and development;1992;;;;
8280;Total male and female;Employee;72 Research and development;1993;;;;
8281;Total male and female;Employee;72 Research and development;1994;;;;
8282;Total male and female;Employee;72 Research and development;1995;23.0;24.0;22.0;39.0
8283;Total male and female;Employee;72 Research and development;1996;24.0;25.0;23.0;41.0
8284;Total male and female;Employee;72 Research and development;1997;26.0;28.0;26.0;45.0
