ID;TypeZorgwoonruimte;RegioS;Perioden;Zorgwoonruimte_1
4652;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2021;2460
4653;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2022;2825
4654;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2023;3175
4655;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2024;3175
4656;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2017;5530
4657;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2018;5680
4658;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2019;5760
4659;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2020;5925
4660;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2021;6125
4661;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2022;5935
4662;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2023;6240
4663;"Groot pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2024;6355
4664;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2017;11465
4665;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2018;11280
4666;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2019;10835
4667;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2020;10870
4668;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2021;11945
4669;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2022;11270
4670;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2023;11530
4671;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2024;11755
4672;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2017;865
4673;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2018;840
4674;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2019;895
4675;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2020;800
4676;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2021;915
4677;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2022;845
4678;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2023;1035
4679;"Groot pand; voornamelijk zorgwoonruimten";Zeeland (PV);2024;1060
4680;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2017;4985
4681;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2018;5425
4682;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2019;5325
4683;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2020;5840
4684;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2021;5700
4685;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2022;5700
4686;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2023;5945
4687;"Groot pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2024;5795
4688;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2017;2815
4689;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2018;2860
4690;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2019;3285
4691;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2020;3035
4692;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2021;2915
4693;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2022;2785
4694;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2023;2805
4695;"Groot pand; voornamelijk zorgwoonruimten";Limburg (PV);2024;3030
4696;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2017;135
4697;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2018;145
4698;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2019;100
4699;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2020;100
4700;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2021;225
4701;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2022;140
4702;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2023;250
4703;"Groot pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2024;495
4704;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2017;245
4705;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2018;250
4706;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2019;250
4707;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2020;250
4708;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2021;260
4709;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2022;260
4710;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2023;270
4711;"Groot pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2024;365
4712;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2017;1340
4713;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2018;1365
4714;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2019;1160
4715;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2020;1365
4716;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2021;1300
4717;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2022;1390
4718;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2023;1185
4719;"Groot pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2024;1210
4720;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2017;1130
4721;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2018;1005
4722;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2019;980
4723;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2020;1165
4724;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2021;1335
4725;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2022;1305
4726;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2023;1470
4727;"Groot pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2024;1400
4728;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2017;365
4729;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2018;350
4730;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2019;390
4731;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2020;455
4732;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2021;515
4733;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2022;430
4734;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2023;490
4735;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2024;535
4736;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2017;475
4737;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2018;565
4738;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2019;565
4739;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2020;565
4740;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2021;585
4741;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2022;485
4742;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2023;650
4743;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2024;645
4744;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2017;470
4745;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2018;610
4746;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2019;685
4747;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2020;660
4748;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2021;675
4749;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2022;725
4750;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2023;775
4751;"Groot pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2024;805
4752;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2017;720
4753;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2018;720
4754;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2019;1145
4755;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2020;1260
4756;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2021;1285
4757;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2022;940
4758;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2023;950
4759;"Groot pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2024;1335
4760;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2017;545
4761;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2018;520
4762;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2019;580
4763;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2020;490
4764;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2021;475
4765;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2022;455
4766;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2023;330
4767;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2024;390
4768;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2017;765
4769;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2018;765
4770;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2019;620
4771;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2020;760
4772;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2021;755
4773;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2022;735
4774;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2023;820
4775;"Groot pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2024;985
4776;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2017;460
4777;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2018;530
4778;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2019;575
4779;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2020;495
4780;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2021;365
4781;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2022;425
4782;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2023;455
4783;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2024;505
4784;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2017;2225
4785;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2018;2045
4786;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2019;2045
4787;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2020;2425
4788;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2021;2385
4789;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2022;2465
4790;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2023;2640
4791;"Groot pand; voornamelijk zorgwoonruimten";Twente (CR);2024;2600
4792;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2017;1735
4793;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2018;1705
4794;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2019;1510
4795;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2020;1735
4796;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2021;1775
4797;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2022;1845
4798;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2023;2060
4799;"Groot pand; voornamelijk zorgwoonruimten";Veluwe (CR);2024;1960
4800;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2017;1235
4801;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2018;1290
4802;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2019;1200
4803;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2020;1395
4804;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2021;1420
4805;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2022;1445
4806;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2023;1605
4807;"Groot pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2024;1475
4808;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2017;2285
4809;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2018;2065
4810;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2019;2240
4811;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2020;2420
4812;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2021;2260
4813;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2022;2170
4814;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2023;2145
4815;"Groot pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2024;2240
4816;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2017;365
4817;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2018;430
4818;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2019;450
4819;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2020;390
4820;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2021;395
4821;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2022;465
4822;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2023;420
4823;"Groot pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2024;580
4824;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2017;2350
4825;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2018;2135
4826;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2019;2195
4827;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2020;2495
4828;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2021;2460
4829;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2022;2825
4830;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2023;3175
4831;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (CR);2024;3175
4832;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2017;805
4833;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2018;905
4834;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2019;905
4835;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2020;930
4836;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2021;910
4837;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2022;805
4838;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2023;900
4839;"Groot pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2024;1010
4840;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2017;940
4841;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2018;1005
4842;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2019;915
4843;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2020;975
4844;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2021;985
4845;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2022;935
4846;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2023;940
4847;"Groot pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2024;890
4848;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2017;930
4849;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2018;925
4850;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2019;925
4851;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2020;925
4852;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2021;1025
4853;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2022;985
4854;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2023;1030
4855;"Groot pand; voornamelijk zorgwoonruimten";IJmond (CR);2024;970
4856;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2017;340
4857;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2018;300
4858;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2019;345
4859;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2020;365
4860;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2021;390
4861;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2022;395
4862;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2023;400
4863;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2024;450
4864;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2017;65
4865;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2018;75
4866;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2019;70
4867;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2020;75
4868;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2021;75
4869;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2022;85
4870;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2023;180
4871;"Groot pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2024;175
4872;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2017;1540
4873;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2018;1565
4874;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2019;1765
4875;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2020;1815
4876;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2021;1885
4877;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2022;1815
4878;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2023;1860
4879;"Groot pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2024;2045
4880;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2017;910
4881;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2018;910
4882;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2019;830
4883;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2020;835
4884;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2021;855
4885;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2022;920
4886;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2023;925
4887;"Groot pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2024;815
4888;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2017;500
4889;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2018;650
4890;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2019;735
4891;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2020;770
4892;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2021;770
4893;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2022;690
4894;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2023;830
4895;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2024;690
4896;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2017;2800
4897;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2018;2990
4898;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2019;2625
4899;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2020;2715
4900;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2021;3085
4901;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2022;2735
4902;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2023;2650
4903;"Groot pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2024;2985
4904;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2017;580
4905;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2018;585
4906;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2019;360
4907;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2020;345
4908;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2021;570
4909;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2022;350
4910;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2023;355
4911;"Groot pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2024;350
4912;"Groot pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2017;250
4913;"Groot pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2018;225
4914;"Groot pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2019;255
4915;"Groot pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2020;225
4916;"Groot pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2021;305
4917;"Groot pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2022;330
