ID;Geslacht;Leeftijden;SociaalEconomischeCategorie;PositieInHuishouden;Perioden;Emigranten_1
7161;Vrouwen;Jonger dan 15 jaar;Totaal;Alleenstaande;2009;
7162;Vrouwen;Jonger dan 15 jaar;Totaal;Alleenstaande;2010;
7163;Vrouwen;Jonger dan 15 jaar;Totaal;Alleenstaande;2011;
7164;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2000;6.4
7165;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2001;6.6
7166;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2002;6.9
7167;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2003;7.6
7168;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2004;8.5
7169;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2005;9.3
7170;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2006;9.6
7171;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2007;8.9
7172;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2008;8.2
7173;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2009;7.1
7174;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2010;7.5
7175;Vrouwen;Jonger dan 15 jaar;Totaal;Thuiswonend kind;2011;7.6
7176;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2000;
7177;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2001;
7178;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2002;
7179;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2003;
7180;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2004;
7181;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2005;
7182;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2006;
7183;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2007;
7184;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2008;
7185;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2009;
7186;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2010;
7187;Vrouwen;Jonger dan 15 jaar;Totaal;Ouder in eenouderhuishouden;2011;
7188;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2000;
7189;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2001;
7190;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2002;
7191;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2003;
7192;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2004;
7193;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2005;
7194;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2006;
7195;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2007;
7196;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2008;
7197;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2009;
7198;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2010;
7199;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar met kind(eren);2011;
7200;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2000;
7201;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2001;
7202;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2002;
7203;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2003;
7204;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2004;
7205;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2005;
7206;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2006;
7207;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2007;
7208;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2008;
7209;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2009;
7210;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2010;
7211;Vrouwen;Jonger dan 15 jaar;Totaal;Partner in paar, geen kind(eren);2011;
7212;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2000;0.9
7213;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2001;0.9
7214;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2002;1.0
7215;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2003;1.3
7216;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2004;1.2
7217;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2005;1.0
7218;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2006;1.0
7219;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2007;0.9
7220;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2008;1.0
7221;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2009;1.0
7222;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2010;1.0
7223;Vrouwen;Jonger dan 15 jaar;Totaal;Overig lid huishouden;2011;1.2
7224;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2000;
7225;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2001;
7226;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2002;
7227;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2003;
7228;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2004;
7229;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2005;
7230;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2006;
7231;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2007;
7232;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2008;
7233;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2009;
7234;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2010;
7235;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2011;
7236;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2000;
7237;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2001;
7238;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2002;
7239;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2003;
7240;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2004;
7241;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2005;
7242;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2006;
7243;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2007;
7244;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2008;
7245;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2009;
7246;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2010;
7247;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Alleenstaande;2011;
7248;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2000;
7249;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2001;
7250;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2002;
7251;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2003;
7252;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2004;
7253;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2005;
7254;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2006;
7255;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2007;
7256;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2008;
7257;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2009;
7258;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2010;
7259;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Thuiswonend kind;2011;
7260;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2000;
7261;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2001;
7262;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2002;
7263;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2003;
7264;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2004;
7265;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2005;
7266;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2006;
7267;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2007;
7268;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2008;
7269;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2009;
7270;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2010;
7271;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2011;
7272;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2000;
7273;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2001;
7274;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2002;
7275;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2003;
7276;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2004;
7277;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2005;
7278;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2006;
7279;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2007;
7280;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2008;
7281;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2009;
7282;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2010;
7283;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2011;
7284;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2000;
7285;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2001;
7286;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2002;
7287;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2003;
7288;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2004;
7289;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2005;
7290;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2006;
7291;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2007;
7292;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2008;
7293;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2009;
7294;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2010;
7295;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2011;
7296;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2000;0.0
7297;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2001;0.0
7298;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2002;0.0
7299;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2003;0.0
7300;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2004;0.0
7301;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2005;0.0
7302;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2006;0.0
7303;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2007;0.0
7304;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2008;0.0
7305;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2009;0.0
7306;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2010;0.0
7307;Vrouwen;Jonger dan 15 jaar;Werknemer en zelfstandige;Overig lid huishouden;2011;0.0
7308;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2000;
7309;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2001;
7310;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2002;
7311;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2003;
7312;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2004;
7313;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2005;
7314;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2006;
7315;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2007;
7316;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2008;
7317;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2009;
7318;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2010;
7319;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2011;
7320;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2000;
7321;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2001;
7322;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2002;
7323;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2003;
7324;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2004;
7325;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2005;
7326;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2006;
7327;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2007;
7328;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2008;
7329;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2009;
7330;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2010;
7331;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Alleenstaande;2011;
7332;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2000;
7333;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2001;
7334;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2002;
7335;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2003;
7336;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2004;
7337;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2005;
7338;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2006;
7339;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2007;
7340;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2008;
7341;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2009;
7342;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2010;
7343;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Thuiswonend kind;2011;
7344;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2000;
7345;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2001;
7346;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2002;
7347;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2003;
7348;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2004;
7349;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2005;
7350;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2006;
7351;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2007;
7352;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2008;
7353;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2009;
7354;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2010;
7355;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2011;
7356;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2000;
7357;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2001;
7358;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2002;
7359;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2003;
7360;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2004;
7361;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2005;
7362;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2006;
7363;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2007;
7364;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2008;
7365;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2009;
7366;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2010;
7367;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2011;
7368;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2000;
7369;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2001;
7370;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2002;
7371;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2003;
7372;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2004;
7373;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2005;
7374;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2006;
7375;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2007;
7376;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2008;
7377;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2009;
7378;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2010;
7379;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2011;
7380;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2000;0.0
7381;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2001;0.0
7382;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2002;0.0
7383;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2003;0.0
7384;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2004;0.0
7385;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2005;0.0
7386;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2006;0.0
7387;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2007;0.0
7388;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2008;0.0
7389;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2009;0.0
7390;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2010;0.0
7391;Vrouwen;Jonger dan 15 jaar;Uitkeringsontvanger;Overig lid huishouden;2011;0.0
7392;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2000;7.1
7393;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2001;7.3
7394;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2002;7.8
7395;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2003;8.7
7396;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2004;9.6
7397;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2005;10.2
7398;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2006;10.4
7399;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2007;9.6
7400;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2008;9.0
7401;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2009;7.8
7402;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2010;8.3
7403;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Persoon in particulier huishouden;2011;8.5
7404;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2000;
7405;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2001;
7406;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2002;
7407;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2003;
7408;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2004;
7409;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2005;
7410;Vrouwen;Jonger dan 15 jaar;(School)kind  of student;Alleenstaande;2006;
