ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
9032;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2017;335.0;5.0
9033;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2018;360.0;5.2
9034;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2019;387.0;5.3
9035;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2020;415.0;5.4
9036;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2009;;
9037;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2010;;
9038;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2011;;
9039;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2012;;
9040;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2013;1.0;
9041;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2014;1.0;
9042;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2015;0.0;
9043;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2016;1.0;
9044;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2017;0.0;0.0
9045;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2018;0.0;0.0
9046;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2019;0.0;0.0
9047;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geriatrische revalidatiezorg;2020;0.0;0.0
9048;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2009;;
9049;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2010;;
9050;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2011;;
9051;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2012;;
9052;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2013;;
9053;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2014;;
9054;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2015;9.0;
9055;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2016;10.0;
9056;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2017;10.0;0.2
9057;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2018;12.0;0.3
9058;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2019;12.0;0.3
9059;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Verpleging en verzorging;2020;12.0;0.3
9060;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2009;;
9061;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2010;;
9062;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2011;;
9063;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2012;;
9064;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2013;;
9065;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2014;;
9066;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2015;2.0;
9067;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2016;2.0;
9068;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2017;1.0;0.0
9069;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2018;1.0;0.1
9070;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2019;1.0;0.1
9071;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Zorg zintuiglijk gehandicapten;2020;2.0;0.0
9072;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2009;;
9073;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2010;;
9074;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2011;;
9075;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2012;;
9076;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2013;;
9077;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2014;;
9078;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2015;;
9079;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2016;;
9080;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2017;;
9081;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2018;0.0;0.0
9082;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2019;0.0;0.0
9083;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijnsverblijf;2020;0.0;0.0
9084;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2009;10.0;
9085;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2010;11.0;
9086;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2011;12.0;
9087;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2012;8.0;
9088;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2013;7.0;
9089;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2014;;
9090;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2015;;
9091;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2016;;
9092;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2017;;
9093;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2018;;
9094;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2019;;
9095;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Eerstelijns psychologische zorg;2020;;
9096;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2009;287.0;
9097;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2010;304.0;
9098;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2011;313.0;
9099;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2012;267.0;
9100;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2013;313.0;
9101;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2014;;
9102;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2015;;
9103;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2016;;
9104;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2017;;
9105;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2018;;
9106;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2019;;
9107;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Tweedelijns geestelijke gezondheidszorg;2020;;
9108;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2009;2.0;
9109;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2010;3.0;
9110;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2011;5.0;
9111;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2012;6.0;
9112;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2013;7.0;
9113;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2014;8.0;
9114;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2015;4.0;
9115;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2016;4.0;
9116;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2017;14.0;1.4
9117;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2018;20.0;1.2
9118;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2019;29.0;1.6
9119;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Overige zorgvormen;2020;8.0;0.5
9120;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2009;1478.0;
9121;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2010;1540.0;
9122;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2011;1499.0;
9123;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2012;1439.0;
9124;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2013;1451.0;
9125;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2014;1441.0;
9126;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2015;1419.0;
9127;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2016;1463.0;
9128;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2017;1468.0;92.9
9129;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2018;1522.0;92.5
9130;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2019;1554.0;91.9
9131;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Totaal alle zorgvormen;2020;1550.0;92.0
9132;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2009;106.0;
9133;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2010;108.0;
9134;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2011;119.0;
9135;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2012;113.0;
9136;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2013;114.0;
9137;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2014;123.0;
9138;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2015;122.0;
9139;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2016;125.0;
9140;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2017;127.0;92.2
9141;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2018;136.0;91.7
9142;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2019;146.0;91.1
9143;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Huisartsenzorg;2020;149.0;91.3
9144;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2009;;
9145;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2010;;
9146;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2011;;
9147;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2012;;
9148;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2013;;
9149;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2014;;
9150;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2015;8.0;
9151;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2016;8.0;
9152;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2017;8.0;35.8
9153;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2018;9.0;40.6
9154;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2019;9.0;40.8
9155;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Multidisciplinaire zorg;2020;12.0;51.5
9156;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2009;668.0;
9157;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2010;693.0;
9158;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2011;684.0;
9159;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2012;700.0;
9160;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2013;686.0;
9161;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2014;677.0;
9162;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2015;637.0;
9163;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2016;666.0;
9164;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2017;662.0;48.2
9165;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2018;677.0;48.6
9166;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2019;676.0;48.6
9167;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenhuiszorg;2020;638.0;44.1
9168;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2009;173.0;
9169;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2010;178.0;
9170;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2011;167.0;
9171;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2012;142.0;
9172;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2013;132.0;
9173;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2014;124.0;
9174;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2015;128.0;
9175;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2016;133.0;
9176;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2017;125.0;56.6
9177;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2018;124.0;56.6
9178;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2019;123.0;55.4
9179;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Farmacie;2020;122.0;52.2
9180;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2009;16.0;
9181;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2010;20.0;
9182;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2011;3.0;
9183;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2012;3.0;
9184;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2013;4.0;
9185;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2014;4.0;
9186;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2015;4.0;
9187;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2016;4.0;
9188;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2017;4.0;0.6
9189;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2018;4.0;0.6
9190;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2019;4.0;0.6
9191;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Mondzorg;2020;4.0;0.5
9192;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2009;90.0;
9193;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2010;97.0;
9194;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2011;98.0;
9195;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2012;111.0;
9196;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2013;105.0;
9197;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2014;126.0;
9198;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2015;114.0;
9199;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2016;114.0;
9200;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2017;110.0;6.5
9201;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2018;114.0;6.5
9202;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2019;112.0;6.2
9203;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Geboortezorg;2020;134.0;6.5
9204;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2009;10.0;
9205;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2010;10.0;
9206;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2011;10.0;
9207;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2012;7.0;
9208;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2013;7.0;
9209;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2014;7.0;
9210;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2015;7.0;
9211;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2016;7.0;
9212;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2017;7.0;2.3
9213;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2018;8.0;2.5
9214;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2019;8.0;2.6
9215;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Paramedische zorg;2020;8.0;2.7
9216;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2009;20.0;
9217;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2010;22.0;
9218;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2011;21.0;
9219;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2012;21.0;
9220;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2013;21.0;
9221;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2014;21.0;
9222;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2015;21.0;
9223;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2016;21.0;
9224;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2017;21.0;5.3
9225;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2018;22.0;5.5
9226;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2019;23.0;5.7
9227;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Hulpmiddelen;2020;26.0;5.7
9228;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2009;16.0;
9229;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2010;16.0;
9230;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2011;15.0;
9231;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2012;14.0;
9232;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2013;15.0;
9233;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2014;16.0;
9234;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2015;16.0;
9235;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2016;17.0;
9236;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2017;16.0;1.9
9237;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2018;17.0;1.8
9238;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2019;17.0;1.7
9239;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Ziekenvervoer;2020;16.0;1.6
9240;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Buitenland;2009;16.0;
9241;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Buitenland;2010;18.0;
9242;Totaal mannen en vrouwen;20 tot 40 jaar;Met migratieachtergrond;Buitenland;2011;15.0;
