ID;ReIntegratievoorzieningen;RegioS;Perioden;NieuweVoorzieningen_1;BeeindigdeVoorzieningen_2
7964;Totaal re-integratievoorzieningen;Geldermalsen;2018 september;0.0;10.0
7965;Totaal re-integratievoorzieningen;Geldermalsen;2018 oktober;10.0;10.0
7966;Totaal re-integratievoorzieningen;Geldermalsen;2018 november;10.0;10.0
7967;Totaal re-integratievoorzieningen;Geldermalsen;2018 december;0.0;0.0
7968;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 januari;50.0;40.0
7969;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 februari;40.0;40.0
7970;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 maart;20.0;30.0
7971;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 april;20.0;20.0
7972;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 mei;10.0;20.0
7973;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 juni;30.0;20.0
7974;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 juli;10.0;30.0
7975;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 augustus;20.0;20.0
7976;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 september;20.0;10.0
7977;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 oktober;30.0;40.0
7978;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 november;40.0;40.0
7979;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2015 december;20.0;40.0
7980;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 januari;30.0;30.0
7981;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 februari;30.0;30.0
7982;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 maart;40.0;40.0
7983;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 april;30.0;30.0
7984;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 mei;30.0;30.0
7985;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 juni;20.0;40.0
7986;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 juli;20.0;20.0
7987;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 augustus;10.0;20.0
7988;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 september;20.0;30.0
7989;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 oktober;10.0;30.0
7990;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 november;10.0;20.0
7991;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2016 december;10.0;30.0
7992;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 januari;0.0;10.0
7993;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 februari;10.0;10.0
7994;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 maart;10.0;20.0
7995;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 april;0.0;10.0
7996;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 mei;0.0;10.0
7997;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 juni;0.0;10.0
7998;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 juli;0.0;10.0
7999;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 augustus;10.0;10.0
8000;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 september;10.0;20.0
8001;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 oktober;10.0;30.0
8002;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 november;10.0;20.0
8003;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2017 december;10.0;0.0
8004;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 januari;10.0;0.0
8005;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 februari;10.0;0.0
8006;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 maart;10.0;0.0
8007;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 april;10.0;10.0
8008;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 mei;0.0;0.0
8009;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 juni;10.0;0.0
8010;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 juli;0.0;10.0
8011;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 augustus;20.0;0.0
8012;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 september;0.0;10.0
8013;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 oktober;20.0;0.0
8014;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 november;10.0;0.0
8015;Totaal re-integratievoorzieningen;Geldrop-Mierlo;2018 december;10.0;10.0
8016;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 januari;10.0;10.0
8017;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 februari;10.0;10.0
8018;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 maart;10.0;0.0
8019;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 april;0.0;10.0
8020;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 mei;10.0;10.0
8021;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 juni;10.0;10.0
8022;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 juli;10.0;10.0
8023;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 augustus;0.0;10.0
8024;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 september;10.0;10.0
8025;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 oktober;0.0;10.0
8026;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 november;0.0;20.0
8027;Totaal re-integratievoorzieningen;Gemert-Bakel;2015 december;0.0;10.0
8028;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 januari;10.0;0.0
8029;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 februari;0.0;10.0
8030;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 maart;10.0;10.0
8031;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 april;0.0;10.0
8032;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 mei;10.0;10.0
8033;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 juni;10.0;20.0
8034;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 juli;10.0;60.0
8035;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 augustus;0.0;30.0
8036;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 september;10.0;10.0
8037;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 oktober;0.0;20.0
8038;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 november;0.0;10.0
8039;Totaal re-integratievoorzieningen;Gemert-Bakel;2016 december;0.0;10.0
8040;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 januari;0.0;0.0
8041;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 februari;0.0;10.0
8042;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 maart;0.0;10.0
8043;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 april;0.0;0.0
8044;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 mei;0.0;10.0
8045;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 juni;0.0;10.0
8046;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 juli;0.0;0.0
8047;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 augustus;0.0;0.0
8048;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 september;0.0;10.0
8049;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 oktober;0.0;10.0
8050;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 november;0.0;0.0
8051;Totaal re-integratievoorzieningen;Gemert-Bakel;2017 december;0.0;0.0
8052;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 januari;0.0;0.0
8053;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 februari;0.0;0.0
8054;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 maart;0.0;0.0
8055;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 april;0.0;10.0
8056;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 mei;0.0;0.0
8057;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 juni;0.0;0.0
8058;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 juli;0.0;0.0
8059;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 augustus;0.0;0.0
8060;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 september;0.0;0.0
8061;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 oktober;0.0;0.0
8062;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 november;10.0;10.0
8063;Totaal re-integratievoorzieningen;Gemert-Bakel;2018 december;10.0;10.0
8064;Totaal re-integratievoorzieningen;Gennep;2015 januari;0.0;0.0
8065;Totaal re-integratievoorzieningen;Gennep;2015 februari;0.0;0.0
8066;Totaal re-integratievoorzieningen;Gennep;2015 maart;0.0;0.0
8067;Totaal re-integratievoorzieningen;Gennep;2015 april;0.0;0.0
8068;Totaal re-integratievoorzieningen;Gennep;2015 mei;0.0;0.0
8069;Totaal re-integratievoorzieningen;Gennep;2015 juni;0.0;0.0
8070;Totaal re-integratievoorzieningen;Gennep;2015 juli;0.0;0.0
8071;Totaal re-integratievoorzieningen;Gennep;2015 augustus;0.0;0.0
8072;Totaal re-integratievoorzieningen;Gennep;2015 september;0.0;0.0
8073;Totaal re-integratievoorzieningen;Gennep;2015 oktober;0.0;0.0
8074;Totaal re-integratievoorzieningen;Gennep;2015 november;10.0;0.0
8075;Totaal re-integratievoorzieningen;Gennep;2015 december;0.0;0.0
8076;Totaal re-integratievoorzieningen;Gennep;2016 januari;0.0;0.0
8077;Totaal re-integratievoorzieningen;Gennep;2016 februari;0.0;0.0
8078;Totaal re-integratievoorzieningen;Gennep;2016 maart;0.0;0.0
8079;Totaal re-integratievoorzieningen;Gennep;2016 april;0.0;0.0
8080;Totaal re-integratievoorzieningen;Gennep;2016 mei;20.0;0.0
8081;Totaal re-integratievoorzieningen;Gennep;2016 juni;0.0;0.0
8082;Totaal re-integratievoorzieningen;Gennep;2016 juli;0.0;0.0
8083;Totaal re-integratievoorzieningen;Gennep;2016 augustus;0.0;0.0
8084;Totaal re-integratievoorzieningen;Gennep;2016 september;10.0;0.0
8085;Totaal re-integratievoorzieningen;Gennep;2016 oktober;0.0;0.0
8086;Totaal re-integratievoorzieningen;Gennep;2016 november;0.0;0.0
8087;Totaal re-integratievoorzieningen;Gennep;2016 december;10.0;0.0
8088;Totaal re-integratievoorzieningen;Gennep;2017 januari;10.0;0.0
8089;Totaal re-integratievoorzieningen;Gennep;2017 februari;0.0;0.0
8090;Totaal re-integratievoorzieningen;Gennep;2017 maart;10.0;0.0
8091;Totaal re-integratievoorzieningen;Gennep;2017 april;0.0;0.0
8092;Totaal re-integratievoorzieningen;Gennep;2017 mei;0.0;0.0
8093;Totaal re-integratievoorzieningen;Gennep;2017 juni;10.0;0.0
8094;Totaal re-integratievoorzieningen;Gennep;2017 juli;0.0;0.0
8095;Totaal re-integratievoorzieningen;Gennep;2017 augustus;0.0;0.0
8096;Totaal re-integratievoorzieningen;Gennep;2017 september;0.0;0.0
8097;Totaal re-integratievoorzieningen;Gennep;2017 oktober;0.0;0.0
8098;Totaal re-integratievoorzieningen;Gennep;2017 november;0.0;0.0
8099;Totaal re-integratievoorzieningen;Gennep;2017 december;0.0;0.0
8100;Totaal re-integratievoorzieningen;Gennep;2018 januari;0.0;0.0
8101;Totaal re-integratievoorzieningen;Gennep;2018 februari;0.0;0.0
8102;Totaal re-integratievoorzieningen;Gennep;2018 maart;0.0;0.0
8103;Totaal re-integratievoorzieningen;Gennep;2018 april;0.0;0.0
8104;Totaal re-integratievoorzieningen;Gennep;2018 mei;0.0;0.0
8105;Totaal re-integratievoorzieningen;Gennep;2018 juni;0.0;0.0
8106;Totaal re-integratievoorzieningen;Gennep;2018 juli;10.0;0.0
8107;Totaal re-integratievoorzieningen;Gennep;2018 augustus;0.0;0.0
8108;Totaal re-integratievoorzieningen;Gennep;2018 september;0.0;0.0
8109;Totaal re-integratievoorzieningen;Gennep;2018 oktober;0.0;0.0
8110;Totaal re-integratievoorzieningen;Gennep;2018 november;0.0;0.0
8111;Totaal re-integratievoorzieningen;Gennep;2018 december;0.0;0.0
8112;Totaal re-integratievoorzieningen;Giessenlanden;2015 januari;10.0;0.0
8113;Totaal re-integratievoorzieningen;Giessenlanden;2015 februari;10.0;10.0
8114;Totaal re-integratievoorzieningen;Giessenlanden;2015 maart;10.0;10.0
8115;Totaal re-integratievoorzieningen;Giessenlanden;2015 april;10.0;10.0
8116;Totaal re-integratievoorzieningen;Giessenlanden;2015 mei;10.0;10.0
8117;Totaal re-integratievoorzieningen;Giessenlanden;2015 juni;10.0;0.0
8118;Totaal re-integratievoorzieningen;Giessenlanden;2015 juli;0.0;0.0
8119;Totaal re-integratievoorzieningen;Giessenlanden;2015 augustus;0.0;0.0
8120;Totaal re-integratievoorzieningen;Giessenlanden;2015 september;0.0;0.0
8121;Totaal re-integratievoorzieningen;Giessenlanden;2015 oktober;0.0;0.0
8122;Totaal re-integratievoorzieningen;Giessenlanden;2015 november;0.0;0.0
8123;Totaal re-integratievoorzieningen;Giessenlanden;2015 december;0.0;0.0
8124;Totaal re-integratievoorzieningen;Giessenlanden;2016 januari;10.0;0.0
8125;Totaal re-integratievoorzieningen;Giessenlanden;2016 februari;10.0;10.0
8126;Totaal re-integratievoorzieningen;Giessenlanden;2016 maart;10.0;0.0
8127;Totaal re-integratievoorzieningen;Giessenlanden;2016 april;0.0;10.0
8128;Totaal re-integratievoorzieningen;Giessenlanden;2016 mei;10.0;10.0
8129;Totaal re-integratievoorzieningen;Giessenlanden;2016 juni;10.0;10.0
8130;Totaal re-integratievoorzieningen;Giessenlanden;2016 juli;10.0;0.0
8131;Totaal re-integratievoorzieningen;Giessenlanden;2016 augustus;0.0;0.0
8132;Totaal re-integratievoorzieningen;Giessenlanden;2016 september;0.0;0.0
8133;Totaal re-integratievoorzieningen;Giessenlanden;2016 oktober;0.0;0.0
8134;Totaal re-integratievoorzieningen;Giessenlanden;2016 november;10.0;10.0
8135;Totaal re-integratievoorzieningen;Giessenlanden;2016 december;0.0;10.0
8136;Totaal re-integratievoorzieningen;Giessenlanden;2017 januari;0.0;0.0
8137;Totaal re-integratievoorzieningen;Giessenlanden;2017 februari;0.0;10.0
8138;Totaal re-integratievoorzieningen;Giessenlanden;2017 maart;0.0;0.0
8139;Totaal re-integratievoorzieningen;Giessenlanden;2017 april;0.0;0.0
8140;Totaal re-integratievoorzieningen;Giessenlanden;2017 mei;0.0;0.0
8141;Totaal re-integratievoorzieningen;Giessenlanden;2017 juni;0.0;10.0
8142;Totaal re-integratievoorzieningen;Giessenlanden;2017 juli;0.0;10.0
8143;Totaal re-integratievoorzieningen;Giessenlanden;2017 augustus;0.0;0.0
8144;Totaal re-integratievoorzieningen;Giessenlanden;2017 september;0.0;0.0
8145;Totaal re-integratievoorzieningen;Giessenlanden;2017 oktober;10.0;0.0
8146;Totaal re-integratievoorzieningen;Giessenlanden;2017 november;0.0;0.0
8147;Totaal re-integratievoorzieningen;Giessenlanden;2017 december;0.0;10.0
8148;Totaal re-integratievoorzieningen;Giessenlanden;2018 januari;0.0;0.0
8149;Totaal re-integratievoorzieningen;Giessenlanden;2018 februari;0.0;10.0
8150;Totaal re-integratievoorzieningen;Giessenlanden;2018 maart;0.0;0.0
8151;Totaal re-integratievoorzieningen;Giessenlanden;2018 april;0.0;0.0
8152;Totaal re-integratievoorzieningen;Giessenlanden;2018 mei;0.0;0.0
8153;Totaal re-integratievoorzieningen;Giessenlanden;2018 juni;0.0;0.0
8154;Totaal re-integratievoorzieningen;Giessenlanden;2018 juli;0.0;10.0
8155;Totaal re-integratievoorzieningen;Giessenlanden;2018 augustus;0.0;0.0
8156;Totaal re-integratievoorzieningen;Giessenlanden;2018 september;0.0;0.0
8157;Totaal re-integratievoorzieningen;Giessenlanden;2018 oktober;0.0;10.0
8158;Totaal re-integratievoorzieningen;Giessenlanden;2018 november;0.0;0.0
8159;Totaal re-integratievoorzieningen;Giessenlanden;2018 december;0.0;0.0
8160;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 januari;40.0;10.0
8161;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 februari;20.0;10.0
8162;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 maart;20.0;20.0
8163;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 april;10.0;10.0
8164;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 mei;10.0;0.0
8165;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 juni;10.0;0.0
8166;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 juli;0.0;10.0
8167;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 augustus;0.0;0.0
8168;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 september;10.0;10.0
8169;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 oktober;0.0;0.0
8170;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 november;20.0;0.0
8171;Totaal re-integratievoorzieningen;Gilze en Rijen;2015 december;10.0;0.0
8172;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 januari;10.0;0.0
8173;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 februari;30.0;60.0
8174;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 maart;30.0;60.0
8175;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 april;10.0;0.0
8176;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 mei;10.0;10.0
8177;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 juni;20.0;30.0
8178;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 juli;10.0;10.0
8179;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 augustus;10.0;10.0
8180;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 september;50.0;10.0
8181;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 oktober;20.0;10.0
8182;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 november;20.0;10.0
8183;Totaal re-integratievoorzieningen;Gilze en Rijen;2016 december;10.0;20.0
8184;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 januari;10.0;10.0
8185;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 februari;10.0;0.0
8186;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 maart;10.0;20.0
8187;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 april;0.0;0.0
8188;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 mei;30.0;20.0
8189;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 juni;10.0;20.0
8190;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 juli;20.0;10.0
8191;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 augustus;10.0;0.0
8192;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 september;10.0;10.0
8193;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 oktober;10.0;10.0
8194;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 november;30.0;30.0
8195;Totaal re-integratievoorzieningen;Gilze en Rijen;2017 december;10.0;20.0
8196;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 januari;30.0;20.0
8197;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 februari;80.0;60.0
8198;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 maart;20.0;10.0
8199;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 april;30.0;10.0
8200;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 mei;30.0;10.0
8201;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 juni;30.0;20.0
8202;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 juli;10.0;10.0
8203;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 augustus;20.0;20.0
8204;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 september;20.0;30.0
8205;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 oktober;50.0;30.0
8206;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 november;30.0;10.0
8207;Totaal re-integratievoorzieningen;Gilze en Rijen;2018 december;20.0;20.0
8208;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 januari;10.0;0.0
8209;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 februari;0.0;0.0
8210;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 maart;0.0;0.0
8211;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 april;10.0;0.0
8212;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 mei;0.0;0.0
8213;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 juni;10.0;0.0
8214;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 juli;0.0;0.0
8215;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 augustus;0.0;10.0
8216;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 september;0.0;0.0
8217;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 oktober;0.0;0.0
8218;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 november;0.0;0.0
8219;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2015 december;0.0;0.0
8220;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 januari;0.0;0.0
8221;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 februari;0.0;0.0
8222;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 maart;0.0;0.0
8223;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 april;0.0;0.0
8224;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 mei;0.0;0.0
8225;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 juni;0.0;0.0
8226;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 juli;0.0;0.0
8227;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 augustus;0.0;0.0
8228;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 september;30.0;140.0
8229;Totaal re-integratievoorzieningen;Goeree-Overflakkee;2016 oktober;30.0;20.0
