ID;InstitutioneleSectoren;TransactiesEnSaldi;Perioden;OverheidsproductieEnConsumptie_1
5854;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2020;6630
5855;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2021;6942
5856;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2022;7915
5857;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2023;8332
5858;Overige lokale overheden;D29 Niet-productgebonden belastingen;1995;64
5859;Overige lokale overheden;D29 Niet-productgebonden belastingen;1996;66
5860;Overige lokale overheden;D29 Niet-productgebonden belastingen;1997;73
5861;Overige lokale overheden;D29 Niet-productgebonden belastingen;1998;71
5862;Overige lokale overheden;D29 Niet-productgebonden belastingen;1999;76
5863;Overige lokale overheden;D29 Niet-productgebonden belastingen;2000;79
5864;Overige lokale overheden;D29 Niet-productgebonden belastingen;2001;80
5865;Overige lokale overheden;D29 Niet-productgebonden belastingen;2002;90
5866;Overige lokale overheden;D29 Niet-productgebonden belastingen;2003;99
5867;Overige lokale overheden;D29 Niet-productgebonden belastingen;2004;109
5868;Overige lokale overheden;D29 Niet-productgebonden belastingen;2005;116
5869;Overige lokale overheden;D29 Niet-productgebonden belastingen;2006;136
5870;Overige lokale overheden;D29 Niet-productgebonden belastingen;2007;148
5871;Overige lokale overheden;D29 Niet-productgebonden belastingen;2008;164
5872;Overige lokale overheden;D29 Niet-productgebonden belastingen;2009;183
5873;Overige lokale overheden;D29 Niet-productgebonden belastingen;2010;199
5874;Overige lokale overheden;D29 Niet-productgebonden belastingen;2011;204
5875;Overige lokale overheden;D29 Niet-productgebonden belastingen;2012;177
5876;Overige lokale overheden;D29 Niet-productgebonden belastingen;2013;145
5877;Overige lokale overheden;D29 Niet-productgebonden belastingen;2014;152
5878;Overige lokale overheden;D29 Niet-productgebonden belastingen;2015;223
5879;Overige lokale overheden;D29 Niet-productgebonden belastingen;2016;223
5880;Overige lokale overheden;D29 Niet-productgebonden belastingen;2017;209
5881;Overige lokale overheden;D29 Niet-productgebonden belastingen;2018;218
5882;Overige lokale overheden;D29 Niet-productgebonden belastingen;2019;202
5883;Overige lokale overheden;D29 Niet-productgebonden belastingen;2020;198
5884;Overige lokale overheden;D29 Niet-productgebonden belastingen;2021;225
5885;Overige lokale overheden;D29 Niet-productgebonden belastingen;2022;237
5886;Overige lokale overheden;D29 Niet-productgebonden belastingen;2023;255
5887;Overige lokale overheden;D39 Subsidies niet-productgebonden;1995;-7
5888;Overige lokale overheden;D39 Subsidies niet-productgebonden;1996;-22
5889;Overige lokale overheden;D39 Subsidies niet-productgebonden;1997;-27
5890;Overige lokale overheden;D39 Subsidies niet-productgebonden;1998;-30
5891;Overige lokale overheden;D39 Subsidies niet-productgebonden;1999;-44
5892;Overige lokale overheden;D39 Subsidies niet-productgebonden;2000;-56
5893;Overige lokale overheden;D39 Subsidies niet-productgebonden;2001;-84
5894;Overige lokale overheden;D39 Subsidies niet-productgebonden;2002;-97
5895;Overige lokale overheden;D39 Subsidies niet-productgebonden;2003;-100
5896;Overige lokale overheden;D39 Subsidies niet-productgebonden;2004;-194
5897;Overige lokale overheden;D39 Subsidies niet-productgebonden;2005;-144
5898;Overige lokale overheden;D39 Subsidies niet-productgebonden;2006;-139
5899;Overige lokale overheden;D39 Subsidies niet-productgebonden;2007;-134
5900;Overige lokale overheden;D39 Subsidies niet-productgebonden;2008;-136
5901;Overige lokale overheden;D39 Subsidies niet-productgebonden;2009;-168
5902;Overige lokale overheden;D39 Subsidies niet-productgebonden;2010;-151
5903;Overige lokale overheden;D39 Subsidies niet-productgebonden;2011;-137
5904;Overige lokale overheden;D39 Subsidies niet-productgebonden;2012;-119
5905;Overige lokale overheden;D39 Subsidies niet-productgebonden;2013;-38
5906;Overige lokale overheden;D39 Subsidies niet-productgebonden;2014;-20
5907;Overige lokale overheden;D39 Subsidies niet-productgebonden;2015;-17
5908;Overige lokale overheden;D39 Subsidies niet-productgebonden;2016;-21
5909;Overige lokale overheden;D39 Subsidies niet-productgebonden;2017;-33
5910;Overige lokale overheden;D39 Subsidies niet-productgebonden;2018;-36
5911;Overige lokale overheden;D39 Subsidies niet-productgebonden;2019;-35
5912;Overige lokale overheden;D39 Subsidies niet-productgebonden;2020;-291
5913;Overige lokale overheden;D39 Subsidies niet-productgebonden;2021;-245
5914;Overige lokale overheden;D39 Subsidies niet-productgebonden;2022;-152
5915;Overige lokale overheden;D39 Subsidies niet-productgebonden;2023;-108
5916;Overige lokale overheden;B2n Netto exploitatieoverschot;1995;0
5917;Overige lokale overheden;B2n Netto exploitatieoverschot;1996;0
5918;Overige lokale overheden;B2n Netto exploitatieoverschot;1997;0
5919;Overige lokale overheden;B2n Netto exploitatieoverschot;1998;0
5920;Overige lokale overheden;B2n Netto exploitatieoverschot;1999;0
5921;Overige lokale overheden;B2n Netto exploitatieoverschot;2000;0
5922;Overige lokale overheden;B2n Netto exploitatieoverschot;2001;0
5923;Overige lokale overheden;B2n Netto exploitatieoverschot;2002;0
5924;Overige lokale overheden;B2n Netto exploitatieoverschot;2003;0
5925;Overige lokale overheden;B2n Netto exploitatieoverschot;2004;0
5926;Overige lokale overheden;B2n Netto exploitatieoverschot;2005;0
5927;Overige lokale overheden;B2n Netto exploitatieoverschot;2006;0
5928;Overige lokale overheden;B2n Netto exploitatieoverschot;2007;0
5929;Overige lokale overheden;B2n Netto exploitatieoverschot;2008;0
5930;Overige lokale overheden;B2n Netto exploitatieoverschot;2009;0
5931;Overige lokale overheden;B2n Netto exploitatieoverschot;2010;0
5932;Overige lokale overheden;B2n Netto exploitatieoverschot;2011;0
5933;Overige lokale overheden;B2n Netto exploitatieoverschot;2012;0
5934;Overige lokale overheden;B2n Netto exploitatieoverschot;2013;0
5935;Overige lokale overheden;B2n Netto exploitatieoverschot;2014;0
5936;Overige lokale overheden;B2n Netto exploitatieoverschot;2015;0
5937;Overige lokale overheden;B2n Netto exploitatieoverschot;2016;0
5938;Overige lokale overheden;B2n Netto exploitatieoverschot;2017;0
5939;Overige lokale overheden;B2n Netto exploitatieoverschot;2018;0
5940;Overige lokale overheden;B2n Netto exploitatieoverschot;2019;0
5941;Overige lokale overheden;B2n Netto exploitatieoverschot;2020;0
5942;Overige lokale overheden;B2n Netto exploitatieoverschot;2021;0
5943;Overige lokale overheden;B2n Netto exploitatieoverschot;2022;0
5944;Overige lokale overheden;B2n Netto exploitatieoverschot;2023;0
5945;Overige lokale overheden;P3 Consumptieve bestedingen;1995;14241
5946;Overige lokale overheden;P3 Consumptieve bestedingen;1996;14411
5947;Overige lokale overheden;P3 Consumptieve bestedingen;1997;15368
5948;Overige lokale overheden;P3 Consumptieve bestedingen;1998;16140
5949;Overige lokale overheden;P3 Consumptieve bestedingen;1999;17133
5950;Overige lokale overheden;P3 Consumptieve bestedingen;2000;18159
5951;Overige lokale overheden;P3 Consumptieve bestedingen;2001;19609
5952;Overige lokale overheden;P3 Consumptieve bestedingen;2002;20876
5953;Overige lokale overheden;P3 Consumptieve bestedingen;2003;22360
5954;Overige lokale overheden;P3 Consumptieve bestedingen;2004;23435
5955;Overige lokale overheden;P3 Consumptieve bestedingen;2005;24565
5956;Overige lokale overheden;P3 Consumptieve bestedingen;2006;25504
5957;Overige lokale overheden;P3 Consumptieve bestedingen;2007;27499
5958;Overige lokale overheden;P3 Consumptieve bestedingen;2008;29700
5959;Overige lokale overheden;P3 Consumptieve bestedingen;2009;31590
5960;Overige lokale overheden;P3 Consumptieve bestedingen;2010;32383
5961;Overige lokale overheden;P3 Consumptieve bestedingen;2011;32239
5962;Overige lokale overheden;P3 Consumptieve bestedingen;2012;32426
5963;Overige lokale overheden;P3 Consumptieve bestedingen;2013;27949
5964;Overige lokale overheden;P3 Consumptieve bestedingen;2014;28538
5965;Overige lokale overheden;P3 Consumptieve bestedingen;2015;29041
5966;Overige lokale overheden;P3 Consumptieve bestedingen;2016;30005
5967;Overige lokale overheden;P3 Consumptieve bestedingen;2017;30557
5968;Overige lokale overheden;P3 Consumptieve bestedingen;2018;31495
5969;Overige lokale overheden;P3 Consumptieve bestedingen;2019;32746
5970;Overige lokale overheden;P3 Consumptieve bestedingen;2020;34290
5971;Overige lokale overheden;P3 Consumptieve bestedingen;2021;36779
5972;Overige lokale overheden;P3 Consumptieve bestedingen;2022;39795
5973;Overige lokale overheden;P3 Consumptieve bestedingen;2023;42568
5974;Overige lokale overheden;P31 Individuele consumptieve bestedingen;1995;9636
5975;Overige lokale overheden;P31 Individuele consumptieve bestedingen;1996;9899
5976;Overige lokale overheden;P31 Individuele consumptieve bestedingen;1997;10319
5977;Overige lokale overheden;P31 Individuele consumptieve bestedingen;1998;10857
5978;Overige lokale overheden;P31 Individuele consumptieve bestedingen;1999;11572
5979;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2000;12352
5980;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2001;13623
5981;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2002;14946
5982;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2003;16255
5983;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2004;17239
5984;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2005;18298
5985;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2006;19634
5986;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2007;21220
5987;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2008;23220
5988;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2009;25165
5989;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2010;26235
5990;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2011;26271
5991;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2012;26258
5992;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2013;26220
5993;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2014;26663
5994;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2015;26997
5995;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2016;27795
5996;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2017;28516
5997;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2018;29522
5998;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2019;30658
5999;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2020;32074
6000;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2021;34395
6001;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2022;37001
6002;Overige lokale overheden;P31 Individuele consumptieve bestedingen;2023;39614
6003;Overige lokale overheden;D631 Overdrachten niet-marktproducten;1995;9636
6004;Overige lokale overheden;D631 Overdrachten niet-marktproducten;1996;9899
6005;Overige lokale overheden;D631 Overdrachten niet-marktproducten;1997;10319
6006;Overige lokale overheden;D631 Overdrachten niet-marktproducten;1998;10857
6007;Overige lokale overheden;D631 Overdrachten niet-marktproducten;1999;11572
6008;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2000;12352
6009;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2001;13623
6010;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2002;14946
6011;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2003;16255
6012;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2004;17239
6013;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2005;18298
6014;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2006;19634
6015;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2007;21220
6016;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2008;23220
6017;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2009;25165
6018;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2010;26235
6019;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2011;26271
6020;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2012;26258
6021;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2013;26220
6022;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2014;26663
6023;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2015;26997
6024;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2016;27795
6025;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2017;28516
6026;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2018;29522
6027;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2019;30658
6028;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2020;32074
6029;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2021;34395
6030;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2022;37001
6031;Overige lokale overheden;D631 Overdrachten niet-marktproducten;2023;39614
6032;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);1995;0
6033;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);1996;0
6034;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);1997;0
6035;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);1998;0
6036;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);1999;0
6037;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2000;0
6038;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2001;0
6039;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2002;0
6040;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2003;0
6041;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2004;0
6042;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2005;0
6043;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2006;0
6044;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2007;0
6045;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2008;0
6046;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2009;0
6047;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2010;0
6048;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2011;0
6049;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2012;0
6050;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2013;0
6051;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2014;0
6052;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2015;0
6053;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2016;0
6054;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2017;0
6055;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2018;0
6056;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2019;0
6057;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2020;0
6058;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2021;0
6059;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2022;0
6060;Overige lokale overheden;D632 Uitkeringen in natura (aangekocht);2023;0
6061;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;1995;4605
6062;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;1996;4512
6063;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;1997;5049
6064;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;1998;5283
6065;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;1999;5561
6066;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2000;5807
6067;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2001;5986
6068;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2002;5930
6069;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2003;6105
6070;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2004;6196
6071;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2005;6267
6072;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2006;5870
6073;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2007;6279
6074;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2008;6480
6075;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2009;6425
6076;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2010;6148
6077;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2011;5968
6078;Overige lokale overheden;P32 Collectieve consumptieve bestedingen;2012;6168
