ID;Geslacht;Verblijfsjaar;Onderwijssoort;Studierichting;Opleidingsfase;Perioden;TotaalIngeschrevenen_1;TotaalNietInternationaleStudenten_2;TotaalInternationaleStudenten_3
7738;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;08 Landbouw, diergeneeskunde en -verz...;Master- en vervolgopleidingen;2023/'24;0;0;0
7739;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;08 Landbouw, diergeneeskunde en -verz...;Master- en vervolgopleidingen;2024/'25;0;0;0
7740;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2005/'06;13440;12630;800
7741;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2006/'07;14090;13240;850
7742;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2007/'08;14630;13750;870
7743;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2008/'09;14740;13750;990
7744;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2009/'10;15910;14810;1100
7745;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2010/'11;17210;16040;1170
7746;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2011/'12;18170;16990;1180
7747;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2012/'13;18790;17580;1210
7748;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2013/'14;20020;18930;1090
7749;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2014/'15;20050;19030;1030
7750;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2015/'16;19520;18520;1000
7751;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2016/'17;19570;18620;960
7752;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2017/'18;19710;18770;940
7753;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2018/'19;19730;18770;960
7754;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2019/'20;20140;19180;970
7755;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2020/'21;21800;20740;1060
7756;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2021/'22;22600;21540;1070
7757;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2022/'23;22300;21200;1100
7758;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2023/'24;21490;20390;1100
7759;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Totaal opleidingsfase;2024/'25;21380;20260;1120
7760;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2005/'06;13310;12510;800
7761;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2006/'07;13920;13080;840
7762;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2007/'08;14430;13560;870
7763;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2008/'09;14520;13540;980
7764;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2009/'10;15660;14570;1090
7765;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2010/'11;16950;15790;1160
7766;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2011/'12;17890;16720;1180
7767;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2012/'13;18510;17310;1200
7768;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2013/'14;19760;18680;1090
7769;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2014/'15;19790;18770;1020
7770;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2015/'16;19290;18300;1000
7771;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2016/'17;19320;18370;950
7772;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2017/'18;19420;18480;940
7773;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2018/'19;19370;18410;960
7774;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2019/'20;19730;18770;960
7775;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2020/'21;21330;20280;1050
7776;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2021/'22;22130;21070;1060
7777;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2022/'23;21850;20770;1080
7778;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2023/'24;21050;19970;1090
7779;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Bachelor- en doctoraalopleidingen;2024/'25;20930;19820;1110
7780;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2005/'06;130;130;0
7781;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2006/'07;160;160;0
7782;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2007/'08;200;190;10
7783;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2008/'09;220;210;10
7784;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2009/'10;250;240;10
7785;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2010/'11;260;260;0
7786;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2011/'12;280;270;10
7787;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2012/'13;280;280;0
7788;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2013/'14;260;250;0
7789;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2014/'15;260;260;0
7790;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2015/'16;230;220;0
7791;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2016/'17;260;250;0
7792;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2017/'18;290;290;0
7793;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2018/'19;360;360;0
7794;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2019/'20;410;410;0
7795;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2020/'21;470;470;10
7796;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2021/'22;480;470;10
7797;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2022/'23;450;430;20
7798;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2023/'24;440;420;10
7799;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;Master- en vervolgopleidingen;2024/'25;450;440;10
7800;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2005/'06;15430;14580;850
7801;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2006/'07;16710;15720;990
7802;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2007/'08;17520;16410;1120
7803;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2008/'09;18300;17040;1260
7804;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2009/'10;19520;18100;1430
7805;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2010/'11;20130;18530;1600
7806;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2011/'12;20430;18830;1600
7807;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2012/'13;20620;19010;1600
7808;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2013/'14;22070;20490;1580
7809;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2014/'15;22480;20850;1630
7810;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2015/'16;22150;20480;1670
7811;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2016/'17;22370;20700;1670
7812;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2017/'18;22470;20640;1840
7813;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2018/'19;21710;19820;1890
7814;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2019/'20;21420;19490;1930
7815;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2020/'21;21710;19870;1850
7816;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2021/'22;21110;19290;1830
7817;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2022/'23;20140;18320;1820
7818;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2023/'24;19240;17400;1840
7819;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Totaal opleidingsfase;2024/'25;18850;17050;1800
7820;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2005/'06;15430;14580;850
7821;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2006/'07;16710;15720;990
7822;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2007/'08;17520;16410;1120
7823;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2008/'09;18300;17040;1260
7824;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2009/'10;19520;18100;1430
7825;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2010/'11;20130;18530;1600
7826;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2011/'12;20430;18830;1600
7827;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2012/'13;20620;19010;1600
7828;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2013/'14;22070;20490;1580
7829;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2014/'15;22480;20850;1630
7830;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2015/'16;22140;20470;1670
7831;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2016/'17;22340;20670;1670
7832;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2017/'18;22380;20570;1820
7833;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2018/'19;21490;19680;1810
7834;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2019/'20;21120;19320;1810
7835;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2020/'21;21440;19670;1770
7836;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2021/'22;20770;19060;1720
7837;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2022/'23;19770;18110;1660
7838;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2023/'24;18790;17190;1600
7839;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Bachelor- en doctoraalopleidingen;2024/'25;18380;16820;1560
7840;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2005/'06;0;0;0
7841;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2006/'07;0;0;0
7842;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2007/'08;0;0;0
7843;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2008/'09;0;0;0
7844;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2009/'10;0;0;0
7845;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2010/'11;0;0;0
7846;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2011/'12;0;0;0
7847;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2012/'13;0;0;0
7848;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2013/'14;0;0;0
7849;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2014/'15;0;0;0
7850;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2015/'16;10;10;0
7851;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2016/'17;30;30;0
7852;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2017/'18;90;70;20
7853;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2018/'19;220;140;80
7854;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2019/'20;300;170;120
7855;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2020/'21;270;190;80
7856;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2021/'22;340;230;110
7857;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2022/'23;370;210;160
7858;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2023/'24;450;220;240
7859;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;10 Dienstverlening;Master- en vervolgopleidingen;2024/'25;480;230;250
7860;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2005/'06;0;0;0
7861;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2006/'07;0;0;0
7862;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2007/'08;0;0;0
7863;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2008/'09;0;0;0
7864;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2009/'10;0;0;0
7865;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2010/'11;0;0;0
7866;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2011/'12;0;0;0
7867;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2012/'13;0;0;0
7868;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2013/'14;0;0;0
7869;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2014/'15;0;0;0
7870;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2015/'16;0;0;0
7871;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2016/'17;0;0;0
7872;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2017/'18;0;0;0
7873;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2018/'19;0;0;0
7874;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2019/'20;0;0;0
7875;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2020/'21;0;0;0
7876;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2021/'22;0;0;0
7877;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2022/'23;0;0;0
7878;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2023/'24;0;0;0
7879;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Totaal opleidingsfase;2024/'25;0;0;0
7880;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2005/'06;0;0;0
7881;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2006/'07;0;0;0
7882;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2007/'08;0;0;0
7883;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2008/'09;0;0;0
7884;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2009/'10;0;0;0
7885;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2010/'11;0;0;0
7886;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2011/'12;0;0;0
7887;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2012/'13;0;0;0
7888;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2013/'14;0;0;0
7889;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2014/'15;0;0;0
7890;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2015/'16;0;0;0
7891;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2016/'17;0;0;0
7892;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2017/'18;0;0;0
7893;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2018/'19;0;0;0
7894;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2019/'20;0;0;0
7895;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2020/'21;0;0;0
7896;Mannen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Onderwijsrichting onbekend;Bachelor- en doctoraalopleidingen;2021/'22;0;0;0
