ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;TotaalVoortijdigSchoolverlaters_1;VoortijdigSchoolverlatersVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
9426;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
9427;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2009/'10;10.0;0.0;10.0;0.0;0.0;0.0
9428;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
9429;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2011/'12;10.0;0.0;0.0;0.0;0.0;0.0
9430;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9431;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9432;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9433;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9434;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9435;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9436;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9437;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2019/'20;;;;;;
9438;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2007/'08;960.0;400.0;560.0;450.0;110.0;10.0
9439;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2008/'09;900.0;360.0;550.0;410.0;130.0;10.0
9440;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2009/'10;960.0;380.0;590.0;460.0;120.0;10.0
9441;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2010/'11;1080.0;400.0;690.0;560.0;120.0;10.0
9442;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2011/'12;1060.0;370.0;680.0;540.0;140.0;10.0
9443;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2012/'13;700.0;140.0;560.0;450.0;100.0;10.0
9444;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2013/'14;580.0;110.0;470.0;400.0;60.0;10.0
9445;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2014/'15;540.0;90.0;450.0;380.0;70.0;10.0
9446;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2015/'16;460.0;100.0;370.0;320.0;40.0;10.0
9447;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2016/'17;410.0;70.0;330.0;280.0;50.0;10.0
9448;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2017/'18;390.0;60.0;330.0;290.0;40.0;0.0
9449;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2018/'19;470.0;60.0;410.0;330.0;70.0;20.0
9450;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Zonder startkwalificatie;2019/'20;;;;;;
9451;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
9452;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
9453;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
9454;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2010/'11;10.0;0.0;0.0;0.0;0.0;0.0
9455;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
9456;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9457;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9458;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9459;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9460;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9461;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9462;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9463;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Startkwalificatie onbekend;2019/'20;;;;;;
9464;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2007/'08;1470.0;460.0;1010.0;580.0;420.0;10.0
9465;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2008/'09;1400.0;370.0;1040.0;530.0;500.0;20.0
9466;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2009/'10;1160.0;300.0;860.0;470.0;370.0;20.0
9467;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2010/'11;930.0;210.0;720.0;420.0;280.0;20.0
9468;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2011/'12;790.0;210.0;580.0;340.0;220.0;10.0
9469;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2012/'13;650.0;120.0;540.0;330.0;200.0;10.0
9470;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2013/'14;580.0;110.0;470.0;300.0;150.0;20.0
9471;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2014/'15;550.0;80.0;480.0;330.0;140.0;10.0
9472;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2015/'16;490.0;90.0;400.0;290.0;100.0;10.0
9473;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2016/'17;500.0;70.0;430.0;300.0;120.0;10.0
9474;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2017/'18;470.0;70.0;400.0;260.0;130.0;10.0
9475;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2018/'19;510.0;70.0;440.0;270.0;160.0;10.0
9476;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
9477;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2007/'08;10.0;0.0;10.0;10.0;0.0;0.0
9478;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2008/'09;20.0;0.0;20.0;10.0;10.0;0.0
9479;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2009/'10;10.0;0.0;10.0;10.0;0.0;0.0
9480;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2010/'11;10.0;0.0;10.0;10.0;0.0;0.0
9481;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2011/'12;10.0;0.0;10.0;10.0;0.0;0.0
9482;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2012/'13;10.0;0.0;10.0;0.0;0.0;0.0
9483;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2013/'14;10.0;0.0;10.0;10.0;0.0;0.0
9484;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9485;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9486;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9487;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9488;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9489;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Met startkwalificatie;2019/'20;;;;;;
9490;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2007/'08;1450.0;450.0;1000.0;570.0;420.0;10.0
9491;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2008/'09;1380.0;360.0;1020.0;520.0;490.0;20.0
9492;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2009/'10;1150.0;300.0;850.0;460.0;370.0;20.0
9493;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2010/'11;920.0;210.0;710.0;410.0;280.0;20.0
9494;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2011/'12;780.0;210.0;570.0;340.0;220.0;10.0
9495;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2012/'13;640.0;120.0;530.0;320.0;200.0;10.0
9496;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2013/'14;570.0;110.0;460.0;300.0;140.0;20.0
9497;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2014/'15;550.0;70.0;480.0;330.0;140.0;10.0
9498;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2015/'16;490.0;90.0;400.0;290.0;100.0;10.0
9499;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2016/'17;500.0;70.0;430.0;300.0;120.0;10.0
9500;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2017/'18;470.0;70.0;400.0;260.0;130.0;10.0
9501;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2018/'19;510.0;70.0;440.0;270.0;160.0;10.0
9502;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Zonder startkwalificatie;2019/'20;;;;;;
9503;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
9504;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
9505;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
9506;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
9507;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
9508;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9509;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9510;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9511;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9512;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9513;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9514;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9515;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl niveau 2;Startkwalificatie onbekend;2019/'20;;;;;;
9516;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2007/'08;70.0;20.0;50.0;30.0;20.0;0.0
9517;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2008/'09;50.0;10.0;40.0;20.0;10.0;0.0
9518;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2009/'10;50.0;10.0;40.0;20.0;20.0;0.0
9519;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2010/'11;30.0;0.0;30.0;20.0;10.0;0.0
9520;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2011/'12;40.0;10.0;30.0;10.0;10.0;0.0
9521;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2012/'13;30.0;10.0;20.0;10.0;10.0;0.0
9522;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2013/'14;30.0;0.0;20.0;20.0;10.0;0.0
9523;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2014/'15;20.0;0.0;20.0;10.0;0.0;0.0
9524;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2015/'16;30.0;10.0;20.0;20.0;10.0;0.0
9525;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2016/'17;20.0;10.0;10.0;10.0;10.0;0.0
9526;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2017/'18;20.0;0.0;20.0;20.0;0.0;0.0
9527;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2018/'19;20.0;0.0;20.0;10.0;10.0;0.0
9528;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
9529;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
9530;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
9531;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
9532;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
9533;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
9534;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9535;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9536;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9537;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9538;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9539;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9540;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9541;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2019/'20;;;;;;
9542;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2007/'08;70.0;20.0;40.0;30.0;10.0;0.0
9543;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2008/'09;50.0;10.0;40.0;20.0;10.0;0.0
9544;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2009/'10;50.0;10.0;40.0;20.0;20.0;0.0
9545;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2010/'11;30.0;0.0;30.0;20.0;10.0;0.0
9546;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2011/'12;40.0;10.0;30.0;10.0;10.0;0.0
9547;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2012/'13;30.0;10.0;20.0;10.0;10.0;0.0
9548;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2013/'14;30.0;0.0;20.0;20.0;10.0;0.0
9549;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2014/'15;20.0;0.0;20.0;10.0;0.0;0.0
9550;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2015/'16;30.0;10.0;20.0;20.0;10.0;0.0
