ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;StabilisatieVanEenCrisissituatie_10;Diagnostiek_11;Begeleiden_12;Behandelen_13;GemeentelijkeToegang_14;Huisarts_15;Jeugdarts_16;GecertificeerdeInstelling_17;MedischSpecialist_18;RechterOfficierVanJustitie_19;GeenVerwijzer_20;VerwijzerOnbekend_21;Gemeentenaam_22;SoortRegio_23;Codering_24;IndelingswijzigingWijken_25
7816;Totaal alle jeugdzorg in natura;Sint Anthonis;2e halfjaar 2018;195.0;;105.0;85.0;;30.0;150.0;15.0;265.0;;;;;100.0;100.0;;30.0;;;;;Sint Anthonis                           ;Gemeente ;GM1702    ;
7817;Totaal alle jeugdzorg in natura;Sint Anthonis;2018;235.0;;125.0;100.0;;40.0;180.0;15.0;340.0;;;;;120.0;135.0;;40.0;10.0;;;;Sint Anthonis                           ;Gemeente ;GM1702    ;
7818;Totaal alle jeugdzorg in natura;Wijk 00 Sint Anthonis;1e halfjaar 2018;90.0;;50.0;40.0;;20.0;65.0;10.0;120.0;;;;;45.0;40.0;;15.0;;;;;Sint Anthonis                           ;Wijk     ;WK170200  ;1.0
7819;Totaal alle jeugdzorg in natura;Wijk 00 Sint Anthonis;2e halfjaar 2018;85.0;;45.0;35.0;;20.0;55.0;;110.0;;;;;50.0;35.0;;15.0;;;;;Sint Anthonis                           ;Wijk     ;WK170200  ;1.0
7820;Totaal alle jeugdzorg in natura;Wijk 00 Sint Anthonis;2018;100.0;;55.0;45.0;;25.0;70.0;10.0;145.0;;;;;60.0;50.0;;20.0;;;;;Sint Anthonis                           ;Wijk     ;WK170200  ;1.0
7821;Totaal alle jeugdzorg in natura;Wijk 01 Oploo;1e halfjaar 2018;20.0;;10.0;10.0;;;15.0;;30.0;;;;;10.0;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170201  ;1.0
7822;Totaal alle jeugdzorg in natura;Wijk 01 Oploo;2e halfjaar 2018;15.0;;10.0;;;;10.0;;25.0;;;;;10.0;;;;;;;;Sint Anthonis                           ;Wijk     ;WK170201  ;1.0
7823;Totaal alle jeugdzorg in natura;Wijk 01 Oploo;2018;20.0;;10.0;10.0;;;15.0;;35.0;;;;;10.0;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170201  ;1.0
7824;Totaal alle jeugdzorg in natura;Wijk 02 Westerbeek;1e halfjaar 2018;15.0;;10.0;;;;15.0;;20.0;;;;;;15.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170202  ;1.0
7825;Totaal alle jeugdzorg in natura;Wijk 02 Westerbeek;2e halfjaar 2018;15.0;;10.0;;;;15.0;;20.0;;;;;;15.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170202  ;1.0
7826;Totaal alle jeugdzorg in natura;Wijk 02 Westerbeek;2018;20.0;;15.0;;;;20.0;;25.0;;;;;;15.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170202  ;1.0
7827;Totaal alle jeugdzorg in natura;Wijk 03 Stevensbeek;1e halfjaar 2018;10.0;;;;;;10.0;;15.0;;;;;;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170203  ;1.0
7828;Totaal alle jeugdzorg in natura;Wijk 03 Stevensbeek;2e halfjaar 2018;10.0;;;;;;10.0;;15.0;;;;;;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170203  ;1.0
7829;Totaal alle jeugdzorg in natura;Wijk 03 Stevensbeek;2018;15.0;;;10.0;;;15.0;;20.0;;;;;;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170203  ;1.0
7830;Totaal alle jeugdzorg in natura;Wijk 04 Wanroij;1e halfjaar 2018;50.0;;25.0;20.0;;;40.0;;60.0;;;;;20.0;30.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170204  ;1.0
7831;Totaal alle jeugdzorg in natura;Wijk 04 Wanroij;2e halfjaar 2018;50.0;;30.0;20.0;;;40.0;;55.0;;;;;20.0;25.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170204  ;1.0
7832;Totaal alle jeugdzorg in natura;Wijk 04 Wanroij;2018;55.0;;35.0;20.0;;10.0;45.0;;70.0;;;;;25.0;35.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170204  ;1.0
7833;Totaal alle jeugdzorg in natura;Wijk 05 Landhorst;1e halfjaar 2018;15.0;;;10.0;;;10.0;;25.0;;;;;10.0;;;;;;;;Sint Anthonis                           ;Wijk     ;WK170205  ;1.0
7834;Totaal alle jeugdzorg in natura;Wijk 05 Landhorst;2e halfjaar 2018;15.0;;;10.0;;;10.0;;30.0;;;;;10.0;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170205  ;1.0
7835;Totaal alle jeugdzorg in natura;Wijk 05 Landhorst;2018;15.0;;;10.0;;;10.0;;30.0;;;;;10.0;10.0;;;;;;;Sint Anthonis                           ;Wijk     ;WK170205  ;1.0
7836;Totaal alle jeugdzorg in natura;Sint-Michielsgestel;1e halfjaar 2018;475.0;15.0;270.0;185.0;;70.0;365.0;35.0;620.0;;;;;220.0;210.0;30.0;70.0;10.0;;10.0;10.0;Sint-Michielsgestel                     ;Gemeente ;GM0845    ;
7837;Totaal alle jeugdzorg in natura;Sint-Michielsgestel;2e halfjaar 2018;460.0;15.0;265.0;180.0;;70.0;355.0;35.0;635.0;;;;;220.0;215.0;30.0;65.0;20.0;;15.0;10.0;Sint-Michielsgestel                     ;Gemeente ;GM0845    ;
7838;Totaal alle jeugdzorg in natura;Sint-Michielsgestel;2018;535.0;20.0;310.0;210.0;;80.0;415.0;40.0;760.0;;;;;260.0;265.0;35.0;85.0;20.0;;15.0;10.0;Sint-Michielsgestel                     ;Gemeente ;GM0845    ;
7839;Totaal alle jeugdzorg in natura;Wijk 00 Sint-Michielsgestel;1e halfjaar 2018;170.0;;100.0;70.0;;25.0;130.0;10.0;225.0;;;;;70.0;85.0;10.0;25.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084500  ;1.0
7840;Totaal alle jeugdzorg in natura;Wijk 00 Sint-Michielsgestel;2e halfjaar 2018;155.0;;95.0;65.0;;25.0;120.0;15.0;225.0;;;;;70.0;85.0;;30.0;;;10.0;;Sint-Michielsgestel                     ;Wijk     ;WK084500  ;1.0
7841;Totaal alle jeugdzorg in natura;Wijk 00 Sint-Michielsgestel;2018;195.0;;115.0;75.0;;30.0;150.0;15.0;280.0;;;;;85.0;110.0;10.0;35.0;;;10.0;;Sint-Michielsgestel                     ;Wijk     ;WK084500  ;1.0
7842;Totaal alle jeugdzorg in natura;Wijk 01 Gemonde;1e halfjaar 2018;45.0;;20.0;25.0;;;35.0;;60.0;;;;;20.0;20.0;;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084501  ;1.0
7843;Totaal alle jeugdzorg in natura;Wijk 01 Gemonde;2e halfjaar 2018;40.0;;20.0;20.0;;;30.0;;65.0;;;;;20.0;25.0;;;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084501  ;1.0
7844;Totaal alle jeugdzorg in natura;Wijk 01 Gemonde;2018;45.0;;20.0;25.0;;;40.0;;75.0;;;;;25.0;30.0;;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084501  ;1.0
7845;Totaal alle jeugdzorg in natura;Wijk 02 Den Dungen;1e halfjaar 2018;80.0;;45.0;30.0;;10.0;60.0;;110.0;;;;;35.0;35.0;10.0;15.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084502  ;1.0
7846;Totaal alle jeugdzorg in natura;Wijk 02 Den Dungen;2e halfjaar 2018;75.0;;45.0;30.0;;10.0;60.0;;105.0;;;;;35.0;35.0;10.0;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084502  ;1.0
7847;Totaal alle jeugdzorg in natura;Wijk 02 Den Dungen;2018;85.0;;50.0;35.0;;10.0;70.0;;120.0;;;;;40.0;40.0;10.0;15.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084502  ;1.0
7848;Totaal alle jeugdzorg in natura;Wijk 03 Berlicum;1e halfjaar 2018;125.0;10.0;65.0;50.0;;25.0;95.0;10.0;145.0;;;;;60.0;45.0;10.0;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084503  ;1.0
7849;Totaal alle jeugdzorg in natura;Wijk 03 Berlicum;2e halfjaar 2018;130.0;10.0;70.0;50.0;;20.0;100.0;10.0;155.0;;;;;65.0;50.0;10.0;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084503  ;1.0
7850;Totaal alle jeugdzorg in natura;Wijk 03 Berlicum;2018;145.0;10.0;80.0;60.0;;25.0;110.0;10.0;180.0;;;;;75.0;60.0;10.0;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084503  ;1.0
7851;Totaal alle jeugdzorg in natura;Wijk 04 Middelrode;1e halfjaar 2018;45.0;;35.0;10.0;;;35.0;;65.0;;;;;25.0;20.0;;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084504  ;1.0
7852;Totaal alle jeugdzorg in natura;Wijk 04 Middelrode;2e halfjaar 2018;50.0;;35.0;10.0;;;35.0;;65.0;;;;;25.0;25.0;;;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084504  ;1.0
7853;Totaal alle jeugdzorg in natura;Wijk 04 Middelrode;2018;50.0;;35.0;10.0;;10.0;40.0;;75.0;;;;;25.0;25.0;;10.0;;;;;Sint-Michielsgestel                     ;Wijk     ;WK084504  ;1.0
7854;Totaal alle jeugdzorg in natura;Sittard-Geleen;1e halfjaar 2018;2090.0;110.0;1025.0;910.0;45.0;630.0;1305.0;155.0;2955.0;;;;;1025.0;820.0;50.0;320.0;360.0;15.0;20.0;75.0;Sittard-Geleen                          ;Gemeente ;GM1883    ;
7855;Totaal alle jeugdzorg in natura;Sittard-Geleen;2e halfjaar 2018;2170.0;130.0;1100.0;915.0;25.0;650.0;1355.0;160.0;3100.0;;;;;1120.0;870.0;65.0;325.0;365.0;15.0;25.0;80.0;Sittard-Geleen                          ;Gemeente ;GM1883    ;
7856;Totaal alle jeugdzorg in natura;Sittard-Geleen;2018;2405.0;140.0;1195.0;1025.0;45.0;730.0;1505.0;170.0;3600.0;;;;;1255.0;1060.0;70.0;380.0;395.0;25.0;25.0;80.0;Sittard-Geleen                          ;Gemeente ;GM1883    ;
7857;Totaal alle jeugdzorg in natura;Wijk 00 Limbrichterveld;1e halfjaar 2018;140.0;10.0;65.0;65.0;;35.0;90.0;15.0;215.0;;;;;100.0;65.0;;15.0;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188300  ;1.0
7858;Totaal alle jeugdzorg in natura;Wijk 00 Limbrichterveld;2e halfjaar 2018;145.0;10.0;70.0;60.0;;35.0;95.0;15.0;215.0;;;;;100.0;65.0;;20.0;20.0;;;;Sittard-Geleen                          ;Wijk     ;WK188300  ;1.0
7859;Totaal alle jeugdzorg in natura;Wijk 00 Limbrichterveld;2018;155.0;10.0;75.0;70.0;;40.0;100.0;15.0;255.0;;;;;115.0;80.0;;20.0;20.0;;;;Sittard-Geleen                          ;Wijk     ;WK188300  ;1.0
7860;Totaal alle jeugdzorg in natura;Wijk 01 Sittard;1e halfjaar 2018;170.0;;75.0;90.0;;55.0;105.0;10.0;235.0;;;;;90.0;80.0;;20.0;30.0;;;;Sittard-Geleen                          ;Wijk     ;WK188301  ;1.0
7861;Totaal alle jeugdzorg in natura;Wijk 01 Sittard;2e halfjaar 2018;190.0;;80.0;100.0;;60.0;115.0;15.0;255.0;;;;;110.0;85.0;;15.0;30.0;;;;Sittard-Geleen                          ;Wijk     ;WK188301  ;1.0
7862;Totaal alle jeugdzorg in natura;Wijk 01 Sittard;2018;205.0;;85.0;110.0;;65.0;125.0;15.0;290.0;;;;;115.0;100.0;;20.0;30.0;;;;Sittard-Geleen                          ;Wijk     ;WK188301  ;1.0
7863;Totaal alle jeugdzorg in natura;Wijk 02 Overhoven;1e halfjaar 2018;390.0;20.0;200.0;165.0;;140.0;225.0;25.0;520.0;;;;;195.0;160.0;;45.0;75.0;;;15.0;Sittard-Geleen                          ;Wijk     ;WK188302  ;1.0
7864;Totaal alle jeugdzorg in natura;Wijk 02 Overhoven;2e halfjaar 2018;400.0;20.0;210.0;165.0;;135.0;240.0;25.0;550.0;;;;;220.0;165.0;10.0;40.0;70.0;;10.0;15.0;Sittard-Geleen                          ;Wijk     ;WK188302  ;1.0
7865;Totaal alle jeugdzorg in natura;Wijk 02 Overhoven;2018;445.0;25.0;230.0;185.0;;150.0;265.0;25.0;635.0;;;;;250.0;205.0;10.0;50.0;80.0;10.0;10.0;15.0;Sittard-Geleen                          ;Wijk     ;WK188302  ;1.0
7866;Totaal alle jeugdzorg in natura;Wijk 03 Munstergeleen;1e halfjaar 2018;75.0;;40.0;30.0;;25.0;50.0;;95.0;;;;;30.0;40.0;;;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188303  ;1.0
7867;Totaal alle jeugdzorg in natura;Wijk 03 Munstergeleen;2e halfjaar 2018;75.0;;40.0;35.0;;20.0;50.0;;100.0;;;;;35.0;35.0;;;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188303  ;1.0
7868;Totaal alle jeugdzorg in natura;Wijk 03 Munstergeleen;2018;80.0;;40.0;35.0;;25.0;55.0;;110.0;;;;;40.0;45.0;;10.0;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188303  ;1.0
7869;Totaal alle jeugdzorg in natura;Wijk 04 Guttecoven;1e halfjaar 2018;120.0;;70.0;45.0;;20.0;100.0;;140.0;;;;;40.0;55.0;;;25.0;;;;Sittard-Geleen                          ;Wijk     ;WK188304  ;1.0
7870;Totaal alle jeugdzorg in natura;Wijk 04 Guttecoven;2e halfjaar 2018;115.0;;75.0;35.0;;15.0;100.0;;140.0;;;;;45.0;50.0;;;25.0;;;;Sittard-Geleen                          ;Wijk     ;WK188304  ;1.0
7871;Totaal alle jeugdzorg in natura;Wijk 04 Guttecoven;2018;135.0;;85.0;45.0;;20.0;110.0;;160.0;;;;;50.0;65.0;;;25.0;;;;Sittard-Geleen                          ;Wijk     ;WK188304  ;1.0
7872;Totaal alle jeugdzorg in natura;Wijk 05 Geleen;1e halfjaar 2018;635.0;25.0;295.0;305.0;10.0;200.0;385.0;45.0;845.0;;;;;335.0;245.0;10.0;65.0;120.0;;;30.0;Sittard-Geleen                          ;Wijk     ;WK188305  ;1.0
7873;Totaal alle jeugdzorg in natura;Wijk 05 Geleen;2e halfjaar 2018;665.0;30.0;320.0;305.0;;200.0;420.0;45.0;895.0;;;;;355.0;270.0;10.0;80.0;120.0;;;35.0;Sittard-Geleen                          ;Wijk     ;WK188305  ;1.0
7874;Totaal alle jeugdzorg in natura;Wijk 05 Geleen;2018;735.0;35.0;345.0;340.0;10.0;225.0;460.0;50.0;1045.0;;;;;410.0;335.0;15.0;85.0;130.0;10.0;;35.0;Sittard-Geleen                          ;Wijk     ;WK188305  ;1.0
7875;Totaal alle jeugdzorg in natura;Wijk 06 Holtum-Born;1e halfjaar 2018;190.0;;110.0;70.0;;40.0;145.0;;235.0;;;;;75.0;95.0;;10.0;40.0;;;;Sittard-Geleen                          ;Wijk     ;WK188306  ;1.0
7876;Totaal alle jeugdzorg in natura;Wijk 06 Holtum-Born;2e halfjaar 2018;200.0;;125.0;70.0;;50.0;145.0;;255.0;;;;;80.0;105.0;;15.0;40.0;;;10.0;Sittard-Geleen                          ;Wijk     ;WK188306  ;1.0
7877;Totaal alle jeugdzorg in natura;Wijk 06 Holtum-Born;2018;220.0;;140.0;75.0;;55.0;160.0;;290.0;;;;;90.0;125.0;;15.0;40.0;;;10.0;Sittard-Geleen                          ;Wijk     ;WK188306  ;1.0
7878;Totaal alle jeugdzorg in natura;Wijk 07 Obbicht en Papenhoven;1e halfjaar 2018;80.0;;45.0;35.0;;20.0;60.0;;100.0;;;;;35.0;40.0;;;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188307  ;1.0
7879;Totaal alle jeugdzorg in natura;Wijk 07 Obbicht en Papenhoven;2e halfjaar 2018;85.0;;50.0;30.0;;15.0;65.0;;105.0;;;;;40.0;40.0;;;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188307  ;1.0
7880;Totaal alle jeugdzorg in natura;Wijk 07 Obbicht en Papenhoven;2018;95.0;;55.0;35.0;;20.0;70.0;;120.0;;;;;40.0;50.0;;;15.0;;;;Sittard-Geleen                          ;Wijk     ;WK188307  ;1.0
7881;Totaal alle jeugdzorg in natura;Sliedrecht;1e halfjaar 2018;745.0;50.0;400.0;275.0;20.0;170.0;520.0;55.0;1100.0;;;;;180.0;235.0;;60.0;40.0;;485.0;;Sliedrecht                              ;Gemeente ;GM0610    ;
7882;Totaal alle jeugdzorg in natura;Sliedrecht;2e halfjaar 2018;740.0;65.0;415.0;250.0;10.0;165.0;520.0;55.0;1090.0;;;;;180.0;245.0;;65.0;40.0;;460.0;;Sliedrecht                              ;Gemeente ;GM0610    ;
7883;Totaal alle jeugdzorg in natura;Sliedrecht;2018;880.0;70.0;485.0;310.0;20.0;195.0;625.0;65.0;1345.0;;;;;215.0;300.0;;75.0;45.0;;585.0;;Sliedrecht                              ;Gemeente ;GM0610    ;
7884;Totaal alle jeugdzorg in natura;Wijk 01 Sliedrecht-West;1e halfjaar 2018;170.0;10.0;90.0;65.0;;30.0;120.0;25.0;240.0;;;;;25.0;50.0;;10.0;15.0;;110.0;;Sliedrecht                              ;Wijk     ;WK061001  ;1.0
7885;Totaal alle jeugdzorg in natura;Wijk 01 Sliedrecht-West;2e halfjaar 2018;170.0;10.0;95.0;60.0;;30.0;120.0;25.0;230.0;;;;;25.0;55.0;;10.0;10.0;;105.0;;Sliedrecht                              ;Wijk     ;WK061001  ;1.0
7886;Totaal alle jeugdzorg in natura;Wijk 01 Sliedrecht-West;2018;205.0;10.0;115.0;75.0;;35.0;150.0;25.0;290.0;;;;;30.0;65.0;;15.0;15.0;;135.0;;Sliedrecht                              ;Wijk     ;WK061001  ;1.0
7887;Totaal alle jeugdzorg in natura;Wijk 02 Sliedrecht-Centrum;1e halfjaar 2018;250.0;15.0;140.0;90.0;;55.0;190.0;10.0;370.0;;;;;55.0;80.0;;15.0;15.0;;180.0;;Sliedrecht                              ;Wijk     ;WK061002  ;1.0
7888;Totaal alle jeugdzorg in natura;Wijk 02 Sliedrecht-Centrum;2e halfjaar 2018;255.0;20.0;150.0;85.0;;50.0;195.0;10.0;375.0;;;;;50.0;90.0;;20.0;15.0;;175.0;;Sliedrecht                              ;Wijk     ;WK061002  ;1.0
7889;Totaal alle jeugdzorg in natura;Wijk 02 Sliedrecht-Centrum;2018;300.0;20.0;170.0;105.0;;60.0;230.0;10.0;460.0;;;;;65.0;105.0;;20.0;20.0;;225.0;;Sliedrecht                              ;Wijk     ;WK061002  ;1.0
7890;Totaal alle jeugdzorg in natura;Wijk 03 Sliedrecht-Oost;1e halfjaar 2018;265.0;20.0;140.0;100.0;;75.0;170.0;20.0;410.0;;;;;45.0;85.0;;25.0;10.0;;185.0;;Sliedrecht                              ;Wijk     ;WK061003  ;1.0
7891;Totaal alle jeugdzorg in natura;Wijk 03 Sliedrecht-Oost;2e halfjaar 2018;255.0;30.0;140.0;90.0;;70.0;170.0;20.0;390.0;;;;;50.0;85.0;;25.0;10.0;;170.0;;Sliedrecht                              ;Wijk     ;WK061003  ;1.0
7892;Totaal alle jeugdzorg in natura;Wijk 03 Sliedrecht-Oost;2018;310.0;30.0;165.0;105.0;;85.0;205.0;20.0;490.0;;;;;60.0;110.0;;30.0;10.0;;215.0;;Sliedrecht                              ;Wijk     ;WK061003  ;1.0
7893;Totaal alle jeugdzorg in natura;Wijk 04 Sliedrecht-Noord;1e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sliedrecht                              ;Wijk     ;WK061004  ;1.0
7894;Totaal alle jeugdzorg in natura;Wijk 04 Sliedrecht-Noord;2e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sliedrecht                              ;Wijk     ;WK061004  ;1.0
7895;Totaal alle jeugdzorg in natura;Wijk 04 Sliedrecht-Noord;2018;;;;;;;;;;;;;;;;;;;;;;Sliedrecht                              ;Wijk     ;WK061004  ;1.0
7896;Totaal alle jeugdzorg in natura;Sluis;1e halfjaar 2018;370.0;20.0;170.0;180.0;;85.0;245.0;40.0;505.0;;;;;180.0;150.0;30.0;10.0;45.0;;;45.0;Sluis                                   ;Gemeente ;GM1714    ;
7897;Totaal alle jeugdzorg in natura;Sluis;2e halfjaar 2018;415.0;30.0;190.0;195.0;;100.0;275.0;40.0;580.0;;;;;205.0;185.0;30.0;15.0;45.0;;;45.0;Sluis                                   ;Gemeente ;GM1714    ;
7898;Totaal alle jeugdzorg in natura;Sluis;2018;445.0;35.0;205.0;200.0;;110.0;295.0;40.0;660.0;;;;;235.0;210.0;35.0;15.0;55.0;;;45.0;Sluis                                   ;Gemeente ;GM1714    ;
7899;Totaal alle jeugdzorg in natura;Wijk 00 Sluis;1e halfjaar 2018;20.0;;;15.0;;;15.0;;25.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171400  ;1.0
7900;Totaal alle jeugdzorg in natura;Wijk 00 Sluis;2e halfjaar 2018;25.0;;10.0;15.0;;;20.0;;30.0;;;;;10.0;10.0;;;;;;;Sluis                                   ;Wijk     ;WK171400  ;1.0
7901;Totaal alle jeugdzorg in natura;Wijk 00 Sluis;2018;25.0;;10.0;15.0;;;20.0;;35.0;;;;;10.0;10.0;;;;;;;Sluis                                   ;Wijk     ;WK171400  ;1.0
7902;Totaal alle jeugdzorg in natura;Wijk 01 Retranchement;1e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171401  ;1.0
7903;Totaal alle jeugdzorg in natura;Wijk 01 Retranchement;2e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171401  ;1.0
7904;Totaal alle jeugdzorg in natura;Wijk 01 Retranchement;2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171401  ;1.0
7905;Totaal alle jeugdzorg in natura;Wijk 02 Aardenburg;1e halfjaar 2018;30.0;;15.0;15.0;;;25.0;;40.0;;;;;15.0;10.0;;;;;;;Sluis                                   ;Wijk     ;WK171402  ;1.0
7906;Totaal alle jeugdzorg in natura;Wijk 02 Aardenburg;2e halfjaar 2018;40.0;;20.0;15.0;;10.0;30.0;;45.0;;;;;15.0;20.0;;;;;;;Sluis                                   ;Wijk     ;WK171402  ;1.0
7907;Totaal alle jeugdzorg in natura;Wijk 02 Aardenburg;2018;40.0;;20.0;20.0;;10.0;30.0;;55.0;;;;;20.0;20.0;;;;;;;Sluis                                   ;Wijk     ;WK171402  ;1.0
7908;Totaal alle jeugdzorg in natura;Wijk 03 Eede;1e halfjaar 2018;10.0;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171403  ;1.0
7909;Totaal alle jeugdzorg in natura;Wijk 03 Eede;2e halfjaar 2018;10.0;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171403  ;1.0
7910;Totaal alle jeugdzorg in natura;Wijk 03 Eede;2018;10.0;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171403  ;1.0
7911;Totaal alle jeugdzorg in natura;Wijk 04 Sint Kruis;1e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171404  ;1.0
7912;Totaal alle jeugdzorg in natura;Wijk 04 Sint Kruis;2e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171404  ;1.0
7913;Totaal alle jeugdzorg in natura;Wijk 04 Sint Kruis;2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171404  ;1.0
7914;Totaal alle jeugdzorg in natura;Wijk 05 Oostburg;1e halfjaar 2018;90.0;10.0;45.0;35.0;;30.0;50.0;10.0;130.0;;;;;45.0;35.0;10.0;;10.0;;;10.0;Sluis                                   ;Wijk     ;WK171405  ;1.0
7915;Totaal alle jeugdzorg in natura;Wijk 05 Oostburg;2e halfjaar 2018;100.0;10.0;45.0;40.0;;35.0;55.0;10.0;155.0;;;;;55.0;45.0;10.0;;;;;10.0;Sluis                                   ;Wijk     ;WK171405  ;1.0
7916;Totaal alle jeugdzorg in natura;Wijk 05 Oostburg;2018;105.0;15.0;45.0;45.0;;40.0;55.0;10.0;175.0;;;;;65.0;50.0;10.0;;10.0;;;10.0;Sluis                                   ;Wijk     ;WK171405  ;1.0
7917;Totaal alle jeugdzorg in natura;Wijk 06 Zuidzande;1e halfjaar 2018;;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171406  ;1.0
7918;Totaal alle jeugdzorg in natura;Wijk 06 Zuidzande;2e halfjaar 2018;10.0;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171406  ;1.0
7919;Totaal alle jeugdzorg in natura;Wijk 06 Zuidzande;2018;10.0;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171406  ;1.0
7920;Totaal alle jeugdzorg in natura;Wijk 07 Cadzand;1e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171407  ;1.0
7921;Totaal alle jeugdzorg in natura;Wijk 07 Cadzand;2e halfjaar 2018;;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171407  ;1.0
7922;Totaal alle jeugdzorg in natura;Wijk 07 Cadzand;2018;;;;;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171407  ;1.0
7923;Totaal alle jeugdzorg in natura;Wijk 08 Nieuwvliet;1e halfjaar 2018;10.0;;;10.0;;;10.0;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171408  ;1.0
7924;Totaal alle jeugdzorg in natura;Wijk 08 Nieuwvliet;2e halfjaar 2018;10.0;;;10.0;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171408  ;1.0
7925;Totaal alle jeugdzorg in natura;Wijk 08 Nieuwvliet;2018;10.0;;;10.0;;;;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171408  ;1.0
7926;Totaal alle jeugdzorg in natura;Wijk 09 Groede;1e halfjaar 2018;10.0;;;10.0;;;10.0;;10.0;;;;;;;;;;;;;Sluis                                   ;Wijk     ;WK171409  ;1.0
7927;Totaal alle jeugdzorg in natura;Wijk 09 Groede;2e halfjaar 2018;15.0;;;10.0;;;10.0;;20.0;;;;;;10.0;;;;;;;Sluis                                   ;Wijk     ;WK171409  ;1.0
7928;Totaal alle jeugdzorg in natura;Wijk 09 Groede;2018;20.0;;10.0;10.0;;;10.0;;20.0;;;;;;10.0;;;;;;;Sluis                                   ;Wijk     ;WK171409  ;1.0
7929;Totaal alle jeugdzorg in natura;Wijk 10 Breskens;1e halfjaar 2018;85.0;;40.0;35.0;;15.0;60.0;;115.0;;;;;45.0;35.0;;;15.0;;;;Sluis                                   ;Wijk     ;WK171410  ;1.0
7930;Totaal alle jeugdzorg in natura;Wijk 10 Breskens;2e halfjaar 2018;85.0;;40.0;35.0;;15.0;60.0;;125.0;;;;;55.0;40.0;;;15.0;;;;Sluis                                   ;Wijk     ;WK171410  ;1.0
