ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;k_1eEn2eGeneratieMigratieachtergrond_1;k_1eGeneratieMigratieachtergrond_2;k_2eGeneratieMigratieachtergrond_3
7631;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2004;618;592;26
7632;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2005;622;598;24
7633;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2006;619;591;28
7634;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2007;689;655;34
7635;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2008;779;736;43
7636;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2009;815;766;49
7637;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2010;874;828;46
7638;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2011;964;921;43
7639;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2012;1003;945;58
7640;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2013;1029;966;63
7641;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2014;1099;1033;66
7642;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2015;1197;1124;73
7643;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2016;1234;1156;78
7644;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2017;1316;1239;77
7645;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2018;1424;1339;85
7646;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2019;1524;1432;92
7647;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2020;1639;1545;94
7648;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2021;1794;1690;104
7649;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2022;1913;1804;109
7650;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1972;0;0;0
7651;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1973;0;0;0
7652;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1974;1;1;0
7653;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1975;1;1;0
7654;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1976;2;2;0
7655;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1977;5;5;0
7656;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1978;7;7;0
7657;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1979;11;11;0
7658;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1980;15;15;0
7659;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1981;23;23;0
7660;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1982;25;25;0
7661;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1983;30;30;0
7662;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1984;36;36;0
7663;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1985;44;44;0
7664;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1986;55;55;0
7665;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1987;63;63;0
7666;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1988;64;64;0
7667;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1989;67;67;0
7668;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1990;66;66;0
7669;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1991;63;63;0
7670;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1992;58;58;0
7671;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1993;60;60;0
7672;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1994;62;62;0
7673;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1995;63;63;0
7674;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1996;68;68;0
7675;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1997;77;75;2
7676;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1998;63;62;1
7677;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;1999;64;61;3
7678;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2000;70;67;3
7679;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2001;62;60;2
7680;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2002;59;57;2
7681;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2003;66;65;1
7682;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2004;59;59;0
7683;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2005;60;58;2
7684;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2006;71;69;2
7685;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2007;82;81;1
7686;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2008;93;91;2
7687;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2009;113;110;3
7688;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2010;129;125;4
7689;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2011;141;137;4
7690;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2012;182;179;3
7691;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2013;213;211;2
7692;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2014;269;265;4
7693;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2015;331;326;5
7694;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2016;416;411;5
7695;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2017;490;485;5
7696;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2018;610;605;5
7697;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2019;800;796;4
7698;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2020;923;921;2
7699;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2021;984;981;3
7700;Totaal mannen en vrouwen;85 tot 90 jaar;Turkije;2022;1077;1074;3
7701;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1972;0;0;0
7702;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1973;0;0;0
7703;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1974;2;2;0
7704;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1975;2;2;0
7705;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1976;3;3;0
7706;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1977;4;4;0
7707;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1978;6;6;0
7708;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1979;7;7;0
7709;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1980;8;8;0
7710;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1981;9;9;0
7711;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1982;8;8;0
7712;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1983;15;15;0
7713;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1984;21;21;0
7714;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1985;46;46;0
7715;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1986;69;69;0
7716;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1987;69;65;4
7717;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1988;75;69;6
7718;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1989;90;84;6
7719;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1990;92;82;10
7720;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1991;83;73;10
7721;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1992;90;82;8
7722;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1993;109;102;7
7723;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1994;109;101;8
7724;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1995;181;171;10
7725;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1996;213;201;12
7726;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1997;242;226;16
7727;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1998;244;228;16
7728;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;1999;236;220;16
7729;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2000;233;217;16
7730;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2001;234;217;17
7731;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2002;231;212;19
7732;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2003;264;241;23
7733;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2004;263;240;23
7734;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2005;281;253;28
7735;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2006;304;269;35
7736;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2007;351;315;36
7737;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2008;410;365;45
7738;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2009;464;410;54
7739;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2010;528;464;64
7740;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2011;608;536;72
7741;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2012;680;599;81
7742;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2013;716;629;87
7743;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2014;786;687;99
7744;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2015;873;764;109
7745;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2016;975;862;113
7746;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2017;1068;953;115
7747;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2018;1218;1107;111
7748;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2019;1310;1190;120
7749;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2020;1383;1273;110
7750;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2021;1485;1376;109
7751;Totaal mannen en vrouwen;85 tot 90 jaar;Overige niet-westerse migratieachterg...;2022;1626;1511;115
7752;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1972;794;488;306
7753;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1973;959;618;341
7754;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1974;1053;690;363
7755;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1975;1192;810;382
7756;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1976;1678;1108;570
7757;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1977;1783;1228;555
7758;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1978;1965;1372;593
7759;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1979;2035;1461;574
7760;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1980;2224;1591;633
7761;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1981;2276;1634;642
7762;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1982;2498;1787;711
7763;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1983;2017;1574;443
7764;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1984;2198;1655;543
7765;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1985;2237;1648;589
7766;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1986;2378;1728;650
7767;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1987;2462;1821;641
7768;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1988;2729;2034;695
7769;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1989;2845;2145;700
7770;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1990;2964;2283;681
7771;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1991;3250;2511;739
7772;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1992;3436;2682;754
7773;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1993;3747;2898;849
7774;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1994;3853;2994;859
7775;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1995;3928;3121;807
7776;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1996;4257;3390;867
7777;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1997;4320;3439;881
7778;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1998;4535;3652;883
7779;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;1999;4821;3878;943
7780;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2000;5000;4030;970
7781;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2001;5081;4087;994
7782;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2002;5123;4089;1034
7783;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2003;5198;4143;1055
7784;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2004;5246;4146;1100
7785;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2005;5240;4080;1160
7786;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2006;5175;3940;1235
7787;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2007;5143;3788;1355
7788;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2008;5022;3537;1485
7789;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2009;4896;3301;1595
7790;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2010;5074;3287;1787
7791;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2011;5643;3613;2030
7792;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2012;6412;4057;2355
7793;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2013;6856;4381;2475
7794;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2014;7611;4867;2744
7795;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2015;8308;5297;3011
7796;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2016;8676;5482;3194
7797;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2017;8988;5540;3448
7798;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2018;9381;5612;3769
7799;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2019;9630;5632;3998
7800;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2020;10052;5729;4323
7801;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2021;10479;5877;4602
7802;Totaal mannen en vrouwen;90 tot 95 jaar;Met migratieachtergrond;2022;10811;5862;4949
7803;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1972;794;488;306
7804;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1973;952;611;341
7805;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1974;1041;678;363
7806;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1975;1175;793;382
7807;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1976;1657;1087;570
7808;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1977;1760;1205;555
7809;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1978;1938;1345;593
7810;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1979;2002;1428;574
7811;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1980;2187;1554;633
7812;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1981;2233;1591;642
7813;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1982;2454;1743;711
7814;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1983;1970;1527;443
7815;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1984;2151;1608;543
7816;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1985;2189;1600;589
7817;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1986;2327;1677;650
7818;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1987;2413;1772;641
7819;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1988;2666;1971;695
7820;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1989;2773;2073;700
7821;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1990;2866;2185;681
7822;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1991;3123;2384;739
7823;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1992;3293;2541;752
7824;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1993;3585;2739;846
7825;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1994;3686;2830;856
7826;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1995;3709;2910;799
7827;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1996;4026;3167;859
7828;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1997;4090;3217;873
7829;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1998;4265;3395;870
7830;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;1999;4525;3602;923
7831;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2000;4685;3736;949
7832;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2001;4736;3761;975
7833;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2002;4752;3743;1009
7834;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2003;4849;3815;1034
7835;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2004;4866;3787;1079
7836;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2005;4843;3704;1139
7837;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2006;4745;3537;1208
7838;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2007;4686;3359;1327
7839;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2008;4537;3080;1457
7840;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2009;4421;2855;1566
7841;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2010;4610;2860;1750
7842;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2011;5104;3114;1990
7843;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2012;5764;3463;2301
7844;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2013;6154;3736;2418
7845;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2014;6810;4131;2679
7846;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2015;7443;4502;2941
7847;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2016;7711;4591;3120
7848;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2017;7923;4562;3361
7849;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2018;8219;4548;3671
7850;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2019;8328;4429;3899
7851;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2020;8614;4376;4238
7852;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2021;8864;4350;4514
7853;Totaal mannen en vrouwen;90 tot 95 jaar;Westerse migratieachtergrond;2022;9062;4205;4857
7854;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1972;0;0;0
7855;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1973;7;7;0
7856;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1974;12;12;0
7857;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1975;17;17;0
7858;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1976;21;21;0
7859;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1977;23;23;0
7860;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1978;27;27;0
7861;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1979;33;33;0
7862;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1980;37;37;0
7863;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1981;43;43;0
7864;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1982;44;44;0
7865;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1983;47;47;0
7866;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1984;47;47;0
7867;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1985;48;48;0
7868;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1986;51;51;0
7869;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1987;49;49;0
7870;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1988;63;63;0
7871;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1989;72;72;0
7872;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1990;98;98;0
7873;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1991;127;127;0
7874;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1992;143;141;2
7875;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1993;162;159;3
7876;Totaal mannen en vrouwen;90 tot 95 jaar;Niet-westerse migratieachtergrond;1994;167;164;3
