ID;Geslacht;Migratieachtergrond;Onderwijssoort;StudierichtingISCED2013;Perioden;TotaalIngeschrevenen_1;Eerstejaarsstudenten_2;Ouderejaarsstudenten_3
9110;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2012/'13;25995;5942;20053
9111;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2013/'14;26864;6304;20560
9112;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2014/'15;27113;5965;21148
9113;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2015/'16;26023;4814;21209
9114;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2016/'17;25333;4847;20486
9115;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2017/'18;24898;5255;19643
9116;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2018/'19;24015;5263;18752
9117;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2019/'20;23829;5348;18481
9118;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2020/'21;24455;5763;18692
9119;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2021/'22;24147;5156;18991
9120;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2010/'11;0;0;0
9121;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2011/'12;0;0;0
9122;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2012/'13;0;0;0
9123;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2013/'14;0;0;0
9124;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2014/'15;0;0;0
9125;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2015/'16;0;0;0
9126;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2016/'17;0;0;0
9127;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2017/'18;0;0;0
9128;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2018/'19;0;0;0
9129;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2019/'20;0;0;0
9130;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2020/'21;0;0;0
9131;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0920 Welzijn z.n.d.;2021/'22;0;0;0
9132;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2010/'11;12061;2986;9075
9133;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2011/'12;11935;2738;9197
9134;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2012/'13;11636;2761;8875
9135;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2013/'14;11409;2802;8607
9136;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2014/'15;11591;2736;8855
9137;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2015/'16;11124;2094;9030
9138;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2016/'17;10304;1820;8484
9139;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2017/'18;7143;680;6463
9140;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2018/'19;4770;239;4531
9141;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2019/'20;2851;78;2773
9142;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2020/'21;1560;98;1462
9143;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0921 Gehandicaptenzorg voor volwas...;2021/'22;825;114;711
9144;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2010/'11;153;73;80
9145;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2011/'12;231;71;160
9146;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2012/'13;242;53;189
9147;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2013/'14;237;40;197
9148;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2014/'15;241;40;201
9149;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2015/'16;231;31;200
9150;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2016/'17;205;20;185
9151;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2017/'18;199;49;150
9152;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2018/'19;196;48;148
9153;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2019/'20;231;63;168
9154;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2020/'21;284;73;211
9155;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0922 Jeugdpedagogisch werk, kinderver...;2021/'22;322;73;249
9156;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2010/'11;13953;3413;10540
9157;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2011/'12;14027;3206;10821
9158;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2012/'13;14117;3128;10989
9159;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2013/'14;15218;3462;11756
9160;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2014/'15;15281;3189;12092
9161;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2015/'16;14668;2689;11979
9162;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2016/'17;14824;3007;11817
9163;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2017/'18;17556;4526;13030
9164;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2018/'19;19049;4976;14073
9165;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2019/'20;20747;5207;15540
9166;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2020/'21;22611;5592;17019
9167;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0923 Maatschappelijk werk, beroepskeu...;2021/'22;23000;4969;18031
9168;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2010/'11;29527;6877;22650
9169;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2011/'12;29909;6684;23225
9170;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2012/'13;29982;6700;23282
9171;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2013/'14;31686;7546;24140
9172;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2014/'15;32293;7125;25168
9173;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2015/'16;31747;6249;25498
9174;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2016/'17;32082;6647;25435
9175;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2017/'18;32160;6695;25465
9176;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2018/'19;31225;6324;24901
9177;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2019/'20;30748;6341;24407
9178;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2020/'21;31231;7027;24204
9179;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;10 Dienstverlening;2021/'22;29948;5550;24398
9180;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2010/'11;0;0;0
9181;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2011/'12;0;0;0
9182;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2012/'13;0;0;0
9183;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2013/'14;0;0;0
9184;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2014/'15;0;0;0
9185;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2015/'16;0;0;0
9186;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2016/'17;0;0;0
9187;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2017/'18;0;0;0
9188;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2018/'19;0;0;0
9189;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2019/'20;0;0;0
9190;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2020/'21;0;0;0
9191;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;100 Dienstverlening z.n.d.;2021/'22;0;0;0
9192;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2010/'11;0;0;0
9193;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2011/'12;0;0;0
9194;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2012/'13;0;0;0
9195;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2013/'14;0;0;0
9196;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2014/'15;0;0;0
9197;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2015/'16;0;0;0
9198;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2016/'17;0;0;0
9199;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2017/'18;0;0;0
9200;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2018/'19;0;0;0
9201;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2019/'20;0;0;0
9202;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2020/'21;0;0;0
9203;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1000 Dienstverlening z.n.d.;2021/'22;0;0;0
9204;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2010/'11;23319;5301;18018
9205;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2011/'12;23271;4979;18292
9206;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2012/'13;22950;4833;18117
9207;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2013/'14;23856;5431;18425
9208;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2014/'15;23984;5078;18906
9209;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2015/'16;23241;4428;18813
9210;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2016/'17;23130;4574;18556
9211;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2017/'18;23006;4668;18338
9212;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2018/'19;22112;4275;17837
9213;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2019/'20;21532;4245;17287
9214;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2020/'21;21553;4661;16892
9215;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;101 Persoonlijke dienstverlening;2021/'22;20315;3543;16772
9216;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2010/'11;0;0;0
9217;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2011/'12;0;0;0
9218;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2012/'13;0;0;0
9219;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2013/'14;0;0;0
9220;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2014/'15;0;0;0
9221;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2015/'16;0;0;0
9222;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2016/'17;0;0;0
9223;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2017/'18;0;0;0
9224;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2018/'19;0;0;0
9225;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2019/'20;0;0;0
9226;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2020/'21;0;0;0
9227;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1010 Persoonlijke dienstverlening z.n.d.;2021/'22;0;0;0
9228;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2010/'11;4371;895;3476
9229;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2011/'12;4352;1041;3311
9230;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2012/'13;4234;942;3292
9231;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2013/'14;4384;1067;3317
9232;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2014/'15;4576;1076;3500
9233;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2015/'16;4537;933;3604
9234;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2016/'17;4559;855;3704
9235;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2017/'18;4514;889;3625
9236;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2018/'19;4368;920;3448
9237;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2019/'20;4198;839;3359
9238;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2020/'21;4088;838;3250
9239;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1011 Huishoudkunde, facilitaire diens…;2021/'22;3787;661;3126
9240;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2010/'11;0;0;0
9241;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2011/'12;0;0;0
9242;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2012/'13;0;0;0
9243;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2013/'14;0;0;0
9244;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2014/'15;0;0;0
9245;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2015/'16;0;0;0
9246;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2016/'17;0;0;0
9247;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2017/'18;0;0;0
9248;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2018/'19;0;0;0
9249;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2019/'20;0;0;0
9250;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2020/'21;0;0;0
9251;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1012 Schoonheids- en haarverzorging;2021/'22;0;0;0
9252;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2010/'11;4456;988;3468
9253;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2011/'12;4309;978;3331
9254;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2012/'13;4394;1032;3362
9255;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2013/'14;4704;1235;3469
9256;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2014/'15;5009;1204;3805
9257;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2015/'16;5189;1131;4058
9258;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2016/'17;5416;1179;4237
9259;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2017/'18;5514;1186;4328
9260;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2018/'19;5454;1168;4286
9261;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2019/'20;5524;1210;4314
9262;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2020/'21;5766;1367;4399
9263;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1013 Horeca;2021/'22;5787;1106;4681
9264;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2010/'11;3076;769;2307
9265;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2011/'12;3282;771;2511
9266;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2012/'13;3633;872;2761
9267;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2013/'14;4097;1027;3070
9268;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2014/'15;3979;826;3153
9269;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2015/'16;3942;757;3185
9270;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2016/'17;3914;761;3153
9271;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2017/'18;4726;967;3759
9272;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2018/'19;4705;976;3729
9273;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2019/'20;4557;921;3636
9274;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;1014 Sport;2020/'21;4701;1087;3614
