ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
7529;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Drenthe (CR);2023 december;0.0;154.2
7530;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Overijssel (CR);2021 december;0.1;124.3
7531;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Overijssel (CR);2022 december;0.1;125.4
7532;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Overijssel (CR);2023 december;0.1;130.7
7533;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Overijssel (CR);2021 december;0.0;130.9
7534;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Overijssel (CR);2022 december;0.0;130.2
7535;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Overijssel (CR);2023 december;0.0;130.5
7536;Totaal mannen en vrouwen;Totaal;IJmond (CR);Twente (CR);2021 december;0.1;164.3
7537;Totaal mannen en vrouwen;Totaal;IJmond (CR);Twente (CR);2022 december;0.1;165.5
7538;Totaal mannen en vrouwen;Totaal;IJmond (CR);Twente (CR);2023 december;0.1;165.6
7539;Totaal mannen en vrouwen;Totaal;IJmond (CR);Veluwe (CR);2021 december;0.2;95.0
7540;Totaal mannen en vrouwen;Totaal;IJmond (CR);Veluwe (CR);2022 december;0.2;98.4
7541;Totaal mannen en vrouwen;Totaal;IJmond (CR);Veluwe (CR);2023 december;0.2;96.4
7542;Totaal mannen en vrouwen;Totaal;IJmond (CR);Achterhoek (CR);2021 december;0.0;148.7
7543;Totaal mannen en vrouwen;Totaal;IJmond (CR);Achterhoek (CR);2022 december;0.0;145.8
7544;Totaal mannen en vrouwen;Totaal;IJmond (CR);Achterhoek (CR);2023 december;0.0;144.5
7545;Totaal mannen en vrouwen;Totaal;IJmond (CR);Arnhem/Nijmegen (CR);2021 december;0.1;123.5
7546;Totaal mannen en vrouwen;Totaal;IJmond (CR);Arnhem/Nijmegen (CR);2022 december;0.2;124.2
7547;Totaal mannen en vrouwen;Totaal;IJmond (CR);Arnhem/Nijmegen (CR);2023 december;0.1;123.3
7548;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Gelderland (CR);2021 december;0.1;92.2
7549;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Gelderland (CR);2022 december;0.1;93.2
7550;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Gelderland (CR);2023 december;0.1;91.9
7551;Totaal mannen en vrouwen;Totaal;IJmond (CR);Utrecht (CR);2021 december;1.7;64.7
7552;Totaal mannen en vrouwen;Totaal;IJmond (CR);Utrecht (CR);2022 december;1.7;64.7
7553;Totaal mannen en vrouwen;Totaal;IJmond (CR);Utrecht (CR);2023 december;1.9;64.7
7554;Totaal mannen en vrouwen;Totaal;IJmond (CR);Kop van Noord-Holland (CR);2021 december;1.3;44.0
7555;Totaal mannen en vrouwen;Totaal;IJmond (CR);Kop van Noord-Holland (CR);2022 december;1.2;44.4
7556;Totaal mannen en vrouwen;Totaal;IJmond (CR);Kop van Noord-Holland (CR);2023 december;1.3;43.8
7557;Totaal mannen en vrouwen;Totaal;IJmond (CR);Alkmaar en omgeving (CR);2021 december;6.0;14.9
7558;Totaal mannen en vrouwen;Totaal;IJmond (CR);Alkmaar en omgeving (CR);2022 december;5.9;15.1
7559;Totaal mannen en vrouwen;Totaal;IJmond (CR);Alkmaar en omgeving (CR);2023 december;5.8;15.2
7560;Totaal mannen en vrouwen;Totaal;IJmond (CR);IJmond (CR);2021 december;43.3;4.3
7561;Totaal mannen en vrouwen;Totaal;IJmond (CR);IJmond (CR);2022 december;44.2;4.2
7562;Totaal mannen en vrouwen;Totaal;IJmond (CR);IJmond (CR);2023 december;45.5;4.0
7563;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie Haarlem (CR);2021 december;12.3;11.3
7564;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie Haarlem (CR);2022 december;12.3;11.5
7565;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie Haarlem (CR);2023 december;11.0;11.4
7566;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zaanstreek (CR);2021 december;4.2;15.1
7567;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zaanstreek (CR);2022 december;4.2;15.0
7568;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zaanstreek (CR);2023 december;4.1;14.9
7569;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groot-Amsterdam (CR);2021 december;22.6;26.8
7570;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groot-Amsterdam (CR);2022 december;23.1;26.7
7571;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groot-Amsterdam (CR);2023 december;23.3;26.8
7572;Totaal mannen en vrouwen;Totaal;IJmond (CR);Het Gooi en Vechtstreek (CR);2021 december;0.4;50.8
7573;Totaal mannen en vrouwen;Totaal;IJmond (CR);Het Gooi en Vechtstreek (CR);2022 december;0.4;50.3
7574;Totaal mannen en vrouwen;Totaal;IJmond (CR);Het Gooi en Vechtstreek (CR);2023 december;0.3;53.2
7575;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;1.0;37.3
7576;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;1.0;36.6
7577;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;1.0;36.7
7578;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie 's-Gravenhage (CR);2021 december;1.0;58.6
7579;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie 's-Gravenhage (CR);2022 december;1.0;58.3
7580;Totaal mannen en vrouwen;Totaal;IJmond (CR);Agglomeratie 's-Gravenhage (CR);2023 december;1.1;58.3
7581;Totaal mannen en vrouwen;Totaal;IJmond (CR);Delft en Westland (CR);2021 december;0.2;67.5
7582;Totaal mannen en vrouwen;Totaal;IJmond (CR);Delft en Westland (CR);2022 december;0.2;67.4
7583;Totaal mannen en vrouwen;Totaal;IJmond (CR);Delft en Westland (CR);2023 december;0.1;67.5
7584;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Zuid-Holland (CR);2021 december;0.2;55.7
7585;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Zuid-Holland (CR);2022 december;0.2;54.8
7586;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Zuid-Holland (CR);2023 december;0.2;54.8
7587;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groot-Rijnmond (CR);2021 december;0.6;78.1
7588;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groot-Rijnmond (CR);2022 december;0.7;77.9
7589;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groot-Rijnmond (CR);2023 december;0.7;78.1
7590;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Zuid-Holland (CR);2021 december;0.2;91.9
7591;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Zuid-Holland (CR);2022 december;0.2;91.5
7592;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Zuid-Holland (CR);2023 december;0.2;92.0
7593;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;201.0
7594;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;191.9
7595;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;192.3
7596;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overig Zeeland (CR);2021 december;0.0;151.5
7597;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overig Zeeland (CR);2022 december;0.0;155.6
7598;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overig Zeeland (CR);2023 december;0.0;151.6
7599;Totaal mannen en vrouwen;Totaal;IJmond (CR);West-Noord-Brabant (CR);2021 december;0.1;123.7
7600;Totaal mannen en vrouwen;Totaal;IJmond (CR);West-Noord-Brabant (CR);2022 december;0.2;122.1
7601;Totaal mannen en vrouwen;Totaal;IJmond (CR);West-Noord-Brabant (CR);2023 december;0.1;122.6
7602;Totaal mannen en vrouwen;Totaal;IJmond (CR);Midden-Noord-Brabant (CR);2021 december;0.2;132.2
7603;Totaal mannen en vrouwen;Totaal;IJmond (CR);Midden-Noord-Brabant (CR);2022 december;0.2;130.4
7604;Totaal mannen en vrouwen;Totaal;IJmond (CR);Midden-Noord-Brabant (CR);2023 december;0.2;130.1
7605;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noordoost-Noord-Brabant (CR);2021 december;0.1;117.1
7606;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noordoost-Noord-Brabant (CR);2022 december;0.1;118.7
7607;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noordoost-Noord-Brabant (CR);2023 december;0.1;117.5
7608;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Noord-Brabant (CR);2021 december;0.2;145.5
7609;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Noord-Brabant (CR);2022 december;0.2;144.5
7610;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Noord-Brabant (CR);2023 december;0.2;144.2
7611;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Limburg (CR);2021 december;0.0;176.2
7612;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Limburg (CR);2022 december;0.0;167.0
7613;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Limburg (CR);2023 december;0.0;173.0
7614;Totaal mannen en vrouwen;Totaal;IJmond (CR);Midden-Limburg (CR);2021 december;0.0;192.4
7615;Totaal mannen en vrouwen;Totaal;IJmond (CR);Midden-Limburg (CR);2022 december;0.0;190.7
7616;Totaal mannen en vrouwen;Totaal;IJmond (CR);Midden-Limburg (CR);2023 december;0.0;184.8
7617;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Limburg (CR);2021 december;0.0;222.6
7618;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Limburg (CR);2022 december;0.0;221.7
7619;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Limburg (CR);2023 december;0.0;224.3
7620;Totaal mannen en vrouwen;Totaal;IJmond (CR);Flevoland (CR);2021 december;0.3;61.2
7621;Totaal mannen en vrouwen;Totaal;IJmond (CR);Flevoland (CR);2022 december;0.3;63.0
7622;Totaal mannen en vrouwen;Totaal;IJmond (CR);Flevoland (CR);2023 december;0.4;61.0
7623;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (CR);2021 december;0.1;
7624;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (CR);2022 december;0.1;
7625;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (CR);2023 december;0.1;
7626;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Nederland, Buitenland, Niet in te delen;2021 december;104.8;18.0
7627;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Nederland, Buitenland, Niet in te delen;2022 december;107.6;18.1
7628;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Nederland, Buitenland, Niet in te delen;2023 december;109.4;17.8
7629;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Nederland;2021 december;104.6;18.0
7630;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Nederland;2022 december;107.4;18.1
7631;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Nederland;2023 december;109.2;17.8
7632;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);"Nederland; niet in te delen";2021 december;0.2;
7633;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);"Nederland; niet in te delen";2022 december;0.2;
7634;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);"Nederland; niet in te delen";2023 december;0.2;
7635;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Nederland (LD);2021 december;0.3;167.3
7636;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Nederland (LD);2022 december;0.3;168.9
7637;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Nederland (LD);2023 december;0.3;167.3
7638;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Oost-Nederland (LD);2021 december;1.2;90.5
7639;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Oost-Nederland (LD);2022 december;1.2;92.8
7640;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Oost-Nederland (LD);2023 december;1.3;90.9
7641;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);West-Nederland (LD);2021 december;102.2;15.7
7642;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);West-Nederland (LD);2022 december;104.9;15.6
7643;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);West-Nederland (LD);2023 december;106.6;15.5
7644;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuid-Nederland (LD);2021 december;0.9;131.3
7645;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuid-Nederland (LD);2022 december;1.0;131.6
7646;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuid-Nederland (LD);2023 december;1.0;132.6
7647;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Niet in te delen (LD);2021 december;0.2;
7648;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Niet in te delen (LD);2022 december;0.2;
7649;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Niet in te delen (LD);2023 december;0.2;
7650;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Groningen (PV);2021 december;0.1;198.0
7651;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Groningen (PV);2022 december;0.1;197.6
7652;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Groningen (PV);2023 december;0.1;199.0
7653;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Fryslân (PV);2021 december;0.1;138.9
7654;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Fryslân (PV);2022 december;0.1;138.3
7655;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Fryslân (PV);2023 december;0.1;138.5
7656;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Drenthe (PV);2021 december;0.1;166.9
7657;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Drenthe (PV);2022 december;0.1;162.8
7658;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Drenthe (PV);2023 december;0.1;163.7
7659;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Overijssel (PV);2021 december;0.2;143.7
7660;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Overijssel (PV);2022 december;0.2;142.8
7661;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Overijssel (PV);2023 december;0.2;145.2
7662;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Flevoland (PV);2021 december;0.4;53.8
7663;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Flevoland (PV);2022 december;0.4;55.1
7664;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Flevoland (PV);2023 december;0.5;53.8
7665;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Gelderland (PV);2021 december;0.5;101.4
7666;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Gelderland (PV);2022 december;0.6;100.8
7667;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Gelderland (PV);2023 december;0.6;101.1
7668;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Utrecht (PV);2021 december;3.1;55.7
7669;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Utrecht (PV);2022 december;3.2;55.1
7670;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Utrecht (PV);2023 december;3.3;55.0
7671;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Holland (PV);2021 december;91.0;12.0
7672;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Holland (PV);2022 december;93.2;11.8
7673;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Holland (PV);2023 december;94.9;11.8
7674;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuid-Holland (PV);2021 december;8.1;41.0
7675;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuid-Holland (PV);2022 december;8.3;41.3
7676;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuid-Holland (PV);2023 december;8.4;41.2
7677;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zeeland (PV);2021 december;0.0;153.0
7678;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zeeland (PV);2022 december;0.1;150.4
7679;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zeeland (PV);2023 december;0.0;151.2
7680;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Brabant (PV);2021 december;0.8;119.4
7681;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Brabant (PV);2022 december;0.8;119.1
7682;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Brabant (PV);2023 december;0.8;117.0
7683;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Limburg (PV);2021 december;0.1;200.5
7684;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Limburg (PV);2022 december;0.1;201.9
7685;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Limburg (PV);2023 december;0.2;200.9
7686;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Niet in te delen (PV);2021 december;0.2;
7687;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Niet in te delen (PV);2022 december;0.2;
7688;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Niet in te delen (PV);2023 december;0.2;
7689;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Oost-Groningen (CR);2021 december;0.0;202.4
7690;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Oost-Groningen (CR);2022 december;0.0;209.7
7691;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Oost-Groningen (CR);2023 december;0.0;200.6
7692;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Delfzijl en omgeving (CR);2021 december;0.0;226.5
7693;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Delfzijl en omgeving (CR);2022 december;0.0;222.7
7694;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Delfzijl en omgeving (CR);2023 december;0.0;224.3
7695;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Overig Groningen (CR);2021 december;0.1;195.6
7696;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Overig Groningen (CR);2022 december;0.1;195.6
7697;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Overig Groningen (CR);2023 december;0.1;195.9
7698;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Friesland (CR);2021 december;0.1;141.0
7699;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Friesland (CR);2022 december;0.1;139.8
7700;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Friesland (CR);2023 december;0.1;139.5
7701;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Friesland (CR);2021 december;0.0;126.4
7702;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Friesland (CR);2022 december;0.0;126.5
7703;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Friesland (CR);2023 december;0.0;127.4
7704;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidoost-Friesland (CR);2021 december;0.0;145.6
7705;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidoost-Friesland (CR);2022 december;0.0;146.3
7706;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidoost-Friesland (CR);2023 december;0.0;149.6
7707;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Drenthe (CR);2021 december;0.0;177.8
7708;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Drenthe (CR);2022 december;0.0;177.9
7709;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Drenthe (CR);2023 december;0.0;177.3
7710;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidoost-Drenthe (CR);2021 december;0.0;181.4
7711;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidoost-Drenthe (CR);2022 december;0.0;183.7
7712;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidoost-Drenthe (CR);2023 december;0.0;182.5
7713;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Drenthe (CR);2021 december;0.0;143.1
7714;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Drenthe (CR);2022 december;0.0;139.9
7715;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Drenthe (CR);2023 december;0.0;144.5
7716;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Overijssel (CR);2021 december;0.1;122.2
7717;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Overijssel (CR);2022 december;0.1;123.3
7718;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Noord-Overijssel (CR);2023 december;0.1;124.6
7719;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Overijssel (CR);2021 december;0.0;127.0
7720;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Overijssel (CR);2022 december;0.0;124.0
7721;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Overijssel (CR);2023 december;0.0;124.4
7722;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Twente (CR);2021 december;0.1;165.7
7723;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Twente (CR);2022 december;0.1;164.7
7724;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Twente (CR);2023 december;0.1;166.8
7725;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Veluwe (CR);2021 december;0.2;90.4
7726;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Veluwe (CR);2022 december;0.3;89.1
7727;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Veluwe (CR);2023 december;0.3;90.5
7728;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Achterhoek (CR);2021 december;0.0;137.9
7729;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Achterhoek (CR);2022 december;0.0;135.6
7730;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Achterhoek (CR);2023 december;0.0;134.1
7731;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Arnhem/Nijmegen (CR);2021 december;0.2;116.6
7732;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Arnhem/Nijmegen (CR);2022 december;0.2;116.7
7733;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Arnhem/Nijmegen (CR);2023 december;0.2;116.2
7734;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Gelderland (CR);2021 december;0.1;85.0
7735;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Gelderland (CR);2022 december;0.1;82.4
7736;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Zuidwest-Gelderland (CR);2023 december;0.1;81.8
7737;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Utrecht (CR);2021 december;3.1;55.7
7738;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Utrecht (CR);2022 december;3.2;55.1
7739;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Utrecht (CR);2023 december;3.3;55.0
7740;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Kop van Noord-Holland (CR);2021 december;0.6;61.1
7741;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Kop van Noord-Holland (CR);2022 december;0.6;60.7
7742;Totaal mannen en vrouwen;Totaal;Agglomeratie Haarlem (CR);Kop van Noord-Holland (CR);2023 december;0.7;61.6
