ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
9417;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2022;6
9418;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2023;4
9419;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2024;6
9420;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2021;9
9421;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2022;10
9422;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2023;10
9423;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2024;8
9424;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2021;6
9425;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2022;7
9426;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2023;5
9427;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2024;5
9428;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2021;3
9429;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2022;3
9430;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2023;5
9431;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2024;3
9432;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2021;24
9433;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2022;19
9434;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2023;18
9435;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2024;18
9436;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2021;5
9437;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2022;5
9438;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2023;5
9439;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2024;4
9440;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2021;7
9441;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2022;5
9442;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2023;6
9443;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2024;5
9444;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2021;12
9445;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2022;9
9446;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2023;7
9447;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2024;9
9448;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;14
9449;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;14
9450;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;12
9451;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;10
9452;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2021;15
9453;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2022;12
9454;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2023;12
9455;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;2 Havo, vwo, mbo2-4;2024;12
9456;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2021;11
9457;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2022;8
9458;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2023;7
9459;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;3 Hbo, wo;2024;9
9460;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2021;0
9461;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2022;1
9462;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2023;0
9463;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Onderwijsniveau: onbekend;2024;0
9464;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2021;40
9465;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2022;47
9466;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2023;42
9467;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Totaal personen;2024;39
9468;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;6
9469;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;8
9470;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;8
9471;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;8
9472;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;11
9473;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;12
9474;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;13
9475;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;13
9476;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;6
9477;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;7
9478;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;6
9479;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;6
9480;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;5
9481;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;4
9482;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;7
9483;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;6
9484;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;23
9485;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;27
9486;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;21
9487;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;18
9488;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;10
9489;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;9
9490;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;7
9491;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;7
9492;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;10
9493;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;10
9494;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;8
9495;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;6
9496;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;4
9497;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;8
9498;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;6
9499;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;5
9500;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;15
9501;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;16
9502;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;16
9503;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;11
9504;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2021;16
9505;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2022;20
9506;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2023;16
9507;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2024;14
9508;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2021;9
9509;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2022;10
9510;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2023;9
9511;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;3 Hbo, wo;2024;13
9512;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2021;1
9513;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2022;1
9514;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2023;1
9515;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2024;0
9516;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2021;17
9517;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2022;14
9518;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2023;13
9519;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2024;13
9520;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;2
9521;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;2
9522;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;2
9523;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;1
9524;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;6
9525;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;5
9526;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;4
9527;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;6
9528;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;3
9529;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;3
9530;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;2
9531;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;3
9532;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;2
9533;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;2
9534;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;2
9535;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;2
9536;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;10
9537;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;7
9538;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;7
9539;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;6
9540;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;3
9541;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;3
9542;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;3
9543;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;3
9544;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;5
9545;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;3
9546;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;2
9547;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;2
9548;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;1
9549;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;0
9550;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;2
9551;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;0
9552;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;6
9553;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;5
9554;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;5
9555;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;5
9556;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;7
9557;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;5
9558;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;5
9559;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;4
9560;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2021;3
9561;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2022;4
9562;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2023;4
9563;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2024;3
9564;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;0
9565;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;0
9566;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;0
9567;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;0
9568;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2021;10
9569;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2022;8
9570;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2023;7
9571;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2024;7
9572;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2021;1
9573;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2022;1
9574;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2023;1
9575;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2024;1
9576;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2021;3
9577;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2022;2
9578;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2023;2
9579;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2024;3
9580;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2021;2
9581;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2022;1
9582;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2023;1
9583;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2024;2
9584;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2021;1
9585;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2022;1
9586;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2023;1
9587;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2024;1
9588;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2021;6
9589;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2022;4
9590;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2023;3
9591;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2024;4
9592;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2021;2
9593;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2022;2
9594;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2023;2
9595;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2024;2
9596;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2021;3
9597;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2022;2
9598;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2023;1
9599;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2024;2
9600;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2021;1
9601;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2022;0
9602;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2023;0
9603;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2024;0
9604;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;4
9605;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;3
9606;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;2
9607;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;3
9608;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2021;5
9609;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2022;3
9610;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2023;3
9611;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2024;2
9612;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2021;2
9613;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2022;2
9614;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2023;2
9615;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2024;1
9616;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2021;0
9617;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2022;0
9618;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2023;0
9619;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2024;0
9620;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2021;7
9621;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2022;6
9622;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2023;7
9623;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2024;6
9624;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;1
9625;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;1
9626;Niet gezocht of niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;1
