ID;SamenstellingVanHetHuishouden;PrognoseInterval;RegioIndeling2015;Perioden;ParticuliereHuishoudens_1
7317;Particulier huishouden;Prognose;Oostzaan;2038;4.9
7318;Particulier huishouden;Prognose;Oostzaan;2039;4.9
7319;Particulier huishouden;Prognose;Oostzaan;2040;5.0
7320;Particulier huishouden;Prognose;Opmeer;2017;4.7
7321;Particulier huishouden;Prognose;Opmeer;2018;4.8
7322;Particulier huishouden;Prognose;Opmeer;2019;4.8
7323;Particulier huishouden;Prognose;Opmeer;2020;4.9
7324;Particulier huishouden;Prognose;Opmeer;2021;4.9
7325;Particulier huishouden;Prognose;Opmeer;2022;5.0
7326;Particulier huishouden;Prognose;Opmeer;2023;5.0
7327;Particulier huishouden;Prognose;Opmeer;2024;5.1
7328;Particulier huishouden;Prognose;Opmeer;2025;5.1
7329;Particulier huishouden;Prognose;Opmeer;2026;5.2
7330;Particulier huishouden;Prognose;Opmeer;2027;5.2
7331;Particulier huishouden;Prognose;Opmeer;2028;5.3
7332;Particulier huishouden;Prognose;Opmeer;2029;5.3
7333;Particulier huishouden;Prognose;Opmeer;2030;5.3
7334;Particulier huishouden;Prognose;Opmeer;2031;5.3
7335;Particulier huishouden;Prognose;Opmeer;2032;5.4
7336;Particulier huishouden;Prognose;Opmeer;2033;5.4
7337;Particulier huishouden;Prognose;Opmeer;2034;5.4
7338;Particulier huishouden;Prognose;Opmeer;2035;5.4
7339;Particulier huishouden;Prognose;Opmeer;2036;5.4
7340;Particulier huishouden;Prognose;Opmeer;2037;5.4
7341;Particulier huishouden;Prognose;Opmeer;2038;5.4
7342;Particulier huishouden;Prognose;Opmeer;2039;5.4
7343;Particulier huishouden;Prognose;Opmeer;2040;5.4
7344;Particulier huishouden;Prognose;Opsterland;2017;12.6
7345;Particulier huishouden;Prognose;Opsterland;2018;12.6
7346;Particulier huishouden;Prognose;Opsterland;2019;12.7
7347;Particulier huishouden;Prognose;Opsterland;2020;12.8
7348;Particulier huishouden;Prognose;Opsterland;2021;12.8
7349;Particulier huishouden;Prognose;Opsterland;2022;12.9
7350;Particulier huishouden;Prognose;Opsterland;2023;12.9
7351;Particulier huishouden;Prognose;Opsterland;2024;12.9
7352;Particulier huishouden;Prognose;Opsterland;2025;13.0
7353;Particulier huishouden;Prognose;Opsterland;2026;13.0
7354;Particulier huishouden;Prognose;Opsterland;2027;13.1
7355;Particulier huishouden;Prognose;Opsterland;2028;13.1
7356;Particulier huishouden;Prognose;Opsterland;2029;13.1
7357;Particulier huishouden;Prognose;Opsterland;2030;13.2
7358;Particulier huishouden;Prognose;Opsterland;2031;13.2
7359;Particulier huishouden;Prognose;Opsterland;2032;13.2
7360;Particulier huishouden;Prognose;Opsterland;2033;13.3
7361;Particulier huishouden;Prognose;Opsterland;2034;13.3
7362;Particulier huishouden;Prognose;Opsterland;2035;13.3
7363;Particulier huishouden;Prognose;Opsterland;2036;13.3
7364;Particulier huishouden;Prognose;Opsterland;2037;13.2
7365;Particulier huishouden;Prognose;Opsterland;2038;13.2
7366;Particulier huishouden;Prognose;Opsterland;2039;13.2
7367;Particulier huishouden;Prognose;Opsterland;2040;13.1
7368;Particulier huishouden;Prognose;Oss;2017;39.3
7369;Particulier huishouden;Prognose;Oss;2018;39.7
7370;Particulier huishouden;Prognose;Oss;2019;40.0
7371;Particulier huishouden;Prognose;Oss;2020;40.3
7372;Particulier huishouden;Prognose;Oss;2021;40.5
7373;Particulier huishouden;Prognose;Oss;2022;40.7
7374;Particulier huishouden;Prognose;Oss;2023;40.8
7375;Particulier huishouden;Prognose;Oss;2024;40.9
7376;Particulier huishouden;Prognose;Oss;2025;41.1
7377;Particulier huishouden;Prognose;Oss;2026;41.1
7378;Particulier huishouden;Prognose;Oss;2027;41.2
7379;Particulier huishouden;Prognose;Oss;2028;41.2
7380;Particulier huishouden;Prognose;Oss;2029;41.2
7381;Particulier huishouden;Prognose;Oss;2030;41.2
7382;Particulier huishouden;Prognose;Oss;2031;41.2
7383;Particulier huishouden;Prognose;Oss;2032;41.1
7384;Particulier huishouden;Prognose;Oss;2033;41.1
7385;Particulier huishouden;Prognose;Oss;2034;41.0
7386;Particulier huishouden;Prognose;Oss;2035;40.9
7387;Particulier huishouden;Prognose;Oss;2036;40.9
7388;Particulier huishouden;Prognose;Oss;2037;40.8
7389;Particulier huishouden;Prognose;Oss;2038;40.6
7390;Particulier huishouden;Prognose;Oss;2039;40.5
7391;Particulier huishouden;Prognose;Oss;2040;40.3
7392;Particulier huishouden;Prognose;Oud-Beijerland;2017;9.8
7393;Particulier huishouden;Prognose;Oud-Beijerland;2018;9.9
7394;Particulier huishouden;Prognose;Oud-Beijerland;2019;10.0
7395;Particulier huishouden;Prognose;Oud-Beijerland;2020;10.1
7396;Particulier huishouden;Prognose;Oud-Beijerland;2021;10.1
7397;Particulier huishouden;Prognose;Oud-Beijerland;2022;10.2
7398;Particulier huishouden;Prognose;Oud-Beijerland;2023;10.2
7399;Particulier huishouden;Prognose;Oud-Beijerland;2024;10.3
7400;Particulier huishouden;Prognose;Oud-Beijerland;2025;10.3
7401;Particulier huishouden;Prognose;Oud-Beijerland;2026;10.2
7402;Particulier huishouden;Prognose;Oud-Beijerland;2027;10.2
7403;Particulier huishouden;Prognose;Oud-Beijerland;2028;10.3
7404;Particulier huishouden;Prognose;Oud-Beijerland;2029;10.3
7405;Particulier huishouden;Prognose;Oud-Beijerland;2030;10.3
7406;Particulier huishouden;Prognose;Oud-Beijerland;2031;10.3
7407;Particulier huishouden;Prognose;Oud-Beijerland;2032;10.3
7408;Particulier huishouden;Prognose;Oud-Beijerland;2033;10.3
7409;Particulier huishouden;Prognose;Oud-Beijerland;2034;10.2
7410;Particulier huishouden;Prognose;Oud-Beijerland;2035;10.2
7411;Particulier huishouden;Prognose;Oud-Beijerland;2036;10.1
7412;Particulier huishouden;Prognose;Oud-Beijerland;2037;10.1
7413;Particulier huishouden;Prognose;Oud-Beijerland;2038;10.1
7414;Particulier huishouden;Prognose;Oud-Beijerland;2039;10.1
7415;Particulier huishouden;Prognose;Oud-Beijerland;2040;10.0
7416;Particulier huishouden;Prognose;Oude IJsselstreek;2017;16.9
7417;Particulier huishouden;Prognose;Oude IJsselstreek;2018;16.9
7418;Particulier huishouden;Prognose;Oude IJsselstreek;2019;17.0
7419;Particulier huishouden;Prognose;Oude IJsselstreek;2020;17.1
7420;Particulier huishouden;Prognose;Oude IJsselstreek;2021;17.1
7421;Particulier huishouden;Prognose;Oude IJsselstreek;2022;17.2
7422;Particulier huishouden;Prognose;Oude IJsselstreek;2023;17.2
7423;Particulier huishouden;Prognose;Oude IJsselstreek;2024;17.2
7424;Particulier huishouden;Prognose;Oude IJsselstreek;2025;17.1
7425;Particulier huishouden;Prognose;Oude IJsselstreek;2026;17.1
7426;Particulier huishouden;Prognose;Oude IJsselstreek;2027;17.1
7427;Particulier huishouden;Prognose;Oude IJsselstreek;2028;17.1
7428;Particulier huishouden;Prognose;Oude IJsselstreek;2029;17.1
7429;Particulier huishouden;Prognose;Oude IJsselstreek;2030;17.0
7430;Particulier huishouden;Prognose;Oude IJsselstreek;2031;17.0
7431;Particulier huishouden;Prognose;Oude IJsselstreek;2032;17.0
7432;Particulier huishouden;Prognose;Oude IJsselstreek;2033;16.9
7433;Particulier huishouden;Prognose;Oude IJsselstreek;2034;16.8
7434;Particulier huishouden;Prognose;Oude IJsselstreek;2035;16.8
7435;Particulier huishouden;Prognose;Oude IJsselstreek;2036;16.7
7436;Particulier huishouden;Prognose;Oude IJsselstreek;2037;16.6
7437;Particulier huishouden;Prognose;Oude IJsselstreek;2038;16.5
7438;Particulier huishouden;Prognose;Oude IJsselstreek;2039;16.5
7439;Particulier huishouden;Prognose;Oude IJsselstreek;2040;16.4
7440;Particulier huishouden;Prognose;Ouder-Amstel;2017;6.3
7441;Particulier huishouden;Prognose;Ouder-Amstel;2018;6.5
7442;Particulier huishouden;Prognose;Ouder-Amstel;2019;6.7
7443;Particulier huishouden;Prognose;Ouder-Amstel;2020;6.8
7444;Particulier huishouden;Prognose;Ouder-Amstel;2021;6.8
7445;Particulier huishouden;Prognose;Ouder-Amstel;2022;7.0
7446;Particulier huishouden;Prognose;Ouder-Amstel;2023;7.1
7447;Particulier huishouden;Prognose;Ouder-Amstel;2024;7.3
7448;Particulier huishouden;Prognose;Ouder-Amstel;2025;7.5
7449;Particulier huishouden;Prognose;Ouder-Amstel;2026;7.6
7450;Particulier huishouden;Prognose;Ouder-Amstel;2027;7.8
7451;Particulier huishouden;Prognose;Ouder-Amstel;2028;7.9
7452;Particulier huishouden;Prognose;Ouder-Amstel;2029;8.0
7453;Particulier huishouden;Prognose;Ouder-Amstel;2030;8.1
7454;Particulier huishouden;Prognose;Ouder-Amstel;2031;8.2
7455;Particulier huishouden;Prognose;Ouder-Amstel;2032;8.4
7456;Particulier huishouden;Prognose;Ouder-Amstel;2033;8.5
7457;Particulier huishouden;Prognose;Ouder-Amstel;2034;8.6
7458;Particulier huishouden;Prognose;Ouder-Amstel;2035;8.8
7459;Particulier huishouden;Prognose;Ouder-Amstel;2036;8.9
7460;Particulier huishouden;Prognose;Ouder-Amstel;2037;9.1
7461;Particulier huishouden;Prognose;Ouder-Amstel;2038;9.2
7462;Particulier huishouden;Prognose;Ouder-Amstel;2039;9.3
7463;Particulier huishouden;Prognose;Ouder-Amstel;2040;9.4
7464;Particulier huishouden;Prognose;Oudewater;2017;4.2
7465;Particulier huishouden;Prognose;Oudewater;2018;4.3
7466;Particulier huishouden;Prognose;Oudewater;2019;4.3
7467;Particulier huishouden;Prognose;Oudewater;2020;4.3
7468;Particulier huishouden;Prognose;Oudewater;2021;4.4
7469;Particulier huishouden;Prognose;Oudewater;2022;4.4
7470;Particulier huishouden;Prognose;Oudewater;2023;4.4
7471;Particulier huishouden;Prognose;Oudewater;2024;4.4
7472;Particulier huishouden;Prognose;Oudewater;2025;4.5
7473;Particulier huishouden;Prognose;Oudewater;2026;4.5
7474;Particulier huishouden;Prognose;Oudewater;2027;4.5
7475;Particulier huishouden;Prognose;Oudewater;2028;4.5
7476;Particulier huishouden;Prognose;Oudewater;2029;4.5
7477;Particulier huishouden;Prognose;Oudewater;2030;4.5
7478;Particulier huishouden;Prognose;Oudewater;2031;4.5
7479;Particulier huishouden;Prognose;Oudewater;2032;4.5
7480;Particulier huishouden;Prognose;Oudewater;2033;4.5
7481;Particulier huishouden;Prognose;Oudewater;2034;4.5
7482;Particulier huishouden;Prognose;Oudewater;2035;4.5
7483;Particulier huishouden;Prognose;Oudewater;2036;4.5
7484;Particulier huishouden;Prognose;Oudewater;2037;4.4
7485;Particulier huishouden;Prognose;Oudewater;2038;4.4
7486;Particulier huishouden;Prognose;Oudewater;2039;4.4
7487;Particulier huishouden;Prognose;Oudewater;2040;4.4
7488;Particulier huishouden;Prognose;Overbetuwe;2017;19.4
7489;Particulier huishouden;Prognose;Overbetuwe;2018;19.7
7490;Particulier huishouden;Prognose;Overbetuwe;2019;19.8
7491;Particulier huishouden;Prognose;Overbetuwe;2020;20.0
7492;Particulier huishouden;Prognose;Overbetuwe;2021;20.1
7493;Particulier huishouden;Prognose;Overbetuwe;2022;20.3
7494;Particulier huishouden;Prognose;Overbetuwe;2023;20.3
7495;Particulier huishouden;Prognose;Overbetuwe;2024;20.5
7496;Particulier huishouden;Prognose;Overbetuwe;2025;20.6
7497;Particulier huishouden;Prognose;Overbetuwe;2026;20.7
7498;Particulier huishouden;Prognose;Overbetuwe;2027;20.8
7499;Particulier huishouden;Prognose;Overbetuwe;2028;20.9
7500;Particulier huishouden;Prognose;Overbetuwe;2029;21.0
7501;Particulier huishouden;Prognose;Overbetuwe;2030;21.0
7502;Particulier huishouden;Prognose;Overbetuwe;2031;21.1
7503;Particulier huishouden;Prognose;Overbetuwe;2032;21.2
7504;Particulier huishouden;Prognose;Overbetuwe;2033;21.2
7505;Particulier huishouden;Prognose;Overbetuwe;2034;21.1
7506;Particulier huishouden;Prognose;Overbetuwe;2035;21.1
7507;Particulier huishouden;Prognose;Overbetuwe;2036;21.2
7508;Particulier huishouden;Prognose;Overbetuwe;2037;21.1
7509;Particulier huishouden;Prognose;Overbetuwe;2038;21.1
7510;Particulier huishouden;Prognose;Overbetuwe;2039;21.1
7511;Particulier huishouden;Prognose;Overbetuwe;2040;21.0
7512;Particulier huishouden;Prognose;Papendrecht;2017;14.1
7513;Particulier huishouden;Prognose;Papendrecht;2018;14.2
7514;Particulier huishouden;Prognose;Papendrecht;2019;14.2
7515;Particulier huishouden;Prognose;Papendrecht;2020;14.2
7516;Particulier huishouden;Prognose;Papendrecht;2021;14.2
7517;Particulier huishouden;Prognose;Papendrecht;2022;14.3
7518;Particulier huishouden;Prognose;Papendrecht;2023;14.3
7519;Particulier huishouden;Prognose;Papendrecht;2024;14.4
7520;Particulier huishouden;Prognose;Papendrecht;2025;14.4
7521;Particulier huishouden;Prognose;Papendrecht;2026;14.4
7522;Particulier huishouden;Prognose;Papendrecht;2027;14.4
7523;Particulier huishouden;Prognose;Papendrecht;2028;14.4
7524;Particulier huishouden;Prognose;Papendrecht;2029;14.5
7525;Particulier huishouden;Prognose;Papendrecht;2030;14.5
7526;Particulier huishouden;Prognose;Papendrecht;2031;14.5
7527;Particulier huishouden;Prognose;Papendrecht;2032;14.5
7528;Particulier huishouden;Prognose;Papendrecht;2033;14.5
7529;Particulier huishouden;Prognose;Papendrecht;2034;14.5
7530;Particulier huishouden;Prognose;Papendrecht;2035;14.5
7531;Particulier huishouden;Prognose;Papendrecht;2036;14.5
7532;Particulier huishouden;Prognose;Papendrecht;2037;14.5
7533;Particulier huishouden;Prognose;Papendrecht;2038;14.5
7534;Particulier huishouden;Prognose;Papendrecht;2039;14.5
7535;Particulier huishouden;Prognose;Papendrecht;2040;14.5
7536;Particulier huishouden;Prognose;Peel en Maas;2017;17.8
7537;Particulier huishouden;Prognose;Peel en Maas;2018;17.9
7538;Particulier huishouden;Prognose;Peel en Maas;2019;17.9
7539;Particulier huishouden;Prognose;Peel en Maas;2020;17.9
7540;Particulier huishouden;Prognose;Peel en Maas;2021;17.9
7541;Particulier huishouden;Prognose;Peel en Maas;2022;17.9
7542;Particulier huishouden;Prognose;Peel en Maas;2023;17.9
7543;Particulier huishouden;Prognose;Peel en Maas;2024;17.9
7544;Particulier huishouden;Prognose;Peel en Maas;2025;17.9
7545;Particulier huishouden;Prognose;Peel en Maas;2026;17.8
7546;Particulier huishouden;Prognose;Peel en Maas;2027;17.8
7547;Particulier huishouden;Prognose;Peel en Maas;2028;17.8
7548;Particulier huishouden;Prognose;Peel en Maas;2029;17.7
7549;Particulier huishouden;Prognose;Peel en Maas;2030;17.6
7550;Particulier huishouden;Prognose;Peel en Maas;2031;17.6
7551;Particulier huishouden;Prognose;Peel en Maas;2032;17.6
7552;Particulier huishouden;Prognose;Peel en Maas;2033;17.5
7553;Particulier huishouden;Prognose;Peel en Maas;2034;17.4
7554;Particulier huishouden;Prognose;Peel en Maas;2035;17.3
7555;Particulier huishouden;Prognose;Peel en Maas;2036;17.2
7556;Particulier huishouden;Prognose;Peel en Maas;2037;17.1
7557;Particulier huishouden;Prognose;Peel en Maas;2038;17.0
7558;Particulier huishouden;Prognose;Peel en Maas;2039;16.9
7559;Particulier huishouden;Prognose;Peel en Maas;2040;16.8
7560;Particulier huishouden;Prognose;Pekela;2017;5.8
7561;Particulier huishouden;Prognose;Pekela;2018;5.8
7562;Particulier huishouden;Prognose;Pekela;2019;5.7
7563;Particulier huishouden;Prognose;Pekela;2020;5.6
7564;Particulier huishouden;Prognose;Pekela;2021;5.6
7565;Particulier huishouden;Prognose;Pekela;2022;5.6
7566;Particulier huishouden;Prognose;Pekela;2023;5.6
7567;Particulier huishouden;Prognose;Pekela;2024;5.5
7568;Particulier huishouden;Prognose;Pekela;2025;5.5
7569;Particulier huishouden;Prognose;Pekela;2026;5.5
7570;Particulier huishouden;Prognose;Pekela;2027;5.5
7571;Particulier huishouden;Prognose;Pekela;2028;5.5
7572;Particulier huishouden;Prognose;Pekela;2029;5.6
7573;Particulier huishouden;Prognose;Pekela;2030;5.6
7574;Particulier huishouden;Prognose;Pekela;2031;5.6
7575;Particulier huishouden;Prognose;Pekela;2032;5.6
7576;Particulier huishouden;Prognose;Pekela;2033;5.6
7577;Particulier huishouden;Prognose;Pekela;2034;5.6
7578;Particulier huishouden;Prognose;Pekela;2035;5.6
7579;Particulier huishouden;Prognose;Pekela;2036;5.6
7580;Particulier huishouden;Prognose;Pekela;2037;5.5
7581;Particulier huishouden;Prognose;Pekela;2038;5.5
7582;Particulier huishouden;Prognose;Pekela;2039;5.5
7583;Particulier huishouden;Prognose;Pekela;2040;5.4
7584;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2017;20.5
7585;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2018;21.0
7586;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2019;21.5
7587;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2020;22.0
7588;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2021;22.6
7589;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2022;23.0
7590;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2023;23.3
7591;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2024;23.6
7592;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2025;23.9
7593;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2026;24.2
7594;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2027;24.4
7595;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2028;24.6
7596;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2029;25.0
7597;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2030;25.3
7598;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2031;25.4
7599;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2032;25.6
7600;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2033;25.9
7601;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2034;26.2
7602;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2035;26.5
7603;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2036;26.6
7604;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2037;26.7
7605;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2038;26.8
7606;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2039;26.8
7607;Particulier huishouden;Prognose;Pijnacker-Nootdorp;2040;26.9
7608;Particulier huishouden;Prognose;Purmerend;2017;36.3
7609;Particulier huishouden;Prognose;Purmerend;2018;36.8
7610;Particulier huishouden;Prognose;Purmerend;2019;37.1
7611;Particulier huishouden;Prognose;Purmerend;2020;37.1
7612;Particulier huishouden;Prognose;Purmerend;2021;37.0
7613;Particulier huishouden;Prognose;Purmerend;2022;36.9
7614;Particulier huishouden;Prognose;Purmerend;2023;36.8
7615;Particulier huishouden;Prognose;Purmerend;2024;36.9
7616;Particulier huishouden;Prognose;Purmerend;2025;37.0
7617;Particulier huishouden;Prognose;Purmerend;2026;37.0
7618;Particulier huishouden;Prognose;Purmerend;2027;37.2
7619;Particulier huishouden;Prognose;Purmerend;2028;37.3
7620;Particulier huishouden;Prognose;Purmerend;2029;37.4
7621;Particulier huishouden;Prognose;Purmerend;2030;37.4
7622;Particulier huishouden;Prognose;Purmerend;2031;37.5
7623;Particulier huishouden;Prognose;Purmerend;2032;37.6
7624;Particulier huishouden;Prognose;Purmerend;2033;37.6
7625;Particulier huishouden;Prognose;Purmerend;2034;37.7
7626;Particulier huishouden;Prognose;Purmerend;2035;37.7
7627;Particulier huishouden;Prognose;Purmerend;2036;37.7
7628;Particulier huishouden;Prognose;Purmerend;2037;37.7
7629;Particulier huishouden;Prognose;Purmerend;2038;37.7
7630;Particulier huishouden;Prognose;Purmerend;2039;37.7
7631;Particulier huishouden;Prognose;Purmerend;2040;37.7
7632;Particulier huishouden;Prognose;Putten;2017;10.1
7633;Particulier huishouden;Prognose;Putten;2018;10.2
7634;Particulier huishouden;Prognose;Putten;2019;10.3
7635;Particulier huishouden;Prognose;Putten;2020;10.3
7636;Particulier huishouden;Prognose;Putten;2021;10.4
7637;Particulier huishouden;Prognose;Putten;2022;10.5
7638;Particulier huishouden;Prognose;Putten;2023;10.5
7639;Particulier huishouden;Prognose;Putten;2024;10.6
7640;Particulier huishouden;Prognose;Putten;2025;10.6
7641;Particulier huishouden;Prognose;Putten;2026;10.7
7642;Particulier huishouden;Prognose;Putten;2027;10.7
7643;Particulier huishouden;Prognose;Putten;2028;10.8
7644;Particulier huishouden;Prognose;Putten;2029;10.8
7645;Particulier huishouden;Prognose;Putten;2030;10.8
7646;Particulier huishouden;Prognose;Putten;2031;10.8
7647;Particulier huishouden;Prognose;Putten;2032;10.8
7648;Particulier huishouden;Prognose;Putten;2033;10.8
7649;Particulier huishouden;Prognose;Putten;2034;10.8
7650;Particulier huishouden;Prognose;Putten;2035;10.9
7651;Particulier huishouden;Prognose;Putten;2036;10.9
7652;Particulier huishouden;Prognose;Putten;2037;10.9
7653;Particulier huishouden;Prognose;Putten;2038;10.9
7654;Particulier huishouden;Prognose;Putten;2039;11.0
7655;Particulier huishouden;Prognose;Putten;2040;11.0
7656;Particulier huishouden;Prognose;Raalte;2017;15.3
7657;Particulier huishouden;Prognose;Raalte;2018;15.3
7658;Particulier huishouden;Prognose;Raalte;2019;15.3
