ID;Geslacht;Onderwijssoorten;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalAantalLeerlingen_1;TotaalVertraagdeLeerlingen_2;VertraagdeLeerlingenNaarHogerNiveau_3;VertraagdeLeerlingenNaarLagerNiveau_4;VertraagdeLeerlingenNaarGelijkNiveau_5;TotaalVertraagdeLeerlingen_6;VertraagdeLeerlingenNaarHogerNiveau_7;VertraagdeLeerlingenNaarLagerNiveau_8;VertraagdeLeerlingenNaarGelijkNiveau_9
8251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2004/'05 naar 2005/'06;90.0;13.0;2.0;1.0;5.0;14.0;2.0;1.0;6.0
8252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2005/'06 naar 2006/'07;73.0;6.0;2.0;0.0;3.0;8.0;3.0;0.0;4.0
8253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2006/'07 naar 2007/'08;83.0;10.0;3.0;0.0;4.0;12.0;4.0;0.0;5.0
8254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2007/'08 naar 2008/'09;69.0;7.0;1.0;0.0;5.0;10.0;1.0;0.0;7.0
8255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2008/'09 naar 2009/'10;61.0;2.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0
8256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2009/'10 naar 2010/'11;51.0;7.0;2.0;0.0;3.0;14.0;4.0;0.0;6.0
8257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2010/'11 naar 2011/'12;43.0;;0.0;1.0;3.0;;0.0;2.0;7.0
8258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2011/'12 naar 2012/'13;42.0;;0.0;0.0;1.0;;0.0;0.0;2.0
8259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2012/'13 naar 2013/'14;37.0;;0.0;0.0;2.0;;0.0;0.0;5.0
8260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2013/'14 naar 2014/'15;36.0;;0.0;0.0;2.0;;0.0;0.0;6.0
8261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2014/'15 naar 2015/'16;32.0;;0.0;0.0;1.0;;0.0;0.0;3.0
8262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2015/'16 naar 2016/'17;28.0;;1.0;0.0;1.0;;4.0;0.0;4.0
8263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2016/'17 naar 2017/'18;20.0;;0.0;0.0;2.0;;0.0;0.0;10.0
8264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2017/'18 naar 2018/'19;22.0;;1.0;0.0;0.0;;5.0;0.0;0.0
8265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2003/'04 naar 2004/'05;639.0;64.0;10.0;4.0;30.0;10.0;2.0;1.0;5.0
8266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2004/'05 naar 2005/'06;594.0;40.0;7.0;1.0;18.0;7.0;1.0;0.0;3.0
8267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2005/'06 naar 2006/'07;521.0;50.0;10.0;1.0;21.0;10.0;2.0;0.0;4.0
8268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2006/'07 naar 2007/'08;453.0;43.0;5.0;3.0;22.0;9.0;1.0;1.0;5.0
8269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2007/'08 naar 2008/'09;393.0;31.0;8.0;1.0;15.0;8.0;2.0;0.0;4.0
8270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2008/'09 naar 2009/'10;342.0;39.0;4.0;1.0;18.0;11.0;1.0;0.0;5.0
8271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2009/'10 naar 2010/'11;293.0;24.0;3.0;0.0;13.0;8.0;1.0;0.0;4.0
8272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2010/'11 naar 2011/'12;285.0;;1.0;2.0;20.0;;0.0;1.0;7.0
8273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2011/'12 naar 2012/'13;256.0;;2.0;1.0;8.0;;1.0;0.0;3.0
8274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2012/'13 naar 2013/'14;216.0;;6.0;2.0;8.0;;3.0;1.0;4.0
8275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2013/'14 naar 2014/'15;202.0;;4.0;2.0;16.0;;2.0;1.0;8.0
8276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2014/'15 naar 2015/'16;168.0;;4.0;1.0;10.0;;2.0;1.0;6.0
8277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2015/'16 naar 2016/'17;139.0;;1.0;1.0;5.0;;1.0;1.0;4.0
8278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2016/'17 naar 2017/'18;128.0;;0.0;0.0;6.0;;0.0;0.0;5.0
8279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2017/'18 naar 2018/'19;119.0;;2.0;2.0;5.0;;2.0;2.0;4.0
8280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2003/'04 naar 2004/'05;2715.0;313.0;17.0;11.0;108.0;12.0;1.0;0.0;4.0
8281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2004/'05 naar 2005/'06;2297.0;287.0;13.0;8.0;101.0;12.0;1.0;0.0;4.0
8282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2005/'06 naar 2006/'07;1976.0;201.0;16.0;8.0;75.0;10.0;1.0;0.0;4.0
8283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2006/'07 naar 2007/'08;1656.0;146.0;14.0;1.0;61.0;9.0;1.0;0.0;4.0
8284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2007/'08 naar 2008/'09;1483.0;139.0;16.0;4.0;72.0;9.0;1.0;0.0;5.0
8285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2008/'09 naar 2009/'10;1401.0;126.0;12.0;3.0;55.0;9.0;1.0;0.0;4.0
8286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2009/'10 naar 2010/'11;1375.0;152.0;13.0;7.0;55.0;11.0;1.0;1.0;4.0
8287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2010/'11 naar 2011/'12;1332.0;;6.0;1.0;54.0;;0.0;0.0;4.0
8288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2011/'12 naar 2012/'13;1307.0;;5.0;6.0;61.0;;0.0;0.0;5.0
8289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2012/'13 naar 2013/'14;1207.0;;6.0;4.0;47.0;;0.0;0.0;4.0
8290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2013/'14 naar 2014/'15;1129.0;;6.0;6.0;48.0;;1.0;1.0;4.0
8291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2014/'15 naar 2015/'16;998.0;;10.0;3.0;40.0;;1.0;0.0;4.0
8292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2015/'16 naar 2016/'17;867.0;;14.0;1.0;38.0;;2.0;0.0;4.0
8293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2016/'17 naar 2017/'18;742.0;;8.0;1.0;28.0;;1.0;0.0;4.0
8294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2017/'18 naar 2018/'19;687.0;;3.0;0.0;42.0;;0.0;0.0;6.0
8295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2003/'04 naar 2004/'05;554.0;58.0;2.0;2.0;14.0;10.0;0.0;0.0;3.0
8296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2004/'05 naar 2005/'06;488.0;50.0;5.0;2.0;18.0;10.0;1.0;0.0;4.0
8297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2005/'06 naar 2006/'07;429.0;43.0;8.0;0.0;21.0;10.0;2.0;0.0;5.0
8298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2006/'07 naar 2007/'08;398.0;40.0;6.0;1.0;17.0;10.0;2.0;0.0;4.0
8299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2007/'08 naar 2008/'09;338.0;35.0;4.0;1.0;19.0;10.0;1.0;0.0;6.0
8300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2008/'09 naar 2009/'10;318.0;36.0;8.0;1.0;12.0;11.0;3.0;0.0;4.0
8301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2009/'10 naar 2010/'11;296.0;28.0;3.0;0.0;7.0;9.0;1.0;0.0;2.0
8302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2010/'11 naar 2011/'12;272.0;;3.0;2.0;15.0;;1.0;1.0;6.0
8303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2011/'12 naar 2012/'13;257.0;;4.0;1.0;10.0;;2.0;0.0;4.0
8304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2012/'13 naar 2013/'14;243.0;;2.0;1.0;11.0;;1.0;0.0;5.0
8305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2013/'14 naar 2014/'15;203.0;;4.0;2.0;10.0;;2.0;1.0;5.0
8306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2014/'15 naar 2015/'16;186.0;;5.0;0.0;6.0;;3.0;0.0;3.0
8307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2015/'16 naar 2016/'17;162.0;;1.0;0.0;9.0;;1.0;0.0;6.0
8308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2016/'17 naar 2017/'18;143.0;;5.0;1.0;10.0;;3.0;1.0;7.0
8309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2017/'18 naar 2018/'19;142.0;;3.0;1.0;5.0;;2.0;1.0;4.0
8310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2003/'04 naar 2004/'05;640.0;62.0;5.0;4.0;27.0;10.0;1.0;1.0;4.0
8311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2004/'05 naar 2005/'06;524.0;52.0;2.0;4.0;31.0;10.0;0.0;1.0;6.0
8312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2005/'06 naar 2006/'07;427.0;36.0;6.0;1.0;22.0;8.0;1.0;0.0;5.0
8313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2006/'07 naar 2007/'08;313.0;26.0;2.0;0.0;20.0;8.0;1.0;0.0;6.0
8314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2007/'08 naar 2008/'09;262.0;25.0;5.0;0.0;14.0;10.0;2.0;0.0;5.0
8315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2008/'09 naar 2009/'10;242.0;20.0;4.0;1.0;12.0;8.0;2.0;0.0;5.0
8316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2009/'10 naar 2010/'11;226.0;20.0;2.0;0.0;12.0;9.0;1.0;0.0;5.0
8317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2010/'11 naar 2011/'12;247.0;;0.0;0.0;8.0;;0.0;0.0;3.0
8318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2011/'12 naar 2012/'13;246.0;;0.0;2.0;16.0;;0.0;1.0;7.0
8319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2012/'13 naar 2013/'14;231.0;;1.0;2.0;15.0;;0.0;1.0;6.0
8320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2013/'14 naar 2014/'15;211.0;;0.0;3.0;7.0;;0.0;1.0;3.0
8321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2014/'15 naar 2015/'16;174.0;;1.0;0.0;9.0;;1.0;0.0;5.0
8322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2015/'16 naar 2016/'17;142.0;;2.0;0.0;8.0;;1.0;0.0;6.0
8323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2016/'17 naar 2017/'18;122.0;;1.0;0.0;5.0;;1.0;0.0;4.0
8324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Amsterdam;2017/'18 naar 2018/'19;121.0;;2.0;0.0;9.0;;2.0;0.0;7.0
8325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2003/'04 naar 2004/'05;729.0;111.0;3.0;2.0;21.0;15.0;0.0;0.0;3.0
8326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2004/'05 naar 2005/'06;657.0;114.0;1.0;0.0;22.0;17.0;0.0;0.0;3.0
8327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2005/'06 naar 2006/'07;596.0;76.0;1.0;2.0;14.0;13.0;0.0;0.0;2.0
8328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2006/'07 naar 2007/'08;531.0;56.0;4.0;0.0;12.0;11.0;1.0;0.0;2.0
8329;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2007/'08 naar 2008/'09;494.0;33.0;5.0;1.0;10.0;7.0;1.0;0.0;2.0
8330;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2008/'09 naar 2009/'10;487.0;46.0;2.0;1.0;15.0;9.0;0.0;0.0;3.0
8331;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2009/'10 naar 2010/'11;473.0;50.0;5.0;3.0;9.0;11.0;1.0;1.0;2.0
8332;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2010/'11 naar 2011/'12;443.0;;0.0;0.0;13.0;;0.0;0.0;3.0
8333;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2011/'12 naar 2012/'13;397.0;;2.0;1.0;15.0;;1.0;0.0;4.0
8334;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2012/'13 naar 2013/'14;379.0;;1.0;1.0;8.0;;0.0;0.0;2.0
8335;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2013/'14 naar 2014/'15;352.0;;1.0;1.0;16.0;;0.0;0.0;5.0
8336;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2014/'15 naar 2015/'16;345.0;;3.0;1.0;14.0;;1.0;0.0;4.0
8337;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2015/'16 naar 2016/'17;311.0;;2.0;1.0;12.0;;1.0;0.0;4.0
8338;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2016/'17 naar 2017/'18;256.0;;3.0;0.0;6.0;;1.0;0.0;2.0
8339;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2017/'18 naar 2018/'19;223.0;;0.0;0.0;5.0;;0.0;0.0;2.0
8340;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2003/'04 naar 2004/'05;400.0;40.0;1.0;0.0;13.0;10.0;0.0;0.0;3.0
8341;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2004/'05 naar 2005/'06;308.0;51.0;5.0;2.0;14.0;17.0;2.0;1.0;5.0
8342;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2005/'06 naar 2006/'07;253.0;33.0;2.0;0.0;13.0;13.0;1.0;0.0;5.0
8343;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2006/'07 naar 2007/'08;222.0;26.0;4.0;0.0;12.0;12.0;2.0;0.0;5.0
8344;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2007/'08 naar 2008/'09;219.0;29.0;2.0;1.0;17.0;13.0;1.0;0.0;8.0
8345;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2008/'09 naar 2009/'10;199.0;17.0;1.0;0.0;8.0;9.0;1.0;0.0;4.0
8346;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2009/'10 naar 2010/'11;220.0;21.0;0.0;1.0;6.0;10.0;0.0;0.0;3.0
8347;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2010/'11 naar 2011/'12;195.0;;1.0;0.0;11.0;;1.0;0.0;6.0
8348;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2011/'12 naar 2012/'13;223.0;;1.0;1.0;8.0;;0.0;0.0;4.0
8349;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2012/'13 naar 2013/'14;214.0;;1.0;1.0;6.0;;0.0;0.0;3.0
8350;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2013/'14 naar 2014/'15;185.0;;1.0;1.0;4.0;;1.0;1.0;2.0
8351;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2014/'15 naar 2015/'16;146.0;;1.0;0.0;5.0;;1.0;0.0;3.0
8352;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2015/'16 naar 2016/'17;112.0;;2.0;0.0;7.0;;2.0;0.0;6.0
8353;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2016/'17 naar 2017/'18;86.0;;1.0;0.0;3.0;;1.0;0.0;3.0
8354;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Rotterdam;2017/'18 naar 2018/'19;76.0;;0.0;0.0;7.0;;0.0;0.0;9.0
8355;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2003/'04 naar 2004/'05;129.0;14.0;1.0;2.0;4.0;11.0;1.0;2.0;3.0
8356;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2004/'05 naar 2005/'06;95.0;9.0;1.0;0.0;5.0;9.0;1.0;0.0;5.0
8357;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2005/'06 naar 2006/'07;83.0;8.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0
8358;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2006/'07 naar 2007/'08;70.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
8359;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2007/'08 naar 2008/'09;54.0;5.0;0.0;0.0;2.0;9.0;0.0;0.0;4.0
8360;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2008/'09 naar 2009/'10;55.0;3.0;0.0;0.0;2.0;5.0;0.0;0.0;4.0
8361;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2009/'10 naar 2010/'11;41.0;3.0;1.0;0.0;1.0;7.0;2.0;0.0;2.0
8362;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2010/'11 naar 2011/'12;44.0;;1.0;0.0;1.0;;2.0;0.0;2.0
8363;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2011/'12 naar 2012/'13;51.0;;0.0;1.0;0.0;;0.0;2.0;0.0
8364;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2012/'13 naar 2013/'14;44.0;;0.0;0.0;2.0;;0.0;0.0;5.0
8365;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2013/'14 naar 2014/'15;41.0;;0.0;0.0;2.0;;0.0;0.0;5.0
8366;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Utrecht;2014/'15 naar 2015/'16;35.0;;1.0;0.0;1.0;;3.0;0.0;3.0
