ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
7513;Zelfstandige;653 Pensioenfondsen;2010;0.1;;;;;;;;;
7514;Zelfstandige;653 Pensioenfondsen;2011;0.1;76.8;54.3;67.8;48.8;73.6;45.3;0.1;706.1;208.9
7515;Zelfstandige;653 Pensioenfondsen;2012;0.1;74.0;61.2;63.8;48.4;63.0;45.3;0.1;730.8;156.9
7516;Zelfstandige;653 Pensioenfondsen;2013;0.1;68.9;60.1;61.4;50.4;70.1;45.0;0.1;557.3;146.8
7517;Zelfstandige;653 Pensioenfondsen;2014;0.1;;;;;;;;;
7518;Zelfstandige;653 Pensioenfondsen;2015;0.1;;;;;;;;;
7519;Zelfstandige;653 Pensioenfondsen;2016;0.1;;;;;;;;;
7520;Zelfstandige;6530 Pensioenfondsen;2007;0.1;69.2;63.1;57.6;49.4;65.8;43.2;0.1;1020.9;396.4
7521;Zelfstandige;6530 Pensioenfondsen;2008;0.1;63.7;55.7;55.6;47.4;43.9;33.7;0.1;1045.6;445.3
7522;Zelfstandige;6530 Pensioenfondsen;2009;0.1;;;;;;;;;
7523;Zelfstandige;6530 Pensioenfondsen;2010;0.1;;;;;;;;;
7524;Zelfstandige;6530 Pensioenfondsen;2011;0.1;76.8;54.3;67.8;48.8;73.6;45.3;0.1;706.1;208.9
7525;Zelfstandige;6530 Pensioenfondsen;2012;0.1;74.0;61.2;63.8;48.4;63.0;45.3;0.1;730.8;156.9
7526;Zelfstandige;6530 Pensioenfondsen;2013;0.1;68.9;60.1;61.4;50.4;70.1;45.0;0.1;557.3;146.8
7527;Zelfstandige;6530 Pensioenfondsen;2014;0.1;;;;;;;;;
7528;Zelfstandige;6530 Pensioenfondsen;2015;0.1;;;;;;;;;
7529;Zelfstandige;6530 Pensioenfondsen;2016;0.1;;;;;;;;;
7530;Zelfstandige;66 Overige financiële dienstverlening;2007;11.3;56.5;50.0;53.1;46.7;40.9;32.1;8.2;289.4;56.5
7531;Zelfstandige;66 Overige financiële dienstverlening;2008;11.7;56.7;50.6;55.0;49.0;36.3;31.3;9.5;275.8;53.5
7532;Zelfstandige;66 Overige financiële dienstverlening;2009;11.5;55.5;49.9;53.9;48.1;35.0;30.8;9.6;251.5;55.0
7533;Zelfstandige;66 Overige financiële dienstverlening;2010;11.4;55.6;50.0;53.9;48.0;35.4;30.5;9.3;249.0;57.6
7534;Zelfstandige;66 Overige financiële dienstverlening;2011;12.1;56.6;50.5;54.6;48.4;42.7;34.6;9.9;238.8;53.0
7535;Zelfstandige;66 Overige financiële dienstverlening;2012;11.9;57.7;52.1;55.4;50.0;43.3;35.5;9.8;207.3;57.5
7536;Zelfstandige;66 Overige financiële dienstverlening;2013;11.4;58.4;52.3;55.3;49.6;42.7;35.0;9.6;179.4;62.8
7537;Zelfstandige;66 Overige financiële dienstverlening;2014;11.2;60.5;53.6;57.9;51.3;53.6;37.7;9.6;180.6;65.3
7538;Zelfstandige;66 Overige financiële dienstverlening;2015;11.0;62.4;55.9;59.9;53.9;43.8;37.0;9.4;193.4;64.6
7539;Zelfstandige;66 Overige financiële dienstverlening;2016;10.8;62.2;56.1;59.6;54.0;45.3;38.4;9.4;224.4;79.6
7540;Zelfstandige;661 Beurzen en financiële adviesbureaus;2007;4.4;60.2;53.6;55.1;48.9;43.7;31.8;3.4;329.2;97.7
7541;Zelfstandige;661 Beurzen en financiële adviesbureaus;2008;4.7;59.3;53.8;56.5;51.6;36.5;30.3;3.9;323.8;106.9
7542;Zelfstandige;661 Beurzen en financiële adviesbureaus;2009;4.8;59.0;53.0;56.8;50.6;35.1;30.2;4.1;291.6;112.3
7543;Zelfstandige;661 Beurzen en financiële adviesbureaus;2010;4.7;58.3;52.5;55.8;50.6;35.3;29.7;3.8;285.2;112.8
7544;Zelfstandige;661 Beurzen en financiële adviesbureaus;2011;4.5;60.5;54.2;57.9;52.2;46.7;34.1;3.7;283.4;108.3
7545;Zelfstandige;661 Beurzen en financiële adviesbureaus;2012;4.3;60.7;55.1;57.9;53.1;46.6;34.8;3.6;258.5;113.0
7546;Zelfstandige;661 Beurzen en financiële adviesbureaus;2013;4.1;61.5;55.7;57.9;53.3;46.3;34.5;3.5;215.0;126.1
7547;Zelfstandige;661 Beurzen en financiële adviesbureaus;2014;4.0;63.5;57.1;60.6;54.7;59.1;37.9;3.4;226.4;125.6
7548;Zelfstandige;661 Beurzen en financiële adviesbureaus;2015;3.9;66.5;59.5;63.6;57.6;46.2;36.4;3.4;237.8;123.6
7549;Zelfstandige;661 Beurzen en financiële adviesbureaus;2016;3.9;65.7;59.8;62.6;57.8;47.9;38.0;3.4;279.1;155.4
7550;Zelfstandige;6611 Optie- en effectenbeurzen;2007;0.0;;;;;;;;;
7551;Zelfstandige;6611 Optie- en effectenbeurzen;2008;0.0;;;;;;;;;
7552;Zelfstandige;6611 Optie- en effectenbeurzen;2009;0.0;;;;;;;;;
7553;Zelfstandige;6611 Optie- en effectenbeurzen;2010;0.0;;;;;;;;;
7554;Zelfstandige;6611 Optie- en effectenbeurzen;2011;0.0;;;;;;;;;
7555;Zelfstandige;6611 Optie- en effectenbeurzen;2012;0.0;;;;;;;;;
7556;Zelfstandige;6611 Optie- en effectenbeurzen;2013;0.0;;;;;;;;;
7557;Zelfstandige;6611 Optie- en effectenbeurzen;2014;0.0;;;;;;;;;
7558;Zelfstandige;6611 Optie- en effectenbeurzen;2015;0.0;;;;;;;;;
7559;Zelfstandige;6611 Optie- en effectenbeurzen;2016;0.0;;;;;;;;;
7560;Zelfstandige;6612 Effectenmakelaars en adviseurs;2007;1.4;61.8;53.6;56.0;48.6;45.9;32.2;1.2;408.1;128.6
7561;Zelfstandige;6612 Effectenmakelaars en adviseurs;2008;1.7;61.3;54.9;58.5;53.1;38.2;31.2;1.5;400.7;146.0
7562;Zelfstandige;6612 Effectenmakelaars en adviseurs;2009;1.9;62.2;55.1;60.5;52.6;37.2;31.0;1.6;368.9;165.8
7563;Zelfstandige;6612 Effectenmakelaars en adviseurs;2010;1.7;63.0;55.2;60.0;53.0;37.6;31.1;1.4;394.7;192.9
7564;Zelfstandige;6612 Effectenmakelaars en adviseurs;2011;1.7;64.6;56.5;61.3;53.5;49.3;35.1;1.4;398.8;189.6
7565;Zelfstandige;6612 Effectenmakelaars en adviseurs;2012;1.7;63.6;57.5;60.1;54.7;49.8;36.3;1.4;372.6;200.1
7566;Zelfstandige;6612 Effectenmakelaars en adviseurs;2013;1.5;64.6;58.0;60.6;55.8;55.8;35.3;1.3;350.9;221.9
7567;Zelfstandige;6612 Effectenmakelaars en adviseurs;2014;1.4;69.5;59.3;65.5;56.6;68.3;38.6;1.2;391.7;249.5
7568;Zelfstandige;6612 Effectenmakelaars en adviseurs;2015;1.3;67.9;59.8;64.4;58.3;51.4;35.5;1.1;417.1;264.9
7569;Zelfstandige;6612 Effectenmakelaars en adviseurs;2016;1.3;68.7;60.6;64.8;58.7;53.8;38.1;1.1;501.4;316.1
7570;Zelfstandige;6619 Overige financiële bemiddeling;2007;2.9;59.4;53.6;54.6;48.9;42.6;31.6;2.2;291.5;87.8
7571;Zelfstandige;6619 Overige financiële bemiddeling;2008;3.0;58.2;52.9;55.4;51.0;35.5;29.8;2.5;284.2;89.2
7572;Zelfstandige;6619 Overige financiële bemiddeling;2009;2.9;56.9;51.6;54.5;49.0;33.7;29.6;2.5;246.7;79.6
7573;Zelfstandige;6619 Overige financiële bemiddeling;2010;2.9;55.5;50.2;53.3;48.8;34.0;29.1;2.4;221.2;72.1
7574;Zelfstandige;6619 Overige financiële bemiddeling;2011;2.8;58.0;52.9;55.7;50.8;45.1;33.6;2.3;214.9;65.4
7575;Zelfstandige;6619 Overige financiële bemiddeling;2012;2.7;58.8;54.3;56.4;51.7;44.3;34.0;2.2;198.2;70.9
7576;Zelfstandige;6619 Overige financiële bemiddeling;2013;2.5;59.6;54.2;56.3;51.6;40.7;34.1;2.1;156.7;73.4
7577;Zelfstandige;6619 Overige financiële bemiddeling;2014;2.6;60.2;55.6;57.9;53.6;53.8;37.6;2.2;150.3;73.2
7578;Zelfstandige;6619 Overige financiële bemiddeling;2015;2.6;65.8;59.4;63.3;57.4;43.6;37.0;2.2;166.0;72.9
7579;Zelfstandige;6619 Overige financiële bemiddeling;2016;2.5;64.2;59.1;61.5;57.1;44.8;37.9;2.2;197.8;96.8
7580;Zelfstandige;662 Diensten op gebied van verzekeringen;2007;6.9;54.2;47.6;51.9;45.3;39.2;32.3;4.8;267.4;34.2
7581;Zelfstandige;662 Diensten op gebied van verzekeringen;2008;7.0;55.0;48.5;53.9;47.1;36.2;31.9;5.6;247.7;30.6
7582;Zelfstandige;662 Diensten op gebied van verzekeringen;2009;6.7;53.1;47.7;51.8;46.4;34.9;31.3;5.6;223.6;30.1
7583;Zelfstandige;662 Diensten op gebied van verzekeringen;2010;6.6;53.8;47.8;52.7;46.4;35.4;31.2;5.3;227.9;33.8
7584;Zelfstandige;662 Diensten op gebied van verzekeringen;2011;6.9;54.3;47.9;53.0;46.2;40.5;34.9;5.6;213.0;29.1
7585;Zelfstandige;662 Diensten op gebied van verzekeringen;2012;6.6;56.0;50.3;54.2;48.0;41.6;36.1;5.5;176.7;31.2
7586;Zelfstandige;662 Diensten op gebied van verzekeringen;2013;6.3;56.3;50.1;53.8;47.7;40.5;35.5;5.3;149.8;34.3
7587;Zelfstandige;662 Diensten op gebied van verzekeringen;2014;6.2;58.5;51.2;56.4;49.4;48.9;37.7;5.3;148.5;35.5
7588;Zelfstandige;662 Diensten op gebied van verzekeringen;2015;6.1;60.4;53.7;58.3;51.5;42.9;37.7;5.2;161.4;37.2
7589;Zelfstandige;662 Diensten op gebied van verzekeringen;2016;6.0;60.1;53.4;57.9;51.8;44.0;38.9;5.2;180.0;44.0
7590;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2007;0.2;61.3;56.6;57.6;51.5;45.6;38.2;0.2;348.5;57.2
7591;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2008;0.2;64.3;55.1;60.3;51.7;43.5;37.7;0.2;319.9;49.7
7592;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2009;0.2;64.4;54.9;62.5;51.7;42.0;38.5;0.2;279.8;46.5
7593;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2010;0.3;62.8;53.3;59.1;50.6;42.3;35.7;0.2;297.2;55.8
7594;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2011;0.3;68.2;58.7;63.9;54.1;49.5;41.2;0.2;248.7;45.9
7595;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2012;0.3;66.7;60.5;62.6;55.9;46.0;40.1;0.2;230.6;44.1
7596;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2013;0.3;71.2;62.3;65.0;56.8;48.1;38.5;0.2;208.4;45.9
7597;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2014;0.3;72.8;64.6;67.6;60.0;54.2;42.9;0.3;166.1;50.8
7598;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2015;0.3;71.5;63.0;67.0;58.1;46.2;41.7;0.3;190.7;50.9
7599;Zelfstandige;6621 Risicoanalyse en schadetaxatie;2016;0.3;73.7;62.8;68.9;60.0;49.0;43.4;0.3;197.7;56.3
7600;Zelfstandige;6622 Assurantietussenpersonen;2007;6.0;53.0;46.1;51.2;44.2;38.5;32.0;4.1;259.6;27.4
7601;Zelfstandige;6622 Assurantietussenpersonen;2008;5.8;53.5;46.5;52.8;45.5;35.7;31.7;4.6;239.7;22.6
7602;Zelfstandige;6622 Assurantietussenpersonen;2009;5.4;51.0;45.5;50.2;44.4;34.1;30.8;4.4;207.6;19.1
7603;Zelfstandige;6622 Assurantietussenpersonen;2010;5.4;51.9;46.0;51.3;44.8;34.8;30.9;4.3;210.8;22.9
7604;Zelfstandige;6622 Assurantietussenpersonen;2011;5.6;52.2;46.0;51.3;44.7;39.2;34.5;4.6;196.9;19.2
7605;Zelfstandige;6622 Assurantietussenpersonen;2012;5.4;54.0;48.4;52.5;46.5;40.8;35.8;4.4;161.7;20.9
7606;Zelfstandige;6622 Assurantietussenpersonen;2013;5.1;53.7;47.7;51.7;45.4;39.6;35.1;4.3;131.0;23.8
7607;Zelfstandige;6622 Assurantietussenpersonen;2014;4.9;55.5;49.2;53.8;47.6;46.4;37.0;4.2;128.5;23.2
7608;Zelfstandige;6622 Assurantietussenpersonen;2015;4.8;58.4;51.8;56.7;49.9;42.6;37.6;4.1;138.2;24.7
7609;Zelfstandige;6622 Assurantietussenpersonen;2016;4.6;57.8;51.4;56.0;50.2;43.2;38.7;4.0;158.1;31.1
7610;Zelfstandige;6629 Diensten op gebied van verzekering;2007;0.7;62.1;57.0;57.0;51.2;42.7;33.5;0.5;333.0;91.4
7611;Zelfstandige;6629 Diensten op gebied van verzekering;2008;0.9;62.4;56.5;59.8;54.0;37.5;32.0;0.7;296.9;102.4
7612;Zelfstandige;6629 Diensten op gebied van verzekering;2009;1.1;61.0;55.5;57.5;53.4;37.1;31.8;0.9;298.1;110.9
7613;Zelfstandige;6629 Diensten op gebied van verzekering;2010;1.0;61.9;55.1;58.8;53.3;36.9;31.8;0.8;309.3;133.3
7614;Zelfstandige;6629 Diensten op gebied van verzekering;2011;1.0;62.3;55.8;59.5;53.1;44.9;35.6;0.8;281.3;120.2
7615;Zelfstandige;6629 Diensten op gebied van verzekering;2012;1.0;64.7;57.6;61.7;56.3;44.5;37.0;0.8;274.4;116.3
7616;Zelfstandige;6629 Diensten op gebied van verzekering;2013;0.9;65.9;58.7;61.7;55.8;42.7;36.4;0.8;263.9;133.8
7617;Zelfstandige;6629 Diensten op gebied van verzekering;2014;1.0;69.0;59.4;65.6;55.6;59.5;40.1;0.8;260.1;144.7
7618;Zelfstandige;6629 Diensten op gebied van verzekering;2015;1.0;66.7;60.4;63.6;56.6;43.2;36.3;0.8;281.6;144.2
7619;Zelfstandige;6629 Diensten op gebied van verzekering;2016;1.0;66.1;61.5;63.1;58.1;46.1;38.0;0.8;306.7;153.4
7620;Zelfstandige;663 Vermogensbeheer;2007;0.0;;;;;;;;;
7621;Zelfstandige;663 Vermogensbeheer;2008;0.0;;;;;;;;;
7622;Zelfstandige;663 Vermogensbeheer;2009;0.0;;;;;;;;;
7623;Zelfstandige;663 Vermogensbeheer;2010;0.2;56.6;52.3;52.0;47.9;34.4;28.9;0.1;227.5;80.9
7624;Zelfstandige;663 Vermogensbeheer;2011;0.7;54.8;51.6;50.6;46.6;39.4;34.3;0.5;292.8;139.5
7625;Zelfstandige;663 Vermogensbeheer;2012;0.9;56.2;52.0;52.4;47.7;40.9;34.0;0.7;241.8;138.1
7626;Zelfstandige;663 Vermogensbeheer;2013;1.0;59.3;53.4;54.3;49.5;42.1;34.1;0.8;231.6;145.3
7627;Zelfstandige;663 Vermogensbeheer;2014;1.0;61.3;54.0;57.0;51.0;61.3;36.4;0.9;248.0;158.3
7628;Zelfstandige;663 Vermogensbeheer;2015;1.0;59.0;54.4;55.6;52.2;39.6;34.7;0.8;281.3;170.3
7629;Zelfstandige;663 Vermogensbeheer;2016;1.0;61.3;57.4;57.8;54.4;42.6;36.5;0.8;350.2;212.3
7630;Zelfstandige;6630 Vermogensbeheer;2007;0.0;;;;;;;;;
7631;Zelfstandige;6630 Vermogensbeheer;2008;0.0;;;;;;;;;
7632;Zelfstandige;6630 Vermogensbeheer;2009;0.0;;;;;;;;;
7633;Zelfstandige;6630 Vermogensbeheer;2010;0.2;56.6;52.3;52.0;47.9;34.4;28.9;0.1;227.5;80.9
7634;Zelfstandige;6630 Vermogensbeheer;2011;0.7;54.8;51.6;50.6;46.6;39.4;34.3;0.5;292.8;139.5
7635;Zelfstandige;6630 Vermogensbeheer;2012;0.9;56.2;52.0;52.4;47.7;40.9;34.0;0.7;241.8;138.1
7636;Zelfstandige;6630 Vermogensbeheer;2013;1.0;59.3;53.4;54.3;49.5;42.1;34.1;0.8;231.6;145.3
7637;Zelfstandige;6630 Vermogensbeheer;2014;1.0;61.3;54.0;57.0;51.0;61.3;36.4;0.9;248.0;158.3
7638;Zelfstandige;6630 Vermogensbeheer;2015;1.0;59.0;54.4;55.6;52.2;39.6;34.7;0.8;281.3;170.3
7639;Zelfstandige;6630 Vermogensbeheer;2016;1.0;61.3;57.4;57.8;54.4;42.6;36.5;0.8;350.2;212.3
7640;Zelfstandige;L Verhuur en handel van onroerend goed;2007;10.2;52.1;43.8;47.7;39.0;41.7;30.9;7.7;495.1;93.1
7641;Zelfstandige;L Verhuur en handel van onroerend goed;2008;10.7;50.9;42.6;47.6;40.0;35.2;29.2;9.0;476.5;80.0
7642;Zelfstandige;L Verhuur en handel van onroerend goed;2009;10.8;45.8;38.8;42.6;35.2;31.9;27.6;9.4;429.5;69.2
7643;Zelfstandige;L Verhuur en handel van onroerend goed;2010;11.6;48.0;40.0;44.6;36.1;33.7;27.8;9.6;415.0;72.7
7644;Zelfstandige;L Verhuur en handel van onroerend goed;2011;12.1;47.4;39.3;43.8;35.3;47.3;34.0;10.2;399.8;65.8
7645;Zelfstandige;L Verhuur en handel van onroerend goed;2012;12.0;47.1;39.8;43.5;35.7;46.8;34.3;10.2;364.2;66.1
7646;Zelfstandige;L Verhuur en handel van onroerend goed;2013;11.9;46.9;38.5;42.9;34.3;43.4;33.5;10.3;313.7;64.6
7647;Zelfstandige;L Verhuur en handel van onroerend goed;2014;11.2;50.6;43.7;46.9;40.3;56.4;37.0;9.7;275.6;62.6
7648;Zelfstandige;L Verhuur en handel van onroerend goed;2015;11.4;54.8;46.3;51.1;43.8;49.4;37.4;9.9;288.7;66.4
7649;Zelfstandige;L Verhuur en handel van onroerend goed;2016;12.1;56.9;47.0;52.8;44.0;51.4;39.1;10.5;321.1;79.0
7650;Zelfstandige;68 Verhuur en handel van onroerend goed;2007;10.2;52.1;43.8;47.7;39.0;41.7;30.9;7.7;495.1;93.1
7651;Zelfstandige;68 Verhuur en handel van onroerend goed;2008;10.7;50.9;42.6;47.6;40.0;35.2;29.2;9.0;476.5;80.0
7652;Zelfstandige;68 Verhuur en handel van onroerend goed;2009;10.8;45.8;38.8;42.6;35.2;31.9;27.6;9.4;429.5;69.2
7653;Zelfstandige;68 Verhuur en handel van onroerend goed;2010;11.6;48.0;40.0;44.6;36.1;33.7;27.8;9.6;415.0;72.7
7654;Zelfstandige;68 Verhuur en handel van onroerend goed;2011;12.1;47.4;39.3;43.8;35.3;47.3;34.0;10.2;399.8;65.8
7655;Zelfstandige;68 Verhuur en handel van onroerend goed;2012;12.0;47.1;39.8;43.5;35.7;46.8;34.3;10.2;364.2;66.1
7656;Zelfstandige;68 Verhuur en handel van onroerend goed;2013;11.9;46.9;38.5;42.9;34.3;43.4;33.5;10.3;313.7;64.6
7657;Zelfstandige;68 Verhuur en handel van onroerend goed;2014;11.2;50.6;43.7;46.9;40.3;56.4;37.0;9.7;275.6;62.6
7658;Zelfstandige;68 Verhuur en handel van onroerend goed;2015;11.4;54.8;46.3;51.1;43.8;49.4;37.4;9.9;288.7;66.4
7659;Zelfstandige;68 Verhuur en handel van onroerend goed;2016;12.1;56.9;47.0;52.8;44.0;51.4;39.1;10.5;321.1;79.0
7660;Zelfstandige;681 Handel in eigen onroerend goed;2007;1.5;60.5;51.8;50.5;42.4;49.6;33.1;1.2;758.6;344.3
7661;Zelfstandige;681 Handel in eigen onroerend goed;2008;1.5;60.0;50.7;53.7;44.3;40.4;30.4;1.3;749.0;302.2
7662;Zelfstandige;681 Handel in eigen onroerend goed;2009;1.7;56.2;48.7;50.3;42.5;36.5;29.4;1.4;713.9;331.5
7663;Zelfstandige;681 Handel in eigen onroerend goed;2010;1.7;55.2;46.3;49.4;42.6;37.2;28.9;1.4;707.9;303.0
7664;Zelfstandige;681 Handel in eigen onroerend goed;2011;1.7;57.6;47.8;51.2;42.8;61.9;38.4;1.4;722.2;314.8
7665;Zelfstandige;681 Handel in eigen onroerend goed;2012;1.6;57.2;48.3;50.7;43.3;60.3;38.4;1.4;681.2;363.4
7666;Zelfstandige;681 Handel in eigen onroerend goed;2013;1.5;59.0;49.7;51.6;43.1;58.0;37.3;1.3;619.8;341.9
7667;Zelfstandige;681 Handel in eigen onroerend goed;2014;1.5;59.5;50.1;52.6;44.1;83.2;42.4;1.3;604.6;337.1
7668;Zelfstandige;681 Handel in eigen onroerend goed;2015;1.5;62.8;52.7;55.5;44.9;71.4;39.6;1.3;704.6;377.9
7669;Zelfstandige;681 Handel in eigen onroerend goed;2016;1.5;64.7;54.1;57.0;46.9;77.5;42.2;1.3;768.4;434.4
7670;Zelfstandige;6810 Handel in eigen onroerend goed;2007;1.5;60.5;51.8;50.5;42.4;49.6;33.1;1.2;758.6;344.3
7671;Zelfstandige;6810 Handel in eigen onroerend goed;2008;1.5;60.0;50.7;53.7;44.3;40.4;30.4;1.3;749.0;302.2
7672;Zelfstandige;6810 Handel in eigen onroerend goed;2009;1.7;56.2;48.7;50.3;42.5;36.5;29.4;1.4;713.9;331.5
7673;Zelfstandige;6810 Handel in eigen onroerend goed;2010;1.7;55.2;46.3;49.4;42.6;37.2;28.9;1.4;707.9;303.0
7674;Zelfstandige;6810 Handel in eigen onroerend goed;2011;1.7;57.6;47.8;51.2;42.8;61.9;38.4;1.4;722.2;314.8
7675;Zelfstandige;6810 Handel in eigen onroerend goed;2012;1.6;57.2;48.3;50.7;43.3;60.3;38.4;1.4;681.2;363.4
7676;Zelfstandige;6810 Handel in eigen onroerend goed;2013;1.5;59.0;49.7;51.6;43.1;58.0;37.3;1.3;619.8;341.9
7677;Zelfstandige;6810 Handel in eigen onroerend goed;2014;1.5;59.5;50.1;52.6;44.1;83.2;42.4;1.3;604.6;337.1
7678;Zelfstandige;6810 Handel in eigen onroerend goed;2015;1.5;62.8;52.7;55.5;44.9;71.4;39.6;1.3;704.6;377.9
7679;Zelfstandige;6810 Handel in eigen onroerend goed;2016;1.5;64.7;54.1;57.0;46.9;77.5;42.2;1.3;768.4;434.4
7680;Zelfstandige;682 Verhuur van onroerend goed;2007;2.5;47.8;34.1;45.3;30.2;40.3;29.3;1.9;650.0;107.2
7681;Zelfstandige;682 Verhuur van onroerend goed;2008;2.7;49.5;35.7;47.0;32.3;37.5;29.2;2.4;664.3;90.1
7682;Zelfstandige;682 Verhuur van onroerend goed;2009;2.7;46.1;33.4;43.3;28.7;34.4;27.9;2.4;598.0;77.3
7683;Zelfstandige;682 Verhuur van onroerend goed;2010;3.2;49.3;33.5;46.1;28.5;36.4;28.5;2.6;602.2;81.9
7684;Zelfstandige;682 Verhuur van onroerend goed;2011;3.3;46.5;32.0;42.9;26.7;47.7;35.0;2.9;590.2;75.8
7685;Zelfstandige;682 Verhuur van onroerend goed;2012;3.3;46.6;31.2;42.4;26.2;47.4;35.3;3.0;568.8;74.2
7686;Zelfstandige;682 Verhuur van onroerend goed;2013;3.3;44.9;30.0;40.8;25.6;44.4;33.9;3.0;540.9;77.6
7687;Zelfstandige;682 Verhuur van onroerend goed;2014;2.3;47.2;32.6;42.2;26.4;54.3;35.6;2.0;488.1;94.1
7688;Zelfstandige;682 Verhuur van onroerend goed;2015;2.2;47.7;33.9;42.4;27.1;47.3;35.2;2.0;474.1;87.7
7689;Zelfstandige;682 Verhuur van onroerend goed;2016;2.6;54.1;34.1;48.8;27.8;51.0;37.3;2.2;503.8;84.7
7690;Zelfstandige;6820 Verhuur van onroerend goed;2007;2.5;47.8;34.1;45.3;30.2;40.3;29.3;1.9;650.0;107.2
7691;Zelfstandige;6820 Verhuur van onroerend goed;2008;2.7;49.5;35.7;47.0;32.3;37.5;29.2;2.4;664.3;90.1
7692;Zelfstandige;6820 Verhuur van onroerend goed;2009;2.7;46.1;33.4;43.3;28.7;34.4;27.9;2.4;598.0;77.3
7693;Zelfstandige;6820 Verhuur van onroerend goed;2010;3.2;49.3;33.5;46.1;28.5;36.4;28.5;2.6;602.2;81.9
7694;Zelfstandige;6820 Verhuur van onroerend goed;2011;3.3;46.5;32.0;42.9;26.7;47.7;35.0;2.9;590.2;75.8
7695;Zelfstandige;6820 Verhuur van onroerend goed;2012;3.3;46.6;31.2;42.4;26.2;47.4;35.3;3.0;568.8;74.2
7696;Zelfstandige;6820 Verhuur van onroerend goed;2013;3.3;44.9;30.0;40.8;25.6;44.4;33.9;3.0;540.9;77.6
7697;Zelfstandige;6820 Verhuur van onroerend goed;2014;2.3;47.2;32.6;42.2;26.4;54.3;35.6;2.0;488.1;94.1
7698;Zelfstandige;6820 Verhuur van onroerend goed;2015;2.2;47.7;33.9;42.4;27.1;47.3;35.2;2.0;474.1;87.7
7699;Zelfstandige;6820 Verhuur van onroerend goed;2016;2.6;54.1;34.1;48.8;27.8;51.0;37.3;2.2;503.8;84.7
7700;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2007;6.1;52.8;46.2;48.8;41.5;40.8;31.3;4.6;410.7;68.6
7701;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2008;6.3;50.0;44.0;47.0;40.9;33.2;29.2;5.4;375.0;57.1
7702;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2009;6.3;43.5;38.2;40.8;35.7;29.8;27.2;5.5;321.5;46.0
7703;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2010;6.6;46.3;40.8;43.3;38.3;31.8;27.5;5.5;313.3;50.5
7704;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2011;6.9;45.8;40.3;42.9;37.9;43.7;32.7;5.8;288.0;44.2
7705;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2012;6.9;45.5;41.0;42.8;38.4;43.6;33.4;5.9;248.7;43.1
7706;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2013;6.9;45.7;39.9;42.5;37.4;39.9;32.9;6.0;201.2;41.8
7707;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2014;7.3;50.4;44.6;47.7;43.3;51.9;37.0;6.4;193.7;39.1
7708;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2015;7.6;56.0;48.9;53.4;46.0;46.1;37.8;6.6;207.0;45.6
7709;Zelfstandige;683 Bemiddeling, beheer onroerend goed;2016;8.0;56.6;49.6;53.5;46.4;46.8;39.3;7.0;238.9;58.1
7710;Zelfstandige;6831 Bemiddeling in onroerend goed;2007;4.9;51.6;45.6;48.3;40.9;39.5;31.0;3.7;372.4;51.9
7711;Zelfstandige;6831 Bemiddeling in onroerend goed;2008;5.1;48.2;42.0;45.8;40.0;32.0;28.5;4.3;330.7;40.4
7712;Zelfstandige;6831 Bemiddeling in onroerend goed;2009;5.0;40.2;34.1;38.1;31.9;27.7;25.8;4.4;273.7;32.1
7713;Zelfstandige;6831 Bemiddeling in onroerend goed;2010;5.3;43.3;38.5;40.8;36.2;29.8;26.8;4.4;271.4;35.3
7714;Zelfstandige;6831 Bemiddeling in onroerend goed;2011;5.5;42.7;37.7;40.5;35.6;38.0;31.5;4.6;250.8;31.5
7715;Zelfstandige;6831 Bemiddeling in onroerend goed;2012;5.5;43.1;38.9;41.0;36.7;38.3;32.3;4.7;211.2;30.0
7716;Zelfstandige;6831 Bemiddeling in onroerend goed;2013;5.5;42.9;37.7;40.4;35.6;37.3;32.0;4.7;168.2;29.9
7717;Zelfstandige;6831 Bemiddeling in onroerend goed;2014;5.8;49.6;44.0;47.4;42.9;47.3;36.4;5.0;158.8;28.5
