ID;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AandeelHuishoudensPerRegio_2;PersonenPerHuishouden_3;TotaalVermogen_4;GemiddeldVermogen_5;MediaanVermogen_6
7805;Besteedbaar inkomen: 4e 25%-groep;Alkmaar en omgeving (CR);2012;28.0;27.6;3.1;8.6;307.5;151.9
7806;Besteedbaar inkomen: 4e 25%-groep;Alkmaar en omgeving (CR);2013;27.9;27.4;3.1;8.7;311.3;120.5
7807;Besteedbaar inkomen: 4e 25%-groep;Alkmaar en omgeving (CR);2014;27.8;27.1;3.1;10.0;358.6;117.7
7808;Besteedbaar inkomen: 4e 25%-groep;IJmond (CR);2011;23.9;28.4;3.2;7.3;307.4;168.9
7809;Besteedbaar inkomen: 4e 25%-groep;IJmond (CR);2012;24.2;28.7;3.2;6.6;273.0;153.5
7810;Besteedbaar inkomen: 4e 25%-groep;IJmond (CR);2013;24.1;28.4;3.2;6.3;260.2;124.5
7811;Besteedbaar inkomen: 4e 25%-groep;IJmond (CR);2014;24.2;28.5;3.2;7.0;287.8;123.2
7812;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Haarlem (CR);2011;29.8;28.9;3.0;15.7;527.6;202.6
7813;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Haarlem (CR);2012;30.0;28.9;3.0;13.9;463.2;183.6
7814;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Haarlem (CR);2013;30.6;29.3;3.0;14.3;466.0;150.3
7815;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Haarlem (CR);2014;30.8;29.1;3.0;15.4;499.7;148.0
7816;Besteedbaar inkomen: 4e 25%-groep;Zaanstreek (CR);2011;17.9;25.1;3.2;4.5;253.8;109.3
7817;Besteedbaar inkomen: 4e 25%-groep;Zaanstreek (CR);2012;18.0;25.0;3.2;3.5;197.0;93.1
7818;Besteedbaar inkomen: 4e 25%-groep;Zaanstreek (CR);2013;18.1;24.8;3.2;3.5;192.4;70.0
7819;Besteedbaar inkomen: 4e 25%-groep;Zaanstreek (CR);2014;18.2;24.7;3.2;3.9;212.6;69.8
7820;Besteedbaar inkomen: 4e 25%-groep;Groot-Amsterdam (CR);2011;145.3;23.4;2.9;48.6;334.8;111.2
7821;Besteedbaar inkomen: 4e 25%-groep;Groot-Amsterdam (CR);2012;147.4;23.4;2.9;44.6;302.3;101.5
7822;Besteedbaar inkomen: 4e 25%-groep;Groot-Amsterdam (CR);2013;150.4;23.7;2.9;46.3;307.7;77.4
7823;Besteedbaar inkomen: 4e 25%-groep;Groot-Amsterdam (CR);2014;152.0;23.7;2.9;51.8;341.1;79.5
7824;Besteedbaar inkomen: 4e 25%-groep;Het Gooi en Vechtstreek (CR);2011;35.0;32.1;3.0;21.8;622.2;233.3
7825;Besteedbaar inkomen: 4e 25%-groep;Het Gooi en Vechtstreek (CR);2012;35.0;31.9;3.0;19.0;541.7;213.7
7826;Besteedbaar inkomen: 4e 25%-groep;Het Gooi en Vechtstreek (CR);2013;35.3;32.0;3.0;20.0;566.8;175.0
7827;Besteedbaar inkomen: 4e 25%-groep;Het Gooi en Vechtstreek (CR);2014;34.9;31.6;3.0;22.3;638.3;176.4
7828;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Leiden en Bollenstreek (CR);2011;53.2;29.8;3.1;21.0;394.7;194.6
7829;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Leiden en Bollenstreek (CR);2012;53.2;29.4;3.1;19.9;374.8;192.7
7830;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Leiden en Bollenstreek (CR);2013;53.5;29.3;3.1;19.7;367.6;155.1
7831;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie Leiden en Bollenstreek (CR);2014;53.6;29.1;3.1;20.9;390.6;154.0
7832;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie 's-Gravenhage (CR);2011;92.0;24.5;3.0;30.8;334.6;108.4
7833;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie 's-Gravenhage (CR);2012;92.4;24.3;3.0;29.7;321.7;99.8
7834;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie 's-Gravenhage (CR);2013;92.7;24.2;3.0;29.3;315.6;75.9
7835;Besteedbaar inkomen: 4e 25%-groep;Agglomeratie 's-Gravenhage (CR);2014;92.4;24.1;3.0;32.5;351.5;77.0
7836;Besteedbaar inkomen: 4e 25%-groep;Delft en Westland (CR);2011;26.0;27.0;3.2;9.1;351.0;174.6
7837;Besteedbaar inkomen: 4e 25%-groep;Delft en Westland (CR);2012;26.0;26.2;3.2;8.6;332.9;168.2
7838;Besteedbaar inkomen: 4e 25%-groep;Delft en Westland (CR);2013;26.0;25.9;3.2;8.5;325.1;139.5
7839;Besteedbaar inkomen: 4e 25%-groep;Delft en Westland (CR);2014;26.2;25.8;3.2;10.0;380.1;140.2
7840;Besteedbaar inkomen: 4e 25%-groep;Oost-Zuid-Holland (CR);2011;38.3;31.5;3.2;13.5;352.8;169.2
7841;Besteedbaar inkomen: 4e 25%-groep;Oost-Zuid-Holland (CR);2012;38.2;31.1;3.2;12.7;332.7;165.5
7842;Besteedbaar inkomen: 4e 25%-groep;Oost-Zuid-Holland (CR);2013;38.3;31.1;3.2;12.7;330.8;133.4
7843;Besteedbaar inkomen: 4e 25%-groep;Oost-Zuid-Holland (CR);2014;38.0;30.8;3.2;14.1;370.6;133.3
7844;Besteedbaar inkomen: 4e 25%-groep;Groot-Rijnmond (CR);2011;151.0;23.6;3.0;40.3;267.0;99.7
7845;Besteedbaar inkomen: 4e 25%-groep;Groot-Rijnmond (CR);2012;152.1;23.5;3.0;37.2;244.5;92.8
7846;Besteedbaar inkomen: 4e 25%-groep;Groot-Rijnmond (CR);2013;153.2;23.6;3.0;37.6;245.4;67.0
7847;Besteedbaar inkomen: 4e 25%-groep;Groot-Rijnmond (CR);2014;153.5;23.7;3.0;43.4;282.7;67.8
7848;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Zuid-Holland (CR);2011;44.6;26.7;3.2;14.1;316.1;140.4
7849;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Zuid-Holland (CR);2012;44.9;26.7;3.2;12.9;286.6;127.0
7850;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Zuid-Holland (CR);2013;45.0;26.7;3.2;13.7;304.5;101.6
7851;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Zuid-Holland (CR);2014;45.2;26.8;3.2;15.2;336.1;97.3
7852;Besteedbaar inkomen: 4e 25%-groep;Zeeuwsch-Vlaanderen (CR);2011;11.3;23.6;3.0;4.0;354.1;184.5
7853;Besteedbaar inkomen: 4e 25%-groep;Zeeuwsch-Vlaanderen (CR);2012;11.4;23.7;3.0;4.0;350.5;181.0
7854;Besteedbaar inkomen: 4e 25%-groep;Zeeuwsch-Vlaanderen (CR);2013;11.6;24.1;3.0;4.0;346.5;164.1
7855;Besteedbaar inkomen: 4e 25%-groep;Zeeuwsch-Vlaanderen (CR);2014;11.6;24.2;3.0;4.4;375.9;171.3
7856;Besteedbaar inkomen: 4e 25%-groep;Overig Zeeland (CR);2011;28.4;23.9;3.1;9.9;347.1;179.1
7857;Besteedbaar inkomen: 4e 25%-groep;Overig Zeeland (CR);2012;28.7;24.0;3.1;9.5;329.5;170.9
7858;Besteedbaar inkomen: 4e 25%-groep;Overig Zeeland (CR);2013;29.0;24.0;3.1;9.4;324.0;142.2
7859;Besteedbaar inkomen: 4e 25%-groep;Overig Zeeland (CR);2014;29.1;24.0;3.1;10.6;366.4;145.5
7860;Besteedbaar inkomen: 4e 25%-groep;West-Noord-Brabant (CR);2011;71.7;26.8;3.1;23.8;332.3;175.8
7861;Besteedbaar inkomen: 4e 25%-groep;West-Noord-Brabant (CR);2012;72.4;26.8;3.1;21.9;302.9;164.4
7862;Besteedbaar inkomen: 4e 25%-groep;West-Noord-Brabant (CR);2013;72.7;26.6;3.1;21.6;297.4;136.1
7863;Besteedbaar inkomen: 4e 25%-groep;West-Noord-Brabant (CR);2014;73.0;26.7;3.1;23.9;327.4;134.7
7864;Besteedbaar inkomen: 4e 25%-groep;Midden-Noord-Brabant (CR);2011;50.1;25.0;3.2;17.0;339.6;182.1
7865;Besteedbaar inkomen: 4e 25%-groep;Midden-Noord-Brabant (CR);2012;50.4;24.9;3.2;15.8;312.3;169.6
7866;Besteedbaar inkomen: 4e 25%-groep;Midden-Noord-Brabant (CR);2013;50.6;24.8;3.2;15.6;308.8;138.3
7867;Besteedbaar inkomen: 4e 25%-groep;Midden-Noord-Brabant (CR);2014;50.7;24.7;3.2;17.5;345.7;135.7
7868;Besteedbaar inkomen: 4e 25%-groep;Noordoost-Noord-Brabant (CR);2011;76.4;28.8;3.2;29.2;382.0;221.3
7869;Besteedbaar inkomen: 4e 25%-groep;Noordoost-Noord-Brabant (CR);2012;77.4;28.9;3.2;27.5;354.8;206.7
7870;Besteedbaar inkomen: 4e 25%-groep;Noordoost-Noord-Brabant (CR);2013;77.9;28.8;3.2;27.2;349.6;170.0
7871;Besteedbaar inkomen: 4e 25%-groep;Noordoost-Noord-Brabant (CR);2014;78.1;28.7;3.2;31.1;398.4;169.1
7872;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Noord-Brabant (CR);2011;83.7;26.0;3.2;30.9;368.8;215.4
7873;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Noord-Brabant (CR);2012;85.1;26.1;3.2;29.3;343.6;199.2
7874;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Noord-Brabant (CR);2013;85.9;26.2;3.1;28.9;336.7;166.0
7875;Besteedbaar inkomen: 4e 25%-groep;Zuidoost-Noord-Brabant (CR);2014;86.3;26.1;3.1;31.7;366.9;163.2
7876;Besteedbaar inkomen: 4e 25%-groep;Noord-Limburg (CR);2011;28.5;24.3;3.2;9.9;348.2;189.4
7877;Besteedbaar inkomen: 4e 25%-groep;Noord-Limburg (CR);2012;28.8;24.3;3.2;9.2;321.1;177.6
7878;Besteedbaar inkomen: 4e 25%-groep;Noord-Limburg (CR);2013;29.2;24.5;3.2;9.3;318.5;150.6
7879;Besteedbaar inkomen: 4e 25%-groep;Noord-Limburg (CR);2014;29.3;24.6;3.2;9.8;335.0;150.2
7880;Besteedbaar inkomen: 4e 25%-groep;Midden-Limburg (CR);2011;25.0;24.7;3.2;8.2;326.9;190.0
7881;Besteedbaar inkomen: 4e 25%-groep;Midden-Limburg (CR);2012;25.5;25.0;3.2;7.7;303.5;180.8
7882;Besteedbaar inkomen: 4e 25%-groep;Midden-Limburg (CR);2013;25.8;25.0;3.1;7.7;299.5;156.3
7883;Besteedbaar inkomen: 4e 25%-groep;Midden-Limburg (CR);2014;25.9;25.1;3.1;8.6;330.1;158.2
7884;Besteedbaar inkomen: 4e 25%-groep;Zuid-Limburg (CR);2011;56.0;19.9;3.0;14.8;263.9;141.7
7885;Besteedbaar inkomen: 4e 25%-groep;Zuid-Limburg (CR);2012;57.0;20.1;3.0;13.9;243.4;131.3
7886;Besteedbaar inkomen: 4e 25%-groep;Zuid-Limburg (CR);2013;56.9;20.0;3.0;13.6;238.8;107.8
7887;Besteedbaar inkomen: 4e 25%-groep;Zuid-Limburg (CR);2014;56.8;20.0;3.0;15.1;265.9;106.0
7888;Besteedbaar inkomen: 4e 25%-groep;Flevoland (CR);2011;41.9;26.7;3.3;8.2;195.3;76.6
7889;Besteedbaar inkomen: 4e 25%-groep;Flevoland (CR);2012;42.5;26.6;3.3;8.1;189.9;71.0
7890;Besteedbaar inkomen: 4e 25%-groep;Flevoland (CR);2013;42.2;26.1;3.3;7.4;176.2;45.6
7891;Besteedbaar inkomen: 4e 25%-groep;Flevoland (CR);2014;42.8;26.4;3.2;8.8;204.6;48.8
7892;Besteedbaar inkomen: 4e 25%-groep;Aa en Hunze;2011;3.1;28.0;3.0;1.2;370.9;215.1
7893;Besteedbaar inkomen: 4e 25%-groep;Aa en Hunze;2012;3.1;28.0;3.0;1.1;346.0;208.6
7894;Besteedbaar inkomen: 4e 25%-groep;Aa en Hunze;2013;3.1;28.2;3.0;1.1;335.8;173.7
7895;Besteedbaar inkomen: 4e 25%-groep;Aa en Hunze;2014;3.1;28.7;3.0;1.1;362.2;173.7
7896;Besteedbaar inkomen: 4e 25%-groep;Aalburg;2011;1.5;33.0;3.5;0.6;419.2;248.6
7897;Besteedbaar inkomen: 4e 25%-groep;Aalburg;2012;1.5;33.3;3.5;0.6;398.2;234.5
7898;Besteedbaar inkomen: 4e 25%-groep;Aalburg;2013;1.5;33.1;3.5;0.6;402.2;206.6
7899;Besteedbaar inkomen: 4e 25%-groep;Aalburg;2014;1.5;31.5;3.5;0.6;410.9;200.3
7900;Besteedbaar inkomen: 4e 25%-groep;Aalsmeer;2011;4.4;36.0;3.2;1.6;358.5;155.4
7901;Besteedbaar inkomen: 4e 25%-groep;Aalsmeer;2012;4.5;36.3;3.2;1.5;333.3;151.6
7902;Besteedbaar inkomen: 4e 25%-groep;Aalsmeer;2013;4.6;37.0;3.2;1.6;350.8;122.0
7903;Besteedbaar inkomen: 4e 25%-groep;Aalsmeer;2014;4.6;36.7;3.2;1.7;370.8;119.7
7904;Besteedbaar inkomen: 4e 25%-groep;Aalten;2011;2.4;21.4;3.4;1.0;405.9;192.8
7905;Besteedbaar inkomen: 4e 25%-groep;Aalten;2012;2.4;21.6;3.4;0.8;342.2;184.8
7906;Besteedbaar inkomen: 4e 25%-groep;Aalten;2013;2.4;21.6;3.3;0.8;351.8;163.8
7907;Besteedbaar inkomen: 4e 25%-groep;Aalten;2014;2.4;21.7;3.3;0.9;388.5;152.8
7908;Besteedbaar inkomen: 4e 25%-groep;Achtkarspelen;2011;2.0;17.5;3.4;0.6;315.7;188.1
7909;Besteedbaar inkomen: 4e 25%-groep;Achtkarspelen;2012;2.0;17.8;3.4;0.6;289.8;181.9
7910;Besteedbaar inkomen: 4e 25%-groep;Achtkarspelen;2013;2.0;17.5;3.4;0.6;291.0;157.9
7911;Besteedbaar inkomen: 4e 25%-groep;Achtkarspelen;2014;2.0;17.1;3.4;0.6;320.1;151.0
7912;Besteedbaar inkomen: 4e 25%-groep;Alblasserdam;2011;2.1;26.7;3.4;0.6;281.5;142.4
7913;Besteedbaar inkomen: 4e 25%-groep;Alblasserdam;2012;2.1;26.7;3.4;0.7;352.4;133.1
7914;Besteedbaar inkomen: 4e 25%-groep;Alblasserdam;2013;2.1;27.1;3.3;0.7;312.0;101.9
7915;Besteedbaar inkomen: 4e 25%-groep;Alblasserdam;2014;2.2;27.7;3.3;0.6;254.9;99.7
7916;Besteedbaar inkomen: 4e 25%-groep;Albrandswaard;2011;4.0;41.7;3.1;1.3;316.6;116.2
7917;Besteedbaar inkomen: 4e 25%-groep;Albrandswaard;2012;4.1;41.6;3.1;1.2;286.2;104.0
7918;Besteedbaar inkomen: 4e 25%-groep;Albrandswaard;2013;4.1;41.7;3.1;1.1;271.6;70.8
7919;Besteedbaar inkomen: 4e 25%-groep;Albrandswaard;2014;4.2;41.9;3.1;1.4;348.2;74.7
7920;Besteedbaar inkomen: 4e 25%-groep;Alkmaar;2011;9.8;22.4;3.1;2.0;208.5;107.7
7921;Besteedbaar inkomen: 4e 25%-groep;Alkmaar;2012;9.9;22.5;3.1;1.9;192.5;102.2
7922;Besteedbaar inkomen: 4e 25%-groep;Alkmaar;2013;10.0;22.5;3.1;1.8;178.0;71.2
7923;Besteedbaar inkomen: 4e 25%-groep;Alkmaar;2014;10.1;22.5;3.1;1.9;186.1;68.1
7924;Besteedbaar inkomen: 4e 25%-groep;Almelo;2011;5.7;18.2;3.3;1.4;252.8;115.3
7925;Besteedbaar inkomen: 4e 25%-groep;Almelo;2012;5.8;18.4;3.3;1.4;238.9;105.2
7926;Besteedbaar inkomen: 4e 25%-groep;Almelo;2013;5.8;18.5;3.3;1.4;238.1;80.2
7927;Besteedbaar inkomen: 4e 25%-groep;Almelo;2014;5.8;18.5;3.2;1.5;256.9;76.8
7928;Besteedbaar inkomen: 4e 25%-groep;Almere;2011;21.5;27.9;3.2;2.9;133.4;50.9
7929;Besteedbaar inkomen: 4e 25%-groep;Almere;2012;21.7;27.6;3.2;2.8;130.3;47.1
7930;Besteedbaar inkomen: 4e 25%-groep;Almere;2013;21.8;27.3;3.2;2.4;110.4;24.7
7931;Besteedbaar inkomen: 4e 25%-groep;Almere;2014;22.1;27.5;3.2;2.8;127.8;27.3
7932;Besteedbaar inkomen: 4e 25%-groep;Alphen aan den Rijn;2011;9.4;30.6;3.1;2.6;272.1;120.2
7933;Besteedbaar inkomen: 4e 25%-groep;Alphen aan den Rijn;2012;9.4;30.3;3.1;2.4;257.5;115.6
7934;Besteedbaar inkomen: 4e 25%-groep;Alphen aan den Rijn;2013;9.5;30.6;3.1;2.3;245.4;86.9
7935;Besteedbaar inkomen: 4e 25%-groep;Alphen aan den Rijn;2014;14.0;31.0;3.1;4.2;300.7;109.9
7936;Besteedbaar inkomen: 4e 25%-groep;Alphen-Chaam;2011;1.4;36.6;3.3;0.8;547.7;377.7
7937;Besteedbaar inkomen: 4e 25%-groep;Alphen-Chaam;2012;1.4;36.5;3.3;0.8;577.2;355.4
7938;Besteedbaar inkomen: 4e 25%-groep;Alphen-Chaam;2013;1.4;35.8;3.3;0.7;519.9;305.6
7939;Besteedbaar inkomen: 4e 25%-groep;Alphen-Chaam;2014;1.4;35.9;3.2;0.8;565.6;299.3
7940;Besteedbaar inkomen: 4e 25%-groep;Ameland;2011;0.3;18.9;3.1;0.1;421.2;267.7
7941;Besteedbaar inkomen: 4e 25%-groep;Ameland;2012;0.3;20.1;3.2;0.1;378.7;264.3
7942;Besteedbaar inkomen: 4e 25%-groep;Ameland;2013;0.3;19.2;3.1;0.1;390.8;264.0
7943;Besteedbaar inkomen: 4e 25%-groep;Ameland;2014;0.3;19.2;3.1;0.1;439.7;271.0
7944;Besteedbaar inkomen: 4e 25%-groep;Amersfoort;2011;18.8;29.9;3.2;4.8;254.4;117.5
7945;Besteedbaar inkomen: 4e 25%-groep;Amersfoort;2012;19.1;29.9;3.2;4.3;226.3;107.4
7946;Besteedbaar inkomen: 4e 25%-groep;Amersfoort;2013;19.3;30.0;3.2;4.1;212.6;74.6
7947;Besteedbaar inkomen: 4e 25%-groep;Amersfoort;2014;19.5;30.0;3.2;4.6;235.2;77.5
7948;Besteedbaar inkomen: 4e 25%-groep;Amstelveen;2011;12.2;31.7;2.9;4.8;396.4;162.4
7949;Besteedbaar inkomen: 4e 25%-groep;Amstelveen;2012;12.4;31.6;3.0;4.4;352.2;152.5
7950;Besteedbaar inkomen: 4e 25%-groep;Amstelveen;2013;12.6;31.8;3.0;4.5;359.9;124.4
7951;Besteedbaar inkomen: 4e 25%-groep;Amstelveen;2014;12.7;31.9;3.0;4.9;386.4;125.3
7952;Besteedbaar inkomen: 4e 25%-groep;Amsterdam;2011;76.5;18.5;2.7;26.6;347.3;69.9
7953;Besteedbaar inkomen: 4e 25%-groep;Amsterdam;2012;78.4;18.7;2.7;24.3;309.4;61.9
7954;Besteedbaar inkomen: 4e 25%-groep;Amsterdam;2013;80.8;19.1;2.7;26.2;323.8;46.2
7955;Besteedbaar inkomen: 4e 25%-groep;Amsterdam;2014;82.7;19.3;2.7;30.2;365.3;51.3
7956;Besteedbaar inkomen: 4e 25%-groep;Anna Paulowna;2011;1.5;26.2;3.3;0.5;305.0;162.6
7957;Besteedbaar inkomen: 4e 25%-groep;Anna Paulowna;2012;;;;;;
7958;Besteedbaar inkomen: 4e 25%-groep;Anna Paulowna;2013;;;;;;
7959;Besteedbaar inkomen: 4e 25%-groep;Anna Paulowna;2014;;;;;;
7960;Besteedbaar inkomen: 4e 25%-groep;Apeldoorn;2011;17.5;26.2;3.1;5.5;315.2;159.7
7961;Besteedbaar inkomen: 4e 25%-groep;Apeldoorn;2012;17.5;26.0;3.1;4.8;274.3;142.2
7962;Besteedbaar inkomen: 4e 25%-groep;Apeldoorn;2013;17.6;25.9;3.1;4.7;268.8;109.6
7963;Besteedbaar inkomen: 4e 25%-groep;Apeldoorn;2014;17.5;25.5;3.1;5.2;297.4;104.3
7964;Besteedbaar inkomen: 4e 25%-groep;Appingedam;2011;0.9;16.3;3.1;0.2;249.6;120.5
7965;Besteedbaar inkomen: 4e 25%-groep;Appingedam;2012;0.9;16.8;3.1;0.2;249.3;108.5
7966;Besteedbaar inkomen: 4e 25%-groep;Appingedam;2013;0.9;17.2;3.1;0.2;241.0;91.4
7967;Besteedbaar inkomen: 4e 25%-groep;Appingedam;2014;1.0;17.4;3.1;0.3;267.9;89.9
7968;Besteedbaar inkomen: 4e 25%-groep;Arnhem;2011;13.3;18.3;3.0;3.0;229.2;82.9
7969;Besteedbaar inkomen: 4e 25%-groep;Arnhem;2012;13.3;18.0;3.0;2.8;208.8;76.2
7970;Besteedbaar inkomen: 4e 25%-groep;Arnhem;2013;13.5;18.2;3.0;2.6;192.0;48.4
7971;Besteedbaar inkomen: 4e 25%-groep;Arnhem;2014;13.6;18.5;3.0;2.8;205.2;48.5
7972;Besteedbaar inkomen: 4e 25%-groep;Assen;2011;6.1;20.9;3.2;1.4;233.1;103.8
7973;Besteedbaar inkomen: 4e 25%-groep;Assen;2012;6.1;20.7;3.2;1.3;216.1;97.3
7974;Besteedbaar inkomen: 4e 25%-groep;Assen;2013;6.2;20.9;3.1;1.2;193.0;72.1
7975;Besteedbaar inkomen: 4e 25%-groep;Assen;2014;6.3;21.3;3.1;1.5;241.2;76.2
7976;Besteedbaar inkomen: 4e 25%-groep;Asten;2011;1.9;29.2;3.4;0.9;457.8;286.4
7977;Besteedbaar inkomen: 4e 25%-groep;Asten;2012;1.9;28.8;3.4;0.8;419.2;288.2
7978;Besteedbaar inkomen: 4e 25%-groep;Asten;2013;1.9;28.7;3.4;0.9;439.8;257.9
7979;Besteedbaar inkomen: 4e 25%-groep;Asten;2014;1.9;28.4;3.3;0.9;489.2;251.7
7980;Besteedbaar inkomen: 4e 25%-groep;Baarle-Nassau;2011;0.8;26.4;3.2;0.4;498.7;306.6
7981;Besteedbaar inkomen: 4e 25%-groep;Baarle-Nassau;2012;0.8;26.9;3.2;0.4;479.7;284.1
7982;Besteedbaar inkomen: 4e 25%-groep;Baarle-Nassau;2013;0.8;28.0;3.2;0.4;487.0;250.3
7983;Besteedbaar inkomen: 4e 25%-groep;Baarle-Nassau;2014;0.8;27.2;3.2;0.4;476.4;248.0
7984;Besteedbaar inkomen: 4e 25%-groep;Baarn;2011;3.3;29.6;3.0;2.0;603.2;247.6
7985;Besteedbaar inkomen: 4e 25%-groep;Baarn;2012;3.3;29.5;3.0;1.7;512.8;221.7
7986;Besteedbaar inkomen: 4e 25%-groep;Baarn;2013;3.3;29.8;3.0;1.8;536.8;186.6
7987;Besteedbaar inkomen: 4e 25%-groep;Baarn;2014;3.2;30.1;3.0;1.8;571.4;190.6
7988;Besteedbaar inkomen: 4e 25%-groep;Barendrecht;2011;7.4;40.5;3.2;1.9;257.9;114.4
7989;Besteedbaar inkomen: 4e 25%-groep;Barendrecht;2012;7.4;40.2;3.2;1.8;235.3;104.2
7990;Besteedbaar inkomen: 4e 25%-groep;Barendrecht;2013;7.5;40.3;3.2;1.9;250.9;74.7
7991;Besteedbaar inkomen: 4e 25%-groep;Barendrecht;2014;7.5;40.7;3.2;2.2;289.4;75.7
7992;Besteedbaar inkomen: 4e 25%-groep;Barneveld;2011;5.9;30.9;3.5;2.8;474.0;257.5
7993;Besteedbaar inkomen: 4e 25%-groep;Barneveld;2012;5.9;30.5;3.5;2.5;415.6;244.4
7994;Besteedbaar inkomen: 4e 25%-groep;Barneveld;2013;6.0;30.9;3.5;2.4;405.6;208.5
7995;Besteedbaar inkomen: 4e 25%-groep;Barneveld;2014;5.9;29.9;3.5;2.6;442.1;206.2
7996;Besteedbaar inkomen: 4e 25%-groep;Bedum;2011;1.0;23.0;3.3;0.3;259.4;157.5
7997;Besteedbaar inkomen: 4e 25%-groep;Bedum;2012;1.0;23.5;3.2;0.3;261.9;152.9
7998;Besteedbaar inkomen: 4e 25%-groep;Bedum;2013;1.1;24.2;3.2;0.3;253.6;126.2
7999;Besteedbaar inkomen: 4e 25%-groep;Bedum;2014;1.1;24.8;3.2;0.3;300.4;127.1
8000;Besteedbaar inkomen: 4e 25%-groep;Beek (L.);2011;1.9;26.8;3.1;0.5;282.0;172.7
8001;Besteedbaar inkomen: 4e 25%-groep;Beek (L.);2012;2.0;27.4;3.1;0.5;253.4;150.4
8002;Besteedbaar inkomen: 4e 25%-groep;Beek (L.);2013;2.0;27.4;3.1;0.5;244.5;128.6
8003;Besteedbaar inkomen: 4e 25%-groep;Beek (L.);2014;2.0;27.8;3.1;0.5;261.5;121.9
8004;Besteedbaar inkomen: 4e 25%-groep;Beemster;2011;1.3;36.6;3.2;0.6;480.6;289.5
8005;Besteedbaar inkomen: 4e 25%-groep;Beemster;2012;1.3;37.0;3.2;0.6;469.4;274.1
8006;Besteedbaar inkomen: 4e 25%-groep;Beemster;2013;1.3;36.7;3.2;0.7;496.1;252.2
8007;Besteedbaar inkomen: 4e 25%-groep;Beemster;2014;1.3;36.7;3.2;0.7;516.3;254.4
8008;Besteedbaar inkomen: 4e 25%-groep;Beesel;2011;1.3;22.4;3.2;0.4;345.2;165.4
8009;Besteedbaar inkomen: 4e 25%-groep;Beesel;2012;1.3;22.5;3.2;0.4;284.5;150.1
8010;Besteedbaar inkomen: 4e 25%-groep;Beesel;2013;1.3;22.9;3.2;0.4;279.3;131.7
8011;Besteedbaar inkomen: 4e 25%-groep;Beesel;2014;1.3;22.8;3.2;0.4;296.4;129.2
8012;Besteedbaar inkomen: 4e 25%-groep;Bellingwedde;2011;0.8;20.1;3.1;0.3;356.7;174.8
8013;Besteedbaar inkomen: 4e 25%-groep;Bellingwedde;2012;0.8;20.2;3.1;0.3;350.2;164.4
8014;Besteedbaar inkomen: 4e 25%-groep;Bellingwedde;2013;0.8;19.5;3.1;0.3;349.4;136.8
8015;Besteedbaar inkomen: 4e 25%-groep;Bellingwedde;2014;0.8;20.5;3.1;0.3;350.6;131.5
8016;Besteedbaar inkomen: 4e 25%-groep;Bergambacht;2011;1.3;34.6;3.2;0.7;502.4;245.5
8017;Besteedbaar inkomen: 4e 25%-groep;Bergambacht;2012;1.4;34.2;3.2;0.7;502.6;249.8
8018;Besteedbaar inkomen: 4e 25%-groep;Bergambacht;2013;1.4;34.2;3.2;0.7;510.8;205.0
8019;Besteedbaar inkomen: 4e 25%-groep;Bergambacht;2014;1.4;34.2;3.2;0.8;599.5;194.0
8020;Besteedbaar inkomen: 4e 25%-groep;Bergeijk;2011;2.3;31.5;3.3;1.1;491.2;325.2
8021;Besteedbaar inkomen: 4e 25%-groep;Bergeijk;2012;2.3;31.6;3.3;1.1;478.4;316.9
8022;Besteedbaar inkomen: 4e 25%-groep;Bergeijk;2013;2.3;31.0;3.3;1.0;449.5;278.1
8023;Besteedbaar inkomen: 4e 25%-groep;Bergeijk;2014;2.3;31.1;3.3;1.2;509.7;295.2
8024;Besteedbaar inkomen: 4e 25%-groep;Bergen (L.);2011;1.3;23.7;3.3;0.4;340.9;208.0
8025;Besteedbaar inkomen: 4e 25%-groep;Bergen (L.);2012;1.3;23.7;3.3;0.4;295.1;189.3
8026;Besteedbaar inkomen: 4e 25%-groep;Bergen (L.);2013;1.4;24.5;3.3;0.4;278.2;153.8
8027;Besteedbaar inkomen: 4e 25%-groep;Bergen (L.);2014;1.4;24.9;3.3;0.4;275.4;157.0
8028;Besteedbaar inkomen: 4e 25%-groep;Bergen (NH.);2011;4.4;32.3;2.9;3.1;700.4;324.3
