ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingISHMT;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
7274;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2017;0.0;0.0;0.0;0.0;;;
7275;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2018;0.0;0.0;0.0;0.0;;;
7276;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2019;0.0;0.0;0.0;0.0;;;
7277;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2020;0.0;0.0;0.0;0.0;;;
7278;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2021;0.0;0.0;0.0;0.0;;;
7279;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.5 Prostaathyperplasie;2022;0.0;0.0;0.0;0.0;;;
7280;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2013;45.0;2.7;45.0;2.6;;;
7281;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2014;50.0;2.8;45.0;2.7;;;
7282;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2015;35.0;1.9;30.0;1.9;;;
7283;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2016;40.0;2.2;35.0;2.1;;;
7284;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2017;30.0;1.9;30.0;1.8;;;
7285;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2018;35.0;2.0;30.0;1.9;;;
7286;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2019;20.0;1.2;20.0;1.2;;;
7287;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2020;30.0;1.7;30.0;1.7;;;
7288;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2021;30.0;1.7;30.0;1.6;;;
7289;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2022;25.0;1.4;25.0;1.4;;;
7290;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2013;10.0;0.5;10.0;0.5;;;
7291;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2014;5.0;0.4;5.0;0.4;;;
7292;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2015;5.0;0.4;5.0;0.4;;;
7293;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2016;5.0;0.4;5.0;0.4;;;
7294;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2017;5.0;0.4;5.0;0.4;;;
7295;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2018;5.0;0.3;5.0;0.3;;;
7296;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2019;5.0;0.2;5.0;0.2;;;
7297;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2020;5.0;0.4;5.0;0.4;;;
7298;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2021;0.0;0.1;0.0;0.1;;;
7299;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.7 Aandoeningen van de borst;2022;0.0;0.1;0.0;0.1;;;
7300;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2013;0.0;0.1;0.0;0.1;;;
7301;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2014;0.0;0.0;0.0;0.0;;;
7302;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2015;0.0;0.1;0.0;0.1;;;
7303;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2016;0.0;0.0;0.0;0.0;;;
7304;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2017;0.0;0.1;0.0;0.1;;;
7305;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2018;0.0;0.0;0.0;0.0;;;
7306;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2019;0.0;0.0;0.0;0.0;;;
7307;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2020;0.0;0.1;0.0;0.1;;;
7308;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2021;0.0;0.0;0.0;0.0;;;
7309;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2022;0.0;0.0;0.0;0.0;;;
7310;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2013;0.0;0.0;0.0;0.0;;;
7311;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2014;0.0;0.0;0.0;0.0;;;
7312;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2015;0.0;0.0;0.0;0.0;;;
7313;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2016;0.0;0.0;0.0;0.0;;;
7314;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2017;0.0;0.1;0.0;0.1;;;
7315;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2018;0.0;0.0;0.0;0.0;;;
7316;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2019;0.0;0.0;0.0;0.0;;;
7317;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2020;0.0;0.1;0.0;0.1;;;
7318;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2021;0.0;0.1;0.0;0.1;;;
7319;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.9 Menstruele, menopausale aand...;2022;0.0;0.0;0.0;0.0;;;
7320;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2013;5.0;0.4;5.0;0.3;;;
7321;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2014;5.0;0.4;5.0;0.4;;;
7322;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2015;5.0;0.4;5.0;0.4;;;
7323;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2016;15.0;0.9;15.0;0.8;;;
7324;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2017;15.0;1.0;15.0;0.9;;;
7325;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2018;10.0;0.7;10.0;0.7;;;
7326;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2019;15.0;0.8;15.0;0.8;;;
7327;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2020;15.0;0.8;10.0;0.7;;;
7328;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2021;5.0;0.3;5.0;0.3;;;
7329;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2022;0.0;0.1;0.0;0.1;;;
7330;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2013;;;;;;;
7331;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2014;;;;;;;
7332;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2015;;;;;;;
7333;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2016;;;;;;;
7334;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2017;;;;;;;
7335;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2018;;;;;;;
7336;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2019;;;;;;;
7337;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2020;;;;;;;
7338;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2021;;;;;;;
7339;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2022;;;;;;;
7340;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2013;;;;;;;
7341;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2014;;;;;;;
7342;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2015;;;;;;;
7343;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2016;;;;;;;
7344;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2017;;;;;;;
7345;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2018;;;;;;;
7346;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2019;;;;;;;
7347;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2020;;;;;;;
7348;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2021;;;;;;;
7349;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.1 Medische abortus;2022;;;;;;;
7350;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2013;;;;;;;
7351;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2014;;;;;;;
7352;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2015;;;;;;;
7353;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2016;;;;;;;
7354;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2017;;;;;;;
7355;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2018;;;;;;;
7356;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2019;;;;;;;
7357;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2020;;;;;;;
7358;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2021;;;;;;;
7359;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2022;;;;;;;
7360;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2013;;;;;;;
7361;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2014;;;;;;;
7362;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2015;;;;;;;
7363;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2016;;;;;;;
7364;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2017;;;;;;;
7365;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2018;;;;;;;
7366;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2019;;;;;;;
7367;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2020;;;;;;;
7368;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2021;;;;;;;
7369;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2022;;;;;;;
7370;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2013;;;;;;;
7371;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2014;;;;;;;
7372;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2015;;;;;;;
7373;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2016;;;;;;;
7374;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2017;;;;;;;
7375;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2018;;;;;;;
7376;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2019;;;;;;;
7377;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2020;;;;;;;
7378;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2021;;;;;;;
7379;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.4 Complicaties van bevalling;2022;;;;;;;
7380;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2013;;;;;;;
7381;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2014;;;;;;;
7382;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2015;;;;;;;
7383;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2016;;;;;;;
7384;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2017;;;;;;;
7385;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2018;;;;;;;
7386;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2019;;;;;;;
7387;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2020;;;;;;;
7388;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2021;;;;;;;
7389;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2022;;;;;;;
7390;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2013;;;;;;;
7391;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2014;;;;;;;
7392;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2015;;;;;;;
7393;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2016;;;;;;;
7394;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2017;;;;;;;
7395;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2018;;;;;;;
7396;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2019;;;;;;;
7397;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2020;;;;;;;
7398;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2021;;;;;;;
7399;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.6 Overige bevalling;2022;;;;;;;
7400;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2013;;;;;;;
7401;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2014;;;;;;;
7402;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2015;;;;;;;
7403;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2016;;;;;;;
7404;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2017;;;;;;;
7405;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2018;;;;;;;
7406;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2019;;;;;;;
7407;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2020;;;;;;;
7408;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2021;;;;;;;
7409;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.7 Complicaties kraambed;2022;;;;;;;
7410;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2013;;;;;;;
7411;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2014;;;;;;;
7412;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2015;;;;;;;
7413;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2016;;;;;;;
7414;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2017;;;;;;;
7415;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2018;;;;;;;
7416;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2019;;;;;;;
7417;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2020;;;;;;;
7418;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2021;;;;;;;
7419;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2022;;;;;;;
7420;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2013;81895.0;4754.0;76085.0;4416.8;;;
7421;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2014;84505.0;4800.6;77680.0;4412.7;;;
7422;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2015;82885.0;4829.9;76545.0;4460.6;;;
7423;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2016;82975.0;4781.1;76450.0;4405.2;;;
7424;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2017;83195.0;4870.9;76365.0;4470.9;;;
7425;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2018;84300.0;4970.9;77490.0;4569.4;;;
7426;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2019;87145.0;5106.8;79895.0;4681.9;;;
7427;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2020;88015.0;5195.3;80875.0;4773.7;;;
7428;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2021;95690.0;5307.7;87145.0;4833.7;;;
7429;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2022;91105.0;5399.5;83115.0;4926.1;;;
7430;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2013;11170.0;648.5;9625.0;558.6;;;
7431;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2014;11750.0;667.5;9985.0;567.1;;;
7432;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2015;10825.0;630.9;9295.0;541.7;;;
7433;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2016;10740.0;619.0;9055.0;521.8;;;
7434;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2017;10955.0;641.4;9205.0;538.9;;;
7435;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2018;10720.0;632.2;8895.0;524.5;;;
7436;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2019;10820.0;634.2;8920.0;522.7;;;
7437;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2020;10935.0;645.3;9020.0;532.5;;;
7438;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2021;11640.0;645.5;9495.0;526.6;;;
7439;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2022;10800.0;640.0;8800.0;521.7;;;
7440;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2013;70725.0;4105.5;67265.0;3904.5;;;
7441;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2014;72760.0;4133.1;68805.0;3908.6;;;
7442;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2015;72055.0;4199.0;68230.0;3976.0;;;
7443;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2016;72235.0;4162.1;68390.0;3940.6;;;
7444;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2017;72240.0;4229.5;68190.0;3992.3;;;
7445;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2018;73580.0;4338.7;69660.0;4107.6;;;
7446;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2019;76320.0;4472.6;71985.0;4218.5;;;
7447;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2020;77085.0;4550.0;72940.0;4305.4;;;
7448;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2021;84050.0;4662.2;78895.0;4376.2;;;
7449;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;16.2 Ov. aandoeningen perinatale periode;2022;80305.0;4759.5;75475.0;4473.1;;;
7450;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2013;4160.0;241.3;3645.0;211.7;;;
7451;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2014;4215.0;239.5;3610.0;205.1;;;
7452;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2015;4025.0;234.5;3445.0;200.8;;;
7453;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2016;3850.0;221.8;3345.0;192.7;;;
7454;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2017;3545.0;207.6;3035.0;177.7;;;
7455;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2018;3675.0;216.7;3190.0;188.0;;;
7456;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2019;3440.0;201.6;2995.0;175.4;;;
7457;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2020;3435.0;202.7;2960.0;174.6;;;
7458;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2021;3495.0;193.8;2990.0;165.8;;;
7459;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;17 Totaal cong.afw., misvorm., chrom...;2022;2980.0;176.7;2595.0;153.9;;;
7460;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2013;4255.0;247.1;3750.0;217.7;;;
7461;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2014;4005.0;227.6;3585.0;203.6;;;
7462;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2015;4045.0;235.6;3590.0;209.3;;;
7463;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2016;3885.0;223.7;3475.0;200.2;;;
7464;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2017;3625.0;212.2;3265.0;191.2;;;
7465;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2018;3615.0;213.0;3275.0;193.0;;;
7466;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2019;3340.0;195.6;3030.0;177.7;;;
7467;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2020;3025.0;178.7;2760.0;163.0;;;
7468;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2021;2940.0;163.0;2680.0;148.8;;;
7469;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18 Totaal symp., bevindingen, labuitsl..;2022;2615.0;154.9;2390.0;141.7;;;
7470;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18.1 Pijn in keel en borst;2013;10.0;0.5;10.0;0.4;;;
7471;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18.1 Pijn in keel en borst;2014;0.0;0.1;0.0;0.1;;;
7472;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18.1 Pijn in keel en borst;2015;0.0;0.0;0.0;0.0;;;
7473;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18.1 Pijn in keel en borst;2016;5.0;0.2;5.0;0.2;;;
7474;Totaal mannen en vrouwen;0 jaar;Totaal opnamen;18.1 Pijn in keel en borst;2017;0.0;0.1;0.0;0.1;;;
