ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
7467;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2018 3e kwartaal;20
7468;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2018 4e kwartaal;22
7469;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2018;19
7470;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2019 1e kwartaal;23
7471;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2019 2e kwartaal;20
7472;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2019 3e kwartaal;18
7473;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2019 4e kwartaal;21
7474;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2019;21
7475;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2020 1e kwartaal;17
7476;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2020 2e kwartaal;20
7477;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2020 3e kwartaal;21
7478;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2020 4e kwartaal;21
7479;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2020;20
7480;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2021 1e kwartaal;23
7481;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2021 2e kwartaal;27
7482;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2021 3e kwartaal;20
7483;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2021 4e kwartaal;23
7484;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2021;23
7485;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2022 1e kwartaal;22
7486;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2022 2e kwartaal;27
7487;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2022 3e kwartaal;25
7488;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2022 4e kwartaal;30
7489;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2022;26
7490;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2023 1e kwartaal;28
7491;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2023 2e kwartaal;27
7492;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2023 3e kwartaal;28
7493;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2023 4e kwartaal;30
7494;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2023;28
7495;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2024 1e kwartaal;25
7496;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2024 2e kwartaal;26
7497;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2024 3e kwartaal;24
7498;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2024 4e kwartaal;24
7499;Totaal mannen en vrouwen;Totaal personen;0822 Radio- en televisietechnici;2024;25
7500;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2013 1e kwartaal;171
7501;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2013 2e kwartaal;186
7502;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2013 3e kwartaal;209
7503;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2013 4e kwartaal;200
7504;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2013;192
7505;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2014 1e kwartaal;189
7506;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2014 2e kwartaal;215
7507;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2014 3e kwartaal;225
7508;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2014 4e kwartaal;207
7509;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2014;209
7510;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2015 1e kwartaal;205
7511;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2015 2e kwartaal;213
7512;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2015 3e kwartaal;219
7513;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2015 4e kwartaal;197
7514;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2015 ;209
7515;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2016 1e kwartaal;194
7516;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2016 2e kwartaal;207
7517;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2016 3e kwartaal;207
7518;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2016 4e kwartaal;192
7519;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2016;200
7520;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2017 1e kwartaal;187
7521;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2017 2e kwartaal;200
7522;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2017 3e kwartaal;197
7523;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2017 4e kwartaal;190
7524;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2017;194
7525;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2018 1e kwartaal;187
7526;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2018 2e kwartaal;188
7527;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2018 3e kwartaal;196
7528;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2018 4e kwartaal;184
7529;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2018;189
7530;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2019 1e kwartaal;180
7531;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2019 2e kwartaal;189
7532;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2019 3e kwartaal;205
7533;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2019 4e kwartaal;193
7534;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2019;192
7535;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2020 1e kwartaal;202
7536;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2020 2e kwartaal;203
7537;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2020 3e kwartaal;216
7538;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2020 4e kwartaal;189
7539;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2020;203
7540;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2021 1e kwartaal;180
7541;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2021 2e kwartaal;171
7542;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2021 3e kwartaal;167
7543;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2021 4e kwartaal;162
7544;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2021;170
7545;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2022 1e kwartaal;160
7546;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2022 2e kwartaal;157
7547;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2022 3e kwartaal;151
7548;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2022 4e kwartaal;158
7549;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2022;157
7550;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2023 1e kwartaal;170
7551;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2023 2e kwartaal;173
7552;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2023 3e kwartaal;181
7553;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2023 4e kwartaal;181
7554;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2023;176
7555;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2024 1e kwartaal;165
7556;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2024 2e kwartaal;171
7557;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2024 3e kwartaal;158
7558;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2024 4e kwartaal;156
7559;Totaal mannen en vrouwen;Totaal personen;09 Agrarische beroepen;2024;162
7560;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2013 1e kwartaal;143
7561;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2013 2e kwartaal;151
7562;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2013 3e kwartaal;162
7563;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2013 4e kwartaal;158
7564;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2013;154
7565;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2014 1e kwartaal;152
7566;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2014 2e kwartaal;172
7567;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2014 3e kwartaal;181
7568;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2014 4e kwartaal;172
7569;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2014;169
7570;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2015 1e kwartaal;171
7571;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2015 2e kwartaal;173
7572;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2015 3e kwartaal;176
7573;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2015 4e kwartaal;162
7574;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2015 ;170
7575;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2016 1e kwartaal;161
7576;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2016 2e kwartaal;171
7577;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2016 3e kwartaal;171
7578;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2016 4e kwartaal;161
7579;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2016;166
7580;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2017 1e kwartaal;163
7581;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2017 2e kwartaal;169
7582;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2017 3e kwartaal;165
7583;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2017 4e kwartaal;157
7584;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2017;163
7585;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2018 1e kwartaal;158
7586;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2018 2e kwartaal;153
7587;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2018 3e kwartaal;162
7588;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2018 4e kwartaal;159
7589;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2018;158
7590;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2019 1e kwartaal;156
7591;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2019 2e kwartaal;161
7592;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2019 3e kwartaal;171
7593;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2019 4e kwartaal;163
7594;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2019;163
7595;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2020 1e kwartaal;167
7596;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2020 2e kwartaal;163
7597;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2020 3e kwartaal;178
7598;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2020 4e kwartaal;154
7599;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2020;166
7600;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2021 1e kwartaal;140
7601;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2021 2e kwartaal;135
7602;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2021 3e kwartaal;132
7603;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2021 4e kwartaal;129
7604;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2021;134
7605;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2022 1e kwartaal;130
7606;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2022 2e kwartaal;125
7607;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2022 3e kwartaal;115
7608;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2022 4e kwartaal;127
7609;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2022;125
7610;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2023 1e kwartaal;137
7611;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2023 2e kwartaal;136
7612;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2023 3e kwartaal;143
7613;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2023 4e kwartaal;149
7614;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2023;141
7615;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2024 1e kwartaal;140
7616;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2024 2e kwartaal;142
7617;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2024 3e kwartaal;135
7618;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2024 4e kwartaal;138
7619;Totaal mannen en vrouwen;Totaal personen;091 Tuinders, akkerbouwers en veetelers;2024;139
7620;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2013 1e kwartaal;20
7621;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2013 2e kwartaal;22
7622;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2013 3e kwartaal;25
7623;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2013 4e kwartaal;28
7624;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2013;24
7625;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2014 1e kwartaal;28
7626;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2014 2e kwartaal;30
7627;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2014 3e kwartaal;32
7628;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2014 4e kwartaal;30
7629;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2014;30
7630;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2015 1e kwartaal;33
7631;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2015 2e kwartaal;27
7632;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2015 3e kwartaal;31
7633;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2015 4e kwartaal;31
7634;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2015 ;30
7635;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2016 1e kwartaal;28
7636;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2016 2e kwartaal;35
7637;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2016 3e kwartaal;33
7638;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2016 4e kwartaal;29
7639;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2016;31
7640;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2017 1e kwartaal;29
7641;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2017 2e kwartaal;27
7642;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2017 3e kwartaal;27
7643;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2017 4e kwartaal;27
7644;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2017;27
7645;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2018 1e kwartaal;29
7646;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2018 2e kwartaal;26
7647;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2018 3e kwartaal;27
7648;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2018 4e kwartaal;25
7649;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2018;27
7650;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2019 1e kwartaal;26
7651;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2019 2e kwartaal;25
7652;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2019 3e kwartaal;24
7653;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2019 4e kwartaal;25
7654;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2019;25
7655;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2020 1e kwartaal;26
7656;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2020 2e kwartaal;25
7657;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2020 3e kwartaal;31
7658;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2020 4e kwartaal;28
7659;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2020;27
7660;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2021 1e kwartaal;26
7661;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2021 2e kwartaal;32
7662;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2021 3e kwartaal;25
7663;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2021 4e kwartaal;25
7664;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2021;27
7665;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2022 1e kwartaal;25
7666;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2022 2e kwartaal;28
7667;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2022 3e kwartaal;22
7668;Totaal mannen en vrouwen;Totaal personen;0911 Land- en bosbouwers;2022 4e kwartaal;27
