ID;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Geboorteoverschot_4;Immigratie_5;EmigratieInclusiefAdministratieveC_6;MigratiesaldoInclusiefAdministratie_7;TotaalSaldoCorrecties_8;SaldoAdministratieveCorrecties_9;SaldoOverigeCorrecties_10;BevolkingOp31December_11;Bevolkingsgroei_12;BevolkingsgroeiRelatief_13
5878;Uganda;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;2535.0;0.0;8.0;-8.0;261.0;105.0;156.0;-29.0;-30.0;1.0;2684.0;149.0;58.78
5879;Uganda;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;2684.0;0.0;4.0;-4.0;364.0;82.0;282.0;-17.0;-19.0;2.0;2964.0;280.0;104.32
5880;Uruguay;Totaal;Totaal;2022;1523.0;18.0;5.0;13.0;193.0;98.0;95.0;-4.0;-3.0;-1.0;1630.0;107.0;70.26
5881;Uruguay;Totaal;Totaal;2023;1630.0;15.0;12.0;3.0;146.0;112.0;34.0;-15.0;-15.0;0.0;1667.0;37.0;22.7
5882;Uruguay;Totaal;Twee ouders geboren in Nederland;2022;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0
5883;Uruguay;Totaal;Twee ouders geboren in Nederland;2023;53.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;52.0;-1.0;-18.87
5884;Uruguay;Totaal;Eén ouder in NL, één ouder buiten NL;2022;520.0;9.0;1.0;8.0;3.0;7.0;-4.0;2.0;1.0;1.0;525.0;5.0;9.62
5885;Uruguay;Totaal;Eén ouder in NL, één ouder buiten NL;2023;525.0;8.0;0.0;8.0;5.0;7.0;-2.0;0.0;-1.0;1.0;532.0;7.0;13.33
5886;Uruguay;Totaal;Twee ouders geboren buiten Nederland;2022;950.0;9.0;4.0;5.0;190.0;91.0;99.0;-6.0;-4.0;-2.0;1052.0;102.0;107.37
5887;Uruguay;Totaal;Twee ouders geboren buiten Nederland;2023;1052.0;7.0;12.0;-5.0;141.0;105.0;36.0;-14.0;-14.0;0.0;1083.0;31.0;29.47
5888;Uruguay;Personen geboren in Nederland;Totaal;2022;607.0;18.0;0.0;18.0;3.0;11.0;-8.0;-1.0;0.0;-1.0;616.0;9.0;14.83
5889;Uruguay;Personen geboren in Nederland;Totaal;2023;616.0;15.0;0.0;15.0;5.0;10.0;-5.0;-1.0;-2.0;1.0;627.0;11.0;17.86
5890;Uruguay;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5891;Uruguay;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5892;Uruguay;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;473.0;9.0;0.0;9.0;1.0;5.0;-4.0;1.0;1.0;0.0;478.0;5.0;10.57
5893;Uruguay;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;478.0;8.0;0.0;8.0;4.0;6.0;-2.0;-1.0;-1.0;0.0;484.0;6.0;12.55
5894;Uruguay;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;134.0;9.0;0.0;9.0;2.0;6.0;-4.0;-2.0;-1.0;-1.0;138.0;4.0;29.85
5895;Uruguay;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;138.0;7.0;0.0;7.0;1.0;4.0;-3.0;0.0;-1.0;1.0;143.0;5.0;36.23
5896;Uruguay;Personen geboren buiten Nederland;Totaal;2022;916.0;0.0;5.0;-5.0;190.0;87.0;103.0;-3.0;-3.0;0.0;1014.0;98.0;106.99
5897;Uruguay;Personen geboren buiten Nederland;Totaal;2023;1014.0;0.0;12.0;-12.0;141.0;102.0;39.0;-14.0;-13.0;-1.0;1040.0;26.0;25.64
5898;Uruguay;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0
5899;Uruguay;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;53.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;52.0;-1.0;-18.87
5900;Uruguay;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;47.0;0.0;1.0;-1.0;2.0;2.0;0.0;1.0;0.0;1.0;47.0;0.0;0.0
5901;Uruguay;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;47.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;48.0;1.0;21.28
5902;Uruguay;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;816.0;0.0;4.0;-4.0;188.0;85.0;103.0;-4.0;-3.0;-1.0;914.0;98.0;120.1
5903;Uruguay;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;914.0;0.0;12.0;-12.0;140.0;101.0;39.0;-14.0;-13.0;-1.0;940.0;26.0;28.45
5904;Vanuatu;Totaal;Totaal;2022;18.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;21.0;3.0;166.67
5905;Vanuatu;Totaal;Totaal;2023;21.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;22.0;1.0;47.62
5906;Vanuatu;Totaal;Twee ouders geboren in Nederland;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5907;Vanuatu;Totaal;Twee ouders geboren in Nederland;2023;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5908;Vanuatu;Totaal;Eén ouder in NL, één ouder buiten NL;2022;8.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;11.0;3.0;375.0
5909;Vanuatu;Totaal;Eén ouder in NL, één ouder buiten NL;2023;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0
5910;Vanuatu;Totaal;Twee ouders geboren buiten Nederland;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
5911;Vanuatu;Totaal;Twee ouders geboren buiten Nederland;2023;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;142.86
5912;Vanuatu;Personen geboren in Nederland;Totaal;2022;7.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;2.0;285.71
5913;Vanuatu;Personen geboren in Nederland;Totaal;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
5914;Vanuatu;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5915;Vanuatu;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5916;Vanuatu;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;7.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;2.0;285.71
5917;Vanuatu;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
5918;Vanuatu;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5919;Vanuatu;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5920;Vanuatu;Personen geboren buiten Nederland;Totaal;2022;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0;1.0;90.91
5921;Vanuatu;Personen geboren buiten Nederland;Totaal;2023;12.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;13.0;1.0;83.33
5922;Vanuatu;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5923;Vanuatu;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5924;Vanuatu;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;1000.0
5925;Vanuatu;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5926;Vanuatu;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
5927;Vanuatu;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;142.86
5928;Vaticaanstad;Totaal;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5929;Vaticaanstad;Totaal;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5930;Vaticaanstad;Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5931;Vaticaanstad;Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5932;Vaticaanstad;Totaal;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5933;Vaticaanstad;Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5934;Vaticaanstad;Totaal;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5935;Vaticaanstad;Totaal;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5936;Vaticaanstad;Personen geboren in Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5937;Vaticaanstad;Personen geboren in Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5938;Vaticaanstad;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5939;Vaticaanstad;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5940;Vaticaanstad;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5941;Vaticaanstad;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5942;Vaticaanstad;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5943;Vaticaanstad;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5944;Vaticaanstad;Personen geboren buiten Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5945;Vaticaanstad;Personen geboren buiten Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5946;Vaticaanstad;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5947;Vaticaanstad;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5948;Vaticaanstad;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5949;Vaticaanstad;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5950;Vaticaanstad;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5951;Vaticaanstad;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5952;Venezuela;Totaal;Totaal;2022;10002.0;157.0;24.0;133.0;937.0;361.0;576.0;-45.0;-48.0;3.0;10714.0;712.0;71.19
5953;Venezuela;Totaal;Totaal;2023;10714.0;146.0;21.0;125.0;1004.0;437.0;567.0;-64.0;-66.0;2.0;11408.0;694.0;64.78
5954;Venezuela;Totaal;Twee ouders geboren in Nederland;2022;649.0;0.0;11.0;-11.0;2.0;4.0;-2.0;-1.0;0.0;-1.0;635.0;-14.0;-21.57
5955;Venezuela;Totaal;Twee ouders geboren in Nederland;2023;635.0;0.0;5.0;-5.0;5.0;1.0;4.0;-1.0;0.0;-1.0;633.0;-2.0;-3.15
5956;Venezuela;Totaal;Eén ouder in NL, één ouder buiten NL;2022;3281.0;91.0;5.0;86.0;26.0;47.0;-21.0;1.0;-2.0;3.0;3349.0;68.0;20.73
5957;Venezuela;Totaal;Eén ouder in NL, één ouder buiten NL;2023;3349.0;84.0;3.0;81.0;30.0;49.0;-19.0;2.0;-4.0;6.0;3417.0;68.0;20.3
5958;Venezuela;Totaal;Twee ouders geboren buiten Nederland;2022;6072.0;66.0;8.0;58.0;909.0;310.0;599.0;-45.0;-46.0;1.0;6730.0;658.0;108.37
5959;Venezuela;Totaal;Twee ouders geboren buiten Nederland;2023;6730.0;62.0;13.0;49.0;969.0;387.0;582.0;-65.0;-62.0;-3.0;7358.0;628.0;93.31
5960;Venezuela;Personen geboren in Nederland;Totaal;2022;3430.0;157.0;3.0;154.0;18.0;54.0;-36.0;-4.0;-5.0;1.0;3549.0;119.0;34.69
5961;Venezuela;Personen geboren in Nederland;Totaal;2023;3549.0;146.0;4.0;142.0;33.0;55.0;-22.0;-2.0;-5.0;3.0;3672.0;123.0;34.66
5962;Venezuela;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5963;Venezuela;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5964;Venezuela;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;2808.0;91.0;3.0;88.0;12.0;41.0;-29.0;-1.0;-2.0;1.0;2868.0;60.0;21.37
5965;Venezuela;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;2868.0;84.0;2.0;82.0;26.0;37.0;-11.0;3.0;-2.0;5.0;2944.0;76.0;26.5
5966;Venezuela;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;622.0;66.0;0.0;66.0;6.0;13.0;-7.0;-3.0;-3.0;0.0;681.0;59.0;94.86
5967;Venezuela;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;681.0;62.0;2.0;60.0;7.0;18.0;-11.0;-5.0;-3.0;-2.0;728.0;47.0;69.02
5968;Venezuela;Personen geboren buiten Nederland;Totaal;2022;6572.0;0.0;21.0;-21.0;919.0;307.0;612.0;-41.0;-43.0;2.0;7165.0;593.0;90.23
5969;Venezuela;Personen geboren buiten Nederland;Totaal;2023;7165.0;0.0;17.0;-17.0;971.0;382.0;589.0;-62.0;-61.0;-1.0;7736.0;571.0;79.69
5970;Venezuela;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;649.0;0.0;11.0;-11.0;2.0;4.0;-2.0;-1.0;0.0;-1.0;635.0;-14.0;-21.57
5971;Venezuela;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;635.0;0.0;5.0;-5.0;5.0;1.0;4.0;-1.0;0.0;-1.0;633.0;-2.0;-3.15
5972;Venezuela;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;473.0;0.0;2.0;-2.0;14.0;6.0;8.0;2.0;0.0;2.0;481.0;8.0;16.91
5973;Venezuela;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;481.0;0.0;1.0;-1.0;4.0;12.0;-8.0;-1.0;-2.0;1.0;473.0;-8.0;-16.63
5974;Venezuela;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;5450.0;0.0;8.0;-8.0;903.0;297.0;606.0;-42.0;-43.0;1.0;6049.0;599.0;109.91
5975;Venezuela;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;6049.0;0.0;11.0;-11.0;962.0;369.0;593.0;-60.0;-59.0;-1.0;6630.0;581.0;96.05
5976;Verenigd Koninkrijk;Totaal;Totaal;2022;102291.0;758.0;542.0;216.0;4446.0;4234.0;212.0;-407.0;-416.0;9.0;102728.0;437.0;4.27
5977;Verenigd Koninkrijk;Totaal;Totaal;2023;102728.0;776.0;555.0;221.0;4518.0;3942.0;576.0;-416.0;-421.0;5.0;103530.0;802.0;7.81
5978;Verenigd Koninkrijk;Totaal;Twee ouders geboren in Nederland;2022;4447.0;1.0;11.0;-10.0;117.0;65.0;52.0;-2.0;-4.0;2.0;4491.0;44.0;9.89
5979;Verenigd Koninkrijk;Totaal;Twee ouders geboren in Nederland;2023;4491.0;1.0;10.0;-9.0;81.0;61.0;20.0;-4.0;-2.0;-2.0;4500.0;9.0;2.0
5980;Verenigd Koninkrijk;Totaal;Eén ouder in NL, één ouder buiten NL;2022;43636.0;558.0;157.0;401.0;337.0;405.0;-68.0;17.0;-26.0;43.0;44012.0;376.0;8.62
5981;Verenigd Koninkrijk;Totaal;Eén ouder in NL, één ouder buiten NL;2023;44012.0;561.0;157.0;404.0;336.0;354.0;-18.0;40.0;-9.0;49.0;44447.0;435.0;9.88
5982;Verenigd Koninkrijk;Totaal;Twee ouders geboren buiten Nederland;2022;54208.0;199.0;374.0;-175.0;3992.0;3764.0;228.0;-422.0;-386.0;-36.0;54225.0;17.0;0.31
5983;Verenigd Koninkrijk;Totaal;Twee ouders geboren buiten Nederland;2023;54225.0;214.0;388.0;-174.0;4101.0;3527.0;574.0;-452.0;-410.0;-42.0;54583.0;358.0;6.6
5984;Verenigd Koninkrijk;Personen geboren in Nederland;Totaal;2022;41415.0;755.0;136.0;619.0;191.0;438.0;-247.0;-10.0;-21.0;11.0;41798.0;383.0;9.25
5985;Verenigd Koninkrijk;Personen geboren in Nederland;Totaal;2023;41798.0;770.0;130.0;640.0;175.0;394.0;-219.0;-7.0;-19.0;12.0;42231.0;433.0;10.36
5986;Verenigd Koninkrijk;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
5987;Verenigd Koninkrijk;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
5988;Verenigd Koninkrijk;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;36635.0;557.0;129.0;428.0;151.0;292.0;-141.0;0.0;-16.0;16.0;36938.0;303.0;8.27
5989;Verenigd Koninkrijk;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;36938.0;560.0;113.0;447.0;144.0;262.0;-118.0;5.0;-12.0;17.0;37284.0;346.0;9.37
5990;Verenigd Koninkrijk;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;4780.0;198.0;7.0;191.0;40.0;146.0;-106.0;-10.0;-5.0;-5.0;4860.0;80.0;16.74
5991;Verenigd Koninkrijk;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;4860.0;210.0;17.0;193.0;31.0;132.0;-101.0;-12.0;-7.0;-5.0;4947.0;87.0;17.9
5992;Verenigd Koninkrijk;Personen geboren buiten Nederland;Totaal;2022;60876.0;3.0;406.0;-403.0;4255.0;3796.0;459.0;-397.0;-395.0;-2.0;60930.0;54.0;0.89
5993;Verenigd Koninkrijk;Personen geboren buiten Nederland;Totaal;2023;60930.0;6.0;425.0;-419.0;4343.0;3548.0;795.0;-409.0;-402.0;-7.0;61299.0;369.0;6.06
5994;Verenigd Koninkrijk;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;4447.0;1.0;11.0;-10.0;117.0;65.0;52.0;-2.0;-4.0;2.0;4491.0;44.0;9.89
5995;Verenigd Koninkrijk;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;4491.0;1.0;10.0;-9.0;81.0;61.0;20.0;-4.0;-2.0;-2.0;4500.0;9.0;2.0
5996;Verenigd Koninkrijk;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;7001.0;1.0;28.0;-27.0;186.0;113.0;73.0;17.0;-10.0;27.0;7074.0;73.0;10.43
5997;Verenigd Koninkrijk;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;7074.0;1.0;44.0;-43.0;192.0;92.0;100.0;35.0;3.0;32.0;7163.0;89.0;12.58
5998;Verenigd Koninkrijk;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;49428.0;1.0;367.0;-366.0;3952.0;3618.0;334.0;-412.0;-381.0;-31.0;49365.0;-63.0;-1.27
5999;Verenigd Koninkrijk;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;49365.0;4.0;371.0;-367.0;4070.0;3395.0;675.0;-440.0;-403.0;-37.0;49636.0;271.0;5.49
6000;Verenigde Arabische Emiraten;Totaal;Totaal;2022;3742.0;55.0;0.0;55.0;675.0;170.0;505.0;-12.0;-13.0;1.0;4303.0;561.0;149.92
6001;Verenigde Arabische Emiraten;Totaal;Totaal;2023;4303.0;42.0;1.0;41.0;779.0;216.0;563.0;-14.0;-14.0;0.0;4907.0;604.0;140.37
6002;Verenigde Arabische Emiraten;Totaal;Twee ouders geboren in Nederland;2022;457.0;0.0;0.0;0.0;11.0;10.0;1.0;4.0;0.0;4.0;462.0;5.0;10.94
6003;Verenigde Arabische Emiraten;Totaal;Twee ouders geboren in Nederland;2023;462.0;0.0;0.0;0.0;16.0;9.0;7.0;2.0;0.0;2.0;471.0;9.0;19.48
6004;Verenigde Arabische Emiraten;Totaal;Eén ouder in NL, één ouder buiten NL;2022;575.0;28.0;0.0;28.0;25.0;12.0;13.0;6.0;0.0;6.0;622.0;47.0;81.74
6005;Verenigde Arabische Emiraten;Totaal;Eén ouder in NL, één ouder buiten NL;2023;622.0;14.0;0.0;14.0;21.0;13.0;8.0;2.0;0.0;2.0;646.0;24.0;38.59
6006;Verenigde Arabische Emiraten;Totaal;Twee ouders geboren buiten Nederland;2022;2710.0;27.0;0.0;27.0;639.0;148.0;491.0;-22.0;-13.0;-9.0;3219.0;509.0;187.82
6007;Verenigde Arabische Emiraten;Totaal;Twee ouders geboren buiten Nederland;2023;3219.0;28.0;1.0;27.0;742.0;194.0;548.0;-18.0;-14.0;-4.0;3790.0;571.0;177.38
6008;Verenigde Arabische Emiraten;Personen geboren in Nederland;Totaal;2022;451.0;54.0;0.0;54.0;4.0;8.0;-4.0;1.0;0.0;1.0;502.0;51.0;113.08
6009;Verenigde Arabische Emiraten;Personen geboren in Nederland;Totaal;2023;502.0;42.0;0.0;42.0;4.0;13.0;-9.0;0.0;0.0;0.0;535.0;33.0;65.74
6010;Verenigde Arabische Emiraten;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
6011;Verenigde Arabische Emiraten;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
6012;Verenigde Arabische Emiraten;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;235.0;27.0;0.0;27.0;0.0;0.0;0.0;1.0;0.0;1.0;263.0;28.0;119.15
6013;Verenigde Arabische Emiraten;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;263.0;14.0;0.0;14.0;0.0;5.0;-5.0;0.0;0.0;0.0;272.0;9.0;34.22
6014;Verenigde Arabische Emiraten;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;216.0;27.0;0.0;27.0;4.0;8.0;-4.0;0.0;0.0;0.0;239.0;23.0;106.48
6015;Verenigde Arabische Emiraten;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;239.0;28.0;0.0;28.0;4.0;8.0;-4.0;0.0;0.0;0.0;263.0;24.0;100.42
6016;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Totaal;2022;3291.0;1.0;0.0;1.0;671.0;162.0;509.0;-13.0;-13.0;0.0;3801.0;510.0;154.97
6017;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Totaal;2023;3801.0;0.0;1.0;-1.0;775.0;203.0;572.0;-14.0;-14.0;0.0;4372.0;571.0;150.22
6018;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;457.0;0.0;0.0;0.0;11.0;10.0;1.0;4.0;0.0;4.0;462.0;5.0;10.94
6019;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;462.0;0.0;0.0;0.0;16.0;9.0;7.0;2.0;0.0;2.0;471.0;9.0;19.48
6020;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;340.0;1.0;0.0;1.0;25.0;12.0;13.0;5.0;0.0;5.0;359.0;19.0;55.88
6021;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;359.0;0.0;0.0;0.0;21.0;8.0;13.0;2.0;0.0;2.0;374.0;15.0;41.78
6022;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;2494.0;0.0;0.0;0.0;635.0;140.0;495.0;-22.0;-13.0;-9.0;2980.0;486.0;194.87
6023;Verenigde Arabische Emiraten;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;2980.0;0.0;1.0;-1.0;738.0;186.0;552.0;-18.0;-14.0;-4.0;3527.0;547.0;183.56
6024;Verenigde Staten van Amerika;Totaal;Totaal;2022;55039.0;676.0;163.0;513.0;6567.0;4159.0;2408.0;-288.0;-271.0;-17.0;57943.0;2904.0;52.76
6025;Verenigde Staten van Amerika;Totaal;Totaal;2023;57943.0;737.0;166.0;571.0;6856.0;4736.0;2120.0;-406.0;-405.0;-1.0;60633.0;2690.0;46.42
6026;Verenigde Staten van Amerika;Totaal;Twee ouders geboren in Nederland;2022;5793.0;0.0;11.0;-11.0;122.0;56.0;66.0;28.0;2.0;26.0;5874.0;81.0;13.98
6027;Verenigde Staten van Amerika;Totaal;Twee ouders geboren in Nederland;2023;5874.0;1.0;14.0;-13.0;130.0;82.0;48.0;18.0;-1.0;19.0;5928.0;54.0;9.19
6028;Verenigde Staten van Amerika;Totaal;Eén ouder in NL, één ouder buiten NL;2022;19392.0;454.0;64.0;390.0;303.0;278.0;25.0;10.0;-10.0;20.0;19827.0;435.0;22.43
