ID;RegioS;Perioden;AantalPersonen_1;GemiddeldBesteedbaarInkomen_2;RangnummerBesteedbaarInkomen_3;GemiddeldGestandaardiseerdInkomen_4;RangnummerGestandaardiseerdInkomen_5;AantalPersonen_6;InVanPersonenMetEnZonderInkomen_7;GemiddeldPersoonlijkInkomen_8;RangnummerPersoonlijkInkomen_9;GemiddeldBesteedbaarInkomen_10;RangnummerBesteedbaarInkomen_11
5765;Veldhoven;2006;43.3;13.8;131.0;22.8;156.0;31.1;72.0;27.7;141.0;18.9;169.0
5766;Veldhoven;2007;43.1;14.9;125.0;24.7;148.0;31.3;73.0;28.9;149.0;20.3;177.0
5767;Veldhoven;2008;43.0;15.3;122.0;25.3;145.0;31.7;74.0;29.8;147.0;20.4;177.0
5768;Veldhoven;2009 voor methodewijziging;43.2;15.4;118.0;25.4;139.0;32.0;74.0;30.3;141.0;20.6;161.0
5769;Veldhoven;2009 na methodewijziging;43.2;15.7;87.0;25.8;114.0;32.1;74.0;30.8;121.0;20.9;133.0
5770;Veldhoven;2010;43.6;15.6;97.0;25.6;126.0;32.4;74.0;31.0;120.0;20.8;139.0
5771;Veldhoven;2011;43.9;15.9;74.0;26.0;100.0;32.8;75.0;31.8;100.0;21.0;116.0
5772;Veldhoven;2012;44.1;16.1;77.0;26.3;101.0;32.9;75.0;32.4;89.0;21.4;110.0
5773;Veldhoven;2013;44.2;;;26.6;98.0;32.8;74.0;33.1;87.0;;
5774;Veldhoven;2014;44.2;;;27.7;97.0;32.9;74.0;33.6;84.0;;
5775;Velsen;2005;67.7;13.2;110.0;21.5;169.0;46.1;68.0;27.4;119.0;18.8;126.0
5776;Velsen;2006;67.6;14.0;102.0;22.8;160.0;47.8;71.0;28.2;115.0;19.4;123.0
5777;Velsen;2007;67.6;14.9;131.0;24.3;188.0;48.1;71.0;29.4;120.0;20.6;151.0
5778;Velsen;2008;67.5;15.4;103.0;25.1;157.0;48.8;72.0;30.5;116.0;21.1;121.0
5779;Velsen;2009 voor methodewijziging;67.3;15.5;100.0;25.4;140.0;49.1;73.0;30.7;123.0;21.1;120.0
5780;Velsen;2009 na methodewijziging;67.3;15.5;114.0;25.2;149.0;49.2;73.0;30.7;128.0;21.0;132.0
5781;Velsen;2010;67.3;15.5;112.0;25.0;155.0;49.4;73.0;30.8;130.0;20.8;132.0
5782;Velsen;2011;67.3;15.5;111.0;25.1;153.0;49.6;74.0;31.2;128.0;20.8;132.0
5783;Velsen;2012;67.1;15.7;114.0;25.3;163.0;49.0;73.0;31.6;119.0;21.1;132.0
5784;Velsen;2013;67.2;;;25.5;159.0;49.8;74.0;31.8;127.0;;
5785;Velsen;2014;67.2;;;26.7;154.0;49.7;74.0;32.6;114.0;;
5786;Venhuizen;2005;;;;;;;;;;;
5787;Venhuizen;2006;;;;;;;;;;;
5788;Venhuizen;2007;;;;;;;;;;;
5789;Venhuizen;2008;;;;;;;;;;;
5790;Venhuizen;2009 voor methodewijziging;;;;;;;;;;;
5791;Venhuizen;2009 na methodewijziging;;;;;;;;;;;
5792;Venhuizen;2010;;;;;;;;;;;
5793;Venhuizen;2011;;;;;;;;;;;
5794;Venhuizen;2012;;;;;;;;;;;
5795;Venhuizen;2013;;;;;;;;;;;
5796;Venhuizen;2014;;;;;;;;;;;
5797;Venlo;2005;92.1;11.9;336.0;19.0;403.0;62.9;68.0;23.3;399.0;16.5;401.0
5798;Venlo;2006;92.1;12.5;336.0;20.1;390.0;66.3;72.0;23.7;392.0;16.8;404.0
5799;Venlo;2007;91.9;13.4;349.0;21.4;396.0;66.0;72.0;24.6;397.0;18.0;397.0
5800;Venlo;2008;91.5;13.7;368.0;21.8;395.0;67.0;73.0;25.3;396.0;18.2;398.0
5801;Venlo;2009 voor methodewijziging;100.3;13.8;353.0;22.0;387.0;73.4;73.0;26.0;385.0;18.3;391.0
5802;Venlo;2009 na methodewijziging;100.3;13.7;344.0;22.0;385.0;73.4;73.0;25.9;382.0;18.3;391.0
5803;Venlo;2010;99.8;13.9;333.0;22.2;370.0;73.4;74.0;26.3;374.0;18.4;379.0
5804;Venlo;2011;100.0;14.0;338.0;22.3;370.0;73.8;74.0;26.7;370.0;18.4;378.0
5805;Venlo;2012;100.2;14.1;333.0;22.5;360.0;74.1;74.0;26.9;363.0;18.6;369.0
5806;Venlo;2013;100.4;;;22.5;359.0;74.0;74.0;27.3;356.0;;
5807;Venlo;2014;100.5;;;23.5;348.0;73.9;73.0;27.9;347.0;;
5808;Venray;2005;39.0;12.2;288.0;20.5;295.0;26.7;68.0;24.7;310.0;17.3;320.0
5809;Venray;2006;39.1;12.9;277.0;21.6;279.0;27.9;72.0;25.1;322.0;17.8;323.0
5810;Venray;2007;39.1;13.7;302.0;22.9;302.0;28.2;72.0;25.7;341.0;18.7;351.0
5811;Venray;2008;39.2;14.1;295.0;23.5;312.0;29.0;74.0;26.4;351.0;18.9;357.0
5812;Venray;2009 voor methodewijziging;42.7;14.2;293.0;23.7;290.0;31.8;74.0;27.0;348.0;18.9;356.0
5813;Venray;2009 na methodewijziging;42.7;14.3;273.0;23.9;263.0;31.7;74.0;27.1;331.0;19.1;333.0
5814;Venray;2010;42.8;14.4;270.0;23.9;264.0;31.8;74.0;27.5;322.0;19.0;331.0
5815;Venray;2011;43.0;14.4;276.0;23.8;276.0;32.0;75.0;27.8;323.0;19.0;339.0
5816;Venray;2012;43.0;14.8;252.0;24.5;243.0;32.3;75.0;28.2;307.0;19.4;309.0
5817;Venray;2013;43.1;;;24.2;268.0;32.3;75.0;28.3;319.0;;
5818;Venray;2014;43.2;;;25.1;265.0;32.2;75.0;28.8;306.0;;
5819;Vianen;2005;19.7;13.0;136.0;22.1;116.0;13.4;68.0;27.2;130.0;18.5;145.0
5820;Vianen;2006;19.7;13.9;108.0;23.7;98.0;13.9;71.0;28.2;119.0;19.4;125.0
5821;Vianen;2007;19.6;14.9;126.0;25.3;129.0;14.0;71.0;29.4;118.0;20.7;144.0
5822;Vianen;2008;19.7;15.4;104.0;26.1;100.0;14.2;72.0;30.6;113.0;21.1;120.0
5823;Vianen;2009 voor methodewijziging;19.6;15.5;107.0;26.2;94.0;14.2;72.0;31.0;115.0;21.2;115.0
5824;Vianen;2009 na methodewijziging;19.6;15.1;146.0;25.5;129.0;14.2;72.0;30.4;136.0;20.7;150.0
5825;Vianen;2010;19.7;15.1;149.0;25.5;130.0;14.3;73.0;30.6;134.0;20.6;152.0
5826;Vianen;2011;19.7;15.2;151.0;25.5;127.0;14.3;73.0;31.1;136.0;20.6;147.0
5827;Vianen;2012;19.7;15.4;152.0;25.8;132.0;14.3;73.0;31.3;132.0;20.9;143.0
5828;Vianen;2013;19.6;;;25.9;128.0;14.2;73.0;31.7;132.0;;
5829;Vianen;2014;19.6;;;27.0;128.0;14.2;73.0;32.2;130.0;;
5830;Vlaardingen;2005;72.6;12.6;212.0;19.7;361.0;50.1;69.0;25.1;266.0;17.5;286.0
5831;Vlaardingen;2006;71.5;13.3;211.0;20.8;350.0;51.4;72.0;25.8;263.0;18.1;278.0
5832;Vlaardingen;2007;70.9;14.2;235.0;22.2;351.0;51.1;72.0;27.0;263.0;19.3;291.0
5833;Vlaardingen;2008;70.4;14.5;233.0;22.8;359.0;51.5;73.0;28.0;261.0;19.5;287.0
5834;Vlaardingen;2009 voor methodewijziging;70.5;14.9;185.0;23.2;324.0;51.6;73.0;28.8;230.0;19.9;228.0
5835;Vlaardingen;2009 na methodewijziging;70.5;14.9;181.0;23.3;314.0;51.8;73.0;28.8;230.0;20.0;226.0
5836;Vlaardingen;2010;71.3;14.7;204.0;23.0;326.0;52.2;73.0;28.9;233.0;19.8;251.0
5837;Vlaardingen;2011;71.0;14.8;210.0;23.1;331.0;52.1;73.0;29.4;227.0;19.9;229.0
5838;Vlaardingen;2012;70.9;14.9;223.0;23.3;324.0;51.8;73.0;29.7;212.0;20.1;223.0
5839;Vlaardingen;2013;71.0;;;23.3;332.0;51.7;73.0;30.2;212.0;;
5840;Vlaardingen;2014;71.6;;;24.1;331.0;51.7;72.0;30.5;215.0;;
5841;Vlagtwedde;2005;16.6;10.9;443.0;17.8;447.0;11.4;68.0;21.3;455.0;15.3;454.0
5842;Vlagtwedde;2006;16.6;11.3;438.0;18.3;440.0;11.8;71.0;21.3;442.0;15.6;442.0
5843;Vlagtwedde;2007;16.3;12.2;432.0;20.0;435.0;11.8;72.0;22.4;441.0;16.6;440.0
5844;Vlagtwedde;2008;16.3;12.7;430.0;20.6;433.0;12.0;74.0;23.1;439.0;17.0;438.0
5845;Vlagtwedde;2009 voor methodewijziging;16.3;13.0;413.0;21.0;414.0;11.9;73.0;24.1;428.0;17.5;428.0
5846;Vlagtwedde;2009 na methodewijziging;16.3;13.0;414.0;21.1;413.0;11.9;73.0;24.2;424.0;17.5;426.0
5847;Vlagtwedde;2010;16.3;12.9;402.0;20.9;407.0;11.9;73.0;24.5;411.0;17.5;412.0
5848;Vlagtwedde;2011;16.3;13.1;401.0;21.1;403.0;11.9;73.0;25.0;408.0;17.6;410.0
5849;Vlagtwedde;2012;16.1;13.2;393.0;21.3;394.0;11.9;74.0;24.9;402.0;17.7;404.0
5850;Vlagtwedde;2013;15.9;;;21.4;390.0;11.8;74.0;25.4;397.0;;
5851;Vlagtwedde;2014;16.2;;;21.8;386.0;11.8;73.0;25.8;387.0;;
5852;Vlieland;2005;1.1;12.0;321.0;18.7;415.0;0.8;68.0;;;;
5853;Vlieland;2006;1.1;13.5;167.0;21.1;328.0;0.8;68.0;;;;
5854;Vlieland;2007;1.1;14.1;244.0;22.3;345.0;0.8;69.0;;;;
5855;Vlieland;2008;1.1;14.2;284.0;22.5;375.0;0.8;70.0;;;;
5856;Vlieland;2009 voor methodewijziging;1.2;14.4;263.0;22.6;360.0;0.8;71.0;;;;
5857;Vlieland;2009 na methodewijziging;1.2;14.1;306.0;22.0;382.0;0.8;70.0;27.5;303.0;19.6;283.0
5858;Vlieland;2010;1.2;15.2;142.0;23.6;289.0;0.8;73.0;29.1;218.0;20.3;175.0
5859;Vlieland;2011;1.1;14.8;213.0;22.8;354.0;0.8;75.0;28.4;289.0;19.4;300.0
5860;Vlieland;2012;1.1;15.6;129.0;23.6;299.0;0.8;74.0;29.7;221.0;20.4;182.0
5861;Vlieland;2013;1.1;;;24.0;279.0;0.8;75.0;29.8;233.0;;
5862;Vlieland;2014;1.1;;;25.6;238.0;0.8;75.0;31.0;178.0;;
5863;Vlissingen;2005;45.1;12.2;296.0;18.9;409.0;30.8;68.0;24.1;345.0;16.9;368.0
5864;Vlissingen;2006;45.0;12.7;306.0;19.6;406.0;32.2;71.0;24.6;343.0;17.4;366.0
5865;Vlissingen;2007;44.8;13.6;316.0;21.0;407.0;32.4;72.0;25.5;351.0;18.3;381.0
5866;Vlissingen;2008;44.7;14.2;289.0;21.8;397.0;32.7;73.0;26.7;335.0;18.8;360.0
5867;Vlissingen;2009 voor methodewijziging;44.6;14.4;264.0;22.1;383.0;32.9;74.0;27.1;338.0;19.1;337.0
5868;Vlissingen;2009 na methodewijziging;44.6;14.3;282.0;22.0;384.0;33.0;74.0;27.0;336.0;18.9;350.0
5869;Vlissingen;2010;44.5;14.2;290.0;21.9;376.0;33.0;74.0;27.1;339.0;18.8;355.0
5870;Vlissingen;2011;44.5;14.3;291.0;22.0;378.0;33.1;74.0;27.4;341.0;18.8;351.0
5871;Vlissingen;2012;44.5;14.5;289.0;22.2;368.0;33.1;74.0;27.8;332.0;19.0;346.0
5872;Vlissingen;2013;44.4;;;22.4;365.0;33.0;74.0;28.3;316.0;;
5873;Vlissingen;2014;44.5;;;23.2;354.0;32.9;74.0;28.8;309.0;;
5874;Vlist;2005;9.8;13.2;109.0;23.2;70.0;6.6;67.0;27.3;126.0;19.3;98.0
5875;Vlist;2006;9.8;13.8;124.0;23.9;87.0;6.7;69.0;28.2;121.0;19.8;99.0
5876;Vlist;2007;9.9;15.9;63.0;27.7;38.0;6.8;69.0;29.5;112.0;22.8;47.0
5877;Vlist;2008;9.8;15.3;130.0;26.6;81.0;6.9;70.0;29.9;144.0;21.4;103.0
5878;Vlist;2009 voor methodewijziging;9.8;15.0;158.0;25.8;107.0;6.9;70.0;30.4;138.0;21.1;118.0
5879;Vlist;2009 na methodewijziging;9.8;15.6;101.0;27.1;63.0;6.9;71.0;31.0;111.0;21.9;77.0
5880;Vlist;2010;9.8;15.7;83.0;27.2;57.0;7.0;71.0;31.1;114.0;21.9;73.0
5881;Vlist;2011;9.8;15.7;94.0;27.1;55.0;7.0;72.0;31.5;117.0;21.5;84.0
5882;Vlist;2012;9.7;15.8;107.0;26.9;80.0;7.0;72.0;31.3;131.0;21.6;96.0
5883;Vlist;2013;9.7;;;27.2;74.0;7.0;73.0;31.7;133.0;;
5884;Vlist;2014;;;;;;;;;;;
5885;Voerendaal;2005;13.0;13.4;89.0;22.3;103.0;8.9;69.0;26.9;141.0;18.8;128.0
5886;Voerendaal;2006;12.8;13.9;112.0;22.7;168.0;9.2;72.0;27.1;173.0;18.9;167.0
5887;Voerendaal;2007;12.8;14.8;143.0;24.4;176.0;9.2;72.0;28.3;177.0;20.0;194.0
5888;Voerendaal;2008;12.7;15.5;101.0;25.2;150.0;9.4;74.0;29.2;181.0;20.5;175.0
5889;Voerendaal;2009 voor methodewijziging;12.7;15.8;86.0;25.6;120.0;9.4;74.0;30.2;146.0;20.8;141.0
5890;Voerendaal;2009 na methodewijziging;12.7;15.6;92.0;25.5;132.0;9.4;74.0;29.7;155.0;20.6;153.0
5891;Voerendaal;2010;12.7;15.6;94.0;25.4;139.0;9.4;74.0;30.2;148.0;20.6;148.0
5892;Voerendaal;2011;12.7;15.8;77.0;25.7;117.0;9.5;75.0;30.6;151.0;20.7;142.0
5893;Voerendaal;2012;12.6;16.0;85.0;25.8;127.0;9.4;75.0;31.0;147.0;20.9;142.0
5894;Voerendaal;2013;12.5;;;26.3;112.0;9.4;75.0;31.4;146.0;;
5895;Voerendaal;2014;12.4;;;27.4;107.0;9.4;76.0;32.1;135.0;;
5896;Voorhout;2005;;;;;;;;;;;
5897;Voorhout;2006;;;;;;;;;;;
5898;Voorhout;2007;;;;;;;;;;;
5899;Voorhout;2008;;;;;;;;;;;
5900;Voorhout;2009 voor methodewijziging;;;;;;;;;;;
5901;Voorhout;2009 na methodewijziging;;;;;;;;;;;
5902;Voorhout;2010;;;;;;;;;;;
5903;Voorhout;2011;;;;;;;;;;;
5904;Voorhout;2012;;;;;;;;;;;
5905;Voorhout;2013;;;;;;;;;;;
5906;Voorhout;2014;;;;;;;;;;;
5907;Voorschoten;2005;22.9;15.8;16.0;25.9;17.0;15.5;68.0;33.6;15.0;23.0;15.0
5908;Voorschoten;2006;22.8;16.2;19.0;26.5;17.0;15.8;69.0;34.7;13.0;23.0;16.0
5909;Voorschoten;2007;22.9;17.6;19.0;28.8;23.0;15.9;70.0;36.2;16.0;24.8;18.0
5910;Voorschoten;2008;23.0;18.2;17.0;29.7;17.0;16.3;71.0;37.4;17.0;25.3;16.0
5911;Voorschoten;2009 voor methodewijziging;23.5;18.2;16.0;29.8;17.0;16.7;71.0;38.6;13.0;25.3;16.0
5912;Voorschoten;2009 na methodewijziging;23.5;18.2;17.0;29.9;17.0;16.7;71.0;38.3;14.0;25.4;16.0
5913;Voorschoten;2010;23.9;18.1;15.0;29.7;14.0;16.9;71.0;38.7;11.0;25.3;13.0
5914;Voorschoten;2011;24.3;18.1;14.0;29.6;14.0;17.3;71.0;39.6;11.0;25.2;13.0
5915;Voorschoten;2012;24.7;18.3;15.0;29.8;16.0;17.6;71.0;39.6;13.0;25.4;15.0
5916;Voorschoten;2013;25.0;;;30.0;15.0;17.7;71.0;39.9;15.0;;
5917;Voorschoten;2014;25.2;;;31.6;17.0;17.9;71.0;40.9;14.0;;
5918;Voorst;2005;23.5;12.5;222.0;21.2;213.0;16.3;69.0;24.7;312.0;17.6;277.0
5919;Voorst;2006;23.5;13.2;226.0;22.4;198.0;16.9;72.0;25.2;312.0;18.0;288.0
5920;Voorst;2007;23.7;14.3;202.0;24.3;186.0;17.3;73.0;26.3;310.0;19.4;272.0
5921;Voorst;2008;23.7;14.7;202.0;25.1;155.0;17.6;74.0;27.7;276.0;19.8;247.0
5922;Voorst;2009 voor methodewijziging;23.8;14.5;253.0;24.5;213.0;17.7;74.0;27.6;308.0;19.3;311.0
5923;Voorst;2009 na methodewijziging;23.8;14.7;200.0;24.8;176.0;17.8;75.0;27.6;298.0;19.5;284.0
5924;Voorst;2010;23.7;14.9;174.0;25.1;152.0;17.8;75.0;28.3;269.0;19.7;257.0
5925;Voorst;2011;23.7;15.1;168.0;25.2;147.0;17.9;75.0;28.9;253.0;19.8;239.0
5926;Voorst;2012;23.7;15.2;184.0;25.4;160.0;17.9;75.0;29.2;248.0;20.0;245.0
5927;Voorst;2013;23.8;;;25.6;148.0;17.9;75.0;29.6;245.0;;
5928;Voorst;2014;23.9;;;26.7;153.0;18.1;76.0;30.0;243.0;;
5929;Vught;2005;25.2;14.4;42.0;23.6;54.0;17.2;68.0;30.2;49.0;20.5;47.0
5930;Vught;2006;25.2;15.2;38.0;25.2;42.0;17.8;70.0;31.6;40.0;21.3;39.0
5931;Vught;2007;25.3;16.6;33.0;27.4;43.0;17.9;71.0;33.4;34.0;23.2;32.0
5932;Vught;2008;25.3;17.0;34.0;27.9;41.0;18.1;71.0;34.4;34.0;23.3;33.0
5933;Vught;2009 voor methodewijziging;25.4;16.6;46.0;27.2;58.0;18.2;72.0;34.7;33.0;23.0;42.0
5934;Vught;2009 na methodewijziging;25.4;16.7;41.0;27.4;49.0;18.1;71.0;34.6;34.0;23.3;39.0
5935;Vught;2010;25.7;16.7;40.0;27.5;44.0;18.2;71.0;35.0;31.0;23.3;31.0
5936;Vught;2011;25.8;16.7;38.0;27.4;45.0;18.5;72.0;35.5;31.0;23.0;32.0
5937;Vught;2012;25.6;17.3;31.0;28.4;37.0;18.6;73.0;36.0;30.0;23.6;28.0
5938;Vught;2013;25.6;;;28.6;34.0;18.6;72.0;36.6;30.0;;
5939;Vught;2014;25.9;;;30.4;30.0;18.8;73.0;37.5;29.0;;
5940;Waalre;2005;16.5;15.1;22.0;24.9;24.0;11.0;67.0;32.4;20.0;21.8;22.0
5941;Waalre;2006;16.5;15.9;22.0;26.4;18.0;11.3;69.0;33.2;20.0;22.5;19.0
5942;Waalre;2007;16.7;17.4;22.0;29.1;17.0;11.6;70.0;34.6;20.0;24.6;21.0
5943;Waalre;2008;16.5;17.6;24.0;29.3;21.0;11.6;70.0;35.8;19.0;24.6;21.0
5944;Waalre;2009 voor methodewijziging;16.5;17.9;19.0;29.6;18.0;11.7;71.0;36.9;19.0;25.0;19.0
5945;Waalre;2009 na methodewijziging;16.5;17.6;20.0;29.2;21.0;11.7;71.0;36.8;19.0;24.7;19.0
5946;Waalre;2010;16.5;17.6;18.0;29.1;18.0;11.7;71.0;37.2;16.0;24.5;17.0
5947;Waalre;2011;16.5;17.8;16.0;29.4;15.0;11.8;71.0;38.4;16.0;24.7;16.0
5948;Waalre;2012;16.7;18.2;16.0;30.0;14.0;12.0;71.0;38.6;16.0;25.2;17.0
5949;Waalre;2013;16.8;;;30.3;14.0;12.0;71.0;39.7;16.0;;
5950;Waalre;2014;16.9;;;32.2;14.0;12.2;72.0;40.1;16.0;;
5951;Waalwijk;2005;45.8;12.6;205.0;21.1;227.0;31.1;68.0;25.5;245.0;17.8;236.0
5952;Waalwijk;2006;45.7;13.3;202.0;22.1;232.0;32.8;72.0;25.9;259.0;18.2;267.0
5953;Waalwijk;2007;45.6;14.6;172.0;24.1;210.0;33.0;72.0;27.1;251.0;19.8;216.0
5954;Waalwijk;2008;45.7;14.7;203.0;24.3;239.0;33.6;73.0;28.1;247.0;19.8;252.0
5955;Waalwijk;2009 voor methodewijziging;45.8;14.8;203.0;24.2;243.0;33.7;74.0;28.5;253.0;19.7;253.0
5956;Waalwijk;2009 na methodewijziging;45.8;14.7;211.0;24.2;241.0;33.6;74.0;28.4;250.0;19.8;258.0
5957;Waalwijk;2010;46.2;14.7;220.0;24.1;249.0;34.2;74.0;28.5;259.0;19.6;267.0
5958;Waalwijk;2011;46.4;14.7;231.0;24.1;259.0;34.6;75.0;28.8;260.0;19.5;278.0
5959;Waalwijk;2012;46.4;14.9;221.0;24.4;247.0;34.6;75.0;29.1;254.0;19.8;267.0
5960;Waalwijk;2013;46.5;;;24.5;252.0;34.7;75.0;29.4;255.0;;
5961;Waalwijk;2014;46.7;;;25.7;230.0;34.5;74.0;30.1;241.0;;
5962;Waddinxveen;2005;26.1;13.3;97.0;22.4;99.0;17.4;67.0;28.1;99.0;19.3;94.0
5963;Waddinxveen;2006;25.9;14.1;86.0;23.8;95.0;18.1;70.0;28.7;102.0;19.9;97.0
5964;Waddinxveen;2007;25.6;15.4;85.0;26.1;90.0;18.0;70.0;30.0;101.0;21.6;90.0
5965;Waddinxveen;2008;25.4;15.6;91.0;26.2;96.0;18.1;71.0;30.9;102.0;21.5;96.0
5966;Waddinxveen;2009 voor methodewijziging;25.4;15.7;92.0;26.2;92.0;18.2;72.0;31.4;102.0;21.6;92.0
5967;Waddinxveen;2009 na methodewijziging;25.4;15.4;121.0;25.9;101.0;18.2;72.0;30.7;125.0;21.3;113.0
5968;Waddinxveen;2010;25.3;15.4;116.0;25.9;104.0;18.2;72.0;31.0;123.0;21.2;114.0
5969;Waddinxveen;2011;25.3;15.4;125.0;25.8;109.0;18.3;72.0;31.4;122.0;21.0;114.0
5970;Waddinxveen;2012;25.2;15.6;123.0;26.1;111.0;18.4;73.0;31.6;121.0;21.2;122.0
5971;Waddinxveen;2013;25.5;;;26.1;117.0;18.5;73.0;31.9;124.0;;
5972;Waddinxveen;2014;25.7;;;27.1;121.0;18.6;72.0;32.2;134.0;;
5973;Wageningen;2005;35.3;11.8;357.0;18.0;441.0;22.1;63.0;25.4;250.0;17.7;252.0
5974;Wageningen;2006;35.7;12.2;373.0;18.8;438.0;23.3;65.0;25.8;262.0;18.3;252.0
5975;Wageningen;2007;36.2;13.1;385.0;20.1;431.0;23.4;64.0;27.4;232.0;19.7;231.0
5976;Wageningen;2008;36.7;13.3;400.0;20.5;435.0;24.1;66.0;28.2;241.0;19.9;239.0
5977;Wageningen;2009 voor methodewijziging;37.4;13.4;383.0;20.7;426.0;24.0;64.0;29.3;187.0;20.4;176.0
5978;Wageningen;2009 na methodewijziging;37.4;13.4;382.0;20.6;425.0;23.8;64.0;29.2;193.0;20.4;174.0
5979;Wageningen;2010;36.6;13.6;362.0;21.0;405.0;24.0;65.0;29.5;190.0;20.2;191.0
5980;Wageningen;2011;37.0;13.6;372.0;20.9;409.0;24.0;65.0;30.0;181.0;20.3;180.0
5981;Wageningen;2012;37.4;13.5;378.0;20.8;402.0;24.1;65.0;30.2;180.0;20.4;193.0
5982;Wageningen;2013;37.4;;;21.1;397.0;24.2;65.0;30.6;180.0;;
5983;Wageningen;2014;37.8;;;21.9;385.0;24.0;63.0;31.4;158.0;;
5984;Warmond;2005;;;;;;;;;;;
5985;Warmond;2006;;;;;;;;;;;
5986;Warmond;2007;;;;;;;;;;;
5987;Warmond;2008;;;;;;;;;;;
5988;Warmond;2009 voor methodewijziging;;;;;;;;;;;
5989;Warmond;2009 na methodewijziging;;;;;;;;;;;
5990;Warmond;2010;;;;;;;;;;;
5991;Warmond;2011;;;;;;;;;;;
5992;Warmond;2012;;;;;;;;;;;
5993;Warmond;2013;;;;;;;;;;;
5994;Warmond;2014;;;;;;;;;;;
5995;Wassenaar;2005;25.6;19.6;3.0;32.2;4.0;15.8;62.0;46.8;2.0;30.9;1.0
5996;Wassenaar;2006;25.6;20.3;4.0;33.5;3.0;16.2;63.0;48.7;3.0;31.7;2.0
5997;Wassenaar;2007;25.8;22.1;5.0;37.3;4.0;16.4;63.0;51.3;2.0;34.5;3.0
5998;Wassenaar;2008;25.9;23.0;4.0;39.5;3.0;16.6;64.0;52.8;1.0;35.2;1.0
5999;Wassenaar;2009 voor methodewijziging;25.8;22.0;4.0;37.2;4.0;16.8;65.0;51.0;1.0;33.4;1.0
6000;Wassenaar;2009 na methodewijziging;25.8;22.8;3.0;37.7;3.0;16.9;65.0;52.5;1.0;34.5;1.0
6001;Wassenaar;2010;25.8;22.5;4.0;37.0;4.0;16.9;65.0;51.9;1.0;33.9;1.0
6002;Wassenaar;2011;25.8;21.8;2.0;36.0;3.0;16.9;66.0;53.5;1.0;32.9;1.0
6003;Wassenaar;2012;25.7;22.7;5.0;37.4;4.0;16.9;66.0;53.5;1.0;33.9;1.0
6004;Wassenaar;2013;25.7;;;37.2;3.0;17.0;66.0;54.3;1.0;;
6005;Wassenaar;2014;25.7;;;40.3;5.0;17.0;66.0;55.8;1.0;;
6006;Waterland;2005;17.3;14.8;31.0;25.1;20.0;12.0;69.0;30.2;50.0;20.8;37.0
6007;Waterland;2006;17.2;15.5;28.0;26.2;22.0;12.2;71.0;32.0;32.0;21.5;31.0
6008;Waterland;2007;17.0;16.9;29.0;28.8;22.0;12.2;72.0;32.9;40.0;23.2;33.0
6009;Waterland;2008;17.0;17.3;27.0;29.5;19.0;12.4;73.0;33.8;40.0;23.4;29.0
6010;Waterland;2009 voor methodewijziging;17.1;17.0;32.0;28.6;26.0;12.4;73.0;33.9;45.0;23.2;36.0
6011;Waterland;2009 na methodewijziging;17.1;17.1;31.0;28.7;24.0;12.4;73.0;34.0;44.0;23.3;36.0
6012;Waterland;2010;17.1;17.2;27.0;28.8;21.0;12.6;73.0;34.3;41.0;23.2;32.0
6013;Waterland;2011;17.0;17.3;26.0;28.9;20.0;12.6;74.0;34.9;38.0;23.2;29.0
6014;Waterland;2012;17.1;17.6;26.0;29.2;21.0;12.7;74.0;35.1;41.0;23.4;32.0
6015;Waterland;2013;17.1;;;29.5;19.0;12.7;74.0;35.6;39.0;;
6016;Waterland;2014;17.1;;;31.0;22.0;12.7;74.0;36.4;39.0;;
6017;Weert;2005;48.6;12.4;249.0;20.5;288.0;33.4;69.0;25.0;285.0;17.4;300.0
6018;Weert;2006;48.5;13.2;222.0;21.8;262.0;34.6;71.0;25.7;279.0;18.2;270.0
6019;Weert;2007;48.3;14.1;239.0;23.3;280.0;34.9;72.0;26.4;302.0;19.3;287.0
6020;Weert;2008;48.3;14.5;247.0;23.8;289.0;35.7;74.0;27.2;314.0;19.3;318.0
6021;Weert;2009 voor methodewijziging;48.5;14.7;212.0;24.0;266.0;35.9;74.0;27.8;291.0;19.6;285.0
6022;Weert;2009 na methodewijziging;48.5;14.7;201.0;24.1;247.0;36.0;74.0;27.9;279.0;19.6;282.0
6023;Weert;2010;48.6;14.7;211.0;24.0;259.0;36.3;75.0;28.0;286.0;19.4;293.0
6024;Weert;2011;48.7;14.9;206.0;24.2;252.0;36.7;75.0;28.6;277.0;19.5;286.0
6025;Weert;2012;48.6;15.1;190.0;24.5;239.0;36.8;76.0;28.9;266.0;19.8;273.0
6026;Weert;2013;48.7;;;24.6;242.0;36.8;76.0;29.3;266.0;;
6027;Weert;2014;48.9;;;25.6;243.0;36.8;75.0;29.9;253.0;;
6028;Weesp;2005;17.5;14.0;53.0;22.0;128.0;12.3;70.0;27.6;109.0;19.2;100.0
6029;Weesp;2006;17.6;14.7;57.0;23.1;133.0;12.9;74.0;28.5;105.0;19.7;109.0
6030;Weesp;2007;17.6;15.9;66.0;24.9;142.0;13.0;74.0;29.8;105.0;21.1;113.0
6031;Weesp;2008;17.6;16.5;48.0;25.8;120.0;13.3;76.0;31.1;94.0;21.6;94.0
6032;Weesp;2009 voor methodewijziging;17.6;16.3;55.0;25.4;133.0;13.2;75.0;31.8;89.0;21.5;97.0
