ID;Geslacht;Leeftijd;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
2479;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2018;0.7;;98.1;124.5;;;;55.5
2480;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2019;0.7;;100.3;127.3;;;;58.4
2481;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2020;0.7;;104.4;133.0;;;;61.9
2482;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2021;0.7;;107.4;137.4;;;;62.8
2483;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2022;0.8;;109.2;139.7;;;;
2484;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2011;0.1;;;;;;;
2485;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2012;0.1;;;;;;;
2486;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2013;0.1;;;;;;;
2487;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2014;0.1;;;;;;;
2488;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2015;0.1;;;;;;;
2489;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2016;0.1;;;;;;;
2490;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2017;0.1;;;;;;;
2491;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2018;0.1;;;;;;;
2492;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2019;0.1;;;;;;;
2493;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2020;0.1;;;;;;;70.8
2494;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2021;0.1;;;;;;;
2495;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
2496;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2011;0.0;;;;;;;
2497;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2012;0.0;;;;;;;
2498;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2013;0.0;;;;;;;
2499;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2014;0.0;;;;;;;
2500;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2015;0.0;;;;;;;
2501;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2016;0.0;;;;;;;
2502;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2017;0.0;;;;;;;
2503;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2018;0.0;;;;;;;
2504;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2019;0.0;;;;;;;
2505;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2020;0.0;;;;;;;
2506;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2021;0.0;;;;;;;
2507;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2022;0.0;;;;;;;
2508;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
2509;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
2510;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
2511;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
2512;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
2513;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
2514;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2017;0.1;18.4;89.9;114.3;147.8;0.0;2.5;63.9
2515;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2018;0.1;25.4;91.1;118.0;;0.0;3.2;65.6
2516;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2019;0.1;25.2;92.1;118.1;;0.0;3.7;65.4
2517;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2020;0.1;30.0;95.0;121.8;;0.0;5.1;68.5
2518;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2021;0.1;30.6;99.8;127.2;;0.0;5.3;72.6
2519;Vrouwen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2022;0.1;;101.4;129.6;;;;
2520;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2011;2.6;65.8;17.6;20.9;31.6;0.2;0.4;53.8
2521;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2012;2.8;64.5;16.8;20.0;30.0;0.2;0.4;53.0
2522;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2013;3.0;63.1;16.2;19.9;29.3;0.1;0.2;51.8
2523;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2014;3.1;66.7;15.8;19.3;28.6;0.3;0.2;54.4
2524;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2015;3.3;65.9;15.3;18.5;27.5;0.2;0.2;52.9
2525;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2016;3.4;69.7;15.0;18.6;27.2;0.1;0.2;55.3
2526;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2017;3.5;70.7;14.5;17.9;28.1;0.1;0.2;55.7
2527;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2018;3.7;74.4;13.8;17.3;;0.3;0.2;56.6
2528;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2019;3.9;78.2;12.8;16.0;;0.5;0.2;60.6
2529;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2020;4.2;83.5;12.9;15.8;;0.5;0.2;62.3
2530;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2021;4.5;84.1;14.2;17.3;;0.3;0.2;64.1
2531;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2022;4.7;;14.5;17.7;;;;
2532;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2011;0.6;;53.4;63.8;88.6;;;45.7
2533;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2012;0.6;;54.4;65.3;89.5;;;45.8
2534;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2013;0.6;;56.4;70.4;95.3;;;46.7
2535;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2014;0.6;;56.8;70.7;96.2;;;47.2
2536;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2015;0.6;;57.1;69.9;95.5;;;46.4
2537;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2016;0.6;;57.7;72.9;100.2;;;48.0
2538;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2017;0.6;;59.8;75.7;105.3;;;51.6
2539;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2018;0.5;;61.3;79.2;;;;50.7
2540;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2019;0.5;;61.9;79.0;;;;52.9
2541;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2020;0.6;;63.3;79.1;;;;55.6
2542;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2021;0.6;;65.2;81.0;;;;55.1
2543;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2022;0.6;;66.5;83.0;;;;
2544;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;1.7;96.3;;;;;;57.7
2545;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;1.9;91.9;;;;;;55.9
2546;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;2.1;87.2;;;;;;53.8
2547;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;2.2;90.4;;;;;;56.5
2548;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;2.4;87.7;;;;;;54.6
2549;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;2.4;91.5;;;;;;57.4
2550;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;2.6;91.2;;;;;;57.0
2551;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;2.8;94.3;;;;;;58.0
2552;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;3.1;96.8;;;;;;62.2
2553;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;3.3;103.5;;;;;;63.9
2554;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;3.4;106.1;;;;;;66.0
2555;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;3.5;;;;;;;
2556;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2011;0.0;;;;;;;
2557;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2012;0.0;;;;;;;
2558;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2013;0.0;;;;;;;
2559;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2014;0.0;;;;;;;
2560;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2015;0.0;;;;;;;
2561;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2016;0.0;;;;;;;
2562;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2017;0.0;;;;;;;
2563;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2018;0.1;;;;;;;
2564;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2019;0.1;;;;;;;
2565;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2020;0.1;;;;;;;
2566;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2021;0.1;;;;;;;
2567;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.1;;;;;;;
2568;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;0.3;28.5;35.3;41.5;79.6;0.0;4.0;46.2
2569;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;0.3;27.5;34.5;40.1;79.8;0.0;3.6;47.1
2570;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;0.3;28.0;36.6;44.0;83.9;0.0;2.4;48.0
2571;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;0.3;31.3;37.5;45.3;86.2;0.0;2.3;51.4
2572;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;0.3;32.6;38.5;45.9;89.3;0.0;2.7;49.3
2573;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;0.3;31.9;39.1;47.3;90.6;0.0;2.1;50.5
2574;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;0.3;34.1;36.9;44.8;93.1;0.5;2.3;52.7
2575;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;0.3;34.8;37.1;45.5;;0.4;2.3;53.4
2576;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;0.3;38.7;35.5;43.4;;0.0;2.5;57.0
2577;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;0.3;42.6;36.0;43.6;;0.0;2.1;57.3
2578;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;0.4;38.2;39.4;47.7;;0.0;2.4;61.2
2579;Vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;0.4;;43.2;51.7;;;;
2580;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2011;0.9;75.0;18.6;20.5;27.2;1.1;0.6;60.5
2581;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2012;1.0;74.0;18.5;20.8;27.2;1.6;0.5;58.4
2582;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2013;1.0;70.0;18.4;21.1;27.2;1.1;0.4;55.6
2583;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2014;1.1;75.7;16.9;18.8;24.4;4.5;0.4;61.5
2584;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2015;1.2;76.3;16.4;18.5;24.9;0.4;0.4;57.6
2585;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2016;1.2;75.8;15.9;18.0;23.6;0.8;0.3;57.5
2586;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2017;1.3;77.5;15.5;17.3;23.6;1.9;0.1;59.8
2587;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2018;1.4;78.5;15.6;17.8;;2.8;0.4;61.2
2588;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2019;1.5;82.0;16.0;17.9;;4.0;0.2;67.6
2589;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2020;1.6;72.9;15.4;17.1;;1.5;0.2;62.8
2590;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2021;1.7;79.3;17.2;19.1;;2.8;0.6;67.4
2591;Vrouwen;35 tot 50 jaar;Tandarts;Totaal;2022;1.8;;19.3;21.4;;;;
2592;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.1;;65.7;74.4;101.4;;;52.5
2593;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.1;;65.6;75.8;100.8;;;48.1
2594;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.1;;65.5;77.2;107.2;;;47.6
2595;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.1;;57.8;67.2;95.6;;;49.3
2596;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.1;;59.9;70.5;104.6;;;46.2
2597;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.1;;60.0;70.3;101.7;;;47.3
2598;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.1;;62.0;72.8;104.8;;;51.8
2599;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.1;;63.0;76.8;;;;50.0
2600;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.1;;66.5;78.6;;;;56.6
2601;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.1;;67.1;79.3;;;;53.2
2602;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.1;;70.8;83.7;;;;53.2
2603;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.2;;74.0;87.6;;;;
2604;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;0.7;100.9;;;;;;61.9
2605;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;0.7;98.9;;;;;;60.1
2606;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;0.7;92.4;;;;;;57.6
2607;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;0.8;98.5;;;;;;61.6
2608;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;0.9;99.2;;;;;;60.8
2609;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;0.9;97.5;;;;;;59.6
2610;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;1.0;98.4;;;;;;60.6
2611;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;1.1;98.3;;;;;;62.2
2612;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;1.2;103.7;;;;;;67.6
2613;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;1.3;91.6;;;;;;63.6
2614;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;1.3;101.1;;;;;;67.8
2615;Vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;1.3;;;;;;;
2616;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2011;0.1;;;;;;;
2617;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2012;0.1;;;;;;;
2618;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2013;0.1;;;;;;;
2619;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2014;0.1;;;;;;;
2620;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2015;0.1;5.1;84.9;90.7;98.0;4.2;;49.2
2621;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2016;0.1;4.4;83.0;89.8;99.3;9.1;;55.5
2622;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2017;0.1;5.0;82.2;87.0;96.4;17.7;;61.8
2623;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2018;0.1;12.8;85.1;89.1;;31.3;;68.1
2624;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2019;0.1;2.1;86.9;90.2;;43.8;;82.9
2625;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2020;0.1;2.5;82.2;85.0;;17.3;;65.4
2626;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2021;0.2;7.5;85.0;88.5;;27.8;;78.6
2627;Vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2022;0.2;;83.8;87.0;;;;
2628;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
2629;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
2630;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
2631;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
2632;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
2633;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
2634;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
2635;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
2636;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
2637;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
2638;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.1;44.6;34.5;41.1;;0.0;8.5;64.3
2639;Vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2022;0.1;;47.3;53.1;;;;
2640;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2011;1.2;47.8;84.0;97.6;111.5;3.8;0.8;84.0
2641;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2012;1.3;51.6;83.9;97.9;112.4;2.3;0.8;84.8
2642;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2013;1.4;51.8;85.0;103.3;117.9;2.6;0.6;85.9
2643;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2014;1.6;55.7;86.2;100.6;114.7;6.2;0.9;95.1
2644;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2015;1.7;20.5;110.0;128.2;143.7;1.0;0.8;83.4
2645;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2016;1.9;19.7;113.1;134.3;148.8;2.6;0.7;84.2
2646;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2017;2.0;19.1;115.2;132.8;147.8;3.0;0.6;86.2
2647;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2018;2.1;15.9;118.6;136.1;;3.8;1.0;85.1
2648;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2019;2.4;16.9;121.0;138.2;;14.7;0.6;97.2
2649;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2020;2.5;16.1;124.0;142.3;;7.3;0.5;91.9
2650;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2021;2.7;18.3;125.0;143.5;;7.6;0.6;93.9
2651;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2022;2.9;;126.0;143.6;;;;
2652;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2011;0.7;;120.7;141.1;160.1;;;75.1
2653;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2012;0.8;;122.3;143.2;163.2;;;76.3
2654;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2013;0.8;;124.5;150.7;169.9;;;77.5
2655;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2014;0.9;;126.3;148.2;166.4;;;82.9
2656;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2015;1.0;;131.5;157.6;176.5;;;82.0
2657;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2016;1.1;;134.0;164.0;180.9;;;83.5
2658;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2017;1.2;;136.7;161.7;178.1;;;83.8
2659;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2018;1.3;;138.5;163.5;;;;84.1
2660;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2019;1.4;;142.2;167.2;;;;92.3
2661;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2020;1.5;;146.7;173.5;;;;91.6
2662;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2021;1.6;;149.0;176.7;;;;92.2
2663;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2022;1.7;;151.2;177.5;;;;
2664;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2011;0.3;159.7;;;;;;95.5
2665;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2012;0.4;169.7;;;;;;99.3
2666;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2013;0.4;166.3;;;;;;97.6
2667;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2014;0.5;176.0;;;;;;103.7
2668;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2015;0.2;148.6;;;;;;92.7
2669;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2016;0.2;164.4;;;;;;97.0
2670;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2017;0.2;161.1;;;;;;94.6
2671;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2018;0.2;149.9;;;;;;93.7
2672;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2019;0.2;157.0;;;;;;101.1
2673;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2020;0.2;153.9;;;;;;96.8
2674;Vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2021;0.3;168.9;;;;;;99.9
