ID;Geslacht;Leeftijd;Onderwijsniveau;PositieInDeWerkkring;Marges;Perioden;Organisatiegraad_1
4305;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2018;18.7
4306;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2019;18.2
4307;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2020;17.3
4308;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2021;16.3
4309;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2022;16.8
4310;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2023;15.5
4311;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2024;16.3
4312;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;17.6
4313;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;17.0
4314;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;16.1
4315;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;15.2
4316;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;15.3
4317;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;14.0
4318;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;14.9
4319;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;19.9
4320;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;19.4
4321;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;18.4
4322;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;17.5
4323;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;18.4
4324;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;17.1
4325;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;17.9
4326;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2018;10.7
4327;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2019;10.6
4328;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2020;9.9
4329;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2021;9.9
4330;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2022;12.7
4331;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2023;12.9
4332;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2024;11.1
4333;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;8.6
4334;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;8.5
4335;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;7.7
4336;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;7.7
4337;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;9.9
4338;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;10.1
4339;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;8.5
4340;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;13.1
4341;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;13.2
4342;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;12.6
4343;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;12.7
4344;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;16.3
4345;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;16.2
4346;Vrouwen;35 tot 45 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;14.5
4347;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2018;15.4
4348;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2019;13.2
4349;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2020;11.6
4350;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2021;11.7
4351;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2022;9.4
4352;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2023;14.2
4353;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2024;12.5
4354;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2018;12.3
4355;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2019;10.0
4356;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2020;8.6
4357;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2021;8.6
4358;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2022;6.2
4359;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2023;9.9
4360;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2024;8.6
4361;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2018;19.1
4362;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2019;17.1
4363;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2020;15.5
4364;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2021;15.8
4365;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2022;13.8
4366;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2023;19.9
4367;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2024;18.0
4368;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2018;17.8
4369;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2019;14.6
4370;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2020;11.9
4371;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2021;13.0
4372;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2022;10.3
4373;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2023;14.8
4374;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2024;15.3
4375;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;14.0
4376;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;10.9
4377;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;8.5
4378;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;9.5
4379;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;6.5
4380;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;9.8
4381;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;10.2
4382;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;22.5
4383;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;19.4
4384;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;16.2
4385;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;17.7
4386;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;15.8
4387;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;21.9
4388;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;22.4
4389;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2018;8.8
4390;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2019;
4391;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2020;
4392;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2021;
4393;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2022;
4394;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2023;
4395;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2024;
4396;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;4.9
4397;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;
4398;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;
4399;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;
4400;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;
4401;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;
4402;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;
4403;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;15.2
4404;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;
4405;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;
4406;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;
4407;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;
4408;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;
4409;Vrouwen;35 tot 45 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;
4410;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2018;17.2
4411;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2019;15.5
4412;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2020;18.2
4413;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2021;15.8
4414;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2022;15.6
4415;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2023;14.8
4416;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2024;15.8
4417;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2018;15.5
4418;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2019;13.8
4419;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2020;16.3
4420;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2021;13.9
4421;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2022;13.1
4422;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2023;12.5
4423;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2024;13.4
4424;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2018;19.0
4425;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2019;17.4
4426;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2020;20.2
4427;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2021;18.0
4428;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2022;18.3
4429;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2023;17.5
4430;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2024;18.5
4431;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2018;18.5
4432;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2019;16.9
4433;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2020;18.7
4434;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2021;16.8
4435;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2022;15.7
4436;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2023;15.1
4437;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2024;17.2
4438;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;16.6
4439;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;15.0
4440;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;16.7
4441;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;14.7
4442;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;13.1
4443;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;12.6
4444;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;14.5
4445;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;20.5
4446;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;19.0
4447;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;21.0
4448;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;19.2
4449;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;18.8
4450;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;18.2
4451;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;20.3
4452;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2018;10.4
4453;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2019;7.5
4454;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2020;14.4
4455;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2021;9.4
4456;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2022;14.9
4457;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2023;13.6
4458;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2024;9.2
4459;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;7.4
4460;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;4.9
4461;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;10.1
4462;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;5.8
4463;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;9.7
4464;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;8.7
4465;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;5.5
4466;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;14.4
4467;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;11.5
4468;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;20.2
4469;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;14.9
4470;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;22.2
4471;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;20.6
4472;Vrouwen;35 tot 45 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;14.9
4473;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2018;18.4
4474;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2019;19.0
4475;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2020;16.0
4476;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2021;16.0
4477;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2022;17.6
4478;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2023;15.0
4479;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Waarde;2024;16.0
4480;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2018;17.1
4481;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2019;17.6
4482;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2020;14.8
4483;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2021;14.8
4484;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2022;15.8
4485;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2023;13.4
4486;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2024;14.4
4487;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2018;19.9
4488;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2019;20.5
4489;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2020;17.3
4490;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2021;17.4
4491;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2022;19.6
4492;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2023;16.7
4493;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2024;17.8
4494;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2018;19.2
4495;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2019;19.8
4496;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2020;17.1
4497;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2021;16.6
4498;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2022;18.4
4499;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2023;15.7
4500;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2024;16.3
4501;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;17.7
4502;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;18.3
4503;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;15.8
4504;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;15.2
4505;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;16.4
4506;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;13.9
4507;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;14.5
4508;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;20.7
4509;Vrouwen;35 tot 45 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;21.4
