ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
8480;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2009;;;;;;;;
8481;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2010;;;;;;;;
8482;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2011;;;;;;;;
8483;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
8484;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2001;;;;;;;;
8485;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2002;;;;;;;;
8486;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2003;;;;;;;;
8487;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2004;;;;;;;;
8488;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2005;;;;;;;;
8489;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2006;;;;;;;;
8490;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2007;;;;;;;;
8491;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2008;;;;;;;;
8492;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2009;;;;;;;;
8493;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2010;;;;;;;;
8494;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2011;;;;;;;;
8495;Mannen en vrouwen;Totaal leeftijd;Turken;Avo onderbouw;Onbekende onderwijsrichting;2012;;;;;;;;
8496;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2001;46.0;32.0;30.0;2.0;13.0;70.6;65.5;7.2
8497;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2002;48.0;32.0;30.0;2.0;17.0;65.6;61.1;6.9
8498;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2003;57.0;39.0;35.0;3.0;18.0;68.0;62.1;8.7
8499;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2004;73.0;50.0;43.0;7.0;23.0;68.9;59.6;13.6
8500;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2005;90.0;64.0;56.0;8.0;26.0;71.2;62.7;12.0
8501;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2006;84.0;58.0;51.0;7.0;26.0;68.8;60.7;11.7
8502;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2007;86.0;58.0;53.0;4.0;28.0;67.3;62.5;7.1
8503;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2008;75.0;55.0;51.0;5.0;19.0;74.0;68.0;8.1
8504;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2009;81.0;58.0;51.0;6.0;23.0;71.4;63.5;11.1
8505;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2010;86.0;61.0;55.0;7.0;25.0;71.1;63.3;11.0
8506;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2011;89.0;67.0;60.0;7.0;22.0;74.9;66.8;10.8
8507;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;1;2012;98.0;72.0;61.0;11.0;26.0;73.1;62.3;14.7
8508;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2001;17.0;10.0;9.0;;7.0;58.4;53.1;
8509;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2002;21.0;11.0;10.0;;10.0;51.7;47.9;
8510;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2003;21.0;11.0;10.0;;10.0;52.0;45.8;
8511;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2004;32.0;19.0;16.0;3.0;13.0;59.8;50.6;15.3
8512;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2005;40.0;26.0;23.0;3.0;14.0;65.0;57.0;12.4
8513;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2006;37.0;22.0;19.0;3.0;15.0;59.4;51.9;12.7
8514;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2007;37.0;21.0;18.0;2.0;17.0;55.3;48.6;12.1
8515;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2008;27.0;18.0;17.0;;10.0;64.4;60.7;
8516;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2009;24.0;15.0;12.0;2.0;10.0;60.2;51.3;14.7
8517;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2010;28.0;17.0;15.0;2.0;11.0;61.8;53.7;13.1
8518;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2011;27.0;17.0;14.0;2.0;10.0;61.7;52.6;14.8
8519;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;2;2012;;;;;;;;
8520;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2001;;;;;;;;
8521;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2002;;;;;;;;
8522;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2003;;;;;;;;
8523;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2004;;;;;;;;
8524;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2005;;;;;;;;
8525;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2006;;;;;;;;
8526;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2007;;;;;;;;
8527;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2008;;;;;;;;
8528;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2009;;;;;;;;
8529;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2010;;;;;;;;
8530;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2011;;;;;;;;
8531;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;3;2012;;;;;;;;
8532;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2001;;;;;;;;
8533;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2002;;;;;;;;
8534;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2003;;;;;;;;
8535;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2004;;;;;;;;
8536;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2005;;;;;;;;
8537;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2006;;;;;;;;
8538;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2007;;;;;;;;
8539;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2008;;;;;;;;
8540;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2009;;;;;;;;
8541;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2010;;;;;;;;
8542;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2011;;;;;;;;
8543;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;4;2012;;;;;;;;
8544;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2001;;;;;;;;
8545;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2002;;;;;;;;
8546;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2003;;;;;;;;
8547;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2004;;;;;;;;
8548;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2005;;;;;;;;
8549;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2006;;;;;;;;
8550;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2007;;;;;;;;
8551;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2008;;;;;;;;
8552;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2009;21.0;16.0;14.0;2.0;5.0;75.4;66.5;11.9
8553;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2010;20.0;15.0;13.0;2.0;5.0;73.0;64.9;11.1
8554;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2011;20.0;17.0;15.0;2.0;4.0;81.0;71.8;11.4
8555;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;5;2012;;;;;;;;
8556;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2001;;;;;;;;
8557;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2002;;;;;;;;
8558;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2003;;;;;;;;
8559;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2004;;;;;;;;
8560;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2005;;;;;;;;
8561;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2006;;;;;;;;
8562;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2007;;;;;;;;
8563;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2008;;;;;;;;
8564;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2009;;;;;;;;
8565;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2010;;;;;;;;
8566;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2011;;;;;;;;
8567;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;6;2012;;;;;;;;
8568;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2001;;;;;;;;
8569;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2002;;;;;;;;
8570;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2003;;;;;;;;
8571;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2004;;;;;;;;
8572;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2005;;;;;;;;
8573;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2006;;;;;;;;
8574;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2007;;;;;;;;
8575;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2008;;;;;;;;
8576;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2009;;;;;;;;
8577;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2010;;;;;;;;
8578;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2011;;;;;;;;
8579;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;7;2012;;;;;;;;
8580;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2001;;;;;;;;
8581;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2002;;;;;;;;
8582;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2003;;;;;;;;
8583;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2004;;;;;;;;
8584;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2005;;;;;;;;
8585;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2006;;;;;;;;
8586;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2007;;;;;;;;
8587;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2008;;;;;;;;
8588;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2009;;;;;;;;
8589;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2010;;;;;;;;
8590;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2011;;;;;;;;
8591;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;8;2012;;;;;;;;
8592;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2001;;;;;;;;
8593;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2002;;;;;;;;
8594;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2003;;;;;;;;
8595;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2004;;;;;;;;
8596;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2005;;;;;;;;
8597;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2006;;;;;;;;
8598;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2007;;;;;;;;
8599;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2008;;;;;;;;
8600;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2009;;;;;;;;
8601;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2010;;;;;;;;
8602;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2011;;;;;;;;
8603;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;9;2012;;;;;;;;
8604;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
8605;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
8606;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
8607;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
8608;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
8609;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
8610;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2007;;;;;;;;
8611;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2008;;;;;;;;
8612;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2009;;;;;;;;
8613;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2010;;;;;;;;
8614;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2011;;;;;;;;
8615;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
8616;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
8617;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
8618;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
8619;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
8620;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
8621;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
8622;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2007;;;;;;;;
8623;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2008;;;;;;;;
8624;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2009;;;;;;;;
8625;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2010;;;;;;;;
8626;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2011;;;;;;;;
8627;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
8628;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2001;;;;;;;;
8629;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2002;;;;;;;;
8630;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2003;;;;;;;;
8631;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2004;;;;;;;;
8632;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2005;;;;;;;;
8633;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2006;;;;;;;;
8634;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2007;;;;;;;;
8635;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2008;;;;;;;;
8636;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2009;;;;;;;;
8637;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2010;;;;;;;;
8638;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2011;;;;;;;;
8639;Mannen en vrouwen;Totaal leeftijd;Turken;Havo, vwo, mbo;Onbekende onderwijsrichting;2012;;;;;;;;
8640;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2001;18.0;14.0;13.0;;4.0;78.7;73.8;
8641;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2002;17.0;13.0;12.0;;4.0;75.3;68.1;
8642;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2003;21.0;16.0;15.0;;5.0;76.9;70.8;
8643;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2004;23.0;17.0;15.0;2.0;6.0;73.7;65.5;11.1
8644;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2005;27.0;20.0;18.0;2.0;7.0;74.0;66.4;10.3
8645;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2006;27.0;20.0;18.0;2.0;7.0;73.7;65.4;11.3
8646;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2007;28.0;20.0;19.0;;8.0;71.9;68.6;
8647;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2008;28.0;21.0;20.0;2.0;6.0;76.6;70.4;8.1
8648;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2009;31.0;23.0;21.0;2.0;8.0;74.0;67.2;9.1
8649;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2010;30.0;22.0;19.0;2.0;9.0;71.5;64.4;9.8
8650;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2011;32.0;25.0;23.0;2.0;7.0;79.0;72.3;8.5
8651;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;1;2012;39.0;28.0;24.0;3.0;11.0;71.8;62.9;12.4
8652;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2001;;;;;;;;
8653;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2002;;;;;;;;
8654;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2003;;;;;;;;
8655;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2004;;;;;;;;
8656;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2005;;;;;;;;
8657;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2006;;;;;;;;
8658;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2007;;;;;;;;
8659;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2008;;;;;;;;
8660;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2009;;;;;;;;
8661;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2010;;;;;;;;
8662;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2011;;;;;;;;
8663;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;2;2012;;;;;;;;
8664;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2001;;;;;;;;
8665;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2002;;;;;;;;
8666;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2003;;;;;;;;
8667;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2004;;;;;;;;
8668;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2005;;;;;;;;
8669;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2006;;;;;;;;
8670;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2007;;;;;;;;
8671;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2008;;;;;;;;
8672;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2009;;;;;;;;
8673;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2010;;;;;;;;
8674;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2011;;;;;;;;
8675;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;3;2012;;;;;;;;
8676;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2001;;;;;;;;
8677;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2002;;;;;;;;
8678;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2003;;;;;;;;
8679;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2004;;;;;;;;
8680;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2005;;;;;;;;
8681;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2006;;;;;;;;
8682;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2007;;;;;;;;
8683;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2008;;;;;;;;
8684;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2009;;;;;;;;
8685;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2010;;;;;;;;
8686;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2011;;;;;;;;
8687;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;4;2012;;;;;;;;
8688;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2001;;;;;;;;
8689;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2002;;;;;;;;
8690;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2003;;;;;;;;
8691;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2004;;;;;;;;
8692;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2005;;;;;;;;
8693;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2006;;;;;;;;
8694;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2007;;;;;;;;
8695;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2008;;;;;;;;
8696;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2009;;;;;;;;
8697;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2010;;;;;;;;
8698;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2011;;;;;;;;
8699;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;5;2012;;;;;;;;
8700;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2001;;;;;;;;
8701;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2002;;;;;;;;
8702;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2003;;;;;;;;
8703;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2004;;;;;;;;
8704;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2005;;;;;;;;
8705;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2006;;;;;;;;
8706;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2007;;;;;;;;
8707;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2008;;;;;;;;
8708;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2009;;;;;;;;
8709;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2010;;;;;;;;
8710;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2011;;;;;;;;
8711;Mannen en vrouwen;Totaal leeftijd;Turken;Mbo 2 en 3;6;2012;;;;;;;;
