ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10
7407;Zelfstandige;772 Verhuur van consumentenartikelen;2007;2.4;1.8;29.1;22.9;27.6;21.6;26.8;23.7;226.8;32.6
7408;Zelfstandige;772 Verhuur van consumentenartikelen;2008;2.4;2.1;30.1;23.9;28.9;22.5;26.0;24.0;226.4;32.9
7409;Zelfstandige;772 Verhuur van consumentenartikelen;2009;2.3;2.1;27.3;21.3;26.1;20.7;24.6;23.0;201.2;30.5
7410;Zelfstandige;772 Verhuur van consumentenartikelen;2010;2.4;2.2;29.5;22.4;28.6;21.6;26.3;23.6;190.8;33.8
7411;Zelfstandige;772 Verhuur van consumentenartikelen;2011;2.4;2.2;28.7;21.9;27.3;20.7;29.3;26.1;187.0;32.0
7412;Zelfstandige;772 Verhuur van consumentenartikelen;2012;2.4;2.2;30.8;23.7;29.3;22.5;30.4;27.0;168.4;34.2
7413;Zelfstandige;772 Verhuur van consumentenartikelen;2013;2.3;2.1;30.2;22.1;28.9;21.3;29.0;26.5;156.3;33.9
7414;Zelfstandige;772 Verhuur van consumentenartikelen;2014;2.2;2.0;29.2;23.7;27.9;22.3;31.0;28.1;145.3;32.4
7415;Zelfstandige;772 Verhuur van consumentenartikelen;2015;2.2;2.0;29.8;23.0;28.0;21.9;31.8;28.2;155.4;35.5
7416;Zelfstandige;7721 Verhuur van recreatieartikelen;2007;0.5;0.4;28.6;23.2;26.9;21.3;27.0;25.0;298.1;55.8
7417;Zelfstandige;7721 Verhuur van recreatieartikelen;2008;0.5;0.5;31.5;25.6;29.8;23.9;27.0;25.5;286.1;45.8
7418;Zelfstandige;7721 Verhuur van recreatieartikelen;2009;0.5;0.5;29.1;23.8;27.4;22.7;25.2;24.9;283.6;48.3
7419;Zelfstandige;7721 Verhuur van recreatieartikelen;2010;0.5;0.5;30.0;25.0;29.9;22.5;27.2;25.4;220.6;52.4
7420;Zelfstandige;7721 Verhuur van recreatieartikelen;2011;0.6;0.5;26.8;22.1;25.4;20.2;30.0;26.6;205.6;47.6
7421;Zelfstandige;7721 Verhuur van recreatieartikelen;2012;0.6;0.5;27.1;23.5;25.4;21.5;29.8;28.1;197.0;48.9
7422;Zelfstandige;7721 Verhuur van recreatieartikelen;2013;0.6;0.6;25.9;19.9;24.4;18.9;28.4;26.2;202.8;52.9
7423;Zelfstandige;7721 Verhuur van recreatieartikelen;2014;0.6;0.5;26.6;22.3;26.4;21.3;30.4;29.3;185.2;44.2
7424;Zelfstandige;7721 Verhuur van recreatieartikelen;2015;0.6;0.6;28.6;22.8;27.2;20.8;32.1;29.6;195.0;52.3
7425;Zelfstandige;7722 Videotheken;2007;0.6;0.4;16.9;13.1;15.6;12.5;18.0;17.7;145.0;16.8
7426;Zelfstandige;7722 Videotheken;2008;0.6;0.5;15.0;11.5;13.8;10.9;16.3;17.1;149.1;17.7
7427;Zelfstandige;7722 Videotheken;2009;0.5;0.4;15.9;13.0;15.1;11.5;17.6;18.1;116.2;15.8
7428;Zelfstandige;7722 Videotheken;2010;0.4;0.4;17.6;13.5;16.4;11.0;18.3;18.1;92.5;17.6
7429;Zelfstandige;7722 Videotheken;2011;0.4;0.3;17.1;14.2;16.5;13.3;21.1;19.6;105.7;16.5
7430;Zelfstandige;7722 Videotheken;2012;0.3;0.3;16.6;13.6;14.9;12.4;20.7;19.3;89.4;18.3
7431;Zelfstandige;7722 Videotheken;2013;0.2;0.2;15.9;12.9;14.5;12.9;20.0;19.2;83.4;14.7
7432;Zelfstandige;7722 Videotheken;2014;0.2;0.2;12.8;11.5;11.5;10.4;20.0;19.6;68.3;14.7
7433;Zelfstandige;7722 Videotheken;2015;0.1;0.1;16.0;12.6;14.3;10.5;21.5;18.8;62.5;18.7
7434;Zelfstandige;7729 Verhuur overige consumentenwaren;2007;1.3;1.0;34.9;27.6;33.5;26.8;30.9;26.5;237.3;34.2
7435;Zelfstandige;7729 Verhuur overige consumentenwaren;2008;1.3;1.2;35.8;28.9;34.7;27.7;29.5;26.6;240.7;38.7
7436;Zelfstandige;7729 Verhuur overige consumentenwaren;2009;1.3;1.2;30.9;25.2;29.6;24.4;26.9;24.4;209.8;31.9
7437;Zelfstandige;7729 Verhuur overige consumentenwaren;2010;1.4;1.3;33.0;25.9;31.9;25.1;28.4;24.9;215.9;35.6
7438;Zelfstandige;7729 Verhuur overige consumentenwaren;2011;1.5;1.3;32.5;24.9;30.8;23.6;31.2;27.4;198.6;33.2
7439;Zelfstandige;7729 Verhuur overige consumentenwaren;2012;1.5;1.4;35.2;26.4;33.8;25.6;32.6;28.2;184.2;33.9
7440;Zelfstandige;7729 Verhuur overige consumentenwaren;2013;1.5;1.3;34.3;25.3;33.0;24.6;30.7;28.0;153.1;31.4
7441;Zelfstandige;7729 Verhuur overige consumentenwaren;2014;1.4;1.3;32.6;26.8;30.8;25.1;32.7;28.7;139.4;31.8
7442;Zelfstandige;7729 Verhuur overige consumentenwaren;2015;1.4;1.3;31.8;25.0;29.8;23.7;32.8;28.8;148.1;33.9
7443;Zelfstandige;773 Zakelijke verhuur van goederen;2007;1.5;1.1;42.6;33.5;40.7;32.5;34.4;27.3;284.1;62.6
7444;Zelfstandige;773 Zakelijke verhuur van goederen;2008;1.5;1.4;40.4;34.0;38.9;32.5;30.4;27.5;305.6;54.5
7445;Zelfstandige;773 Zakelijke verhuur van goederen;2009;1.5;1.4;36.2;30.8;35.4;29.8;28.0;25.9;254.0;48.0
7446;Zelfstandige;773 Zakelijke verhuur van goederen;2010;1.5;1.3;36.7;29.5;35.5;27.9;28.3;25.5;231.8;51.6
7447;Zelfstandige;773 Zakelijke verhuur van goederen;2011;1.8;1.6;44.4;37.3;44.3;36.9;35.0;31.5;193.6;40.9
7448;Zelfstandige;773 Zakelijke verhuur van goederen;2012;1.7;1.6;41.8;34.7;40.4;33.4;34.5;29.8;204.0;48.2
7449;Zelfstandige;773 Zakelijke verhuur van goederen;2013;1.7;1.6;41.3;33.6;40.6;32.2;33.0;29.2;176.3;48.6
7450;Zelfstandige;773 Zakelijke verhuur van goederen;2014;1.6;1.5;41.6;35.1;39.7;33.1;43.0;31.3;191.2;54.5
7451;Zelfstandige;773 Zakelijke verhuur van goederen;2015;2.0;1.9;66.3;40.9;64.9;41.0;47.6;34.9;189.5;52.1
7452;Zelfstandige;7731 Verhuur van landbouwmachines;2007;0.1;0.1;34.5;32.3;35.2;31.2;26.7;26.5;480.7;
7453;Zelfstandige;7731 Verhuur van landbouwmachines;2008;0.1;0.1;39.4;32.5;40.8;32.5;29.4;26.3;494.0;126.6
7454;Zelfstandige;7731 Verhuur van landbouwmachines;2009;0.1;0.1;34.2;34.7;35.2;33.7;23.9;25.9;488.6;
7455;Zelfstandige;7731 Verhuur van landbouwmachines;2010;0.1;0.1;;;;;;;;
7456;Zelfstandige;7731 Verhuur van landbouwmachines;2011;0.1;0.1;41.9;41.4;43.3;39.3;32.4;30.7;423.2;
7457;Zelfstandige;7731 Verhuur van landbouwmachines;2012;0.1;0.1;38.9;34.8;38.4;33.5;33.4;27.8;425.2;120.2
7458;Zelfstandige;7731 Verhuur van landbouwmachines;2013;0.1;0.1;35.1;34.9;37.3;34.9;29.3;28.8;369.9;128.1
7459;Zelfstandige;7731 Verhuur van landbouwmachines;2014;0.1;0.1;;;;;;;;
7460;Zelfstandige;7731 Verhuur van landbouwmachines;2015;0.1;0.1;29.5;37.2;30.4;37.4;26.1;31.6;310.9;
7461;Zelfstandige;7732 Verhuur van bouwmachines;2007;0.5;0.4;49.8;42.5;48.6;41.9;39.9;30.3;377.3;89.3
7462;Zelfstandige;7732 Verhuur van bouwmachines;2008;0.5;0.5;46.6;40.6;45.9;40.7;32.5;29.6;409.6;87.9
7463;Zelfstandige;7732 Verhuur van bouwmachines;2009;0.5;0.5;42.8;37.8;41.7;38.2;31.1;28.5;363.9;76.6
7464;Zelfstandige;7732 Verhuur van bouwmachines;2010;0.5;0.5;43.0;36.5;42.0;36.0;30.8;27.6;345.5;72.8
7465;Zelfstandige;7732 Verhuur van bouwmachines;2011;0.5;0.5;46.2;38.6;46.9;39.8;41.9;32.1;329.2;75.0
7466;Zelfstandige;7732 Verhuur van bouwmachines;2012;0.5;0.5;43.1;39.6;41.6;39.9;38.5;32.0;356.2;80.9
7467;Zelfstandige;7732 Verhuur van bouwmachines;2013;0.5;0.5;43.3;38.8;42.5;38.8;35.0;31.0;330.8;80.5
7468;Zelfstandige;7732 Verhuur van bouwmachines;2014;0.5;0.5;46.5;41.4;44.4;41.2;54.5;33.9;345.0;80.5
7469;Zelfstandige;7732 Verhuur van bouwmachines;2015;0.5;0.5;45.9;38.3;43.9;38.0;51.6;33.2;342.9;92.8
7470;Zelfstandige;7733 Verhuur en lease van computers;2007;0.0;0.0;;;;;;;;
7471;Zelfstandige;7733 Verhuur en lease van computers;2008;0.0;0.0;;;;;;;;
7472;Zelfstandige;7733 Verhuur en lease van computers;2009;0.0;0.0;;;;;;;;
7473;Zelfstandige;7733 Verhuur en lease van computers;2010;0.0;0.0;;;;;;;;
7474;Zelfstandige;7733 Verhuur en lease van computers;2011;0.0;0.0;;;;;;;;
7475;Zelfstandige;7733 Verhuur en lease van computers;2012;0.0;0.0;;;;;;;;
7476;Zelfstandige;7733 Verhuur en lease van computers;2013;0.0;0.0;;;;;;;;
7477;Zelfstandige;7733 Verhuur en lease van computers;2014;0.0;0.0;;;;;;;;
7478;Zelfstandige;7733 Verhuur en lease van computers;2015;0.0;0.0;;;;;;;;
7479;Zelfstandige;7734 Verhuur en lease van schepen;2007;0.0;0.0;;;;;;;;
7480;Zelfstandige;7734 Verhuur en lease van schepen;2008;0.1;0.0;;;;;;;;
7481;Zelfstandige;7734 Verhuur en lease van schepen;2009;0.1;0.0;;;;;;;;
7482;Zelfstandige;7734 Verhuur en lease van schepen;2010;0.0;0.0;;;;;;;;
7483;Zelfstandige;7734 Verhuur en lease van schepen;2011;0.0;0.0;;;;;;;;
7484;Zelfstandige;7734 Verhuur en lease van schepen;2012;0.0;0.0;;;;;;;;
7485;Zelfstandige;7734 Verhuur en lease van schepen;2013;0.0;0.0;;;;;;;;
7486;Zelfstandige;7734 Verhuur en lease van schepen;2014;0.0;0.0;;;;;;;;
7487;Zelfstandige;7734 Verhuur en lease van schepen;2015;0.1;0.0;;;;;;;;
7488;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2007;0.0;0.0;;;;;;;;
7489;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2008;0.0;0.0;;;;;;;;
7490;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2009;0.0;0.0;;;;;;;;
7491;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2010;0.0;0.0;;;;;;;;
7492;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2011;0.0;0.0;;;;;;;;
7493;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2012;0.0;0.0;;;;;;;;
7494;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2013;0.0;0.0;;;;;;;;
7495;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2014;0.0;0.0;;;;;;;;
7496;Zelfstandige;7735 Verhuur en lease van vliegtuigen;2015;0.0;0.0;;;;;;;;
7497;Zelfstandige;7739 Verhuur van overige goederen;2007;0.7;0.6;38.4;27.7;36.0;25.9;31.7;26.1;219.5;37.1
7498;Zelfstandige;7739 Verhuur van overige goederen;2008;0.8;0.7;36.2;29.9;34.1;27.7;28.9;25.9;221.7;30.6
7499;Zelfstandige;7739 Verhuur van overige goederen;2009;0.8;0.7;32.3;25.3;31.7;24.3;25.8;23.4;162.4;28.8
7500;Zelfstandige;7739 Verhuur van overige goederen;2010;0.7;0.6;32.3;25.0;30.7;24.3;26.2;23.6;152.6;32.1
7501;Zelfstandige;7739 Verhuur van overige goederen;2011;1.1;1.0;45.7;36.5;45.2;35.1;32.7;31.5;124.7;35.0
7502;Zelfstandige;7739 Verhuur van overige goederen;2012;1.0;0.9;41.6;30.8;40.3;29.5;32.1;28.8;134.7;36.4
7503;Zelfstandige;7739 Verhuur van overige goederen;2013;1.0;0.9;41.5;29.6;40.7;28.0;31.4;28.4;118.4;40.0
7504;Zelfstandige;7739 Verhuur van overige goederen;2014;0.9;0.8;39.8;29.0;37.9;27.6;37.0;29.3;123.0;37.0
7505;Zelfstandige;7739 Verhuur van overige goederen;2015;1.3;1.2;79.7;45.6;78.3;45.0;47.1;37.2;126.7;36.9
7506;Zelfstandige;774 Exploitatie van patenten;2007;0.0;;;;;;;;;
7507;Zelfstandige;774 Exploitatie van patenten;2008;0.0;;;;;;;;;
7508;Zelfstandige;774 Exploitatie van patenten;2009;0.0;;;;;;;;;
7509;Zelfstandige;774 Exploitatie van patenten;2010;0.3;0.2;50.0;34.9;46.7;30.6;34.5;27.9;179.1;29.7
7510;Zelfstandige;774 Exploitatie van patenten;2011;0.3;0.2;51.3;33.6;48.3;30.7;45.6;30.6;125.8;28.0
7511;Zelfstandige;774 Exploitatie van patenten;2012;0.3;0.2;52.5;40.8;49.0;36.0;47.2;32.2;141.7;32.3
7512;Zelfstandige;774 Exploitatie van patenten;2013;0.2;0.2;59.1;42.3;53.6;40.0;42.3;32.1;141.8;53.6
7513;Zelfstandige;774 Exploitatie van patenten;2014;0.3;0.2;58.4;46.5;54.2;44.7;63.2;36.0;199.9;70.9
7514;Zelfstandige;774 Exploitatie van patenten;2015;0.2;0.1;65.0;52.2;60.7;50.1;63.6;37.9;282.0;133.9
7515;Zelfstandige;7740 Exploitatie van patenten;2007;0.0;;;;;;;;;
7516;Zelfstandige;7740 Exploitatie van patenten;2008;0.0;;;;;;;;;
7517;Zelfstandige;7740 Exploitatie van patenten;2009;0.0;;;;;;;;;
7518;Zelfstandige;7740 Exploitatie van patenten;2010;0.3;0.2;50.0;34.9;46.7;30.6;34.5;27.9;179.1;29.7
7519;Zelfstandige;7740 Exploitatie van patenten;2011;0.3;0.2;51.3;33.6;48.3;30.7;45.6;30.6;125.8;28.0
7520;Zelfstandige;7740 Exploitatie van patenten;2012;0.3;0.2;52.5;40.8;49.0;36.0;47.2;32.2;141.7;32.3
7521;Zelfstandige;7740 Exploitatie van patenten;2013;0.2;0.2;59.1;42.3;53.6;40.0;42.3;32.1;141.8;53.6
7522;Zelfstandige;7740 Exploitatie van patenten;2014;0.3;0.2;58.4;46.5;54.2;44.7;63.2;36.0;199.9;70.9
7523;Zelfstandige;7740 Exploitatie van patenten;2015;0.2;0.1;65.0;52.2;60.7;50.1;63.6;37.9;282.0;133.9
7524;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2007;4.4;3.3;54.9;47.0;51.4;43.8;39.9;31.6;140.5;39.1
7525;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2008;5.1;4.2;53.4;46.3;51.2;43.4;36.4;31.2;125.7;32.0
7526;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2009;5.5;4.8;46.5;40.0;44.7;39.0;33.1;28.6;108.2;23.3
7527;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2010;6.4;5.1;47.9;41.2;45.4;39.6;34.2;29.3;125.1;30.5
7528;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2011;7.0;5.7;49.6;42.9;47.2;41.0;40.2;32.7;119.7;27.0
7529;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2012;6.8;5.6;49.0;42.8;46.7;41.5;38.5;32.0;80.5;28.1
7530;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2013;6.6;5.6;47.9;42.4;45.5;41.1;36.3;31.8;63.8;28.7
7531;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2014;6.6;5.6;48.6;44.7;46.1;43.1;44.5;33.9;69.4;29.0
7532;Zelfstandige;78 Uitzendbureaus en arbeidsbemiddeling;2015;6.8;5.8;50.6;44.5;48.0;43.0;43.9;34.2;74.1;29.5
7533;Zelfstandige;781 Arbeidsbemiddeling;2007;2.0;1.5;53.2;45.3;50.5;42.0;41.2;33.6;169.1;26.5
7534;Zelfstandige;781 Arbeidsbemiddeling;2008;2.3;2.0;50.6;43.6;48.9;41.0;38.1;32.7;150.2;22.5
7535;Zelfstandige;781 Arbeidsbemiddeling;2009;2.6;2.3;41.3;35.0;39.8;32.6;33.5;30.0;128.1;16.4
7536;Zelfstandige;781 Arbeidsbemiddeling;2010;2.9;2.4;43.5;36.9;41.3;34.3;34.4;29.8;121.3;20.2
7537;Zelfstandige;781 Arbeidsbemiddeling;2011;3.1;2.7;45.6;39.9;43.6;36.9;41.3;33.9;106.4;17.9
7538;Zelfstandige;781 Arbeidsbemiddeling;2012;3.2;2.8;43.8;37.3;42.1;35.3;39.2;33.1;78.6;18.7
7539;Zelfstandige;781 Arbeidsbemiddeling;2013;3.2;2.8;43.3;36.3;41.3;34.5;36.6;32.7;55.0;19.0
7540;Zelfstandige;781 Arbeidsbemiddeling;2014;3.3;2.9;45.5;40.0;43.4;37.3;43.0;34.8;59.9;17.5
7541;Zelfstandige;781 Arbeidsbemiddeling;2015;3.5;3.0;46.9;40.0;44.7;37.8;42.6;35.7;66.9;18.6
7542;Zelfstandige;7810 Arbeidsbemiddeling;2007;2.0;1.5;53.2;45.3;50.5;42.0;41.2;33.6;169.1;26.5
7543;Zelfstandige;7810 Arbeidsbemiddeling;2008;2.3;2.0;50.6;43.6;48.9;41.0;38.1;32.7;150.2;22.5
7544;Zelfstandige;7810 Arbeidsbemiddeling;2009;2.6;2.3;41.3;35.0;39.8;32.6;33.5;30.0;128.1;16.4
7545;Zelfstandige;7810 Arbeidsbemiddeling;2010;2.9;2.4;43.5;36.9;41.3;34.3;34.4;29.8;121.3;20.2
7546;Zelfstandige;7810 Arbeidsbemiddeling;2011;3.1;2.7;45.6;39.9;43.6;36.9;41.3;33.9;106.4;17.9
7547;Zelfstandige;7810 Arbeidsbemiddeling;2012;3.2;2.8;43.8;37.3;42.1;35.3;39.2;33.1;78.6;18.7
7548;Zelfstandige;7810 Arbeidsbemiddeling;2013;3.2;2.8;43.3;36.3;41.3;34.5;36.6;32.7;55.0;19.0
7549;Zelfstandige;7810 Arbeidsbemiddeling;2014;3.3;2.9;45.5;40.0;43.4;37.3;43.0;34.8;59.9;17.5
7550;Zelfstandige;7810 Arbeidsbemiddeling;2015;3.5;3.0;46.9;40.0;44.7;37.8;42.6;35.7;66.9;18.6
7551;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2007;2.5;1.8;56.2;48.6;52.2;45.0;38.7;30.4;117.0;50.4
7552;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2008;2.8;2.3;55.9;48.0;53.2;45.1;35.0;29.8;109.9;43.0
7553;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2009;2.9;2.5;51.2;43.3;49.0;41.7;32.8;27.5;87.7;34.0
7554;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2010;3.5;2.6;51.3;44.3;48.6;42.3;33.9;28.5;128.8;49.0
7555;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2011;3.8;3.0;52.6;45.2;50.1;42.9;38.9;31.7;128.2;42.9
7556;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2012;3.5;2.8;53.8;47.2;51.0;44.2;37.9;31.3;82.8;45.2
7557;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2013;3.3;2.8;52.3;46.8;49.5;44.1;36.1;30.9;74.0;50.3
7558;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2014;3.2;2.7;51.4;48.0;48.7;45.4;45.7;32.8;82.9;53.1
7559;Zelfstandige;"782 Uitzend- en uitleenbureaus; pools";2015;3.2;2.7;54.4;48.0;51.6;45.7;45.5;33.1;84.0;51.8
7560;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2007;2.5;1.8;56.2;48.6;52.2;45.0;38.7;30.4;117.0;50.4
7561;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2008;2.8;2.3;55.9;48.0;53.2;45.1;35.0;29.8;109.9;43.0
7562;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2009;2.9;2.5;51.2;43.3;49.0;41.7;32.8;27.5;87.7;34.0
7563;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2010;3.5;2.6;51.3;44.3;48.6;42.3;33.9;28.5;128.8;49.0
7564;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2011;3.8;3.0;52.6;45.2;50.1;42.9;38.9;31.7;128.2;42.9
7565;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2012;3.5;2.8;53.8;47.2;51.0;44.2;37.9;31.3;82.8;45.2
7566;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2013;3.3;2.8;52.3;46.8;49.5;44.1;36.1;30.9;74.0;50.3
7567;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2014;3.2;2.7;51.4;48.0;48.7;45.4;45.7;32.8;82.9;53.1
7568;Zelfstandige;"7820 Uitzend- en uitleenbureaus; pools";2015;3.2;2.7;54.4;48.0;51.6;45.7;45.5;33.1;84.0;51.8
7569;Zelfstandige;783 Payrolling (personeelsbeheer);2007;0.0;;;;;;;;;
7570;Zelfstandige;783 Payrolling (personeelsbeheer);2008;0.0;;;;;;;;;
7571;Zelfstandige;783 Payrolling (personeelsbeheer);2009;0.0;;;;;;;;;
7572;Zelfstandige;783 Payrolling (personeelsbeheer);2010;0.0;0.0;;;;;;;;
7573;Zelfstandige;783 Payrolling (personeelsbeheer);2011;0.0;0.0;;;;;;;;
7574;Zelfstandige;783 Payrolling (personeelsbeheer);2012;0.1;0.0;;;;;;;;
7575;Zelfstandige;783 Payrolling (personeelsbeheer);2013;0.1;0.0;;;;;;;;
7576;Zelfstandige;783 Payrolling (personeelsbeheer);2014;0.1;0.1;;;;;;;;
7577;Zelfstandige;783 Payrolling (personeelsbeheer);2015;0.1;0.1;;;;;;;;
7578;Zelfstandige;7830 Payrolling (personeelsbeheer);2007;0.0;;;;;;;;;
7579;Zelfstandige;7830 Payrolling (personeelsbeheer);2008;0.0;;;;;;;;;
7580;Zelfstandige;7830 Payrolling (personeelsbeheer);2009;0.0;;;;;;;;;
7581;Zelfstandige;7830 Payrolling (personeelsbeheer);2010;0.0;0.0;;;;;;;;
7582;Zelfstandige;7830 Payrolling (personeelsbeheer);2011;0.0;0.0;;;;;;;;
7583;Zelfstandige;7830 Payrolling (personeelsbeheer);2012;0.1;0.0;;;;;;;;
7584;Zelfstandige;7830 Payrolling (personeelsbeheer);2013;0.1;0.0;;;;;;;;
7585;Zelfstandige;7830 Payrolling (personeelsbeheer);2014;0.1;0.1;;;;;;;;
7586;Zelfstandige;7830 Payrolling (personeelsbeheer);2015;0.1;0.1;;;;;;;;
7587;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2007;1.7;1.3;37.7;30.3;36.1;28.9;35.2;28.3;212.8;30.9
7588;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2008;1.7;1.5;35.4;29.2;33.8;27.1;32.0;27.3;210.0;27.6
7589;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2009;1.8;1.6;34.2;25.7;32.5;23.8;31.2;27.0;179.2;23.6
7590;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2010;2.1;1.8;31.8;24.6;30.1;22.1;29.1;25.4;147.3;18.4
7591;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2011;2.3;2.0;30.2;23.7;28.5;21.9;32.9;28.7;132.1;17.7
7592;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2012;2.3;2.0;30.5;21.6;28.4;20.2;32.8;28.4;120.1;17.8
7593;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2013;2.4;2.1;29.2;21.3;27.2;20.0;31.2;28.3;85.1;15.9
7594;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2014;2.6;2.3;29.4;21.6;27.5;20.2;35.4;29.2;80.3;14.5
7595;Zelfstandige;79 Reisbureaus, reisorganisatie en -info;2015;2.6;2.3;29.9;21.8;28.0;20.4;35.2;29.7;94.3;13.3
7596;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2007;1.6;1.2;38.2;31.0;36.6;29.7;35.6;28.6;213.8;33.5
7597;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2008;1.6;1.4;35.8;30.2;34.2;28.2;32.3;27.8;212.2;29.7
7598;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2009;1.6;1.5;34.7;26.7;33.1;24.5;31.7;27.2;180.4;25.0
7599;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2010;1.8;1.5;33.3;26.4;31.6;25.1;29.8;26.2;164.3;22.5
7600;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2011;1.9;1.7;31.1;25.1;29.4;23.7;34.0;29.4;152.8;21.5
7601;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2012;1.9;1.7;30.3;22.8;28.3;21.4;33.2;29.0;135.4;20.0
7602;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2013;2.0;1.7;29.9;22.3;27.8;21.1;32.1;28.9;97.2;18.4
7603;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2014;2.1;1.9;30.1;22.6;28.1;21.0;35.8;30.0;92.5;17.0
7604;Zelfstandige;791 Reisbureaus, reisorganisatiebureaus;2015;2.2;1.9;30.5;22.6;28.6;21.3;35.2;30.1;105.0;15.8
7605;Zelfstandige;7911 Reisbemiddelingsbureaus;2007;1.0;0.8;37.0;30.0;35.4;28.7;35.4;28.3;211.5;27.1
7606;Zelfstandige;7911 Reisbemiddelingsbureaus;2008;1.1;0.9;35.6;30.0;34.2;28.2;33.1;28.0;210.8;24.3
7607;Zelfstandige;7911 Reisbemiddelingsbureaus;2009;1.1;1.0;34.0;25.3;32.5;23.6;31.8;27.1;179.8;19.5
7608;Zelfstandige;7911 Reisbemiddelingsbureaus;2010;1.2;1.0;33.0;26.0;31.5;24.4;30.0;25.9;162.4;17.9
7609;Zelfstandige;7911 Reisbemiddelingsbureaus;2011;1.3;1.1;30.2;24.1;28.9;22.7;33.7;29.4;151.1;16.9
7610;Zelfstandige;7911 Reisbemiddelingsbureaus;2012;1.3;1.1;29.7;22.4;27.9;21.3;32.1;28.9;131.7;15.6
7611;Zelfstandige;7911 Reisbemiddelingsbureaus;2013;1.3;1.1;28.7;21.9;26.8;20.6;31.5;28.7;92.4;14.2
7612;Zelfstandige;7911 Reisbemiddelingsbureaus;2014;1.4;1.2;29.2;21.3;27.2;19.8;34.7;29.8;82.5;11.3
7613;Zelfstandige;7911 Reisbemiddelingsbureaus;2015;1.5;1.3;29.6;21.4;27.7;20.0;35.1;30.3;101.6;11.7
7614;Zelfstandige;7912 Reisorganisatiebureaus;2007;0.6;0.4;40.4;33.0;38.9;30.5;36.1;29.2;227.1;45.3
7615;Zelfstandige;7912 Reisorganisatiebureaus;2008;0.5;0.5;36.1;30.6;34.3;28.2;30.9;27.5;213.7;39.0
7616;Zelfstandige;7912 Reisorganisatiebureaus;2009;0.5;0.5;36.3;29.7;34.4;28.5;31.4;27.4;188.3;39.9
7617;Zelfstandige;7912 Reisorganisatiebureaus;2010;0.6;0.5;33.7;27.0;31.9;25.9;29.3;27.1;172.5;32.1
