ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
7339;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2010/'11;261.0;40.0;151.0;70.0
7340;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2011/'12;224.0;26.0;119.0;79.0
7341;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2012/'13;275.0;43.0;145.0;87.0
7342;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2013/'14;221.0;31.0;133.0;57.0
7343;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2014/'15;238.0;41.0;114.0;83.0
7344;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2015/'16;250.0;42.0;132.0;76.0
7345;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2016/'17;221.0;31.0;135.0;55.0
7346;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2017/'18;259.0;50.0;140.0;69.0
7347;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2018/'19;235.0;36.0;130.0;69.0
7348;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2019/'20;312.0;45.0;159.0;108.0
7349;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2020/'21;134.0;26.0;72.0;36.0
7350;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2006/'07;55.0;19.0;28.0;8.0
7351;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2007/'08;67.0;13.0;33.0;21.0
7352;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2008/'09;77.0;18.0;48.0;11.0
7353;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2009/'10;84.0;17.0;51.0;16.0
7354;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2010/'11;107.0;18.0;63.0;26.0
7355;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2011/'12;75.0;9.0;41.0;25.0
7356;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2012/'13;93.0;11.0;56.0;26.0
7357;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2013/'14;103.0;15.0;72.0;16.0
7358;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2014/'15;73.0;15.0;45.0;13.0
7359;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2015/'16;101.0;23.0;58.0;20.0
7360;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2016/'17;112.0;19.0;62.0;31.0
7361;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2017/'18;119.0;17.0;63.0;39.0
7362;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2018/'19;95.0;16.0;51.0;28.0
7363;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2019/'20;102.0;9.0;57.0;36.0
7364;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2020/'21;57.0;11.0;27.0;19.0
7365;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2006/'07;0.0;0.0;0.0;0.0
7366;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2007/'08;1.0;0.0;0.0;1.0
7367;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2008/'09;2.0;1.0;1.0;0.0
7368;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2009/'10;1.0;1.0;0.0;0.0
7369;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2010/'11;2.0;1.0;1.0;0.0
7370;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2011/'12;1.0;0.0;0.0;1.0
7371;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2012/'13;0.0;0.0;0.0;0.0
7372;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2013/'14;1.0;0.0;0.0;1.0
7373;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2014/'15;3.0;1.0;2.0;0.0
7374;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2015/'16;3.0;1.0;1.0;1.0
7375;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2016/'17;4.0;1.0;1.0;2.0
7376;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2017/'18;1.0;1.0;0.0;0.0
7377;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2018/'19;0.0;0.0;0.0;0.0
7378;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2019/'20;0.0;0.0;0.0;0.0
7379;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2020/'21;2.0;1.0;0.0;1.0
7380;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2006/'07;9.0;0.0;8.0;1.0
7381;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2007/'08;16.0;3.0;11.0;2.0
7382;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2008/'09;18.0;4.0;10.0;4.0
7383;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2009/'10;14.0;1.0;9.0;4.0
7384;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2010/'11;21.0;2.0;8.0;11.0
7385;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2011/'12;12.0;3.0;6.0;3.0
7386;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2012/'13;17.0;2.0;10.0;5.0
7387;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2013/'14;18.0;2.0;8.0;8.0
7388;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2014/'15;12.0;1.0;8.0;3.0
7389;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2015/'16;15.0;3.0;8.0;4.0
7390;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2016/'17;15.0;1.0;10.0;4.0
7391;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2017/'18;10.0;0.0;6.0;4.0
7392;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2018/'19;21.0;5.0;13.0;3.0
7393;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2019/'20;13.0;1.0;7.0;5.0
7394;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2020/'21;7.0;1.0;2.0;4.0
7395;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2006/'07;2.0;0.0;2.0;0.0
7396;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2007/'08;10.0;1.0;5.0;4.0
7397;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2008/'09;15.0;1.0;9.0;5.0
7398;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2009/'10;12.0;0.0;6.0;6.0
7399;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2010/'11;17.0;0.0;13.0;4.0
7400;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2011/'12;10.0;1.0;6.0;3.0
7401;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2012/'13;12.0;1.0;9.0;2.0
7402;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2013/'14;11.0;2.0;9.0;0.0
7403;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2014/'15;3.0;1.0;1.0;1.0
7404;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2015/'16;12.0;1.0;4.0;7.0
7405;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2016/'17;9.0;2.0;6.0;1.0
7406;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2017/'18;11.0;1.0;4.0;6.0
7407;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2018/'19;11.0;0.0;5.0;6.0
7408;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2019/'20;9.0;0.0;6.0;3.0
7409;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2020/'21;5.0;0.0;3.0;2.0
7410;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2006/'07;4.0;1.0;2.0;1.0
7411;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2007/'08;5.0;0.0;4.0;1.0
7412;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2008/'09;10.0;2.0;7.0;1.0
7413;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2009/'10;12.0;0.0;6.0;6.0
7414;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2010/'11;9.0;0.0;7.0;2.0
7415;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2011/'12;8.0;1.0;5.0;2.0
7416;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2012/'13;12.0;0.0;11.0;1.0
7417;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2013/'14;9.0;2.0;5.0;2.0
7418;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2014/'15;9.0;1.0;6.0;2.0
7419;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2015/'16;7.0;1.0;6.0;0.0
7420;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2016/'17;6.0;0.0;3.0;3.0
7421;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2017/'18;5.0;1.0;3.0;1.0
7422;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2018/'19;9.0;0.0;8.0;1.0
7423;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2019/'20;7.0;0.0;5.0;2.0
7424;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2020/'21;5.0;0.0;3.0;2.0
7425;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2006/'07;13.0;2.0;5.0;6.0
7426;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2007/'08;22.0;3.0;12.0;7.0
7427;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2008/'09;26.0;10.0;11.0;5.0
7428;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2009/'10;33.0;3.0;18.0;12.0
7429;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2010/'11;22.0;7.0;10.0;5.0
7430;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2011/'12;24.0;4.0;14.0;6.0
7431;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2012/'13;39.0;5.0;21.0;13.0
7432;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2013/'14;20.0;1.0;10.0;9.0
7433;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2014/'15;22.0;5.0;11.0;6.0
7434;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2015/'16;37.0;6.0;24.0;7.0
7435;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2016/'17;24.0;4.0;18.0;2.0
7436;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2017/'18;22.0;4.0;13.0;5.0
7437;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2018/'19;19.0;4.0;9.0;6.0
7438;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2019/'20;35.0;6.0;14.0;15.0
7439;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2020/'21;13.0;4.0;5.0;4.0
7440;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2006/'07;4.0;0.0;2.0;2.0
7441;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2007/'08;7.0;1.0;4.0;2.0
7442;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2008/'09;14.0;1.0;9.0;4.0
7443;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2009/'10;13.0;0.0;4.0;9.0
7444;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2010/'11;15.0;1.0;12.0;2.0
7445;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2011/'12;15.0;1.0;7.0;7.0
7446;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2012/'13;12.0;3.0;5.0;4.0
7447;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2013/'14;11.0;3.0;7.0;1.0
7448;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2014/'15;9.0;2.0;4.0;3.0
7449;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2015/'16;3.0;0.0;2.0;1.0
7450;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2016/'17;7.0;1.0;6.0;0.0
7451;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2017/'18;11.0;2.0;4.0;5.0
7452;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2018/'19;12.0;0.0;11.0;1.0
7453;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2019/'20;13.0;1.0;10.0;2.0
7454;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2020/'21;9.0;2.0;5.0;2.0
7455;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2006/'07;36.0;9.0;18.0;9.0
7456;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2007/'08;45.0;13.0;19.0;13.0
7457;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2008/'09;38.0;7.0;21.0;10.0
7458;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2009/'10;44.0;11.0;22.0;11.0
7459;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2010/'11;63.0;5.0;44.0;14.0
7460;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2011/'12;53.0;11.0;31.0;11.0
7461;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2012/'13;71.0;13.0;39.0;19.0
7462;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2013/'14;60.0;21.0;29.0;10.0
7463;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2014/'15;59.0;13.0;33.0;13.0
7464;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2015/'16;58.0;14.0;31.0;13.0
7465;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2016/'17;41.0;9.0;18.0;14.0
7466;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2017/'18;67.0;17.0;31.0;19.0
7467;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2018/'19;52.0;4.0;29.0;19.0
7468;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2019/'20;57.0;11.0;31.0;15.0
7469;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2020/'21;38.0;6.0;25.0;7.0
7470;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2006/'07;28.0;3.0;13.0;12.0
7471;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2007/'08;34.0;7.0;16.0;11.0
7472;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2008/'09;32.0;5.0;16.0;11.0
7473;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2009/'10;35.0;2.0;17.0;16.0
7474;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2010/'11;34.0;6.0;20.0;8.0
7475;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2011/'12;22.0;1.0;12.0;9.0
7476;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2012/'13;39.0;8.0;18.0;13.0
7477;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2013/'14;31.0;1.0;22.0;8.0
7478;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2014/'15;33.0;6.0;14.0;13.0
7479;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2015/'16;38.0;5.0;21.0;12.0
7480;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2016/'17;27.0;2.0;22.0;3.0
7481;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2017/'18;36.0;3.0;25.0;8.0
7482;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2018/'19;30.0;4.0;14.0;12.0
7483;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2019/'20;49.0;5.0;25.0;19.0
7484;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2020/'21;23.0;6.0;12.0;5.0
7485;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Holland (PV);2006/'07;67.0;12.0;36.0;19.0
7486;Totaal mannen en vrouwen;Westerse migratieachtergrond;2e generatie migratieachtergrond;Noord-Holland (PV);2007/'08;91.0;21.0;40.0;30.0
