ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
7811;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Flevoland (PV);2014;;;;;
7812;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Gelderland (PV);2009;;;;;
7813;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Gelderland (PV);2010;;;;;
7814;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Gelderland (PV);2011;;;;;
7815;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Gelderland (PV);2012;;;;;
7816;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Gelderland (PV);2013;;;;;
7817;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Gelderland (PV);2014;;;;;
7818;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Utrecht (PV);2009;;;;;
7819;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Utrecht (PV);2010;;;;;
7820;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Utrecht (PV);2011;;;;;
7821;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Utrecht (PV);2012;;;;;
7822;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Utrecht (PV);2013;;;;;
7823;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Utrecht (PV);2014;;;;;
7824;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Holland (PV);2009;;;;;
7825;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Holland (PV);2010;;;;;
7826;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Holland (PV);2011;;;;;
7827;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Holland (PV);2012;;;;;
7828;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Holland (PV);2013;;;;;
7829;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Holland (PV);2014;;;;;
7830;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Holland (PV);2009;;;;;
7831;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Holland (PV);2010;;;;;
7832;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Holland (PV);2011;;;;;
7833;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Holland (PV);2012;;;;;
7834;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Holland (PV);2013;;;;;
7835;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zuid-Holland (PV);2014;;;;;
7836;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zeeland (PV);2009;;;;;
7837;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zeeland (PV);2010;;;;;
7838;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zeeland (PV);2011;;;;;
7839;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zeeland (PV);2012;;;;;
7840;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zeeland (PV);2013;;;;;
7841;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Zeeland (PV);2014;;;;;
7842;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Brabant (PV);2009;;;;;
7843;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Brabant (PV);2010;;;;;
7844;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Brabant (PV);2011;;;;;
7845;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Brabant (PV);2012;;;;;
7846;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Brabant (PV);2013;;;;;
7847;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Noord-Brabant (PV);2014;;;;;
7848;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Limburg (PV);2009;;;;;
7849;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Limburg (PV);2010;;;;;
7850;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Limburg (PV);2011;;;;;
7851;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Limburg (PV);2012;;;;;
7852;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Limburg (PV);2013;;;;;
7853;Totaal mannen en vrouwen;Totaal leeftijd;Totaal zzp Verpleging en verzorging (VV);Totaal zzp Geestelijke gezondheidszorg;Limburg (PV);2014;;;;;
7854;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Nederland;2009;14655.0;0.09;10615.0;0.06;
7855;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Nederland;2010;13590.0;0.08;9015.0;0.05;
7856;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Nederland;2011;10780.0;0.06;7205.0;0.04;
7857;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Nederland;2012;8975.0;0.05;5605.0;0.03;
7858;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Nederland;2013;5515.0;0.03;3410.0;0.02;
7859;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Nederland;2014;3240.0;0.02;2200.0;0.01;
7860;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Nederland (LD);2009;1600.0;0.09;1110.0;0.06;
7861;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Nederland (LD);2010;1420.0;0.08;965.0;0.06;
7862;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Nederland (LD);2011;1140.0;0.07;745.0;0.04;
7863;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Nederland (LD);2012;840.0;0.05;505.0;0.03;
7864;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Nederland (LD);2013;495.0;0.03;285.0;0.02;
7865;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Nederland (LD);2014;270.0;0.02;175.0;0.01;
7866;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Oost-Nederland (LD);2009;2430.0;0.07;1720.0;0.05;
7867;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Oost-Nederland (LD);2010;2275.0;0.06;1415.0;0.04;
7868;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Oost-Nederland (LD);2011;1750.0;0.05;1185.0;0.03;
7869;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Oost-Nederland (LD);2012;1410.0;0.04;870.0;0.02;
7870;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Oost-Nederland (LD);2013;810.0;0.02;495.0;0.01;
7871;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Oost-Nederland (LD);2014;470.0;0.01;310.0;0.01;
7872;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;West-Nederland (LD);2009;7500.0;0.09;5500.0;0.07;
7873;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;West-Nederland (LD);2010;7030.0;0.09;4710.0;0.06;
7874;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;West-Nederland (LD);2011;5675.0;0.07;3775.0;0.05;
7875;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;West-Nederland (LD);2012;4935.0;0.06;3070.0;0.04;
7876;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;West-Nederland (LD);2013;3085.0;0.04;1930.0;0.02;
7877;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;West-Nederland (LD);2014;1840.0;0.02;1255.0;0.02;
7878;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Nederland (LD);2009;3120.0;0.09;2290.0;0.06;
7879;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Nederland (LD);2010;2860.0;0.08;1925.0;0.05;
7880;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Nederland (LD);2011;2215.0;0.06;1495.0;0.04;
7881;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Nederland (LD);2012;1790.0;0.05;1155.0;0.03;
7882;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Nederland (LD);2013;1125.0;0.03;700.0;0.02;
7883;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Nederland (LD);2014;665.0;0.02;460.0;0.01;
7884;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Groningen (PV);2009;575.0;0.1;425.0;0.07;
7885;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Groningen (PV);2010;530.0;0.09;375.0;0.06;
7886;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Groningen (PV);2011;445.0;0.08;295.0;0.05;
7887;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Groningen (PV);2012;330.0;0.06;200.0;0.03;
7888;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Groningen (PV);2013;195.0;0.03;115.0;0.02;
7889;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Groningen (PV);2014;110.0;0.02;70.0;0.01;
7890;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Friesland (PV);2009;580.0;0.09;380.0;0.06;
7891;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Friesland (PV);2010;510.0;0.08;335.0;0.05;
7892;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Friesland (PV);2011;375.0;0.06;225.0;0.03;
7893;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Friesland (PV);2012;265.0;0.04;150.0;0.02;
7894;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Friesland (PV);2013;160.0;0.02;100.0;0.02;
7895;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Friesland (PV);2014;95.0;0.01;65.0;0.01;
7896;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Drenthe (PV);2009;440.0;0.09;305.0;0.06;
7897;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Drenthe (PV);2010;385.0;0.08;255.0;0.05;
7898;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Drenthe (PV);2011;315.0;0.06;225.0;0.05;
7899;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Drenthe (PV);2012;245.0;0.05;150.0;0.03;
7900;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Drenthe (PV);2013;140.0;0.03;75.0;0.01;
7901;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Drenthe (PV);2014;65.0;0.01;45.0;0.01;
7902;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Overijssel (PV);2009;750.0;0.07;520.0;0.05;
7903;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Overijssel (PV);2010;630.0;0.05;405.0;0.04;
7904;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Overijssel (PV);2011;500.0;0.04;335.0;0.03;
7905;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Overijssel (PV);2012;420.0;0.04;250.0;0.02;
7906;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Overijssel (PV);2013;255.0;0.02;145.0;0.01;
7907;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Overijssel (PV);2014;135.0;0.01;100.0;0.01;
7908;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Flevoland (PV);2009;140.0;0.04;100.0;0.03;
7909;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Flevoland (PV);2010;135.0;0.03;95.0;0.02;
7910;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Flevoland (PV);2011;105.0;0.03;75.0;0.02;
7911;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Flevoland (PV);2012;80.0;0.02;45.0;0.01;
7912;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Flevoland (PV);2013;45.0;0.01;20.0;0.01;
7913;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Flevoland (PV);2014;20.0;0.0;15.0;0.0;
7914;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Gelderland (PV);2009;1540.0;0.08;1100.0;0.06;
7915;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Gelderland (PV);2010;1510.0;0.07;915.0;0.05;
7916;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Gelderland (PV);2011;1145.0;0.06;775.0;0.04;
7917;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Gelderland (PV);2012;910.0;0.04;580.0;0.03;
7918;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Gelderland (PV);2013;515.0;0.03;330.0;0.02;
7919;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Gelderland (PV);2014;315.0;0.02;195.0;0.01;
7920;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Utrecht (PV);2009;1075.0;0.09;755.0;0.06;
7921;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Utrecht (PV);2010;970.0;0.08;630.0;0.05;
7922;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Utrecht (PV);2011;805.0;0.06;540.0;0.04;
7923;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Utrecht (PV);2012;655.0;0.05;415.0;0.03;
7924;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Utrecht (PV);2013;405.0;0.03;250.0;0.02;
7925;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Utrecht (PV);2014;235.0;0.02;160.0;0.01;
7926;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Holland (PV);2009;3225.0;0.12;2455.0;0.09;
7927;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Holland (PV);2010;3135.0;0.11;2175.0;0.08;
7928;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Holland (PV);2011;2650.0;0.1;1765.0;0.07;
7929;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Holland (PV);2012;2225.0;0.08;1405.0;0.05;
7930;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Holland (PV);2013;1390.0;0.05;860.0;0.03;
7931;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Noord-Holland (PV);2014;810.0;0.03;550.0;0.02;
7932;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Holland (PV);2009;2925.0;0.08;2100.0;0.06;
7933;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Holland (PV);2010;2705.0;0.08;1765.0;0.05;
7934;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Holland (PV);2011;2040.0;0.06;1355.0;0.04;
7935;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Holland (PV);2012;1910.0;0.05;1165.0;0.03;
7936;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Holland (PV);2013;1215.0;0.03;780.0;0.02;
7937;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zuid-Holland (PV);2014;755.0;0.02;525.0;0.01;
7938;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zeeland (PV);2009;280.0;0.07;190.0;0.05;
7939;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zeeland (PV);2010;225.0;0.06;140.0;0.04;
7940;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zeeland (PV);2011;175.0;0.05;110.0;0.03;
7941;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zeeland (PV);2012;145.0;0.04;85.0;0.02;
7942;Totaal mannen en vrouwen;Totaal leeftijd;zzp 1 VV Beschut wonen met enige bege..;Totaal indicatie en/of gebruik ZMV-AWBZ;Zeeland (PV);2013;75.0;0.02;45.0;0.01;
