ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
7055;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2003;279.0;329.0;242.0;635.0
7056;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2004;280.0;335.0;245.0;639.0
7057;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2005;281.0;341.0;248.0;647.0
7058;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2006;311.0;383.0;276.0;723.0
7059;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2007;304.0;379.0;272.0;713.0
7060;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2008;281.0;358.0;254.0;651.0
7061;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2009;260.0;336.0;237.0;605.0
7062;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2010;262.0;346.0;242.0;616.0
7063;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2011;264.0;356.0;242.0;608.0
7064;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2012;263.0;357.0;242.0;607.0
7065;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2013;259.0;350.0;238.0;591.0
7066;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2014;265.0;361.0;243.0;616.0
7067;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2015;267.0;369.0;253.0;630.0
7068;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2016;267.0;374.0;252.0;627.0
7069;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2017;265.0;371.0;249.0;620.0
7070;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2018;264.0;374.0;250.0;622.0
7071;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2019;264.0;372.0;255.0;629.0
7072;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2020;262.0;372.0;228.0;550.0
7073;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2021;264.0;377.0;240.0;556.0
7074;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2022;273.0;390.0;248.0;576.0
7075;Total male and female;Self-employed;G-I Trade, transport, hotels, catering;2023;280.0;401.0;255.0;588.0
7076;Total male and female;Self-employed;G Wholesale and retail trade;1995;202.0;238.0;189.0;510.0
7077;Total male and female;Self-employed;G Wholesale and retail trade;1996;206.0;241.0;191.0;514.0
7078;Total male and female;Self-employed;G Wholesale and retail trade;1997;203.0;233.0;191.0;493.0
7079;Total male and female;Self-employed;G Wholesale and retail trade;1998;190.0;222.0;179.0;478.0
7080;Total male and female;Self-employed;G Wholesale and retail trade;1999;176.0;209.0;166.0;431.0
7081;Total male and female;Self-employed;G Wholesale and retail trade;2000;180.0;213.0;167.0;439.0
7082;Total male and female;Self-employed;G Wholesale and retail trade;2001;188.0;218.0;168.0;438.0
7083;Total male and female;Self-employed;G Wholesale and retail trade;2002;183.0;211.0;163.0;417.0
7084;Total male and female;Self-employed;G Wholesale and retail trade;2003;181.0;209.0;162.0;405.0
7085;Total male and female;Self-employed;G Wholesale and retail trade;2004;182.0;214.0;164.0;407.0
7086;Total male and female;Self-employed;G Wholesale and retail trade;2005;182.0;217.0;165.0;411.0
7087;Total male and female;Self-employed;G Wholesale and retail trade;2006;201.0;243.0;184.0;459.0
7088;Total male and female;Self-employed;G Wholesale and retail trade;2007;196.0;241.0;180.0;453.0
7089;Total male and female;Self-employed;G Wholesale and retail trade;2008;181.0;228.0;169.0;414.0
7090;Total male and female;Self-employed;G Wholesale and retail trade;2009;168.0;216.0;158.0;386.0
7091;Total male and female;Self-employed;G Wholesale and retail trade;2010;169.0;222.0;161.0;394.0
7092;Total male and female;Self-employed;G Wholesale and retail trade;2011;169.0;226.0;160.0;385.0
7093;Total male and female;Self-employed;G Wholesale and retail trade;2012;168.0;225.0;157.0;380.0
7094;Total male and female;Self-employed;G Wholesale and retail trade;2013;164.0;220.0;154.0;364.0
7095;Total male and female;Self-employed;G Wholesale and retail trade;2014;167.0;226.0;157.0;376.0
7096;Total male and female;Self-employed;G Wholesale and retail trade;2015;169.0;231.0;162.0;389.0
7097;Total male and female;Self-employed;G Wholesale and retail trade;2016;167.0;231.0;160.0;381.0
7098;Total male and female;Self-employed;G Wholesale and retail trade;2017;165.0;228.0;155.0;375.0
7099;Total male and female;Self-employed;G Wholesale and retail trade;2018;162.0;225.0;154.0;369.0
7100;Total male and female;Self-employed;G Wholesale and retail trade;2019;160.0;222.0;156.0;369.0
7101;Total male and female;Self-employed;G Wholesale and retail trade;2020;161.0;228.0;148.0;349.0
7102;Total male and female;Self-employed;G Wholesale and retail trade;2021;161.0;232.0;153.0;350.0
7103;Total male and female;Self-employed;G Wholesale and retail trade;2022;163.0;234.0;154.0;352.0
7104;Total male and female;Self-employed;G Wholesale and retail trade;2023;166.0;239.0;157.0;358.0
7105;Total male and female;Self-employed;45 Sale and repair of motor vehicles;1995;25.0;30.0;25.0;68.0
7106;Total male and female;Self-employed;45 Sale and repair of motor vehicles;1996;23.0;28.0;23.0;56.0
7107;Total male and female;Self-employed;45 Sale and repair of motor vehicles;1997;24.0;29.0;25.0;64.0
7108;Total male and female;Self-employed;45 Sale and repair of motor vehicles;1998;26.0;31.0;27.0;71.0
7109;Total male and female;Self-employed;45 Sale and repair of motor vehicles;1999;23.0;28.0;24.0;55.0
7110;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2000;23.0;28.0;23.0;61.0
7111;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2001;25.0;30.0;24.0;63.0
7112;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2002;26.0;31.0;25.0;63.0
7113;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2003;24.0;29.0;23.0;58.0
7114;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2004;25.0;30.0;24.0;59.0
7115;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2005;25.0;31.0;24.0;61.0
7116;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2006;29.0;36.0;28.0;71.0
7117;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2007;30.0;37.0;29.0;72.0
7118;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2008;28.0;35.0;27.0;66.0
7119;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2009;26.0;34.0;26.0;64.0
7120;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2010;28.0;36.0;27.0;67.0
7121;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2011;28.0;38.0;28.0;67.0
7122;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2012;28.0;37.0;27.0;66.0
7123;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2013;28.0;37.0;27.0;64.0
7124;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2014;29.0;38.0;28.0;66.0
7125;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2015;29.0;39.0;29.0;69.0
7126;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2016;29.0;40.0;30.0;70.0
7127;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2017;30.0;40.0;30.0;71.0
7128;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2018;30.0;41.0;30.0;71.0
7129;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2019;30.0;41.0;31.0;73.0
7130;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2020;30.0;41.0;30.0;69.0
7131;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2021;30.0;41.0;31.0;70.0
7132;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2022;30.0;42.0;31.0;70.0
7133;Total male and female;Self-employed;45 Sale and repair of motor vehicles;2023;31.0;42.0;31.0;71.0
7134;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);1995;58.0;71.0;53.0;151.0
7135;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);1996;54.0;64.0;51.0;146.0
7136;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);1997;56.0;64.0;50.0;132.0
7137;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);1998;50.0;58.0;45.0;125.0
7138;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);1999;46.0;54.0;42.0;116.0
7139;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2000;47.0;55.0;40.0;110.0
7140;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2001;46.0;54.0;38.0;101.0
7141;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2002;44.0;51.0;37.0;95.0
7142;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2003;44.0;51.0;37.0;93.0
7143;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2004;44.0;52.0;37.0;93.0
7144;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2005;44.0;53.0;37.0;95.0
7145;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2006;49.0;60.0;42.0;108.0
7146;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2007;48.0;60.0;42.0;108.0
7147;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2008;44.0;56.0;39.0;99.0
7148;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2009;40.0;53.0;36.0;92.0
7149;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2010;40.0;54.0;38.0;95.0
7150;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2011;41.0;56.0;38.0;94.0
7151;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2012;40.0;55.0;37.0;92.0
7152;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2013;39.0;53.0;36.0;88.0
7153;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2014;40.0;54.0;37.0;91.0
7154;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2015;40.0;55.0;37.0;92.0
7155;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2016;39.0;53.0;36.0;88.0
7156;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2017;38.0;51.0;34.0;85.0
7157;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2018;37.0;50.0;33.0;82.0
7158;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2019;36.0;48.0;33.0;81.0
7159;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2020;34.0;47.0;30.0;73.0
7160;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2021;33.0;46.0;30.0;70.0
7161;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2022;32.0;44.0;29.0;67.0
7162;Total male and female;Self-employed;46 Wholesale trade (no motor vehicles);2023;31.0;43.0;28.0;66.0
7163;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);1995;119.0;137.0;110.0;291.0
7164;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);1996;129.0;149.0;116.0;313.0
7165;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);1997;123.0;140.0;116.0;297.0
7166;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);1998;114.0;133.0;107.0;281.0
7167;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);1999;107.0;126.0;101.0;261.0
7168;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2000;110.0;130.0;104.0;267.0
7169;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2001;117.0;134.0;106.0;274.0
7170;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2002;113.0;129.0;101.0;259.0
7171;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2003;113.0;128.0;102.0;254.0
7172;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2004;113.0;131.0;103.0;255.0
7173;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2005;113.0;133.0;103.0;255.0
7174;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2006;123.0;147.0;113.0;280.0
7175;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2007;119.0;144.0;110.0;272.0
7176;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2008;110.0;137.0;103.0;249.0
7177;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2009;102.0;129.0;96.0;231.0
7178;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2010;101.0;131.0;97.0;232.0
7179;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2011;100.0;132.0;94.0;225.0
7180;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2012;99.0;133.0;93.0;222.0
7181;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2013;97.0;130.0;91.0;213.0
7182;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2014;99.0;134.0;92.0;219.0
7183;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2015;100.0;138.0;96.0;228.0
7184;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2016;99.0;138.0;95.0;224.0
7185;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2017;97.0;136.0;92.0;219.0
7186;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2018;95.0;134.0;91.0;215.0
7187;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2019;94.0;133.0;92.0;215.0
7188;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2020;97.0;140.0;89.0;207.0
7189;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2021;98.0;145.0;93.0;210.0
7190;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2022;100.0;148.0;94.0;215.0
7191;Total male and female;Self-employed;47 Retail trade (not in motor vehicles);2023;104.0;154.0;98.0;221.0
7192;Total male and female;Self-employed;H Transportation and storage;1995;34.0;41.0;24.0;76.0
7193;Total male and female;Self-employed;H Transportation and storage;1996;36.0;44.0;25.0;79.0
7194;Total male and female;Self-employed;H Transportation and storage;1997;35.0;43.0;25.0;78.0
7195;Total male and female;Self-employed;H Transportation and storage;1998;35.0;43.0;24.0;75.0
7196;Total male and female;Self-employed;H Transportation and storage;1999;35.0;43.0;24.0;81.0
7197;Total male and female;Self-employed;H Transportation and storage;2000;36.0;44.0;24.0;78.0
7198;Total male and female;Self-employed;H Transportation and storage;2001;34.0;42.0;23.0;74.0
7199;Total male and female;Self-employed;H Transportation and storage;2002;34.0;42.0;23.0;68.0
7200;Total male and female;Self-employed;H Transportation and storage;2003;33.0;40.0;23.0;65.0
7201;Total male and female;Self-employed;H Transportation and storage;2004;33.0;40.0;23.0;66.0
7202;Total male and female;Self-employed;H Transportation and storage;2005;33.0;40.0;24.0;67.0
7203;Total male and female;Self-employed;H Transportation and storage;2006;37.0;45.0;27.0;76.0
7204;Total male and female;Self-employed;H Transportation and storage;2007;36.0;44.0;27.0;75.0
