ID;BedrijfstakkenBranchesSBI93;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;GemArbeidsduurWerkzameBeroepsbev_2;TotaalWerknemers_3;WerknemersVasteArbeidsrelatie_4;WerknemersFlexArbeidsrelatie_5;TotaalZelfstandigen_6;ZelfstandigenZonderPersoneel_7;ZelfstMetPersoneelEnMeewGezinsl_8;PositieWerkkringOnbekend_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;k_35UurOfMeerPerWeek_12;ArbeidsduurOnbekend_13;k_1ElementairBeroepsniveau_14;k_2LaagBeroepsniveau_15;k_4MiddelbaarBeroepsniveau_16;k_6HoogBeroepsniveau_17;k_8WetenschappelijkBeroepsniveau_18;BeroepsniveauOnbekend_19
9095;60;Mannen;2004;329.0;37.3;328.0;306.0;22.0;;;;;3.0;28.0;299.0;;7.0;51.0;131.0;88.0;49.0;4.0
9096;60;Mannen;2005;327.0;37.1;325.0;301.0;25.0;2.0;2.0;;;3.0;31.0;292.0;;7.0;52.0;130.0;86.0;49.0;3.0
9097;60;Mannen;2006;322.0;37.1;322.0;297.0;25.0;;;;;3.0;31.0;288.0;;7.0;54.0;125.0;81.0;49.0;6.0
9098;60;Mannen;2007;321.0;37.1;320.0;294.0;26.0;2.0;;;;3.0;33.0;286.0;;6.0;51.0;131.0;76.0;51.0;6.0
9099;60;Mannen;2008;322.0;37.3;320.0;294.0;26.0;2.0;2.0;;;3.0;32.0;287.0;;6.0;46.0;131.0;82.0;50.0;7.0
9100;60;Vrouwen;1996;156.0;31.4;154.0;132.0;23.0;2.0;2.0;;;14.0;69.0;73.0;;5.0;33.0;69.0;28.0;20.0;
9101;60;Vrouwen;1997;166.0;31.1;165.0;140.0;25.0;;;;;17.0;68.0;81.0;;3.0;37.0;70.0;29.0;26.0;2.0
9102;60;Vrouwen;1998;173.0;30.9;171.0;148.0;24.0;;;;;19.0;72.0;81.0;;3.0;35.0;69.0;38.0;25.0;2.0
9103;60;Vrouwen;1999;157.0;30.9;156.0;133.0;23.0;;;;;17.0;64.0;75.0;;4.0;35.0;64.0;28.0;21.0;4.0
9104;60;Vrouwen;2000;166.0;30.9;165.0;145.0;20.0;;;;;17.0;70.0;79.0;;4.0;34.0;65.0;35.0;26.0;2.0
9105;60;Vrouwen;2001 voor revisie;193.0;31.0;191.0;171.0;20.0;2.0;2.0;;;19.0;82.0;92.0;;3.0;35.0;83.0;40.0;29.0;4.0
9106;60;Vrouwen;2001 na revisie;179.0;30.8;177.0;154.0;23.0;2.0;2.0;;;20.0;76.0;83.0;;3.0;41.0;73.0;35.0;24.0;4.0
9107;60;Vrouwen;2002;188.0;30.5;186.0;159.0;27.0;2.0;2.0;;;20.0;85.0;83.0;;3.0;37.0;80.0;38.0;27.0;4.0
9108;60;Vrouwen;2003;189.0;30.6;188.0;167.0;21.0;;;;;18.0;88.0;82.0;;3.0;37.0;75.0;36.0;31.0;5.0
9109;60;Vrouwen;2004;182.0;30.5;180.0;160.0;21.0;2.0;2.0;;;19.0;83.0;80.0;;3.0;36.0;72.0;38.0;30.0;2.0
9110;60;Vrouwen;2005;187.0;30.3;186.0;164.0;22.0;;;;;17.0;93.0;77.0;;3.0;35.0;77.0;40.0;31.0;2.0
9111;60;Vrouwen;2006;193.0;30.8;192.0;168.0;24.0;;;;;17.0;93.0;83.0;;4.0;31.0;84.0;39.0;32.0;4.0
9112;60;Vrouwen;2007;203.0;30.6;202.0;175.0;26.0;;;;;17.0;103.0;83.0;;4.0;31.0;86.0;42.0;36.0;4.0
9113;60;Vrouwen;2008;205.0;30.9;204.0;174.0;30.0;;;;;15.0;105.0;86.0;;3.0;31.0;85.0;42.0;37.0;6.0
9114;60;15 tot 25 jaar;1996;34.0;37.7;33.0;19.0;15.0;;;;;;6.0;28.0;;;19.0;11.0;2.0;;
9115;60;15 tot 25 jaar;1997;34.0;37.2;34.0;20.0;14.0;;;;;;4.0;29.0;;;15.0;13.0;2.0;2.0;
9116;60;15 tot 25 jaar;1998;26.0;36.6;26.0;15.0;11.0;;;;;;4.0;21.0;;2.0;10.0;10.0;3.0;;
9117;60;15 tot 25 jaar;1999;30.0;36.7;30.0;19.0;12.0;;;;;;5.0;25.0;;;16.0;11.0;2.0;;
9118;60;15 tot 25 jaar;2000;28.0;37.5;28.0;17.0;10.0;;;;;;3.0;24.0;;;13.0;10.0;2.0;;
9119;60;15 tot 25 jaar;2001 voor revisie;36.0;35.9;36.0;24.0;12.0;;;;;2.0;5.0;30.0;;;18.0;13.0;3.0;2.0;
9120;60;15 tot 25 jaar;2001 na revisie;33.0;36.2;33.0;21.0;12.0;;;;;2.0;4.0;27.0;;;16.0;12.0;2.0;;
9121;60;15 tot 25 jaar;2002;36.0;35.8;35.0;22.0;14.0;;;;;2.0;5.0;29.0;;;16.0;14.0;3.0;2.0;
9122;60;15 tot 25 jaar;2003;34.0;36.7;33.0;21.0;12.0;;;;;;4.0;29.0;;;18.0;10.0;3.0;2.0;
9123;60;15 tot 25 jaar;2004;30.0;36.7;30.0;18.0;12.0;;;;;;4.0;26.0;;;15.0;10.0;2.0;;
9124;60;15 tot 25 jaar;2005;30.0;36.5;30.0;19.0;11.0;;;;;;4.0;25.0;;;13.0;12.0;3.0;;
9125;60;15 tot 25 jaar;2006;34.0;36.3;34.0;22.0;12.0;;;;;2.0;3.0;29.0;;;15.0;14.0;3.0;;
9126;60;15 tot 25 jaar;2007;32.0;36.6;32.0;20.0;12.0;;;;;;4.0;27.0;;;15.0;13.0;3.0;;
9127;60;15 tot 25 jaar;2008;30.0;36.6;30.0;20.0;10.0;;;;;;4.0;25.0;;;14.0;11.0;3.0;;
9128;60;25 tot 35 jaar;1996;136.0;36.2;135.0;115.0;20.0;;;;;6.0;25.0;105.0;;4.0;26.0;65.0;19.0;20.0;
9129;60;25 tot 35 jaar;1997;137.0;35.2;136.0;115.0;21.0;;;;;6.0;27.0;104.0;;3.0;29.0;57.0;26.0;20.0;2.0
9130;60;25 tot 35 jaar;1998;128.0;35.1;128.0;106.0;22.0;;;;;5.0;28.0;95.0;;2.0;27.0;56.0;24.0;19.0;
9131;60;25 tot 35 jaar;1999;120.0;35.2;120.0;100.0;20.0;;;;;4.0;24.0;92.0;;3.0;29.0;47.0;22.0;18.0;3.0
9132;60;25 tot 35 jaar;2000;114.0;34.9;114.0;97.0;17.0;;;;;5.0;25.0;84.0;;;24.0;45.0;22.0;19.0;3.0
9133;60;25 tot 35 jaar;2001 voor revisie;113.0;35.1;113.0;101.0;12.0;;;;;4.0;22.0;87.0;;;21.0;48.0;24.0;16.0;3.0
9134;60;25 tot 35 jaar;2001 na revisie;118.0;35.0;118.0;101.0;17.0;;;;;6.0;25.0;87.0;;;26.0;48.0;24.0;16.0;3.0
9135;60;25 tot 35 jaar;2002;127.0;34.9;126.0;107.0;19.0;;;;;6.0;26.0;95.0;;2.0;24.0;54.0;24.0;20.0;4.0
9136;60;25 tot 35 jaar;2003;120.0;34.8;119.0;101.0;18.0;;;;;4.0;28.0;88.0;;;19.0;51.0;23.0;21.0;4.0
9137;60;25 tot 35 jaar;2004;113.0;35.2;113.0;96.0;17.0;;;;;3.0;26.0;85.0;;;19.0;46.0;26.0;20.0;
9138;60;25 tot 35 jaar;2005;109.0;35.1;108.0;89.0;19.0;;;;;3.0;25.0;80.0;;;18.0;45.0;24.0;18.0;2.0
9139;60;25 tot 35 jaar;2006;110.0;35.2;110.0;89.0;20.0;;;;;2.0;25.0;83.0;;;20.0;45.0;24.0;19.0;2.0
9140;60;25 tot 35 jaar;2007;108.0;35.2;108.0;88.0;19.0;;;;;2.0;25.0;80.0;;;16.0;46.0;26.0;17.0;3.0
9141;60;25 tot 35 jaar;2008;107.0;35.6;107.0;85.0;22.0;;;;;;24.0;82.0;;;16.0;47.0;26.0;16.0;3.0
9142;60;35 tot 45 jaar;1996;167.0;36.2;166.0;158.0;8.0;;;;;6.0;32.0;129.0;;2.0;24.0;76.0;39.0;23.0;2.0
9143;60;35 tot 45 jaar;1997;180.0;35.4;180.0;172.0;7.0;;;;;7.0;33.0;140.0;;2.0;24.0;82.0;39.0;30.0;2.0
9144;60;35 tot 45 jaar;1998;176.0;34.8;175.0;166.0;9.0;;;;;9.0;37.0;129.0;;3.0;26.0;81.0;36.0;27.0;2.0
9145;60;35 tot 45 jaar;1999;162.0;34.5;162.0;154.0;8.0;;;;;7.0;40.0;114.0;;4.0;22.0;69.0;39.0;25.0;5.0
9146;60;35 tot 45 jaar;2000;160.0;34.6;159.0;152.0;7.0;;;;;6.0;34.0;119.0;;2.0;23.0;70.0;37.0;26.0;2.0
9147;60;35 tot 45 jaar;2001 voor revisie;175.0;33.9;175.0;164.0;11.0;;;;;10.0;45.0;121.0;;3.0;26.0;77.0;39.0;25.0;5.0
9148;60;35 tot 45 jaar;2001 na revisie;167.0;34.2;166.0;157.0;9.0;;;;;9.0;39.0;119.0;;3.0;27.0;74.0;37.0;22.0;5.0
9149;60;35 tot 45 jaar;2002;168.0;34.0;167.0;155.0;11.0;;;;;10.0;44.0;115.0;;3.0;23.0;74.0;39.0;25.0;4.0
9150;60;35 tot 45 jaar;2003;155.0;33.6;155.0;146.0;8.0;;;;;9.0;43.0;103.0;;2.0;24.0;66.0;33.0;26.0;3.0
9151;60;35 tot 45 jaar;2004;154.0;33.8;153.0;145.0;8.0;;;;;10.0;40.0;105.0;;3.0;21.0;64.0;39.0;25.0;2.0
9152;60;35 tot 45 jaar;2005;157.0;33.7;156.0;147.0;9.0;;;;;8.0;44.0;104.0;;3.0;23.0;64.0;40.0;25.0;
9153;60;35 tot 45 jaar;2006;157.0;33.9;157.0;147.0;9.0;;;;;8.0;46.0;103.0;;3.0;19.0;68.0;38.0;26.0;3.0
9154;60;35 tot 45 jaar;2007;154.0;33.6;154.0;142.0;12.0;;;;;7.0;49.0;98.0;;3.0;19.0;66.0;35.0;29.0;3.0
9155;60;35 tot 45 jaar;2008;154.0;33.9;153.0;141.0;12.0;;;;;7.0;47.0;101.0;;3.0;18.0;61.0;37.0;31.0;4.0
9156;60;45 tot 55 jaar;1996;135.0;37.3;134.0;129.0;4.0;;;;;3.0;21.0;111.0;;5.0;19.0;50.0;36.0;24.0;
9157;60;45 tot 55 jaar;1997;139.0;36.3;138.0;134.0;5.0;;;;;4.0;22.0;114.0;;2.0;24.0;51.0;37.0;24.0;3.0
9158;60;45 tot 55 jaar;1998;153.0;35.9;152.0;147.0;5.0;;;;;5.0;24.0;124.0;;3.0;20.0;56.0;44.0;27.0;3.0
9159;60;45 tot 55 jaar;1999;148.0;36.5;148.0;143.0;4.0;;;;;4.0;20.0;125.0;;3.0;21.0;57.0;37.0;27.0;3.0
9160;60;45 tot 55 jaar;2000;142.0;36.0;141.0;137.0;4.0;;;;;5.0;22.0;114.0;;4.0;17.0;57.0;39.0;23.0;2.0
9161;60;45 tot 55 jaar;2001 voor revisie;158.0;35.7;157.0;152.0;5.0;2.0;2.0;;;4.0;29.0;126.0;;3.0;24.0;62.0;41.0;26.0;2.0
9162;60;45 tot 55 jaar;2001 na revisie;152.0;35.8;150.0;145.0;6.0;2.0;2.0;;;4.0;26.0;122.0;;6.0;24.0;58.0;38.0;24.0;3.0
9163;60;45 tot 55 jaar;2002;149.0;35.5;148.0;143.0;4.0;;;;;4.0;27.0;117.0;;4.0;23.0;59.0;37.0;24.0;3.0
9164;60;45 tot 55 jaar;2003;153.0;35.6;153.0;149.0;4.0;;;;;4.0;29.0;121.0;;4.0;23.0;60.0;40.0;24.0;4.0
9165;60;45 tot 55 jaar;2004;151.0;35.5;150.0;147.0;4.0;;;;;5.0;28.0;118.0;;3.0;22.0;61.0;41.0;21.0;2.0
9166;60;45 tot 55 jaar;2005;153.0;35.1;153.0;148.0;5.0;;;;;5.0;33.0;115.0;;3.0;22.0;62.0;41.0;23.0;2.0
9167;60;45 tot 55 jaar;2006;155.0;35.2;154.0;149.0;5.0;;;;;5.0;33.0;117.0;;4.0;23.0;62.0;40.0;23.0;3.0
9168;60;45 tot 55 jaar;2007;158.0;34.9;158.0;151.0;6.0;;;;;6.0;37.0;116.0;;3.0;22.0;67.0;39.0;26.0;3.0
9169;60;45 tot 55 jaar;2008;161.0;34.9;160.0;152.0;8.0;;;;;6.0;39.0;116.0;;2.0;19.0;70.0;40.0;25.0;4.0
9170;60;55 tot 65 jaar;1996;29.0;35.0;29.0;28.0;;;;;;;9.0;19.0;;;7.0;11.0;5.0;5.0;
9171;60;55 tot 65 jaar;1997;36.0;34.7;35.0;34.0;;;;;;2.0;10.0;24.0;;2.0;7.0;14.0;7.0;6.0;
9172;60;55 tot 65 jaar;1998;35.0;36.0;34.0;32.0;;;;;;;8.0;26.0;;;6.0;13.0;8.0;6.0;
9173;60;55 tot 65 jaar;1999;41.0;34.4;40.0;37.0;3.0;;;;;4.0;9.0;28.0;;2.0;8.0;11.0;11.0;8.0;
9174;60;55 tot 65 jaar;2000;41.0;34.7;40.0;39.0;;;;;;;11.0;29.0;;2.0;8.0;14.0;10.0;7.0;
9175;60;55 tot 65 jaar;2001 voor revisie;44.0;34.7;44.0;42.0;2.0;;;;;2.0;9.0;33.0;;2.0;9.0;15.0;10.0;8.0;
9176;60;55 tot 65 jaar;2001 na revisie;42.0;34.6;41.0;39.0;;;;;;2.0;10.0;30.0;;2.0;9.0;14.0;9.0;8.0;
9177;60;55 tot 65 jaar;2002;49.0;35.0;48.0;46.0;2.0;;;;;2.0;12.0;35.0;;2.0;8.0;15.0;14.0;10.0;
9178;60;55 tot 65 jaar;2003;56.0;34.8;54.0;53.0;;;;;;3.0;13.0;40.0;;2.0;9.0;17.0;15.0;11.0;
9179;60;55 tot 65 jaar;2004;63.0;34.9;62.0;60.0;2.0;;;;;3.0;14.0;45.0;;2.0;10.0;21.0;18.0;11.0;
9180;60;55 tot 65 jaar;2005;66.0;34.4;64.0;62.0;3.0;;;;;4.0;17.0;45.0;;;11.0;23.0;17.0;13.0;
9181;60;55 tot 65 jaar;2006;60.0;34.3;59.0;57.0;2.0;;;;;3.0;17.0;39.0;;2.0;9.0;20.0;15.0;12.0;
9182;60;55 tot 65 jaar;2007;71.0;34.2;70.0;67.0;3.0;;;;;3.0;22.0;46.0;;2.0;11.0;25.0;16.0;15.0;
9183;60;55 tot 65 jaar;2008;75.0;34.5;74.0;70.0;3.0;;;;;3.0;23.0;49.0;;2.0;10.0;28.0;18.0;16.0;2.0
9184;60;Onderwijsniveau: lager onderwijs;1996;93.0;34.9;93.0;81.0;12.0;;;;;5.0;22.0;66.0;;10.0;43.0;35.0;3.0;;
9185;60;Onderwijsniveau: lager onderwijs;1997;94.0;34.6;93.0;82.0;11.0;;;;;7.0;20.0;67.0;;7.0;49.0;30.0;5.0;2.0;
9186;60;Onderwijsniveau: lager onderwijs;1998;87.0;35.0;86.0;76.0;10.0;;;;;5.0;18.0;64.0;;8.0;42.0;32.0;4.0;;
9187;60;Onderwijsniveau: lager onderwijs;1999;86.0;34.7;86.0;76.0;10.0;;;;;6.0;19.0;61.0;;7.0;44.0;29.0;3.0;;3.0
9188;60;Onderwijsniveau: lager onderwijs;2000;78.0;34.8;78.0;69.0;9.0;;;;;6.0;15.0;58.0;;8.0;36.0;29.0;3.0;;
9189;60;Onderwijsniveau: lager onderwijs;2001 voor revisie;90.0;34.2;90.0;80.0;10.0;;;;;5.0;22.0;63.0;;6.0;45.0;33.0;3.0;;
9190;60;Onderwijsniveau: lager onderwijs;2001 na revisie;93.0;34.5;93.0;82.0;11.0;;;;;5.0;20.0;67.0;;9.0;45.0;33.0;4.0;;
9191;60;Onderwijsniveau: lager onderwijs;2002;88.0;34.6;88.0;79.0;9.0;;;;;5.0;18.0;65.0;;7.0;42.0;32.0;4.0;2.0;
9192;60;Onderwijsniveau: lager onderwijs;2003;83.0;34.6;83.0;74.0;9.0;;;;;4.0;17.0;62.0;;7.0;41.0;27.0;4.0;3.0;
9193;60;Onderwijsniveau: lager onderwijs;2004;77.0;33.8;77.0;69.0;8.0;;;;;5.0;18.0;54.0;;6.0;39.0;26.0;4.0;2.0;
9194;60;Onderwijsniveau: lager onderwijs;2005;70.0;34.1;70.0;63.0;8.0;;;;;4.0;17.0;49.0;;5.0;38.0;23.0;3.0;;
9195;60;Onderwijsniveau: lager onderwijs;2006;65.0;34.3;65.0;57.0;8.0;;;;;4.0;15.0;46.0;;6.0;35.0;20.0;3.0;;
9196;60;Onderwijsniveau: lager onderwijs;2007;63.0;33.9;63.0;55.0;8.0;;;;;3.0;17.0;43.0;;6.0;34.0;20.0;3.0;;
9197;60;Onderwijsniveau: lager onderwijs;2008;66.0;34.3;65.0;58.0;8.0;;;;;3.0;18.0;45.0;;5.0;34.0;21.0;3.0;2.0;2.0
9198;60;Onderwijsniveau: middelbaar onderwijs;1996;250.0;36.9;248.0;227.0;21.0;;;;;7.0;40.0;202.0;;2.0;46.0;161.0;27.0;11.0;2.0
9199;60;Onderwijsniveau: middelbaar onderwijs;1997;266.0;35.9;265.0;243.0;23.0;;;;;9.0;44.0;214.0;;3.0;45.0;167.0;32.0;16.0;3.0
9200;60;Onderwijsniveau: middelbaar onderwijs;1998;255.0;35.2;254.0;231.0;23.0;;;;;12.0;48.0;195.0;;3.0;42.0;162.0;33.0;11.0;4.0
9201;60;Onderwijsniveau: middelbaar onderwijs;1999;245.0;35.3;245.0;224.0;21.0;;;;;10.0;39.0;195.0;;4.0;46.0;150.0;30.0;11.0;4.0
9202;60;Onderwijsniveau: middelbaar onderwijs;2000;239.0;35.3;238.0;221.0;17.0;;;;;10.0;43.0;186.0;;2.0;42.0;148.0;32.0;10.0;4.0
9203;60;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;259.0;34.9;258.0;239.0;19.0;;;;;13.0;46.0;200.0;;2.0;46.0;161.0;34.0;10.0;5.0
9204;60;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;245.0;35.0;243.0;224.0;19.0;2.0;2.0;;;13.0;45.0;187.0;;2.0;47.0;148.0;31.0;11.0;7.0
9205;60;Onderwijsniveau: middelbaar onderwijs;2002;249.0;34.9;246.0;223.0;23.0;2.0;2.0;;;12.0;48.0;189.0;;4.0;44.0;155.0;31.0;12.0;4.0
9206;60;Onderwijsniveau: middelbaar onderwijs;2003;245.0;34.8;243.0;223.0;20.0;2.0;;;;12.0;51.0;183.0;;3.0;42.0;152.0;30.0;12.0;5.0
9207;60;Onderwijsniveau: middelbaar onderwijs;2004;226.0;34.9;225.0;207.0;18.0;;;;;11.0;44.0;171.0;;3.0;39.0;143.0;31.0;8.0;2.0
9208;60;Onderwijsniveau: middelbaar onderwijs;2005;224.0;34.4;224.0;204.0;19.0;;;;;11.0;51.0;162.0;;3.0;41.0;146.0;27.0;6.0;2.0
9209;60;Onderwijsniveau: middelbaar onderwijs;2006;231.0;34.7;231.0;210.0;21.0;;;;;11.0;51.0;169.0;;5.0;43.0;150.0;24.0;7.0;3.0
9210;60;Onderwijsniveau: middelbaar onderwijs;2007;233.0;34.5;232.0;211.0;22.0;;;;;12.0;54.0;168.0;;3.0;39.0;154.0;24.0;8.0;4.0
9211;60;Onderwijsniveau: middelbaar onderwijs;2008;230.0;34.8;230.0;207.0;22.0;;;;;11.0;53.0;167.0;;4.0;35.0;152.0;24.0;10.0;6.0
9212;60;Onderwijsniveau: hoger onderwijs;1996;156.0;36.9;154.0;139.0;15.0;2.0;2.0;;;4.0;30.0;123.0;;;5.0;17.0;72.0;60.0;
9213;60;Onderwijsniveau: hoger onderwijs;1997;165.0;35.9;164.0;149.0;15.0;;;;;4.0;32.0;129.0;;;5.0;19.0;73.0;64.0;3.0
9214;60;Onderwijsniveau: hoger onderwijs;1998;175.0;35.8;173.0;158.0;16.0;2.0;2.0;;;4.0;36.0;135.0;;;4.0;22.0;78.0;68.0;3.0
9215;60;Onderwijsniveau: hoger onderwijs;1999;168.0;35.8;167.0;152.0;16.0;;;;;3.0;37.0;128.0;;;4.0;17.0;77.0;66.0;5.0
9216;60;Onderwijsniveau: hoger onderwijs;2000;166.0;35.3;165.0;151.0;14.0;;;;;4.0;38.0;124.0;;;5.0;19.0;75.0;63.0;4.0
9217;60;Onderwijsniveau: hoger onderwijs;2001 voor revisie;177.0;35.3;175.0;163.0;12.0;2.0;2.0;;;4.0;39.0;133.0;;;5.0;20.0;80.0;66.0;5.0
9218;60;Onderwijsniveau: hoger onderwijs;2001 na revisie;170.0;35.2;168.0;154.0;14.0;2.0;2.0;;;5.0;38.0;127.0;;;8.0;23.0;74.0;59.0;6.0
9219;60;Onderwijsniveau: hoger onderwijs;2002;188.0;34.8;186.0;169.0;17.0;2.0;2.0;;;6.0;48.0;134.0;;;7.0;28.0;82.0;66.0;6.0
9220;60;Onderwijsniveau: hoger onderwijs;2003;186.0;34.9;185.0;170.0;15.0;2.0;2.0;;;5.0;48.0;133.0;;;7.0;24.0;81.0;68.0;7.0
9221;60;Onderwijsniveau: hoger onderwijs;2004;204.0;35.3;202.0;185.0;16.0;2.0;2.0;;;5.0;49.0;150.0;;;8.0;32.0;92.0;69.0;3.0
9222;60;Onderwijsniveau: hoger onderwijs;2005;216.0;35.0;214.0;195.0;19.0;2.0;2.0;;;5.0;55.0;155.0;;;8.0;36.0;95.0;74.0;3.0
9223;60;Onderwijsniveau: hoger onderwijs;2006;216.0;34.9;215.0;195.0;20.0;;;;;5.0;57.0;153.0;;;7.0;39.0;92.0;72.0;6.0
9224;60;Onderwijsniveau: hoger onderwijs;2007;224.0;34.8;223.0;201.0;22.0;;;;;5.0;64.0;156.0;;;8.0;42.0;91.0;78.0;5.0
9225;60;Onderwijsniveau: hoger onderwijs;2008;227.0;34.9;225.0;200.0;24.0;2.0;2.0;;;4.0;65.0;158.0;;;6.0;42.0;97.0;76.0;6.0
9226;60;Onderwijsniveau: onbekend;1996;;;;;;;;;;;;;;;;;;;
9227;60;Onderwijsniveau: onbekend;1997;;;;;;;;;;;;;;;;;;;
9228;60;Onderwijsniveau: onbekend;1998;;;;;;;;;;;;;;;;;;;
9229;60;Onderwijsniveau: onbekend;1999;2.0;;;;;;;;;;;;;;;;;;
9230;60;Onderwijsniveau: onbekend;2000;;;;;;;;;;;;;;;;;;;
9231;60;Onderwijsniveau: onbekend;2001 voor revisie;2.0;;;;;;;;;;;;;;;;;;
9232;60;Onderwijsniveau: onbekend;2001 na revisie;4.0;;;;;;;;;;;;;;;;;;
9233;60;Onderwijsniveau: onbekend;2002;4.0;;;;;;;;;;;;;;;;;;
9234;60;Onderwijsniveau: onbekend;2003;4.0;;;;;;;;;;;;;;;;;;
9235;60;Onderwijsniveau: onbekend;2004;4.0;;;;;;;;;;;;;;;;;;
9236;60;Onderwijsniveau: onbekend;2005;3.0;;;;;;;;;;;;;;;;;;
9237;60;Onderwijsniveau: onbekend;2006;3.0;;;;;;;;;;;;;;;;;;
9238;60;Onderwijsniveau: onbekend;2007;3.0;;;;;;;;;;;;;;;;;;
9239;60;Onderwijsniveau: onbekend;2008;4.0;;;;;;;;;;;;;;;;;;
9240;61;Totaal persoonskenmerken;1996;406.0;34.4;393.0;344.0;49.0;13.0;11.0;2.0;;34.0;120.0;252.0;;7.0;18.0;43.0;236.0;101.0;
9241;61;Totaal persoonskenmerken;1997;384.0;34.2;370.0;320.0;49.0;15.0;11.0;3.0;;33.0;113.0;239.0;;6.0;18.0;40.0;221.0;97.0;
9242;61;Totaal persoonskenmerken;1998;429.0;34.2;417.0;363.0;55.0;12.0;10.0;2.0;;41.0;126.0;262.0;;6.0;23.0;47.0;246.0;106.0;2.0
9243;61;Totaal persoonskenmerken;1999;446.0;33.6;436.0;376.0;60.0;10.0;9.0;2.0;;44.0;144.0;259.0;;6.0;26.0;53.0;254.0;105.0;2.0
9244;61;Totaal persoonskenmerken;2000;436.0;32.1;424.0;373.0;52.0;12.0;10.0;2.0;;47.0;169.0;220.0;;5.0;20.0;50.0;259.0;99.0;3.0
9245;61;Totaal persoonskenmerken;2001 voor revisie;442.0;32.5;428.0;379.0;49.0;14.0;13.0;;;41.0;167.0;235.0;;7.0;27.0;50.0;256.0;101.0;2.0
9246;61;Totaal persoonskenmerken;2001 na revisie;410.0;32.1;394.0;339.0;55.0;15.0;12.0;3.0;;44.0;155.0;211.0;;6.0;26.0;51.0;239.0;86.0;2.0
9247;61;Totaal persoonskenmerken;2002;449.0;31.8;432.0;377.0;55.0;17.0;15.0;2.0;;49.0;177.0;223.0;;7.0;27.0;53.0;270.0;89.0;3.0
9248;61;Totaal persoonskenmerken;2003;460.0;31.8;444.0;386.0;58.0;16.0;15.0;2.0;;51.0;183.0;226.0;;7.0;24.0;49.0;282.0;95.0;2.0
9249;61;Totaal persoonskenmerken;2004;465.0;31.7;447.0;395.0;52.0;18.0;16.0;2.0;;50.0;188.0;226.0;;8.0;30.0;55.0;282.0;88.0;2.0
9250;61;Totaal persoonskenmerken;2005;480.0;31.4;459.0;406.0;53.0;22.0;19.0;3.0;;55.0;201.0;225.0;;9.0;30.0;61.0;283.0;96.0;
9251;61;Totaal persoonskenmerken;2006;492.0;31.7;473.0;416.0;57.0;19.0;16.0;3.0;;51.0;207.0;234.0;;6.0;27.0;54.0;301.0;101.0;2.0
9252;61;Totaal persoonskenmerken;2007;501.0;31.9;479.0;417.0;62.0;22.0;18.0;4.0;;51.0;210.0;241.0;;7.0;26.0;58.0;309.0;99.0;2.0
9253;61;Totaal persoonskenmerken;2008;513.0;32.2;489.0;423.0;66.0;24.0;19.0;4.0;;50.0;215.0;248.0;;8.0;26.0;57.0;310.0;110.0;2.0
9254;61;Mannen;1996;204.0;38.5;198.0;179.0;19.0;6.0;5.0;;;4.0;28.0;172.0;;2.0;9.0;19.0;107.0;68.0;
9255;61;Mannen;1997;193.0;38.4;184.0;166.0;18.0;9.0;6.0;3.0;;4.0;28.0;162.0;;;11.0;16.0;99.0;66.0;
9256;61;Mannen;1998;210.0;38.2;203.0;183.0;20.0;7.0;6.0;;;6.0;31.0;173.0;;;13.0;20.0;104.0;70.0;
9257;61;Mannen;1999;209.0;37.4;203.0;179.0;24.0;5.0;4.0;;;7.0;41.0;162.0;;2.0;16.0;22.0;102.0;66.0;2.0
9258;61;Mannen;2000;197.0;36.3;192.0;173.0;19.0;6.0;4.0;;;6.0;50.0;142.0;;;13.0;20.0;100.0;63.0;
9259;61;Mannen;2001 voor revisie;202.0;36.6;194.0;178.0;16.0;8.0;7.0;;;5.0;48.0;149.0;;2.0;16.0;22.0;97.0;64.0;2.0
9260;61;Mannen;2001 na revisie;184.0;36.6;177.0;160.0;17.0;7.0;5.0;2.0;;5.0;43.0;136.0;;;14.0;22.0;92.0;54.0;
9261;61;Mannen;2002;199.0;35.9;190.0;171.0;19.0;9.0;8.0;;;8.0;51.0;140.0;;;15.0;24.0;102.0;55.0;
9262;61;Mannen;2003;204.0;36.2;194.0;172.0;22.0;9.0;8.0;;;6.0;54.0;144.0;;2.0;14.0;20.0;106.0;60.0;2.0
9263;61;Mannen;2004;198.0;36.1;189.0;171.0;19.0;9.0;8.0;;;6.0;49.0;144.0;;2.0;16.0;21.0;103.0;55.0;
9264;61;Mannen;2005;201.0;36.0;187.0;168.0;20.0;13.0;11.0;2.0;;7.0;51.0;143.0;;2.0;14.0;26.0;102.0;57.0;
9265;61;Mannen;2006;198.0;36.1;187.0;167.0;20.0;11.0;9.0;2.0;;7.0;50.0;140.0;;;13.0;22.0;103.0;59.0;
9266;61;Mannen;2007;204.0;36.6;192.0;169.0;22.0;12.0;10.0;3.0;;7.0;50.0;147.0;;;12.0;24.0;106.0;61.0;
9267;61;Mannen;2008;207.0;36.9;194.0;170.0;24.0;13.0;10.0;3.0;;6.0;50.0;151.0;;2.0;12.0;23.0;106.0;63.0;
