ID;Geslacht;Arbeidspositie;ArbeidspositiePartner;AanwezigheidKinderen;CaribischNederland;Perioden;PartnerInPaar_1
9336;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Jongste kind leeftijd onbekend;Saba;2016;0
9337;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Jongste kind leeftijd onbekend;Saba;2018;0
9338;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Jongste kind leeftijd onbekend;Saba;2020;0
9339;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Jongste kind leeftijd onbekend;Saba;2022;0
9340;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Caribisch Nederland;2014;40
9341;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Caribisch Nederland;2016;0
9342;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Caribisch Nederland;2018;20
9343;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Caribisch Nederland;2020;20
9344;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Caribisch Nederland;2022;40
9345;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Bonaire;2014;30
9346;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Bonaire;2016;0
9347;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Bonaire;2018;10
9348;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Bonaire;2020;10
9349;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Bonaire;2022;10
9350;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Sint Eustatius;2014;20
9351;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Sint Eustatius;2016;0
9352;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Sint Eustatius;2018;0
9353;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Sint Eustatius;2020;10
9354;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Sint Eustatius;2022;10
9355;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Saba;2014;0
9356;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Saba;2016;0
9357;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Saba;2018;10
9358;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Saba;2020;10
9359;Vrouwen;Werkzaam voltijd;Arbeidspositie onbekend;Partner in paar, geen kind;Saba;2022;20
9360;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Caribisch Nederland;2014;570
9361;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Caribisch Nederland;2016;680
9362;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Caribisch Nederland;2018;960
9363;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Caribisch Nederland;2020;750
9364;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Caribisch Nederland;2022;750
9365;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Bonaire;2014;480
9366;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Bonaire;2016;530
9367;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Bonaire;2018;840
9368;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Bonaire;2020;640
9369;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Bonaire;2022;650
9370;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Sint Eustatius;2014;40
9371;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Sint Eustatius;2016;80
9372;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Sint Eustatius;2018;60
9373;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Sint Eustatius;2020;40
9374;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Sint Eustatius;2022;50
9375;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Saba;2014;50
9376;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Saba;2016;60
9377;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Saba;2018;60
9378;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Saba;2020;70
9379;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar;Saba;2022;40
9380;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2014;310
9381;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2016;370
9382;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2018;450
9383;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2020;320
9384;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2022;430
9385;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Bonaire;2014;260
9386;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Bonaire;2016;280
9387;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Bonaire;2018;380
9388;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Bonaire;2020;270
9389;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Bonaire;2022;380
9390;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Sint Eustatius;2014;20
9391;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Sint Eustatius;2016;70
9392;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Sint Eustatius;2018;30
9393;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Sint Eustatius;2020;20
9394;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Sint Eustatius;2022;30
9395;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Saba;2014;30
9396;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Saba;2016;20
9397;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Saba;2018;40
9398;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Saba;2020;40
9399;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar met kind;Saba;2022;20
9400;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2014;140
9401;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2016;230
9402;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2018;250
9403;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2020;150
9404;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2022;280
9405;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2014;110
9406;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2016;170
9407;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2018;200
9408;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2020;110
9409;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2022;240
9410;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2014;20
9411;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2016;40
9412;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2018;20
9413;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2020;10
9414;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2022;20
9415;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2014;10
9416;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2016;20
9417;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2018;30
9418;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2020;30
9419;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2022;20
9420;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2014;170
9421;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2016;150
9422;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2018;200
9423;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2020;170
9424;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2022;150
9425;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2014;150
9426;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2016;110
9427;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2018;180
9428;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2020;160
9429;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2022;140
9430;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2014;10
9431;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2016;30
9432;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2018;10
9433;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2020;10
9434;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2022;10
9435;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2014;20
9436;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2016;10
9437;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2018;10
9438;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2020;10
9439;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2022;0
9440;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2014;0
9441;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2016;0
9442;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2018;0
9443;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2020;0
9444;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2022;0
9445;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2014;0
9446;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2016;0
9447;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2018;0
9448;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2020;0
9449;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2022;0
9450;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2014;0
9451;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2016;0
9452;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2018;0
9453;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2020;0
9454;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2022;0
9455;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2014;0
9456;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2016;0
9457;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2018;0
9458;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2020;0
9459;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2022;0
9460;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2014;260
9461;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2016;300
9462;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2018;500
9463;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2020;430
9464;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2022;320
9465;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2014;220
9466;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2016;250
9467;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2018;450
9468;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2020;370
9469;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2022;270
9470;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2014;10
9471;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2016;20
9472;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2018;30
9473;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2020;20
9474;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2022;30
9475;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2014;20
9476;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2016;40
9477;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2018;30
9478;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2020;40
9479;Vrouwen;Werkzaam deeltijd;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2022;20
9480;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2014;460
9481;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2016;570
9482;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2018;850
9483;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2020;580
9484;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2022;600
9485;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Bonaire;2014;390
9486;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Bonaire;2016;460
9487;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Bonaire;2018;750
9488;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Bonaire;2020;480
9489;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Bonaire;2022;530
9490;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2014;40
9491;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2016;60
9492;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2018;50
9493;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2020;30
9494;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2022;40
9495;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Saba;2014;30
9496;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Saba;2016;60
9497;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Saba;2018;40
9498;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Saba;2020;70
9499;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar;Saba;2022;30
9500;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2014;260
9501;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2016;340
9502;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2018;440
9503;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2020;260
9504;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2022;400
9505;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2014;210
9506;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2016;260
9507;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2018;370
9508;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2020;200
9509;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2022;360
9510;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2014;20
9511;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2016;60
9512;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2018;30
9513;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2020;20
9514;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2022;20
9515;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2014;20
9516;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2016;20
9517;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2018;30
9518;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2020;40
9519;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2022;20
9520;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2014;120
9521;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2016;220
9522;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2018;250
9523;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2020;140
9524;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2022;270
9525;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2014;100
9526;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2016;170
9527;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2018;200
9528;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2020;100
9529;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2022;230
9530;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2014;20
9531;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2016;30
9532;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2018;20
9533;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2020;10
9534;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2022;20
9535;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2014;10
9536;Vrouwen;Werkzaam deeltijd;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2016;20
