ID;TypeZelfstandige;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10;Personen_11;PersonenMetBedrijfsvermogen_12;GemiddeldPersoonlijkInkomen_13;MediaanPersoonlijkInkomen_14;GemiddeldInkomenAlsZelfstandige_15;MediaanInkomenAlsZelfstandige_16;GemiddeldGestandaardiseerdInkomen_17;MediaanGestandaardiseerdInkomen_18;MediaanVermogenHuishoudens_19;MediaanBedrijfsvermogen_20;ZelfstandigeAlleInkomensbronnen_21
8832;Zelfstandige;Vermogen: 1e 10%-groep;O-Q Overheid en zorg;2010;11.7;8.6;50.4;29.4;50.3;27.0;33.5;28.1;-51.7;1.9;22.6;11.8;43.0;29.5;27.9;7.6;29.9;25.6;-42.3;1.4;
8833;Zelfstandige;Vermogen: 1e 10%-groep;O-Q Overheid en zorg;2011;14.3;10.1;51.1;30.8;50.3;28.4;35.5;30.5;-49.2;1.9;25.5;13.0;45.8;32.0;30.0;9.1;32.7;28.4;-42.5;1.4;
8834;Zelfstandige;Vermogen: 1e 10%-groep;O-Q Overheid en zorg;2012;16.6;12.0;53.0;31.5;52.4;29.3;36.6;31.2;-59.5;2.7;30.0;15.5;47.2;32.9;30.9;9.0;33.4;29.1;-51.8;2.0;
8835;Zelfstandige;Vermogen: 1e 10%-groep;O-Q Overheid en zorg;2013;19.7;14.1;50.8;30.1;50.3;27.7;36.2;31.0;-76.0;3.5;36.0;18.3;46.3;32.8;29.6;8.7;33.7;29.6;-69.1;2.6;
8836;Zelfstandige;Vermogen: 1e 10%-groep;O-Q Overheid en zorg;2014;21.1;14.8;50.1;29.0;49.7;26.3;38.1;31.8;-74.2;3.4;38.7;19.3;46.0;32.3;29.1;8.2;35.2;30.4;-67.4;2.5;
8837;Zelfstandige;Vermogen: 1e 10%-groep;O-Q Overheid en zorg;2015;19.2;13.5;46.8;25.3;45.9;23.3;36.6;30.2;-65.4;3.0;34.8;17.7;44.4;30.1;27.4;7.6;34.6;29.8;-60.8;2.3;
8838;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2007;0.0;0.0;;;;;;;;;0.4;0.0;49.2;41.8;4.3;0.9;29.9;26.3;-25.4;;
8839;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2008;0.0;0.0;;;;;;;;;0.3;0.0;55.2;50.0;4.5;1.5;31.2;28.7;-27.9;;
8840;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2009;0.0;0.0;;;;;;;;;0.5;0.0;52.9;47.9;3.7;0.5;29.9;28.1;-27.3;;
8841;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2010;0.0;0.0;;;;;;;;;0.7;0.1;49.6;42.8;2.7;0.3;31.0;27.4;-39.7;;
8842;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2011;0.0;0.0;;;;;;;;;0.6;0.0;62.2;46.8;3.4;0.4;36.1;30.5;-39.4;;
8843;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2012;0.0;0.0;;;;;;;;;0.7;0.1;51.9;47.4;2.7;0.4;31.4;31.3;-45.9;;
8844;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2013;0.0;0.0;;;;;;;;;0.5;0.1;58.8;54.5;4.1;1.3;33.6;33.8;-69.5;;
8845;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2014;0.1;0.0;;;;;;;;;1.0;0.1;51.2;48.8;2.3;0.4;35.0;32.5;-63.6;;
8846;Zelfstandige;Vermogen: 1e 10%-groep;O Openbaar bestuur en overheidsdiensten;2015;0.0;0.0;;;;;;;;;0.7;0.0;51.4;44.9;2.5;0.3;36.4;32.0;-60.0;;
8847;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2007;1.4;1.0;26.9;20.3;25.5;18.5;23.4;21.4;-17.2;-4.4;2.8;1.4;32.5;26.7;14.2;5.5;24.3;22.4;-17.4;-2.6;
8848;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2008;1.8;1.5;27.6;21.7;26.5;20.5;24.1;22.4;-22.2;-5.1;3.6;2.1;35.0;29.8;14.4;5.7;25.6;23.9;-22.0;-2.9;
8849;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2009;2.6;2.3;26.9;21.8;25.7;20.5;23.5;22.2;-27.1;-2.3;5.1;3.3;35.0;30.5;14.5;6.6;25.3;24.0;-27.2;-0.7;
8850;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2010;2.7;2.2;25.2;19.7;23.8;18.4;23.5;21.9;-41.5;-1.2;6.0;3.4;33.9;28.1;12.2;4.8;25.4;23.9;-38.4;0.2;
8851;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2011;3.2;2.5;26.1;20.5;24.2;19.0;25.7;24.2;-39.5;-0.4;6.8;3.7;35.0;29.3;12.9;5.0;27.8;26.2;-38.2;0.2;
8852;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2012;3.6;2.9;27.2;21.1;25.1;19.1;27.0;25.5;-51.2;0.5;7.8;4.3;36.5;30.5;13.3;4.9;28.8;27.2;-47.8;0.8;
8853;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2013;4.1;3.3;26.2;20.3;24.2;18.5;27.5;26.3;-68.9;0.9;8.8;4.9;37.3;31.5;13.0;5.1;29.8;28.3;-66.4;1.0;
8854;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2014;4.6;3.6;27.2;20.3;25.1;18.3;29.7;27.1;-67.4;0.9;9.9;5.4;37.9;31.7;13.4;5.1;31.4;29.4;-64.5;1.0;
8855;Zelfstandige;Vermogen: 1e 10%-groep;P Onderwijs;2015;4.7;3.7;25.6;19.3;23.5;17.2;28.9;26.4;-61.2;0.9;9.7;5.4;36.6;30.0;13.1;5.1;31.0;28.9;-58.5;1.0;
8856;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2007;4.6;2.0;49.7;17.6;50.2;15.0;33.1;24.0;-24.0;1.1;8.2;2.5;38.5;18.4;29.5;4.7;28.2;21.2;-15.3;0.4;
8857;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2008;6.4;3.3;45.8;14.6;45.9;12.1;31.1;23.2;-24.8;0.4;11.8;4.2;37.0;19.0;26.7;5.1;27.3;21.8;-18.5;0.2;
8858;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2009;8.4;4.9;46.0;16.7;46.2;14.4;31.4;24.2;-33.7;1.8;14.9;6.3;38.7;21.4;27.7;5.7;28.3;23.1;-28.6;1.2;
8859;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2010;9.0;6.5;58.0;35.8;58.3;33.1;36.5;30.9;-56.0;3.6;15.9;8.4;46.2;29.3;34.8;9.9;31.5;26.3;-44.4;2.5;
8860;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2011;11.1;7.6;58.3;37.3;57.8;34.1;38.3;32.7;-53.2;3.4;18.1;9.3;49.4;32.9;37.3;12.2;34.4;29.4;-44.3;2.5;
8861;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2012;12.9;9.1;60.3;38.0;60.3;35.3;39.3;33.6;-62.5;4.2;21.5;11.1;50.9;33.7;38.1;11.7;35.1;29.8;-53.7;3.0;
8862;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2013;15.6;10.8;57.3;35.6;57.2;32.7;38.5;32.8;-78.2;5.1;26.6;13.4;49.0;33.0;35.6;10.6;35.0;30.0;-70.1;3.8;
8863;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2014;16.5;11.2;56.6;33.6;56.6;31.1;40.4;33.6;-76.4;5.0;27.9;13.8;48.8;31.9;35.6;10.5;36.5;30.8;-68.8;3.7;
8864;Zelfstandige;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2015;14.5;9.8;53.7;28.9;53.2;27.0;39.1;31.8;-67.0;4.6;24.4;12.2;47.3;29.7;33.7;9.5;36.0;30.1;-62.0;3.5;
8865;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2007;6.2;4.5;19.7;14.0;18.6;12.9;19.9;19.0;-16.0;-4.0;8.7;5.7;22.1;16.8;13.6;7.7;20.5;19.5;-15.4;-3.2;
8866;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2008;7.8;6.8;19.7;14.4;18.7;13.3;19.8;19.3;-20.1;-4.4;11.0;8.7;22.6;17.6;13.7;8.0;20.6;20.1;-19.2;-3.0;
8867;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2009;10.5;9.6;18.7;13.9;17.6;12.8;19.7;19.7;-24.6;-2.4;14.7;12.3;22.2;17.5;12.9;7.9;20.8;20.7;-24.4;-1.3;
8868;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2010;10.0;8.3;19.9;14.9;18.5;12.9;21.5;20.6;-39.2;-0.2;15.3;11.3;23.1;18.0;12.7;7.0;22.0;21.1;-37.4;0.2;
8869;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2011;11.3;9.1;20.7;15.5;18.9;13.6;23.6;22.6;-38.3;-0.1;17.0;12.1;23.9;18.7;13.2;7.5;24.2;23.2;-36.5;0.2;
8870;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2012;12.1;9.9;21.1;15.4;19.6;13.8;24.4;23.3;-47.2;0.1;17.9;13.0;24.8;19.2;13.9;7.6;25.2;24.1;-46.1;0.3;
8871;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2013;12.9;10.6;21.0;15.2;19.4;13.7;25.5;24.1;-65.8;0.5;18.6;13.8;25.4;19.3;14.1;7.8;26.5;25.0;-64.5;0.6;
8872;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2014;13.4;11.1;21.4;15.4;19.8;13.9;27.4;25.0;-64.1;0.5;19.6;14.3;26.0;19.6;14.4;7.8;28.2;26.1;-62.7;0.7;
8873;Zelfstandige;Vermogen: 1e 10%-groep;R-U Cultuur, recreatie, overige diensten;2015;13.6;11.3;20.9;14.8;19.3;13.2;26.9;24.6;-57.6;0.6;19.7;14.5;25.4;19.0;14.2;7.6;27.7;25.8;-56.6;0.7;
8874;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2007;2.2;1.5;22.9;16.2;21.0;15.0;21.0;19.1;-15.4;-2.3;3.6;2.2;25.9;20.3;13.5;6.7;21.5;20.1;-14.7;-1.4;
8875;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2008;2.7;2.3;23.2;17.5;21.6;15.9;20.5;20.0;-21.2;-2.8;4.4;3.3;27.4;22.9;13.9;7.5;21.6;21.0;-19.3;-1.6;
8876;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2009;3.5;3.3;22.6;17.1;21.1;15.8;20.5;20.1;-26.0;-1.2;5.7;4.7;27.5;22.8;13.6;7.3;22.0;21.8;-24.6;-0.3;
8877;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2010;4.4;3.6;22.1;16.4;20.2;14.2;21.7;20.5;-38.6;0.7;7.6;5.4;25.7;20.2;12.5;6.5;22.2;21.1;-36.6;0.8;
8878;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2011;5.0;3.9;23.0;17.3;20.6;15.0;23.6;22.2;-37.6;0.7;8.5;5.8;26.6;21.3;13.1;7.2;24.2;23.1;-35.7;0.8;
8879;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2012;5.2;4.1;24.2;17.8;22.1;15.8;25.2;23.4;-45.9;0.5;8.6;5.9;28.7;22.7;14.4;7.6;26.0;24.6;-45.1;0.7;
8880;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2013;5.2;4.2;24.6;18.3;22.4;16.3;26.8;24.9;-65.9;1.0;8.5;6.1;30.4;24.4;15.0;8.2;27.8;26.2;-63.8;1.1;
8881;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2014;5.5;4.5;25.2;19.0;23.1;17.6;29.0;26.0;-64.4;1.0;9.1;6.4;30.9;25.2;15.1;8.1;29.5;27.1;-61.6;1.0;
8882;Zelfstandige;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2015;5.7;4.6;25.1;18.5;22.8;16.8;28.4;25.2;-56.8;1.1;9.3;6.6;30.4;24.6;15.2;8.1;29.0;26.7;-55.5;1.1;
8883;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2007;4.0;3.0;18.0;12.9;17.3;12.0;19.3;19.0;-16.4;-4.9;5.1;3.5;19.4;14.8;13.7;8.3;19.8;19.3;-15.9;-4.5;
8884;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2008;5.2;4.5;18.0;13.1;17.2;12.0;19.4;19.0;-19.6;-5.1;6.6;5.3;19.4;15.0;13.6;8.3;19.9;19.5;-19.2;-4.2;
8885;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2009;6.9;6.3;16.6;12.6;15.8;11.4;19.2;19.5;-24.1;-3.1;8.9;7.6;18.7;14.9;12.4;8.2;19.9;20.1;-24.2;-2.3;
8886;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2010;5.7;4.8;18.2;13.3;17.2;12.0;21.3;20.6;-39.6;-2.5;7.7;5.9;20.5;16.0;12.9;7.5;21.9;21.0;-38.2;-1.1;
8887;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2011;6.3;5.2;18.8;13.9;17.5;12.3;23.6;22.8;-38.6;-1.9;8.5;6.3;21.1;16.5;13.2;7.8;24.1;23.3;-37.3;-0.9;
8888;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2012;7.0;5.8;18.9;13.7;17.7;12.5;23.9;23.3;-48.2;-0.3;9.3;7.0;21.2;16.6;13.5;7.7;24.5;23.7;-47.0;0.0;
8889;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2013;7.6;6.4;18.5;13.4;17.4;12.0;24.6;23.6;-65.7;0.2;10.1;7.7;21.2;16.1;13.4;7.5;25.4;24.2;-65.1;0.3;
8890;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2014;7.9;6.6;18.8;13.2;17.6;11.7;26.3;24.5;-64.0;0.2;10.4;7.9;21.7;16.1;13.7;7.6;27.0;25.2;-63.5;0.4;
8891;Zelfstandige;Vermogen: 1e 10%-groep;S Overige dienstverlening;2015;7.9;6.7;18.0;12.5;16.7;10.9;25.8;24.3;-58.4;0.3;10.4;7.9;20.8;15.5;13.2;7.4;26.5;25.1;-57.9;0.4;
8892;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
8893;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
8894;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
8895;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
8896;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
8897;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2012;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
8898;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2013;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
8899;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2014;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
8900;Zelfstandige;Vermogen: 1e 10%-groep;T Huishoudens;2015;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
8901;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
8902;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
8903;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
8904;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
8905;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
8906;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
8907;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
8908;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;
8909;Zelfstandige;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;
8910;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2007;;;;;;;;;;;;;;;;;;;;;
8911;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2008;;;;;;;;;;;;;;;;;;;;;
8912;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2009;;;;;;;;;;;;;;;;;;;;;
8913;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2010;;;;;;;;;;;;;;;;;;;;;
8914;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2011;;;;;;;;;;;;;;;;;;;;;
8915;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2012;;;;;;;;;;;;;;;;;;;;;
8916;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2013;;;;;;;;;;;;;;;;;;;;;
8917;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2014;;;;;;;;;;;;;;;;;;;;;
8918;Zelfstandige;Vermogen: 1e 10%-groep;5812 Databanken;2015;;;;;;;;;;;;;;;;;;;;;
8919;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2007;11.8;5.4;27.7;12.7;24.7;10.1;23.1;19.0;-12.4;-1.6;32.3;9.8;31.2;22.9;10.3;2.3;22.9;20.3;-11.9;-0.5;
8920;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2008;13.0;6.9;30.1;14.0;26.2;11.2;24.5;20.5;-18.0;-1.3;37.5;12.8;34.7;26.8;10.8;2.5;24.6;22.0;-17.7;-0.3;
8921;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2009;15.8;9.9;25.5;12.4;23.6;10.1;22.1;20.0;-28.4;-1.4;44.7;18.3;33.9;27.6;9.3;1.9;24.2;22.7;-26.6;-0.2;
8922;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2010;7.9;2.8;25.9;14.3;23.9;11.8;23.4;20.6;-42.5;-3.1;31.9;5.3;33.3;26.3;7.3;1.6;24.4;22.6;-36.8;0.3;
8923;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2011;6.8;1.4;23.2;12.0;21.0;10.0;25.1;21.0;-41.4;-5.7;29.7;2.9;34.1;27.4;6.4;1.5;26.6;24.6;-36.0;0.0;
8924;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2012;6.6;1.4;22.9;10.8;20.6;9.6;24.4;21.2;-53.5;-1.9;28.9;2.9;35.7;29.2;6.2;1.3;27.3;25.4;-46.4;0.3;
8925;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2013;7.1;1.5;23.3;10.9;21.4;9.8;24.8;21.6;-73.7;-2.3;29.6;3.3;38.1;30.9;6.7;1.4;29.0;26.8;-65.1;0.5;
8926;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2014;8.1;2.0;23.4;14.7;21.1;12.5;27.5;23.1;-74.4;-4.6;26.4;4.0;38.4;30.0;8.3;2.1;31.2;27.6;-66.2;0.1;
8927;Zelfstandige;Vermogen: 1e 10%-groep;SBI-code onbekend;2015;8.5;2.1;18.9;10.0;17.0;9.0;25.3;21.4;-68.2;-3.6;27.0;4.4;36.4;27.6;7.2;2.0;29.9;26.8;-60.7;0.2;
8928;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2007;18.4;4.3;17.4;13.0;15.4;11.0;16.1;15.3;0.6;0.3;37.2;6.4;18.5;15.2;8.6;3.5;16.2;15.4;0.6;0.3;
8929;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2008;17.0;4.6;17.4;12.5;15.2;10.2;16.1;15.2;0.2;0.2;36.6;6.6;18.7;15.2;8.2;3.4;16.2;15.4;0.3;0.2;
8930;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2009;14.4;3.8;14.0;10.0;12.3;8.2;14.9;14.5;0.1;0.1;31.9;5.2;16.9;14.2;6.6;2.9;15.7;15.2;0.1;0.1;
8931;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2010;44.5;28.1;23.1;17.5;21.6;15.7;19.9;18.7;-4.6;-0.2;79.0;38.0;24.7;20.0;13.1;5.9;20.2;19.1;-4.6;0.2;
8932;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2011;48.9;30.6;24.8;19.1;23.1;17.3;21.9;20.7;-4.6;0.0;83.9;39.6;26.2;21.3;14.5;6.7;22.0;20.9;-4.6;0.2;
8933;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2012;65.0;45.3;25.9;19.7;24.4;18.2;23.0;21.7;-8.3;0.9;111.0;58.4;27.6;22.4;15.3;6.9;23.0;21.9;-8.3;0.9;
8934;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2013;85.1;63.4;27.7;21.1;26.2;19.8;24.5;23.1;-17.0;2.2;142.5;81.3;29.6;24.3;16.7;7.8;24.7;23.5;-17.0;1.9;
8935;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2014;86.5;64.6;28.6;22.0;27.0;20.3;26.0;24.2;-16.7;2.1;141.7;82.6;30.5;24.9;17.6;8.7;26.0;24.6;-16.7;1.9;
8936;Zelfstandige;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2015;82.9;61.5;27.5;20.9;25.8;19.3;25.3;23.6;-13.2;1.9;136.8;79.1;29.7;23.9;16.9;7.8;25.6;24.2;-13.2;1.7;
8937;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2007;0.3;0.1;22.1;22.1;21.3;22.1;18.1;18.6;0.5;;0.3;0.1;21.9;21.2;17.9;16.9;18.0;17.7;0.5;;
8938;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2008;0.2;0.1;18.4;17.8;17.7;16.3;15.8;17.2;0.5;;0.2;0.1;19.9;19.5;15.1;14.0;16.6;17.3;0.5;-0.5;
8939;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2009;0.2;0.1;14.1;13.9;13.6;12.8;12.7;14.5;0.2;0.1;0.2;0.1;15.1;15.7;12.1;10.9;13.6;14.9;0.2;0.1;
8940;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2010;0.8;0.7;26.0;21.4;25.4;20.5;20.5;19.5;-4.9;-4.9;1.0;0.9;25.2;21.7;19.3;15.0;20.2;19.7;-4.9;-5.3;
8941;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2011;0.9;0.8;24.5;24.7;23.9;23.1;21.6;22.1;-4.6;-4.9;1.2;0.9;24.5;25.0;18.7;18.1;21.2;22.0;-4.7;-4.9;
8942;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2012;1.2;1.1;27.5;27.0;27.6;26.2;22.7;22.8;-8.7;-5.3;1.6;1.3;27.5;26.9;21.8;20.2;22.6;22.8;-8.8;-5.4;
8943;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2013;1.5;1.4;29.4;28.5;28.8;27.8;24.1;24.1;-16.8;-5.6;2.0;1.7;30.0;28.9;22.7;20.9;24.2;24.2;-17.0;-5.5;
8944;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2014;1.4;1.3;30.3;28.2;30.2;28.1;25.2;24.9;-17.2;-5.9;1.8;1.6;30.8;29.1;23.4;21.8;25.2;25.0;-17.4;-5.6;
8945;Zelfstandige;Vermogen: 2e 10%-groep;A Landbouw, bosbouw en visserij;2015;1.3;1.2;27.4;24.7;26.8;24.4;23.4;22.5;-13.0;-3.6;1.7;1.5;29.6;26.3;21.4;18.1;23.8;23.0;-13.5;-3.5;
8946;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2007;2.7;0.8;24.7;22.3;23.7;21.1;18.8;18.5;0.5;0.3;3.1;0.9;24.5;22.0;21.4;19.3;18.8;18.3;0.5;0.3;
8947;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2008;2.7;0.9;24.6;21.5;23.6;20.7;18.8;18.3;0.1;0.2;3.1;1.0;24.7;21.7;21.6;18.9;18.8;18.3;0.1;0.2;
8948;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2009;1.9;0.8;20.3;16.6;19.5;15.7;16.6;16.1;0.1;0.1;2.1;0.9;20.5;16.9;17.6;14.6;16.7;16.2;0.1;0.1;
8949;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2010;8.7;6.3;26.1;23.7;25.6;23.2;19.7;19.5;-4.5;-0.4;10.1;7.2;26.2;24.1;22.5;20.0;19.8;19.6;-4.5;-0.3;
8950;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2011;9.5;6.8;29.5;27.5;28.6;26.4;22.7;22.5;-4.4;-0.3;10.9;7.6;29.5;27.4;25.4;23.1;22.7;22.4;-4.4;-0.2;
8951;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2012;11.9;9.6;29.3;27.4;28.6;26.9;23.0;22.6;-8.2;1.0;13.7;10.7;29.4;27.5;25.3;23.4;22.9;22.6;-8.2;1.0;
8952;Zelfstandige;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2013;15.3;13.2;31.0;29.3;30.5;28.9;24.0;23.5;-17.1;2.6;17.5;14.7;31.2;29.4;27.1;25.5;24.1;23.6;-17.3;2.4;
