ID;Geslacht;Leeftijd;TypeMisdrijf;Perioden;RegistratiesVanVerdachten_1;UniekeVerdachtenVanMisdrijven_2
8160;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2010;90;80
8161;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2011;80;70
8162;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2012;90;80
8163;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2013;100;80
8164;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2014;100;80
8165;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2015;60;50
8166;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2016;80;60
8167;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2017;60;50
8168;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2018;60;40
8169;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2019;70;60
8170;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2020;70;70
8171;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2021;80;70
8172;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2022;50;40
8173;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2023;60;50
8174;Totaal mannen en vrouwen;65 jaar of ouder;322 Stalking;2024;60;50
8175;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2010;330;270
8176;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2011;320;280
8177;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2012;310;270
8178;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2013;280;250
8179;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2014;270;240
8180;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2015;220;190
8181;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2016;230;200
8182;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2017;220;200
8183;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2018;230;200
8184;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2019;220;190
8185;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2020;190;160
8186;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2021;210;190
8187;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2022;210;180
8188;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2023;210;180
8189;Totaal mannen en vrouwen;65 jaar of ouder;33 Seksueel misdrijf;2024;180;160
8190;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2010;70;60
8191;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2011;70;70
8192;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2012;70;70
8193;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2013;60;60
8194;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2014;50;40
8195;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2015;50;40
8196;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2016;60;50
8197;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2017;50;50
8198;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2018;70;60
8199;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2019;60;50
8200;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2020;40;40
8201;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2021;50;50
8202;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2022;60;50
8203;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2023;50;50
8204;Totaal mannen en vrouwen;65 jaar of ouder;331 Aanranding;2024;50;50
8205;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2010;20;20
8206;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2011;30;30
8207;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2012;20;10
8208;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2013;10;10
8209;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2014;10;10
8210;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2015;10;10
8211;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2016;20;20
8212;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2017;20;20
8213;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2018;10;10
8214;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2019;10;10
8215;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2020;10;10
8216;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2021;10;10
8217;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2022;20;20
8218;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2023;10;10
8219;Totaal mannen en vrouwen;65 jaar of ouder;332 Verkrachting;2024;20;20
8220;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2010;90;70
8221;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2011;90;80
8222;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2012;100;80
8223;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2013;70;60
8224;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2014;80;70
8225;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2015;60;50
8226;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2016;60;60
8227;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2017;50;40
8228;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2018;60;50
8229;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2019;40;40
8230;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2020;50;40
8231;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2021;40;30
8232;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2022;30;30
8233;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2023;40;30
8234;Totaal mannen en vrouwen;65 jaar of ouder;333 Schennis der eerbaarheid;2024;40;30
8235;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2010;60;50
8236;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2011;50;40
8237;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2012;40;30
8238;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2013;40;40
8239;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2014;40;40
8240;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2015;30;20
8241;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2016;30;30
8242;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2017;30;20
8243;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2018;30;30
8244;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2019;50;50
8245;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2020;30;20
8246;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2021;30;30
8247;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2022;40;30
8248;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2023;40;40
8249;Totaal mannen en vrouwen;65 jaar of ouder;334 Ontucht met minderjarige;2024;40;40
8250;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2010;40;40
8251;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2011;20;20
8252;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2012;30;30
8253;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2013;40;40
8254;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2014;20;20
8255;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2015;30;30
8256;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2016;20;20
8257;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2017;30;30
8258;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2018;20;20
8259;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2019;20;20
8260;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2020;20;20
8261;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2021;20;20
8262;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2022;10;10
8263;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2023;30;30
8264;Totaal mannen en vrouwen;65 jaar of ouder;335 Pornografie;2024;20;20
8265;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2010;20;20
8266;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2011;30;30
8267;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2012;40;30
8268;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2013;40;40
8269;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2014;40;40
8270;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2015;30;20
8271;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2016;30;20
8272;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2017;40;40
8273;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2018;30;30
8274;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2019;40;40
8275;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2020;40;40
8276;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2021;60;50
8277;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2022;40;40
8278;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2023;40;30
8279;Totaal mannen en vrouwen;65 jaar of ouder;336 Ontucht met misbruik van gezag;2024;10;10
8280;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2010;30;30
8281;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2011;40;40
8282;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2012;20;20
8283;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2013;10;10
8284;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2014;20;20
8285;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2015;20;20
8286;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2016;20;20
8287;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2017;10;10
8288;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2018;10;10
8289;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2019;0;0
8290;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2020;10;10
8291;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2021;10;10
8292;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2022;10;0
8293;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2023;10;10
8294;Totaal mannen en vrouwen;65 jaar of ouder;337 Seksueel misdrijf (overig);2024;10;10
8295;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2010;70;70
8296;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2011;80;80
8297;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2012;80;80
8298;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2013;70;60
8299;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2014;70;70
8300;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2015;80;70
8301;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2016;50;50
8302;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2017;60;60
8303;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2018;60;60
8304;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2019;70;60
8305;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2020;40;40
8306;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2021;60;60
8307;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2022;60;60
8308;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2023;60;50
8309;Totaal mannen en vrouwen;65 jaar of ouder;34 Levensmisdrijf;2024;50;50
8310;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2010;10;10
8311;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2011;0;0
8312;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2012;0;0
8313;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2013;10;10
8314;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2014;0;0
8315;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2015;10;10
8316;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2016;0;0
8317;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2017;0;0
8318;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2018;0;0
8319;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2019;10;10
8320;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2020;0;0
8321;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2021;0;0
8322;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2022;0;0
8323;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2023;0;0
8324;Totaal mannen en vrouwen;65 jaar of ouder;35 Vrijheidsbeneming/gijzeling;2024;10;10
8325;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2010;10;10
8326;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2011;0;0
8327;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2012;10;10
8328;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2013;0;0
8329;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2014;10;10
8330;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2015;0;0
8331;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2016;10;10
8332;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2017;0;0
8333;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2018;0;0
8334;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2019;10;10
8335;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2020;0;0
8336;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2021;10;10
8337;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2022;20;10
8338;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2023;10;10
8339;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel;2024;10;10
8340;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2010;0;0
8341;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2011;0;0
8342;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2012;0;0
8343;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2013;0;0
8344;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2014;0;0
8345;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2015;0;0
8346;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2016;0;0
8347;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2017;0;0
8348;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2018;0;0
8349;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2019;0;0
8350;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2020;0;0
8351;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2021;0;0
8352;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2022;0;0
8353;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2023;0;0
8354;Totaal mannen en vrouwen;65 jaar of ouder;36 Mensenhandel en 244 mensensmokkel;2024;0;0
8355;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2010;10;10
8356;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2011;10;10
8357;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2012;10;10
8358;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2013;0;0
8359;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2014;0;0
8360;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2015;10;10
8361;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2016;0;0
8362;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2017;10;10
8363;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2018;10;10
8364;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2019;10;10
8365;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2020;10;0
8366;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2021;10;10
8367;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2022;0;0
8368;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2023;10;10
8369;Totaal mannen en vrouwen;65 jaar of ouder;37 Geweldsmisdrijf (overig);2024;0;0
8370;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2010;140;130
8371;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2011;160;140
8372;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2012;160;140
8373;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2013;200;180
8374;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2014;170;150
8375;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2015;190;170
8376;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2016;150;140
8377;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2017;160;140
8378;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2018;180;150
8379;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2019;160;140
8380;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2020;180;150
8381;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2021;140;120
8382;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2022;120;100
8383;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2023;90;80
8384;Totaal mannen en vrouwen;65 jaar of ouder;4 Misdrijven WvSr (overig);2024;100;80
8385;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2010;3060;2920
8386;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2011;3260;3120
8387;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2012;2990;2870
8388;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2013;3000;2890
8389;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2014;3030;2930
8390;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2015;2540;2460
8391;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2016;2370;2290
8392;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2017;2070;1980
8393;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2018;1990;1920
8394;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2019;1900;1810
8395;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2020;1490;1410
8396;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2021;1420;1310
8397;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2022;1780;1650
8398;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2023;1660;1510
8399;Totaal mannen en vrouwen;65 jaar of ouder;5 Verkeersmisdrijven;2024;1490;1330
8400;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2010;1490;1460
8401;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2011;1520;1490
8402;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2012;1350;1330
8403;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2013;1350;1320
8404;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2014;1280;1260
8405;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2015;990;990
8406;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2016;920;900
8407;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2017;740;720
8408;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2018;630;610
8409;Totaal mannen en vrouwen;65 jaar of ouder;51 Verlaten plaats ongeval;2019;550;540
