ID;Geslacht;Onderwijssoort;Leerjaar;Regiokenmerken;Perioden;AantalLeerlingen_1
7589;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2012/'13;
7590;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2013/'14;
7591;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2014/'15;
7592;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2015/'16;
7593;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2016/'17;
7594;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2017/'18;
7595;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2018/'19;
7596;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2019/'20;
7597;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2020/'21;
7598;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2021/'22;
7599;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2022/'23;
7600;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2023/'24;
7601;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Oost-Nederland (LD);2024/'25;
7602;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2011/'12;
7603;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2012/'13;
7604;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2013/'14;
7605;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2014/'15;
7606;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2015/'16;
7607;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2016/'17;
7608;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2017/'18;
7609;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2018/'19;
7610;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2019/'20;
7611;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2020/'21;
7612;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2021/'22;
7613;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2022/'23;
7614;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2023/'24;
7615;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;West-Nederland (LD);2024/'25;
7616;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2011/'12;
7617;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2012/'13;
7618;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2013/'14;
7619;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2014/'15;
7620;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2015/'16;
7621;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2016/'17;
7622;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2017/'18;
7623;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2018/'19;
7624;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2019/'20;
7625;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2020/'21;
7626;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2021/'22;
7627;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2022/'23;
7628;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2023/'24;
7629;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Nederland (LD);2024/'25;
7630;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2011/'12;
7631;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2012/'13;
7632;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2013/'14;
7633;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2014/'15;
7634;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2015/'16;
7635;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2016/'17;
7636;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2017/'18;
7637;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2018/'19;
7638;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2019/'20;
7639;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2020/'21;
7640;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2021/'22;
7641;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2022/'23;
7642;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2023/'24;
7643;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (LD);2024/'25;
7644;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2011/'12;
7645;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2012/'13;
7646;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2013/'14;
7647;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2014/'15;
7648;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2015/'16;
7649;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2016/'17;
7650;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2017/'18;
7651;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2018/'19;
7652;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2019/'20;
7653;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2020/'21;
7654;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2021/'22;
7655;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2022/'23;
7656;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2023/'24;
7657;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Groningen (PV);2024/'25;
7658;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2011/'12;
7659;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2012/'13;
7660;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2013/'14;
7661;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2014/'15;
7662;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2015/'16;
7663;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2016/'17;
7664;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2017/'18;
7665;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2018/'19;
7666;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2019/'20;
7667;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2020/'21;
7668;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2021/'22;
7669;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2022/'23;
7670;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2023/'24;
7671;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Fryslân (PV);2024/'25;
7672;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2011/'12;
7673;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2012/'13;
7674;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2013/'14;
7675;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2014/'15;
7676;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2015/'16;
7677;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2016/'17;
7678;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2017/'18;
7679;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2018/'19;
7680;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2019/'20;
7681;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2020/'21;
7682;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2021/'22;
7683;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2022/'23;
7684;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2023/'24;
7685;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Drenthe (PV);2024/'25;
7686;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2011/'12;
7687;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2012/'13;
7688;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2013/'14;
7689;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2014/'15;
7690;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2015/'16;
7691;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2016/'17;
7692;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2017/'18;
7693;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2018/'19;
7694;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2019/'20;
7695;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2020/'21;
7696;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2021/'22;
7697;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2022/'23;
7698;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2023/'24;
7699;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Overijssel (PV);2024/'25;
7700;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2011/'12;
7701;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2012/'13;
7702;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2013/'14;
7703;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2014/'15;
7704;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2015/'16;
7705;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2016/'17;
7706;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2017/'18;
7707;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2018/'19;
7708;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2019/'20;
7709;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2020/'21;
7710;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2021/'22;
7711;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2022/'23;
7712;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2023/'24;
7713;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Flevoland (PV);2024/'25;
7714;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2011/'12;
7715;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2012/'13;
7716;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2013/'14;
7717;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2014/'15;
7718;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2015/'16;
7719;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2016/'17;
7720;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2017/'18;
7721;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2018/'19;
7722;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2019/'20;
7723;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2020/'21;
7724;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2021/'22;
7725;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2022/'23;
7726;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2023/'24;
7727;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Gelderland (PV);2024/'25;
7728;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2011/'12;
7729;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2012/'13;
7730;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2013/'14;
7731;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2014/'15;
7732;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2015/'16;
7733;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2016/'17;
7734;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2017/'18;
7735;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2018/'19;
7736;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2019/'20;
7737;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2020/'21;
7738;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2021/'22;
7739;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2022/'23;
7740;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2023/'24;
7741;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Utrecht (PV);2024/'25;
7742;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2011/'12;
7743;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2012/'13;
7744;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2013/'14;
7745;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2014/'15;
7746;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2015/'16;
7747;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2016/'17;
7748;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2017/'18;
7749;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2018/'19;
7750;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2019/'20;
7751;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2020/'21;
7752;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2021/'22;
7753;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2022/'23;
7754;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2023/'24;
7755;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Holland (PV);2024/'25;
7756;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2011/'12;
7757;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2012/'13;
7758;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2013/'14;
7759;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2014/'15;
7760;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2015/'16;
7761;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2016/'17;
7762;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2017/'18;
7763;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2018/'19;
7764;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2019/'20;
7765;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2020/'21;
7766;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2021/'22;
7767;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2022/'23;
7768;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2023/'24;
7769;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zuid-Holland (PV);2024/'25;
7770;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2011/'12;
7771;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2012/'13;
7772;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2013/'14;
7773;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2014/'15;
7774;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2015/'16;
7775;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2016/'17;
7776;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2017/'18;
7777;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2018/'19;
7778;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2019/'20;
7779;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2020/'21;
7780;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2021/'22;
7781;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2022/'23;
7782;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2023/'24;
7783;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Zeeland (PV);2024/'25;
7784;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2011/'12;
7785;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2012/'13;
7786;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2013/'14;
7787;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2014/'15;
7788;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2015/'16;
7789;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2016/'17;
7790;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2017/'18;
7791;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2018/'19;
7792;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2019/'20;
7793;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2020/'21;
7794;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2021/'22;
7795;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2022/'23;
7796;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2023/'24;
7797;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Noord-Brabant (PV);2024/'25;
7798;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2011/'12;
7799;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2012/'13;
7800;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2013/'14;
7801;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2014/'15;
7802;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2015/'16;
7803;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2016/'17;
7804;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2017/'18;
7805;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2018/'19;
7806;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2019/'20;
7807;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2020/'21;
7808;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2021/'22;
7809;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2022/'23;
7810;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2023/'24;
7811;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Limburg (PV);2024/'25;
7812;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (PV);2011/'12;
7813;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (PV);2012/'13;
7814;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (PV);2013/'14;
7815;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (PV);2014/'15;
7816;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 6;Niet in te delen (PV);2015/'16;
