ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
9575;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Meewerkend gezinslid;2024;2.0;;;;;
9576;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2013;1.0;1.0;;;;0.0
9577;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2014;1.0;1.0;;;;0.0
9578;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2015;1.0;1.0;;;;0.0
9579;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2016;1.0;1.0;;;;0.0
9580;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2017;1.0;1.0;;;;0.0
9581;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2018;1.0;1.0;;;;0.0
9582;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2019;1.0;1.0;;;;0.0
9583;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2020;1.0;1.0;;;;0.0
9584;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2021;1.0;1.0;;;;0.0
9585;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2022;1.0;1.0;;;;0.0
9586;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2023;2.0;2.0;;;;0.0
9587;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige met personeel;2024;2.0;;;;;
9588;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2013;37.0;36.0;10.1;24.4;30.9;1.0
9589;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2014;43.0;40.0;8.3;28.1;34.7;2.0
9590;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2015;42.0;40.0;8.8;24.3;31.6;2.0
9591;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2016;42.0;40.0;11.6;31.0;39.8;2.0
9592;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2017;41.0;40.0;9.3;28.3;38.0;2.0
9593;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2018;42.0;40.0;11.3;26.0;35.6;2.0
9594;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2019;44.0;42.0;15.8;30.4;38.2;3.0
9595;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2020;57.0;53.0;12.2;26.3;36.4;4.0
9596;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2021;46.0;46.0;8.0;30.6;42.6;0.0
9597;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2022;48.0;48.0;19.3;41.2;47.1;0.0
9598;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2023;50.0;50.0;13.4;33.3;45.2;0.0
9599;Totaal mannen en vrouwen;Minder dan 12 uur per week;3 Hbo, wo;Zelfstandige zonder personeel (zzp);2024;56.0;;;;;
9600;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2013;22.0;17.0;7.5;10.3;19.9;5.0
9601;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2014;7.0;5.0;;;;1.0
9602;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2015;4.0;4.0;;;;0.0
9603;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2016;8.0;7.0;;;;1.0
9604;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2017;8.0;7.0;;;;1.0
9605;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2018;7.0;6.0;;;;1.0
9606;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2019;6.0;5.0;;;;2.0
9607;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2020;7.0;6.0;;;;1.0
9608;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2021;3.0;3.0;;;;0.0
9609;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2022;3.0;3.0;;;;0.0
9610;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2023;2.0;2.0;;;;0.0
9611;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Totaal;2024;2.0;;;;;
9612;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2013;20.0;16.0;7.5;10.3;19.7;4.0
9613;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2014;6.0;5.0;;;;1.0
9614;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2015;4.0;3.0;;;;0.0
9615;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2016;7.0;6.0;;;;1.0
9616;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2017;7.0;6.0;;;;1.0
9617;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2018;6.0;5.0;;;;1.0
9618;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2019;5.0;4.0;;;;1.0
9619;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2020;6.0;5.0;;;;0.0
9620;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2021;2.0;2.0;;;;0.0
9621;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2022;2.0;2.0;;;;0.0
9622;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2023;2.0;2.0;;;;0.0
9623;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer;2024;1.0;;;;;
9624;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2013;4.0;3.0;;;;0.0
9625;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2014;1.0;1.0;;;;0.0
9626;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2015;1.0;1.0;;;;0.0
9627;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2016;2.0;2.0;;;;0.0
9628;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2017;2.0;2.0;;;;0.0
9629;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2018;3.0;2.0;;;;0.0
9630;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2019;1.0;1.0;;;;0.0
9631;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2020;1.0;1.0;;;;0.0
9632;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2021;1.0;1.0;;;;0.0
9633;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2022;0.0;0.0;;;;0.0
9634;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2023;1.0;1.0;;;;0.0
9635;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;2024;1.0;;;;;
9636;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2013;16.0;13.0;;;;4.0
9637;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2014;5.0;4.0;;;;1.0
9638;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2015;2.0;2.0;;;;0.0
9639;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2016;5.0;4.0;;;;1.0
9640;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2017;5.0;4.0;;;;1.0
9641;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2018;3.0;3.0;;;;0.0
9642;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2019;4.0;3.0;;;;1.0
9643;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2020;5.0;4.0;;;;0.0
9644;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2021;1.0;1.0;;;;0.0
9645;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2022;2.0;2.0;;;;0.0
9646;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2023;1.0;1.0;;;;0.0
9647;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;2024;1.0;;;;;
9648;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2013;0.0;0.0;;;;0.0
9649;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2014;0.0;0.0;;;;0.0
9650;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2015;0.0;0.0;;;;0.0
9651;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2016;0.0;0.0;;;;0.0
9652;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2017;0.0;0.0;;;;0.0
9653;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2018;0.0;0.0;;;;0.0
9654;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2019;1.0;1.0;;;;0.0
9655;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2020;0.0;0.0;;;;0.0
9656;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2021;0.0;0.0;;;;0.0
9657;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2022;0.0;0.0;;;;0.0
9658;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2023;0.0;0.0;;;;0.0
9659;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk, uitzicht op vast;2024;0.0;;;;;
9660;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2013;0.0;0.0;;;;0.0
9661;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2014;0.0;0.0;;;;0.0
9662;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2015;0.0;0.0;;;;0.0
9663;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2016;0.0;0.0;;;;0.0
9664;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2017;0.0;0.0;;;;0.0
9665;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2018;0.0;0.0;;;;0.0
9666;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2019;0.0;0.0;;;;0.0
9667;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2020;0.0;0.0;;;;0.0
9668;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2021;0.0;0.0;;;;0.0
9669;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2022;0.0;0.0;;;;0.0
9670;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2023;0.0;0.0;;;;0.0
9671;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk >= 1 jaar;2024;0.0;;;;;
9672;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2013;2.0;1.0;;;;0.0
9673;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2014;0.0;0.0;;;;0.0
9674;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2015;0.0;0.0;;;;0.0
9675;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2016;0.0;0.0;;;;0.0
9676;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2017;0.0;0.0;;;;0.0
9677;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2018;1.0;1.0;;;;0.0
9678;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2019;0.0;0.0;;;;0.0
9679;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2020;0.0;0.0;;;;0.0
9680;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2021;0.0;0.0;;;;0.0
9681;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2022;0.0;0.0;;;;0.0
9682;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2023;0.0;0.0;;;;0.0
9683;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer tijdelijk < 1 jaar;2024;0.0;;;;;
9684;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2013;12.0;9.0;;;;3.0
9685;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2014;4.0;3.0;;;;1.0
9686;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2015;1.0;1.0;;;;0.0
9687;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2016;4.0;3.0;;;;1.0
9688;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2017;4.0;3.0;;;;0.0
9689;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2018;2.0;2.0;;;;0.0
9690;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2019;3.0;2.0;;;;0.0
9691;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2020;4.0;3.0;;;;0.0
9692;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2021;1.0;1.0;;;;0.0
9693;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2022;1.0;1.0;;;;0.0
9694;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2023;0.0;0.0;;;;0.0
9695;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Oproep/-invalkracht;2024;0.0;;;;;
9696;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2013;2.0;2.0;;;;0.0
9697;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2014;0.0;0.0;;;;0.0
9698;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2015;1.0;1.0;;;;0.0
9699;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2016;0.0;0.0;;;;0.0
9700;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2017;1.0;0.0;;;;0.0
9701;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2018;0.0;0.0;;;;0.0
9702;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2019;0.0;0.0;;;;0.0
9703;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2020;0.0;0.0;;;;0.0
9704;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2021;0.0;0.0;;;;0.0
9705;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2022;0.0;0.0;;;;0.0
9706;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2023;0.0;0.0;;;;0.0
9707;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Uitzendkracht;2024;0.0;;;;;
9708;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2013;;;;;;
9709;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2014;;;;;;
9710;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2015;;;;;;
9711;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2016;;;;;;
9712;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2017;;;;;;
9713;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2018;;;;;;
9714;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2019;;;;;;
9715;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2020;;;;;;
9716;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2021;0.0;0.0;;;;0.0
9717;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2022;0.0;0.0;;;;0.0
9718;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2023;0.0;0.0;;;;0.0
9719;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Werknemer flex, contract onbekend;2024;0.0;;;;;
9720;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2013;2.0;1.0;;;;1.0
9721;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2014;1.0;1.0;;;;0.0
9722;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2015;1.0;1.0;;;;0.0
9723;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2016;1.0;1.0;;;;0.0
9724;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2017;1.0;1.0;;;;0.0
9725;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2018;1.0;1.0;;;;0.0
9726;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2019;1.0;1.0;;;;1.0
9727;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2020;2.0;1.0;;;;1.0
9728;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2021;1.0;1.0;;;;0.0
9729;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2022;1.0;1.0;;;;0.0
9730;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2023;1.0;0.0;;;;0.0
9731;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zelfstandige;2024;1.0;;;;;
9732;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2013;1.0;1.0;;;;0.0
9733;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2014;1.0;1.0;;;;0.0
9734;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2015;1.0;0.0;;;;0.0
9735;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2016;1.0;1.0;;;;0.0
9736;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2017;1.0;1.0;;;;0.0
9737;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2018;1.0;1.0;;;;0.0
9738;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2019;1.0;0.0;;;;0.0
9739;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2020;1.0;0.0;;;;0.0
9740;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2021;1.0;1.0;;;;0.0
9741;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2022;1.0;1.0;;;;0.0
9742;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2023;1.0;0.0;;;;0.0
9743;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-eigen arbeid;2024;0.0;;;;;
9744;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-producten;2013;0.0;0.0;;;;0.0
9745;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-producten;2014;0.0;0.0;;;;0.0
9746;Totaal mannen en vrouwen;Minder dan 12 uur per week;Onderwijsniveau: weet niet of onbekend;Zzp-producten;2015;0.0;0.0;;;;0.0
