ID;Geslacht;TypeZelfstandigeOpStopmoment;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
9254;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2012;0.0
9255;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2013;0.0
9256;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2014;0.0
9257;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2015;0.0
9258;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2016;0.0
9259;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2017;0.0
9260;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2008;0.0
9261;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2009;0.0
9262;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2010;0.0
9263;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2011;0.0
9264;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2012;0.0
9265;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2013;0.0
9266;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2014;0.0
9267;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2015;0.0
9268;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2016;0.0
9269;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2017;0.0
9270;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2008;0.0
9271;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2009;0.0
9272;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2010;0.0
9273;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2011;0.0
9274;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2012;0.0
9275;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2013;0.0
9276;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2014;0.0
9277;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2015;0.0
9278;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2016;0.0
9279;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2017;0.0
9280;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2008;0.0
9281;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2009;0.0
9282;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2010;0.0
9283;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2011;0.0
9284;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2012;0.0
9285;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2013;0.0
9286;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2014;0.0
9287;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2015;0.0
9288;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2016;0.0
9289;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2017;0.0
9290;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2008;0.1
9291;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2009;0.1
9292;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2010;0.1
9293;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2011;0.1
9294;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2012;0.1
9295;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2013;0.1
9296;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2014;0.1
9297;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2015;0.1
9298;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2016;0.1
9299;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2017;0.1
9300;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2008;0.4
9301;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2009;0.3
9302;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2010;0.3
9303;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2011;0.4
9304;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2012;0.4
9305;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2013;0.5
9306;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2014;0.4
9307;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2015;0.5
9308;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2016;0.4
9309;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2017;0.5
9310;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2008;0.0
9311;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2009;0.0
9312;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2010;0.0
9313;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2011;0.0
9314;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2012;0.0
9315;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2013;0.0
9316;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2014;0.0
9317;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2015;0.0
9318;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2016;0.0
9319;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2017;0.0
9320;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2008;0.0
9321;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2009;0.0
9322;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2010;0.0
9323;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2011;0.0
9324;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2012;0.0
9325;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2013;0.0
9326;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2014;0.0
9327;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2015;0.0
9328;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2016;0.0
9329;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2017;0.0
9330;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2008;0.1
9331;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2009;0.1
9332;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2010;0.0
9333;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2011;0.1
9334;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2012;0.1
9335;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2013;0.1
9336;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2014;0.1
9337;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2015;0.1
9338;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2016;0.1
9339;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2017;0.1
9340;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2008;0.2
9341;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2009;0.1
9342;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2010;0.1
9343;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2011;0.2
9344;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2012;0.2
9345;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2013;0.2
9346;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2014;0.2
9347;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2015;0.2
9348;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2016;0.2
9349;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2017;0.2
9350;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2008;0.0
9351;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2009;0.0
9352;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2010;0.0
9353;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2011;0.0
9354;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2012;0.0
9355;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2013;0.1
9356;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2014;0.1
9357;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2015;0.1
9358;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2016;0.1
9359;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2017;0.1
9360;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2008;0.0
9361;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2009;0.0
9362;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2010;0.1
9363;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2011;0.1
9364;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2012;0.1
9365;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2013;0.1
9366;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2014;0.1
9367;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2015;0.2
9368;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2016;0.1
9369;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2017;0.1
9370;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2008;0.0
9371;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2009;0.1
9372;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2010;0.1
9373;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2011;0.1
9374;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2012;0.1
9375;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2013;0.1
9376;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2014;0.1
9377;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2015;0.2
9378;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2016;0.1
9379;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2017;0.2
9380;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2008;0.0
9381;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2009;0.0
9382;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2010;0.0
9383;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2011;0.0
9384;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2012;0.0
9385;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2013;0.0
9386;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2014;0.0
9387;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2015;0.0
9388;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2016;0.0
9389;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2017;0.0
9390;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2008;0.0
9391;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2009;0.0
9392;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2010;0.0
9393;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2011;0.0
9394;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2012;0.0
9395;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2013;0.0
9396;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2014;0.0
9397;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2015;0.0
9398;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2016;0.0
9399;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2017;0.0
9400;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2008;0.0
9401;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2009;0.0
9402;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2010;0.0
9403;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2011;0.0
9404;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2012;0.0
9405;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2013;0.0
9406;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2014;0.0
9407;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2015;0.0
9408;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2016;0.0
9409;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2017;0.0
9410;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2008;0.0
9411;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2009;0.0
9412;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2010;0.0
9413;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2011;0.0
9414;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2012;0.0
9415;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2013;0.0
9416;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2014;0.0
9417;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2015;0.0
9418;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2016;0.0
9419;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2017;0.0
9420;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2008;0.0
9421;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2009;0.0
9422;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2010;0.0
9423;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2011;0.0
9424;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2012;0.0
9425;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2013;0.0
9426;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2014;0.0
9427;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2015;0.0
9428;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2016;0.0
9429;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2017;0.0
9430;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2008;0.0
9431;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2009;0.0
9432;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2010;0.0
9433;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2011;0.0
9434;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2012;0.0
9435;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2013;0.0
9436;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2014;0.0
9437;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2015;0.0
9438;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2016;0.0
9439;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2017;0.0
9440;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2008;0.0
9441;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2009;0.0
9442;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2010;0.0
9443;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2011;0.0
9444;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2012;0.0
9445;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2013;0.0
9446;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2014;0.0
9447;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2015;0.0
9448;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;F Bouwnijverheid;2016;0.0
