ID;Geslacht;Leeftijd;BeroepenInZorgEnWelzijn;Zorgaanbieders;Perioden;Banen_1;Arbeidsvolume_2;Zelfstandigen_3;WerkzamePersonen_4;JaarloonInclusiefBijzondereBeloning_5;JaarloonExclusiefBijzondereBeloning_6;BrutoLoonSocialeVerzekeringen_7
7466;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2013;18.8;16.8;1.2;18.9;16.2;13.2;13.1
7467;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2014;18.9;17.0;1.3;19.3;18.4;14.9;14.8
7468;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2015;19.1;17.4;1.4;19.7;17.4;14.4;14.3
7469;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2016;19.0;17.3;1.5;19.7;18.2;14.7;15.0
7470;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2017;19.4;17.5;1.7;20.0;20.8;17.2;17.4
7471;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2018;17.1;15.3;1.7;17.8;21.1;17.4;17.6
7472;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2019;18.8;16.8;1.7;19.5;19.4;15.8;16.2
7473;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2020;17.9;16.2;1.7;18.5;;;
7474;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2021;18.0;16.4;1.7;13.8;;;
7475;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2009;1.5;0.8;7.4;3.4;58.3;50.1;51.1
7476;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2010;1.4;0.8;7.3;3.2;59.8;52.0;52.5
7477;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2011;1.3;0.8;7.3;3.2;60.1;52.3;52.1
7478;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2012;1.3;0.7;8.1;3.2;61.1;52.3;53.3
7479;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2013;1.1;0.6;6.6;3.0;58.6;50.4;51.6
7480;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2014;0.9;0.5;5.5;2.5;56.3;49.0;49.9
7481;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2015;1.1;0.5;5.3;2.6;56.9;49.6;50.6
7482;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2016;1.1;0.6;5.3;2.6;57.5;50.1;52.3
7483;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2017;1.2;0.6;4.8;2.5;62.0;52.4;55.7
7484;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2018;1.2;0.7;4.4;2.2;62.4;53.8;56.1
7485;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2019;1.1;0.7;4.1;1.9;65.0;55.6;58.3
7486;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2020;1.0;0.6;4.5;2.1;64.9;55.1;58.6
7487;Mannen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2021;1.6;0.9;4.7;2.4;67.8;57.1;60.8
7488;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2009;14.7;12.9;21.1;30.8;110.1;91.5;88.7
7489;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2010;14.7;12.9;21.5;31.1;112.2;93.6;89.0
7490;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2011;15.2;13.4;21.6;31.6;110.8;92.7;87.8
7491;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2012;15.2;13.4;22.2;31.7;112.4;94.2;88.8
7492;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2013;15.3;13.4;21.2;31.7;116.3;95.3;90.5
7493;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2014;15.2;13.4;21.1;31.7;114.3;95.1;90.1
7494;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2015;15.6;13.7;21.0;31.8;120.0;99.5;96.6
7495;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2016;15.6;13.7;20.5;31.5;123.4;99.9;99.5
7496;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2017;15.6;13.6;20.7;31.5;123.7;101.4;101.2
7497;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2018;15.5;13.5;19.5;30.8;124.2;101.7;101.5
7498;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2019;15.8;13.8;19.6;31.0;125.5;103.0;102.6
7499;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2020;15.9;13.8;20.0;31.1;130.1;106.1;106.2
7500;Mannen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2021;16.5;14.1;20.1;31.4;131.9;107.5;107.4
7501;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2009;14.2;12.6;17.3;28.8;111.3;92.6;89.7
7502;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2010;14.2;12.5;17.9;29.2;113.3;94.6;89.9
7503;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2011;14.3;12.6;17.9;29.3;114.1;95.4;90.3
7504;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2012;14.3;12.6;17.9;29.4;115.5;96.8;91.1
7505;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2013;14.5;12.8;17.8;29.6;119.0;97.5;92.5
7506;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2014;14.4;12.7;17.8;29.4;117.2;97.5;92.2
7507;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2015;14.7;13.0;17.9;29.6;123.2;102.0;99.1
7508;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2016;14.7;12.9;17.4;29.3;127.0;102.7;102.2
7509;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2017;14.6;12.8;17.7;29.2;127.7;104.5;104.2
7510;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2018;14.4;12.7;17.1;28.8;128.7;105.4;105.1
7511;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2019;14.7;12.8;17.3;29.1;130.3;107.0;106.4
7512;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2020;14.8;12.9;17.5;29.2;134.8;110.0;109.9
7513;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2021;15.1;13.1;17.5;29.4;136.9;111.8;111.3
7514;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2009;9.3;;5.4;13.4;;;
7515;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2010;9.3;;5.7;13.6;;;
7516;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2011;9.4;;5.6;13.6;;;
7517;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2012;9.5;;5.7;13.9;;;
7518;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2013;9.8;;5.8;14.2;;;
7519;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2014;9.8;;5.8;14.2;;;
7520;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2015;10.4;;5.9;14.6;;;
7521;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2016;10.4;;5.6;14.7;;;
7522;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2017;10.4;;5.7;14.7;;;
7523;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2018;10.4;;5.6;14.6;;;
7524;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2019;10.7;;5.7;14.9;;;
7525;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2020;10.5;;5.9;14.8;;;
7526;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2021;10.8;;5.8;15.0;;;
7527;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2009;1.7;1.5;0.3;1.7;118.4;93.5;91.8
7528;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2010;1.6;1.3;0.4;1.7;117.6;97.2;93.0
7529;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2011;1.6;1.4;0.4;1.7;118.6;97.1;93.4
7530;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2012;1.6;1.4;0.5;1.7;120.0;97.4;93.8
7531;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2013;1.6;1.4;0.5;1.8;121.9;97.0;93.8
7532;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2014;1.7;1.4;0.6;1.8;117.7;95.8;90.2
7533;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2015;1.6;1.4;0.6;1.8;119.3;96.7;93.5
7534;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2016;1.6;1.3;0.6;1.8;122.4;96.9;96.3
7535;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2017;1.6;1.3;1.0;1.8;129.5;98.6;100.7
7536;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2018;1.5;1.3;0.6;1.8;129.3;99.1;101.5
7537;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2019;1.5;1.3;0.6;1.8;131.9;101.2;103.5
7538;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2020;1.6;1.3;0.6;1.8;136.7;104.0;107.1
7539;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2021;1.6;1.3;0.7;1.8;140.5;106.2;109.3
7540;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2009;0.4;0.3;5.6;5.7;87.4;73.6;70.5
7541;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2010;0.4;0.3;5.6;5.7;92.4;77.6;68.5
7542;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2011;0.4;0.3;5.6;5.7;90.6;77.1;67.5
7543;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2012;0.4;0.3;5.5;5.6;94.9;79.8;68.2
7544;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2013;0.3;0.2;5.4;5.5;98.5;80.5;69.6
7545;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2014;0.4;0.2;5.4;5.5;101.6;82.0;72.7
7546;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2015;0.3;0.2;5.4;5.5;99.6;81.9;72.8
7547;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2016;0.3;0.2;5.2;5.3;102.0;82.0;75.9
7548;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2017;0.3;0.2;5.2;5.3;108.0;85.6;82.4
7549;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2018;0.3;0.2;5.1;5.2;110.4;86.4;84.8
7550;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2019;0.3;0.2;5.1;5.2;111.6;87.4;85.8
7551;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2020;0.3;0.2;5.1;5.1;115.1;89.7;89.2
7552;Mannen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2021;0.3;0.2;5.1;5.1;117.7;91.8;91.0
7553;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2009;0.3;0.3;4.9;4.9;116.4;91.7;98.1
7554;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2010;0.3;0.3;4.9;5.0;115.2;96.1;79.6
7555;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2011;0.3;0.3;5.0;5.0;115.0;99.1;79.9
7556;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2012;0.3;0.3;4.9;5.0;110.7;95.7;75.6
7557;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2013;0.3;0.2;4.8;4.9;114.0;95.4;68.5
7558;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2014;0.3;0.2;4.8;4.8;110.1;93.5;68.6
7559;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2015;0.3;0.2;4.8;4.9;105.3;90.6;70.6
7560;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2016;0.3;0.2;4.7;4.7;108.2;90.3;77.5
7561;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2017;0.3;0.2;4.6;4.6;110.1;91.7;81.6
7562;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2018;0.3;0.2;4.6;4.6;119.7;95.7;86.5
7563;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2019;0.3;0.2;4.6;4.6;111.5;97.0;83.8
7564;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2020;0.2;0.2;4.5;4.4;108.8;95.5;77.1
7565;Mannen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2021;0.2;0.2;4.5;4.4;116.3;97.7;78.4
7566;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2009;0.0;0.0;0.2;0.2;;;
7567;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2010;0.0;0.0;0.2;0.2;;;
7568;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2011;0.0;0.0;0.2;0.2;;;
7569;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2012;0.1;0.0;0.2;0.2;;;
7570;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2013;0.1;0.1;0.2;0.2;102.3;87.8;86.5
7571;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2014;0.0;0.0;0.1;0.1;;;
7572;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2015;0.0;0.0;0.1;0.1;;;
7573;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2016;0.0;0.0;0.1;0.1;;;
7574;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2017;0.0;0.0;0.1;0.1;;;
7575;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2018;0.0;0.0;0.1;0.1;;;
7576;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2019;0.0;0.0;0.1;0.1;;;
7577;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2020;0.0;0.0;0.1;0.1;;;
7578;Mannen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2021;0.0;0.0;0.1;0.1;;;
7579;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2009;0.7;0.6;0.0;0.7;100.4;81.6;80.5
7580;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2010;0.8;0.7;0.0;0.7;102.6;84.0;81.9
7581;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2011;0.8;0.7;0.0;0.7;103.6;83.9;81.9
7582;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2012;0.8;0.7;0.0;0.7;104.6;84.5;82.8
7583;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2013;0.8;0.7;0.0;0.7;108.1;84.3;83.6
7584;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2014;0.8;0.6;0.0;0.7;106.6;83.9;81.4
7585;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2015;0.7;0.6;0.0;0.6;108.3;86.3;83.9
7586;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2016;0.7;0.6;0.0;0.6;112.6;86.4;87.5
7587;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2017;0.7;0.6;0.0;0.6;116.2;88.8;91.0
7588;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2018;0.7;0.6;0.0;0.6;116.0;88.8;90.9
7589;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2019;0.7;0.5;0.0;0.6;121.9;93.2;95.3
7590;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2020;0.7;0.6;0.0;0.6;122.7;92.7;95.7
7591;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2021;0.7;0.6;0.0;0.6;124.6;95.6;96.8
7592;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2009;0.2;0.1;0.0;0.1;98.1;82.6;79.4
7593;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2010;0.2;0.1;0.0;0.1;102.2;84.4;81.6
7594;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2011;0.2;0.1;0.0;0.1;102.6;83.4;81.5
7595;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2012;0.2;0.1;0.0;0.1;98.4;80.0;77.9
7596;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2013;0.1;0.1;0.0;0.1;101.7;81.3;78.8
7597;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2014;0.1;0.1;0.0;0.1;101.3;80.4;75.2
7598;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2015;0.2;0.1;0.0;0.1;112.9;94.2;87.8
7599;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2016;0.2;0.1;0.0;0.1;119.2;97.2;95.1
7600;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2017;0.2;0.1;0.0;0.1;124.4;101.9;100.1
7601;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2018;0.2;0.1;0.0;0.1;125.4;102.6;100.6
7602;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2019;0.1;0.1;0.0;0.1;133.2;104.3;105.3
7603;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2020;0.1;0.1;0.0;0.1;133.7;105.8;105.5
7604;Mannen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2021;0.1;0.1;0.0;0.1;138.7;108.6;109.1
7605;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2009;1.6;1.4;0.9;2.2;93.9;77.3;76.4
7606;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2010;1.5;1.3;1.0;2.2;97.6;81.4;78.4
7607;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2011;1.5;1.3;1.1;2.2;96.4;81.3;77.3
7608;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2012;1.5;1.2;1.1;2.2;97.1;83.1;78.2
7609;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2013;1.4;1.2;1.1;2.2;100.8;83.8;81.2
7610;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2014;1.4;1.2;1.1;2.2;100.2;85.8;82.0
7611;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2015;1.1;0.9;1.2;2.0;104.6;87.8;84.3
7612;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2016;1.1;0.9;1.2;1.9;106.0;88.1;86.6
7613;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2017;1.1;0.9;1.1;1.9;109.8;89.4;90.6
7614;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2018;1.1;0.8;1.1;1.8;111.4;90.8;92.7
7615;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2019;1.1;0.9;1.1;1.9;114.6;92.1;95.5
7616;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2020;1.3;1.0;1.2;2.1;114.2;94.5;96.5
7617;Mannen;Totaal;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2021;1.3;1.1;1.2;2.2;118.2;96.2;99.1
7618;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2009;0.0;0.0;0.0;0.0;;;
7619;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2010;0.0;0.0;0.0;0.0;;;
7620;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2011;0.0;0.0;0.0;0.0;;;
7621;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2012;0.0;0.0;0.0;0.0;;;
7622;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2013;0.0;0.0;0.0;0.0;;;
7623;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2014;0.0;0.0;0.0;0.0;;;
7624;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2015;0.0;0.0;0.0;0.0;;;
7625;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2016;0.0;0.0;0.0;0.0;;;
7626;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2017;0.0;0.0;0.0;0.0;;;
7627;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2018;0.0;0.0;0.0;0.0;;;
7628;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2019;0.0;0.0;0.0;0.0;;;
7629;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2020;0.0;0.0;0.0;0.0;;;
7630;Mannen;Totaal;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2021;0.0;0.0;0.0;0.0;;;
7631;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2009;0.0;0.0;0.0;0.0;;;
7632;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2010;0.0;0.0;0.0;0.0;;;
7633;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2011;0.0;0.0;0.0;0.0;;;
7634;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2012;0.0;0.0;0.0;0.0;;;
7635;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2013;0.0;0.0;0.0;0.0;;;
7636;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2014;0.0;0.0;0.0;0.0;;;
7637;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2015;0.0;0.0;0.0;0.0;;;
7638;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2016;0.0;0.0;0.0;0.0;;;
7639;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2017;0.0;0.0;0.0;0.0;;;
7640;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2018;0.0;0.0;0.0;0.0;;;
7641;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2019;0.0;0.0;0.0;0.0;;;
7642;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2020;0.0;0.0;0.0;0.0;;;
7643;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2021;0.0;0.0;0.0;0.0;;;
7644;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2009;0.0;0.0;0.0;0.0;;;
7645;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2010;0.0;0.0;0.0;0.0;;;
7646;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2011;0.0;0.0;0.0;0.0;;;
7647;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2012;0.0;0.0;0.0;0.0;;;
7648;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2013;0.0;0.0;0.0;0.0;;;
7649;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2014;0.0;0.0;0.0;0.0;;;
7650;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2015;0.0;0.0;0.0;0.0;;;
7651;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2016;0.0;0.0;0.0;0.0;;;
7652;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2017;0.0;0.0;0.0;0.0;;;
7653;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2018;0.0;0.0;0.0;0.0;;;
7654;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2019;0.0;0.0;0.0;0.0;;;
7655;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2020;0.0;0.0;0.0;0.0;;;
7656;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2021;0.0;0.0;0.0;0.0;;;
7657;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2009;0.0;0.0;0.0;0.0;;;
7658;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2010;0.0;0.0;0.0;0.0;;;
7659;Mannen;Totaal;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2011;0.0;0.0;0.0;0.0;;;
