ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
5571;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2019;0.0
5572;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2020;0.0
5573;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2021;0.0
5574;WJK: Aanbieders sociaal werk;HF121a: Wlz, AWBZ;2022;0.0
5575;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;1998;0.0
5576;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;1999;0.0
5577;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2000;0.0
5578;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2001;0.0
5579;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2002;0.0
5580;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2003;0.0
5581;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2004;0.0
5582;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2005;0.0
5583;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2006;
5584;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2007;
5585;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2008;
5586;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2009;
5587;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2010;
5588;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2011;
5589;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2012;
5590;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2013;
5591;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2014;
5592;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2015;
5593;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2016;
5594;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2017;
5595;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2018;
5596;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2019;
5597;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2020;
5598;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2021;
5599;WJK: Aanbieders sociaal werk;HF121b: Ziekenfonds;2022;
5600;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;1998;
5601;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;1999;
5602;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2000;
5603;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2001;
5604;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2002;
5605;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2003;
5606;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2004;
5607;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2005;
5608;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2006;0.0
5609;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2007;0.0
5610;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2008;0.0
5611;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2009;0.0
5612;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2010;0.0
5613;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2011;0.0
5614;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2012;0.0
5615;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2013;0.0
5616;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2014;0.0
5617;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2015;0.0
5618;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2016;0.0
5619;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2017;0.0
5620;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2018;0.0
5621;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2019;0.0
5622;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2020;0.0
5623;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2021;0.0
5624;WJK: Aanbieders sociaal werk;HF122: Zorgverzekeringswet;2022;0.0
5625;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;1998;0.0
5626;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;1999;0.0
5627;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2000;0.0
5628;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2001;0.0
5629;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2002;0.0
5630;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2003;0.0
5631;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2004;0.0
5632;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2005;0.0
5633;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
5634;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
5635;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
5636;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
5637;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
5638;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
5639;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
5640;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
5641;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
5642;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
5643;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
5644;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
5645;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
5646;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2019;0.0
5647;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
5648;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
5649;WJK: Aanbieders sociaal werk;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
5650;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;1998;138.0
5651;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;1999;145.0
5652;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2000;152.0
5653;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2001;164.0
5654;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2002;166.0
5655;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2003;184.0
5656;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2004;166.0
5657;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2005;167.0
5658;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2006;158.0
5659;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2007;162.0
5660;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2008;151.0
5661;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2009;166.0
5662;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2010;175.0
5663;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2011;171.0
5664;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2012;164.0
5665;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2013;211.0
5666;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2014;216.0
5667;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2015;205.0
5668;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2016;197.0
5669;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2017;207.0
5670;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2018;218.0
5671;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2019;228.0
5672;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2020;206.0
5673;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2021;234.0
5674;WJK: Aanbieders sociaal werk;HF3: Eigen betalingen;2022;279.0
5675;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;1998;138.0
5676;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;1999;145.0
5677;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2000;152.0
5678;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2001;164.0
5679;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2002;166.0
5680;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2003;184.0
5681;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2004;166.0
5682;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2005;167.0
5683;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2006;158.0
5684;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2007;162.0
5685;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2008;151.0
5686;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2009;166.0
5687;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2010;175.0
5688;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2011;171.0
5689;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2012;164.0
5690;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2013;211.0
5691;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2014;216.0
5692;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2015;205.0
5693;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2016;197.0
5694;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2017;207.0
5695;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2018;218.0
5696;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2019;228.0
5697;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2020;206.0
5698;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2021;234.0
5699;WJK: Aanbieders sociaal werk;HF31: Directe eigen betalingen;2022;279.0
5700;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;1998;0.0
5701;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;1999;0.0
5702;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2000;0.0
5703;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2001;0.0
5704;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2002;0.0
5705;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2003;0.0
5706;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2004;0.0
5707;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2005;0.0
5708;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2006;0.0
5709;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2007;0.0
5710;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2008;0.0
5711;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2009;0.0
5712;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2010;0.0
5713;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2011;0.0
5714;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2012;0.0
5715;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2013;0.0
5716;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2014;0.0
5717;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2015;0.0
5718;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2016;0.0
5719;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2017;0.0
5720;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2018;0.0
5721;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2019;0.0
5722;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2020;0.0
5723;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2021;0.0
5724;WJK: Aanbieders sociaal werk;HF32: Eigen risico en bijdragen;2022;0.0
5725;WJK: Aanbieders sociaal werk;Overige financieringsvormen;1998;46.0
5726;WJK: Aanbieders sociaal werk;Overige financieringsvormen;1999;49.0
5727;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2000;55.0
5728;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2001;57.0
5729;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2002;60.0
5730;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2003;68.0
5731;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2004;63.0
5732;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2005;67.0
5733;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2006;67.0
5734;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2007;76.0
5735;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2008;74.0
5736;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2009;80.0
5737;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2010;84.0
5738;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2011;83.0
5739;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2012;79.0
5740;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2013;85.0
5741;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2014;82.0
5742;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2015;86.0
5743;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2016;88.0
5744;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2017;92.0
5745;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2018;97.0
5746;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2019;101.0
5747;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2020;89.0
5748;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2021;108.0
5749;WJK: Aanbieders sociaal werk;Overige financieringsvormen;2022;124.0
5750;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;1998;2063.0
5751;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;1999;2197.0
5752;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2000;2301.0
5753;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2001;2487.0
5754;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2002;2703.0
5755;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2003;2793.0
5756;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2004;2840.0
5757;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2005;3261.0
5758;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2006;3516.0
5759;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2007;3691.0
5760;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2008;3579.0
5761;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2009;3668.0
5762;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2010;3683.0
5763;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2011;3862.0
5764;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2012;3761.0
5765;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2013;3836.0
5766;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2014;3945.0
5767;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2015;3929.0
5768;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2016;3902.0
5769;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2017;3894.0
5770;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2018;4005.0
5771;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2019;4240.0
5772;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2020;4700.0
5773;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2021;4853.0
5774;Beleids- en beheerorganisaties;Totaal alle financieringsvormen;2022;5000.0
5775;Beleids- en beheerorganisaties;HF11: Overheid;1998;734.0
5776;Beleids- en beheerorganisaties;HF11: Overheid;1999;782.0
5777;Beleids- en beheerorganisaties;HF11: Overheid;2000;815.0
5778;Beleids- en beheerorganisaties;HF11: Overheid;2001;854.0
5779;Beleids- en beheerorganisaties;HF11: Overheid;2002;974.0
5780;Beleids- en beheerorganisaties;HF11: Overheid;2003;1001.0
5781;Beleids- en beheerorganisaties;HF11: Overheid;2004;999.0
5782;Beleids- en beheerorganisaties;HF11: Overheid;2005;1211.0
5783;Beleids- en beheerorganisaties;HF11: Overheid;2006;1275.0
5784;Beleids- en beheerorganisaties;HF11: Overheid;2007;1574.0
5785;Beleids- en beheerorganisaties;HF11: Overheid;2008;1585.0
5786;Beleids- en beheerorganisaties;HF11: Overheid;2009;1696.0
5787;Beleids- en beheerorganisaties;HF11: Overheid;2010;1673.0
5788;Beleids- en beheerorganisaties;HF11: Overheid;2011;1710.0
5789;Beleids- en beheerorganisaties;HF11: Overheid;2012;1610.0
5790;Beleids- en beheerorganisaties;HF11: Overheid;2013;1614.0
5791;Beleids- en beheerorganisaties;HF11: Overheid;2014;1644.0
5792;Beleids- en beheerorganisaties;HF11: Overheid;2015;1699.0
5793;Beleids- en beheerorganisaties;HF11: Overheid;2016;1748.0
5794;Beleids- en beheerorganisaties;HF11: Overheid;2017;1729.0
5795;Beleids- en beheerorganisaties;HF11: Overheid;2018;1841.0
5796;Beleids- en beheerorganisaties;HF11: Overheid;2019;2003.0
5797;Beleids- en beheerorganisaties;HF11: Overheid;2020;2527.0
5798;Beleids- en beheerorganisaties;HF11: Overheid;2021;2640.0
5799;Beleids- en beheerorganisaties;HF11: Overheid;2022;2639.0
5800;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;1998;99.0
5801;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;1999;114.0
5802;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2000;142.0
5803;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2001;166.0
5804;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2002;199.0
5805;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2003;205.0
5806;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2004;214.0
5807;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2005;249.0
5808;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2006;292.0
5809;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2007;176.0
5810;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2008;186.0
5811;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2009;200.0
5812;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2010;212.0
5813;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2011;225.0
5814;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2012;231.0
5815;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2013;284.0
5816;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2014;288.0
5817;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2015;262.0
5818;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2016;257.0
5819;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2017;313.0
5820;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2018;327.0
5821;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2019;352.0
5822;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2020;393.0
5823;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2021;407.0
5824;Beleids- en beheerorganisaties;HF121a: Wlz, AWBZ;2022;405.0
5825;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;1998;474.0
5826;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;1999;481.0
5827;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2000;482.0
5828;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2001;512.0
5829;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2002;467.0
5830;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2003;491.0
5831;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2004;489.0
5832;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2005;507.0
5833;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2006;
5834;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2007;
5835;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2008;
5836;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2009;
5837;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2010;
5838;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2011;
5839;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2012;
5840;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2013;
5841;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2014;
5842;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2015;
5843;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2016;
5844;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2017;
5845;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2018;
5846;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2019;
5847;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2020;
5848;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2021;
5849;Beleids- en beheerorganisaties;HF121b: Ziekenfonds;2022;
5850;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;1998;
5851;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;1999;
5852;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2000;
5853;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2001;
5854;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2002;
5855;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2003;
5856;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2004;
5857;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2005;
5858;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2006;1239.0
5859;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2007;1214.0
5860;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2008;1092.0
5861;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2009;986.0
5862;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2010;985.0
5863;Beleids- en beheerorganisaties;HF122: Zorgverzekeringswet;2011;1084.0
