ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
9374;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tunesië;2023;1390.0;910.0;65.0;92.0;11.0;81.0;8.0
9375;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Turkmenistan;2021;10.0;0.0;;;;;
9376;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Turkmenistan;2022;10.0;0.0;;;;;
9377;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Turkmenistan;2023;10.0;0.0;;;;;
9378;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Turks- en Caicoseilanden;2021;0.0;0.0;;;;;
9379;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Turks- en Caicoseilanden;2022;0.0;0.0;;;;;
9380;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Turks- en Caicoseilanden;2023;0.0;0.0;;;;;
9381;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tuvalu;2021;0.0;0.0;;;;;
9382;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tuvalu;2022;0.0;0.0;;;;;
9383;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Tuvalu;2023;0.0;0.0;;;;;
9384;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Uganda;2021;180.0;100.0;58.0;;;;
9385;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Uganda;2022;190.0;130.0;67.0;;;;
9386;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Uganda;2023;200.0;130.0;62.0;;;;
9387;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Uruguay;2021;140.0;80.0;;;;;
9388;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Uruguay;2022;140.0;90.0;;;;;
9389;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Uruguay;2023;140.0;90.0;;;;;
9390;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vanuatu;2021;0.0;0.0;;;;;
9391;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vanuatu;2022;0.0;0.0;;;;;
9392;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vanuatu;2023;0.0;0.0;;;;;
9393;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vaticaanstad;2021;0.0;0.0;;;;;
9394;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vaticaanstad;2022;0.0;0.0;;;;;
9395;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vaticaanstad;2023;0.0;0.0;;;;;
9396;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Venezuela;2021;720.0;420.0;59.0;92.0;10.0;82.0;8.0
9397;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Venezuela;2022;730.0;470.0;64.0;92.0;12.0;80.0;8.0
9398;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Venezuela;2023;760.0;490.0;64.0;91.0;12.0;79.0;9.0
9399;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2021;8110.0;4950.0;61.0;95.0;14.0;81.0;5.0
9400;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2022;8210.0;5390.0;66.0;94.0;13.0;81.0;6.0
9401;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2023;8240.0;5520.0;67.0;94.0;13.0;81.0;6.0
9402;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigde Arabische Emiraten;2021;40.0;30.0;;;;;
9403;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigde Arabische Emiraten;2022;40.0;30.0;;;;;
9404;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigde Arabische Emiraten;2023;50.0;30.0;;;;;
9405;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigde Staten van Amerika;2021;3860.0;2110.0;55.0;93.0;12.0;81.0;7.0
9406;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigde Staten van Amerika;2022;3830.0;2260.0;59.0;92.0;12.0;80.0;8.0
9407;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verenigde Staten van Amerika;2023;3810.0;2270.0;60.0;92.0;13.0;79.0;8.0
9408;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verre eilanden van de VS;2021;0.0;0.0;;;;;
9409;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verre eilanden van de VS;2022;0.0;0.0;;;;;
9410;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Verre eilanden van de VS;2023;0.0;0.0;;;;;
9411;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vietnam;2021;2820.0;1610.0;57.0;93.0;11.0;82.0;7.0
9412;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vietnam;2022;2840.0;1790.0;63.0;93.0;11.0;82.0;7.0
9413;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Vietnam;2023;2840.0;1820.0;64.0;94.0;11.0;83.0;6.0
9414;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Wallis en Futuna;2021;0.0;0.0;;;;;
9415;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Wallis en Futuna;2022;0.0;0.0;;;;;
9416;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Wallis en Futuna;2023;0.0;0.0;;;;;
9417;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zambia;2021;240.0;130.0;55.0;;;;
9418;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zambia;2022;260.0;160.0;59.0;93.0;8.0;85.0;7.0
9419;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zambia;2023;290.0;180.0;61.0;94.0;9.0;85.0;6.0
9420;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zimbabwe;2021;290.0;170.0;59.0;96.0;13.0;83.0;4.0
9421;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zimbabwe;2022;290.0;190.0;65.0;95.0;14.0;82.0;5.0
9422;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zimbabwe;2023;290.0;190.0;67.0;93.0;15.0;78.0;7.0
9423;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Afrika;2021;2770.0;1780.0;64.0;94.0;13.0;81.0;6.0
9424;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Afrika;2022;2870.0;1930.0;67.0;93.0;12.0;82.0;7.0
9425;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Afrika;2023;2960.0;2020.0;68.0;94.0;12.0;81.0;6.0
9426;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Korea;2021;1280.0;810.0;63.0;96.0;10.0;87.0;4.0
9427;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Korea;2022;1430.0;960.0;67.0;95.0;9.0;86.0;5.0
9428;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Korea;2023;1570.0;1080.0;69.0;95.0;10.0;85.0;5.0
9429;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Soedan;2021;0.0;0.0;;;;;
9430;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Soedan;2022;0.0;0.0;;;;;
9431;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zuid-Soedan;2023;0.0;0.0;;;;;
9432;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zweden;2021;690.0;410.0;59.0;95.0;12.0;83.0;5.0
9433;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zweden;2022;720.0;450.0;63.0;92.0;12.0;80.0;8.0
9434;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zweden;2023;730.0;470.0;64.0;92.0;11.0;81.0;8.0
9435;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zwitserland;2021;1440.0;910.0;63.0;93.0;13.0;80.0;7.0
9436;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zwitserland;2022;1430.0;950.0;67.0;92.0;13.0;79.0;8.0
9437;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouder(s) buiten NL;Zwitserland;2023;1420.0;960.0;68.0;93.0;13.0;79.0;7.0
9438;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Totaal;2021;1491460.0;1084820.0;73.0;96.0;18.0;77.0;4.0
9439;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Totaal;2022;1478180.0;1131140.0;77.0;95.0;18.0;78.0;5.0
9440;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Totaal;2023;1463710.0;1135680.0;78.0;95.0;18.0;77.0;5.0
9441;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Nederland;2021;1491460.0;1084820.0;73.0;96.0;18.0;77.0;4.0
9442;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Nederland;2022;1478180.0;1131140.0;77.0;95.0;18.0;78.0;5.0
9443;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Nederland;2023;1463710.0;1135680.0;78.0;95.0;18.0;77.0;5.0
9444;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Indonesië;2021;;;;;;;
9445;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Indonesië;2022;;;;;;;
9446;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Indonesië;2023;;;;;;;
9447;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Marokko;2021;;;;;;;
9448;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Marokko;2022;;;;;;;
9449;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Marokko;2023;;;;;;;
9450;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Suriname;2021;;;;;;;
9451;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Suriname;2022;;;;;;;
9452;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Suriname;2023;;;;;;;
9453;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Turkije;2021;;;;;;;
9454;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Turkije;2022;;;;;;;
9455;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Turkije;2023;;;;;;;
9456;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Afghanistan;2021;;;;;;;
9457;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Afghanistan;2022;;;;;;;
9458;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Afghanistan;2023;;;;;;;
9459;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Albanië;2021;;;;;;;
9460;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Albanië;2022;;;;;;;
9461;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Albanië;2023;;;;;;;
9462;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Algerije;2021;;;;;;;
9463;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Algerije;2022;;;;;;;
9464;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Algerije;2023;;;;;;;
9465;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Amerikaanse Maagdeneilanden;2021;;;;;;;
9466;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Amerikaanse Maagdeneilanden;2022;;;;;;;
9467;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Amerikaanse Maagdeneilanden;2023;;;;;;;
9468;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Amerikaans-Samoa;2021;;;;;;;
9469;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Amerikaans-Samoa;2022;;;;;;;
9470;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Amerikaans-Samoa;2023;;;;;;;
9471;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Andorra;2021;;;;;;;
9472;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Andorra;2022;;;;;;;
9473;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Andorra;2023;;;;;;;
9474;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Angola;2021;;;;;;;
9475;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Angola;2022;;;;;;;
9476;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Angola;2023;;;;;;;
9477;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Anguilla;2021;;;;;;;
9478;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Anguilla;2022;;;;;;;
9479;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Anguilla;2023;;;;;;;
9480;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Antarctica;2021;;;;;;;
9481;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Antarctica;2022;;;;;;;
9482;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Antarctica;2023;;;;;;;
9483;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Antigua en Barbuda;2021;;;;;;;
9484;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Antigua en Barbuda;2022;;;;;;;
9485;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Antigua en Barbuda;2023;;;;;;;
9486;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Argentinië;2021;;;;;;;
9487;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Argentinië;2022;;;;;;;
9488;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Argentinië;2023;;;;;;;
9489;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Armenië;2021;;;;;;;
9490;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Armenië;2022;;;;;;;
9491;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Armenië;2023;;;;;;;
9492;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Aruba;2021;;;;;;;
9493;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Aruba;2022;;;;;;;
9494;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Aruba;2023;;;;;;;
9495;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Australië;2021;;;;;;;
9496;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Australië;2022;;;;;;;
9497;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Australië;2023;;;;;;;
9498;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Azerbeidzjan;2021;;;;;;;
9499;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Azerbeidzjan;2022;;;;;;;
9500;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Azerbeidzjan;2023;;;;;;;
9501;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bahama's;2021;;;;;;;
9502;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bahama's;2022;;;;;;;
9503;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bahama's;2023;;;;;;;
9504;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bahrein;2021;;;;;;;
9505;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bahrein;2022;;;;;;;
9506;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bahrein;2023;;;;;;;
9507;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bangladesh;2021;;;;;;;
9508;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bangladesh;2022;;;;;;;
9509;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bangladesh;2023;;;;;;;
9510;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Barbados;2021;;;;;;;
9511;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Barbados;2022;;;;;;;
9512;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Barbados;2023;;;;;;;
9513;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Belarus;2021;;;;;;;
9514;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Belarus;2022;;;;;;;
9515;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Belarus;2023;;;;;;;
9516;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;België;2021;;;;;;;
9517;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;België;2022;;;;;;;
9518;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;België;2023;;;;;;;
9519;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Belize;2021;;;;;;;
9520;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Belize;2022;;;;;;;
9521;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Belize;2023;;;;;;;
9522;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Benin;2021;;;;;;;
9523;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Benin;2022;;;;;;;
9524;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Benin;2023;;;;;;;
9525;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bermuda;2021;;;;;;;
9526;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bermuda;2022;;;;;;;
9527;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bermuda;2023;;;;;;;
9528;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bhutan;2021;;;;;;;
9529;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bhutan;2022;;;;;;;
9530;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bhutan;2023;;;;;;;
9531;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bolivia;2021;;;;;;;
9532;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bolivia;2022;;;;;;;
9533;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bolivia;2023;;;;;;;
9534;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bosnië-Herzegovina;2021;;;;;;;
9535;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bosnië-Herzegovina;2022;;;;;;;
9536;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bosnië-Herzegovina;2023;;;;;;;
9537;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Botswana;2021;;;;;;;
9538;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Botswana;2022;;;;;;;
9539;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Botswana;2023;;;;;;;
9540;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brazilië;2021;;;;;;;
9541;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brazilië;2022;;;;;;;
9542;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brazilië;2023;;;;;;;
9543;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brits Territorium in de Indische Oceaan;2021;;;;;;;
9544;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brits Territorium in de Indische Oceaan;2022;;;;;;;
9545;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brits Territorium in de Indische Oceaan;2023;;;;;;;
9546;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Britse Maagdeneilanden;2021;;;;;;;
9547;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Britse Maagdeneilanden;2022;;;;;;;
9548;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Britse Maagdeneilanden;2023;;;;;;;
9549;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brunei;2021;;;;;;;
9550;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brunei;2022;;;;;;;
9551;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Brunei;2023;;;;;;;
9552;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bulgarije;2021;;;;;;;
9553;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bulgarije;2022;;;;;;;
9554;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Bulgarije;2023;;;;;;;
9555;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Geboren in NL, ouders in NL;Burkina Faso;2021;;;;;;;
