ID;Zorgfuncties;FinancieringsregelingenZorg;Perioden;UitgavenAanZorg_1
6121;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2006;219.0
6122;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2007;219.0
6123;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2008;205.0
6124;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2009;216.0
6125;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2010;315.0
6126;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2011;298.0
6127;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2012;283.0
6128;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2013;292.0
6129;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2014;339.0
6130;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2015;349.0
6131;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsregelingen;2016;374.0
6132;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2005;261.0
6133;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2006;218.0
6134;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2007;219.0
6135;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2008;205.0
6136;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2009;216.0
6137;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2010;315.0
6138;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2011;298.0
6139;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2012;283.0
6140;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2013;292.0
6141;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2014;339.0
6142;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2015;349.0
6143;HCR2: Gezondheidsbevord., multi sector;Totaal financiering van ingezetenen;2016;374.0
6144;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2005;151.0
6145;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2006;156.0
6146;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2007;153.0
6147;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2008;148.0
6148;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2009;158.0
6149;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2010;249.0
6150;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2011;237.0
6151;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2012;223.0
6152;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2013;234.0
6153;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2014;229.0
6154;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2015;246.0
6155;HCR2: Gezondheidsbevord., multi sector;HF1: Publieke sector;2016;262.0
6156;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2005;135.0
6157;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2006;138.0
6158;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2007;136.0
6159;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2008;148.0
6160;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2009;158.0
6161;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2010;249.0
6162;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2011;237.0
6163;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2012;223.0
6164;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2013;234.0
6165;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2014;229.0
6166;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2015;246.0
6167;HCR2: Gezondheidsbevord., multi sector;HF11: Overheid;2016;262.0
6168;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2005;16.0
6169;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2006;18.0
6170;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2007;17.0
6171;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2008;0.0
6172;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2009;0.0
6173;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2010;0.0
6174;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2011;0.0
6175;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2012;0.0
6176;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2013;0.0
6177;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2014;0.0
6178;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2015;0.0
6179;HCR2: Gezondheidsbevord., multi sector;HF12: Verplichte premiegeb verzekeringen;2016;0.0
6180;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2005;0.0
6181;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2006;0.0
6182;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2007;0.0
6183;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2008;0.0
6184;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2009;0.0
6185;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2010;0.0
6186;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2011;0.0
6187;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2012;0.0
6188;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2013;0.0
6189;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2014;0.0
6190;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2015;0.0
6191;HCR2: Gezondheidsbevord., multi sector;HF121a: AWBZ, Wlz;2016;0.0
6192;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2005;16.0
6193;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2006;
6194;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2007;
6195;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2008;
6196;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2009;
6197;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2010;
6198;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2011;
6199;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2012;
6200;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2013;
6201;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2014;
6202;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2015;
6203;HCR2: Gezondheidsbevord., multi sector;HF121b: Ziekenfonds;2016;
6204;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2005;
6205;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2006;18.0
6206;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2007;17.0
6207;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2008;0.0
6208;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2009;0.0
6209;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2010;0.0
6210;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2011;0.0
6211;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2012;0.0
6212;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2013;0.0
6213;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2014;0.0
6214;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2015;0.0
6215;HCR2: Gezondheidsbevord., multi sector;HF122: Verplichte premiegebonden verz.;2016;0.0
6216;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2005;110.0
6217;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2006;62.0
6218;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2007;66.0
6219;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2008;56.0
6220;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2009;57.0
6221;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2010;66.0
6222;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2011;62.0
6223;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2012;61.0
6224;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2013;58.0
6225;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2014;110.0
6226;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2015;104.0
6227;HCR2: Gezondheidsbevord., multi sector;Vrijwillige regelingen, eigen betalingen;2016;112.0
6228;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2005;110.0
6229;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2006;62.0
6230;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2007;66.0
6231;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2008;56.0
6232;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2009;57.0
6233;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2010;66.0
6234;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2011;62.0
6235;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2012;61.0
6236;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2013;58.0
6237;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2014;110.0
6238;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2015;104.0
6239;HCR2: Gezondheidsbevord., multi sector;HF2: Vrijwillige regelingen;2016;112.0
6240;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2005;6.0
6241;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
6242;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
6243;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
6244;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
6245;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
6246;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
6247;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
6248;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
6249;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
6250;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
6251;HCR2: Gezondheidsbevord., multi sector;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
6252;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2005;0.0
6253;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2006;0.0
6254;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2007;0.0
6255;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2008;0.0
6256;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2009;0.0
6257;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2010;0.0
6258;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2011;0.0
6259;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2012;0.0
6260;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2013;0.0
6261;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2014;0.0
6262;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2015;0.0
6263;HCR2: Gezondheidsbevord., multi sector;HF22: Financiering door IZW;2016;0.0
6264;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2005;103.0
6265;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2006;62.0
6266;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2007;66.0
6267;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2008;56.0
6268;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2009;57.0
6269;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2010;66.0
6270;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2011;62.0
6271;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2012;61.0
6272;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2013;58.0
6273;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2014;110.0
6274;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2015;104.0
6275;HCR2: Gezondheidsbevord., multi sector;HF23: Regelingen door ondernemingen;2016;112.0
6276;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2005;0.0
6277;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2006;0.0
6278;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2007;0.0
6279;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2008;0.0
6280;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2009;0.0
6281;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2010;0.0
6282;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2011;0.0
6283;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2012;0.0
6284;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2013;0.0
6285;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2014;0.0
6286;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2015;0.0
6287;HCR2: Gezondheidsbevord., multi sector;HF3: Eigen betalingen;2016;0.0
6288;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2005;1.0
6289;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2006;0.0
6290;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2007;0.0
6291;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2008;0.0
6292;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2009;0.0
6293;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2010;0.0
6294;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2011;0.0
6295;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2012;0.0
6296;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2013;0.0
6297;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2014;0.0
6298;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2015;0.0
6299;HCR2: Gezondheidsbevord., multi sector;"Buitenland; uitvoer";2016;0.0
6300;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2005;9900.0
6301;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2006;10251.0
6302;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2007;11579.0
6303;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2008;12232.0
6304;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2009;13431.0
6305;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2010;13885.0
6306;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2011;13706.0
6307;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2012;13634.0
6308;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2013;13084.0
6309;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2014;13035.0
6310;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2015;12518.0
6311;M1(HC): Overige zorg en welzijn;Totaal alle financieringsregelingen;2016;12827.0
6312;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2005;9899.0
6313;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2006;10249.0
6314;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2007;11577.0
6315;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2008;12232.0
6316;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2009;13431.0
6317;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2010;13885.0
6318;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2011;13706.0
6319;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2012;13634.0
6320;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2013;13084.0
6321;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2014;13035.0
6322;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2015;12518.0
6323;M1(HC): Overige zorg en welzijn;Totaal financiering van ingezetenen;2016;12827.0
6324;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2005;6134.0
6325;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2006;6521.0
6326;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2007;7581.0
6327;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2008;7659.0
6328;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2009;8415.0
6329;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2010;8701.0
6330;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2011;8270.0
6331;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2012;8323.0
6332;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2013;8159.0
6333;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2014;8384.0
6334;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2015;7911.0
6335;M1(HC): Overige zorg en welzijn;HF1: Publieke sector;2016;8075.0
6336;M1(HC): Overige zorg en welzijn;HF11: Overheid;2005;5728.0
6337;M1(HC): Overige zorg en welzijn;HF11: Overheid;2006;5849.0
6338;M1(HC): Overige zorg en welzijn;HF11: Overheid;2007;6820.0
6339;M1(HC): Overige zorg en welzijn;HF11: Overheid;2008;7193.0
6340;M1(HC): Overige zorg en welzijn;HF11: Overheid;2009;7910.0
6341;M1(HC): Overige zorg en welzijn;HF11: Overheid;2010;8180.0
6342;M1(HC): Overige zorg en welzijn;HF11: Overheid;2011;7866.0
6343;M1(HC): Overige zorg en welzijn;HF11: Overheid;2012;7888.0
6344;M1(HC): Overige zorg en welzijn;HF11: Overheid;2013;6754.0
6345;M1(HC): Overige zorg en welzijn;HF11: Overheid;2014;6867.0
6346;M1(HC): Overige zorg en welzijn;HF11: Overheid;2015;6573.0
6347;M1(HC): Overige zorg en welzijn;HF11: Overheid;2016;6733.0
6348;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2005;405.0
6349;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2006;671.0
6350;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2007;761.0
6351;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2008;466.0
6352;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2009;505.0
6353;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2010;521.0
6354;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2011;403.0
6355;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2012;436.0
6356;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2013;1405.0
6357;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2014;1516.0
6358;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2015;1337.0
6359;M1(HC): Overige zorg en welzijn;HF12: Verplichte premiegeb verzekeringen;2016;1342.0
6360;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2005;148.0
6361;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2006;290.0
6362;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2007;303.0
6363;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2008;322.0
6364;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2009;334.0
6365;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2010;347.0
6366;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2011;353.0
6367;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2012;385.0
6368;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2013;391.0
6369;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2014;390.0
6370;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2015;235.0
6371;M1(HC): Overige zorg en welzijn;HF121a: AWBZ, Wlz;2016;238.0
6372;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2005;257.0
6373;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2006;
6374;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2007;
6375;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2008;
6376;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2009;
6377;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2010;
6378;M1(HC): Overige zorg en welzijn;HF121b: Ziekenfonds;2011;
