ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
9433;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2018 december;3.3;81.1
9434;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2019 december;3.1;81.9
9435;Totaal mannen en vrouwen;Totaal;Twente (CR);Arnhem/Nijmegen (CR);2020 december;3.0;80.2
9436;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2014 december;0.3;119.5
9437;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2015 december;0.3;116.9
9438;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2016 december;0.3;117.4
9439;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2017 december;0.4;120.8
9440;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2018 december;0.4;121.8
9441;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2019 december;0.3;121.3
9442;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidwest-Gelderland (CR);2020 december;0.5;122.4
9443;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2014 december;2.8;119.7
9444;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2015 december;2.4;117.7
9445;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2016 december;2.2;116.2
9446;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2017 december;2.5;117.4
9447;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2018 december;2.3;117.0
9448;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2019 december;2.5;118.1
9449;Totaal mannen en vrouwen;Totaal;Twente (CR);Utrecht (CR);2020 december;2.9;116.7
9450;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2014 december;0.1;156.3
9451;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2015 december;0.1;158.6
9452;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2016 december;0.2;162.8
9453;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2017 december;0.1;171.5
9454;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2018 december;0.1;167.8
9455;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2019 december;0.1;167.3
9456;Totaal mannen en vrouwen;Totaal;Twente (CR);Kop van Noord-Holland (CR);2020 december;0.1;168.1
9457;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2014 december;0.1;173.5
9458;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2015 december;0.0;
9459;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2016 december;0.0;
9460;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2017 december;0.1;175.6
9461;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2018 december;0.1;175.7
9462;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2019 december;0.1;174.8
9463;Totaal mannen en vrouwen;Totaal;Twente (CR);Alkmaar en omgeving (CR);2020 december;0.1;173.8
9464;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2014 december;0.1;170.2
9465;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2015 december;0.1;168.9
9466;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2016 december;0.1;170.5
9467;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2017 december;0.0;
9468;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2018 december;0.0;
9469;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2019 december;0.0;
9470;Totaal mannen en vrouwen;Totaal;Twente (CR);IJmond (CR);2020 december;0.0;
9471;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2014 december;0.1;163.1
9472;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2015 december;0.1;163.9
9473;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2016 december;0.1;163.7
9474;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2017 december;0.1;162.7
9475;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2018 december;0.1;163.0
9476;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2019 december;0.1;164.6
9477;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Haarlem (CR);2020 december;0.1;163.4
9478;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2014 december;0.0;
9479;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2015 december;0.0;
9480;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2016 december;0.0;
9481;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2017 december;0.0;
9482;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2018 december;0.0;
9483;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2019 december;0.0;
9484;Totaal mannen en vrouwen;Totaal;Twente (CR);Zaanstreek (CR);2020 december;0.0;
9485;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2014 december;1.6;148.2
9486;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2015 december;2.1;148.1
9487;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2016 december;1.8;148.9
9488;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2017 december;1.8;149.1
9489;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2018 december;1.8;147.9
9490;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2019 december;1.8;147.6
9491;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Amsterdam (CR);2020 december;1.6;148.2
9492;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2014 december;0.3;120.1
9493;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2015 december;0.3;120.1
9494;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2016 december;0.3;121.0
9495;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2017 december;0.3;121.4
9496;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2018 december;0.3;120.6
9497;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2019 december;0.3;121.5
9498;Totaal mannen en vrouwen;Totaal;Twente (CR);Het Gooi en Vechtstreek (CR);2020 december;0.2;121.8
9499;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2014 december;0.2;173.3
9500;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2015 december;0.2;174.3
9501;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2016 december;0.2;172.1
9502;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2017 december;0.2;172.7
9503;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2018 december;0.2;173.1
9504;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2019 december;0.2;172.1
9505;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie Leiden en Bollenstreek (CR);2020 december;0.2;171.6
9506;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2014 december;0.5;177.5
9507;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2015 december;0.5;179.0
9508;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2016 december;0.4;178.1
9509;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2017 december;0.4;180.7
9510;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2018 december;0.7;177.4
9511;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2019 december;0.4;178.3
9512;Totaal mannen en vrouwen;Totaal;Twente (CR);Agglomeratie 's-Gravenhage (CR);2020 december;0.3;178.9
9513;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2014 december;0.1;191.2
9514;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2015 december;0.1;192.3
9515;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2016 december;0.1;191.5
9516;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2017 december;0.1;193.2
9517;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2018 december;0.1;191.9
9518;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2019 december;0.1;192.8
9519;Totaal mannen en vrouwen;Totaal;Twente (CR);Delft en Westland (CR);2020 december;0.1;194.4
9520;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2014 december;0.2;156.6
9521;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2015 december;0.2;156.4
9522;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2016 december;0.2;158.8
9523;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2017 december;0.2;156.8
9524;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2018 december;0.3;157.4
9525;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2019 december;0.3;156.6
9526;Totaal mannen en vrouwen;Totaal;Twente (CR);Oost-Zuid-Holland (CR);2020 december;0.3;155.4
9527;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2014 december;0.8;179.6
9528;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2015 december;0.8;179.7
9529;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2016 december;0.9;178.9
9530;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2017 december;0.9;178.3
9531;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2018 december;0.8;178.9
9532;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2019 december;0.8;179.9
9533;Totaal mannen en vrouwen;Totaal;Twente (CR);Groot-Rijnmond (CR);2020 december;0.8;179.0
9534;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2014 december;0.2;163.6
9535;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2015 december;0.3;163.6
9536;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2016 december;0.2;164.3
9537;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2017 december;0.2;161.1
9538;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2018 december;0.3;163.4
9539;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2019 december;0.3;160.8
9540;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Zuid-Holland (CR);2020 december;0.3;161.3
9541;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2014 december;0.0;
9542;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2015 december;0.0;
9543;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2016 december;0.0;
9544;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2017 december;0.0;
9545;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2018 december;0.0;
9546;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2019 december;0.0;
9547;Totaal mannen en vrouwen;Totaal;Twente (CR);Zeeuwsch-Vlaanderen (CR);2020 december;0.0;
9548;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2014 december;0.0;
9549;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2015 december;0.0;
9550;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2016 december;0.0;
9551;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2017 december;0.0;
9552;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2018 december;0.0;
9553;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2019 december;0.0;
9554;Totaal mannen en vrouwen;Totaal;Twente (CR);Overig Zeeland (CR);2020 december;0.1;249.6
9555;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2014 december;0.5;186.2
9556;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2015 december;0.6;185.3
9557;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2016 december;0.6;186.3
9558;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2017 december;0.7;187.2
9559;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2018 december;0.8;185.6
9560;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2019 december;0.7;183.8
9561;Totaal mannen en vrouwen;Totaal;Twente (CR);West-Noord-Brabant (CR);2020 december;0.5;184.9
9562;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2014 december;0.4;160.6
9563;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2015 december;0.4;160.5
9564;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2016 december;0.4;160.2
9565;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2017 december;0.3;157.8
9566;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2018 december;0.4;159.3
9567;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2019 december;0.4;157.8
9568;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Noord-Brabant (CR);2020 december;0.2;157.5
9569;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2014 december;0.4;127.3
9570;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2015 december;0.5;129.7
9571;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2016 december;0.5;130.1
9572;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2017 december;0.5;129.5
9573;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2018 december;0.4;128.6
9574;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2019 december;0.5;130.2
9575;Totaal mannen en vrouwen;Totaal;Twente (CR);Noordoost-Noord-Brabant (CR);2020 december;0.6;130.0
9576;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2014 december;0.7;151.3
9577;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2015 december;0.8;149.8
9578;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2016 december;1.0;151.7
9579;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2017 december;1.0;151.3
9580;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2018 december;1.0;152.2
9581;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2019 december;0.8;153.7
9582;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuidoost-Noord-Brabant (CR);2020 december;0.9;153.9
9583;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2014 december;0.3;143.5
9584;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2015 december;0.2;140.9
9585;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2016 december;0.3;147.0
9586;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2017 december;0.2;145.4
9587;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2018 december;0.3;142.3
9588;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2019 december;0.2;141.6
9589;Totaal mannen en vrouwen;Totaal;Twente (CR);Noord-Limburg (CR);2020 december;0.2;143.6
9590;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2014 december;0.1;172.4
9591;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2015 december;0.1;178.9
9592;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2016 december;0.1;175.0
9593;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2017 december;0.2;174.2
9594;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2018 december;0.2;177.0
9595;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2019 december;0.2;175.3
9596;Totaal mannen en vrouwen;Totaal;Twente (CR);Midden-Limburg (CR);2020 december;0.2;178.7
9597;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2014 december;0.5;217.7
9598;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2015 december;0.5;214.5
9599;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2016 december;0.6;213.3
9600;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2017 december;0.3;216.5
9601;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2018 december;0.5;212.1
9602;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2019 december;0.5;212.7
9603;Totaal mannen en vrouwen;Totaal;Twente (CR);Zuid-Limburg (CR);2020 december;0.4;211.3
9604;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2014 december;5.5;110.3
9605;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2015 december;4.7;111.3
9606;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2016 december;5.1;112.7
9607;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2017 december;4.1;108.8
9608;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2018 december;3.3;106.9
9609;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2019 december;4.3;111.1
9610;Totaal mannen en vrouwen;Totaal;Twente (CR);Flevoland (CR);2020 december;5.4;110.3
9611;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2014 december;275.9;21.9
9612;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2015 december;279.0;22.0
9613;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2016 december;283.4;21.5
9614;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2017 december;290.4;21.1
9615;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2018 december;297.9;21.1
9616;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2019 december;302.6;20.7
9617;Totaal mannen en vrouwen;Totaal;Twente (CR);Nederland, Buitenland, Niet in te delen;2020 december;299.8;20.6
9618;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2014 december;0.3;
9619;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2015 december;0.3;
9620;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2016 december;0.3;
9621;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2017 december;0.3;
9622;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2018 december;0.3;
9623;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2019 december;0.3;
9624;Totaal mannen en vrouwen;Totaal;Twente (CR);"Nederland; niet in te delen";2020 december;0.3;
9625;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2014 december;299.3;24.5
9626;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2015 december;302.9;24.5
9627;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2016 december;307.8;24.1
9628;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2017 december;316.7;23.5
9629;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2018 december;325.3;23.5
9630;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2019 december;331.8;23.1
9631;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Nederland;2020 december;329.5;23.6
9632;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2014 december;0.8;145.5
9633;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2015 december;0.5;135.3
9634;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2016 december;0.5;136.4
9635;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2017 december;0.4;130.6
9636;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2018 december;0.4;134.0
9637;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2019 december;0.4;135.8
9638;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Groningen (PV);2020 december;0.5;137.7
9639;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2014 december;1.2;113.8
9640;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2015 december;1.0;114.3
9641;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2016 december;0.8;114.5
9642;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2017 december;0.7;102.6
9643;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2018 december;0.7;101.9
9644;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2019 december;0.9;108.0
9645;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Fryslân (PV);2020 december;0.9;108.8
9646;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2014 december;0.8;81.8
9647;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2015 december;1.2;81.6
9648;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2016 december;1.2;79.9
9649;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2017 december;2.0;84.5
9650;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2018 december;1.2;75.7
9651;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2019 december;1.2;76.7
9652;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Drenthe (PV);2020 december;1.3;82.1
9653;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Overijssel (PV);2014 december;18.5;31.3
9654;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Overijssel (PV);2015 december;18.7;30.3
9655;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Overijssel (PV);2016 december;20.1;31.8
9656;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Overijssel (PV);2017 december;21.0;30.7
9657;Totaal mannen en vrouwen;Totaal;Veluwe (CR);Overijssel (PV);2018 december;20.5;30.6
