ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Persoonskenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
9715;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;Overige niet-westerse allochtonen;2009/'10;1470.0;1430.0;0.0;40.0;40.0;110.0;270.0;1050.0;40.0;90.0;260.0;1050.0;0.0;0.0;0.0;0.0;;20.0;10.0;
9716;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;7;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9717;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;7;2007/'08;;;0.0;0.0;;0.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9718;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;7;2008/'09;;;0.0;;0.0;;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9719;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Totaal;7;2009/'10;;;0.0;0.0;0.0;;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9720;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;0;2006/'07;36610.0;35200.0;20.0;1390.0;240.0;2300.0;7150.0;26930.0;210.0;1510.0;6770.0;26720.0;0.0;;;;30.0;790.0;370.0;210.0
9721;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;0;2007/'08;36350.0;34660.0;;1690.0;170.0;2420.0;7220.0;26540.0;130.0;1440.0;6760.0;26320.0;0.0;0.0;;;30.0;980.0;450.0;220.0
9722;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;0;2008/'09;36970.0;35070.0;;1900.0;80.0;2570.0;7620.0;26710.0;40.0;1440.0;7100.0;26490.0;0.0;0.0;;;40.0;1130.0;520.0;220.0
9723;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;0;2009/'10;36650.0;35110.0;;1530.0;80.0;2360.0;7800.0;26410.0;60.0;1510.0;7310.0;26230.0;0.0;;;;30.0;840.0;480.0;180.0
9724;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;15 jaar of jonger;2006/'07;70.0;60.0;0.0;;0.0;;20.0;40.0;0.0;;20.0;40.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
9725;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;15 jaar of jonger;2007/'08;30.0;30.0;0.0;0.0;0.0;0.0;;30.0;0.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9726;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;15 jaar of jonger;2008/'09;30.0;30.0;0.0;0.0;0.0;0.0;;30.0;0.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9727;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;15 jaar of jonger;2009/'10;40.0;40.0;0.0;0.0;0.0;0.0;;30.0;0.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9728;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;16 jaar;2006/'07;18620.0;18000.0;;610.0;110.0;1080.0;3690.0;13730.0;100.0;750.0;3510.0;13650.0;0.0;0.0;;;10.0;340.0;180.0;80.0
9729;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;16 jaar;2007/'08;18100.0;17360.0;;740.0;80.0;1080.0;3670.0;13260.0;70.0;650.0;3450.0;13200.0;0.0;0.0;0.0;;20.0;440.0;210.0;70.0
9730;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;16 jaar;2008/'09;18140.0;17380.0;0.0;760.0;30.0;1150.0;3730.0;13230.0;20.0;690.0;3520.0;13160.0;0.0;0.0;0.0;0.0;10.0;470.0;210.0;70.0
9731;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;16 jaar;2009/'10;17910.0;17250.0;;660.0;40.0;1060.0;3740.0;13070.0;30.0;680.0;3540.0;13010.0;0.0;0.0;;;10.0;380.0;210.0;60.0
9732;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;17 jaar;2006/'07;14990.0;14350.0;;640.0;110.0;1020.0;2850.0;11010.0;100.0;640.0;2700.0;10910.0;0.0;;;;10.0;370.0;150.0;100.0
9733;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;17 jaar;2007/'08;15470.0;14690.0;;770.0;80.0;1150.0;2980.0;11270.0;60.0;700.0;2790.0;11140.0;0.0;0.0;;;20.0;440.0;190.0;130.0
9734;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;17 jaar;2008/'09;15800.0;14880.0;;920.0;40.0;1190.0;3250.0;11320.0;20.0;650.0;3000.0;11210.0;0.0;0.0;;;20.0;540.0;250.0;120.0
9735;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;17 jaar;2009/'10;15760.0;15070.0;;680.0;40.0;1080.0;3410.0;11230.0;20.0;730.0;3180.0;11150.0;0.0;;;0.0;20.0;360.0;230.0;80.0
9736;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;18 jaar;2006/'07;2780.0;2630.0;;140.0;10.0;190.0;550.0;2030.0;10.0;110.0;510.0;2000.0;0.0;;;;;80.0;30.0;20.0
9737;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;18 jaar;2007/'08;2610.0;2440.0;;170.0;;190.0;550.0;1870.0;;90.0;490.0;1850.0;0.0;0.0;;;0.0;100.0;50.0;20.0
9738;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;18 jaar;2008/'09;2860.0;2650.0;0.0;210.0;;210.0;610.0;2030.0;;100.0;560.0;2000.0;0.0;0.0;0.0;0.0;;120.0;60.0;30.0
9739;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;18 jaar;2009/'10;2840.0;2660.0;;180.0;;210.0;620.0;2000.0;;110.0;580.0;1970.0;0.0;0.0;;0.0;;100.0;40.0;30.0
9740;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;19 jaar;2006/'07;150.0;140.0;;;0.0;;40.0;100.0;0.0;;30.0;100.0;0.0;0.0;;0.0;0.0;;;0.0
9741;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;19 jaar;2007/'08;140.0;130.0;0.0;;0.0;;20.0;110.0;0.0;;20.0;110.0;0.0;0.0;0.0;0.0;0.0;;;0.0
9742;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;19 jaar;2008/'09;120.0;110.0;0.0;;0.0;;20.0;90.0;0.0;;20.0;90.0;0.0;0.0;0.0;0.0;0.0;;;0.0
9743;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;19 jaar;2009/'10;100.0;90.0;;;0.0;;20.0;70.0;0.0;;20.0;70.0;0.0;0.0;;0.0;0.0;;;
9744;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;20 jaar;2006/'07;10.0;10.0;0.0;0.0;0.0;;;10.0;0.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9745;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;20 jaar;2007/'08;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9746;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;20 jaar;2008/'09;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9747;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;20 jaar;2009/'10;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9748;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;21 jaar;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9749;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;21 jaar;2007/'08;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9750;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;21 jaar;2008/'09;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9751;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;21 jaar;2009/'10;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9752;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;22 jaar;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9753;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;22 jaar;2007/'08;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9754;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;22 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9755;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;22 jaar;2009/'10;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9756;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;23 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9757;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;23 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9758;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;23 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9759;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;23 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9760;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;24 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9761;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;24 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9762;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;24 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9763;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;24 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9764;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;1;2006/'07;36600.0;35190.0;20.0;1390.0;240.0;2300.0;7150.0;26910.0;210.0;1510.0;6770.0;26700.0;0.0;;;;30.0;790.0;370.0;210.0
9765;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;1;2007/'08;36350.0;34650.0;;1690.0;170.0;2420.0;7220.0;26540.0;130.0;1440.0;6760.0;26320.0;0.0;0.0;;;30.0;980.0;450.0;220.0
9766;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;1;2008/'09;36960.0;35060.0;;1900.0;80.0;2570.0;7610.0;26700.0;40.0;1440.0;7100.0;26480.0;0.0;0.0;;;40.0;1130.0;520.0;220.0
9767;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;1;2009/'10;36640.0;35100.0;;1530.0;80.0;2360.0;7800.0;26400.0;60.0;1510.0;7310.0;26220.0;0.0;;;;30.0;840.0;480.0;180.0
9768;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;2;2006/'07;20.0;20.0;0.0;0.0;0.0;;;10.0;0.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9769;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;2;2007/'08;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9770;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;2;2008/'09;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9771;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;2;2009/'10;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9772;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;3;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9773;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;3;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9774;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;3;2008/'09;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9775;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;3;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9776;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;25 tot 30 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9777;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;25 tot 30 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9778;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;25 tot 30 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9779;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;25 tot 30 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9780;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;30 tot 35 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9781;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;30 tot 35 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9782;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;30 tot 35 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9783;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;30 tot 35 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9784;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;35 tot 40 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9785;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;35 tot 40 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9786;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;35 tot 40 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9787;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;35 tot 40 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9788;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;40 tot 45 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9789;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;40 tot 45 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9790;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;40 tot 45 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9791;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;40 tot 45 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9792;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;45 tot 50 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9793;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;45 tot 50 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9794;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;45 tot 50 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9795;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;45 tot 50 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9796;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;50 jaar of ouder;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9797;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;50 jaar of ouder;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9798;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;50 jaar of ouder;2008/'09;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9799;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;50 jaar of ouder;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9800;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Autochtonen;2006/'07;30260.0;28950.0;10.0;1300.0;220.0;2090.0;5910.0;22040.0;190.0;1350.0;5560.0;21850.0;0.0;;;;30.0;730.0;350.0;190.0
9801;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Autochtonen;2007/'08;30100.0;28520.0;;1570.0;150.0;2220.0;6050.0;21690.0;120.0;1290.0;5620.0;21490.0;0.0;0.0;;;30.0;930.0;420.0;190.0
9802;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Autochtonen;2008/'09;30570.0;28810.0;;1760.0;70.0;2330.0;6420.0;21750.0;40.0;1290.0;5940.0;21540.0;0.0;0.0;;;40.0;1040.0;480.0;200.0
9803;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Autochtonen;2009/'10;30130.0;28700.0;;1420.0;70.0;2130.0;6530.0;21400.0;50.0;1340.0;6070.0;21240.0;0.0;;;;30.0;790.0;460.0;150.0
9804;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Allochtonen;2006/'07;6340.0;6240.0;;100.0;20.0;210.0;1240.0;4880.0;20.0;150.0;1210.0;4860.0;0.0;;;;;60.0;20.0;20.0
9805;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Allochtonen;2007/'08;6250.0;6130.0;;110.0;10.0;210.0;1180.0;4860.0;10.0;150.0;1140.0;4830.0;0.0;0.0;;;;60.0;30.0;20.0
9806;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Allochtonen;2008/'09;6390.0;6250.0;0.0;140.0;;230.0;1200.0;4950.0;;150.0;1160.0;4940.0;0.0;0.0;0.0;0.0;0.0;90.0;40.0;10.0
9807;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Allochtonen;2009/'10;6520.0;6410.0;;110.0;10.0;230.0;1270.0;5010.0;10.0;170.0;1240.0;4980.0;0.0;;;0.0;;60.0;30.0;20.0
9808;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Westerse allochtonen;2006/'07;1980.0;1910.0;;70.0;10.0;100.0;410.0;1460.0;10.0;60.0;390.0;1450.0;0.0;;0.0;;;40.0;20.0;10.0
9809;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Westerse allochtonen;2007/'08;1960.0;1910.0;;50.0;;100.0;400.0;1450.0;;70.0;390.0;1440.0;0.0;0.0;;;0.0;30.0;10.0;10.0
9810;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Westerse allochtonen;2008/'09;1940.0;1860.0;0.0;80.0;;120.0;390.0;1430.0;;70.0;370.0;1420.0;0.0;0.0;0.0;0.0;0.0;50.0;20.0;10.0
9811;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Westerse allochtonen;2009/'10;1930.0;1870.0;;60.0;;120.0;410.0;1400.0;;80.0;390.0;1390.0;0.0;;;0.0;;30.0;20.0;
9812;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Niet-westerse allochtonen;2006/'07;4360.0;4330.0;;30.0;;110.0;830.0;3420.0;;90.0;820.0;3410.0;0.0;;;;0.0;20.0;;
9813;Mannen en vrouwen;0;Vmbo gemengde en theoretische leerweg;Diploma voortgezet onderwijs;Niet-westerse allochtonen;2007/'08;4290.0;4230.0;;60.0;;100.0;770.0;3410.0;;80.0;750.0;3390.0;0.0;0.0;;0.0;;30.0;20.0;10.0
