ID;SBI93;Perioden;k_0mzet_1;Prijs_2;Volume_3;k_0mzet_4;Prijs_5;Volume_6
4886;5248.9 Caravans;1994 2e kwartaal;;;;;;
4887;5248.9 Caravans;1994 juli;;;;;;
4888;5248.9 Caravans;1994 augustus;;;;;;
4889;5248.9 Caravans;1994 september;;;;;;
4890;5248.9 Caravans;1994 3e kwartaal;;;;;;
4891;5248.9 Caravans;1994 oktober;;;;;;
4892;5248.9 Caravans;1994 november;;;;;;
4893;5248.9 Caravans;1994 december;;;;;;
4894;5248.9 Caravans;1994 4e kwartaal;;;;;;
4895;5248.9 Caravans;1994;;;;;;
4896;5248.9 Caravans;1995 januari;;;;;;
4897;5248.9 Caravans;1995 februari;;;;;;
4898;5248.9 Caravans;1995 maart;;;;;;
4899;5248.9 Caravans;1995 1e kwartaal;;;;;;
4900;5248.9 Caravans;1995 april;;;;;;
4901;5248.9 Caravans;1995 mei;;;;;;
4902;5248.9 Caravans;1995 juni;;;;;;
4903;5248.9 Caravans;1995 2e kwartaal;;;;;;
4904;5248.9 Caravans;1995 juli;;;;;;
4905;5248.9 Caravans;1995 augustus;;;;;;
4906;5248.9 Caravans;1995 september;;;;;;
4907;5248.9 Caravans;1995 3e kwartaal;;;;;;
4908;5248.9 Caravans;1995 oktober;;;;;;
4909;5248.9 Caravans;1995 november;;;;;;
4910;5248.9 Caravans;1995 december;;;;;;
4911;5248.9 Caravans;1995 4e kwartaal;;;;;;
4912;5248.9 Caravans;1995;;;;;;
4913;5248.9 Caravans;1996 januari;;;;;;
4914;5248.9 Caravans;1996 februari;;;;;;
4915;5248.9 Caravans;1996 maart;;;;;;
4916;5248.9 Caravans;1996 1e kwartaal;;;;;;
4917;5248.9 Caravans;1996 april;;;;;;
4918;5248.9 Caravans;1996 mei;;;;;;
4919;5248.9 Caravans;1996 juni;;;;;;
4920;5248.9 Caravans;1996 2e kwartaal;;;;;;
4921;5248.9 Caravans;1996 juli;;;;;;
4922;5248.9 Caravans;1996 augustus;;;;;;
4923;5248.9 Caravans;1996 september;;;;;;
4924;5248.9 Caravans;1996 3e kwartaal;;;;;;
4925;5248.9 Caravans;1996 oktober;;;;;;
4926;5248.9 Caravans;1996 november;;;;;;
4927;5248.9 Caravans;1996 december;;;;;;
4928;5248.9 Caravans;1996 4e kwartaal;;;;;;
4929;5248.9 Caravans;1996;;;;;;
4930;5248.9 Caravans;1997 januari;;;;;;
4931;5248.9 Caravans;1997 februari;;;;;;
4932;5248.9 Caravans;1997 maart;;;;;;
4933;5248.9 Caravans;1997 1e kwartaal;;;;;;
4934;5248.9 Caravans;1997 april;;;;;;
4935;5248.9 Caravans;1997 mei;;;;;;
4936;5248.9 Caravans;1997 juni;;;;;;
4937;5248.9 Caravans;1997 2e kwartaal;;;;;;
4938;5248.9 Caravans;1997 juli;;;;;;
4939;5248.9 Caravans;1997 augustus;;;;;;
4940;5248.9 Caravans;1997 september;;;;;;
4941;5248.9 Caravans;1997 3e kwartaal;;;;;;
4942;5248.9 Caravans;1997 oktober;;;;;;
4943;5248.9 Caravans;1997 november;;;;;;
4944;5248.9 Caravans;1997 december;;;;;;
4945;5248.9 Caravans;1997 4e kwartaal;;;;;;
4946;5248.9 Caravans;1997;;;;;;
4947;5248.9 Caravans;1998 januari;;;;;;
4948;5248.9 Caravans;1998 februari;;;;;;
4949;5248.9 Caravans;1998 maart;;;;;;
4950;5248.9 Caravans;1998 1e kwartaal;85.0;106.0;80.0;5.1;3.5;1.5
4951;5248.9 Caravans;1998 april;;;;;;
4952;5248.9 Caravans;1998 mei;;;;;;
4953;5248.9 Caravans;1998 juni;;;;;;
4954;5248.9 Caravans;1998 2e kwartaal;191.0;106.0;181.0;14.8;3.5;10.9
4955;5248.9 Caravans;1998 juli;;;;;;
4956;5248.9 Caravans;1998 augustus;;;;;;
4957;5248.9 Caravans;1998 september;;;;;;
4958;5248.9 Caravans;1998 3e kwartaal;138.0;107.0;130.0;21.0;3.4;17.0
4959;5248.9 Caravans;1998 oktober;;;;;;
4960;5248.9 Caravans;1998 november;;;;;;
4961;5248.9 Caravans;1998 december;;;;;;
4962;5248.9 Caravans;1998 4e kwartaal;63.0;108.0;58.0;1.9;3.3;-1.4
4963;5248.9 Caravans;1998;119.0;107.0;112.0;12.7;3.4;9.0
4964;5248.9 Caravans;1999 januari;;;;;;
4965;5248.9 Caravans;1999 februari;;;;;;
4966;5248.9 Caravans;1999 maart;;;;;;
4967;5248.9 Caravans;1999 1e kwartaal;108.0;107.0;101.0;27.9;1.2;26.4
4968;5248.9 Caravans;1999 april;;;;;;
4969;5248.9 Caravans;1999 mei;;;;;;
4970;5248.9 Caravans;1999 juni;;;;;;
4971;5248.9 Caravans;1999 2e kwartaal;251.0;107.0;234.0;31.2;1.2;29.6
4972;5248.9 Caravans;1999 juli;;;;;;
4973;5248.9 Caravans;1999 augustus;;;;;;
4974;5248.9 Caravans;1999 september;;;;;;
4975;5248.9 Caravans;1999 3e kwartaal;153.0;108.0;142.0;10.5;1.0;9.3
4976;5248.9 Caravans;1999 oktober;;;;;;
4977;5248.9 Caravans;1999 november;;;;;;
4978;5248.9 Caravans;1999 december;;;;;;
4979;5248.9 Caravans;1999 4e kwartaal;75.0;109.0;69.0;18.5;0.5;17.9
4980;5248.9 Caravans;1999;147.0;108.0;136.0;22.9;1.0;21.7
4981;5248.9 Caravans;2000 januari;73.0;109.0;67.0;9.2;2.1;6.9
4982;5248.9 Caravans;2000 februari;117.0;109.0;107.0;33.0;2.1;30.2
4983;5248.9 Caravans;2000 maart;203.0;109.0;185.0;19.4;2.1;16.9
4984;5248.9 Caravans;2000 1e kwartaal;131.0;109.0;120.0;21.0;2.1;18.4
4985;5248.9 Caravans;2000 april;260.0;109.0;238.0;4.0;2.2;1.8
4986;5248.9 Caravans;2000 mei;269.0;110.0;246.0;6.6;2.2;4.2
4987;5248.9 Caravans;2000 juni;227.0;110.0;207.0;-9.2;2.3;-11.2
4988;5248.9 Caravans;2000 2e kwartaal;252.0;110.0;230.0;0.5;2.3;-1.7
4989;5248.9 Caravans;2000 juli;232.0;110.0;212.0;0.8;2.3;-1.5
4990;5248.9 Caravans;2000 augustus;126.0;110.0;115.0;15.8;2.3;13.3
4991;5248.9 Caravans;2000 september;116.0;113.0;103.0;-2.4;3.8;-5.9
4992;5248.9 Caravans;2000 3e kwartaal;158.0;111.0;143.0;3.5;2.8;0.7
4993;5248.9 Caravans;2000 oktober;93.0;113.0;82.0;15.1;3.8;10.9
4994;5248.9 Caravans;2000 november;91.0;113.0;80.0;20.0;3.8;15.6
4995;5248.9 Caravans;2000 december;147.0;113.0;130.0;118.1;3.8;110.2
4996;5248.9 Caravans;2000 4e kwartaal;110.0;113.0;98.0;47.7;3.8;42.4
4997;5248.9 Caravans;2000;163.0;111.0;147.0;11.1;2.7;8.1
4998;5249.1 Bloemen en planten;1994 januari;;;;;;
4999;5249.1 Bloemen en planten;1994 februari;;;;;;
5000;5249.1 Bloemen en planten;1994 maart;;;;;;
5001;5249.1 Bloemen en planten;1994 1e kwartaal;;;;;;
5002;5249.1 Bloemen en planten;1994 april;;;;;;
5003;5249.1 Bloemen en planten;1994 mei;;;;;;
5004;5249.1 Bloemen en planten;1994 juni;;;;;;
5005;5249.1 Bloemen en planten;1994 2e kwartaal;;;;;;
5006;5249.1 Bloemen en planten;1994 juli;;;;;;
5007;5249.1 Bloemen en planten;1994 augustus;;;;;;
5008;5249.1 Bloemen en planten;1994 september;;;;;;
5009;5249.1 Bloemen en planten;1994 3e kwartaal;;;;;;
5010;5249.1 Bloemen en planten;1994 oktober;;;;;;
5011;5249.1 Bloemen en planten;1994 november;;;;;;
5012;5249.1 Bloemen en planten;1994 december;;;;;;
5013;5249.1 Bloemen en planten;1994 4e kwartaal;;;;;;
5014;5249.1 Bloemen en planten;1994;;;;;;
5015;5249.1 Bloemen en planten;1995 januari;;;;;;
5016;5249.1 Bloemen en planten;1995 februari;;;;;;
5017;5249.1 Bloemen en planten;1995 maart;;;;;;
5018;5249.1 Bloemen en planten;1995 1e kwartaal;;;;;;
5019;5249.1 Bloemen en planten;1995 april;;;;;;
5020;5249.1 Bloemen en planten;1995 mei;;;;;;
5021;5249.1 Bloemen en planten;1995 juni;;;;;;
5022;5249.1 Bloemen en planten;1995 2e kwartaal;;;;;;
5023;5249.1 Bloemen en planten;1995 juli;;;;;;
5024;5249.1 Bloemen en planten;1995 augustus;;;;;;
5025;5249.1 Bloemen en planten;1995 september;;;;;;
5026;5249.1 Bloemen en planten;1995 3e kwartaal;;;;;;
5027;5249.1 Bloemen en planten;1995 oktober;;;;;;
5028;5249.1 Bloemen en planten;1995 november;;;;;;
5029;5249.1 Bloemen en planten;1995 december;;;;;;
5030;5249.1 Bloemen en planten;1995 4e kwartaal;;;;;;
5031;5249.1 Bloemen en planten;1995;;;;;;
5032;5249.1 Bloemen en planten;1996 januari;;;;;;
5033;5249.1 Bloemen en planten;1996 februari;;;;;;
5034;5249.1 Bloemen en planten;1996 maart;;;;;;
5035;5249.1 Bloemen en planten;1996 1e kwartaal;;;;;;
5036;5249.1 Bloemen en planten;1996 april;;;;;;
5037;5249.1 Bloemen en planten;1996 mei;;;;;;
5038;5249.1 Bloemen en planten;1996 juni;;;;;;
5039;5249.1 Bloemen en planten;1996 2e kwartaal;;;;;;
5040;5249.1 Bloemen en planten;1996 juli;;;;;;
5041;5249.1 Bloemen en planten;1996 augustus;;;;;;
5042;5249.1 Bloemen en planten;1996 september;;;;;;
5043;5249.1 Bloemen en planten;1996 3e kwartaal;;;;;;
5044;5249.1 Bloemen en planten;1996 oktober;;;;;;
5045;5249.1 Bloemen en planten;1996 november;;;;;;
5046;5249.1 Bloemen en planten;1996 december;;;;;;
5047;5249.1 Bloemen en planten;1996 4e kwartaal;;;;;;
5048;5249.1 Bloemen en planten;1996;;;;;;
5049;5249.1 Bloemen en planten;1997 januari;;;;;;
5050;5249.1 Bloemen en planten;1997 februari;;;;;;
5051;5249.1 Bloemen en planten;1997 maart;;;;;;
5052;5249.1 Bloemen en planten;1997 1e kwartaal;;;;;;
5053;5249.1 Bloemen en planten;1997 april;;;;;;
5054;5249.1 Bloemen en planten;1997 mei;;;;;;
5055;5249.1 Bloemen en planten;1997 juni;;;;;;
5056;5249.1 Bloemen en planten;1997 2e kwartaal;;;;;;
5057;5249.1 Bloemen en planten;1997 juli;;;;;;
5058;5249.1 Bloemen en planten;1997 augustus;;;;;;
5059;5249.1 Bloemen en planten;1997 september;;;;;;
5060;5249.1 Bloemen en planten;1997 3e kwartaal;;;;;;
5061;5249.1 Bloemen en planten;1997 oktober;;;;;;
5062;5249.1 Bloemen en planten;1997 november;;;;;;
5063;5249.1 Bloemen en planten;1997 december;;;;;;
5064;5249.1 Bloemen en planten;1997 4e kwartaal;;;;;;
5065;5249.1 Bloemen en planten;1997;;;;;;
5066;5249.1 Bloemen en planten;1998 januari;;;;;;
5067;5249.1 Bloemen en planten;1998 februari;;;;;;
5068;5249.1 Bloemen en planten;1998 maart;;;;;;
5069;5249.1 Bloemen en planten;1998 1e kwartaal;119.0;107.0;111.0;8.6;3.4;5.1
5070;5249.1 Bloemen en planten;1998 april;;;;;;
5071;5249.1 Bloemen en planten;1998 mei;;;;;;
5072;5249.1 Bloemen en planten;1998 juni;;;;;;
5073;5249.1 Bloemen en planten;1998 2e kwartaal;135.0;105.0;128.0;9.4;3.1;6.1
5074;5249.1 Bloemen en planten;1998 juli;;;;;;
5075;5249.1 Bloemen en planten;1998 augustus;;;;;;
5076;5249.1 Bloemen en planten;1998 september;;;;;;
5077;5249.1 Bloemen en planten;1998 3e kwartaal;109.0;102.0;106.0;9.8;3.8;5.8
5078;5249.1 Bloemen en planten;1998 oktober;;;;;;
5079;5249.1 Bloemen en planten;1998 november;;;;;;
5080;5249.1 Bloemen en planten;1998 december;;;;;;
5081;5249.1 Bloemen en planten;1998 4e kwartaal;133.0;106.0;125.0;10.7;2.2;8.3
5082;5249.1 Bloemen en planten;1998;124.0;105.0;118.0;9.7;3.1;6.3
5083;5249.1 Bloemen en planten;1999 januari;;;;;;
5084;5249.1 Bloemen en planten;1999 februari;;;;;;
5085;5249.1 Bloemen en planten;1999 maart;;;;;;
5086;5249.1 Bloemen en planten;1999 1e kwartaal;128.0;104.0;123.0;7.4;3.4;3.9
5087;5249.1 Bloemen en planten;1999 april;;;;;;
5088;5249.1 Bloemen en planten;1999 mei;;;;;;
5089;5249.1 Bloemen en planten;1999 juni;;;;;;
5090;5249.1 Bloemen en planten;1999 2e kwartaal;148.0;102.0;145.0;9.2;3.1;5.9
5091;5249.1 Bloemen en planten;1999 juli;;;;;;
5092;5249.1 Bloemen en planten;1999 augustus;;;;;;
5093;5249.1 Bloemen en planten;1999 september;;;;;;
5094;5249.1 Bloemen en planten;1999 3e kwartaal;116.0;99.0;117.0;5.7;3.8;1.8
5095;5249.1 Bloemen en planten;1999 oktober;;;;;;
5096;5249.1 Bloemen en planten;1999 november;;;;;;
5097;5249.1 Bloemen en planten;1999 december;;;;;;
5098;5249.1 Bloemen en planten;1999 4e kwartaal;140.0;104.0;135.0;4.8;2.2;2.6
5099;5249.1 Bloemen en planten;1999;133.0;102.0;130.0;6.8;3.1;3.6
5100;5249.1 Bloemen en planten;2000 januari;;;;;;
5101;5249.1 Bloemen en planten;2000 februari;;;;;;
5102;5249.1 Bloemen en planten;2000 maart;;;;;;
5103;5249.1 Bloemen en planten;2000 1e kwartaal;135.0;112.0;120.0;5.4;2.9;2.5
5104;5249.1 Bloemen en planten;2000 april;;;;;;
5105;5249.1 Bloemen en planten;2000 mei;;;;;;
5106;5249.1 Bloemen en planten;2000 juni;;;;;;
5107;5249.1 Bloemen en planten;2000 2e kwartaal;150.0;111.0;135.0;1.3;3.0;-1.7
5108;5249.1 Bloemen en planten;2000 juli;;;;;;
5109;5249.1 Bloemen en planten;2000 augustus;;;;;;
5110;5249.1 Bloemen en planten;2000 september;;;;;;
5111;5249.1 Bloemen en planten;2000 3e kwartaal;123.0;109.0;113.0;6.8;3.0;3.6
5112;5249.1 Bloemen en planten;2000 oktober;;;;;;
5113;5249.1 Bloemen en planten;2000 november;;;;;;
5114;5249.1 Bloemen en planten;2000 december;;;;;;
5115;5249.1 Bloemen en planten;2000 4e kwartaal;147.0;113.0;129.0;5.1;4.9;0.1
5116;5249.1 Bloemen en planten;2000;139.0;111.0;125.0;4.5;3.5;1.0
5117;5249.2 Tuincentra;1994 januari;;;;;;
5118;5249.2 Tuincentra;1994 februari;;;;;;
5119;5249.2 Tuincentra;1994 maart;;;;;;
5120;5249.2 Tuincentra;1994 1e kwartaal;;;;;;
5121;5249.2 Tuincentra;1994 april;;;;;;
5122;5249.2 Tuincentra;1994 mei;;;;;;
5123;5249.2 Tuincentra;1994 juni;;;;;;
5124;5249.2 Tuincentra;1994 2e kwartaal;;;;;;
5125;5249.2 Tuincentra;1994 juli;;;;;;
5126;5249.2 Tuincentra;1994 augustus;;;;;;
5127;5249.2 Tuincentra;1994 september;;;;;;
5128;5249.2 Tuincentra;1994 3e kwartaal;;;;;;
5129;5249.2 Tuincentra;1994 oktober;;;;;;
5130;5249.2 Tuincentra;1994 november;;;;;;
5131;5249.2 Tuincentra;1994 december;;;;;;
5132;5249.2 Tuincentra;1994 4e kwartaal;;;;;;
5133;5249.2 Tuincentra;1994;;;;;;
5134;5249.2 Tuincentra;1995 januari;;;;;;
5135;5249.2 Tuincentra;1995 februari;;;;;;
5136;5249.2 Tuincentra;1995 maart;;;;;;
5137;5249.2 Tuincentra;1995 1e kwartaal;;;;;;
5138;5249.2 Tuincentra;1995 april;;;;;;
5139;5249.2 Tuincentra;1995 mei;;;;;;
5140;5249.2 Tuincentra;1995 juni;;;;;;
5141;5249.2 Tuincentra;1995 2e kwartaal;;;;;;
5142;5249.2 Tuincentra;1995 juli;;;;;;
5143;5249.2 Tuincentra;1995 augustus;;;;;;
5144;5249.2 Tuincentra;1995 september;;;;;;
5145;5249.2 Tuincentra;1995 3e kwartaal;;;;;;
5146;5249.2 Tuincentra;1995 oktober;;;;;;
5147;5249.2 Tuincentra;1995 november;;;;;;
5148;5249.2 Tuincentra;1995 december;;;;;;
5149;5249.2 Tuincentra;1995 4e kwartaal;;;;;;
5150;5249.2 Tuincentra;1995;;;;;;
5151;5249.2 Tuincentra;1996 januari;;;;;;
5152;5249.2 Tuincentra;1996 februari;;;;;;
5153;5249.2 Tuincentra;1996 maart;;;;;;
5154;5249.2 Tuincentra;1996 1e kwartaal;;;;;;
5155;5249.2 Tuincentra;1996 april;;;;;;
5156;5249.2 Tuincentra;1996 mei;;;;;;
5157;5249.2 Tuincentra;1996 juni;;;;;;
5158;5249.2 Tuincentra;1996 2e kwartaal;;;;;;
5159;5249.2 Tuincentra;1996 juli;;;;;;
5160;5249.2 Tuincentra;1996 augustus;;;;;;
5161;5249.2 Tuincentra;1996 september;;;;;;
5162;5249.2 Tuincentra;1996 3e kwartaal;;;;;;
5163;5249.2 Tuincentra;1996 oktober;;;;;;
5164;5249.2 Tuincentra;1996 november;;;;;;
5165;5249.2 Tuincentra;1996 december;;;;;;
5166;5249.2 Tuincentra;1996 4e kwartaal;;;;;;
5167;5249.2 Tuincentra;1996;;;;;;
5168;5249.2 Tuincentra;1997 januari;;;;;;
5169;5249.2 Tuincentra;1997 februari;;;;;;
5170;5249.2 Tuincentra;1997 maart;;;;;;
5171;5249.2 Tuincentra;1997 1e kwartaal;;;;;;
5172;5249.2 Tuincentra;1997 april;;;;;;
5173;5249.2 Tuincentra;1997 mei;;;;;;
5174;5249.2 Tuincentra;1997 juni;;;;;;
5175;5249.2 Tuincentra;1997 2e kwartaal;;;;;;
5176;5249.2 Tuincentra;1997 juli;;;;;;
5177;5249.2 Tuincentra;1997 augustus;;;;;;
5178;5249.2 Tuincentra;1997 september;;;;;;
5179;5249.2 Tuincentra;1997 3e kwartaal;;;;;;
5180;5249.2 Tuincentra;1997 oktober;;;;;;
5181;5249.2 Tuincentra;1997 november;;;;;;
5182;5249.2 Tuincentra;1997 december;;;;;;
5183;5249.2 Tuincentra;1997 4e kwartaal;;;;;;
5184;5249.2 Tuincentra;1997;;;;;;
5185;5249.2 Tuincentra;1998 januari;;;;;;
5186;5249.2 Tuincentra;1998 februari;;;;;;
5187;5249.2 Tuincentra;1998 maart;;;;;;
5188;5249.2 Tuincentra;1998 1e kwartaal;89.0;106.0;84.0;2.0;2.9;-0.8
5189;5249.2 Tuincentra;1998 april;;;;;;
5190;5249.2 Tuincentra;1998 mei;;;;;;
5191;5249.2 Tuincentra;1998 juni;;;;;;
5192;5249.2 Tuincentra;1998 2e kwartaal;201.0;105.0;192.0;0.6;2.7;-2.1
5193;5249.2 Tuincentra;1998 juli;;;;;;
5194;5249.2 Tuincentra;1998 augustus;;;;;;
5195;5249.2 Tuincentra;1998 september;;;;;;
5196;5249.2 Tuincentra;1998 3e kwartaal;109.0;103.0;106.0;6.0;3.3;2.6
5197;5249.2 Tuincentra;1998 oktober;;;;;;
5198;5249.2 Tuincentra;1998 november;;;;;;
5199;5249.2 Tuincentra;1998 december;;;;;;
5200;5249.2 Tuincentra;1998 4e kwartaal;116.0;106.0;110.0;-1.6;1.9;-3.5
5201;5249.2 Tuincentra;1998;129.0;105.0;123.0;1.4;2.7;-1.3
5202;5249.2 Tuincentra;1999 januari;;;;;;
5203;5249.2 Tuincentra;1999 februari;;;;;;
5204;5249.2 Tuincentra;1999 maart;;;;;;
5205;5249.2 Tuincentra;1999 1e kwartaal;94.0;108.0;87.0;5.1;1.6;3.5
5206;5249.2 Tuincentra;1999 april;;;;;;
5207;5249.2 Tuincentra;1999 mei;;;;;;
5208;5249.2 Tuincentra;1999 juni;;;;;;
5209;5249.2 Tuincentra;1999 2e kwartaal;217.0;107.0;202.0;7.6;2.3;5.2
5210;5249.2 Tuincentra;1999 juli;;;;;;
5211;5249.2 Tuincentra;1999 augustus;;;;;;
5212;5249.2 Tuincentra;1999 september;;;;;;
5213;5249.2 Tuincentra;1999 3e kwartaal;118.0;106.0;111.0;7.7;2.9;4.7
5214;5249.2 Tuincentra;1999 oktober;;;;;;
5215;5249.2 Tuincentra;1999 november;;;;;;
5216;5249.2 Tuincentra;1999 december;;;;;;
5217;5249.2 Tuincentra;1999 4e kwartaal;132.0;108.0;123.0;14.0;2.0;11.8
5218;5249.2 Tuincentra;1999;140.0;107.0;131.0;8.6;2.2;6.3
5219;5249.2 Tuincentra;2000 januari;58.0;112.0;51.0;-1.3;3.4;-4.6
5220;5249.2 Tuincentra;2000 februari;74.0;112.0;66.0;25.6;3.5;21.4
5221;5249.2 Tuincentra;2000 maart;160.0;109.0;147.0;-2.7;1.4;-4.1
5222;5249.2 Tuincentra;2000 1e kwartaal;97.0;111.0;87.0;3.5;2.8;0.7
5223;5249.2 Tuincentra;2000 april;240.0;112.0;214.0;9.8;3.5;6.1
5224;5249.2 Tuincentra;2000 mei;252.0;109.0;230.0;-4.9;2.8;-7.5
5225;5249.2 Tuincentra;2000 juni;182.0;110.0;165.0;8.6;2.1;6.4
5226;5249.2 Tuincentra;2000 2e kwartaal;224.0;110.0;203.0;3.5;2.8;0.7
5227;5249.2 Tuincentra;2000 juli;128.0;109.0;118.0;-7.2;2.2;-9.2
5228;5249.2 Tuincentra;2000 augustus;129.0;109.0;118.0;12.1;1.3;10.6
5229;5249.2 Tuincentra;2000 september;103.0;108.0;95.0;2.5;5.1;-2.5
5230;5249.2 Tuincentra;2000 3e kwartaal;120.0;109.0;110.0;1.8;2.8;-1.0
5231;5249.2 Tuincentra;2000 oktober;100.0;109.0;92.0;-8.4;3.5;-11.5
5232;5249.2 Tuincentra;2000 november;119.0;114.0;104.0;3.6;4.8;-1.2
5233;5249.2 Tuincentra;2000 december;193.0;115.0;168.0;11.5;4.8;6.5
5234;5249.2 Tuincentra;2000 4e kwartaal;137.0;113.0;122.0;3.8;4.4;-0.6
5235;5249.2 Tuincentra;2000;145.0;111.0;131.0;3.2;3.2;0.0
5236;5249.3 Dieren en dierbenodigdheden;1994 januari;;;;;;
5237;5249.3 Dieren en dierbenodigdheden;1994 februari;;;;;;
5238;5249.3 Dieren en dierbenodigdheden;1994 maart;;;;;;
5239;5249.3 Dieren en dierbenodigdheden;1994 1e kwartaal;;;;;;
5240;5249.3 Dieren en dierbenodigdheden;1994 april;;;;;;
5241;5249.3 Dieren en dierbenodigdheden;1994 mei;;;;;;
5242;5249.3 Dieren en dierbenodigdheden;1994 juni;;;;;;
5243;5249.3 Dieren en dierbenodigdheden;1994 2e kwartaal;;;;;;
5244;5249.3 Dieren en dierbenodigdheden;1994 juli;;;;;;
5245;5249.3 Dieren en dierbenodigdheden;1994 augustus;;;;;;
5246;5249.3 Dieren en dierbenodigdheden;1994 september;;;;;;
5247;5249.3 Dieren en dierbenodigdheden;1994 3e kwartaal;;;;;;
5248;5249.3 Dieren en dierbenodigdheden;1994 oktober;;;;;;
5249;5249.3 Dieren en dierbenodigdheden;1994 november;;;;;;
5250;5249.3 Dieren en dierbenodigdheden;1994 december;;;;;;
5251;5249.3 Dieren en dierbenodigdheden;1994 4e kwartaal;;;;;;
5252;5249.3 Dieren en dierbenodigdheden;1994;;;;;;
5253;5249.3 Dieren en dierbenodigdheden;1995 januari;;;;;;
5254;5249.3 Dieren en dierbenodigdheden;1995 februari;;;;;;
5255;5249.3 Dieren en dierbenodigdheden;1995 maart;;;;;;
5256;5249.3 Dieren en dierbenodigdheden;1995 1e kwartaal;;;;;;
5257;5249.3 Dieren en dierbenodigdheden;1995 april;;;;;;
5258;5249.3 Dieren en dierbenodigdheden;1995 mei;;;;;;
5259;5249.3 Dieren en dierbenodigdheden;1995 juni;;;;;;
5260;5249.3 Dieren en dierbenodigdheden;1995 2e kwartaal;;;;;;
5261;5249.3 Dieren en dierbenodigdheden;1995 juli;;;;;;
5262;5249.3 Dieren en dierbenodigdheden;1995 augustus;;;;;;
5263;5249.3 Dieren en dierbenodigdheden;1995 september;;;;;;
5264;5249.3 Dieren en dierbenodigdheden;1995 3e kwartaal;;;;;;
5265;5249.3 Dieren en dierbenodigdheden;1995 oktober;;;;;;
5266;5249.3 Dieren en dierbenodigdheden;1995 november;;;;;;
5267;5249.3 Dieren en dierbenodigdheden;1995 december;;;;;;
5268;5249.3 Dieren en dierbenodigdheden;1995 4e kwartaal;;;;;;
5269;5249.3 Dieren en dierbenodigdheden;1995;;;;;;
5270;5249.3 Dieren en dierbenodigdheden;1996 januari;;;;;;
5271;5249.3 Dieren en dierbenodigdheden;1996 februari;;;;;;
5272;5249.3 Dieren en dierbenodigdheden;1996 maart;;;;;;
5273;5249.3 Dieren en dierbenodigdheden;1996 1e kwartaal;;;;;;
5274;5249.3 Dieren en dierbenodigdheden;1996 april;;;;;;
5275;5249.3 Dieren en dierbenodigdheden;1996 mei;;;;;;
5276;5249.3 Dieren en dierbenodigdheden;1996 juni;;;;;;
5277;5249.3 Dieren en dierbenodigdheden;1996 2e kwartaal;;;;;;
5278;5249.3 Dieren en dierbenodigdheden;1996 juli;;;;;;
5279;5249.3 Dieren en dierbenodigdheden;1996 augustus;;;;;;
5280;5249.3 Dieren en dierbenodigdheden;1996 september;;;;;;
5281;5249.3 Dieren en dierbenodigdheden;1996 3e kwartaal;;;;;;
5282;5249.3 Dieren en dierbenodigdheden;1996 oktober;;;;;;
5283;5249.3 Dieren en dierbenodigdheden;1996 november;;;;;;
5284;5249.3 Dieren en dierbenodigdheden;1996 december;;;;;;
5285;5249.3 Dieren en dierbenodigdheden;1996 4e kwartaal;;;;;;
5286;5249.3 Dieren en dierbenodigdheden;1996;;;;;;
5287;5249.3 Dieren en dierbenodigdheden;1997 januari;;;;;;
5288;5249.3 Dieren en dierbenodigdheden;1997 februari;;;;;;
5289;5249.3 Dieren en dierbenodigdheden;1997 maart;;;;;;
5290;5249.3 Dieren en dierbenodigdheden;1997 1e kwartaal;;;;;;
5291;5249.3 Dieren en dierbenodigdheden;1997 april;;;;;;
5292;5249.3 Dieren en dierbenodigdheden;1997 mei;;;;;;
5293;5249.3 Dieren en dierbenodigdheden;1997 juni;;;;;;
5294;5249.3 Dieren en dierbenodigdheden;1997 2e kwartaal;;;;;;
5295;5249.3 Dieren en dierbenodigdheden;1997 juli;;;;;;
5296;5249.3 Dieren en dierbenodigdheden;1997 augustus;;;;;;
5297;5249.3 Dieren en dierbenodigdheden;1997 september;;;;;;
5298;5249.3 Dieren en dierbenodigdheden;1997 3e kwartaal;;;;;;
5299;5249.3 Dieren en dierbenodigdheden;1997 oktober;;;;;;
5300;5249.3 Dieren en dierbenodigdheden;1997 november;;;;;;
5301;5249.3 Dieren en dierbenodigdheden;1997 december;;;;;;
5302;5249.3 Dieren en dierbenodigdheden;1997 4e kwartaal;;;;;;
5303;5249.3 Dieren en dierbenodigdheden;1997;;;;;;
5304;5249.3 Dieren en dierbenodigdheden;1998 januari;;;;;;
5305;5249.3 Dieren en dierbenodigdheden;1998 februari;;;;;;
5306;5249.3 Dieren en dierbenodigdheden;1998 maart;;;;;;
5307;5249.3 Dieren en dierbenodigdheden;1998 1e kwartaal;104.0;101.0;104.0;4.6;-0.3;4.9
5308;5249.3 Dieren en dierbenodigdheden;1998 april;;;;;;
5309;5249.3 Dieren en dierbenodigdheden;1998 mei;;;;;;
5310;5249.3 Dieren en dierbenodigdheden;1998 juni;;;;;;
5311;5249.3 Dieren en dierbenodigdheden;1998 2e kwartaal;135.0;102.0;133.0;5.8;0.4;5.4
5312;5249.3 Dieren en dierbenodigdheden;1998 juli;;;;;;
5313;5249.3 Dieren en dierbenodigdheden;1998 augustus;;;;;;
5314;5249.3 Dieren en dierbenodigdheden;1998 september;;;;;;
