ID;Woningkenmerken;GebruiksOppervlakteklasse;BewonersklasseWoningen;Percentielen;Perioden;ElektriciteitsleveringenOpenbareNet_1
9075;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2015;1286.3
9076;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2016;1264.4
9077;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2017;1242.5
9078;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2018;1244.0
9079;Vrijstaande woning;75 tot 100 m²;3 personen;Gemiddelde;2019;1216.5
9080;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2012;777.7
9081;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2013;746.0
9082;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2014;711.0
9083;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2015;696.3
9084;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2016;656.2
9085;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2017;628.0
9086;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2018;625.0
9087;Vrijstaande woning;75 tot 100 m²;3 personen;5e percentiel;2019;643.3
9088;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2012;1056.7
9089;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2013;1033.7
9090;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2014;992.7
9091;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2015;970.7
9092;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2016;949.3
9093;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2017;937.7
9094;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2018;915.0
9095;Vrijstaande woning;75 tot 100 m²;3 personen;25e percentiel;2019;898.0
9096;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2012;1327.7
9097;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2013;1312.0
9098;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2014;1251.7
9099;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2015;1223.3
9100;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2016;1206.8
9101;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2017;1184.3
9102;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2018;1177.0
9103;Vrijstaande woning;75 tot 100 m²;3 personen;50e percentiel;2019;1139.7
9104;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2012;1659.0
9105;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2013;1656.7
9106;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2014;1581.7
9107;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2015;1551.7
9108;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2016;1523.0
9109;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2017;1500.7
9110;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2018;1522.0
9111;Vrijstaande woning;75 tot 100 m²;3 personen;75e percentiel;2019;1474.3
9112;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2012;2180.0
9113;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2013;2189.7
9114;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2014;2103.7
9115;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2015;2093.7
9116;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2016;2094.5
9117;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2017;2055.7
9118;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2018;2084.0
9119;Vrijstaande woning;75 tot 100 m²;3 personen;95e percentiel;2019;2051.0
9120;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2012;1184.5
9121;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2013;1173.5
9122;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2014;1122.7
9123;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2015;1094.3
9124;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2016;1078.1
9125;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2017;1056.6
9126;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2018;1054.0
9127;Vrijstaande woning;75 tot 100 m²;4 personen;Gemiddelde;2019;1027.6
9128;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2012;713.0
9129;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2013;696.5
9130;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2014;663.3
9131;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2015;630.5
9132;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2016;601.8
9133;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2017;588.3
9134;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2018;565.0
9135;Vrijstaande woning;75 tot 100 m²;4 personen;5e percentiel;2019;566.3
9136;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2012;930.5
9137;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2013;917.0
9138;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2014;873.3
9139;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2015;850.8
9140;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2016;835.3
9141;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2017;812.3
9142;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2018;804.0
9143;Vrijstaande woning;75 tot 100 m²;4 personen;25e percentiel;2019;788.8
9144;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2012;1147.0
9145;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2013;1130.5
9146;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2014;1085.9
9147;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2015;1054.5
9148;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2016;1035.0
9149;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2017;1013.0
9150;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2018;1010.0
9151;Vrijstaande woning;75 tot 100 m²;4 personen;50e percentiel;2019;980.0
9152;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2012;1392.0
9153;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2013;1388.0
9154;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2014;1331.3
9155;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2015;1295.0
9156;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2016;1290.5
9157;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2017;1264.5
9158;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2018;1263.0
9159;Vrijstaande woning;75 tot 100 m²;4 personen;75e percentiel;2019;1226.5
9160;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2012;1813.0
9161;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2013;1821.5
9162;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2014;1729.0
9163;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2015;1718.3
9164;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2016;1703.3
9165;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2017;1692.3
9166;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2018;1722.0
9167;Vrijstaande woning;75 tot 100 m²;4 personen;95e percentiel;2019;1675.8
9168;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2012;1011.0
9169;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2013;999.4
9170;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2014;963.9
9171;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2015;948.0
9172;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2016;927.9
9173;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2017;897.7
9174;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2018;913.0
9175;Vrijstaande woning;75 tot 100 m²;5 personen of meer;Gemiddelde;2019;909.4
9176;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2012;583.5
9177;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2013;550.2
9178;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2014;527.4
9179;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2015;499.8
9180;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2016;486.8
9181;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2017;467.5
9182;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2018;467.0
9183;Vrijstaande woning;75 tot 100 m²;5 personen of meer;5e percentiel;2019;474.0
9184;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2012;780.6
9185;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2013;772.6
9186;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2014;747.6
9187;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2015;728.2
9188;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2016;717.8
9189;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2017;692.2
9190;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2018;682.0
9191;Vrijstaande woning;75 tot 100 m²;5 personen of meer;25e percentiel;2019;676.6
9192;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2012;977.8
9193;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2013;976.2
9194;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2014;928.8
9195;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2015;925.4
9196;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2016;910.1
9197;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2017;877.2
9198;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2018;882.0
9199;Vrijstaande woning;75 tot 100 m²;5 personen of meer;50e percentiel;2019;868.1
9200;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2012;1214.1
9201;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2013;1202.6
9202;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2014;1163.6
9203;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2015;1140.2
9204;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2016;1119.4
9205;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2017;1072.2
9206;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2018;1119.0
9207;Vrijstaande woning;75 tot 100 m²;5 personen of meer;75e percentiel;2019;1096.9
9208;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2012;1543.2
9209;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2013;1544.2
9210;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2014;1525.6
9211;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2015;1496.8
9212;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2016;1463.2
9213;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2017;1438.2
9214;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2018;1502.0
9215;Vrijstaande woning;75 tot 100 m²;5 personen of meer;95e percentiel;2019;1512.0
9216;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2012;1751.8
9217;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2013;1750.6
9218;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2014;1691.1
9219;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2015;1660.6
9220;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2016;1630.5
9221;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2017;1600.3
9222;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2018;1590.0
9223;Vrijstaande woning;100 tot 150 m²;Totaal;Gemiddelde;2019;1566.0
9224;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2012;891.0
9225;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2013;860.5
9226;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2014;820.8
9227;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2015;788.5
9228;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2016;748.6
9229;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2017;714.5
9230;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2018;681.0
9231;Vrijstaande woning;100 tot 150 m²;Totaal;5e percentiel;2019;717.8
9232;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2012;1232.5
9233;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2013;1218.5
9234;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2014;1174.5
9235;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2015;1147.0
9236;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2016;1117.2
9237;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2017;1089.5
9238;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2018;1065.0
9239;Vrijstaande woning;100 tot 150 m²;Totaal;25e percentiel;2019;1054.7
9240;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2012;1602.0
9241;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2013;1597.0
9242;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2014;1544.0
9243;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2015;1515.0
9244;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2016;1488.3
9245;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2017;1458.0
9246;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2018;1442.0
9247;Vrijstaande woning;100 tot 150 m²;Totaal;50e percentiel;2019;1409.0
9248;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2012;2106.0
9249;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2013;2112.5
9250;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2014;2045.0
9251;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2015;2014.5
9252;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2016;1984.0
9253;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2017;1953.8
9254;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2018;1949.0
9255;Vrijstaande woning;100 tot 150 m²;Totaal;75e percentiel;2019;1905.0
9256;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2012;3117.5
9257;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2013;3155.5
9258;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2014;3059.0
9259;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2015;3015.5
9260;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2016;2984.0
9261;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2017;2953.5
9262;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2018;2997.0
9263;Vrijstaande woning;100 tot 150 m²;Totaal;95e percentiel;2019;2943.0
9264;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2012;2424.0
9265;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2013;2451.9
9266;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2014;2377.8
9267;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2015;2342.8
9268;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2016;2317.2
9269;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2017;2290.5
9270;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2018;2304.0
9271;Vrijstaande woning;100 tot 150 m²;1 persoon;Gemiddelde;2019;2264.7
9272;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2012;1211.0
9273;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2013;1212.0
9274;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2014;1167.0
9275;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2015;1144.0
9276;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2016;1124.0
9277;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2017;1101.0
9278;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2018;1088.0
9279;Vrijstaande woning;100 tot 150 m²;1 persoon;5e percentiel;2019;1102.0
9280;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2012;1722.0
9281;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2013;1733.0
9282;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2014;1683.0
9283;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2015;1663.0
9284;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2016;1641.0
9285;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2017;1624.0
9286;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2018;1615.0
9287;Vrijstaande woning;100 tot 150 m²;1 persoon;25e percentiel;2019;1591.0
9288;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2012;2258.0
9289;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2013;2282.0
9290;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2014;2220.0
9291;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2015;2190.0
9292;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2016;2169.0
9293;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2017;2141.0
9294;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2018;2138.0
9295;Vrijstaande woning;100 tot 150 m²;1 persoon;50e percentiel;2019;2092.0
9296;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2012;2971.0
9297;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2013;3003.0
9298;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2014;2921.0
9299;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2015;2877.0
9300;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2016;2847.0
9301;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2017;2814.0
9302;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2018;2837.0
9303;Vrijstaande woning;100 tot 150 m²;1 persoon;75e percentiel;2019;2779.0
9304;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2012;4238.0
9305;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2013;4323.0
9306;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2014;4160.0
9307;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2015;4112.0
9308;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2016;4082.0
9309;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2017;4020.0
9310;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2018;4139.0
9311;Vrijstaande woning;100 tot 150 m²;1 persoon;95e percentiel;2019;4060.0
9312;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2012;1805.4
9313;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2013;1793.3
9314;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2014;1723.6
9315;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2015;1685.5
9316;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2016;1645.6
9317;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2017;1611.5
9318;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2018;1597.0
9319;Vrijstaande woning;100 tot 150 m²;2 personen;Gemiddelde;2019;1574.8
9320;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2012;1018.0
9321;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2013;980.5
9322;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2014;938.5
9323;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2015;901.5
9324;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2016;853.0
9325;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2017;814.0
9326;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2018;770.0
9327;Vrijstaande woning;100 tot 150 m²;2 personen;5e percentiel;2019;832.0
9328;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2012;1370.0
9329;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2013;1352.0
9330;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2014;1299.0
9331;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2015;1267.0
9332;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2016;1231.0
9333;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2017;1200.5
9334;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2018;1173.0
9335;Vrijstaande woning;100 tot 150 m²;2 personen;25e percentiel;2019;1163.0
9336;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2012;1727.0
9337;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2013;1714.0
9338;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2014;1650.5
9339;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2015;1614.5
9340;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2016;1580.5
9341;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2017;1544.5
9342;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2018;1527.0
9343;Vrijstaande woning;100 tot 150 m²;2 personen;50e percentiel;2019;1486.5
9344;Vrijstaande woning;100 tot 150 m²;2 personen;75e percentiel;2012;2164.0
