ID;Kenmerken;Marges;Perioden;VertrouwenInAndereMensen_1;Kerken_2;Rechters_3;Politie_4;Leger_5;Gezondheidszorg_6;Pers_7;Ambtenaren_8;Politici_9;Gemeenteraad_10;TweedeKamer_11;EuropeseUnie_12;Banken_13;GroteBedrijven_14
1164;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2012;54.1;24.8;66.7;64.6;56.1;;29.0;43.9;;;34.3;35.0;37.6;41.01
1165;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2013;54.6;25.5;66.1;63.4;58.4;;29.9;40.6;;;28.9;31.8;31.5;36.84
1166;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2014;56.6;26.5;66.2;66.1;60.3;;28.4;40.8;;;32.0;32.9;34.6;37.49
1167;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2015;58.7;25.4;67.0;67.1;63.1;;29.8;39.9;;;32.2;32.5;34.2;36.12
1168;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2016;57.3;25.3;70.6;69.0;63.5;;28.5;41.2;24.1;;33.3;33.0;34.9;34.72
1169;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2017;58.2;26.8;70.2;71.1;60.6;;27.4;40.0;27.2;;36.9;38.2;37.6;34.09
1170;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2018;58.9;25.4;70.0;72.1;61.4;;34.8;44.8;29.4;;40.0;42.8;41.3;38.36
1171;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2019;58.2;25.8;71.8;74.5;65.7;;34.3;46.1;29.3;;38.5;44.3;39.8;36.5
1172;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2020;60.9;26.8;75.5;75.5;70.2;;36.4;47.1;37.0;52.6;48.9;45.6;43.3;36.02
1173;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2021;63.8;27.5;77.7;78.7;70.8;82.0;44.6;44.4;30.1;;40.4;52.1;48.0;36.41
1174;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2022;61.6;27.7;75.7;74.7;61.3;75.6;37.9;39.9;21.5;47.6;28.4;44.5;47.0;33.94
1175;Stedelijkheid: sterk stedelijk;Ondergrens 95%-interval;2023;63.2;27.3;74.8;75.2;65.0;72.4;33.7;42.7;21.9;49.9;27.3;43.6;47.3;33.2
1176;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2012;58.5;29.0;71.0;68.9;60.7;;33.2;48.5;;;38.7;39.5;42.1;45.64
1177;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2013;59.2;29.8;70.5;67.8;63.1;;34.3;45.3;;;33.2;36.3;36.0;41.52
1178;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2014;61.1;30.8;70.5;70.4;64.8;;32.6;45.3;;;36.4;37.3;39.1;42.06
1179;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2015;62.9;29.3;71.1;71.1;67.3;;33.8;44.2;;;36.2;36.6;38.3;40.39
1180;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2016;61.6;29.3;74.6;72.9;67.7;;32.5;45.6;28.0;;37.5;37.3;39.1;39.03
1181;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2017;62.5;31.0;74.2;75.0;65.0;;31.3;44.4;31.3;;41.2;42.6;41.9;38.46
1182;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2018;63.2;29.5;73.9;75.9;65.7;;39.0;49.2;33.4;;44.4;47.2;45.6;42.74
1183;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2019;62.6;29.9;75.7;78.3;69.9;;38.5;50.6;33.4;;42.9;48.8;44.2;40.94
1184;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2020;65.2;30.9;79.3;79.3;74.3;;40.7;51.5;41.4;57.0;53.4;50.1;47.8;40.42
1185;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2021;68.3;32.1;81.6;82.5;75.1;85.6;49.4;49.1;34.5;;45.1;56.9;52.8;41.12
1186;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2022;65.6;31.9;79.3;78.3;65.5;79.2;42.1;44.2;25.1;51.9;32.3;48.8;51.2;38.16
1187;Stedelijkheid: sterk stedelijk;Bovengrens 95%-interval;2023;67.3;31.5;78.5;78.9;69.2;76.1;37.9;47.1;25.7;54.3;31.3;48.1;51.7;37.5
1188;Stedelijkheid: matig stedelijk;Waarde;2012;58.7;31.8;69.6;69.0;61.7;;29.5;43.1;;;33.1;37.5;43.2;45.85
1189;Stedelijkheid: matig stedelijk;Waarde;2013;58.5;27.1;68.3;68.7;63.0;;31.6;39.0;;;30.7;34.1;35.0;42.18
1190;Stedelijkheid: matig stedelijk;Waarde;2014;56.9;30.2;66.5;68.8;65.3;;31.3;41.8;;;34.6;35.1;38.2;42.32
1191;Stedelijkheid: matig stedelijk;Waarde;2015;59.8;32.5;66.6;69.3;64.6;;29.7;41.2;;;33.2;35.0;35.7;39.02
1192;Stedelijkheid: matig stedelijk;Waarde;2016;59.6;30.0;69.2;70.6;63.8;;30.9;40.7;26.1;;35.6;37.3;34.7;37.49
1193;Stedelijkheid: matig stedelijk;Waarde;2017;61.0;31.5;69.8;72.3;65.3;;29.5;41.0;28.7;;37.9;40.5;39.1;40.2
1194;Stedelijkheid: matig stedelijk;Waarde;2018;62.4;32.2;70.5;74.6;65.0;;32.2;45.2;30.4;;40.9;42.8;42.9;40.51
1195;Stedelijkheid: matig stedelijk;Waarde;2019;60.1;28.8;72.1;76.0;66.5;;34.7;44.1;30.1;;39.5;43.8;43.6;39.33
1196;Stedelijkheid: matig stedelijk;Waarde;2020;64.6;32.8;77.6;79.5;72.7;;39.8;47.8;38.4;51.2;53.2;44.8;46.4;39.02
1197;Stedelijkheid: matig stedelijk;Waarde;2021;63.1;30.8;78.9;78.7;72.7;83.1;43.7;43.8;33.0;;40.6;50.8;48.4;37.28
1198;Stedelijkheid: matig stedelijk;Waarde;2022;67.1;28.8;74.8;75.9;62.2;78.2;36.5;40.2;23.4;48.5;28.3;46.2;48.5;36.8
1199;Stedelijkheid: matig stedelijk;Waarde;2023;68.7;30.3;77.2;78.9;69.4;73.0;34.1;41.2;22.7;48.3;27.9;43.5;50.5;36.7
1200;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2012;56.1;29.3;67.1;66.6;59.1;;27.1;40.5;;;30.7;34.9;40.6;43.19
1201;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2013;55.9;24.7;65.7;66.1;60.3;;29.2;36.4;;;28.3;31.6;32.5;39.51
1202;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2014;54.3;27.9;64.1;66.4;62.8;;29.0;39.3;;;32.2;32.7;35.7;39.76
1203;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2015;57.1;29.8;63.9;66.7;61.8;;27.2;38.5;;;30.6;32.3;33.1;36.29
1204;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2016;56.8;27.3;66.5;68.0;61.0;;28.3;37.9;23.7;;32.9;34.6;32.0;34.71
1205;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2017;58.2;28.8;67.1;69.6;62.5;;26.9;38.2;26.2;;35.2;37.7;36.4;37.33
1206;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2018;59.6;29.5;67.7;72.0;62.1;;29.6;42.3;27.8;;38.1;39.9;40.0;37.65
1207;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2019;57.2;26.2;69.4;73.4;63.6;;32.0;41.2;27.5;;36.6;40.8;40.7;36.44
1208;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2020;61.7;29.9;75.0;77.0;69.9;;36.9;44.8;35.5;48.2;50.2;41.8;43.4;36.09
1209;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2021;59.8;27.7;76.0;75.8;69.6;80.5;40.4;40.5;30.0;;37.4;47.5;45.1;34.02
1210;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2022;64.3;26.2;72.2;73.4;59.3;75.7;33.7;37.4;21.0;45.6;25.8;43.3;45.6;33.99
1211;Stedelijkheid: matig stedelijk;Ondergrens 95%-interval;2023;66.0;27.5;74.7;76.5;66.6;70.4;31.4;38.3;20.3;45.4;25.3;40.6;47.6;33.9
1212;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2012;61.2;34.3;72.0;71.4;64.3;;32.0;45.7;;;35.7;40.1;45.8;48.53
1213;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2013;61.1;29.7;70.7;71.1;65.6;;34.2;41.7;;;33.3;36.8;37.7;44.89
1214;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2014;59.4;32.7;68.9;71.1;67.8;;33.7;44.4;;;37.1;37.6;40.7;44.91
1215;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2015;62.5;35.2;69.1;71.8;67.2;;32.3;44.0;;;35.9;37.7;38.4;41.82
1216;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2016;62.3;32.7;71.8;73.2;66.6;;33.6;43.6;28.7;;38.4;40.2;37.5;40.34
1217;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2017;63.8;34.4;72.4;74.8;68.1;;32.2;43.9;31.4;;40.8;43.4;42.0;43.13
1218;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2018;65.2;35.0;73.1;77.0;67.7;;35.0;48.1;33.1;;43.8;45.7;45.8;43.43
1219;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2019;63.0;31.7;74.7;78.4;69.2;;37.6;47.1;32.9;;42.4;46.8;46.5;42.3
1220;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2020;67.4;35.7;80.0;81.8;75.3;;42.8;50.8;41.3;54.2;56.2;47.8;49.4;42.05
1221;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2021;66.2;34.1;81.5;81.3;75.6;85.4;47.0;47.1;36.2;;43.9;54.2;51.8;40.66
1222;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2022;69.7;31.7;77.3;78.3;65.0;80.5;39.3;43.1;25.9;51.4;31.0;49.2;51.4;39.7
1223;Stedelijkheid: matig stedelijk;Bovengrens 95%-interval;2023;71.3;33.2;79.6;81.2;72.1;75.5;36.9;44.1;25.3;51.2;30.6;46.4;53.4;39.6
1224;Stedelijkheid: weinig stedelijk;Waarde;2012;58.8;34.4;66.3;66.0;60.2;;28.7;41.0;;;35.1;37.8;44.4;48.13
1225;Stedelijkheid: weinig stedelijk;Waarde;2013;59.7;31.0;68.2;69.4;62.3;;30.7;38.8;;;29.9;31.9;35.2;40.41
1226;Stedelijkheid: weinig stedelijk;Waarde;2014;55.1;29.4;64.1;66.8;59.7;;26.2;36.8;;;30.5;32.5;34.7;37.32
1227;Stedelijkheid: weinig stedelijk;Waarde;2015;59.5;32.3;66.6;67.3;64.3;;26.7;38.4;;;31.7;32.7;34.6;40.17
1228;Stedelijkheid: weinig stedelijk;Waarde;2016;56.5;34.5;69.1;66.9;65.6;;29.6;38.5;25.7;;33.8;31.2;35.2;38.39
1229;Stedelijkheid: weinig stedelijk;Waarde;2017;62.1;34.5;71.4;77.6;67.8;;30.9;45.6;30.9;;39.9;41.2;40.8;41.85
1230;Stedelijkheid: weinig stedelijk;Waarde;2018;61.4;31.5;70.0;75.3;64.2;;32.7;43.4;31.5;;38.8;42.0;42.5;39.9
1231;Stedelijkheid: weinig stedelijk;Waarde;2019;62.1;30.6;70.3;74.8;68.1;;34.3;42.6;27.5;;37.9;42.5;40.2;37.23
1232;Stedelijkheid: weinig stedelijk;Waarde;2020;61.8;32.4;75.2;78.3;72.7;;33.3;47.4;37.8;53.8;52.1;44.6;46.7;41.1
1233;Stedelijkheid: weinig stedelijk;Waarde;2021;65.6;29.6;76.4;78.9;71.3;85.7;41.9;41.0;31.9;;39.6;46.4;47.2;40.8
1234;Stedelijkheid: weinig stedelijk;Waarde;2022;68.4;31.9;74.4;77.6;65.0;80.4;34.7;38.2;21.8;48.7;26.9;45.4;48.3;37.36
1235;Stedelijkheid: weinig stedelijk;Waarde;2023;66.1;32.6;76.9;78.7;66.4;75.5;33.1;38.7;20.7;48.9;23.8;42.4;51.3;36.4
1236;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2012;56.3;32.0;63.9;63.6;57.7;;26.5;38.6;;;32.8;35.3;41.9;45.56
1237;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2013;57.2;28.7;65.8;67.1;59.8;;28.5;36.4;;;27.7;29.6;32.8;37.92
1238;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2014;52.7;27.1;61.7;64.5;57.2;;24.0;34.4;;;28.3;30.2;32.4;34.9
1239;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2015;57.1;30.0;64.2;65.0;61.9;;24.5;36.0;;;29.4;30.3;32.2;37.67
1240;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2016;54.0;32.0;66.6;64.5;63.1;;27.3;36.0;23.5;;31.4;28.9;32.8;35.87
1241;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2017;59.7;32.0;69.1;75.5;65.3;;28.6;43.0;28.5;;37.4;38.7;38.3;39.3
1242;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2018;59.0;29.2;67.7;73.1;61.8;;30.5;41.0;29.3;;36.4;39.6;40.1;37.49
1243;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2019;59.6;28.4;68.0;72.6;65.7;;31.9;40.1;25.3;;35.5;40.0;37.8;34.8
1244;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2020;59.4;30.0;72.9;76.2;70.3;;31.0;44.9;35.4;51.3;49.6;42.0;44.2;38.58
1245;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2021;63.0;27.1;74.0;76.6;68.8;83.7;39.3;38.4;29.4;;37.0;43.7;44.6;38.16
1246;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2022;66.2;29.5;72.1;75.5;62.6;78.4;32.4;35.8;19.8;46.2;24.8;42.9;45.8;34.92
1247;Stedelijkheid: weinig stedelijk;Ondergrens 95%-interval;2023;63.7;30.2;74.6;76.5;63.9;73.3;30.8;36.2;18.7;46.3;21.7;39.9;48.7;33.9
1248;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2012;61.2;36.9;68.7;68.3;62.7;;31.0;43.5;;;37.6;40.3;46.9;50.7
1249;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2013;62.1;33.4;70.6;71.7;64.8;;33.1;41.3;;;32.3;34.3;37.6;42.94
1250;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2014;57.5;31.7;66.5;69.1;62.1;;28.4;39.2;;;32.8;35.0;37.1;39.79
1251;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2015;61.9;34.8;69.0;69.6;66.7;;28.9;40.9;;;34.1;35.1;37.0;42.71
1252;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2016;59.0;37.0;71.4;69.3;68.1;;32.0;41.1;28.0;;36.3;33.7;37.7;40.97
1253;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2017;64.5;37.0;73.7;79.7;70.1;;33.3;48.1;33.3;;42.4;43.8;43.3;44.45
1254;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2018;63.7;33.9;72.2;77.3;66.5;;35.0;45.9;33.8;;41.2;44.5;44.9;42.36
1255;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2019;64.4;33.0;72.6;76.9;70.4;;36.7;45.1;29.8;;40.4;45.0;42.7;39.72
1256;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2020;64.2;34.8;77.3;80.4;74.9;;35.7;50.0;40.3;56.4;54.6;47.1;49.2;43.66
1257;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2021;68.1;32.1;78.6;81.0;73.7;87.5;44.5;43.7;34.4;;42.2;49.1;49.9;43.5
1258;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2022;70.6;34.3;76.5;79.6;67.4;82.2;37.1;40.7;23.9;51.2;29.1;47.9;50.8;39.85
1259;Stedelijkheid: weinig stedelijk;Bovengrens 95%-interval;2023;68.5;35.2;79.0;80.7;68.8;77.6;35.6;41.2;22.9;51.5;26.1;45.0;53.8;38.9
1260;Stedelijkheid: niet stedelijk;Waarde;2012;63.2;37.8;65.5;69.8;56.4;;29.1;43.1;;;34.2;36.6;42.8;42.3
1261;Stedelijkheid: niet stedelijk;Waarde;2013;58.1;32.7;69.1;67.8;62.4;;27.9;35.7;;;29.4;31.6;35.8;42.59
1262;Stedelijkheid: niet stedelijk;Waarde;2014;62.2;34.6;66.7;68.4;63.2;;32.3;40.3;;;34.5;34.6;37.4;45.01
1263;Stedelijkheid: niet stedelijk;Waarde;2015;60.3;35.4;65.4;70.1;64.4;;30.5;39.2;;;31.8;33.5;34.0;42.1
1264;Stedelijkheid: niet stedelijk;Waarde;2016;61.0;34.5;66.7;70.1;63.4;;25.1;38.2;25.9;;32.0;31.7;35.9;37.19
1265;Stedelijkheid: niet stedelijk;Waarde;2017;65.1;37.9;72.1;74.1;63.0;;30.0;46.1;31.9;;39.9;40.7;40.0;42.09
1266;Stedelijkheid: niet stedelijk;Waarde;2018;59.9;34.1;70.4;75.0;61.4;;28.5;43.3;31.1;;38.2;39.4;41.7;38.53
1267;Stedelijkheid: niet stedelijk;Waarde;2019;61.3;33.8;72.5;75.3;67.1;;33.3;42.8;28.5;;36.3;39.8;41.8;36.19
1268;Stedelijkheid: niet stedelijk;Waarde;2020;59.6;33.7;73.7;77.5;69.7;;35.1;40.8;35.7;49.7;46.5;43.5;49.0;37.83
1269;Stedelijkheid: niet stedelijk;Waarde;2021;66.5;36.0;75.5;80.0;71.6;82.2;37.6;40.2;30.7;;36.3;44.5;46.5;36.49
1270;Stedelijkheid: niet stedelijk;Waarde;2022;67.6;32.0;71.2;75.5;63.6;78.1;34.3;39.0;23.5;49.1;27.9;40.8;45.8;35.07
1271;Stedelijkheid: niet stedelijk;Waarde;2023;68.2;31.4;73.7;75.3;63.0;75.3;32.5;37.5;19.6;46.6;24.1;39.0;46.4;35.7
1272;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2012;59.8;34.4;62.1;66.5;52.8;;26.0;39.6;;;30.9;33.3;39.3;38.76
1273;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2013;54.5;29.3;65.7;64.4;58.8;;24.7;32.2;;;26.2;28.2;32.4;38.97
1274;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2014;58.6;31.1;63.1;64.9;59.5;;29.0;36.7;;;31.0;31.1;33.9;41.32
1275;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2015;56.5;31.6;61.5;66.4;60.5;;27.0;35.4;;;28.2;29.8;30.4;38.18
1276;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2016;57.1;30.7;62.7;66.3;59.4;;21.8;34.4;22.6;;28.3;28.0;32.1;33.31
1277;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2017;61.3;33.9;68.3;70.5;59.0;;26.5;42.2;28.3;;36.0;36.8;36.2;38.16
1278;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2018;55.8;30.2;66.4;71.2;57.2;;24.9;39.2;27.4;;34.2;35.3;37.6;34.46
1279;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2019;57.3;30.0;68.7;71.7;63.2;;29.6;38.8;25.0;;32.5;35.8;37.8;32.29
1280;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2020;55.4;29.7;69.8;73.8;65.6;;31.3;36.7;31.8;45.5;42.4;39.4;44.7;33.78
1281;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2021;61.9;31.6;71.2;76.0;67.2;78.4;33.3;35.7;26.6;;32.0;39.9;41.9;32.1
1282;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2022;63.5;27.9;67.0;71.6;59.2;74.3;30.3;34.8;20.0;44.6;24.2;36.5;41.5;30.94
1283;Stedelijkheid: niet stedelijk;Ondergrens 95%-interval;2023;64.1;27.4;69.5;71.3;58.5;71.3;28.5;33.3;16.3;42.2;20.6;34.7;42.1;31.4
1284;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2012;66.4;41.4;68.8;72.9;59.9;;32.4;46.6;;;37.6;40.2;46.3;45.92
1285;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2013;61.6;36.3;72.4;71.0;65.9;;31.3;39.3;;;32.9;35.1;39.4;46.28
1286;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2014;65.7;38.2;70.1;71.7;66.7;;35.9;44.0;;;38.1;38.2;41.1;48.77
1287;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2015;64.1;39.3;69.1;73.6;68.1;;34.3;43.1;;;35.6;37.4;37.9;46.12
1288;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2016;64.8;38.5;70.4;73.6;67.3;;28.8;42.2;29.6;;35.8;35.6;39.8;41.24
1289;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2017;68.7;41.9;75.5;77.4;66.8;;33.7;50.1;35.8;;43.9;44.8;44.0;46.13
1290;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2018;63.9;38.2;74.1;78.4;65.4;;32.4;47.5;35.1;;42.3;43.6;45.8;42.76
1291;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2019;65.2;37.8;75.9;78.6;70.8;;37.2;46.9;32.3;;40.3;43.9;45.8;40.29
1292;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2020;63.6;37.9;77.3;80.8;73.4;;39.1;45.0;39.8;53.9;50.7;47.7;53.2;42.06
1293;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2021;70.7;40.6;79.3;83.5;75.6;85.5;42.1;44.8;35.1;;40.9;49.2;51.1;41.11
1294;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2022;71.5;36.4;75.0;79.0;67.7;81.5;38.5;43.3;27.4;53.5;32.0;45.2;50.1;39.43
1295;Stedelijkheid: niet stedelijk;Bovengrens 95%-interval;2023;72.1;35.8;77.5;78.9;67.2;78.8;36.7;41.9;23.4;51.1;28.1;43.4;50.8;40.2
