ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
8007;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2010;24
8008;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;21
8009;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;22
8010;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;24
8011;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;23
8012;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2011;23
8013;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;22
8014;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;25
8015;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;21
8016;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;21
8017;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2012;22
8018;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;20
8019;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;20
8020;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;25
8021;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;21
8022;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013;22
8023;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;21
8024;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;22
8025;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;23
8026;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;19
8027;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014;21
8028;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;19
8029;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;21
8030;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;23
8031;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;19
8032;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015;20
8033;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;19
8034;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;21
8035;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;20
8036;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;18
8037;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016;20
8038;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;21
8039;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;20
8040;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;21
8041;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;18
8042;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017;20
8043;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;19
8044;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;19
8045;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;20
8046;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;18
8047;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018;19
8048;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;18
8049;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;21
8050;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;20
8051;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;18
8052;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019;19
8053;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;21
8054;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;17
8055;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;18
8056;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;19
8057;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020;18
8058;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;18
8059;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;19
8060;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;21
8061;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;23
8062;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021;20
8063;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;23
8064;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2003 1e kwartaal;50
8065;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;56
8066;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;52
8067;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;56
8068;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2003;53
8069;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;56
8070;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;58
8071;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;52
8072;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;55
8073;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2004;55
8074;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;54
8075;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;55
8076;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;54
8077;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;53
8078;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2005;54
8079;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;48
8080;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;54
8081;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;51
8082;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;56
8083;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2006;52
8084;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;54
8085;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;54
8086;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;52
8087;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;48
8088;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2007;52
8089;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;48
8090;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;51
8091;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;52
8092;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;53
8093;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2008;51
8094;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;54
8095;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;51
8096;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;47
8097;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;47
8098;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2009;50
8099;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;52
8100;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;50
8101;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;49
8102;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;45
8103;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2010;49
8104;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;45
8105;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;42
8106;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;40
8107;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;45
8108;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2011;43
8109;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;43
8110;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;45
8111;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;40
8112;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;40
8113;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2012;42
8114;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;39
8115;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;45
8116;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;42
8117;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;42
8118;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013;42
8119;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;44
8120;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;45
8121;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;43
8122;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;37
8123;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014;42
8124;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;38
8125;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;43
8126;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;44
8127;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;43
8128;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015;42
8129;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;41
8130;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;44
8131;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;37
8132;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;34
8133;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016;39
8134;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;34
8135;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;39
8136;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;39
8137;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;39
8138;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017;38
8139;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;40
8140;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;37
8141;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;40
8142;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;37
8143;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018;38
8144;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;42
8145;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;41
8146;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;41
8147;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;40
8148;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019;41
8149;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;35
8150;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;37
8151;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;39
8152;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;37
8153;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020;37
8154;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;28
8155;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;24
8156;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;31
8157;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;35
8158;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021;30
8159;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;39
8160;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2003 1e kwartaal;23
8161;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2003 2e kwartaal;25
8162;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2003 3e kwartaal;23
8163;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2003 4e kwartaal;28
8164;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2003;25
8165;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2004 1e kwartaal;26
8166;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2004 2e kwartaal;26
8167;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2004 3e kwartaal;24
8168;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2004 4e kwartaal;25
8169;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2004;25
8170;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2005 1e kwartaal;26
8171;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2005 2e kwartaal;26
8172;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2005 3e kwartaal;27
8173;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2005 4e kwartaal;25
8174;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2005;26
8175;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2006 1e kwartaal;23
8176;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2006 2e kwartaal;23
8177;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2006 3e kwartaal;20
8178;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2006 4e kwartaal;23
8179;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2006;22
8180;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2007 1e kwartaal;23
8181;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2007 2e kwartaal;21
8182;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2007 3e kwartaal;22
8183;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2007 4e kwartaal;21
8184;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2007;22
8185;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2008 1e kwartaal;19
8186;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2008 2e kwartaal;22
8187;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2008 3e kwartaal;21
8188;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2008 4e kwartaal;22
8189;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2008;21
8190;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2009 1e kwartaal;23
8191;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2009 2e kwartaal;22
8192;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2009 3e kwartaal;22
8193;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2009 4e kwartaal;21
8194;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2009;22
8195;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2010 1e kwartaal;22
8196;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2010 2e kwartaal;23
8197;Totaal mannen en vrouwen;Totaal;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2010 3e kwartaal;21
