ID;Bedrijfsgroep;Positie;Geslacht;KerkelijkeGezindte;Personen_1
7722;616;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;2.0
7723;616;Posities A + B;Vrouwen;Roomsch-Katholiek;10.0
7724;616;Posities A + B;Vrouwen;Israëliet;0.0
7725;616;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;1.0
7726;616;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7727;616;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7728;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;853.0
7729;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;292.0
7730;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7731;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;3.0
7732;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;2.0
7733;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;11.0
7734;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;12.0
7735;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;2.0
7736;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;42.0
7737;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;110.0
7738;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;9.0
7739;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;20.0
7740;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;350.0
7741;617;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7742;617;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;841.0
7743;617;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;289.0
7744;617;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
7745;617;Totaal der klasse of groep;Mannen;Remonstrant;3.0
7746;617;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;2.0
7747;617;Totaal der klasse of groep;Mannen;Doopsgezind;11.0
7748;617;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;11.0
7749;617;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;2.0
7750;617;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;41.0
7751;617;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;105.0
7752;617;Totaal der klasse of groep;Mannen;Israëliet;8.0
7753;617;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;20.0
7754;617;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;349.0
7755;617;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
7756;617;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;12.0
7757;617;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;3.0
7758;617;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7759;617;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7760;617;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
7761;617;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
7762;617;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;1.0
7763;617;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7764;617;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;1.0
7765;617;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;5.0
7766;617;Totaal der klasse of groep;Vrouwen;Israëliet;1.0
7767;617;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7768;617;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;1.0
7769;617;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7770;617;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;177.0
7771;617;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;64.0
7772;617;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7773;617;Posities A + B;Totaal mannen en vrouwen;Remonstrant;1.0
7774;617;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
7775;617;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;6.0
7776;617;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;3.0
7777;617;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
7778;617;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;7.0
7779;617;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;19.0
7780;617;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
7781;617;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;6.0
7782;617;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;71.0
7783;617;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7784;617;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;176.0
7785;617;Posities A + B;Mannen;Nederduitsch Hervormd;63.0
7786;617;Posities A + B;Mannen;Waalsch Hervormd;0.0
7787;617;Posities A + B;Mannen;Remonstrant;1.0
7788;617;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
7789;617;Posities A + B;Mannen;Doopsgezind;6.0
7790;617;Posities A + B;Mannen;Evangelisch Luthersch;3.0
7791;617;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
7792;617;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;7.0
7793;617;Posities A + B;Mannen;Roomsch-Katholiek;19.0
7794;617;Posities A + B;Mannen;Israëliet;0.0
7795;617;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;6.0
7796;617;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;71.0
7797;617;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7798;617;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;1.0
7799;617;Posities A + B;Vrouwen;Nederduitsch Hervormd;1.0
7800;617;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7801;617;Posities A + B;Vrouwen;Remonstrant;0.0
7802;617;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7803;617;Posities A + B;Vrouwen;Doopsgezind;0.0
7804;617;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
7805;617;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7806;617;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
7807;617;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
7808;617;Posities A + B;Vrouwen;Israëliet;0.0
7809;617;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7810;617;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7811;617;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7812;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;1049.0
7813;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;452.0
7814;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
7815;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;1.0
7816;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;11.0
7817;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;8.0
7818;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;7.0
7819;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1.0
7820;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;71.0
7821;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;312.0
7822;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;26.0
7823;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;59.0
7824;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;99.0
7825;618;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;1.0
7826;618;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;1025.0
7827;618;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;440.0
7828;618;Totaal der klasse of groep;Mannen;Waalsch Hervormd;1.0
7829;618;Totaal der klasse of groep;Mannen;Remonstrant;1.0
7830;618;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;10.0
7831;618;Totaal der klasse of groep;Mannen;Doopsgezind;8.0
7832;618;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;5.0
7833;618;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
7834;618;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;70.0
7835;618;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;305.0
7836;618;Totaal der klasse of groep;Mannen;Israëliet;26.0
7837;618;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;59.0
7838;618;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;99.0
7839;618;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;1.0
7840;618;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;24.0
7841;618;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;12.0
7842;618;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7843;618;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7844;618;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;1.0
7845;618;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
7846;618;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;2.0
7847;618;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;1.0
7848;618;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;1.0
7849;618;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;7.0
7850;618;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
7851;618;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7852;618;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7853;618;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7854;618;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;396.0
7855;618;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;159.0
7856;618;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
7857;618;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
7858;618;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;7.0
7859;618;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;2.0
7860;618;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;4.0
7861;618;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1.0
7862;618;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;30.0
7863;618;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;129.0
7864;618;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
7865;618;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;13.0
7866;618;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;49.0
7867;618;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;1.0
7868;618;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;383.0
7869;618;Posities A + B;Mannen;Nederduitsch Hervormd;154.0
7870;618;Posities A + B;Mannen;Waalsch Hervormd;1.0
7871;618;Posities A + B;Mannen;Remonstrant;0.0
7872;618;Posities A + B;Mannen;Christelijk Gereformeerd;6.0
7873;618;Posities A + B;Mannen;Doopsgezind;2.0
7874;618;Posities A + B;Mannen;Evangelisch Luthersch;3.0
7875;618;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
7876;618;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;29.0
7877;618;Posities A + B;Mannen;Roomsch-Katholiek;125.0
7878;618;Posities A + B;Mannen;Israëliet;0.0
7879;618;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;13.0
7880;618;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;49.0
7881;618;Posities A + B;Mannen;Kerkelijke gezindte onbekend;1.0
7882;618;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;13.0
7883;618;Posities A + B;Vrouwen;Nederduitsch Hervormd;5.0
7884;618;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7885;618;Posities A + B;Vrouwen;Remonstrant;0.0
7886;618;Posities A + B;Vrouwen;Christelijk Gereformeerd;1.0
7887;618;Posities A + B;Vrouwen;Doopsgezind;0.0
7888;618;Posities A + B;Vrouwen;Evangelisch Luthersch;1.0
7889;618;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;1.0
7890;618;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;1.0
7891;618;Posities A + B;Vrouwen;Roomsch-Katholiek;4.0
7892;618;Posities A + B;Vrouwen;Israëliet;0.0
7893;618;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7894;618;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7895;618;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7896;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;1465.0
7897;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;816.0
7898;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7899;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;0.0
7900;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;29.0
7901;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;0.0
7902;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
7903;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
7904;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;211.0
7905;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;313.0
7906;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;0.0
7907;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;80.0
7908;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;16.0
7909;619;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7910;619;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;1460.0
7911;619;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;814.0
7912;619;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
7913;619;Totaal der klasse of groep;Mannen;Remonstrant;0.0
7914;619;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;29.0
7915;619;Totaal der klasse of groep;Mannen;Doopsgezind;0.0
7916;619;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;0.0
7917;619;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
7918;619;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;210.0
7919;619;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;311.0
7920;619;Totaal der klasse of groep;Mannen;Israëliet;0.0
7921;619;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;80.0
7922;619;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;16.0
7923;619;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
7924;619;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;5.0
7925;619;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;2.0
7926;619;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
7927;619;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
7928;619;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
7929;619;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
7930;619;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
7931;619;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7932;619;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;1.0
7933;619;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;2.0
7934;619;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
7935;619;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7936;619;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7937;619;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
7938;619;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;245.0
7939;619;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;94.0
7940;619;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
7941;619;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
7942;619;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
7943;619;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
7944;619;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
7945;619;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
7946;619;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;41.0
7947;619;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;92.0
7948;619;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
7949;619;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;17.0
7950;619;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;1.0
7951;619;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7952;619;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;240.0
7953;619;Posities A + B;Mannen;Nederduitsch Hervormd;92.0
7954;619;Posities A + B;Mannen;Waalsch Hervormd;0.0
7955;619;Posities A + B;Mannen;Remonstrant;0.0
7956;619;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
7957;619;Posities A + B;Mannen;Doopsgezind;0.0
7958;619;Posities A + B;Mannen;Evangelisch Luthersch;0.0
7959;619;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
7960;619;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;40.0
7961;619;Posities A + B;Mannen;Roomsch-Katholiek;90.0
7962;619;Posities A + B;Mannen;Israëliet;0.0
7963;619;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;17.0
7964;619;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;1.0
7965;619;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
7966;619;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;5.0
7967;619;Posities A + B;Vrouwen;Nederduitsch Hervormd;2.0
7968;619;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
7969;619;Posities A + B;Vrouwen;Remonstrant;0.0
7970;619;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
7971;619;Posities A + B;Vrouwen;Doopsgezind;0.0
7972;619;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
7973;619;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
7974;619;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;1.0
7975;619;Posities A + B;Vrouwen;Roomsch-Katholiek;2.0
7976;619;Posities A + B;Vrouwen;Israëliet;0.0
7977;619;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
7978;619;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
7979;619;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
7980;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;2028.0
7981;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;576.0
7982;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
7983;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;3.0
7984;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;7.0
7985;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;9.0
7986;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;20.0
7987;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1.0
7988;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;104.0
7989;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;913.0
7990;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;69.0
7991;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;32.0
7992;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;293.0
7993;620;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
7994;620;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;1813.0
7995;620;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;511.0
7996;620;Totaal der klasse of groep;Mannen;Waalsch Hervormd;1.0
