ID;Geslacht;Onderwijssoort;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
9014;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2011/'12;22.0;11.0;50.0
9015;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2012/'13;19.0;16.0;84.0
9016;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2013/'14;44.0;32.0;73.0
9017;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2014/'15;37.0;30.0;81.0
9018;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2015/'16;38.0;25.0;66.0
9019;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2016/'17;33.0;25.0;76.0
9020;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2017/'18;37.0;33.0;89.0
9021;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2018/'19;36.0;22.0;61.0
9022;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2019/'20;72.0;71.0;99.0
9023;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;'s-Gravenhage;2020/'21;36.0;25.0;69.0
9024;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2005/'06;53.0;33.0;62.0
9025;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2006/'07;57.0;45.0;79.0
9026;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2007/'08;72.0;52.0;72.0
9027;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2008/'09;83.0;50.0;60.0
9028;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2009/'10;73.0;41.0;56.0
9029;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2010/'11;44.0;31.0;70.0
9030;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2011/'12;74.0;49.0;66.0
9031;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2012/'13;56.0;42.0;75.0
9032;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2013/'14;45.0;32.0;71.0
9033;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2014/'15;48.0;37.0;77.0
9034;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2015/'16;42.0;30.0;71.0
9035;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2016/'17;51.0;36.0;71.0
9036;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2017/'18;49.0;37.0;76.0
9037;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2018/'19;76.0;63.0;83.0
9038;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2019/'20;42.0;42.0;100.0
9039;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Rotterdam;2020/'21;47.0;39.0;83.0
9040;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2005/'06;9.0;8.0;89.0
9041;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2006/'07;10.0;7.0;70.0
9042;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2007/'08;10.0;7.0;70.0
9043;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2008/'09;10.0;5.0;50.0
9044;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2009/'10;13.0;9.0;69.0
9045;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2010/'11;16.0;12.0;75.0
9046;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2011/'12;16.0;8.0;50.0
9047;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2012/'13;16.0;13.0;81.0
9048;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2013/'14;15.0;9.0;60.0
9049;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2014/'15;16.0;11.0;69.0
9050;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2015/'16;19.0;15.0;79.0
9051;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2016/'17;12.0;9.0;75.0
9052;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2017/'18;13.0;8.0;62.0
9053;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2018/'19;10.0;7.0;70.0
9054;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2019/'20;19.0;18.0;95.0
9055;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Utrecht;2020/'21;12.0;9.0;75.0
9056;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;82.0;58.0;71.0
9057;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;81.0;60.0;74.0
9058;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;118.0;84.0;71.0
9059;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;110.0;80.0;73.0
9060;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;108.0;78.0;72.0
9061;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;99.0;66.0;67.0
9062;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;97.0;62.0;64.0
9063;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;93.0;64.0;69.0
9064;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;90.0;55.0;61.0
9065;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;123.0;87.0;71.0
9066;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;115.0;82.0;71.0
9067;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;128.0;88.0;69.0
9068;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;122.0;86.0;70.0
9069;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;127.0;100.0;79.0
9070;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;107.0;105.0;98.0
9071;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;137.0;116.0;85.0
9072;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2005/'06;126.0;101.0;80.0
9073;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2006/'07;154.0;122.0;79.0
9074;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2007/'08;141.0;112.0;79.0
9075;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2008/'09;161.0;115.0;71.0
9076;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2009/'10;133.0;83.0;62.0
9077;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2010/'11;191.0;130.0;68.0
9078;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2011/'12;168.0;103.0;61.0
9079;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2012/'13;154.0;111.0;72.0
9080;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2013/'14;177.0;115.0;65.0
9081;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2014/'15;173.0;129.0;75.0
9082;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2015/'16;169.0;121.0;72.0
9083;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2016/'17;173.0;122.0;71.0
9084;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2017/'18;167.0;114.0;68.0
9085;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2018/'19;155.0;111.0;72.0
9086;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2019/'20;175.0;171.0;98.0
9087;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Gemeenten < 100 000 inwoners;2020/'21;172.0;138.0;80.0
9088;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2005/'06;3.0;1.0;33.0
9089;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2006/'07;2.0;2.0;100.0
9090;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2007/'08;2.0;1.0;50.0
9091;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2008/'09;0.0;0.0;0.0
9092;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2009/'10;0.0;0.0;0.0
9093;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2010/'11;0.0;0.0;0.0
9094;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2011/'12;1.0;0.0;0.0
9095;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2012/'13;0.0;0.0;0.0
9096;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2013/'14;0.0;0.0;0.0
9097;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2014/'15;1.0;0.0;0.0
9098;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2015/'16;0.0;0.0;0.0
9099;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2016/'17;1.0;1.0;100.0
9100;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2017/'18;2.0;1.0;50.0
9101;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2018/'19;2.0;1.0;50.0
9102;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2019/'20;1.0;1.0;100.0
9103;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;"Gemeenten; niet in te delen";2020/'21;0.0;0.0;0.0
9104;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2005/'06;9.0;9.0;100.0
9105;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2006/'07;9.0;6.0;67.0
9106;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2007/'08;6.0;5.0;83.0
9107;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2008/'09;17.0;15.0;88.0
9108;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2009/'10;9.0;7.0;78.0
9109;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2010/'11;9.0;4.0;44.0
9110;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2011/'12;10.0;6.0;60.0
9111;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2012/'13;11.0;8.0;73.0
9112;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2013/'14;10.0;7.0;70.0
9113;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2014/'15;12.0;8.0;67.0
9114;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2015/'16;6.0;4.0;67.0
9115;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2016/'17;8.0;7.0;88.0
9116;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2017/'18;17.0;12.0;71.0
9117;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2018/'19;9.0;7.0;78.0
9118;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2019/'20;9.0;9.0;100.0
9119;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Noord-Nederland (LD);2020/'21;11.0;9.0;82.0
9120;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2005/'06;82.0;63.0;77.0
9121;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2006/'07;77.0;58.0;75.0
9122;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2007/'08;92.0;68.0;74.0
9123;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2008/'09;83.0;61.0;73.0
9124;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2009/'10;78.0;42.0;54.0
9125;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2010/'11;100.0;67.0;67.0
9126;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2011/'12;85.0;54.0;64.0
9127;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2012/'13;71.0;49.0;69.0
9128;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2013/'14;74.0;46.0;62.0
9129;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2014/'15;91.0;61.0;67.0
9130;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2015/'16;96.0;65.0;68.0
9131;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2016/'17;70.0;46.0;66.0
9132;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2017/'18;74.0;57.0;77.0
9133;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2018/'19;105.0;79.0;75.0
9134;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2019/'20;100.0;97.0;97.0
9135;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Oost-Nederland (LD);2020/'21;91.0;78.0;86.0
9136;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2005/'06;211.0;158.0;75.0
9137;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2006/'07;235.0;180.0;77.0
9138;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2007/'08;274.0;208.0;76.0
9139;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2008/'09;297.0;201.0;68.0
9140;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2009/'10;265.0;177.0;67.0
9141;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2010/'11;254.0;175.0;69.0
9142;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2011/'12;281.0;171.0;61.0
9143;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2012/'13;245.0;186.0;76.0
9144;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2013/'14;289.0;184.0;64.0
9145;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2014/'15;288.0;225.0;78.0
9146;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2015/'16;275.0;208.0;76.0
9147;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2016/'17;303.0;221.0;73.0
9148;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2017/'18;293.0;214.0;73.0
9149;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2018/'19;284.0;214.0;75.0
9150;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2019/'20;319.0;314.0;98.0
9151;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;West-Nederland (LD);2020/'21;283.0;212.0;75.0
9152;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2005/'06;35.0;21.0;60.0
9153;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2006/'07;54.0;44.0;81.0
9154;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2007/'08;47.0;37.0;79.0
9155;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2008/'09;59.0;42.0;71.0
9156;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2009/'10;53.0;39.0;74.0
9157;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2010/'11;71.0;50.0;70.0
9158;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2011/'12;68.0;39.0;57.0
9159;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2012/'13;56.0;40.0;71.0
9160;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2013/'14;62.0;44.0;71.0
9161;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2014/'15;69.0;50.0;72.0
9162;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2015/'16;58.0;41.0;71.0
9163;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2016/'17;76.0;52.0;68.0
9164;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2017/'18;64.0;41.0;64.0
9165;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2018/'19;55.0;39.0;71.0
9166;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2019/'20;53.0;53.0;100.0
9167;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Zuid-Nederland (LD);2020/'21;73.0;60.0;82.0
9168;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2005/'06;3.0;1.0;33.0
9169;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2006/'07;2.0;2.0;100.0
9170;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2007/'08;2.0;1.0;50.0
9171;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2008/'09;0.0;0.0;0.0
9172;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2009/'10;0.0;0.0;0.0
9173;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2010/'11;0.0;0.0;0.0
9174;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2011/'12;1.0;0.0;0.0
9175;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2012/'13;0.0;0.0;0.0
9176;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2013/'14;0.0;0.0;0.0
9177;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2014/'15;1.0;0.0;0.0
9178;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2015/'16;0.0;0.0;0.0
9179;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2016/'17;1.0;1.0;100.0
9180;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2017/'18;2.0;1.0;50.0
9181;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2018/'19;2.0;1.0;50.0
9182;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2019/'20;1.0;1.0;100.0
9183;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Woonregio;Niet in te delen (LD);2020/'21;0.0;0.0;0.0
9184;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2005/'06;340.0;252.0;74.0
9185;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2006/'07;377.0;290.0;77.0
9186;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2007/'08;421.0;319.0;76.0
9187;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2008/'09;456.0;319.0;70.0
9188;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2009/'10;405.0;265.0;65.0
9189;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2010/'11;434.0;296.0;68.0
9190;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2011/'12;445.0;270.0;61.0
9191;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2012/'13;383.0;283.0;74.0
9192;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2013/'14;435.0;281.0;65.0
9193;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2014/'15;461.0;344.0;75.0
9194;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2015/'16;435.0;318.0;73.0
9195;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2016/'17;458.0;327.0;71.0
9196;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2017/'18;450.0;325.0;72.0
9197;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2018/'19;455.0;340.0;75.0
9198;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2019/'20;482.0;474.0;98.0
9199;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Nederland;2020/'21;458.0;359.0;78.0
9200;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2005/'06;129.0;92.0;71.0
9201;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2006/'07;146.0;112.0;77.0
9202;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2007/'08;159.0;123.0;77.0
9203;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2008/'09;180.0;123.0;68.0
9204;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2009/'10;161.0;107.0;66.0
9205;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2010/'11;142.0;100.0;70.0
9206;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2011/'12;183.0;110.0;60.0
9207;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2012/'13;138.0;112.0;81.0
9208;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2013/'14;167.0;110.0;66.0
9209;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2014/'15;168.0;131.0;78.0
9210;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2015/'16;146.0;113.0;77.0
9211;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2016/'17;160.0;120.0;75.0
9212;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2017/'18;157.0;119.0;76.0
9213;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2018/'19;164.0;124.0;76.0
9214;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2019/'20;191.0;189.0;99.0
9215;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Vier grootste gemeenten (G4);2020/'21;160.0;114.0;71.0
9216;Totaal mannen en vrouwen;Vwo;Turkije;Totaal;Schoolregio;Amsterdam;2005/'06;44.0;33.0;75.0
